id,step,bank,channel,raw_attempts,valid_count,acceptance_rate,extended_budget,checkpoints,source_ess,source_proposals,noise_samples,selected_noise_ess,zero_source_weights
225,13,1,12,4096,2471,0.603271484375,False,[],91.15122640345575,128,512,512.0,7
225,13,1,13,4096,389,0.094970703125,False,[],78.9591025948236,128,512,359.9999999999997,8
225,13,1,14,4096,1339,0.326904296875,False,[],92.22646213263599,128,512,264.9999999999998,8
225,13,1,15,4096,855,0.208740234375,False,[],51.626096614139435,128,512,298.99999999999983,21
225,13,1,16,4096,367,0.089599609375,False,[],70.91847850573257,128,512,483.9999999999999,5
225,13,1,17,4096,2220,0.5419921875,False,[],79.18328729391136,128,512,244.00000000000057,13
225,13,1,18,8192,218,0.026611328125,False,[],75.85206683024832,128,512,511.9999999999998,11
225,13,1,19,4096,525,0.128173828125,False,[],97.53449202916828,128,512,488.0,1
225,13,1,20,4096,217,0.052978515625,False,[],72.41319631447445,128,512,500.0000000000005,13
225,13,2,3,4096,1973,0.481689453125,False,[],58.81036244423188,128,512,125.00000000000033,20
225,13,2,6,4096,185,0.045166015625,False,[],118.44978414417047,128,512,512.0,0
225,13,2,8,4096,2317,0.565673828125,False,[],13.638899576564654,128,512,512.0,111
225,13,2,9,4096,2613,0.637939453125,False,[],82.91093766510092,128,512,447.99999999999966,10
225,13,2,11,4096,337,0.082275390625,False,[],77.81851239968933,128,512,509.0000000000003,8
225,13,2,12,4096,2461,0.600830078125,False,[],86.21253758875189,128,512,509.9999999999991,11
225,13,2,13,4096,378,0.09228515625,False,[],85.64810250168304,128,512,398.00000000000006,8
225,13,2,14,4096,1342,0.32763671875,False,[],95.02656191424451,128,512,487.0000000000004,7
225,13,2,15,4096,834,0.20361328125,False,[],59.14261761514251,128,512,369.0,19
225,13,2,16,4096,361,0.088134765625,False,[],64.179272510615,128,512,496.0000000000007,11
225,13,2,17,4096,2225,0.543212890625,False,[],76.85858997427604,128,512,506.00000000000034,13
225,13,2,18,8192,239,0.0291748046875,False,[],75.32952534053285,128,512,507.0000000000003,7
225,13,2,19,4096,514,0.12548828125,False,[],89.91694104349195,128,512,374.00000000000034,1
225,13,2,20,4096,257,0.062744140625,False,[],72.8005323295309,128,512,316.0000000000003,9
274,14,0,2,86016,131,0.0015229724702380952,True,"[{'attempts': 65536, 'valid': 100}]",88.1553126842946,128,512,511.0,4
274,14,0,3,4096,212,0.0517578125,False,[],83.67827407270988,128,512,399.00000000000114,7
274,14,0,4,8192,170,0.020751953125,False,[],93.26670755997438,128,512,214.99999999999943,0
274,14,0,5,4096,2764,0.6748046875,False,[],83.5254062216025,128,512,503.0000000000004,16
274,14,0,8,4096,1264,0.30859375,False,[],77.73960632465446,128,512,453.0000000000005,10
274,14,0,9,4096,310,0.07568359375,False,[],100.79476566363789,128,512,418.00000000000034,2
274,14,0,10,4096,2232,0.544921875,False,[],87.1848716961638,128,512,373.00000000000097,2
274,14,0,13,4096,775,0.189208984375,False,[],76.54910074332301,128,512,511.9999999999998,10
274,14,0,14,4096,1560,0.380859375,False,[],90.59123735726271,128,512,480.0000000000001,1
274,14,0,17,4096,2752,0.671875,False,[],17.220453910959133,128,512,409.0000000000003,101
274,14,0,18,8192,151,0.0184326171875,False,[],62.79246426246212,128,512,12.99999999999999,33
274,14,0,19,4096,189,0.046142578125,False,[],40.70929037792673,128,512,455.0,34
274,14,0,20,4096,2564,0.6259765625,False,[],84.8046860054757,128,512,234.00000000000009,8
274,14,1,2,81920,136,0.00166015625,True,"[{'attempts': 65536, 'valid': 102}]",87.28625157395686,128,512,319.9999999999998,1
274,14,1,3,4096,242,0.05908203125,False,[],81.44204117192834,128,512,397.00000000000034,8
274,14,1,4,8192,173,0.0211181640625,False,[],85.19266185416464,128,512,410.00000000000034,3
274,14,1,5,4096,2769,0.676025390625,False,[],79.93306107979535,128,512,161.00000000000006,15
274,14,1,8,4096,1247,0.304443359375,False,[],77.69482711663629,128,512,512.0,7
274,14,1,9,4096,281,0.068603515625,False,[],93.02500789641338,128,512,92.00000000000003,8
274,14,1,10,4096,2215,0.540771484375,False,[],87.60242310108144,128,512,351.99999999999886,2
274,14,1,13,4096,750,0.18310546875,False,[],65.04377723951839,128,512,468.9999999999999,17
274,14,1,14,4096,1525,0.372314453125,False,[],99.35306798170002,128,512,453.0000000000005,1
274,14,1,17,4096,2728,0.666015625,False,[],18.632147748588277,128,512,316.00000000000045,100
274,14,1,18,8192,198,0.024169921875,False,[],61.20950221970353,128,512,23.999999999999982,37
274,14,1,19,4096,208,0.05078125,False,[],47.29323668931526,128,512,289.9999999999997,33
274,14,1,20,4096,2579,0.629638671875,False,[],88.37398483552771,128,512,451.00000000000017,7
274,14,2,2,81920,134,0.0016357421875,True,"[{'attempts': 65536, 'valid': 101}]",93.17135047876273,128,512,512.0,3
274,14,2,3,4096,234,0.05712890625,False,[],82.04205655330368,128,512,283.99999999999983,10
274,14,2,4,8192,142,0.017333984375,False,[],86.36978163978858,128,512,275.99999999999966,2
274,14,2,5,4096,2800,0.68359375,False,[],85.53340892595307,128,512,476.0000000000007,11
274,14,2,8,4096,1220,0.2978515625,False,[],83.23127936700986,128,512,30.000000000000018,6
274,14,2,9,4096,247,0.060302734375,False,[],90.01324511104765,128,512,280.99999999999983,3
274,14,2,10,4096,2255,0.550537109375,False,[],94.7815981295268,128,512,398.00000000000006,2
274,14,2,13,4096,745,0.181884765625,False,[],68.75016273135863,128,512,324.9999999999996,13
274,14,2,14,4096,1540,0.3759765625,False,[],97.42291415648519,128,512,492.9999999999998,3
274,14,2,17,4096,2812,0.6865234375,False,[],26.35428145536662,128,512,346.99999999999943,91
274,14,2,18,8192,167,0.0203857421875,False,[],55.793554751320585,128,512,20.999999999999982,41
274,14,2,19,4096,210,0.05126953125,False,[],40.624981721487174,128,512,284.0,37
274,14,2,20,4096,2584,0.630859375,False,[],82.66222226795962,128,512,122.99999999999986,13
285,3,2,1,4096,2623,0.640380859375,False,[],89.6536593049716,128,512,416.0000000000002,2
285,3,2,4,4096,284,0.0693359375,False,[],126.7104470523291,128,512,512.0,1
285,3,2,6,4096,1065,0.260009765625,False,[],98.05423332858955,128,512,512.0,0
285,3,2,9,4096,2539,0.619873046875,False,[],80.78169435240191,128,512,509.9999999999991,15
285,3,2,10,4096,1890,0.46142578125,False,[],127.91244632366634,128,512,512.0,0
285,3,2,13,4096,142,0.03466796875,False,[],124.45932552022616,128,512,511.9999999999998,1
285,3,2,16,4096,1228,0.2998046875,False,[],77.32644109224313,128,512,248.99999999999997,5
285,3,0,1,4096,2531,0.617919921875,False,[],102.18120718100097,128,512,418.00000000000034,1
285,3,0,4,4096,269,0.065673828125,False,[],126.90082028205993,128,512,512.0,1
285,3,0,6,4096,1131,0.276123046875,False,[],95.22907100434333,128,512,494.0000000000006,1
285,3,0,9,4096,2573,0.628173828125,False,[],89.69486882216741,128,512,512.0,4
285,3,0,10,4096,1958,0.47802734375,False,[],126.99039683697262,128,512,512.0,1
285,3,0,13,4096,163,0.039794921875,False,[],123.97490961856683,128,512,511.9999999999998,2
285,3,0,16,4096,1279,0.312255859375,False,[],71.45319391274872,128,512,472.9999999999997,6
285,3,1,1,4096,2625,0.640869140625,False,[],96.44210738149283,128,512,496.0000000000007,1
285,3,1,4,4096,243,0.059326171875,False,[],126.93781492474253,128,512,512.0,1
285,3,1,6,4096,1172,0.2861328125,False,[],93.40486173717136,128,512,512.0,1
285,3,1,9,4096,2592,0.6328125,False,[],84.51631524737623,128,512,512.0,8
285,3,1,10,4096,1929,0.470947265625,False,[],126.99032703784098,128,512,512.0,1
285,3,1,13,4096,156,0.0380859375,False,[],125.70333889294562,128,512,409.00000000000114,1
285,3,1,16,4096,1313,0.320556640625,False,[],67.7261852391752,128,512,506.00000000000034,11
290,8,0,1,4096,2043,0.498779296875,False,[],78.47208603238339,128,512,233.00000000000028,10
290,8,0,4,4096,2621,0.639892578125,False,[],59.53348944602515,128,512,307.9999999999995,16
290,8,0,5,4096,1648,0.40234375,False,[],51.54546207886967,128,512,468.9999999999999,17
290,8,0,6,4096,1201,0.293212890625,False,[],126.93824136824963,128,512,512.0,1
290,8,0,7,4096,303,0.073974609375,False,[],127.8630563204385,128,512,512.0,0
290,8,0,8,4096,2250,0.54931640625,False,[],76.64096544711681,128,512,446.0,5
290,8,0,12,8192,213,0.0260009765625,False,[],127.99999999999997,128,512,512.0,0
290,8,0,13,4096,778,0.18994140625,False,[],126.99960712034306,128,512,512.0,1
290,8,0,15,4096,254,0.06201171875,False,[],96.53136541113102,128,512,299.0000000000002,6
290,8,0,16,8192,222,0.027099609375,False,[],55.39879732438456,128,512,110.99999999999977,22
290,8,0,18,4096,360,0.087890625,False,[],72.08507508416538,128,512,103.99999999999996,5
290,8,1,1,4096,2105,0.513916015625,False,[],76.86403998484369,128,512,380.00000000000114,10
290,8,1,4,4096,2622,0.64013671875,False,[],57.30680603873864,128,512,65.00000000000009,12
290,8,1,5,4096,1643,0.401123046875,False,[],54.30804559469545,128,512,359.9999999999997,21
290,8,1,6,4096,1261,0.307861328125,False,[],126.51295469626383,128,512,512.0,1
290,8,1,7,4096,290,0.07080078125,False,[],126.79580991721468,128,512,512.0,1
290,8,1,8,4096,2224,0.54296875,False,[],76.80959250909883,128,512,353.9999999999989,11
290,8,1,12,8192,225,0.0274658203125,False,[],126.5483958076841,128,512,512.0,1
290,8,1,13,4096,777,0.189697265625,False,[],127.96911782641213,128,512,512.0,0
290,8,1,15,4096,242,0.05908203125,False,[],80.76282532952943,128,512,323.9999999999995,8
290,8,1,16,8192,218,0.026611328125,False,[],51.75850615152655,128,512,154.00000000000009,31
290,8,1,18,4096,320,0.078125,False,[],79.79790215277856,128,512,359.9999999999997,4
290,8,2,1,4096,2105,0.513916015625,False,[],76.32418512187307,128,512,211.00000000000045,10
290,8,2,4,4096,2666,0.65087890625,False,[],60.259655178821454,128,512,480.0000000000006,13
290,8,2,5,4096,1638,0.39990234375,False,[],54.63749440757837,128,512,285.99999999999983,17
290,8,2,6,4096,1283,0.313232421875,False,[],127.99999999999997,128,512,512.0,0
290,8,2,7,4096,272,0.06640625,False,[],126.90553776209296,128,512,512.0,1
290,8,2,8,4096,2162,0.52783203125,False,[],69.01195802524342,128,512,310.00000000000006,13
290,8,2,12,8192,232,0.0283203125,False,[],127.99967985959366,128,512,512.0,0
290,8,2,13,4096,772,0.1884765625,False,[],127.0,128,512,512.0,1
290,8,2,15,4096,230,0.05615234375,False,[],90.57665291041373,128,512,69.00000000000004,4
290,8,2,16,8192,226,0.027587890625,False,[],53.06703055755329,128,512,25.99999999999998,29
290,8,2,18,4096,332,0.0810546875,False,[],74.1858377114588,128,512,376.9999999999997,6
310,3,0,1,4096,1391,0.339599609375,False,[],127.99999999999997,128,512,512.0,0
310,3,0,3,4096,1993,0.486572265625,False,[],126.00000000000006,128,512,512.0,2
310,3,0,4,4096,2298,0.56103515625,False,[],84.36599475697237,128,512,155.99999999999977,6
310,3,0,7,4096,2583,0.630615234375,False,[],92.28729641322286,128,512,512.0,9
310,3,0,8,4096,2218,0.54150390625,False,[],94.26571084703042,128,512,376.9999999999997,2
310,3,0,9,4096,2437,0.594970703125,False,[],92.62360973896982,128,512,500.9999999999997,5
310,3,0,10,4096,944,0.23046875,False,[],110.95856348752096,128,512,511.9999999999998,2
310,3,0,11,4096,1669,0.407470703125,False,[],126.00000000000003,128,512,512.0,2
310,3,0,13,4096,694,0.16943359375,False,[],73.35141738814075,128,512,438.0000000000003,6
310,3,0,15,4096,186,0.04541015625,False,[],94.67110796245174,128,512,446.0,1
310,3,0,16,4096,285,0.069580078125,False,[],125.97208735670297,128,512,512.0,2
310,3,0,17,4096,2314,0.56494140625,False,[],91.26478328541675,128,512,457.99999999999994,6
310,3,1,1,4096,1393,0.340087890625,False,[],127.99999999999997,128,512,512.0,0
310,3,1,3,4096,1967,0.480224609375,False,[],127.74820734886264,128,512,512.0,0
310,3,1,4,4096,2273,0.554931640625,False,[],82.8704620415695,128,512,287.9999999999997,4
310,3,1,7,4096,2603,0.635498046875,False,[],81.32328644220082,128,512,512.0,9
310,3,1,8,4096,2262,0.55224609375,False,[],92.54187146700174,128,512,472.9999999999998,1
310,3,1,9,4096,2436,0.5947265625,False,[],93.77750677693875,128,512,298.0000000000002,4
310,3,1,10,4096,925,0.225830078125,False,[],99.73374085203758,128,512,503.9999999999988,6
310,3,1,11,4096,1638,0.39990234375,False,[],127.99999999999997,128,512,512.0,0
310,3,1,13,4096,693,0.169189453125,False,[],62.614465084693535,128,512,427.00000000000017,10
310,3,1,15,4096,188,0.0458984375,False,[],91.25843203173812,128,512,282.00000000000006,0
310,3,1,16,4096,265,0.064697265625,False,[],127.99999999999997,128,512,512.0,0
310,3,1,17,4096,2253,0.550048828125,False,[],81.97683594174296,128,512,181.00000000000017,8
310,3,2,1,4096,1372,0.3349609375,False,[],127.97508236723398,128,512,512.0,0
310,3,2,3,4096,1998,0.48779296875,False,[],127.79791935998894,128,512,512.0,0
310,3,2,4,4096,2298,0.56103515625,False,[],82.29904857556438,128,512,32.99999999999997,4
310,3,2,7,4096,2561,0.625244140625,False,[],82.51939258832444,128,512,512.0,5
310,3,2,8,4096,2280,0.556640625,False,[],94.85056401889823,128,512,463.00000000000017,1
310,3,2,9,4096,2464,0.6015625,False,[],82.41561015018645,128,512,512.0,3
310,3,2,10,4096,944,0.23046875,False,[],109.04306140887448,128,512,451.99999999999994,2
310,3,2,11,4096,1621,0.395751953125,False,[],127.99999999999997,128,512,512.0,0
310,3,2,13,4096,721,0.176025390625,False,[],57.92770210229019,128,512,496.0000000000007,14
310,3,2,15,4096,212,0.0517578125,False,[],100.24711768482031,128,512,226.00000000000017,0
310,3,2,16,4096,299,0.072998046875,False,[],127.74832433501497,128,512,512.0,0
310,3,2,17,4096,2236,0.5458984375,False,[],86.7962123885809,128,512,503.9999999999994,14
345,12,0,1,4096,1981,0.483642578125,False,[],96.2098258524461,128,512,391.9999999999998,2
345,12,0,2,4096,479,0.116943359375,False,[],54.11930520634299,128,512,280.99999999999983,20
345,12,0,3,4096,241,0.058837890625,False,[],63.338166274756595,128,512,112.00000000000014,16
345,12,0,4,4096,696,0.169921875,False,[],64.39450953973467,128,512,174.00000000000003,18
345,12,0,5,4096,1477,0.360595703125,False,[],65.23900634550535,128,512,257.9999999999994,9
345,12,0,7,4096,761,0.185791015625,False,[],46.46331021327001,128,512,286.9999999999995,16
345,12,0,8,4096,1351,0.329833984375,False,[],99.06507871701766,128,512,512.0,3
345,12,0,9,4096,698,0.17041015625,False,[],66.42251180121197,128,512,200.99999999999994,11
345,12,0,10,4096,2383,0.581787109375,False,[],93.87966490052536,128,512,472.9999999999997,0
345,12,0,13,4096,1837,0.448486328125,False,[],64.20851108624898,128,512,464.99999999999926,18
345,12,0,15,4096,177,0.043212890625,False,[],92.07785638178692,128,512,387.0000000000001,3
345,12,0,17,4096,2199,0.536865234375,False,[],126.72181576677563,128,512,409.0000000000003,0
345,12,0,18,4096,925,0.225830078125,False,[],48.053581421967806,128,512,340.0000000000001,19
345,12,0,19,4096,1272,0.310546875,False,[],98.12726406326081,128,512,432.00000000000045,2
345,12,1,1,4096,1996,0.4873046875,False,[],94.04729633671914,128,512,457.0,0
345,12,1,2,4096,481,0.117431640625,False,[],53.5777311150895,128,512,183.00000000000028,14
345,12,1,3,4096,214,0.05224609375,False,[],52.55867930130233,128,512,190.0000000000003,23
345,12,1,4,4096,660,0.1611328125,False,[],57.73433039987919,128,512,81.00000000000018,15
345,12,1,5,4096,1522,0.37158203125,False,[],64.20174199580113,128,512,486.00000000000057,10
345,12,1,7,4096,778,0.18994140625,False,[],49.886055225317726,128,512,202.0000000000006,20
345,12,1,8,4096,1309,0.319580078125,False,[],95.60812577502436,128,512,407.99999999999943,2
345,12,1,9,4096,683,0.166748046875,False,[],68.14451900735939,128,512,378.00000000000017,16
345,12,1,10,4096,2373,0.579345703125,False,[],96.32580488135973,128,512,365.99999999999994,3
345,12,1,13,4096,1809,0.441650390625,False,[],73.27974546979563,128,512,280.99999999999983,9
345,12,1,15,4096,180,0.0439453125,False,[],94.49883335089991,128,512,382.9999999999995,5
345,12,1,17,4096,2203,0.537841796875,False,[],126.61969068370841,128,512,511.0,0
345,12,1,18,4096,896,0.21875,False,[],53.114979648432296,128,512,318.0,16
345,12,1,19,4096,1337,0.326416015625,False,[],95.64970057293257,128,512,437.00000000000006,0
345,12,2,1,4096,1943,0.474365234375,False,[],97.19671905844723,128,512,512.0,1
345,12,2,2,4096,517,0.126220703125,False,[],53.301943057434436,128,512,481.9999999999997,14
345,12,2,3,4096,240,0.05859375,False,[],61.39274780167724,128,512,386.0000000000002,13
345,12,2,4,4096,657,0.160400390625,False,[],59.90953626379264,128,512,213.99999999999943,17
345,12,2,5,4096,1501,0.366455078125,False,[],68.57813987222092,128,512,260.9999999999999,11
345,12,2,7,4096,718,0.17529296875,False,[],60.85326462787501,128,512,51.000000000000036,8
345,12,2,8,4096,1305,0.318603515625,False,[],100.52941897128167,128,512,511.0,1
345,12,2,9,4096,688,0.16796875,False,[],67.95747043090485,128,512,494.0000000000001,10
345,12,2,10,4096,2430,0.59326171875,False,[],95.78988624038197,128,512,198.99999999999983,0
345,12,2,13,4096,1830,0.44677734375,False,[],67.53563363053253,128,512,512.0000000000002,15
345,12,2,15,4096,150,0.03662109375,False,[],100.88471850002163,128,512,497.9999999999994,1
345,12,2,17,4096,2247,0.548583984375,False,[],126.31373886681929,128,512,482.99999999999926,0
345,12,2,18,4096,931,0.227294921875,False,[],52.362751959564555,128,512,451.00000000000017,22
345,12,2,19,4096,1306,0.31884765625,False,[],92.80237381280091,128,512,449.00000000000017,1
418,10,0,2,4096,2301,0.561767578125,False,[],93.55125560684009,128,512,468.99999999999943,6
418,10,0,3,12288,173,0.014078776041666666,False,[],90.66889694714409,128,512,441.99999999999926,1
418,10,0,9,4096,1075,0.262451171875,False,[],96.71586177814945,128,512,284.0,0
418,10,0,11,4096,2605,0.635986328125,False,[],85.83833767222112,128,512,401.00000000000017,7
418,10,0,14,4096,394,0.09619140625,False,[],95.37171964157329,128,512,249.99999999999977,0
418,10,0,15,4096,147,0.035888671875,False,[],76.0812484784379,128,512,271.9999999999999,12
418,10,0,16,4096,135,0.032958984375,False,[],67.61767383422612,128,512,416.0000000000002,11
418,10,0,17,4096,2341,0.571533203125,False,[],96.51404606607876,128,512,345.0000000000005,5
418,10,0,18,4096,175,0.042724609375,False,[],44.47104639094958,128,512,207.99999999999994,22
418,10,0,19,4096,1301,0.317626953125,False,[],84.43852722031166,128,512,450.9999999999994,5
418,10,0,20,4096,2564,0.6259765625,False,[],85.09926707051788,128,512,491.00000000000006,7
418,10,1,2,4096,2265,0.552978515625,False,[],82.75716946281416,128,512,509.0000000000003,5
418,10,1,3,12288,161,0.013102213541666666,False,[],90.62591527781748,128,512,512.0,2
418,10,1,9,4096,1074,0.26220703125,False,[],98.19702948453683,128,512,302.9999999999996,0
418,10,1,11,4096,2635,0.643310546875,False,[],96.02167396340181,128,512,439.99999999999955,5
418,10,1,14,4096,383,0.093505859375,False,[],99.93301717139633,128,512,512.0,3
418,10,1,15,4096,196,0.0478515625,False,[],86.79995683247887,128,512,195.00000000000003,6
418,10,1,16,4096,131,0.031982421875,False,[],65.96707203648327,128,512,512.0,12
418,10,1,17,4096,2323,0.567138671875,False,[],101.72890389013818,128,512,512.0000000000002,4
418,10,1,18,4096,163,0.039794921875,False,[],49.809933376358046,128,512,327.0000000000004,25
418,10,1,19,4096,1321,0.322509765625,False,[],84.49986510651854,128,512,92.00000000000003,3
418,10,1,20,4096,2575,0.628662109375,False,[],88.55772876410371,128,512,374.0000000000004,7
418,10,2,2,4096,2297,0.560791015625,False,[],91.71408354701079,128,512,499.00000000000017,4
418,10,2,3,12288,156,0.0126953125,False,[],89.64288422813114,128,512,368.0000000000001,3
418,10,2,9,4096,1150,0.28076171875,False,[],96.19094632427316,128,512,410.0000000000003,0
418,10,2,11,4096,2580,0.6298828125,False,[],86.88371361885002,128,512,497.9999999999994,7
418,10,2,14,4096,422,0.10302734375,False,[],91.38067274132521,128,512,336.9999999999997,1
418,10,2,15,4096,169,0.041259765625,False,[],81.33594442643376,128,512,489.9999999999998,4
418,10,2,16,8192,252,0.03076171875,False,[],63.38458264821679,128,512,171.0000000000001,15
418,10,2,17,4096,2312,0.564453125,False,[],100.62319190527889,128,512,505.0000000000002,1
418,10,2,18,4096,175,0.042724609375,False,[],51.90029762708981,128,512,351.9999999999989,28
418,10,2,19,4096,1320,0.322265625,False,[],72.72422808320707,128,512,511.9999999999998,1
418,10,2,20,4096,2565,0.626220703125,False,[],88.22607106162897,128,512,430.0000000000001,3
430,21,0,2,4096,518,0.12646484375,False,[],51.675602717140805,128,512,77.00000000000007,20
430,21,0,3,8192,153,0.0186767578125,False,[],71.59768617843457,128,512,292.9999999999995,15
430,21,0,4,4096,419,0.102294921875,False,[],55.563975704153556,128,512,30.999999999999947,23
430,21,0,5,4096,168,0.041015625,False,[],51.72225219341836,128,512,101.99999999999974,18
430,21,0,6,4096,798,0.19482421875,False,[],95.05650544896989,128,512,512.0,2
430,21,0,7,8192,183,0.0223388671875,False,[],77.07825016747265,128,512,262.99999999999983,7
430,21,0,9,4096,1922,0.46923828125,False,[],96.52798761404372,128,512,167.00000000000043,2
430,21,0,10,4096,1499,0.365966796875,False,[],79.40894777371317,128,512,167.00000000000043,8
430,21,0,12,8192,248,0.0302734375,False,[],81.66874190995743,128,512,292.9999999999995,4
430,21,0,13,4096,398,0.09716796875,False,[],74.28892104999169,128,512,257.00000000000006,12
430,21,0,14,4096,160,0.0390625,False,[],46.78641341294614,128,512,34.999999999999964,36
430,21,0,16,4096,1068,0.2607421875,False,[],76.88407944363351,128,512,498.9999999999997,9
430,21,0,17,4096,225,0.054931640625,False,[],47.871115873135125,128,512,134.00000000000017,27
430,21,0,18,4096,352,0.0859375,False,[],55.6232080066147,128,512,15.000000000000009,21
430,21,0,20,16384,142,0.0086669921875,False,[],96.39345281695924,128,512,512.0,6
430,21,1,2,4096,520,0.126953125,False,[],55.09228028166725,128,512,238.00000000000045,15
430,21,1,3,8192,158,0.019287109375,False,[],66.46946452446228,128,512,392.9999999999997,20
430,21,1,4,4096,395,0.096435546875,False,[],65.0181739849531,128,512,283.99999999999983,10
430,21,1,5,4096,159,0.038818359375,False,[],53.8054086117013,128,512,37.99999999999999,18
430,21,1,6,4096,770,0.18798828125,False,[],94.84214383082627,128,512,398.00000000000006,0
430,21,1,7,8192,177,0.0216064453125,False,[],72.9836875479653,128,512,264.9999999999998,12
430,21,1,9,4096,1911,0.466552734375,False,[],99.90081186164132,128,512,399.00000000000114,5
430,21,1,10,4096,1405,0.343017578125,False,[],67.89227628186791,128,512,63.000000000000085,8
430,21,1,12,8192,213,0.0260009765625,False,[],82.3484225642084,128,512,507.0000000000003,6
430,21,1,13,4096,407,0.099365234375,False,[],84.40942677972144,128,512,489.9999999999998,7
430,21,1,14,4096,156,0.0380859375,False,[],47.49231034363906,128,512,54.0,35
430,21,1,16,4096,987,0.240966796875,False,[],77.50033002912191,128,512,511.9999999999998,10
430,21,1,17,4096,221,0.053955078125,False,[],50.08455187210673,128,512,184.00000000000009,26
430,21,1,18,4096,362,0.08837890625,False,[],48.1535596784857,128,512,301.99999999999966,23
430,21,1,20,20480,157,0.007666015625,False,[],87.20582284353881,128,512,255.99999999999994,7
430,21,2,2,4096,498,0.12158203125,False,[],55.21914653615194,128,512,360.99999999999955,30
430,21,2,3,8192,152,0.0185546875,False,[],61.3449334410472,128,512,157.99999999999972,22
430,21,2,4,4096,401,0.097900390625,False,[],52.26627115686625,128,512,185.0000000000001,27
430,21,2,5,4096,161,0.039306640625,False,[],54.22557695861633,128,512,156.0000000000003,21
430,21,2,6,4096,778,0.18994140625,False,[],97.0435088845834,128,512,512.0,1
430,21,2,7,8192,160,0.01953125,False,[],77.5750207902619,128,512,150.99999999999997,11
430,21,2,9,4096,1948,0.4755859375,False,[],91.74587913501641,128,512,495.00000000000034,4
430,21,2,10,4096,1472,0.359375,False,[],78.98265847993699,128,512,511.9999999999998,5
430,21,2,12,8192,246,0.030029296875,False,[],85.20130154055606,128,512,511.9999999999998,5
430,21,2,13,4096,440,0.107421875,False,[],73.80202525210966,128,512,362.99999999999943,6
430,21,2,14,4096,155,0.037841796875,False,[],48.80032092109571,128,512,90.00000000000001,34
430,21,2,16,4096,1026,0.25048828125,False,[],82.4952361987185,128,512,465.9999999999987,9
430,21,2,17,4096,234,0.05712890625,False,[],45.501168845625806,128,512,198.99999999999983,33
430,21,2,18,4096,362,0.08837890625,False,[],49.85288927734454,128,512,406.0000000000011,13
430,21,2,20,20480,156,0.0076171875,False,[],91.79518326716699,128,512,211.99999999999997,5
472,4,0,1,4096,1360,0.33203125,False,[],80.05407530186021,128,512,472.9999999999997,8
472,4,0,2,4096,278,0.06787109375,False,[],89.26801101100658,128,512,512.0,6
472,4,0,3,4096,2722,0.66455078125,False,[],86.141470790035,128,512,507.0000000000003,6
472,4,0,4,4096,1479,0.361083984375,False,[],95.20275947208228,128,512,397.00000000000034,3
472,4,0,5,4096,2338,0.57080078125,False,[],83.26370230700388,128,512,305.9999999999999,5
472,4,0,6,4096,1377,0.336181640625,False,[],55.70439472696998,128,512,274.0000000000007,13
472,4,0,8,4096,2534,0.61865234375,False,[],99.12246640912117,128,512,257.00000000000006,0
472,4,0,9,4096,1585,0.386962890625,False,[],61.648656257878315,128,512,345.0000000000005,17
472,4,0,11,4096,959,0.234130859375,False,[],66.43323096181223,128,512,512.0,10
472,4,0,12,4096,2658,0.64892578125,False,[],88.37065466894938,128,512,491.00000000000006,4
472,4,0,13,4096,2516,0.6142578125,False,[],85.04493146443417,128,512,257.00000000000006,8
472,4,0,14,4096,2613,0.637939453125,False,[],93.08071402341228,128,512,440.9999999999999,2
472,4,0,17,4096,1332,0.3251953125,False,[],102.19189599946111,128,512,472.0000000000001,2
472,4,0,20,4096,2556,0.6240234375,False,[],89.6105492059479,128,512,468.99999999999943,5
472,4,1,1,4096,1346,0.32861328125,False,[],84.02284180153345,128,512,385.0,7
472,4,1,2,4096,264,0.064453125,False,[],84.18843701090982,128,512,489.9999999999998,8
472,4,1,3,4096,2691,0.656982421875,False,[],93.1039459856774,128,512,95.99999999999997,6
472,4,1,4,4096,1443,0.352294921875,False,[],98.60683409467728,128,512,326.00000000000017,0
472,4,1,5,4096,2288,0.55859375,False,[],90.63090016398597,128,512,195.00000000000003,3
472,4,1,6,4096,1370,0.33447265625,False,[],54.53580768428742,128,512,468.0000000000002,10
472,4,1,8,4096,2608,0.63671875,False,[],93.41248908533905,128,512,171.9999999999999,0
472,4,1,9,4096,1612,0.3935546875,False,[],60.18690247819117,128,512,113.00000000000004,19
472,4,1,11,4096,991,0.241943359375,False,[],65.67561066058829,128,512,406.9999999999995,9
472,4,1,12,4096,2612,0.6376953125,False,[],86.80710854646799,128,512,509.9999999999991,5
472,4,1,13,4096,2515,0.614013671875,False,[],89.22530531417924,128,512,237.0000000000001,11
472,4,1,14,4096,2572,0.6279296875,False,[],93.75843018445592,128,512,419.00000000000006,2
472,4,1,17,4096,1328,0.32421875,False,[],105.7173837786584,128,512,161.00000000000006,1
472,4,1,20,4096,2628,0.6416015625,False,[],88.71929531717859,128,512,512.0,10
472,4,2,1,4096,1379,0.336669921875,False,[],90.52552454738597,128,512,413.00000000000074,5
472,4,2,2,4096,261,0.063720703125,False,[],82.9877818417761,128,512,501.9999999999989,7
472,4,2,3,4096,2686,0.65576171875,False,[],88.04073014677155,128,512,512.0,7
472,4,2,4,4096,1466,0.35791015625,False,[],94.04287070154916,128,512,460.0000000000001,1
