problem,seed,seed_hex,source_seed,baseline,candidate,baseline_status,candidate_status,baseline_time_per_source,candidate_time_per_source,time_delta_s_per_source,comparison,actual_polygon_clear_travel_delta_m,candidate_same_state_counterfactual_saving_m,whole_run_distance_delta_m,baseline_valid_full_clear,baseline_invalid_evidence,baseline_total,baseline_cleared,baseline_virtual_time_s,baseline_distance,baseline_polygon_clear_travel_m,baseline_same_state_clear_saving_m,baseline_polygon_certified_count,baseline_near_certified_count,baseline_polygon_zero_move_count,baseline_nccp_fallback_count,baseline_current_position_certified_count,baseline_current_position_certified_case_count,baseline_zero_move_clear_count,baseline_zero_move_clear_case_count,baseline_minimum_same_state_saving_m,candidate_valid_full_clear,candidate_invalid_evidence,candidate_total,candidate_cleared,candidate_virtual_time_s,candidate_distance,candidate_polygon_clear_travel_m,candidate_same_state_clear_saving_m,candidate_polygon_certified_count,candidate_near_certified_count,candidate_polygon_zero_move_count,candidate_nccp_fallback_count,candidate_current_position_certified_count,candidate_current_position_certified_case_count,candidate_zero_move_clear_count,candidate_zero_move_clear_case_count,candidate_minimum_same_state_saving_m
3,91,acb2933e71c2dc97a7fd0ddf28f59969470787e0be8924d421931294cb3699f9,474,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,366.2355358181818,364.60190354545455,-1.6336322727272545,win,-76.32182380036238,76.19490448713726,-89.84977743332274,True,False,11,11,4028.590894,16717.95446799167,3151.1072195337,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,4010.620939,16628.104690558346,3074.7853957333377,76.19490448713726,11,0,0,0,0,0,0,0,0.057740724915674946
3,92,f0a5617934203a26bd9dc6340e3cc2778ee398acbe37de02aadc3cfbe5506f28,480,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,323.6143113333333,322.2301694166667,-1.3841419166666356,win,-101.48774549313544,100.43626478417035,-83.04852460693473,True,False,12,12,3883.371736,16161.858682778513,1846.2587621629607,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,3866.762033,16078.810158171578,1744.7710166698253,100.43626478417035,12,0,0,0,0,0,0,0,2.09539570909439
3,93,63e4a6b913522d8aa946071005ef08e4559968653db91fb8c3752165fccbcc21,486,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,250.47872983333332,248.28718824999999,-2.1915415833333327,win,-114.22365186011393,112.37506626904687,-131.49250767061494,True,False,12,12,3005.744758,11303.723805382398,1832.5588431936633,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,2979.446259,11172.231297711784,1718.3351913335493,112.37506626904687,12,0,0,0,0,0,0,0,0.9543835803153797
3,94,063ac0a96127347f6e233f31b563382033ab6a7477173dd5e3030ce29ee25af2,492,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,346.66659763636363,345.10777763636366,-1.5588199999999688,win,-88.916341486178,89.31763302499004,-85.73508741058686,True,False,11,11,3813.332574,15516.662850174867,2080.301485369138,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,3796.185554,15430.92776276428,1991.38514388296,89.31763302499004,11,0,0,0,0,0,0,0,0.23767157572228825
3,95,7258c523f1f605f0973ee54e5370de9af0979a8255744b4c375567bb8e17c2c6,498,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,319.58739146153846,317.98691715384615,-1.6004743076923091,win,-86.38522149638356,96.66052170255058,-104.03084572595981,True,False,13,13,4154.636089,17283.180448694344,3257.850635845656,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,4133.829923,17179.149602968384,3171.4654143492726,96.66052170255058,13,0,0,0,0,0,0,0,1.7332371980238008
3,96,41568530290f0b6c97acb1ae1e6ee74b892312b4490626f8841b01a6ce0f7403,504,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,372.1672603,370.2150219,-1.9522383999999988,win,-97.15429862409496,101.17996555246133,-97.61191265977322,True,False,10,10,3721.672603,15188.363013836291,1542.7994036161144,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,3702.150219,15090.751101176518,1445.6451049920195,101.17996555246133,10,0,0,0,0,0,0,0,2.7767674250081598
3,97,36595ad7e46dcef50cf82306d706cd1812bd37bda70399ed9ef90e6a771198ed,510,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,280.8742295,279.3621404285714,-1.5120890714285906,win,-125.84548313639857,134.51611026875938,-105.84623221179027,True,False,14,14,3932.239213,16356.196064116157,1502.3757227960214,0.0,14,0,0,0,1,1,0,0,0.0,True,False,14,14,3911.069966,16250.349831904367,1376.5302396596228,134.51611026875938,14,0,1,0,1,1,1,1,4.206565164197343
3,98,96fc4ff5fc1f7ce678072fcefaeed5f9b9bed70b0518453734b25932bdebc485,516,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,350.3733375833333,348.6085861666666,-1.7647514166666838,win,-123.08372234750664,116.79627704379115,-105.88507913921421,True,False,12,12,4204.480051,17342.400245605895,1984.1428009946455,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,4183.303034,17236.51516646668,1861.059078647139,116.79627704379115,12,0,0,0,0,0,0,0,3.416751017886554
3,99,b31d2f6ecf0c7b9f340ec3f739320e8f6e36a50ec3be20b6c5e6f20ca441f1f3,518,P3_current_grid_v1,P3_current_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,302.5591196923077,300.9470386923077,-1.612081000000046,win,-95.7075252758832,94.28018562178706,-104.78526056734518,True,False,13,13,3933.268556,16391.34278420285,2363.7713439025097,0.0,12,0,0,0,0,0,0,0,0.0,True,False,13,13,3912.311503,16286.557523635505,2268.0638186266265,94.28018562178706,12,0,0,0,0,0,0,0,0.20870155984687244
4,0,0000000000000000000000000000000000000000000000000000000000000000,0,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,755.3364340666667,771.9857112666667,16.64927720000003,loss,-90.36841125978549,135.73726450350605,1223.6957782718455,True,False,15,15,11330.046511,41515.23254489037,1939.7753349141053,0.0,15,0,0,0,1,1,0,0,0.0,True,False,15,15,11579.785669,42738.92832316222,1849.4069236543198,135.73726450350605,15,0,1,0,1,1,1,1,2.3418008085455995
4,1,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,1,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,756.1142978571428,754.858523,-1.2557748571427965,win,-122.0013761615437,103.22311938574408,-87.90423258097144,True,False,14,14,10585.60017,37823.00084624861,3034.3864570851447,0.0,13,1,0,0,0,0,1,1,0.0,True,False,14,14,10568.019322,37735.096613667636,2912.385080923601,103.22311938574408,13,1,0,0,0,0,1,1,1.6484928197429554
4,2,000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f,2,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,845.024532,843.1854793846154,-1.8390526153846167,win,-104.63771776526846,97.94503501908737,-119.53842682074901,True,False,13,13,10985.318916,39151.59458097416,3184.0151922103564,0.0,13,0,0,0,1,1,0,0,0.0,True,False,13,13,10961.411232,39032.05615415341,3079.377474445088,97.94503501908737,13,0,1,0,1,1,1,1,0.6806955553399803
4,3,1f1e1d1c1b1a191817161514131211100f0e0d0c0b0a09080706050403020100,3,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1002.8143435000001,1000.5729850833333,-2.241358416666799,win,-129.43342192636305,129.08723284099943,-134.4815037111257,True,False,12,12,12033.772122,44363.86060129402,1502.9228199519243,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,12006.875821,44229.379097582896,1373.4893980255613,129.08723284099943,12,0,0,0,0,0,0,0,4.835584457118955
4,4,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,4,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1040.9426024545455,1039.188603090909,-1.753999363636467,win,-93.06751195424215,100.66714890433096,-96.46996926169231,True,False,11,11,11450.368627,41581.84312948173,864.9745517509268,0.0,10,0,0,0,1,1,0,0,0.0,True,False,11,11,11431.074634,41485.373160220035,771.9070397966847,100.66714890433096,10,0,1,0,1,1,1,1,6.847665164320858
4,5,5555555555555555555555555555555555555555555555555555555555555555,5,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,916.3122949230769,914.2283376153846,-2.0839573076923443,win,-113.8481118086006,114.19132729429313,-135.45723654341418,True,False,13,13,11912.059834,42285.29918378449,1879.7057164898688,0.0,13,0,0,0,2,1,0,0,0.0,True,False,13,13,11884.968389,42149.841947241075,1765.8576046812682,114.19132729429313,13,0,2,0,2,1,2,1,0.6462235599150148
4,6,0000000000000000000000000000000000000000000000000000000000000001,6,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,987.966284909091,985.5698120909091,-2.3964728181819055,win,-99.35062378490329,92.10466883631803,-131.80600574848359,True,False,11,11,10867.629134,39363.145673125146,2415.716036644038,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,10841.267933,39231.33966737666,2316.3654128591347,92.10466883631803,11,0,0,0,0,0,0,0,0.3775997076196589
4,7,0000000000000000000000000000000000000000000000000000000000000002,7,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1203.8154547,1201.5469679,-2.2684867999998914,win,-96.84087527884094,95.34649066890609,-113.42433728071046,True,False,10,10,12038.154547,44435.77272625138,1134.1911032384166,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,12015.469679,44322.34838897067,1037.3502279595757,95.34649066890609,10,0,0,0,0,0,0,0,1.049791248027418
4,8,0000000000000000000000000000000000000000000000000000000000000004,8,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,704.05320025,701.954316875,-2.098883375000014,win,-154.78867866291694,153.4324312916222,-167.91067646825832,True,False,16,16,11264.851204,44259.25601600824,3847.226855610481,0.0,16,0,0,0,0,0,0,0,0.0,True,False,16,16,11231.26907,44091.345339539985,3692.438176947564,153.4324312916222,16,0,0,0,0,0,0,0,1.1557086436551458
4,9,0000000000000000000000000000000000000000000000000000000000000040,12,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,783.1293859333333,781.5789619999999,-1.5504239333333771,win,83.09937285776869,82.03620275491177,-91.28179328455008,True,False,15,15,11746.940789,44494.70394909525,3640.838318096671,0.0,14,1,0,0,0,0,1,1,0.0,True,False,15,15,11723.68443,44403.4221558107,3723.93769095444,82.03620275491177,14,1,0,0,0,0,1,1,0.6657522065131616
4,10,0000000000000000000000000000000000000000000000000000000000001000,18,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1230.6912058,1228.4564131,-2.234792700000071,win,-69.82009883083902,69.82530922118904,-111.73963445010304,True,False,10,10,12306.912058,40809.560280923404,1453.1480958996844,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,12284.564131,40697.8206464733,1383.3279970688454,69.82530922118904,10,0,0,0,0,0,0,0,0.2868728079906617
4,11,0000000000000000000000000000000000000000000000000000000000040000,24,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,748.23777,745.80285475,-2.4349152499999036,win,-141.54868885881342,142.10344782504407,-194.79321729077492,True,False,16,16,11971.80432,44969.02160553907,3068.090508416669,0.0,16,0,0,0,0,0,0,0,0.0,True,False,16,16,11932.845676,44774.228388248295,2926.5418195578554,142.10344782504407,16,0,0,0,0,0,0,0,3.1478889314642515
4,12,0000000000000000000000000000000000000000000000000000000001000000,30,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,662.2763275625,660.401574875,-1.8747526874999494,win,-150.19398710326323,145.71916831914092,-149.9802229269917,True,False,16,16,10596.421241,39332.106200731985,2313.444378325966,0.0,16,0,0,0,1,1,0,0,0.0,True,False,16,16,10566.425198,39182.12597780499,2163.250391222703,145.71916831914092,16,0,1,0,1,1,1,1,1.2191815225679647
4,13,0000000000000000000000000000000000000000000000000000000040000000,36,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,796.4166929285714,794.572448857143,-1.8442440714284203,win,-132.13319418695892,122.56451742924396,-129.0970868783479,True,False,14,14,11149.833701,43819.168503964305,3000.457540906257,0.0,14,0,0,0,0,0,0,0,0.0,True,False,14,14,11124.014284,43690.07141708596,2868.324346719298,122.56451742924396,14,0,0,0,0,0,0,0,0.9964062654847297
4,14,0000000000000000000000000000000000000000000000000000001000000000,42,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,926.7426691538462,924.6001206153846,-2.1425485384615968,win,-116.97375236979428,119.72611134287513,-139.2656625362215,True,False,13,13,12047.654699,44848.273491199136,1547.5770400752797,0.0,13,0,0,0,1,1,0,0,0.0,True,False,13,13,12019.801568,44709.007828662914,1430.6032877054854,119.72611134287513,13,0,1,0,1,1,1,1,2.4938850734715174
4,15,0000000000000000000000000000000000000000000000000000040000000000,48,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,781.6907917857143,780.3248812857144,-1.3659104999999272,win,-88.19307407714177,85.67696647755427,-95.6137226635692,True,False,14,14,10943.671085,42528.35541113921,3031.3653491811147,0.0,13,1,0,0,0,0,1,1,0.0,True,False,14,14,10924.548338,42432.74168847564,2943.172275103973,85.67696647755427,13,1,0,0,0,0,1,1,2.659616950379629
4,16,0000000000000000000000000000000000000000000000000001000000000000,54,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1144.4486235454547,1145.1747431818183,0.7261196363635918,loss,-123.51940825278257,82.18088124976828,39.93656904580712,True,False,11,11,12588.934859,44139.67429776821,2013.050140938592,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,12596.922175,44179.610866814015,1889.5307326858094,82.18088124976828,11,0,0,0,0,0,0,0,0.7990548378528501
4,17,0000000000000000000000000000000000000000000000000040000000000000,60,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,745.6814755333332,743.8080903333333,-1.873385199999916,win,-108.70630894119222,123.78086610625743,-140.5038926983616,True,False,15,15,11185.222133,43681.110671762115,4431.631051975272,0.0,14,1,0,0,0,0,1,1,0.0,True,False,15,15,11157.121355,43540.60677906375,4322.92474303408,123.78086610625743,14,1,0,0,0,0,1,1,0.6589562751583458
4,18,0000000000000000000000000000000000000000000000001000000000000000,66,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1019.4013132499999,1018.4750665,-0.9262467499999048,win,-102.53368680002188,99.48310894104377,-55.5748040182516,True,False,12,12,12232.815759,45184.07880632691,1031.7865752745968,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,12221.700798,45128.504002308655,929.2528884745749,99.48310894104377,12,0,0,0,0,0,0,0,2.715749029566954
4,19,0000000000000000000000000000000000000000000000040000000000000000,72,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1075.4917470909093,1074.2083592727272,-1.2833878181820637,win,-80.8789334007879,71.665579732915,-70.58634472278209,True,False,11,11,11830.409218,40662.04608833945,1897.3140875360648,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,11816.291952,40591.459743616666,1816.435154135277,71.665579732915,11,0,0,0,0,0,0,0,2.338914981395604
4,20,0000000000000000000000000000000000000000000001000000000000000000,78,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,646.6978756875,645.7542194375,-0.9436562500000036,win,-126.80020912829332,135.90444242995886,-75.49250482116622,True,False,16,16,10347.166011,39260.83004475366,3364.9808139277156,0.0,16,0,0,0,0,0,0,0,0.0,True,False,16,16,10332.067511,39185.337539932494,3238.1806047994223,135.90444242995886,16,0,0,0,0,0,0,0,0.4407038541496604
4,21,0000000000000000000000000000000000000000000040000000000000000000,84,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,807.6463910714285,805.6717753571429,-1.974615714285619,win,-144.47304151556727,134.09520641693882,-138.2231046105735,True,False,14,14,11307.049475,42070.24737207805,1796.3471763226842,0.0,14,0,0,0,0,0,0,0,0.0,True,False,14,14,11279.404855,41932.024267467474,1651.874134807117,134.09520641693882,14,0,0,0,0,0,0,0,2.3244129375292033
4,22,0000000000000000000000000000000000000000001000000000000000000000,90,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1161.7291606000001,1163.2527848,1.5236241999998583,loss,-99.1054142602402,106.00062174204784,1.181207127207017,True,False,10,10,11617.291606,39831.45803376294,528.0781754744337,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,11632.527848,39832.639240890145,428.9727612141935,106.00062174204784,10,0,0,0,0,0,0,0,1.3573775121859448
4,23,0000000000000000000000000000000000000000040000000000000000000000,96,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,679.7569739375,676.431331625,-3.3256423125000083,win,-159.06520532761397,164.62131015026358,-266.0513861817308,True,False,16,16,10876.111583,43280.55791772477,3457.9686062307464,0.0,16,0,0,0,1,1,0,0,0.0,True,False,16,16,10822.901306,43014.50653154304,3298.9034009031325,164.62131015026358,16,0,1,0,1,1,1,1,0.4752450800104384
4,24,0000000000000000000000000000000000000001000000000000000000000000,102,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1052.0963796363637,1051.6806542727272,-0.41572536363651125,win,3.494634945776397,98.80053143470862,-22.864892400124518,True,False,11,11,11573.060176,39740.30086528319,1257.169559203701,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,11568.487197,39717.43597288307,1260.6641941494775,98.80053143470862,11,0,0,0,0,0,0,0,2.228528135207341
4,25,0000000000000000000000000000000000000008000000000000000000000000,105,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,888.8339057692308,888.6202596153846,-0.21364615384618446,win,-84.88874796358527,96.09971582858034,-13.886988251906587,True,False,13,13,11554.840775,42409.20386110542,1190.806809794159,0.0,12,1,0,0,0,0,1,1,0.0,True,False,13,13,11552.063375,42395.31687285352,1105.9180618305738,96.09971582858034,12,1,0,0,0,0,1,1,1.9880681895154453
4,26,0000000000000000000000000000000000000040000000000000000000000000,108,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1102.1791493636365,1099.5418264545456,-2.6373229090909263,win,-105.96344988115061,99.30320915047449,-145.05277849708364,True,False,11,11,12123.970643,41954.853225839324,2562.9119278756125,0.0,11,0,0,0,1,1,0,0,0.0,True,False,11,11,12094.960091,41809.80044734224,2456.948477994462,99.30320915047449,11,0,1,0,1,1,1,1,1.2309941503787059
4,27,0000000000000000000000000000000000001000000000000000000000000000,114,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,915.0479205384615,913.3341026923076,-1.7138178461539155,win,-106.49582258481928,121.4052822996296,-111.39815105748858,True,False,13,13,11895.622967,44238.114829852755,1359.2184408517073,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,11873.343335,44126.71667879527,1252.722618266888,121.4052822996296,13,0,0,0,0,0,0,0,2.0848535912070645
4,28,0000000000000000000000000000000000040000000000000000000000000000,120,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,985.2695530833333,982.53864325,-2.730909833333385,win,-116.66901066677883,116.58683450966522,-163.85459632884886,True,False,12,12,11823.234637,40501.173191519476,1662.5245067872854,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,11790.463719,40337.31859519063,1545.8554961205066,116.58683450966522,12,0,0,0,0,0,0,0,3.658843927318685
4,29,0000000000000000000000000000000001000000000000000000000000000000,126,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,877.6399947692308,875.691765,-1.9482297692308066,win,-112.2684710262256,108.20890178545925,-126.63495924560993,True,False,13,13,11409.319932,40236.5996649456,2840.492938094191,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,11383.992945,40109.96470569999,2728.224467067965,108.20890178545925,13,0,0,0,0,0,0,0,3.3348488804334693
4,30,0000000000000000000000000000000040000000000000000000000000000000,132,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,959.3862995454546,957.247026090909,-2.1392734545455596,win,-204.67922026108658,103.66609107317636,-167.66003841737256,True,False,11,11,10553.249295,36671.24647567112,2036.0699874749982,0.0,11,0,0,0,1,1,0,0,0.0,True,False,11,11,10529.717287,36503.58643725375,1831.3907672139117,103.66609107317636,11,0,1,0,1,1,1,1,2.8613019618223774
4,31,0000000000000000000000000000001000000000000000000000000000000000,138,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,795.7401562142858,794.1382949285714,-1.6018612857143353,win,-215.4204139278795,149.3786041266634,-87.13029931664641,True,False,14,14,11140.362187,42216.810948874714,1604.1904853378126,0.0,14,0,0,0,0,0,0,0,0.0,True,False,14,14,11117.936129,42129.68064955807,1388.770071409933,149.3786041266634,14,0,0,0,0,0,0,0,5.608436359544612
4,32,0000000000000000000000000000040000000000000000000000000000000000,144,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,792.764677,790.7093863571429,-2.0552906428571305,win,-112.14496836346461,101.46644609011965,-143.87034196688182,True,False,14,14,11098.705478,41953.52738244173,2884.543804253071,0.0,13,1,0,0,1,1,1,1,0.0,True,False,14,14,11069.931409,41809.65704047485,2772.3988358896063,101.46644609011965,13,1,1,0,1,1,2,1,2.3947603427761806
4,33,0000000000000000000000000001000000000000000000000000000000000000,150,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,712.22472,710.4303650666666,-1.7943549333334659,win,-90.30818423914161,92.40056309449032,-134.57660838781885,True,False,15,15,10683.3708,37861.85398426933,2774.9957030246856,0.0,14,1,0,0,0,0,1,1,0.0,True,False,15,15,10656.455476,37727.27737588151,2684.687518785544,92.40056309449032,14,1,0,0,0,0,1,1,0.5082301351979481
4,34,0000000000000000000000000040000000000000000000000000000000000000,156,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,821.8223714285714,819.3493984999999,-2.472972928571494,win,-135.73979569755056,137.1803273373137,-173.10808336034097,True,False,14,14,11505.5132,42272.56597483385,1298.922870701191,0.0,14,0,0,0,0,0,0,0,0.0,True,False,14,14,11470.891579,42099.45789147351,1163.1830750036404,137.1803273373137,14,0,0,0,0,0,0,0,3.960162976050171
4,35,0000000000000000000000001000000000000000000000000000000000000000,162,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1070.772029,1068.3860641818183,-2.3859648181817192,win,-105.40054813786901,100.3230213565727,-131.22807351364463,True,False,11,11,11778.492319,39432.46159367231,1726.4853897408782,0.0,11,0,0,0,1,1,0,0,0.0,True,False,11,11,11752.246706,39301.23352015867,1621.0848416030092,100.3230213565727,11,0,1,0,1,1,1,1,5.909152211082301
4,36,0000000000000000000000040000000000000000000000000000000000000000,168,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1005.6214421818182,1003.6823233636364,-1.9391188181817824,win,-95.23276100841122,96.73947791615775,-106.65153167987592,True,False,11,11,11061.835864,38139.17932286625,2434.4995118424013,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,11040.505557,38032.527791186374,2339.26675083399,96.73947791615775,11,0,0,0,0,0,0,0,1.3733918899171442
4,37,0000000000000000000001000000000000000000000000000000000000000000,174,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,754.0095485333334,752.8256310666667,-1.183917466666685,win,-115.12579957485514,115.52939640757424,-88.79380170699005,True,False,15,15,11310.143228,42845.716127731284,2249.1684088741163,0.0,15,0,0,0,1,1,0,0,0.0,True,False,15,15,11292.384466,42756.922326024294,2134.042609299261,115.52939640757424,15,0,1,0,1,1,1,1,1.6370434163113146
4,38,0000000000000000000040000000000000000000000000000000000000000000,180,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1172.4527352,1169.9009956,-2.551739600000019,win,-88.57833497681713,88.17373716414977,-127.5869751440332,True,False,10,10,11724.527352,38262.63674686601,856.8782501575764,0.0,10,0,0,0,1,1,0,0,0.0,True,False,10,10,11699.009956,38135.04977172198,768.2999151807593,88.17373716414977,10,0,1,0,1,1,1,1,1.192729409656124
4,39,0000000000000000001000000000000000000000000000000000000000000000,186,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,849.7286717857143,848.2194845714286,-1.5091872142857028,win,-97.3379228355002,95.83994012779365,-105.64308665097633,True,False,14,14,11896.201405,43291.00702017939,2664.199906018413,0.0,14,0,0,0,0,0,0,0,0.0,True,False,14,14,11875.072784,43185.36393352842,2566.861983182913,95.83994012779365,14,0,0,0,0,0,0,0,0.3075269887565355
4,40,0000000000000000040000000000000000000000000000000000000000000000,192,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,978.3177038333333,976.5371765833333,-1.7805272499999774,win,-109.57034169021699,98.4195816532735,-106.83162968784018,True,False,12,12,11739.812446,40509.06222413397,3457.7405506374616,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,11718.446119,40402.23059444613,3348.1702089472446,98.4195816532735,12,0,0,0,0,0,0,0,2.4342705266813596
4,41,0000000000000001000000000000000000000000000000000000000000000000,198,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1072.9267937272728,1070.908897909091,-2.0178958181818416,win,-102.26023706753631,102.2602370675365,-110.98426048739202,True,False,11,11,11802.194731,39285.9736463578,1153.9506670876603,0.0,10,1,0,0,0,0,1,1,0.0,True,False,11,11,11779.997877,39174.98938587041,1051.690430020124,102.2602370675365,10,1,0,0,0,0,1,1,7.989604323264885
