seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s
264,ba3d6678dd7cb0d065858640fcf0007dd3a31be73d5a5b71173279bbab46ccf3,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,326.4718131333333,4897.077197,21050.386004122374,0.6883820000002743,cpu,0,0,15,0,0,104,92,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,1f0c28edb66a54ce44f38c7ef57716fb600df5128420e35e97b2f71381d24a73,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2084.401951,2544.654786,0.0,0.0,268.02045999999996,0.0
265,d171fc0823da589b5555f67d9f89cd44a201e25678dae934f769663a811d3a24,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,268.8180475333333,4032.270713,16676.35356132356,0.6389649000011559,cpu,0,0,15,0,0,105,97,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,f2e51e351f6c5813c2e0ee4cb744c43d7faaa3a15645038e446852407ff74653,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1546.4306729999992,1979.6082460000002,0.0,0.0,506.2317940000005,0.0
266,5bdcea5ead3e77c7f4025ed51346f5fee479976c4a3af876281681b8006c6698,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,301.6207032857143,4222.689846,17638.449226433557,0.6382879000011599,cpu,0,0,14,0,0,106,95,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,bb80927f58924ca53ff351a4ef81c75f018862454f5da86ef740b0f8cb866da3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1694.5682430000002,2086.79346,0.0,0.0,441.32814299999984,0.0
267,ec8e1c637bd81e624ec2bb9f37077d88775cff3aa949231aaba164b4f7ccf561,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,332.1434989230769,4317.865486,17884.327432806323,0.5324368000001414,cpu,0,0,13,0,0,114,106,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,240f831b90f7385678a5264b68c35ed4c40d24e46f1d37287c72f560c55d76f8,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1970.8978799999998,2055.3596680000005,0.0,0.0,291.6079379999995,0.0
268,064f11d8614be969120e31b24b3f39324c79708390f840ab37dda104001f40c5,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,372.3364095833333,4468.036915,18765.184566525324,0.5175576000001456,cpu,0,0,12,0,0,111,100,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,0a947ce1a168c52716107b8d4c43fc0d8ecd9855f3b2b4350566074e42f359a2,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2040.9213520000003,2080.420627999999,0.0,0.0,346.6949350000007,0.0
269,292c15454292f32b9e6f57636c1509fb1f9c169c279f415f1d9b7c7b5505eea4,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,319.255877,3831.070524,15445.352624260157,0.5202922000007675,cpu,0,0,12,0,0,115,107,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,03d2f1d037a6584501f9031a179a114d4c0ef18396c851901e90e59e1924e300,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1886.6448129999999,1489.9876359999994,0.0,0.0,454.43807500000105,0.0
270,2f0f7f7080cea2468e02407ae424cd306a88aa29c679e003533c57445d74160b,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,297.2566878,4458.850317,19199.251582127028,0.5849696000004769,cpu,0,0,15,0,0,92,84,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,7ef58ae25ee0a7c59834077999d399eab7e756dec67dc905a97c8283191d7a64,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1811.8054280000008,2155.1051449999995,0.0,0.0,491.93974399999973,9.094947017729282e-13
271,ce4c13f948c574d49458836b164fe61d5cdae6f4d60e0fdeb7ea3e7d284e1a77,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,356.7954528,3567.954528,13994.772639249566,0.4667960000006133,cpu,0,0,10,0,0,121,114,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,8b4dfa220ddbd8e339a063796bcdd0f3591fde184aa7d115847c7e21927d4393,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1564.083223,1682.6812710000002,0.0,0.0,321.19003399999986,4.547473508864641e-13
272,3312b4f1a287e0cef1841c3dee782d1112794667784da51f4bb2bff07b6c43a1,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,330.840502,5293.448032,22877.24015721505,0.6750233999991906,cpu,0,0,16,0,0,108,98,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,63f9041ecc467767e36d0daec628d123e1e0f8d5d94c88e43f5899349d4cceec,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1976.575877999999,3015.0830160000014,0.0,0.0,301.78913800000015,0.0
273,b298706b798655d02cd5390fe148ffde6898ca0ef625ac809f89073b2e59c8db,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,428.6026848,4286.026848,17600.13423552707,0.551241499999378,cpu,0,0,10,0,0,121,111,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,5284ba101ad8b37bf47ae7a38f0e82c929b869dfd1f364a2a409abec61fb8e57,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2355.277524,1767.730711,0.0,0.0,163.0186130000007,9.094947017729282e-13
274,473125969d4220a288cce2786e3f354df6faf5407b2725a32ff2a6d311e9ed8b,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,373.3260810909091,4106.586892,17127.934457637708,0.5240446000007069,cpu,0,0,11,0,0,106,96,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,2b3215cb41c7ed110d79979998e78e157acd3e331c4da601f031d15261c38af8,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1907.349134,2024.5598399999992,0.0,0.0,174.67791800000094,0.0
275,16b7c972cbeab6a432565c18c8645d13c0a98b60a16825240e507edb55562c52,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,316.30801283333335,3795.696154,15668.480774237227,0.5744567999990977,cpu,0,0,12,0,0,102,92,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,cd7daece412518d3b3aed2f76a7157a6f158b64253efcb8c1a8042143b2ac755,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1719.996126,1724.588957,0.0,0.0,351.11107100000027,0.0
276,97d80d4f862e21ec78a03669b6b7714d8c40b51a8a699ba5ea7c5388c456ab65,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,337.7123555384615,4390.260622,18801.303107771975,0.6182427999992797,cpu,0,0,13,0,0,96,85,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,fc52fd718cf183f64320d390ba1914a22e953135eadf31f365561d88c405f9e6,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1952.3566579999995,2129.3593610000003,0.0,0.0,308.5446029999999,0.0
277,c83ae3de7db37617ad950b94a25f87cc42b60db935cff9b2fe074de8513d1bd9,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,355.76455708333333,4269.174685,17715.87343404203,0.6928083000002516,cpu,0,0,12,0,0,113,101,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,60e473238b60a14b1d20bf9a49febcd10b9f1c389075febc70a46eae705a2c6a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2017.485043,2122.2261080000003,0.0,0.0,129.46353400000004,9.094947017729282e-13
278,dfe1205dde27cc9dab8c3f62a025211b23cb97587ecf7c0131b85e021d24b251,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,263.3356303846154,3423.363195,13356.815972924629,0.4098653999990347,cpu,2,137,26,15,0,109,103,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,3a1e2d4483a9c98a27086ba59f6c24994345af3857c29f85def7628ea105e5b9,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1200.095782,1198.122085,0.0,395.546374,629.5989539999998,0.0
279,4fe35a3de7afd3a63131b81708392d873f71e3df0662118f3805869d21b8bf78,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,350.8025831538462,4560.433581,19232.167894438153,0.6046651000015117,cpu,0,0,13,0,0,110,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,4990e059dff753c59706643511e2f0f43603e51c3a016817af78035f23896a7a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1985.9677160000008,2232.1233509999993,0.0,0.0,342.3425140000003,0.0
280,91de82b5b6845ffb22df67aecc967790ba4eb20f2e36903e0da59e1bbf5104d7,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,287.80459707142853,4029.264359,16901.321790481434,0.5494570999999269,cpu,0,0,14,0,0,98,89,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,71582023b94d8763e236aca92bf29a5cb9f9d4d8cdbf212b90e1873602afd76b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1668.9803539999996,1879.244948,0.0,0.0,481.0390570000003,4.547473508864641e-13
281,a065c7dcba8be8c114430884aa77912a1afffc22efcb2c6b69557682d88447c6,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,277.08380693333334,4156.257104,17696.285520830403,0.6359995999991952,cpu,0,0,15,0,0,92,82,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,77fb6dc5545e19415d08c05ed2ba05bed06c40c1cff2e61083860f7876915f1a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1653.3455629999994,1912.5890840000002,0.0,0.0,590.3224570000004,0.0
282,d770912cb60bc809ff0ade4c922fa2e48f49e08e760e10f39b6fad070001ae79,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,286.8859626666666,4303.28944,17771.447191010804,0.6554075999993074,cpu,0,0,15,0,0,114,104,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,ee218fd55a67dd3c3d0c5f107aebefc11708b933cda62b7c9e16921123f7e4df,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1556.295631,2386.8144180000004,0.0,0.0,360.1793909999996,0.0
283,784f17a46998e17f112cffa6f4e7c8e56588c8dabd3aa02ebb1c32e44a3ffb1e,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,336.967258,3369.67258,13033.362903861222,0.3648687999993854,cpu,0,0,10,0,0,120,113,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,b8e6a3e103b91f93f79348b72efacd291274de362e5d44891bc9aebf4cac9dee,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1501.6673230000006,1256.7788689999998,0.0,0.0,611.2263879999996,0.0
284,8b33120b2c095fea489b41e2990e29db28143840ba1b161329f50858f1c9fdb0,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,236.40733392857143,3309.702675,13258.513374943075,0.4550604000014573,cpu,0,0,14,0,0,99,93,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,8991145a3f6430c41679ea952464ab1d7d6fd4b635994f375c86e5ce6a4a4ebe,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1504.4130490000002,1301.909636,0.0,0.0,503.3799899999998,0.0
285,b3faae8281944c45ba0c1a925a3ab398e11f484c2023ded336b370229f254203,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,290.26397925,3483.167751,13995.8387430077,0.39831600000070466,cpu,0,0,12,0,0,105,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,b9f669827018696dbc2ed7ba90b1a79d25d9ba6c0f6288c450bdbdf011a7dd28,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1583.879254,1385.8657779999996,0.0,0.0,513.4227190000006,4.547473508864641e-13
286,755ceb432b2875e91e1bb0d6aad7606306b0fbc2abc78b218fff615a4aaa9177,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,281.789557,3945.053798,15855.268986624911,0.4594935000004625,cpu,0,0,14,0,0,118,114,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,028bc4be2499c33e5523ba8c8062da75bbc8496f3aa4f802c84965a51a22106e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1789.668016,1280.2260580000002,0.0,0.0,875.1597239999996,0.0
287,a79a2595c4ae8558e60e4bdef786c55974bdde1744d9f7655f039e37b87322fc,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,276.4802304375,4423.683687,19033.41842800741,0.6112393000003067,cpu,0,0,16,0,0,91,82,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,84533cf751a5f2945fd76a413b7020c5fbff53486fbc1082f7e7fcedf7a03b25,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1613.8071719999996,2269.945815000001,0.0,0.0,539.9306999999992,0.0
288,1548da85d6c6e39eb890c305e8d66c0fd204ecd3c3c6cc267e1a045f97fe7a4a,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,275.9547888125,4415.276621,18911.383107882073,0.5717342999996617,cpu,1,24,27,12,0,88,80,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,bfcb1da4b93e5f7dc7b20f5c1fd75b6e02a0cfde063cdc0ef0385630bcb2a2bb,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1534.1292299999998,1924.058414,0.0,411.22732700000006,545.86165,0.0
289,642035ee7a8b3a9f6db2b0b5c02f609a31e6a048dae65fdafe2b5b04a71d5371,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,344.21459015384613,4474.789672,19193.948362948275,0.5670366000013018,cpu,0,0,13,0,0,97,86,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,c0fd68d5b98f87f096feb95b8d08d98a0cd6848919f0bcef93270520ce64c116,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1712.9456299999997,2330.942776,0.0,0.0,430.90126600000036,0.0
290,bd2e431257b79d19697309c4056dc56f6974924dfee9a55c162eb2cf4b8a8f9a,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,305.6736753571428,4279.431455,18052.157267651473,0.481808299999102,cpu,0,0,14,0,0,101,94,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,179d44191a7704385ceeb7c9aa759e5ad99de8932e3a26833df7946e35a237e3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1798.7041629999994,1913.7421650000006,0.0,0.0,566.9851269999998,0.0
291,e16f900b8ab87d2f5d1ccb784921405c86775aa89b864a7aa2cd460a41837677,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,292.5600424285714,4095.840594,17019.202961784722,0.5612799000009545,cpu,0,0,14,0,0,105,97,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,595c648f8cbe5d46455ba114fd9f3a74c19699778224a50548b1b3d919fe1fa5,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1617.637444,1943.5887190000008,0.0,0.0,534.6144309999993,4.547473508864641e-13
292,ce0afeb6fc2100926c123f3fad669d82c1b2c9f2a26057514621ff3d82c23db4,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,307.7661609285714,4308.726253,17983.63126504665,0.44771359999867855,cpu,0,0,14,0,0,108,102,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,4d0b5f079b0423cf0ce4ff31d2b3afc033da4b4f319ee735c08414af7bc6e86d,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1745.5694979999996,1644.8721300000007,0.0,0.0,918.2846249999997,0.0
293,43dab84257a510dafc19ada1498fb007ee0c2ba1e11b242d5b8f5e94c74f67e3,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,278.39688793333335,4175.953319,17564.76659001618,0.7077914000001329,cpu,0,0,15,0,0,100,88,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,93b5e48570b64337da9052efd5a4795bb0ff2cd478bf16cace8a47e79ec5ada7,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1588.6240480000001,2260.1192779999997,0.0,0.0,327.20999300000045,0.0
294,3968cf2f68f506d6ea7ca59ddf7bfa1c70cb5ca081c7faf38d6551380c551f9d,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,324.7895638571428,4547.053894,18370.269478133843,0.43105279999872437,cpu,1,129,53,40,0,115,111,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,78bfbe136a58586567adefc32a92de3497c0d7353ecba91e5571931a7693b05c,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1842.599896,1576.7064110000001,0.0,560.1612679999998,567.5863189999999,0.0
295,c871e6435b36bc6a3401e7b471a6e5c50e9842feb39ffd4369ab6976b60bea66,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,373.6410884,3736.410884,15057.054421609577,0.2955112999989069,cpu,0,0,10,0,0,113,110,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,5ab0b4666b4e8f53b2edaa1c28e208bfd38a3736403d86ad21742e038aedda8b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2141.8561349999995,1067.145844,0.0,0.0,527.4089050000005,0.0
296,61d67d75d866ae4b5b1318c7b21d2efa744543c43276d6f646e6b0102ae6730b,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,364.9105576,3649.105576,14580.527870198091,0.4103524000001926,cpu,0,0,10,0,0,115,108,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,ab21aa818153bc96039667adab2f8eee27b6fd147b4c9dcacc805865c5caa0ba,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1881.2399200000002,1437.7967669999994,0.0,0.0,330.0688890000004,4.547473508864641e-13
297,9f8ea105a0f8b425fc9c516960132c59165ed9f594b422194bd4d794f6067fa6,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,288.1540642307692,3746.002835,15235.014162483469,0.6203363000004174,cpu,0,0,13,0,0,107,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,e159aa052a2ee3f86f2d78c2642236a92634bc03ea1dc82551a8f54f1e07fd84,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1344.7457429999997,2027.5144219999995,0.0,0.0,373.7426700000006,0.0
298,e2d067ed3dad3d4829105cac41f2f69c94ddff7da4edd465ec79d193deb1ebe0,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,279.5203748,4192.805622,17509.02811007712,0.6260130999999092,cpu,0,0,15,0,0,104,96,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,804bce0327edf0881c75d696a6242bffb23df856ed1cba1e1e9e6c7861b3b9c3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1843.1125279999992,1766.7281939999996,0.0,0.0,582.9649000000011,0.0
299,be16015db3ceb0b61de8dc71cc864467ee1bb174220f1b21b98b0f46c6c4f3d3,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,280.4149814,4206.224721,17511.123611415154,0.5680196000012074,cpu,0,0,15,0,0,106,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,e7599ed8e2c2b1f5cee06311fdc96010b3fbd7ef8c4c792908c3f2ea634aef45,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1962.3374920000003,1532.5523210000003,0.0,0.0,711.3349079999989,0.0
300,c5a6a4109c0888085001a62e9a939573dfc3a9188630cddb899dfb7c060e27dd,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,291.75009193333335,4376.251379,18266.25690696711,0.6048038999997516,cpu,0,0,15,0,0,109,103,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,40873b84d1b12c9348ef558e35bbdee5dc03a93da9ca855153e2fdc513c8f949,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1378.7917759999998,2400.7209089999997,0.0,0.0,596.7386940000008,0.0
301,ac0eeec652e35f8976c38110a11d99ee4f3421038247886255328140b163eed7,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,293.8942908,4408.414362,18837.07181222469,0.6570047000004706,cpu,0,0,15,0,0,96,86,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,e86a1b4b657b9fbe1aaca3353b5a9c36a38a5ae84a06783ef6478993257a9c15,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1764.4133260000003,2165.9107199999994,0.0,0.0,478.0903160000007,0.0
302,bd3dba88613f13028bf7bb856c98ad562d420c624c10dd1c986803dd01b1f9f1,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,303.61636375,3643.396365,14136.98181278907,0.4493044999999256,cpu,0,0,12,0,0,127,121,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,5e91c68219cb6589415dde86ce016a304a1a6789aeaf3e8926f90bb4c2e7f424,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1786.8293879999997,1465.152345,0.0,0.0,391.41463200000044,0.0
303,a6b5909d33fa13f41f72547065b3a24b8eb7c926bbc95d0566becbf219ac8c61,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,274.0366835,4384.586936,18062.934677072455,0.6517946999993001,cpu,0,0,16,0,0,117,107,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,25527136e99c1fa0bb3852664445f15a5216a91672c8e9fbfc62b8e670014818,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1545.0464479999998,2305.183552000001,0.0,0.0,534.3569359999985,9.094947017729282e-13
304,4ac06d4d6b9f18264d2a3c930c4e37160b51b48a994f7587d9638a130f8dbeff,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,312.4216494615385,4061.481443,16622.407218801312,0.5213878999984445,cpu,0,0,13,0,0,113,107,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,d8b4cba3bcc4594c215350c30f8a1b245fbcde1d2043ce43492070c9843fba00,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1456.9130810000001,1808.6198160000001,0.0,0.0,795.9485459999999,4.547473508864641e-13
305,43488b7d4ef8474e094401a93b7e3564d64c7f76cf6b23b9f63150b960dd2ba2,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,260.1399365,4162.238984,17571.19490412043,0.5924696000001859,cpu,0,0,16,0,0,96,88,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,18424af36cbf37de2654dbb2860f0af639d28ed371ed388c5e3c142c52344472,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1543.3653580000002,2006.182507,0.0,0.0,612.6911189999994,0.0
306,1c98b0acecb38f668a506387b2098fa851a68592867cb74166ab0144c4605406,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,386.1546409,3861.546409,15432.732040411931,0.4005781999985629,cpu,0,0,10,0,0,122,115,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,8de5e0a13db5c7b18788f9687f482fd1c98815021eac4684e10a2b6df0c2e0aa,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2016.0570920000005,1631.5906959999998,0.0,0.0,213.89862099999982,0.0
