state_id,world_id,channel,history_index,dog_position,historical_response,replayed_response,mismatched_keys,source_position,source_type,source_heading,source_radius,true_geometric_bearing,angular_error,rounding_result,historical_reported_angle,replayed_reported_angle,interval_low,interval_high,constraint_violation,distance,clamp_changed_report,failure_class,mechanism
0725_02,1437155,16,37,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 73.65}","{'accepted': True, 'virtual_time_s': 414.0, 'measure_result': 'direction', 'svd_deg': 73.64}",['svd_deg'],"[-222.88047479235553, -1.2615799104261325]",directional,-66.3389642572274,1479.4861772940799,72.64598666441857,0.9990503195831134,73.65,73.65,73.64,0.9990133365814191,1.0,0.0,878.7853379474221,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0223_01,1412053,12,12,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 275.94}","{'accepted': True, 'virtual_time_s': 71.0, 'measure_result': 'direction', 'svd_deg': 275.95}",['svd_deg'],"[114.59565723679619, -940.8587112649517]",directional,133.34787835989314,1013.6247369933851,276.94436400608674,-0.9995600265657042,275.94,275.94,275.95,-1.0,-0.999364007086746,0.0,947.8118374554514,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0978_02,1449804,6,6,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 212.2}","{'accepted': True, 'virtual_time_s': 35.0, 'measure_result': 'direction', 'svd_deg': 212.21}",['svd_deg'],"[-858.9049918183205, -562.064849720613]",directional,97.35553843347313,1323.1731196733303,213.20061523641056,-0.9977172584052477,212.2,212.2,212.21,-1.0,-0.9956152374105673,0.0,1026.4670867893838,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0364_04,1419109,20,47,"[39.79621869566107, -1632.820404416273]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 352.33}","{'accepted': True, 'virtual_time_s': 780.896879, 'measure_result': 'direction', 'svd_deg': 352.32}",['svd_deg'],"[93.35594531931757, -1640.9918134754676]",omni,-106.35418062079727,1376.8688861996613,351.32548648145183,0.9996565640808901,352.33,352.33,352.32,0.9995135195481513,1.0,0.0,54.1794817436777,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0871_02,1444455,2,23,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 291.43}","{'accepted': True, 'virtual_time_s': 330.0, 'measure_result': 'direction', 'svd_deg': 291.42}",['svd_deg'],"[-129.4168256989557, -1794.797217157308]",directional,115.82525848468855,1346.3202428030654,290.42708649633244,0.9979291374644036,291.43,291.43,291.42,0.9979135046675711,1.0,0.0,1018.8188623322234,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0543_08,1428066,15,96,"[1455.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 193.25}","{'accepted': True, 'virtual_time_s': 1495.880924, 'measure_result': 'direction', 'svd_deg': 193.26}",['svd_deg'],"[774.2992279311459, -1012.9269613931783]",directional,-74.10844711191466,1337.2142906092233,194.25050184195376,-0.9982725352994106,193.25,193.25,193.26,-1.0,-0.9955018429537634,0.0,702.3117808834537,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0058_03,1403806,7,7,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 115.74}","{'accepted': True, 'virtual_time_s': 41.0, 'measure_result': 'direction', 'svd_deg': 115.75}",['svd_deg'],"[-308.7158953129114, 612.640814385554]",omni,15.807193453874877,1086.9198953617238,116.74399659353253,-0.9999903528671987,115.74,115.74,115.75,-1.0,-0.9989965945325199,0.0,686.0278940902092,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0024_05,1402111,9,41,"[-706.3679088770067, -673.8073225134019]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 196.1}","{'accepted': True, 'virtual_time_s': 493.367354, 'measure_result': 'direction', 'svd_deg': 196.09}",['svd_deg'],"[-1396.2614120456144, -859.8969465689364]",directional,-68.91720762766826,1445.6979102189264,195.09551535700936,0.9995842060418377,196.1,196.1,196.09,0.9994846439906329,1.0,0.0,714.5504837975998,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0392_04,1420508,10,86,"[1591.2748163068613, -134.12819934761268]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 54.95}","{'accepted': True, 'virtual_time_s': 1485.230941, 'measure_result': 'direction', 'svd_deg': 54.96}",['svd_deg'],"[1600.270561495524, -120.815129297314]",directional,-137.90776038266182,1472.9686022603605,55.95279924348529,-0.9980534895571181,54.95,54.95,54.96,-1.0,-0.997799244485299,0.0,16.06739760084082,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0571_02,1429454,13,13,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 150.52}","{'accepted': True, 'virtual_time_s': 77.0, 'measure_result': 'direction', 'svd_deg': 150.51}",['svd_deg'],"[-1057.4638137513814, 622.502714546491]",directional,-69.11436418516703,1282.7441111163303,149.5157336023029,0.9994535291287276,150.52,150.52,150.51,0.9992663986971084,1.0,0.0,1227.0857129847802,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0538_04,1427808,4,4,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 218.16}","{'accepted': True, 'virtual_time_s': 23.0, 'measure_result': 'direction', 'svd_deg': 218.17}",['svd_deg'],"[-706.3494380255054, -575.3532569940149]",omni,-28.204857739690784,1079.6302395663745,219.1643587797169,-0.9999248762100202,218.16,218.16,218.17,-1.0,-0.9993587807169095,0.0,911.0218981630289,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0508_06,1426313,15,15,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 120.6}","{'accepted': True, 'virtual_time_s': 89.0, 'measure_result': 'direction', 'svd_deg': 120.59}",['svd_deg'],"[-479.1887665868491, 843.5972204213973]",directional,-27.669928943586534,1052.4763348614908,119.59788680827315,0.9994994123809403,120.6,120.6,120.59,0.9971131927268349,1.0,0.0,970.19490017508,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0808_03,1441306,3,41,"[-732.4041927959474, -627.2213801878556]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 197.35}","{'accepted': True, 'virtual_time_s': 503.269465, 'measure_result': 'direction', 'svd_deg': 197.36}",['svd_deg'],"[-760.6011706977353, -636.5763496540679]",omni,-100.42734546611548,1129.9743834495755,198.35440225417747,-0.9996854480525862,197.35,197.35,197.36,-1.0,-0.9994022551774779,0.0,29.708332442391903,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0454_02,1423605,14,35,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 219.02}","{'accepted': True, 'virtual_time_s': 402.0, 'measure_result': 'direction', 'svd_deg': 219.03}",['svd_deg'],"[-1044.568794765711, -1309.9443653582312]",omni,-139.10240104542493,1347.3143668237392,220.02196983712696,-0.9972653108177099,219.02,219.02,219.03,-1.0,-0.9969698381269498,0.0,730.7003396721362,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0826_05,1442211,13,34,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 147.91}","{'accepted': True, 'virtual_time_s': 396.0, 'measure_result': 'direction', 'svd_deg': 147.9}",['svd_deg'],"[-1584.9049618769016, -123.2835922960032]",directional,12.152713536479498,1432.5877909668116,146.90943164752557,0.9973342145331292,147.91,147.91,147.9,0.9955683534744313,1.0,0.0,1312.835605497672,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0870_07,1444415,7,28,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 338.46}","{'accepted': True, 'virtual_time_s': 360.0, 'measure_result': 'direction', 'svd_deg': 338.45}",['svd_deg'],"[384.6290542441916, -1201.014414233441]",omni,-97.54318875448934,1355.7281936207658,337.45740690368274,0.997797296402094,338.46,338.46,338.45,0.9975930973172413,1.0,0.0,941.5698958067296,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0522_03,1427006,13,41,"[-238.62335838446867, -861.0616539946665]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 161.14}","{'accepted': True, 'virtual_time_s': 487.454288, 'measure_result': 'direction', 'svd_deg': 161.15}",['svd_deg'],"[-375.50497862942376, -816.9629936935185]",directional,57.2270007672509,1442.9031151109043,162.14280294995277,-0.9979450490202396,161.14,161.14,161.15,-1.0,-0.9978029509527804,0.0,143.8098390279335,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0799_04,1440858,12,33,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 193.53}","{'accepted': True, 'virtual_time_s': 390.0, 'measure_result': 'direction', 'svd_deg': 193.54}",['svd_deg'],"[-1134.9725900730884, -1008.5214103249145]",omni,-74.4994127510354,1475.8175755593286,194.53159351301247,-0.9980191345652074,193.53,193.53,193.54,-1.0,-0.996593514012466,0.0,671.4527454872871,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0815_03,1441656,5,5,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 232.56}","{'accepted': True, 'virtual_time_s': 29.0, 'measure_result': 'direction', 'svd_deg': 232.55}",['svd_deg'],"[-558.2556747794382, -703.3269565480681]",omni,129.55629459427763,1139.3964758346847,231.55971586003807,0.9990263727013129,232.56,232.56,232.55,0.9952841409619342,1.0,0.0,897.9522293700339,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0882_03,1445006,13,13,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 316.99}","{'accepted': True, 'virtual_time_s': 77.0, 'measure_result': 'direction', 'svd_deg': 316.98}",['svd_deg'],"[716.4572102223246, -692.1940158468698]",omni,172.8662855805101,1248.5734787082563,315.9867887482236,0.9992742726137434,316.99,316.99,316.98,0.9982112527764062,1.0,0.0,996.2145801250717,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0143_05,1408060,15,15,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 6.95}","{'accepted': True, 'virtual_time_s': 89.0, 'measure_result': 'direction', 'svd_deg': 6.94}",['svd_deg'],"[453.7732048783613, 47.25760696084984]",omni,-5.0876909610102095,1195.2701580115531,5.945559589618617,0.9999690139982429,6.95,6.95,6.94,0.9994404113813917,1.0,0.0,456.22735876013115,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0765_06,1439163,9,9,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 299.26}","{'accepted': True, 'virtual_time_s': 53.0, 'measure_result': 'direction', 'svd_deg': 299.25}",['svd_deg'],"[362.7226039766617, -674.8540822869895]",omni,99.62510071713943,1395.688120496011,298.2572743866293,0.9988629107725043,299.26,299.26,299.25,0.9977256143706714,1.0,0.0,766.1564590963291,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0927_08,1447266,4,85,"[1606.4794819070485, 594.7455585451023]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 93.75}","{'accepted': True, 'virtual_time_s': 1637.138841, 'measure_result': 'direction', 'svd_deg': 93.76}",['svd_deg'],"[1602.5295285889617, 642.2640488596344]",directional,-116.28902392980994,1325.3652529925753,94.75176181345464,-0.9985743340680021,93.75,93.75,93.76,-1.0,-0.9967618144546353,0.0,47.68237675480683,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0885_03,1445157,15,60,"[0.0, -1680.0892833418109]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 7.42}","{'accepted': True, 'virtual_time_s': 800.492213, 'measure_result': 'direction', 'svd_deg': 7.43}",['svd_deg'],"[844.5195954331093, -1555.0384780286108]",omni,-52.06430463901772,1154.2455231877832,8.422772720931128,-0.9993553723778176,7.42,7.42,7.43,-1.0,-0.9977727219311194,0.0,853.7277382046237,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0961_05,1448960,8,8,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 317.56}","{'accepted': True, 'virtual_time_s': 47.0, 'measure_result': 'direction', 'svd_deg': 317.55}",['svd_deg'],"[439.6116732603482, -416.30369701722475]",omni,-65.0997529361287,1321.7293181624823,316.5598723365383,0.9993040221454302,317.56,317.56,317.55,0.9951276644616829,1.0,0.0,605.4479262636651,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0961_05,1448960,7,91,"[1455.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 83.23}","{'accepted': True, 'virtual_time_s': 1698.711235, 'measure_result': 'direction', 'svd_deg': 83.22}",['svd_deg'],"[1580.926520623889, 82.39058480204822]",omni,-46.36622632783176,1307.9459976549315,82.22630316776726,0.9993575915736252,83.23,83.23,83.22,0.9986968332327482,1.0,0.0,930.9909965379086,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0529_03,1427356,10,10,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 107.47}","{'accepted': True, 'virtual_time_s': 59.0, 'measure_result': 'direction', 'svd_deg': 107.46}",['svd_deg'],"[-224.05197144233077, 758.0033828811214]",directional,-152.0845148091766,1204.0662788528457,106.46671807306846,0.9999129403445028,107.47,107.47,107.46,0.9982819279315496,1.0,0.0,790.4229338565646,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0993_05,1450560,20,21,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 99.87}","{'accepted': True, 'virtual_time_s': 318.0, 'measure_result': 'direction', 'svd_deg': 99.86}",['svd_deg'],"[-654.21314746736, 244.74763220679543]",omni,15.785466966463748,1211.3268703278713,98.86593110652092,0.999069406623556,99.87,99.87,99.86,0.9990688944790864,1.0,0.0,1097.9104547915385,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0720_04,1436909,9,9,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 135.35}","{'accepted': True, 'virtual_time_s': 53.0, 'measure_result': 'direction', 'svd_deg': 135.34}",['svd_deg'],"[-264.4050218014398, 270.4964065971713]",omni,-9.380733762513533,1252.0500196547669,134.34755164996236,0.9983110044838976,135.35,135.35,135.34,0.9974483510376391,1.0,0.0,378.2569517349312,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0720_04,1436909,11,11,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 105.09}","{'accepted': True, 'virtual_time_s': 65.0, 'measure_result': 'direction', 'svd_deg': 105.1}",['svd_deg'],"[-330.3532221082961, 1144.9558302255773]",omni,14.469745670419478,1473.7635563323422,106.09439669866292,-0.9997641116080986,105.09,105.09,105.1,-1.0,-0.9993966996629016,0.0,1191.661489066788,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0040_04,1402908,18,39,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 79.73}","{'accepted': True, 'virtual_time_s': 426.0, 'measure_result': 'direction', 'svd_deg': 79.74}",['svd_deg'],"[-336.8622703160868, 67.85818023000407]",omni,25.007745849135695,1342.8396271417203,80.73301061407878,-0.9992221781731704,79.73,79.73,79.74,-1.0,-0.9980106150787893,0.0,919.9088655793784,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0394_02,1420604,2,42,"[541.3941455079248, -874.6551284494558]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 29.3}","{'accepted': True, 'virtual_time_s': 667.542583, 'measure_result': 'direction', 'svd_deg': 29.31}",['svd_deg'],"[556.8337863020624, -865.6317144667685]",omni,-7.718432710029813,1266.5993208050756,30.30336475138963,-0.9986852113327699,29.3,29.3,29.31,-1.0,-0.9983647523896255,0.0,17.883078810846747,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0216_03,1411707,2,47,"[-805.3035329791498, -1432.58553345664]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 337.68}","{'accepted': True, 'virtual_time_s': 1165.450963, 'measure_result': 'direction', 'svd_deg': 337.69}",['svd_deg'],"[-769.0559514335152, -1446.7293259980715]",omni,-123.21715820768584,1482.0858799063374,338.68428963545114,-0.9995770786251245,337.68,337.68,337.69,-1.0,-0.9992896364511299,0.0,38.90930525417392,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0611_08,1431466,1,119,"[-100.4884928179375, 463.3955099230304]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 341.95}","{'accepted': True, 'virtual_time_s': 2145.76707, 'measure_result': 'direction', 'svd_deg': 341.96}",['svd_deg'],"[1.7693224875865048, 432.0387658443384]",directional,-115.24865387416472,1310.9806407959063,342.95215683908395,-0.9981222084195824,341.95,341.95,341.96,-1.0,-0.9971568400839661,0.0,106.95749712046951,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0611_08,1431467,20,135,"[485.0, 840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 142.92}","{'accepted': True, 'virtual_time_s': 2388.335729, 'measure_result': 'direction', 'svd_deg': 142.93}",['svd_deg'],"[-384.46969877367553, 1473.5130254849955]",omni,153.46129532716435,1467.1784936240183,143.92409161594026,-0.9994284079299608,142.92,142.92,142.93,-1.0,-0.9990916169402684,0.0,1075.7600803049077,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0394_05,1420610,14,14,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 182.0}","{'accepted': True, 'virtual_time_s': 83.0, 'measure_result': 'direction', 'svd_deg': 181.99}",['svd_deg'],"[-327.0468730380657, -5.70422534397516]",omni,141.58486976382358,1189.4887264294314,180.99922955743853,0.9979346036917869,182.0,182.0,181.99,0.9957704435614747,1.0,0.0,327.0966147038999,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0078_04,1404808,7,28,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 47.62}","{'accepted': True, 'virtual_time_s': 360.0, 'measure_result': 'direction', 'svd_deg': 47.61}",['svd_deg'],"[429.44003527419574, 127.54322828480063]",omni,172.62184779887622,1339.4252239479679,46.61758362689972,0.9977144559135012,47.62,47.62,47.61,0.9974163741002886,1.0,0.0,1331.3252285590072,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0696_06,1435713,9,73,"[-1940.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 50.66}","{'accepted': True, 'virtual_time_s': 1239.263331, 'measure_result': 'direction', 'svd_deg': 50.65}",['svd_deg'],"[-1229.778241952154, 836.2440086603589]",omni,62.52253577779147,1256.9033756514618,49.65876676370194,0.9994264814894845,50.66,50.66,50.65,0.9962332372980487,1.0,0.0,1097.1412797014427,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
1011_08,1451467,15,36,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 350.33}","{'accepted': True, 'virtual_time_s': 408.0, 'measure_result': 'direction', 'svd_deg': 350.34}",['svd_deg'],"[397.26792648064355, -974.549699168325]",omni,74.39286856282256,1487.4744499583885,351.3317880387546,-0.9971107559214463,350.33,350.33,350.34,-1.0,-0.9967880397546256,0.0,892.4619345321337,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0946_06,1448212,12,55,"[485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 258.8}","{'accepted': True, 'virtual_time_s': 910.859972, 'measure_result': 'direction', 'svd_deg': 258.79}",['svd_deg'],"[339.5059446703982, -1512.7605781190912]",omni,87.2961170641804,1271.1452316461866,257.7961170800035,0.9991719343660406,258.8,258.8,258.79,0.9988829209964993,1.0,0.0,688.2697518325302,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0432_02,1422504,10,10,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 131.1}","{'accepted': True, 'virtual_time_s': 59.0, 'measure_result': 'direction', 'svd_deg': 131.11}",['svd_deg'],"[-627.3360700321521, 694.268003033438]",omni,4.256126499328042,1378.298682945824,132.10076284397454,-0.9994883829047098,131.1,131.1,131.11,-1.0,-0.9957628449745417,0.0,935.7128858786883,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0309_04,1416359,4,4,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 109.45}","{'accepted': True, 'virtual_time_s': 23.0, 'measure_result': 'direction', 'svd_deg': 109.46}",['svd_deg'],"[-67.24524838056985, 180.33100222889883]",omni,-64.26427862010198,1322.3612190312588,110.45043457056946,-0.999482720113393,109.45,109.45,109.46,-1.0,-0.995434571569439,0.0,192.4608889999307,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0883_01,1445053,14,14,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 309.63}","{'accepted': True, 'virtual_time_s': 83.0, 'measure_result': 'direction', 'svd_deg': 309.64}",['svd_deg'],"[14.516690451045848, -16.918442547594598]",omni,163.72180179051193,1213.4045568831375,310.6308940507726,-0.9971040877979307,309.63,309.63,309.64,-1.0,-0.9958940517726151,0.0,22.292779097450925,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0921_07,1446965,4,25,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 340.39}","{'accepted': True, 'virtual_time_s': 342.0, 'measure_result': 'direction', 'svd_deg': 340.38}",['svd_deg'],"[741.0554307066491, -1301.1720472231325]",omni,68.02274188367994,1422.2567062370356,339.38839385713436,0.9977464340095391,340.39,340.39,340.38,0.9966061438656257,1.0,0.0,1309.9047306260845,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0449_07,1423364,15,36,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 321.56}","{'accepted': True, 'virtual_time_s': 408.0, 'measure_result': 'direction', 'svd_deg': 321.55}",['svd_deg'],"[503.69472920438767, -1653.3965573194764]",omni,91.59549816723964,1290.111174569261,320.5575013612847,0.9976542830394048,321.56,321.56,321.55,0.9974986397152807,1.0,0.0,1280.2572422156952,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0730_07,1437414,9,9,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 110.72}","{'accepted': True, 'virtual_time_s': 53.0, 'measure_result': 'direction', 'svd_deg': 110.73}",['svd_deg'],"[-413.1366502679811, 1037.044167277469]",omni,-99.40403571864502,1415.2714898740526,111.72130037039791,-0.9998902311466636,110.72,110.72,110.73,-1.0,-0.9963003713979279,0.0,1116.3075278250465,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0812_02,1441504,20,41,"[-432.42499081312894, -577.464184099736]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 133.48}","{'accepted': True, 'virtual_time_s': 491.558427, 'measure_result': 'direction', 'svd_deg': 133.49}",['svd_deg'],"[-454.9741342504891, -554.5024700821543]",omni,-135.02910812262388,1102.4418625932778,134.48060953336199,-0.9979291130070286,133.48,133.48,133.49,-1.0,-0.9956095343619953,0.0,32.18235821663556,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0485_04,1425159,2,2,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 263.11}","{'accepted': True, 'virtual_time_s': 11.0, 'measure_result': 'direction', 'svd_deg': 263.12}",['svd_deg'],"[-93.28418010553528, -904.6274864776517]",omni,-70.37354753013683,1001.7149072929751,264.1125322448056,-0.9996347841487285,263.11,263.11,263.12,-1.0,-0.9975322458055931,0.0,909.4244485106148,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0710_08,1436417,9,41,"[-141.49903220470998, -1248.785939831715]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 6.43}","{'accepted': True, 'virtual_time_s': 544.782464, 'measure_result': 'direction', 'svd_deg': 6.42}",['svd_deg'],"[51.539556445611694, -1230.4524735096898]",omni,147.0192106459727,1033.8028753997364,5.425283005240678,0.999919490072573,6.43,6.43,6.42,0.9997169957593204,1.0,0.0,193.90722703264296,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0587_03,1430256,4,25,"[-485.0, -840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 66.37}","{'accepted': True, 'virtual_time_s': 342.0, 'measure_result': 'direction', 'svd_deg': 66.36}",['svd_deg'],"[-342.85127594467315, -530.0644572648636]",omni,95.58069101871904,1383.3333076086403,65.36506059198258,0.9999459405358637,66.37,66.37,66.36,0.9999394090174352,1.0,0.0,341.0190236261918,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0859_05,1443860,10,46,"[488.47632766537254, -1038.2762495433449]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 345.84}","{'accepted': True, 'virtual_time_s': 730.612324, 'measure_result': 'direction', 'svd_deg': 345.85}",['svd_deg'],"[524.4336423498556, -1046.6828337953366]",omni,-175.71280723327453,1430.0370997099658,346.8409792984049,-0.9960713733755745,345.84,345.84,345.85,-1.0,-0.9959792994048999,0.0,36.92694325427951,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0997_08,1450767,7,130,"[1455.0, 840.0446416709054]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 190.67}","{'accepted': True, 'virtual_time_s': 2315.546966, 'measure_result': 'direction', 'svd_deg': 190.68}",['svd_deg'],"[647.8673804174433, 673.3284921076084]",omni,-58.638751005462346,1170.2106328555813,191.6705248973664,-0.9957197852214478,190.67,190.67,190.68,-1.0,-0.9955248983664038,0.0,824.1706984110826,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0332_01,1417503,19,19,"[0.0, 0.0]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 237.49}","{'accepted': True, 'virtual_time_s': 113.0, 'measure_result': 'direction', 'svd_deg': 237.5}",['svd_deg'],"[-290.00291050345425, -473.14145027130746]",omni,-148.94224270737482,1041.1321347455184,238.49458985937318,-0.99971570086119,237.49,237.49,237.5,-1.0,-0.9995898603731692,0.0,554.945510897521,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
0483_07,1425064,9,66,"[-1511.954523507301, 562.5010528591959]","{'accepted': True, 'measure_result': 'direction', 'svd_deg': 252.46}","{'accepted': True, 'virtual_time_s': 1056.452261, 'measure_result': 'direction', 'svd_deg': 252.45}",['svd_deg'],"[-1520.31544321651, 537.5765697419279]",omni,-4.168310552011427,1021.3077936204701,251.45596829670808,0.9992006274538824,252.46,252.46,252.45,0.999031704291929,1.0,0.0,26.289443452587864,True,ANGLE_ROUNDING_MISMATCH,physical_clamp_after_rounding
