mode,level,x,y,parent,reason
M2,0,1075.736835487436,1036.769145362398,coarse_grid,float_prefilter
M2,0,1055.736835487436,1071.4101615137754,coarse_grid,float_prefilter
M2,0,1035.736835487436,1106.0511776651529,coarse_grid,float_prefilter
M2,0,1015.7368354874361,1140.6921938165306,coarse_grid,float_prefilter
M2,0,995.7368354874361,1175.333209967908,coarse_grid,float_prefilter
M2,0,975.7368354874361,1209.9742261192855,coarse_grid,float_prefilter
M2,0,955.7368354874361,1244.6152422706632,coarse_grid,float_prefilter
M2,0,935.7368354874361,1279.2562584220407,coarse_grid,float_prefilter
M2,0,915.7368354874361,1313.8972745734181,coarse_grid,float_prefilter
M2,0,895.7368354874361,1348.5382907247958,coarse_grid,float_prefilter
M2,0,875.7368354874361,1383.1793068761733,coarse_grid,float_prefilter
M2,0,855.7368354874361,1417.8203230275508,coarse_grid,float_prefilter
M2,0,835.7368354874361,1452.4613391789285,coarse_grid,float_prefilter
M2,0,815.7368354874361,1487.102355330306,coarse_grid,float_prefilter
M2,0,795.7368354874361,1521.7433714816834,coarse_grid,float_prefilter
M2,0,775.7368354874361,1556.3843876330611,coarse_grid,float_prefilter
M2,0,755.7368354874361,1591.0254037844386,coarse_grid,float_prefilter
M2,0,1799.038105676658,-116.02540378443882,coarse_grid,float_prefilter
M2,0,1779.038105676658,-81.38438763306124,coarse_grid,float_prefilter
M2,0,1759.038105676658,-46.743371481683766,coarse_grid,float_prefilter
M2,0,1739.038105676658,-12.102355330306182,coarse_grid,float_prefilter
M2,0,1719.038105676658,22.538660821071403,coarse_grid,float_prefilter
M2,0,1699.038105676658,57.179676972448874,coarse_grid,float_prefilter
M2,0,1679.038105676658,91.82069312382646,coarse_grid,float_prefilter
M2,0,1659.038105676658,126.46170927520404,coarse_grid,float_prefilter
M2,0,1639.038105676658,161.10272542658151,coarse_grid,float_prefilter
M2,0,1619.038105676658,195.7437415779591,coarse_grid,float_prefilter
M2,0,1599.038105676658,230.38475772933668,coarse_grid,float_prefilter
M2,0,1579.038105676658,265.0257738807142,coarse_grid,float_prefilter
M2,0,1559.038105676658,299.66679003209174,coarse_grid,float_prefilter
M2,0,1539.038105676658,334.3078061834693,coarse_grid,float_prefilter
M2,0,1519.038105676658,368.94882233484685,coarse_grid,float_prefilter
M2,0,1499.038105676658,403.5898384862244,coarse_grid,float_prefilter
M2,0,1479.038105676658,438.23085463760196,coarse_grid,float_prefilter
M2,0,1459.038105676658,472.8718707889795,coarse_grid,float_prefilter
M2,0,1439.038105676658,507.512886940357,coarse_grid,float_prefilter
M2,0,1419.038105676658,542.1539030917346,coarse_grid,float_prefilter
M2,0,1399.038105676658,576.7949192431122,coarse_grid,float_prefilter
M2,0,1379.038105676658,611.4359353944897,coarse_grid,float_prefilter
M2,0,1359.038105676658,646.0769515458672,coarse_grid,float_prefilter
M2,0,1339.038105676658,680.7179676972448,coarse_grid,float_prefilter
M2,0,1319.038105676658,715.3589838486223,coarse_grid,float_prefilter
M2,0,1299.038105676658,749.9999999999999,coarse_grid,float_prefilter
M2,0,1279.038105676658,784.6410161513775,coarse_grid,float_prefilter
M2,0,1259.038105676658,819.2820323027549,coarse_grid,float_prefilter
M2,0,1239.038105676658,853.9230484541325,coarse_grid,float_prefilter
M2,0,1219.038105676658,888.5640646055101,coarse_grid,float_prefilter
M2,0,1199.038105676658,923.2050807568876,coarse_grid,float_prefilter
M2,0,1179.038105676658,957.8460969082652,coarse_grid,float_prefilter
M2,0,1159.038105676658,992.4871130596428,coarse_grid,float_prefilter
M2,0,1139.038105676658,1027.1281292110202,coarse_grid,float_prefilter
M2,0,1119.038105676658,1061.769145362398,coarse_grid,float_prefilter
M2,0,1099.038105676658,1096.4101615137754,coarse_grid,float_prefilter
M2,0,1079.038105676658,1131.0511776651529,coarse_grid,float_prefilter
M2,0,1059.038105676658,1165.6921938165306,coarse_grid,float_prefilter
M2,0,1039.038105676658,1200.333209967908,coarse_grid,float_prefilter
M2,0,1019.038105676658,1234.9742261192855,coarse_grid,float_prefilter
M2,0,999.038105676658,1269.6152422706632,coarse_grid,float_prefilter
M2,0,979.038105676658,1304.2562584220407,coarse_grid,float_prefilter
M2,0,959.038105676658,1338.8972745734181,coarse_grid,float_prefilter
M2,0,939.038105676658,1373.5382907247958,coarse_grid,float_prefilter
M2,0,919.038105676658,1408.1793068761733,coarse_grid,float_prefilter
M2,0,899.038105676658,1442.8203230275508,coarse_grid,float_prefilter
M2,0,879.038105676658,1477.4613391789285,coarse_grid,float_prefilter
M2,0,859.038105676658,1512.102355330306,coarse_grid,float_prefilter
M2,0,839.038105676658,1546.7433714816834,coarse_grid,float_prefilter
M2,0,819.038105676658,1581.3843876330611,coarse_grid,float_prefilter
M2,0,799.038105676658,1616.0254037844386,coarse_grid,float_prefilter
M2,0,-24.930594682620775,999.6891579126612,global_boundary,float_prefilter
M2,0,-74.72999594745811,997.2037755795069,global_boundary,float_prefilter
M2,0,-124.34360649050807,992.2391874897601,global_boundary,float_prefilter
M2,0,-173.64807905672123,984.8077363981578,global_boundary,float_prefilter
M2,0,-222.52083495717605,974.9278980690417,global_boundary,float_prefilter
M2,0,-270.84036881891944,962.6242353428596,global_boundary,float_prefilter
M2,0,-318.4865506664081,947.9273370691803,global_boundary,float_prefilter
M2,0,-365.34092458351734,930.8737420580593,global_boundary,float_prefilter
M2,0,-411.28700321358565,911.5058482388453,global_boundary,float_prefilter
M2,0,-456.21055736531906,889.8718072522785,global_boundary,float_prefilter
M2,0,-499.9999000045462,866.0254047379451,global_boundary,float_prefilter
M2,0,-542.5461639257719,840.0259266147169,global_boundary,float_prefilter
M2,0,-583.7435724131996,811.9380116866249,global_boundary,float_prefilter
M2,0,-623.4897022183035,781.831490940616,global_boundary,float_prefilter
M2,0,-661.6857382001629,749.781213935719,global_boundary,float_prefilter
M2,0,-698.2367189954646,715.8668627152518,global_boundary,float_prefilter
M2,0,-733.0517731074153,680.1727537047063,global_boundary,float_prefilter
M2,0,-766.044344826596,642.787628087832,global_boundary,float_prefilter
M2,0,-797.1324094220915,603.8044311820702,global_boundary,float_prefilter
M2,0,-826.2386770678964,563.3200813618474,global_boundary,float_prefilter
M2,0,-853.2907849975954,521.435229104229,global_boundary,float_prefilter
M2,0,-878.2214774096041,478.25400675596813,global_boundary,float_prefilter
M2,0,-900.9687726756841,433.88376964408707,global_boundary,float_prefilter
M2,0,-921.4761174370391,388.43482917361393,global_boundary,float_prefilter
M2,0,-939.6925272048705,342.0201785760493,global_boundary,float_prefilter
M2,0,-955.5727131158516,294.7552119903866,global_boundary,float_prefilter
M2,0,-969.0771945273741,246.75743757509665,global_boundary,float_prefilter
M2,0,-980.1723971726468,198.1461853643322,global_boundary,float_prefilter
M2,0,-988.83073663161,149.0423105946552,global_boundary,float_prefilter
M2,0,-995.0306869101495,99.56789323987759,global_boundary,float_prefilter
M2,0,-998.7568339571079,49.84593450100559,global_boundary,float_prefilter
M2,0,-999.9999139860432,5.100587471674412e-05,global_boundary,float_prefilter
M2,0,-998.75683650646,-49.845832521270104,global_boundary,float_prefilter
M2,0,-995.0306920072538,-99.56779135616411,global_boundary,float_prefilter
M2,0,-988.830744273268,-149.04220887091668,global_boundary,float_prefilter
M2,0,-980.1724073540627,-198.14608386442922,global_boundary,float_prefilter
M2,0,-969.077207242157,-246.75733636276053,global_boundary,float_prefilter
M2,0,-955.572728356019,-294.75511112918304,global_boundary,float_prefilter
M2,0,-939.692544960853,-342.0200781293423,global_boundary,float_prefilter
M2,0,-921.4761376976837,-388.4347292045298,global_boundary,float_prefilter
M2,0,-900.9687954282615,-433.8836702154792,global_boundary,float_prefilter
M2,0,-878.2215026398127,-478.2539079303833,global_boundary,float_prefilter
M2,0,-853.2908126895703,-521.4351309438721,global_boundary,float_prefilter
M2,0,-826.2387072042153,-563.319983928549,global_boundary,float_prefilter
M2,0,-797.1324419837831,-603.8043345372548,global_boundary,float_prefilter
M2,0,-766.0443797931474,-642.787532292488,global_boundary,float_prefilter
M2,0,-733.0518104567817,-680.1726588193558,global_boundary,float_prefilter
M2,0,-698.2367587040765,-715.8667687999241,global_boundary,float_prefilter
M2,0,-661.6857802429341,-749.7811210499262,global_boundary,float_prefilter
M2,0,-623.4897465686408,-781.8313991433296,global_boundary,float_prefilter
M2,0,-583.743619043007,-811.937921036259,global_boundary,float_prefilter
M2,0,-542.5462128054588,-840.0258371691123,global_boundary,float_prefilter
M2,0,-499.9999511030288,-866.0253165543623,global_boundary,float_prefilter
M2,0,-456.2106106500241,-889.8717203873948,global_boundary,float_prefilter
M2,0,-411.2870586504425,-911.5057627487648,global_boundary,float_prefilter
M2,0,-365.34098213695233,-930.8736579983319,global_boundary,float_prefilter
M2,0,-318.486610299326,-947.92725449484,global_boundary,float_prefilter
M2,0,-270.8404304926738,-962.6241543084849,global_boundary,float_prefilter
M2,0,-222.52089863152383,-974.9278186288485,global_boundary,float_prefilter
M2,0,-173.64814468974768,-984.8076586061413,global_boundary,float_prefilter
M2,0,-124.3436740385203,-992.2391113999028,global_boundary,float_prefilter
M2,0,-74.73006536481637,-997.2037012460934,global_boundary,float_prefilter
M2,0,-24.9306659214797,-999.6890853907572,global_boundary,float_prefilter
M2,0,24.930715133488548,-999.6890847760533,global_boundary,float_prefilter
M2,0,74.73011454600162,-997.2036994023679,global_boundary,float_prefilter
M2,0,124.34372315807516,-992.2391083283142,global_boundary,float_prefilter
M2,0,173.64819371690345,-984.8076543086195,global_boundary,float_prefilter
M2,0,222.52094753556682,-974.927813108094,global_boundary,float_prefilter
M2,0,270.84047924296715,-962.6241475679672,global_boundary,float_prefilter
M2,0,318.4866588653229,-947.9272465387961,global_boundary,float_prefilter
M2,0,365.34103048821817,-930.8736488317636,global_boundary,float_prefilter
M2,0,411.2871067566711,-911.5057523774365,global_boundary,float_prefilter
M2,0,456.21065848105843,-889.8717088178296,global_boundary,float_prefilter
M2,0,499.99999862887745,-866.0253037938389,global_boundary,float_prefilter
M2,0,542.546259996312,-840.0258232256624,global_boundary,float_prefilter
M2,0,583.7436658692568,-811.937905918662,global_boundary,float_prefilter
M2,0,623.4897930008971,-781.8313828611088,global_boundary,float_prefilter
M2,0,661.6858262520442,-749.7811036133425,global_boundary,float_prefilter
M2,0,698.2368042611392,-715.8667502199728,global_boundary,float_prefilter
M2,0,733.0518555331658,-680.1726391077607,global_boundary,float_prefilter
M2,0,766.0444243605067,-642.7875114616961,global_boundary,float_prefilter
M2,0,797.1324860140734,-603.804312600431,global_boundary,float_prefilter
M2,0,826.2387506697104,-563.3199608995687,global_boundary,float_prefilter
M2,0,853.2908555628767,-521.435106837317,global_boundary,float_prefilter
M2,0,857.1223253703449,-515.1127786117956,circle_intersection,float_prefilter
M2,0,-17.539562753410845,999.8461438799973,circle_intersection,float_prefilter
M2,0,1874.6619152001253,484.7333201794722,global_boundary,float_prefilter
M2,0,1873.418835580319,534.5792026328181,global_boundary,float_prefilter
M2,0,1869.6926889914887,584.3011603184804,global_boundary,float_prefilter
M2,0,1863.4927392214936,633.7755766090913,global_boundary,float_prefilter
M2,0,1854.834400323028,682.8794503040988,global_boundary,float_prefilter
M2,0,1843.7391982918793,731.4907014301372,global_boundary,float_prefilter
M2,0,1830.2347175499308,779.4884747510825,global_boundary,float_prefilter
M2,0,1814.3545323659669,826.7534402332194,global_boundary,float_prefilter
M2,0,1796.138123384776,873.1680897185139,global_boundary,float_prefilter
M2,0,1775.6307794720774,918.6170290684192,global_boundary,float_prefilter
M2,0,1752.8834851192971,962.9872650518969,global_boundary,float_prefilter
M2,0,1727.9527936881257,1006.1684862644039,global_boundary,float_prefilter
M2,0,1700.9006868099918,1048.0533373794417,global_boundary,float_prefilter
M2,0,1671.794420290006,1088.5376860508293,global_boundary,float_prefilter
M2,0,1640.706356898484,1127.5208818021463,global_boundary,float_prefilter
M2,0,1607.713786465758,1164.9060062597,global_boundary,float_prefilter
M2,0,1572.8987337275437,1200.6001141069055,global_boundary,float_prefilter
M2,0,1536.3477543986007,1234.5144641610268,global_boundary,float_prefilter
M2,0,1498.1517199816697,1266.5647399977845,global_boundary,float_prefilter
M2,0,1458.405591846693,1296.6712595753343,global_boundary,float_prefilter
M2,0,1417.208185141993,1324.759173336447,global_boundary,float_prefilter
M2,0,1374.6619231243646,1350.7586502963939,global_boundary,float_prefilter
M2,0,1330.8725825188524,1374.6050516538903,global_boundary,float_prefilter
M2,0,1285.9490305412924,1396.2390914934817,global_boundary,float_prefilter
M2,0,1240.0029542374245,1415.6069841798485,global_boundary,float_prefilter
M2,0,1193.1485828114744,1432.6605780775897,global_boundary,float_prefilter
M2,0,1145.5024036345394,1447.3574752640557,global_boundary,float_prefilter
M2,0,1097.1828726388248,1459.6611369376099,global_boundary,float_prefilter
M2,0,1048.3101198177214,1469.540974259285,global_boundary,float_prefilter
M2,0,999.0056505638862,1476.9724244019967,global_boundary,float_prefilter
M2,0,949.3920435878231,1481.9370116182786,global_boundary,float_prefilter
M2,0,899.5926461679488,1484.4223931747301,global_boundary,float_prefilter
M2,0,849.7312674897487,1484.4223900390093,global_boundary,float_prefilter
M2,0,799.9318708363521,1481.9370022430958,global_boundary,float_prefilter
M2,0,750.3182653956845,1476.9724088846351,global_boundary,float_prefilter
M2,0,701.0137984502676,1469.540952766341,global_boundary,float_prefilter
M2,0,652.141048714746,1459.6611097115745,global_boundary,float_prefilter
M2,0,603.8215215833336,1447.3574426322293,global_boundary,float_prefilter
M2,0,556.1753470446067,1432.6605404628388,global_boundary,float_prefilter
M2,0,509.32098101448776,1415.6069421122686,global_boundary,float_prefilter
M2,0,463.3749108299124,1396.2390456213966,global_boundary,float_prefilter
M2,0,418.4513656356446,1374.6050027517763,global_boundary,float_prefilter
M2,0,374.6620323850611,1350.7585992664415,global_boundary,float_prefilter
M2,0,332.11577816247365,1324.7591211998183,global_boundary,float_prefilter
M2,0,290.9183795195344,1296.6712074492987,global_boundary,float_prefilter
M2,0,251.17225950115292,1266.5646890563573,global_boundary,float_prefilter
M2,0,212.97623301661068,1234.5144155798162,global_boundary,float_prefilter
M2,0,176.42526118899994,1200.6000689972236,global_boundary,float_prefilter
M2,0,141.61021529101293,1164.9059656011848,global_boundary,float_prefilter
M2,0,108.6176508487839,1127.5208463852823,global_boundary,float_prefilter
M2,0,77.52959246940071,1088.537656439349,global_boundary,float_prefilter
M2,0,48.42332992273836,1048.0533138978958,global_boundary,float_prefilter
M2,0,21.37122598370216,1006.168469010102,global_boundary,float_prefilter
M2,0,21.371174503944406,-36.70182060730444,global_boundary,float_prefilter
M2,0,48.42327811012622,-78.58667353571535,global_boundary,float_prefilter
M2,0,77.529541497187,-119.07102422476231,global_boundary,float_prefilter
M2,0,108.61760190248332,-158.05422218749928,global_boundary,float_prefilter
M2,0,141.61016950337955,-195.43934904046006,global_boundary,float_prefilter
M2,0,176.42521957201004,-231.13345945790735,global_boundary,float_prefilter
M2,0,212.9761964017469,-265.0478122484533,global_boundary,float_prefilter
M2,0,251.1722284983794,-297.098090979547,global_boundary,float_prefilter
M2,0,290.9183545010127,-327.2046136013294,global_boundary,float_prefilter
M2,0,332.1157592710081,-355.29253054868724,global_boundary,float_prefilter
M2,0,374.6620195620179,-381.2920108290018,global_boundary,float_prefilter
M2,0,418.45135866033735,-405.13841563293954,global_boundary,float_prefilter
M2,0,463.3749093625039,-426.77245903666716,global_boundary,float_prefilter
M2,0,509.3209846363306,-446.14035539595045,global_boundary,float_prefilter
M2,0,556.1753552924825,-463.19395306570215,global_boundary,float_prefilter
M2,0,603.8215339762503,-477.89085411252137,global_boundary,float_prefilter
M2,0,652.1410647734775,-490.194519722603,global_boundary,float_prefilter
M2,0,701.013817710639,-500.0743610429582,global_boundary,float_prefilter
M2,0,750.3182874168855,-507.50581523009606,global_boundary,float_prefilter
M2,0,799.93189520555,-512.4704065170982,global_boundary,float_prefilter
M2,0,849.7312938240813,-514.9557921472671,global_boundary,float_prefilter
M2,0,899.5926741147573,-514.9557930601429,global_boundary,float_prefilter
M2,0,949.3920728237581,-512.4704092536058,global_boundary,float_prefilter
M2,0,999.0056807933561,-507.505819783864,global_boundary,float_prefilter
M2,0,1048.3101507709925,-500.0743674033327,global_boundary,float_prefilter
M2,0,1097.1829040699856,-490.1945278745942,global_boundary,float_prefilter
M2,0,1145.502435319468,-477.89086403672746,global_boundary,float_prefilter
M2,0,1193.1486145458807,-463.19396473821064,global_boundary,float_prefilter
M2,0,1240.002985835025,-446.1403687882124,global_boundary,float_prefilter
M2,0,1285.9490618321288,-426.77247411534654,global_boundary,float_prefilter
M2,0,1330.8726133477753,-405.13843235973127,global_boundary,float_prefilter
M2,0,1374.6619533496632,-381.29202916041794,global_boundary,float_prefilter
M2,0,1417.2082146341738,-355.2925504358095,global_boundary,float_prefilter
M2,0,1458.405620487398,-327.20463498951847,global_boundary,float_prefilter
M2,0,1498.1517476627155,-297.0981138081107,global_boundary,float_prefilter
M2,0,1536.3477810211316,-265.0478364502614,global_boundary,float_prefilter
M2,0,1572.898759201284,-231.13348495895517,global_boundary,float_prefilter
M2,0,1607.7138107083558,-195.43937575936505,global_boundary,float_prefilter
M2,0,1640.7063798349334,-158.05425003492908,global_boundary,float_prefilter
M2,0,1671.7944418521402,-119.07105310278166,global_boundary,float_prefilter
M2,0,1700.9007069360412,-78.58670333704157,global_boundary,float_prefilter
M2,0,1727.9528123223283,-36.70185121446386,global_boundary,float_prefilter
M2,0,1752.883502211561,6.479370918512893,global_boundary,float_prefilter
M2,0,1775.6307949776872,50.84960773518974,global_boundary,float_prefilter
M2,0,1796.1381372641383,96.29854783087244,global_boundary,float_prefilter
M2,0,1814.3545445843904,142.71319797440424,global_boundary,float_prefilter
M2,0,1830.234728077441,189.9781640271495,global_boundary,float_prefilter
M2,0,1843.7392071030592,237.9759378310075,global_boundary,float_prefilter
M2,0,1854.8344073968888,286.58718935221196,global_boundary,float_prefilter
M2,0,1863.492744541367,335.6910633546045,global_boundary,float_prefilter
M2,0,1869.6926925449452,385.1654798647929,global_boundary,float_prefilter
M2,0,1873.4188373591055,434.88743768220814,global_boundary,float_prefilter
M2,0,1731.7842637997724,999.846158468743,circle_intersection,float_prefilter
M2,0,1857.1222550350878,515.1129002961422,global_boundary,float_prefilter
M2,0,1855.8791754543836,564.958782663761,global_boundary,float_prefilter
M2,0,1852.1530289100938,614.6807402638187,global_boundary,float_prefilter
M2,0,1845.9530791901898,664.1551564691584,global_boundary,float_prefilter
M2,0,1837.2947403474834,713.2590300794518,global_boundary,float_prefilter
M2,0,1826.1995383778813,761.8702811215713,global_boundary,float_prefilter
M2,0,1812.6950577033888,809.8680543596483,global_boundary,float_prefilter
M2,0,1796.8148725929148,857.1330197602412,global_boundary,float_prefilter
M2,0,1778.5984636913743,903.5476691656118,global_boundary,float_prefilter
M2,0,1758.091119864613,948.9966084375341,global_boundary,float_prefilter
M2,0,1735.3438256041827,993.3668443453182,global_boundary,float_prefilter
M2,0,1710.4131342718981,1036.5480654848022,global_boundary,float_prefilter
M2,0,1683.3610274993066,1078.4329165299046,global_boundary,float_prefilter
M2,0,1654.2547610916292,1118.917265134904,global_boundary,float_prefilter
M2,0,1623.1666978192807,1157.9004608238854,global_boundary,float_prefilter
M2,0,1590.1741275126747,1195.2855852237155,global_boundary,float_prefilter
M2,0,1555.3590749075847,1230.9796930184305,global_boundary,float_prefilter
M2,0,1518.8080957187956,1264.8940430259815,global_boundary,float_prefilter
M2,0,1480.612061449029,1296.9443188228568,global_boundary,float_prefilter
M2,0,1440.8659334681522,1327.0508383680626,global_boundary,float_prefilter
M2,0,1399.6685269243376,1355.1387521053184,global_boundary,float_prefilter
M2,0,1357.122265074131,1381.138229050952,global_boundary,float_prefilter
M2,0,1313.3329246422038,1404.9846304048513,global_boundary,float_prefilter
M2,0,1268.4093728438572,1426.6186702528607,global_boundary,float_prefilter
M2,0,1222.4632967240907,1445.9865629610933,global_boundary,float_prefilter
M2,0,1175.6089254861276,1463.0401568957186,global_boundary,float_prefilter
M2,0,1127.9627464997352,1477.7370541357923,global_boundary,float_prefilter
M2,0,1079.6432156953736,1490.040715881507,global_boundary,float_prefilter
M2,0,1030.7704630641713,1499.9205532958163,global_boundary,float_prefilter
M2,0,981.4659939958876,1507.3520035536044,global_boundary,float_prefilter
M2,0,931.8523871973472,1512.31659090933,global_boundary,float_prefilter
M2,0,882.0529899423478,1514.8019726313494,global_boundary,float_prefilter
M2,0,832.1916114106442,1514.8019696887122,global_boundary,float_prefilter
M2,0,782.3922148783561,1512.3165821141436,global_boundary,float_prefilter
M2,0,732.7786095249829,1507.3519890049968,global_boundary,float_prefilter
M2,0,683.4741426231448,1499.9205331621342,global_boundary,float_prefilter
M2,0,634.6013928761988,1490.0406904048343,global_boundary,float_prefilter
M2,0,586.2818656660248,1477.7370236378686,global_boundary,float_prefilter
M2,0,538.6356909685464,1463.0401217847243,global_boundary,float_prefilter
M2,0,491.7813246879739,1445.9865237384604,global_boundary,float_prefilter
M2,0,445.8352541523965,1426.6186275188645,global_boundary,float_prefilter
M2,0,400.9117085032025,1404.9845848612822,global_boundary,float_prefilter
M2,0,357.1223746989443,1381.138181498758,global_boundary,float_prefilter
M2,0,314.57611984065096,1355.13870343492,global_boundary,float_prefilter
M2,0,273.3787205101474,1327.0507895403136,global_boundary,float_prefilter
M2,0,233.63259979556892,1296.9442708395898,global_boundary,float_prefilter
M2,0,195.43657265872676,1264.8939968908048,global_boundary,float_prefilter
M2,0,158.88560027734374,1230.9796496907418,global_boundary,float_prefilter
M2,0,124.07055397153424,1195.2855455710912,global_boundary,float_prefilter
M2,0,91.07798929886891,1157.90042557931,global_boundary,float_prefilter
M2,0,59.98993087651062,1118.9172348649915,global_boundary,float_prefilter
M2,0,30.883668462751046,1078.4328916182574,global_boundary,float_prefilter
M2,0,3.8315648037078733,1036.5480461315954,global_boundary,float_prefilter
M2,0,-21.099124276584977,993.3668305811284,global_boundary,float_prefilter
M2,0,-43.84641709355597,948.9966001473358,global_boundary,float_prefilter
M2,0,-64.35376020887537,903.5476661181141,global_boundary,float_prefilter
M2,0,-82.57016904141506,857.1330216382099,global_boundary,float_prefilter
M2,0,-98.45035463146121,809.8680607880116,global_boundary,float_prefilter
M2,0,-111.95483624243586,761.8702916914373,global_boundary,float_prefilter
M2,0,-123.05003952020837,713.2590443673262,global_boundary,float_prefilter
M2,0,-131.70837996631704,664.1551740514366,global_boundary,float_prefilter
M2,0,-137.90833151806203,614.6807607271052,global_boundary,float_prefilter
M2,0,-141.63448006543598,564.9588056117524,global_boundary,float_prefilter
M2,0,-142.87756177222576,515.1129253538397,global_boundary,float_prefilter
M2,0,-141.63448610629268,465.26704470045917,global_boundary,float_prefilter
M2,0,-137.9083435219628,415.5450883995239,global_boundary,float_prefilter
M2,0,-131.7083977755414,366.0706731024047,global_boundary,float_prefilter
M2,0,-123.05006289312003,316.96680003288236,global_boundary,float_prefilter
M2,0,-111.95486484796363,268.3555491864003,global_boundary,float_prefilter
M2,0,-98.45038804276263,220.35777581980366,global_boundary,float_prefilter
M2,0,-82.57020672979594,173.09280998609466,global_boundary,float_prefilter
M2,0,-64.35380153949366,126.67815986115596,global_boundary,float_prefilter
M2,0,-43.8464613249106,81.22921960000154,global_boundary,float_prefilter
M2,0,-21.099170566123334,36.85898244883732,global_boundary,float_prefilter
M2,0,882.0530149327888,-484.5762111220644,global_boundary,float_prefilter
M2,0,931.8524135565713,-482.09082732466715,global_boundary,float_prefilter
M2,0,981.4660214436719,-477.1262378690728,global_boundary,float_prefilter
M2,0,1030.7704913416392,-469.6947855074799,global_boundary,float_prefilter
M2,0,1079.6432445638927,-459.81494600226364,global_boundary,float_prefilter
M2,0,1127.9627757396606,-447.5112821923044,global_boundary,float_prefilter
M2,0,1175.6089548954772,-432.8143829258898,global_boundary,float_prefilter
M2,0,1222.4633261172305,-415.76078701200487,global_boundary,float_prefilter
M2,0,1268.4094020502357,-396.3928923790862,global_boundary,float_prefilter
M2,0,1313.332953505158,-374.75885066708065,global_boundary,float_prefilter
M2,0,1357.1222934497766,-350.91244751487324,global_boundary,float_prefilter
M2,0,1399.6685546805531,-324.91296884070493,global_boundary,float_prefilter
M2,0,1440.8659604836562,-296.82505344803064,global_boundary,float_prefilter
M2,0,1480.6120876125426,-266.7185323232618,global_boundary,float_prefilter
M2,0,1518.8081209282948,-234.66825502492208,global_boundary,float_prefilter
M2,0,1555.3590990696266,-200.75390359584728,global_boundary,float_prefilter
M2,0,1590.174150541797,-165.0597944610634,global_boundary,float_prefilter
M2,0,1623.16671963747,-127.67466880386304,global_boundary,float_prefilter
M2,0,1654.2547816278447,-88.6914719412362,global_boundary,float_prefilter
M2,0,1683.3610466890657,-48.207122247157876,global_boundary,float_prefilter
M2,0,1710.4131520569028,-6.322270198239465,global_boundary,float_prefilter
M2,0,1735.3438419319953,36.85895185922449,global_boundary,float_prefilter
M2,0,1758.0911346883727,81.22918859867991,global_boundary,float_prefilter
M2,0,1778.5984769695494,126.67812861557879,global_boundary,float_prefilter
M2,0,1796.8148842890869,173.09277867891257,global_boundary,float_prefilter
M2,0,1812.6950677860689,220.35774465019625,global_boundary,float_prefilter
M2,0,1826.199546820354,268.355518371483,global_boundary,float_prefilter
M2,0,1837.294747127677,316.96676980916413,global_boundary,float_prefilter
M2,0,1845.9530842905704,366.0706437272435,global_boundary,float_prefilter
M2,0,1852.1530323175823,415.54506015249666,global_boundary,float_prefilter
M2,0,1855.8791771602941,465.26701788452846,global_boundary,float_prefilter
M2,1,410.8634605766591,918.5823485300181,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,438.1839686523479,911.2618404543292,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,428.1839686523479,928.5823485300181,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,475.5044767280367,886.6208243029517,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,465.5044767280367,903.9413323786405,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,455.5044767280367,921.2618404543292,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,445.5044767280367,938.5823485300181,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,502.82498480372544,879.3003162272629,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,492.82498480372544,896.6208243029517,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,482.82498480372544,913.9413323786405,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
M2,1,472.82498480372544,931.2618404543292,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c02f1891d152dp+8,0x1.bef87d945276ap+9",float_prefilter
