prior_radius,id,method,top1,top3,mrr,brier,fallback
1800,92,R12,0.28,0.52,0.39799999999999996,,0.0
1800,92,belief,0.16,0.48,0.3413333333333333,0.1763209988493121,0.0
1800,92,distance,0.28,0.4,0.373,,0.0
1800,92,geometry,0.28,0.28,0.344,0.32549603101700614,0.0
1800,92,uniform,0.2844453511206641,0.4708326798386699,0.39121789812931823,0.29947111675035415,0.0
1800,93,R12,0.36,0.64,0.5013333333333333,,0.0
1800,93,belief,0.76,0.76,0.76,0.14156617916638703,0.0
1800,93,distance,0.36,0.72,0.5166666666666666,,0.0
1800,93,geometry,0.76,0.76,0.76,0.12199579221244042,0.0
1800,93,uniform,0.5970685403766303,0.7540227211654053,0.6725951149529492,0.13577987895828061,0.0
1800,94,R12,0.28,0.56,0.43538095238095237,,0.0
1800,94,belief,0.28,0.68,0.44476190476190475,0.18576475685345845,0.0
1800,94,distance,0.28,0.48,0.42680952380952386,,0.0
1800,94,geometry,0.68,0.68,0.6907142857142857,0.24013556950953296,0.0
1800,94,uniform,0.39395301079620637,0.6576223930688596,0.5325675105902704,0.2185018043063963,0.0
1800,95,R12,0.36,0.64,0.526047619047619,,0.0
1800,95,belief,0.88,0.88,0.88,0.1351383344831391,0.0
1800,95,distance,0.32,0.72,0.5413333333333333,,0.0
1800,95,geometry,0.6,0.8,0.718,0.2740101322753128,0.0
1800,95,uniform,0.6022456260510104,0.8426888739832877,0.721377314417091,0.24055814575950843,0.0
1800,96,R12,0.28,0.6,0.45466666666666666,,0.0
1800,96,belief,0.76,0.76,0.76,0.14736325371085515,0.0
1800,96,distance,0.28,0.56,0.4446666666666667,,0.0
1800,96,geometry,0.64,0.76,0.7,0.22920259411814914,0.0
1800,96,uniform,0.489904452115988,0.7310253814700577,0.6068209132396128,0.2293234546222108,0.0
1800,97,R12,0.12,0.2,0.1837142857142857,,0.0
1800,97,belief,0.04,0.32,0.16333333333333333,0.151099031301014,0.0
1800,97,distance,0.12,0.16,0.15879120879120878,,0.0
1800,97,geometry,0.04,0.08,0.12333333333333334,0.25833594515433805,0.0
1800,97,uniform,0.14665500428588327,0.26968358993274866,0.21768997117208166,0.24592716132770803,0.0
1800,98,R12,0.16,0.4,0.3335386835386835,,0.0
1800,98,belief,0.36,0.88,0.5666666666666667,0.19320803862105507,0.0
1800,98,distance,0.16,0.36,0.3147173382173382,,0.0
1800,98,geometry,0.16,0.36,0.33838095238095234,0.40105347053553686,0.0
1800,98,uniform,0.3080580643343734,0.6087826627941987,0.4878052590663582,0.3693799142624221,0.0
1800,99,R12,0.24,0.44,0.35533333333333333,,0.0
1800,99,belief,0.16,0.56,0.29333333333333333,0.21450039726180145,0.0
1800,99,distance,0.24,0.48,0.35666666666666663,,0.0
1800,99,geometry,0.48,0.56,0.52,0.30849012807159043,0.0
1800,99,uniform,0.26226659071623404,0.47338299574522485,0.37371751636994976,0.30230299084799944,0.0
1800,100,R12,0.24,0.36,0.3183799533799534,,0.0
1800,100,belief,0.28,0.56,0.42,0.12837267113684572,0.0
1800,100,distance,0.24,0.32,0.3077950937950938,,0.0
1800,100,geometry,0.12,0.56,0.3133333333333333,0.13665010409697195,0.0
1800,100,uniform,0.29378163829260884,0.49035936684126213,0.3957774079194313,0.14148534755502518,0.0
1800,101,R12,0.16,0.28,0.21333333333333332,,0.0
1800,101,belief,0.28,0.28,0.28,0.057569744012836745,0.0
1800,101,distance,0.16,0.24,0.21,,0.0
1800,101,geometry,0.28,0.28,0.28,0.10705810535769006,0.0
1800,101,uniform,0.16109468334868793,0.24716999252374133,0.20596413268152172,0.1085192491085614,0.0
1800,102,R12,0.24,0.36,0.3257777777777778,,0.0
1800,102,belief,0.56,0.56,0.56,0.06548272524087499,0.0
1800,102,distance,0.24,0.44,0.34611111111111115,,0.0
1800,102,geometry,0.56,0.56,0.56,0.11275126309548313,0.0
1800,102,uniform,0.3297663486735367,0.5099133882001697,0.4210235612464072,0.1261131528643687,0.0
1800,103,R12,0.44,0.68,0.577047619047619,,0.0
1800,103,belief,0.72,0.84,0.7733333333333333,0.1816314657085421,0.0
1800,103,distance,0.44,0.68,0.5793333333333334,,0.0
1800,103,geometry,0.68,0.84,0.76,0.16619173078897792,0.0
1800,103,uniform,0.6077537989866433,0.8112162935104112,0.7079623089951177,0.17143848743126566,0.0
1800,104,R12,0.5,0.7222222222222222,0.6579365079365079,,0.0
1800,104,belief,0.8888888888888888,0.9444444444444444,0.9305555555555556,0.18063230558319923,0.0
1800,104,distance,0.5555555555555556,0.7222222222222222,0.6935185185185184,,0.0
1800,104,geometry,0.5555555555555556,1.0,0.7685185185185186,0.20493443906364972,0.0
1800,104,uniform,0.7472214443116764,0.9374562528974294,0.8462915792279889,0.19232922936280136,0.0
1800,105,R12,0.2,0.32,0.31515873015873014,,0.0
1800,105,belief,0.4,0.56,0.49404761904761907,0.14987431607948268,0.0
1800,105,distance,0.2,0.32,0.31376190476190474,,0.0
1800,105,geometry,0.28,0.4,0.3803809523809524,0.3346663486666957,0.0
1800,105,uniform,0.24632870536382448,0.4824974124677315,0.3860228305678534,0.32974117738139513,0.0
1800,106,R12,0.36,0.64,0.518,,0.0
1800,106,belief,0.76,0.8,0.7833333333333333,0.17273284002700534,0.0
1800,106,distance,0.36,0.64,0.5194444444444444,,0.0
1800,106,geometry,0.6,0.84,0.6933333333333332,0.2533898031589325,0.0
1800,106,uniform,0.53821137092817,0.8105602895377159,0.6694355964330841,0.25190308491063373,0.0
1800,107,R12,0.32,0.72,0.528,,0.0
1800,107,belief,0.84,0.88,0.86,0.14461090645749025,0.0
1800,107,distance,0.32,0.8,0.5626666666666666,,0.0
1800,107,geometry,0.68,0.88,0.7533333333333333,0.18449117286500222,0.0
1800,107,uniform,0.7118188766409255,0.8746063936288059,0.7903097602776156,0.176389630288026,0.0
1800,108,R12,0.28,0.56,0.4446666666666667,,0.0
1800,108,belief,0.8,0.8,0.8,0.12172235472094702,0.0
1800,108,distance,0.28,0.64,0.46799999999999997,,0.0
1800,108,geometry,0.8,0.8,0.8,0.22291420194240064,0.0
1800,108,uniform,0.5922565625009292,0.7914910719916777,0.6875289605817595,0.21222721383432971,0.0
1800,109,R12,0.16,0.28,0.24704761904761902,,0.0
1800,109,belief,0.4,0.4,0.41090909090909095,0.19196002471856455,0.0
1800,109,distance,0.16,0.32,0.25026984126984125,,0.0
1800,109,geometry,0.4,0.4,0.428,0.3299527173244307,0.0
1800,109,uniform,0.21594220351670884,0.4062235614253382,0.3217170341507487,0.32965225834482625,0.0
1800,110,R12,0.36,0.56,0.486,,0.0
1800,110,belief,0.72,0.72,0.72,0.12149619477108521,0.0
1800,110,distance,0.36,0.56,0.48038095238095235,,0.0
1800,110,geometry,0.4,0.72,0.56,0.21086560206652438,0.0
1800,110,uniform,0.427189896402038,0.6674933072491291,0.54674513675918,0.20407871943458808,0.0
1800,111,R12,0.24,0.52,0.3913333333333333,,0.0
1800,111,belief,0.44,0.68,0.56,0.13835078637750386,0.0
1800,111,distance,0.24,0.4,0.3697142857142858,,0.0
1800,111,geometry,0.04,0.68,0.35333333333333333,0.1971474704879225,0.0
1800,111,uniform,0.46756379922555724,0.6605803116612379,0.560962140060266,0.17829023291483626,0.0
1800,112,R12,0.2,0.44,0.3644920634920635,,0.0
1800,112,belief,0.76,0.76,0.76,0.15243386496179726,0.0
1800,112,distance,0.2,0.48,0.377047619047619,,0.0
1800,112,geometry,0.72,0.76,0.74,0.2931092875775888,0.0
1800,112,uniform,0.4038336552799738,0.6941109124150853,0.5483378831090139,0.2926682479358724,0.0
1800,113,R12,0.28,0.48,0.412047619047619,,0.0
1800,113,belief,0.64,0.64,0.6533333333333333,0.11519550830039746,0.0
1800,113,distance,0.28,0.48,0.417047619047619,,0.0
1800,113,geometry,0.36,0.64,0.5146666666666667,0.17553401877640418,0.0
1800,113,uniform,0.5029299038228638,0.6790449452284154,0.5924568381998772,0.17546811793230346,0.0
1800,114,R12,0.2,0.28,0.2687142857142857,,0.0
1800,114,belief,0.4,0.44,0.42333333333333334,0.12951780794912326,0.0
1800,114,distance,0.2,0.32,0.27349206349206345,,0.0
1800,114,geometry,0.12,0.48,0.3,0.35309288920544896,0.0
1800,114,uniform,0.1694700605073872,0.3398909963594982,0.27006944877249345,0.3595333100249816,0.0
1800,115,R12,0.24,0.36,0.3407950937950938,,0.0
1800,115,belief,0.68,0.68,0.68,0.1165673399265642,0.0
1800,115,distance,0.28,0.36,0.3626031746031746,,0.0
1800,115,geometry,0.2,0.68,0.43333333333333335,0.16243668099844208,0.0
1800,115,uniform,0.36511164909035415,0.6018963032301301,0.4871810569505402,0.1610209242318862,0.0
1800,116,R12,0.24,0.44,0.37649206349206354,,0.0
1800,116,belief,0.2,0.36,0.32404761904761903,0.13862204674593234,0.0
1800,116,distance,0.24,0.44,0.36412454212454215,,0.0
1800,116,geometry,0.36,0.36,0.393014874014874,0.22859866656292815,0.0
1800,116,uniform,0.19438478956170435,0.3859494395988541,0.32876633797305493,0.22436064539084458,0.0
1800,117,R12,0.2,0.32,0.2971587301587302,,0.0
1800,117,belief,0.48,0.6,0.54,0.12277531488794043,0.0
1800,117,distance,0.2,0.32,0.29044444444444445,,0.0
1800,117,geometry,0.04,0.6,0.32,0.31957090338421434,0.0
1800,117,uniform,0.33486497060469333,0.5460367337602497,0.4411529211786968,0.3174121874956938,0.0
1800,118,R12,0.28,0.48,0.44087301587301586,,0.0
1800,118,belief,0.4,0.64,0.5640952380952381,0.2695584200440201,0.0
1800,118,distance,0.28,0.52,0.4554920634920635,,0.0
1800,118,geometry,0.44,0.92,0.6733333333333333,0.2781873257032398,0.0
1800,118,uniform,0.43202106023229997,0.7513016840699571,0.606552457310483,0.2788177194099415,0.0
1800,119,R12,0.2,0.36,0.3324285714285714,,0.0
1800,119,belief,0.72,0.72,0.72,0.18621089100952296,0.0
1800,119,distance,0.2,0.44,0.33646176046176046,,0.0
1800,119,geometry,0.72,0.72,0.72,0.36591472756535576,0.0
1800,119,uniform,0.27827102208450977,0.5572703220412198,0.43279158356457487,0.35502027094197863,0.0
1800,120,R12,0.28,0.52,0.4444920634920635,,0.0
1800,120,belief,0.88,0.88,0.88,0.15659677359993324,0.0
1800,120,distance,0.28,0.44,0.43342857142857144,,0.0
1800,120,geometry,0.88,0.88,0.88,0.1995568752297073,0.0
1800,120,uniform,0.56836553008171,0.8401363982631986,0.7008758771767692,0.20917219968201273,0.0
1800,121,R12,0.24,0.44,0.3804920634920635,,0.0
1800,121,belief,0.64,0.76,0.6933333333333332,0.18158228707913712,0.0
1800,121,distance,0.24,0.48,0.40504761904761905,,0.0
1800,121,geometry,0.76,0.76,0.76,0.1841442472435975,0.0
1800,121,uniform,0.30320642975576345,0.5523774518208494,0.45032654446513365,0.22095267341823444,0.0
1800,122,R12,0.36,0.84,0.5933333333333333,,0.0
1800,122,belief,0.76,0.92,0.84,0.22661936835596128,0.0
1800,122,distance,0.36,0.84,0.5933333333333333,,0.0
1800,122,geometry,0.8,0.92,0.8533333333333333,0.18821918914074523,0.0
1800,122,uniform,0.6938350768239852,0.9140337156270391,0.7990847983876394,0.18395130382932529,0.0
1800,123,R12,0.24,0.4,0.37115873015873013,,0.0
1800,123,belief,0.76,0.76,0.76,0.11852804777989463,0.0
1800,123,distance,0.24,0.4,0.3718730158730159,,0.0
1800,123,geometry,0.76,0.76,0.76,0.21954927569923904,0.0
1800,123,uniform,0.4906486774125353,0.7293462754726316,0.6067547820821224,0.22551816460167415,0.0
1800,124,R12,0.30434782608695654,0.6521739130434783,0.5077812284334023,,0.0
1800,124,belief,1.0,1.0,1.0,0.24554267162543567,0.0
