id,arm,N,total,runtime,discovery__travel_s,discovery__measure_s,discovery__switch_s,discovery__clear_s,discovery__total_s,active_localization__travel_s,active_localization__measure_s,active_localization__switch_s,active_localization__clear_s,active_localization__total_s,diagnostic__travel_s,diagnostic__measure_s,diagnostic__switch_s,diagnostic__clear_s,diagnostic__total_s,optical_fallback__travel_s,optical_fallback__measure_s,optical_fallback__switch_s,optical_fallback__clear_s,optical_fallback__total_s,certified_clear__travel_s,certified_clear__measure_s,certified_clear__switch_s,certified_clear__clear_s,certified_clear__total_s,all__travel_s,all__measure_s,all__switch_s,all__clear_s,last_source_first_seen_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,discovery_nodes,detect_count,clear_attempts,fallback_count,diagnostic_count,distance
105,B5,10,6661.856086,3.143281000011484,3254.5377209999997,1680.0,317.0,0.0,5251.537721,863.3084939999999,50.0,7.0,0.0,920.3084939999999,104.63856299999998,10.0,1.0,0.0,115.63856299999998,0.0,0.0,0.0,0.0,0.0,324.371308,0.0,0.0,50.0,374.371308,4546.856086,1740.0,325.0,50.0,3006.844773,3245.813862,2017.62648,25,348,10,0,2,22734.28042526963
106,B5,12,7456.580242,3.822843300004024,3713.9407,1725.0,329.0,0.0,5767.9407,1275.9911779999995,90.0,11.0,0.0,1376.9911779999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.64836400000036,0.0,0.0,60.0,311.64836400000036,5241.580242,1815.0,340.0,60.0,5844.183679,1151.1170140000004,902.5764429999999,25,363,12,0,0,26207.901226654427
107,B5,10,7150.703325,3.2128578999981983,3667.1346249999997,1810.0,343.0,0.0,5820.134625,903.8736050000001,45.0,8.0,0.0,956.8736050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.6950950000004,0.0,0.0,50.0,373.6950950000004,4894.7033249999995,1855.0,351.0,50.0,2623.15227,3784.843371,1450.4882710000002,25,371,10,0,0,24473.516630192917
108,B5,10,6921.013725,3.0404446000029566,3678.917349,1660.0,312.0,0.0,5650.917349,571.9236079999998,40.0,6.0,0.0,617.9236079999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.172768,0.0,0.0,50.0,652.172768,4853.013725,1700.0,318.0,50.0,2786.092775,3719.1625299999996,1012.3764679999995,25,340,10,0,0,24265.068626113345
109,B5,15,7394.941584,3.9469704999937676,3268.9765009999996,1295.0,244.0,0.0,4807.976501,1214.5757640000008,80.0,9.0,0.0,1303.5757640000008,593.5484200000001,25.0,3.0,0.0,621.5484200000001,0.0,0.0,0.0,0.0,0.0,586.8408989999995,0.0,0.0,75.0,661.8408989999995,5663.941584,1400.0,256.0,75.0,6319.674275,933.1187859999991,842.1366429999998,25,280,15,0,5,28319.707941104225
110,B5,15,7050.533325,3.7201766000071075,3571.4768080000003,1130.0,209.0,0.0,4910.476808,1366.6486909999999,85.0,10.0,0.0,1461.6486909999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.4078260000001,0.0,0.0,75.0,678.4078260000001,5541.533325,1215.0,219.0,75.0,4563.726044,2155.815665,1918.5735460000005,25,243,15,0,0,27707.666630535703
111,B5,12,7636.732134,3.7045118999958504,3460.7478249999986,1715.0,326.0,0.0,5501.747824999999,1376.6736690000002,80.0,11.0,0.0,1467.6736690000002,41.90409599999998,10.0,0.0,0.0,51.90409599999998,0.0,0.0,0.0,0.0,0.0,555.4065440000011,0.0,0.0,60.0,615.4065440000011,5434.732134,1805.0,337.0,60.0,6994.099393,506.2607279999993,146.5953959999997,25,361,12,0,2,27173.660669457906
112,B5,10,6892.245027,3.1931632999912836,3425.7156600000003,1725.0,324.0,0.0,5474.71566,702.3684209999996,50.0,6.0,0.0,758.3684209999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.1609460000002,0.0,0.0,50.0,659.1609460000002,4737.245027,1775.0,330.0,50.0,5241.041127,1322.0171389999996,1120.692991,25,355,10,0,0,23686.22515181776
113,B5,12,7227.556558,3.3659181999973953,3752.54943,1510.0,283.0,0.0,5545.54943,930.9265540000004,60.0,6.0,0.0,996.9265540000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.080574,0.0,0.0,60.0,685.080574,5308.556558,1570.0,289.0,60.0,4080.234517,2640.446076,371.4713069999998,25,314,12,0,0,26542.782812385114
114,B5,15,6813.293173,3.449952900002245,3205.380211,1215.0,224.0,0.0,4644.380211000001,778.3001769999998,55.0,6.0,0.0,839.3001769999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.6127849999998,0.0,0.0,75.0,1329.6127849999998,5238.293173,1270.0,230.0,75.0,5068.602418,1335.7205249999997,1084.636082,25,254,15,0,0,26191.465864459795
115,B5,15,6931.772174,3.4549465000018245,3298.6731000000004,1200.0,218.0,0.0,4716.673100000001,573.9713600000001,60.0,8.0,0.0,641.9713600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.127713999999,0.0,0.0,75.0,1573.127713999999,5370.772174,1260.0,226.0,75.0,4091.79371,2049.169102,0.0,25,252,15,0,0,26853.86087241793
116,B5,11,7313.762106,3.0774625000049127,3600.003312000001,1555.0,292.0,0.0,5447.003312000001,963.441633999999,35.0,7.0,0.0,1005.441633999999,86.70255400000042,5.0,1.0,0.0,92.70255400000042,0.0,0.0,0.0,0.0,0.0,713.6146059999994,0.0,0.0,55.0,768.6146059999994,5363.762106,1595.0,300.0,55.0,3827.932998,2859.076401000001,2449.0661360000004,25,319,11,0,1,26818.810542752188
117,B5,15,6400.422532,3.5466392999951495,3500.2930309999992,1065.0,194.0,0.0,4759.293031,591.3399270000004,50.0,7.0,0.0,648.3399270000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.7895739999997,0.0,0.0,75.0,992.7895739999997,5009.422532,1115.0,201.0,75.0,1220.347356,4057.6765459999997,1454.8972089999997,25,223,15,0,0,25047.11266777578
118,B5,15,6532.29266,3.918878099997528,3210.5079020000003,1350.0,252.0,0.0,4812.507902,1031.0910730000003,75.0,11.0,0.0,1117.0910730000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.6936849999997,0.0,0.0,75.0,602.6936849999997,4769.292660000001,1425.0,263.0,75.0,5298.908352,1002.2556820000009,191.7516480000004,25,285,15,0,0,23846.463298241983
119,B5,16,5770.936779,4.032348399996408,1800.9393979999995,1130.0,216.0,0.0,3146.9393979999995,1603.977872999999,100.0,13.0,0.0,1716.977872999999,484.8574429999999,5.0,1.0,0.0,490.8574429999999,0.0,0.0,0.0,0.0,0.0,336.16206500000146,0.0,0.0,80.0,416.16206500000146,4225.936779,1235.0,230.0,80.0,5049.913303,0.0,0.0,18,247,16,0,1,21129.68390801435
120,B5,13,7239.746247,3.8392820000008214,3095.3473200000008,1365.0,255.0,0.0,4715.347320000002,1471.514515,75.0,8.0,0.0,1554.514515,605.5338920000004,15.0,2.0,0.0,622.5338920000004,0.0,0.0,0.0,0.0,0.0,282.35051999999865,0.0,0.0,65.0,347.35051999999865,5454.746247,1455.0,265.0,65.0,4596.017987,2115.4003390000007,98.10279700000046,25,291,13,0,3,27273.73123872158
121,B5,11,6852.735266,3.4671673999982886,3168.161623,1540.0,289.0,0.0,4997.161623,872.220742999999,60.0,7.0,0.0,939.220742999999,371.2707169999999,5.0,1.0,0.0,377.2707169999999,0.0,0.0,0.0,0.0,0.0,484.0821830000011,0.0,0.0,55.0,539.0821830000011,4895.735266000001,1605.0,297.0,55.0,5295.024144,1331.6832379999996,1017.8829139999998,25,321,11,0,1,24478.67634298322
122,B5,14,7500.821296,3.8567095000034897,3279.513828000001,1500.0,283.0,0.0,5062.513828000001,1269.9069560000003,75.0,11.0,0.0,1355.9069560000003,426.48222199999964,10.0,1.0,0.0,437.48222199999964,0.0,0.0,0.0,0.0,0.0,574.9182899999995,0.0,0.0,70.0,644.9182899999995,5550.821296000001,1585.0,295.0,70.0,3631.706815,2804.6828580000015,0.0,25,317,14,0,2,27754.106477075067
123,B5,11,7280.90512,3.252205700002378,3527.0825679999994,1795.0,340.0,0.0,5662.082567999999,1095.5525190000005,60.0,8.0,0.0,1163.5525190000005,49.277272999999695,5.0,1.0,0.0,55.277272999999695,0.0,0.0,0.0,0.0,0.0,344.99276000000066,0.0,0.0,55.0,399.99276000000066,5016.90512,1860.0,349.0,55.0,5278.413998,1765.102726,168.59770000000026,25,372,11,0,1,25084.525609021694
124,B5,11,6753.9069,3.221288500004448,3311.695134,1545.0,291.0,0.0,5147.695134,1160.0048140000004,50.0,9.0,0.0,1219.0048140000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.2069519999998,0.0,0.0,55.0,387.2069519999998,4803.9069,1595.0,300.0,55.0,5805.89884,837.6068200000009,471.9414880000004,25,319,11,0,0,24019.534495036864
125,B5,12,6532.277968,3.0721905999962473,3284.3217790000003,1485.0,276.0,0.0,5045.321779000001,681.2369249999995,40.0,6.0,0.0,727.2369249999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.7192640000004,0.0,0.0,60.0,759.7192640000004,4665.277968,1525.0,282.0,60.0,5313.020899,904.603537,422.2555000000002,25,305,12,0,0,23326.38984530461
126,B5,15,7702.430292,3.9898425999999745,3186.556971999999,1535.0,290.0,0.0,5011.5569719999985,1371.5352719999998,70.0,9.0,0.0,1450.5352719999998,403.70478900000035,15.0,2.0,0.0,420.70478900000035,0.0,0.0,0.0,0.0,0.0,744.633259000001,0.0,0.0,75.0,819.633259000001,5706.430292,1620.0,301.0,75.0,5986.903218,954.5984199999984,0.0,25,324,15,0,3,28532.151468573364
127,B5,15,7025.215086,3.6470853999926476,3183.820476,1275.0,236.0,0.0,4694.820476,1265.9939009999994,80.0,7.0,0.0,1352.9939009999994,20.223747999999887,5.0,0.0,0.0,25.223747999999887,0.0,0.0,0.0,0.0,0.0,877.1769610000014,0.0,0.0,75.0,952.1769610000014,5347.215086,1360.0,243.0,75.0,4755.582583,1769.9639799999995,0.0,25,272,15,0,1,26736.07543490056
0,R12,10,6849.729135,2.4834422999992967,3339.6023279999995,1695.0,321.0,0.0,5355.602327999999,754.2383080000003,50.0,6.0,0.0,810.2383080000003,151.32047600000078,15.0,2.0,0.0,168.32047600000078,0.0,0.0,0.0,0.0,0.0,465.568022999999,0.0,0.0,50.0,515.568022999999,4710.729135,1760.0,329.0,50.0,2118.470961,3737.6247019999996,1996.2888599999997,25,352,10,0,3,23553.645680610887
1,R12,12,7662.275018,2.589675299997907,3409.528959,1740.0,329.0,0.0,5478.528959,1295.394566999999,75.0,8.0,0.0,1378.394566999999,154.48943499999996,10.0,1.0,0.0,165.48943499999996,0.0,0.0,0.0,0.0,0.0,579.8620570000013,0.0,0.0,60.0,639.8620570000013,5439.275017999999,1825.0,338.0,60.0,7156.270098,295.0,0.0,25,365,12,0,2,27196.37509435353
2,R12,10,6903.189982,0.8313755999988643,3489.067804,1745.0,330.0,0.0,5564.067803999999,693.3282970000005,35.0,5.0,0.0,733.3282970000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.7938809999995,0.0,0.0,50.0,605.7938809999995,4738.189982,1780.0,335.0,50.0,3903.84651,2363.1817440000004,1548.8512730000002,25,356,10,0,0,23690.949919436545
3,R12,14,6929.748515,1.1163277000014205,3309.4808599999988,1490.0,278.0,0.0,5077.480859999999,621.0660880000006,45.0,6.0,0.0,672.0660880000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.201567000001,0.0,0.0,70.0,1180.201567000001,5040.748515,1535.0,284.0,70.0,4641.520352,1568.4529269999994,1208.5464659999998,25,307,14,0,0,25203.74258532281
4,R12,11,7079.292019,1.266240299999481,3349.5721919999996,1485.0,279.0,0.0,5113.572192,1326.9711340000001,90.0,9.0,0.0,1425.9711340000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.74869300000074,0.0,0.0,55.0,539.7486930000007,5161.292019,1575.0,288.0,55.0,3523.073077,3154.261595,2785.711311,25,315,11,0,0,25806.460100007982
5,R12,15,7162.03669,1.6252210999955423,3530.7249819999993,1455.0,274.0,0.0,5259.724981999999,1243.8749150000012,75.0,14.0,0.0,1332.8749150000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.4367929999994,0.0,0.0,75.0,569.4367929999994,5269.036689999999,1530.0,288.0,75.0,4703.52914,1755.191245,1239.645568,25,306,15,0,0,26345.183448755113
6,R12,10,6752.202944,0.8169450999994297,3354.361538999999,1660.0,312.0,0.0,5326.361538999999,719.1242870000007,40.0,8.0,0.0,767.1242870000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.717118,0.0,0.0,50.0,658.717118,4682.202944,1700.0,320.0,50.0,3312.581245,3023.5027049999994,828.6057259999998,25,340,10,0,0,23411.01473051186
7,R12,14,7163.181714,1.6089912000024924,3229.6243820000004,1485.0,282.0,0.0,4996.624382,1438.1402829999993,65.0,9.0,0.0,1512.1402829999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.4170490000004,0.0,0.0,70.0,654.4170490000004,5252.181714,1550.0,291.0,70.0,5749.453766,1214.2565299999997,935.6132969999999,25,310,14,0,0,26260.908574047353
8,R12,12,7197.273768,1.411770399994566,3367.845084,1535.0,289.0,0.0,5191.845084,1180.447701999999,85.0,9.0,0.0,1274.447701999999,202.766073,10.0,1.0,0.0,213.766073,0.0,0.0,0.0,0.0,0.0,457.21490900000083,0.0,0.0,60.0,517.2149090000008,5208.273768,1630.0,299.0,60.0,4738.970755,2204.690689,2186.690689,25,326,12,0,2,26041.36882989017
9,R12,10,7694.480029,1.5317685000045458,3192.809471999998,1940.0,368.0,0.0,5500.809471999998,1127.3321230000015,65.0,8.0,0.0,1200.3321230000015,541.7459309999995,15.0,1.0,0.0,557.7459309999995,0.0,0.0,0.0,0.0,0.0,385.59250300000133,0.0,0.0,50.0,435.59250300000133,5247.480029,2020.0,377.0,50.0,5806.335715,753.326329999998,0.0,25,404,10,0,3,26237.400160709403
10,R12,13,6377.84037,1.1111631999956444,2818.134907000001,1355.0,253.0,0.0,4426.134907000001,1139.3996310000005,60.0,9.0,0.0,1208.3996310000005,122.55571599999985,5.0,1.0,0.0,128.55571599999985,0.0,0.0,0.0,0.0,0.0,549.7501159999986,0.0,0.0,65.0,614.7501159999986,4629.84037,1420.0,263.0,65.0,4294.817178,1761.5148720000007,705.9485450000002,25,284,13,0,1,23149.20184999312
11,R12,13,6745.284545,1.2065166999964276,3002.5658730000005,1395.0,261.0,0.0,4658.5658730000005,1369.6767540000003,75.0,10.0,0.0,1454.6767540000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0419179999996,0.0,0.0,65.0,632.0419179999996,4939.284545,1470.0,271.0,65.0,5856.471611,695.7883060000004,327.8061630000002,25,294,13,0,0,24696.42273874951
12,R12,15,7186.43838,1.3936507000034908,3098.7593659999993,1485.0,279.0,0.0,4862.759365999999,1177.2784180000003,65.0,10.0,0.0,1252.2784180000003,147.58633199999997,10.0,1.0,0.0,158.58633199999997,0.0,0.0,0.0,0.0,0.0,837.8142639999998,0.0,0.0,75.0,912.8142639999998,5261.43838,1560.0,290.0,75.0,5973.525054,975.446449,201.50711299999966,25,312,15,0,2,26307.191919118304
13,R12,11,6555.080745,1.2055765000113752,2680.290407000001,1595.0,300.0,0.0,4575.290407000001,1099.3578099999995,65.0,7.0,0.0,1171.3578099999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.4325279999997,0.0,0.0,55.0,808.4325279999997,4533.080745,1660.0,307.0,55.0,3890.985685,2077.5744770000006,823.9489730000005,25,332,11,0,0,22665.40374239638
14,R12,16,5841.176845,1.917634099998395,2101.8386540000006,1160.0,218.0,0.0,3479.8386540000006,1067.0614939999998,85.0,9.0,0.0,1161.0614939999998,378.3061530000002,20.0,3.0,0.0,401.3061530000002,99.09216100000003,0.0,0.0,8.0,107.09216100000003,616.8783829999993,0.0,0.0,75.0,691.8783829999993,4263.176845,1265.0,230.0,83.0,5453.547264,0.0,0.0,19,253,17,1,4,21315.884247665694
15,R12,10,7076.019648,1.0516516999923624,3272.4866459999994,1715.0,324.0,0.0,5311.486646,946.9411770000003,35.0,7.0,0.0,988.9411770000003,188.91861100000006,15.0,1.0,0.0,204.91861100000006,123.31100900000001,0.0,0.0,92.0,215.311009,310.3622050000005,0.0,0.0,45.0,355.3622050000005,4842.019648,1765.0,332.0,137.0,3353.566514,2735.0211739999995,836.2581460000001,25,353,39,1,3,24210.098244955043
16,R12,12,7677.046682,1.296734200004721,3397.007950999999,1680.0,319.0,0.0,5396.007950999999,1212.0610420000012,70.0,10.0,0.0,1292.0610420000012,299.23771399999987,10.0,0.0,0.0,309.23771399999987,0.0,0.0,0.0,0.0,0.0,619.739975,0.0,0.0,60.0,679.739975,5528.046682,1760.0,329.0,60.0,7259.108815,256.6831890000003,0.0,25,352,12,0,2,27640.233433812275
17,R12,10,6512.038727,0.8829006000014488,3030.010514,1720.0,324.0,0.0,5074.0105140000005,802.3977579999998,50.0,7.0,0.0,859.3977579999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.6304550000002,0.0,0.0,50.0,578.6304550000002,4361.038727,1770.0,331.0,50.0,2703.26893,3094.418304,479.2148619999998,25,354,10,0,0,21805.1936418152
18,R12,10,7460.548798,1.2881051000003936,3489.906611000001,1515.0,284.0,0.0,5288.906611,1468.0615439999997,90.0,8.0,0.0,1566.0615439999997,427.14826399999936,25.0,1.0,0.0,453.14826399999936,0.0,0.0,0.0,0.0,0.0,102.43237899999997,0.0,0.0,50.0,152.43237899999997,5487.548798,1630.0,293.0,50.0,3242.778094,3642.9628820000007,2767.7879510000002,25,326,10,0,5,27437.744004222277
19,R12,14,7448.149479,1.3255925999983447,3664.2664090000007,1475.0,279.0,0.0,5418.266409000001,1275.4462619999995,70.0,8.0,0.0,1353.4462619999995,98.03368,10.0,2.0,0.0,110.03368,0.0,0.0,0.0,0.0,0.0,496.40312799999936,0.0,0.0,70.0,566.4031279999994,5534.149478999999,1555.0,289.0,70.0,5028.734567,1869.859149,753.9022279999999,25,311,14,0,2,27670.747414093483
20,R12,15,6558.018346,1.59697210000013,3344.5791639999998,1220.0,224.0,0.0,4788.579164,729.312085999999,60.0,9.0,0.0,798.312085999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.1270960000011,0.0,0.0,75.0,971.1270960000011,4970.018346,1280.0,233.0,75.0,5463.011889,812.6280299999999,252.02940099999978,25,256,15,0,0,24850.091730731747
21,R12,13,7234.706211,1.6642316999932518,3178.9912300000005,1595.0,304.0,0.0,5077.9912300000005,1498.443068999999,85.0,11.0,0.0,1594.443068999999,202.66285000000084,15.0,0.0,0.0,217.66285000000084,0.0,0.0,0.0,0.0,0.0,279.6090619999993,0.0,0.0,65.0,344.6090619999993,5159.706211,1695.0,315.0,65.0,6576.894287,485.9086559999996,370.92651299999943,25,339,13,0,3,25798.531061948775
22,R12,14,8204.565154,1.185332599998219,3561.3575340000007,1810.0,342.0,0.0,5713.357534000001,610.1841149999991,50.0,7.0,0.0,667.1841149999991,367.3461619999998,10.0,1.0,0.0,378.3461619999998,0.0,0.0,0.0,0.0,0.0,1375.6773430000003,0.0,0.0,70.0,1445.6773430000003,5914.565154,1870.0,350.0,70.0,5372.883324,1585.304674,693.2623519999997,25,374,14,0,2,29572.825780381696
23,R12,14,6334.722523,1.3283070000034058,3328.0020930000005,1305.0,243.0,0.0,4876.002093000001,714.1625420000012,60.0,10.0,0.0,784.1625420000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.5578879999987,0.0,0.0,70.0,674.5578879999987,4646.722523,1365.0,253.0,70.0,4470.826122,1441.3690740000002,1011.3209700000007,25,273,14,0,0,23233.61262107701
24,R12,14,6812.981759,1.2448509999958333,2977.3643300000012,1445.0,272.0,0.0,4694.364330000001,1037.2879440000002,60.0,8.0,0.0,1105.2879440000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.3294849999987,0.0,0.0,70.0,1013.3294849999987,4957.981759,1505.0,280.0,70.0,6041.505011,623.5867640000006,291.6046210000004,25,301,14,0,0,24789.908787080993
25,R12,13,7162.519668,1.1035749999864493,3241.474633999999,1610.0,304.0,0.0,5155.474633999998,1062.441174,55.0,9.0,0.0,1126.441174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.6038600000012,0.0,0.0,65.0,880.6038600000012,5119.519668,1665.0,313.0,65.0,5113.340916,1522.7646749999994,1123.8383979999999,25,333,13,0,0,25597.598348784228
26,R12,14,7449.469736,1.4479531999968458,3491.7033320000023,1565.0,296.0,0.0,5352.703332000003,1375.1986619999984,80.0,12.0,0.0,1467.1986619999984,41.379565000000184,5.0,0.0,0.0,46.379565000000184,0.0,0.0,0.0,0.0,0.0,513.1881769999992,0.0,0.0,70.0,583.1881769999992,5421.469736,1650.0,308.0,70.0,5736.179859,1519.4555930000006,1183.790261,25,330,14,0,1,27107.34867908433
27,R12,16,6243.940981,2.2441390000021784,2030.1190050000005,1150.0,219.0,0.0,3399.1190050000005,2109.668299000001,130.0,14.0,0.0,2253.668299000001,256.47926200000006,10.0,1.0,0.0,267.47926200000006,0.0,0.0,0.0,0.0,0.0,243.6744149999986,0.0,0.0,80.0,323.6744149999986,4639.940981,1290.0,234.0,80.0,6009.974817,0.0,0.0,20,258,16,0,2,23199.704936856262
28,R12,15,6742.966678,2.091993599999114,2683.1530360000006,1390.0,261.0,0.0,4334.153036000001,1783.2925799999985,105.0,15.0,0.0,1903.2925799999985,20.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,405.5210620000005,0.0,0.0,75.0,480.5210620000005,4891.966678,1500.0,276.0,75.0,5630.342708,758.535965,105.02809699999943,25,300,15,0,1,24459.833397529663
29,R12,12,7875.069847,1.8768664999952307,2978.227315,1615.0,304.0,0.0,4897.227315,1441.545167,70.0,9.0,0.0,1520.545167,843.2382689999995,15.0,1.0,0.0,859.2382689999995,0.0,0.0,0.0,0.0,0.0,538.0590960000001,0.0,0.0,60.0,598.0590960000001,5801.069847,1700.0,314.0,60.0,4205.563476,2407.431396,0.0,25,340,12,0,3,29005.349251742246
30,R12,12,7487.762841,1.9005212000047322,3266.3900830000002,1635.0,307.0,0.0,5208.390083,1301.4240650000006,100.0,10.0,0.0,1411.4240650000006,227.81840699999987,15.0,0.0,0.0,242.81840699999987,0.0,0.0,0.0,0.0,0.0,565.1302859999989,0.0,0.0,60.0,625.1302859999989,5360.762841,1750.0,317.0,60.0,6839.496151,389.6653319999996,0.0,25,350,12,0,3,26803.814211792935
31,R12,13,7551.516393,1.8791018000047188,3567.962085000001,1735.0,327.0,0.0,5629.962085000001,849.8647649999996,70.0,8.0,0.0,927.8647649999996,286.32727800000066,10.0,1.0,0.0,297.32727800000066,0.0,0.0,0.0,0.0,0.0,631.3622649999988,0.0,0.0,65.0,696.3622649999988,5335.516393,1815.0,336.0,65.0,5583.599315,1346.8044819999996,0.0,25,363,13,0,2,26677.58198744958
32,R12,15,7260.569175,2.0017995000089286,2850.5033080000003,1240.0,231.0,0.0,4321.503308,1341.842744999999,70.0,8.0,0.0,1419.842744999999,576.4943239999998,25.0,3.0,0.0,604.4943239999998,65.22711900000013,0.0,0.0,41.0,106.22711900000013,738.5016790000002,0.0,0.0,70.0,808.5016790000002,5572.569174999999,1335.0,242.0,111.0,4808.028883,2077.4781510000003,104.5224449999996,25,267,27,1,5,27862.845890771987
33,R12,14,6223.816251,1.754442299992661,2798.3342979999998,1220.0,226.0,0.0,4244.334298,1270.53019,85.0,11.0,0.0,1366.53019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.9517630000006,0.0,0.0,70.0,612.9517630000006,4611.816251,1305.0,237.0,70.0,4130.260341,1771.8727499999995,904.5434759999998,25,261,14,0,0,23059.08125181862
34,R12,15,7451.135953,1.6724226000078488,3079.1235260000003,1535.0,290.0,0.0,4904.123526,1107.3978589999992,55.0,7.0,0.0,1169.3978589999992,262.39434100000017,15.0,1.0,0.0,278.39434100000017,0.0,0.0,0.0,0.0,0.0,1024.2202270000002,0.0,0.0,75.0,1099.2202270000002,5473.135953000001,1605.0,298.0,75.0,3093.514444,2671.4715670000005,0.0,25,321,15,0,3,27365.679765472727
35,R12,14,6619.621251,1.6474382000014884,2830.6549269999987,1440.0,269.0,0.0,4539.654926999999,1234.8243449999993,75.0,10.0,0.0,1319.8243449999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.1419790000016,0.0,0.0,70.0,760.1419790000016,4755.621251,1515.0,279.0,70.0,6011.643596,307.3629369999999,216.3807939999997,25,303,14,0,0,23778.10627759907
36,R12,12,7015.471022,1.5064218000043184,2963.528610000001,1560.0,292.0,0.0,4815.528610000001,1123.6400040000003,55.0,7.0,0.0,1185.6400040000003,299.30948399999943,5.0,0.0,0.0,304.30948399999943,0.0,0.0,0.0,0.0,0.0,649.992923999999,0.0,0.0,60.0,709.992923999999,5036.471022000001,1620.0,299.0,60.0,2530.44787,3292.852261000001,0.0,25,324,12,0,1,25182.355124509126
37,R12,12,6558.796772,1.349388500006171,3377.7106770000005,1315.0,244.0,0.0,4936.710677,986.4324729999998,70.0,8.0,0.0,1064.4324729999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.65362199999925,0.0,0.0,60.0,557.6536219999992,4861.796771999999,1385.0,252.0,60.0,2986.67614,3104.2014480000003,2791.112425,25,277,12,0,0,24308.983871201464
38,R12,10,7132.006874,1.0404968000075314,3102.2001929999988,1865.0,354.0,0.0,5321.200193,369.3845860000006,20.0,3.0,0.0,392.3845860000006,498.90176299999985,15.0,2.0,0.0,515.9017629999998,425.24613899999986,0.0,0.0,23.0,448.24613899999986,409.27419300000054,0.0,0.0,45.0,454.27419300000054,4805.006874,1900.0,359.0,68.0,3636.573439,2507.1289629999987,196.03187199999957,25,380,16,1,3,24025.03436329733
39,R12,11,6748.223322,1.0332612000056542,3224.9579670000003,1560.0,293.0,0.0,5077.957967,894.1933279999996,45.0,6.0,0.0,945.1933279999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0720269999998,0.0,0.0,55.0,725.0720269999998,4789.223322,1605.0,299.0,55.0,4953.407473,1677.175236,1580.1930929999999,25,321,11,0,0,23946.116620174053
40,R12,15,6317.838206,1.5595156000053976,2640.729778,1275.0,236.0,0.0,4151.729778,838.3790660000005,60.0,9.0,0.0,907.3790660000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.729362,0.0,0.0,75.0,1258.729362,4662.838206,1335.0,245.0,75.0,4107.133194,1528.859324,1103.667875,25,267,15,0,0,23314.19102515769
41,R12,16,3537.646096,1.7511478999949759,514.1229039999995,490.0,95.0,0.0,1099.1229039999994,1367.5132270000004,75.0,12.0,0.0,1454.5132270000004,466.0689809999999,10.0,2.0,0.0,478.0689809999999,0.0,0.0,0.0,0.0,0.0,425.9409840000002,0.0,0.0,80.0,505.9409840000002,2773.646096,575.0,109.0,80.0,2490.3632,0.0,0.0,7,115,16,0,2,13868.230479663269
