certified_clears,clear_attempts,clear_rate,cleared,distance_m,error,evidence,localization_observations,mean_time_per_source_s,measure_count,mixed,optical_fallbacks,policy,runtime_s,seed,stress,switch_count,total,use_negative,virtual_time_s
10,10,1.0,10,15084.871727281108,,synthetic_local,23,382.9974345456222,128,False,0,P3,0.5741562999999985,49,edge,123,10,True,3829.9743454562217
3,880,1.0,10,287715.0809196906,,synthetic_local,16,6401.401618393818,647,True,7,P1,0.13739619999999775,49,edge,576,10,True,64014.01618393818
9,27,1.0,10,38900.019104536084,,synthetic_local,23,1185.5003820907223,670,True,1,P4,1.925415000000001,49,edge,624,10,True,11855.003820907223
6,269,1.0,10,89100.33087201048,,synthetic_local,19,2262.6066174402104,671,True,4,P4,1.3878428000000014,49,edge,624,10,False,22626.0661744021
15,15,1.0,15,33768.55170148424,,synthetic_local,43,490.580689353123,94,False,0,P1,0.05186329999999373,50,bias,60,15,True,7358.710340296845
15,15,1.0,15,35458.22754811882,,synthetic_local,40,512.1097006415844,91,False,0,P2,1.2456004999999948,50,bias,60,15,True,7681.645509623765
14,82,1.0,15,25594.790160599885,,synthetic_local,41,397.8638688079987,97,False,1,P3,1.0997229999999973,50,bias,88,15,True,5967.95803211998
8,646,1.0,15,180216.47726050185,,synthetic_local,29,2723.5530301400354,487,True,7,P1,0.14297310000000607,50,bias,407,15,True,40853.29545210053
15,15,1.0,15,41793.305228555786,,synthetic_local,47,770.1107363807439,527,True,0,P4,2.4673483999999917,50,bias,483,15,True,11551.661045711158
12,84,1.0,15,49806.242128369755,,synthetic_local,43,891.4165617115967,529,True,3,P4,1.8130172999999985,50,bias,483,15,False,13371.248425673952
12,12,1.0,12,24854.199394434185,,synthetic_local,36,462.7366565739031,92,False,0,P1,0.045985199999989845,51,cluster,62,12,True,5552.839878886837
12,12,1.0,12,27311.788802945153,,synthetic_local,36,503.6964800490859,92,False,0,P2,1.1174667000000085,51,cluster,62,12,True,6044.3577605890305
12,12,1.0,12,11681.773004975177,,synthetic_local,36,244.8628834162529,92,False,0,P3,0.852993799999993,51,cluster,82,12,True,2938.354600995035
6,971,1.0,12,371381.40676665894,,synthetic_local,23,6690.440112777658,524,True,6,P1,0.11280759999999646,51,cluster,452,12,True,80285.2813533319
11,12,1.0,12,35177.31537154725,,synthetic_local,38,912.2052561924542,649,True,1,P4,1.668453999999997,51,cluster,606,12,True,10946.46307430945
11,12,1.0,12,35177.31537154725,,synthetic_local,38,912.2052561924542,649,True,1,P4,1.3726081000000079,51,cluster,606,12,False,10946.46307430945
16,16,1.0,16,33563.69029135644,,synthetic_local,44,456.1086286419553,90,False,0,P1,0.06961350000000266,52,random,55,16,True,7297.738058271285
16,16,1.0,16,35740.96073283413,,synthetic_local,41,482.3870091604265,87,False,0,P2,1.3223349999999954,52,random,55,16,True,7718.192146566824
16,16,1.0,16,18704.306063326574,,synthetic_local,43,275.30382579158214,98,False,0,P3,1.0306580999999966,52,random,94,16,True,4404.861212665314
8,418,1.0,16,142224.88936166698,,synthetic_local,34,2000.1861170208413,393,True,8,P1,0.12838080000000218,52,random,307,16,True,32002.97787233346
12,580,1.0,16,137619.32831762466,,synthetic_local,44,1986.929103970308,423,True,4,P4,2.2523942999999917,52,random,380,16,True,31790.865663524928
12,580,1.0,16,137526.45395899838,,synthetic_local,44,1985.1431744874792,421,True,4,P4,1.5124813000000046,52,random,380,16,False,31762.290791799667
15,15,1.0,15,33623.99707813012,,synthetic_local,46,504.4532943750681,134,False,0,P1,0.0826099999999883,53,edge,97,15,True,7566.799415626021
15,15,1.0,15,34297.807529812875,,synthetic_local,38,510.7707670641714,126,False,0,P2,1.3078677999999968,53,edge,97,15,True,7661.561505962572
15,15,1.0,15,19525.621336228975,,synthetic_local,36,314.8082844830529,125,False,0,P3,1.1858778,53,edge,117,15,True,4722.124267245793
3,1736,1.0,15,544063.2566107915,,synthetic_local,20,7798.043421477242,501,True,12,P1,0.16289140000000657,53,edge,415,15,True,116970.65132215864
11,412,1.0,15,169578.39084244988,,synthetic_local,35,2568.1118778993396,564,True,4,P4,2.473659699999999,53,edge,520,15,True,38521.67816849009
10,118,1.0,15,45450.406411494645,,synthetic_local,34,852.005418819928,559,True,5,P4,1.9058241999999979,53,edge,511,15,False,12780.08128229892
12,12,1.0,12,28073.411589706993,,synthetic_local,33,519.55685982845,98,False,0,P1,0.043752900000001205,54,bias,70,12,True,6234.6823179414
12,12,1.0,12,29681.010821874694,,synthetic_local,32,545.9335136979115,97,False,0,P2,1.1293309999999934,54,bias,70,12,True,6551.202164374939
12,12,1.0,12,17797.26513516409,,synthetic_local,32,349.2877522527347,97,False,0,P3,1.0878167999999988,54,bias,87,12,True,4191.453027032817
8,389,1.0,12,180409.98663331053,,synthetic_local,29,3372.416443888509,545,True,4,P1,0.13329190000000324,54,bias,471,12,True,40468.99732666211
12,12,1.0,12,41053.47759633725,,synthetic_local,31,971.974626605621,573,True,0,P4,2.0492232,54,bias,528,12,True,11663.695519267452
9,25,1.0,12,41451.33880866361,,synthetic_local,28,982.6889801443937,575,True,3,P4,1.5346701999999937,54,bias,528,12,False,11792.267761732724
16,16,1.0,16,32175.310904745595,,synthetic_local,48,433.25388630931997,76,False,0,P1,0.08149759999999162,55,cluster,37,16,True,6932.0621809491195
16,16,1.0,16,35672.457277027046,,synthetic_local,48,476.96821596283814,76,False,0,P2,1.3496257000000043,55,cluster,37,16,True,7631.49145540541
16,16,1.0,16,12703.012055957093,,synthetic_local,48,191.60015069946365,76,False,0,P3,0.9668188999999927,55,cluster,65,16,True,3065.6024111914185
9,946,1.0,16,324609.6850539544,,synthetic_local,33,4346.558563174428,306,True,7,P1,0.10605650000000821,55,cluster,223,16,True,69544.93701079085
15,17,1.0,16,35171.644328782175,,synthetic_local,64,658.9580541097774,579,True,1,P4,2.054257199999995,55,cluster,531,16,True,10543.328865756439
15,17,1.0,16,35220.0252326646,,synthetic_local,64,659.9378154083075,580,True,1,P4,1.758108699999994,55,cluster,532,16,False,10559.00504653292
12,12,1.0,12,28276.002924504628,,synthetic_local,33,524.433382075077,101,False,0,P1,0.032843899999988935,56,random,73,12,True,6293.200584900925
12,12,1.0,12,29654.810003479142,,synthetic_local,31,546.5801667246524,99,False,0,P2,0.7403532999999953,56,random,73,12,True,6558.9620006958285
11,69,1.0,12,29037.88334081614,,synthetic_local,30,556.1313890136023,107,False,1,P3,0.6388584000000037,56,random,100,12,True,6673.576668163228
6,208,1.0,12,84224.78223085693,,synthetic_local,28,1716.66303718095,531,True,6,P1,0.09635249999999473,56,random,452,12,True,20599.9564461714
11,49,1.0,12,38988.69272082807,,synthetic_local,40,945.728212013802,570,True,1,P4,1.7042438000000004,56,random,530,12,True,11348.738544165624
11,49,1.0,12,38993.99142855471,,synthetic_local,40,945.8165238092457,570,True,1,P4,1.2416594999999973,56,random,530,12,False,11349.79828571095
10,10,1.0,10,22298.81582222696,,synthetic_local,27,527.1763164445392,131,False,0,P1,0.03270649999998909,57,edge,107,10,True,5271.763164445392
10,10,1.0,10,22830.992079861066,,synthetic_local,24,536.3198415972213,128,False,0,P2,0.5630633000000103,57,edge,107,10,True,5363.198415972212
10,10,1.0,10,14878.667555752334,,synthetic_local,24,378.47335111504674,128,False,0,P3,0.5802259000000021,57,edge,119,10,True,3784.733511150467
2,1135,1.0,10,371987.36609663675,,synthetic_local,14,8161.647321932745,644,True,8,P1,0.10420589999999663,57,edge,574,10,True,81616.47321932745
9,220,1.0,10,44476.07429417775,,synthetic_local,23,1345.9214858835535,654,True,1,P4,1.5374312999999944,57,edge,614,10,True,13459.214858835534
5,372,1.0,10,67050.97004944152,,synthetic_local,19,1844.5194009888262,657,True,5,P4,1.0768559999999923,57,edge,614,10,False,18445.194009888262
13,13,1.0,13,29362.628093034957,,synthetic_local,36,499.2712014313071,97,False,0,P1,0.05180659999999193,58,bias,68,13,True,6490.525618606992
13,13,1.0,13,31126.421956859507,,synthetic_local,33,525.2526454901463,94,False,0,P2,0.7083815000000016,58,bias,68,13,True,6828.284391371902
13,13,1.0,13,17179.514983733035,,synthetic_local,32,311.454076672816,93,False,0,P3,0.6600999999999999,58,bias,83,13,True,4048.9029967466076
10,115,1.0,13,64105.65650795347,,synthetic_local,32,1256.1639462762066,535,True,3,P1,0.07426789999999528,58,bias,463,13,True,16330.131301590687
12,14,1.0,13,40796.20586673712,,synthetic_local,41,883.172397949802,550,True,1,P4,1.6124010000000055,58,bias,504,13,True,11481.241173347426
12,14,1.0,13,40279.58553958123,,synthetic_local,42,875.6090083012498,551,True,1,P4,1.2108999999999952,58,bias,504,13,False,11382.917107916248
15,15,1.0,15,30563.395294385493,,synthetic_local,45,442.0452705918067,80,False,0,P1,0.03840610000000311,59,cluster,43,15,True,6630.6790588771
15,15,1.0,15,33684.920585277294,,synthetic_local,45,483.6656078036974,80,False,0,P2,1.123724199999998,59,cluster,43,15,True,7254.984117055461
15,15,1.0,15,11778.89693903715,,synthetic_local,45,193.3852925204954,80,False,0,P3,0.8164349999999985,59,cluster,70,15,True,2900.779387807431
9,503,1.0,15,150091.37335986883,,synthetic_local,33,2218.8183114649178,301,True,6,P1,0.07242970000000071,59,cluster,220,15,True,33282.27467197377
14,19,1.0,15,33923.42931284809,,synthetic_local,47,680.1790575046414,563,True,1,P4,1.7911758000000049,59,cluster,516,15,True,10202.68586256962
13,19,1.0,15,33826.841575237835,,synthetic_local,46,678.8912210031712,563,True,2,P4,1.4437988000000104,59,cluster,516,15,False,10183.368315047568
11,11,1.0,11,23256.73125810886,,synthetic_local,27,482.12238651107003,103,False,0,P1,0.033428400000005354,60,random,82,11,True,5303.3462516217705
11,11,1.0,11,25215.691022096213,,synthetic_local,28,518.194382219931,104,False,0,P2,0.5969561999999939,60,random,82,11,True,5700.1382044192405
11,11,1.0,11,12450.667468236501,,synthetic_local,32,292.37577214975454,113,False,0,P3,0.4708053000000092,60,random,106,11,True,3216.1334936473
6,265,1.0,11,142867.43362537443,,synthetic_local,23,3012.4078840977177,636,True,5,P1,0.07305650000000696,60,random,566,11,True,33136.486725074894
11,11,1.0,11,38809.56563003576,,synthetic_local,32,1055.9921023642864,640,True,0,P4,1.456959100000006,60,random,599,11,True,11615.913126007152
11,11,1.0,11,38811.48988263343,,synthetic_local,32,1056.0270887751533,640,True,0,P4,1.0895107999999993,60,random,599,11,False,11616.297976526686
12,12,1.0,12,26552.490540027942,,synthetic_local,36,511.95817566713225,134,False,0,P1,0.04028719999999453,61,edge,103,12,True,6143.498108005587
12,12,1.0,12,27103.610512563282,,synthetic_local,31,519.0601752093879,129,False,0,P2,0.7834788999999915,61,edge,103,12,True,6228.722102512655
12,12,1.0,12,16073.972408195337,,synthetic_local,30,336.23287346992225,128,False,0,P3,0.7272878999999932,61,edge,120,12,True,4034.794481639067
6,811,1.0,12,265106.7630510334,,synthetic_local,24,4894.446050850572,555,True,6,P1,0.09839159999999936,61,edge,480,12,True,58733.35261020686
11,40,1.0,12,40053.89255266907,,synthetic_local,34,965.6482092111518,580,True,1,P4,2.235030699999996,61,edge,533,12,True,11587.77851053382
7,136,1.0,12,53195.082954718135,,synthetic_local,29,1209.9180492453027,583,True,5,P4,1.5029269000000056,61,edge,533,12,False,14519.016590943631
13,13,1.0,13,32762.418391167757,,synthetic_local,37,552.4218214025808,99,False,0,P1,0.04525959999999429,62,bias,69,13,True,7181.483678233551
13,13,1.0,13,34244.57846027221,,synthetic_local,36,574.8396686195723,98,False,0,P2,0.8037752999999981,62,bias,69,13,True,7472.91569205444
13,13,1.0,13,14866.823288502686,,synthetic_local,39,284.41266597696443,111,False,0,P3,0.6715769999999992,62,bias,104,13,True,3697.364657700538
9,476,1.0,13,217640.04931714555,,synthetic_local,30,3703.7699894945617,540,True,4,P1,0.07881689999999253,62,bias,467,13,True,48149.0098634293
12,16,1.0,13,41866.16650074583,,synthetic_local,40,901.6333307807053,553,True,1,P4,1.807089700000006,62,bias,509,13,True,11721.233300149168
8,130,1.0,13,57104.28315449185,,synthetic_local,35,1163.527433146028,556,True,5,P4,1.4523513999999977,62,bias,509,13,False,15125.856630898363
13,13,1.0,13,26364.463884188954,,synthetic_local,39,448.760982833676,88,False,0,P1,0.04561719999999525,63,cluster,56,13,True,5833.892776837788
13,13,1.0,13,29367.58935094823,,synthetic_local,39,494.96291309151127,88,False,0,P2,0.9980218999999977,63,cluster,56,13,True,6434.517870189647
13,13,1.0,13,12477.266030700943,,synthetic_local,39,236.72716970309145,88,False,0,P3,0.7371586000000008,63,cluster,77,13,True,3077.4532061401887
8,435,1.0,13,126729.08792066919,,synthetic_local,28,2232.4475064718345,403,True,5,P1,0.07911430000000053,63,cluster,330,13,True,29021.817584133845
10,118,1.0,13,71726.26062326695,,synthetic_local,45,1411.2501634348764,612,True,3,P4,2.047180499999996,63,cluster,561,13,True,18346.252124653394
9,94,1.0,13,52227.47708034998,,synthetic_local,44,1105.730416620769,612,True,4,P4,1.4780738000000042,63,cluster,561,13,False,14374.495416069996
13,13,1.0,13,27959.653488972144,,synthetic_local,38,483.53313059957145,110,False,0,P1,0.038182300000002556,64,random,79,13,True,6285.930697794429
13,13,1.0,13,29285.10574878468,,synthetic_local,34,502.38624228899494,106,False,0,P2,0.8147967000000023,64,random,79,13,True,6531.021149756934
13,13,1.0,13,14385.803655259806,,synthetic_local,35,277.5508254655355,112,False,0,P3,0.743922100000006,64,random,106,13,True,3608.160731051962
6,578,1.0,13,221607.5992606906,,synthetic_local,26,3804.116911702938,575,True,7,P1,0.10983639999999184,64,random,497,13,True,49453.5198521382
11,254,1.0,13,141567.5740584672,,synthetic_local,38,2508.962677822574,593,True,2,P4,2.2884320999999943,64,random,550,13,True,32616.51481169346
8,395,1.0,13,140237.3886329587,,synthetic_local,33,2521.421363583981,594,True,5,P4,1.401486900000009,64,random,550,13,False,32778.47772659175
11,11,1.0,11,23517.544430580805,,synthetic_local,33,496.13717146510584,121,False,0,P1,0.03414840000000652,65,edge,94,11,True,5457.508886116164
11,11,1.0,11,24028.29888922762,,synthetic_local,27,502.69634344050206,115,False,0,P2,0.6307414000000051,65,edge,94,11,True,5529.6597778455225
11,11,1.0,11,16980.856402024394,,synthetic_local,27,375.6519345822617,115,False,0,P3,0.8838366000000093,65,edge,106,11,True,4132.171280404878
5,420,1.0,11,122581.22229387761,,synthetic_local,22,2709.476768979592,680,True,6,P1,0.1256759000000045,65,edge,606,11,True,29804.244458775513
11,11,1.0,11,38603.27200206752,,synthetic_local,29,1073.0594909466822,678,True,0,P4,2.3953326999999973,65,edge,638,11,True,11803.654400413505
8,25,1.0,11,38838.196568330975,,synthetic_local,26,1082.9672103332905,682,True,3,P4,1.673511099999999,65,edge,638,11,False,11912.639313666195
16,16,1.0,16,35920.74724674129,,synthetic_local,48,488.38434058426617,98,False,0,P1,0.09191470000000379,66,bias,60,16,True,7814.149449348259
16,16,1.0,16,37709.474688189905,,synthetic_local,41,508.5559336023739,91,False,0,P2,1.391620500000002,66,bias,60,16,True,8136.894937637982
16,16,1.0,16,19682.97002883444,,synthetic_local,45,287.8496253604305,100,False,0,P3,1.400989899999999,66,bias,89,16,True,4605.594005766888
10,446,1.0,16,150403.62846499897,,synthetic_local,35,2125.6078558124896,440,True,6,P1,0.15035229999999444,66,bias,359,16,True,34009.72569299983
16,16,1.0,16,41170.00546091155,,synthetic_local,51,701.1250682613943,491,True,0,P4,2.7276231000000024,66,bias,449,16,True,11218.001092182309
14,41,1.0,16,42637.699649986884,,synthetic_local,49,725.0962456248362,494,True,2,P4,1.9831677000000099,66,bias,449,16,False,11601.53992999738
15,15,1.0,15,29568.171626483974,,synthetic_local,45,428.8422883531195,80,False,0,P1,0.07252600000001053,67,cluster,44,15,True,6432.634325296793
15,15,1.0,15,32681.508110422226,,synthetic_local,45,470.35344147229625,80,False,0,P2,1.541279799999998,67,cluster,44,15,True,7055.301622084444
15,15,1.0,15,12755.061344635573,,synthetic_local,45,206.33415126180768,80,False,0,P3,1.2593430000000012,67,cluster,69,15,True,3095.012268927115
10,476,1.0,15,170879.63709922633,,synthetic_local,36,2516.328494656358,365,True,5,P1,0.1248343000000034,67,cluster,286,15,True,37744.92741984537
14,15,1.0,15,35400.146192121785,,synthetic_local,52,706.4019492282904,581,True,1,P4,1.8179654999999997,67,cluster,536,15,True,10596.029238424357
14,15,1.0,15,35400.146192121785,,synthetic_local,52,706.4019492282904,581,True,1,P4,1.456575700000002,67,cluster,536,15,False,10596.029238424357
13,13,1.0,13,28857.908930584923,,synthetic_local,35,490.1216758551528,94,False,0,P1,0.040957000000005905,68,random,65,13,True,6371.581786116986
13,13,1.0,13,31006.15118754157,,synthetic_local,34,522.7869413467931,93,False,0,P2,1.0260887999999966,68,random,65,13,True,6796.230237508311
13,13,1.0,13,18264.40834114762,,synthetic_local,38,332.68320524842505,103,False,0,P3,1.1547862000000038,68,random,92,13,True,4324.8816682295255
8,334,1.0,13,162499.09749608638,,synthetic_local,30,2798.063038401332,487,True,5,P1,0.12931150000000002,68,random,412,13,True,36374.819499217316
13,13,1.0,13,38866.53651750779,,synthetic_local,43,855.4851771924276,554,True,0,P4,1.6761525000000006,68,random,513,13,True,11121.307303501559
11,17,1.0,13,38888.292218502895,,synthetic_local,41,857.8968033615831,557,True,2,P4,1.5016324999999995,68,random,513,13,False,11152.65844370058
10,10,1.0,10,22984.873473449235,,synthetic_local,27,543.997469468985,136,False,0,P1,0.042980499999998756,69,edge,113,10,True,5439.9746946898495
10,10,1.0,10,23510.12845130216,,synthetic_local,23,552.5025690260431,132,False,0,P2,0.6419616000000019,69,edge,113,10,True,5525.0256902604315
10,10,1.0,10,16098.35781440385,,synthetic_local,24,405.96715628807704,133,False,0,P3,0.7239480000000071,69,edge,125,10,True,4059.6715628807706
4,906,1.0,10,280434.5688651928,,synthetic_local,19,6246.291377303868,618,True,6,P1,0.13152990000000386,69,edge,548,10,True,62462.91377303868
9,229,1.0,10,96753.37746359328,,synthetic_local,24,2393.3675492718676,653,True,1,P4,1.6974031000000025,69,edge,611,10,True,23933.675492718674
6,437,1.0,10,126864.47481017058,,synthetic_local,20,3057.9894962034136,653,True,4,P4,1.2704341000000028,69,edge,611,10,False,30579.894962034137
14,14,1.0,14,30692.13875296795,,synthetic_local,37,478.6734107566849,87,False,0,P1,0.0636133000000001,70,bias,58,14,True,6701.427750593589
14,14,1.0,14,32813.71246053254,,synthetic_local,36,508.62446372189345,86,False,0,P2,1.1709551000000005,70,bias,58,14,True,7120.7424921065085
14,14,1.0,14,15264.328018061251,,synthetic_local,40,262.41897168658926,93,False,0,P3,1.0573751000000016,70,bias,86,14,True,3673.8656036122497
7,194,1.0,14,74523.29423051595,,synthetic_local,25,1284.4042032930847,424,True,7,P1,0.10482860000000471,70,bias,347,14,True,17981.658846103186
13,17,1.0,14,41245.826238415626,,synthetic_local,40,807.940374834509,505,True,1,P4,2.1510412999999886,70,bias,458,14,True,11311.165247683126
9,31,1.0,14,41705.29492379878,,synthetic_local,36,819.6470703399825,511,True,5,P4,2.060935999999998,70,bias,458,14,False,11475.058984759755
16,16,1.0,16,31144.670348843436,,synthetic_local,48,420.43337936054303,76,False,0,P1,0.09099199999999996,71,cluster,38,16,True,6726.9340697686885
16,16,1.0,16,34435.94673576121,,synthetic_local,48,461.5743341970152,76,False,0,P2,1.7656353999999936,71,cluster,38,16,True,7385.1893471522435
16,16,1.0,16,12647.741919962784,,synthetic_local,48,190.90927399953475,76,False,0,P3,1.3050415000000015,71,cluster,65,16,True,3054.548383992556
8,928,1.0,16,286781.72864729096,,synthetic_local,32,3890.1466080911387,359,True,8,P1,0.14134629999999504,71,cluster,275,16,True,62242.34572945822
14,21,1.0,16,35674.29444308161,,synthetic_local,47,670.1161805385203,590,True,2,P4,2.391558500000002,71,cluster,542,16,True,10721.858888616325
12,28,1.0,16,35949.53107070955,,synthetic_local,45,675.2441383838694,591,True,4,P4,1.9328518000000088,71,cluster,543,16,False,10803.90621414191
16,16,1.0,16,34127.31471292941,,synthetic_local,44,465.4664339116175,96,False,0,P1,0.08441540000001169,72,random,62,16,True,7447.46294258588
16,16,1.0,16,36198.261208819335,,synthetic_local,43,491.0407651102418,95,False,0,P2,1.4203258999999946,72,random,62,16,True,7856.652241763869
16,16,1.0,16,17479.618717315905,,synthetic_local,44,263.9952339664487,109,False,0,P3,1.082739100000012,72,random,103,16,True,4223.92374346318
10,442,1.0,16,220497.01588828067,,synthetic_local,33,2979.4001986035123,382,True,6,P1,0.11630089999999882,72,random,303,16,True,47670.4031776562
16,16,1.0,16,44786.44011652707,,synthetic_local,46,716.7680014565883,413,True,0,P4,1.8774398000000048,72,random,366,16,True,11468.288023305413
14,129,1.0,16,62048.840702338726,,synthetic_local,41,953.735508779234,413,True,2,P4,1.3947780000000023,72,random,366,16,False,15259.768140467744
15,15,1.0,15,32510.49486338252,,synthetic_local,45,484.8065981784335,122,False,0,P1,0.043544400000001815,73,edge,85,15,True,7272.098972676502
15,15,1.0,15,33299.10725987743,,synthetic_local,38,492.9880967983661,115,False,0,P2,0.8167009000000007,73,edge,85,15,True,7394.821451975491
15,15,1.0,15,17861.66641250695,,synthetic_local,36,287.822218833426,113,False,0,P3,0.7566513999999955,73,edge,105,15,True,4317.33328250139
5,1358,1.0,15,470538.05467516265,,synthetic_local,23,6785.640729002155,609,True,10,P1,0.09834000000000742,73,edge,528,15,True,101784.61093503232
13,127,1.0,15,46886.29337775021,,synthetic_local,41,910.4172450366688,652,True,2,P4,2.7688495000000017,73,edge,608,15,True,13656.25867555003
9,257,1.0,15,57652.25285508711,,synthetic_local,35,1080.9633714011604,655,True,6,P4,1.6264023999999893,73,edge,608,15,False,16214.450571017405
11,11,1.0,11,26310.242019308676,,synthetic_local,29,538.9134912601578,106,False,0,P1,0.027188699999996402,74,bias,81,11,True,5928.048403861736
11,11,1.0,11,27716.30216192015,,synthetic_local,28,564.0236756712756,105,False,0,P2,0.5519072000000023,74,bias,81,11,True,6204.260432384031
11,11,1.0,11,15774.89041424631,,synthetic_local,29,351.17982571356924,110,False,0,P3,0.49016669999998896,74,bias,103,11,True,3862.9780828492617
7,654,1.0,11,263115.0557895056,,synthetic_local,26,5241.455559809208,520,True,4,P1,0.07183820000000196,74,bias,449,11,True,57656.01115790129
9,405,1.0,11,115145.8772257493,,synthetic_local,35,2497.9250404681716,543,True,2,P4,1.971274699999995,74,bias,496,11,True,27477.175445149885
10,12,1.0,11,39020.52130600135,,synthetic_local,35,1030.4640237454792,587,True,1,P4,1.7201314999999937,74,bias,538,11,False,11335.104261200271
14,14,1.0,14,27963.90167562517,,synthetic_local,42,438.0557382232167,84,False,0,P1,0.07714810000000227,75,cluster,50,14,True,6132.780335125033
14,14,1.0,14,30883.565548500275,,synthetic_local,42,479.7652221214326,84,False,0,P2,1.3889429000000035,75,cluster,50,14,True,6716.7131097000565
14,14,1.0,14,11686.846163693313,,synthetic_local,42,207.24065948133304,84,False,0,P3,0.9923385999999965,75,cluster,74,14,True,2901.3692327386625
7,937,1.0,14,307322.56626053323,,synthetic_local,30,4776.465232293345,441,True,7,P1,0.14882539999999267,75,cluster,362,14,True,66870.51325210683
13,14,1.0,14,35606.0721979971,,synthetic_local,46,776.1581742571015,620,True,1,P4,1.8776104999999887,75,cluster,575,14,True,10866.21443959942
11,27,1.0,14,36263.39453610544,,synthetic_local,44,789.7627790872205,624,True,3,P4,1.5697772999999984,75,cluster,575,14,False,11056.678907221087
13,13,1.0,13,31002.273349249353,,synthetic_local,37,524.3426669115285,97,False,0,P1,0.05260330000000124,76,random,66,13,True,6816.45466984987
13,13,1.0,13,32431.229287373244,,synthetic_local,35,545.5573736518959,95,False,0,P2,0.9643904000000134,76,random,66,13,True,7092.245857474646
13,13,1.0,13,17197.54154566099,,synthetic_local,35,314.6544853178615,99,False,0,P3,0.8934738000000095,76,random,91,13,True,4090.508309132199
10,189,1.0,13,79402.24749700975,,synthetic_local,32,1497.4191922616874,511,True,3,P1,0.09053459999999802,76,random,438,13,True,19466.449499401937
13,13,1.0,13,40742.0023465588,,synthetic_local,39,878.0308053316738,541,True,0,P4,1.7172201000000058,76,random,496,13,True,11414.40046931176
9,78,1.0,13,46652.7194074834,,synthetic_local,34,985.8879908843597,546,True,4,P4,1.5478279999999955,76,random,496,13,False,12816.543881496676
10,10,1.0,10,24649.740392394226,,synthetic_local,30,576.2948078478845,135,False,0,P1,0.06059089999999401,77,edge,108,10,True,5762.948078478845
10,10,1.0,10,25129.7208464711,,synthetic_local,24,582.8944169294219,129,False,0,P2,0.6062898000000132,77,edge,108,10,True,5828.944169294219
10,10,1.0,10,14167.53848037707,,synthetic_local,25,365.65076960754146,130,False,0,P3,0.7061984999999993,77,edge,123,10,True,3656.5076960754145
3,1151,1.0,10,341247.29849699925,,synthetic_local,15,7565.445969939993,667,True,7,P1,0.09938990000000558,77,edge,597,10,True,75654.45969939993
8,65,1.0,10,40356.904116975384,,synthetic_local,22,1233.5380823395076,682,True,2,P4,1.435518099999996,77,edge,639,10,True,12335.380823395075
6,73,1.0,10,40704.35718671892,,synthetic_local,20,1244.8871437343782,686,True,4,P4,1.0293628999999953,77,edge,639,10,False,12448.871437343782
15,15,1.0,15,35629.86499646076,,synthetic_local,46,520.4648666194768,107,False,0,P1,0.05099459999999567,78,bias,71,15,True,7806.972999292151
15,15,1.0,15,36912.522005090985,,synthetic_local,44,536.900293401213,105,False,0,P2,1.2684944000000087,78,bias,71,15,True,8053.504401018196
15,15,1.0,15,20308.70200380747,,synthetic_local,46,318.11602671743304,108,False,0,P3,1.2173877000000033,78,bias,95,15,True,4771.740400761496
5,409,1.0,15,106350.55020274922,,synthetic_local,27,1674.2073360366555,445,True,10,P1,0.12142839999999921,78,bias,361,15,True,25113.110040549833
12,139,1.0,15,59837.241010818434,,synthetic_local,39,1008.6965468109127,460,True,3,P4,2.050441500000005,78,bias,416,15,True,15130.44820216369
8,236,1.0,15,72279.66685027795,,synthetic_local,35,1195.6622246703723,465,True,7,P4,1.6867289999999997,78,bias,416,15,False,17934.933370055584
10,10,1.0,10,22674.716611976255,,synthetic_local,30,515.794332239525,100,False,0,P1,0.043400000000005434,79,cluster,73,10,True,5157.94332239525
10,10,1.0,10,24885.253086386947,,synthetic_local,30,560.005061727739,100,False,0,P2,0.9274972000000048,79,cluster,73,10,True,5600.050617277389
10,10,1.0,10,12287.797576179652,,synthetic_local,30,309.65595152359305,100,False,0,P3,0.7765579000000002,79,cluster,89,10,True,3096.5595152359306
4,491,1.0,10,131052.75868996682,,synthetic_local,18,3066.855173799337,506,True,6,P1,0.08808359999999027,79,cluster,435,10,True,30668.55173799337
9,10,1.0,10,33492.76478165369,,synthetic_local,35,1073.2552956330742,672,True,1,P4,1.5883163000000025,79,cluster,624,10,True,10732.552956330743
8,10,1.0,10,33468.830864807445,,synthetic_local,34,1072.7766172961492,672,True,2,P4,1.3651199000000105,79,cluster,624,10,False,10727.766172961492
16,16,1.0,16,36265.60894476734,,synthetic_local,45,490.2576118095916,91,False,0,P1,0.06245160000000283,80,random,56,16,True,7844.1217889534655
16,16,1.0,16,38729.062255718854,,synthetic_local,43,520.4257781964858,89,False,0,P2,1.250763500000005,80,random,56,16,True,8326.812451143773
15,31,1.0,16,19701.29123024511,,synthetic_local,42,291.1411403780641,100,False,1,P3,0.9415716999999972,80,random,93,16,True,4658.258246049026
11,312,1.0,16,159728.74623774618,,synthetic_local,37,2179.9843279718257,341,True,5,P1,0.13084110000001203,80,random,261,16,True,34879.74924754921
11,289,1.0,16,111421.46873021415,,synthetic_local,39,1577.8933591276777,351,True,5,P4,1.432103699999999,80,random,308,16,True,25246.293746042844
9,293,1.0,16,111583.82959223723,,synthetic_local,37,1581.922869902966,355,True,7,P4,1.2737876000000057,80,random,308,16,False,25310.765918447458
