case_id,family,total_sources,stage,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,actions
537,mixed,16,certified_clear,3037.091561480291,607.4183140000002,0.0,0.0,80.0,687.4183140000002,16
538,mixed,10,discovery,17055.76042376158,3411.152086000001,296.0,1540.0,0.0,5247.152086000001,308
538,mixed,10,active_localization,5360.378400536538,1072.0756810000005,7.0,60.0,0.0,1139.0756810000005,12
538,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
538,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
538,mixed,10,certified_clear,1719.4714974237004,343.89429799999834,0.0,0.0,50.0,393.89429799999834,10
539,mixed,14,discovery,18641.141897760637,3728.228381,243.0,1275.0,0.0,5246.228381,255
539,mixed,14,active_localization,3684.2052207018633,736.8410430000006,6.0,45.0,0.0,787.8410430000006,9
539,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
539,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
539,mixed,14,certified_clear,3514.7134608597917,702.9426899999994,0.0,0.0,70.0,772.9426899999994,14
540,mixed,15,discovery,14935.936416609833,2987.1872839999996,209.0,1120.0,0.0,4316.187284,224
540,mixed,15,active_localization,5379.960572901196,1075.9921140000008,10.0,70.0,0.0,1155.9921140000008,14
540,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
540,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
540,mixed,15,certified_clear,3347.4764990361205,669.4952999999995,0.0,0.0,75.0,744.4952999999995,15
541,mixed,12,discovery,16701.291549712354,3340.258313,231.0,1225.0,0.0,4796.258312999999,245
541,mixed,12,active_localization,5267.875059318868,1053.5750130000004,10.0,70.0,0.0,1133.5750130000004,14
541,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
541,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
541,mixed,12,certified_clear,2052.9702317241617,410.5940470000003,0.0,0.0,60.0,470.5940470000003,12
542,mixed,16,discovery,4707.7214030294535,941.5442800000001,109.0,560.0,0.0,1610.54428,112
542,mixed,16,active_localization,9936.945534892193,1987.3891039999994,15.0,110.0,0.0,2112.3891039999994,22
542,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
542,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
542,mixed,16,certified_clear,2079.0685449577277,415.81370800000013,0.0,0.0,80.0,495.81370800000013,16
543,mixed,16,discovery,12633.815852332444,2526.7631729999994,208.0,1090.0,0.0,3824.763173,218
543,mixed,16,active_localization,10217.713458405142,2043.5426920000007,13.0,115.0,0.0,2171.542692000001,23
543,mixed,16,diagnostic,1008.7618933023409,201.75237900000047,0.0,10.0,0.0,211.75237900000047,2
543,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
543,mixed,16,certified_clear,3526.800480447859,705.3600939999995,0.0,0.0,80.0,785.3600939999995,16
544,mixed,15,discovery,15502.097353767476,3100.419474000001,246.0,1290.0,0.0,4636.419474000001,258
544,mixed,15,active_localization,6629.634806492901,1325.9269599999998,10.0,80.0,0.0,1415.9269599999998,16
544,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
544,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
544,mixed,15,certified_clear,3807.55887716473,761.5117749999993,0.0,0.0,75.0,836.5117749999993,15
545,mixed,10,discovery,15993.522615388069,3198.7045270000012,293.0,1540.0,0.0,5031.704527000002,308
545,mixed,10,active_localization,7410.239524698589,1482.0479049999988,6.0,45.0,0.0,1533.0479049999988,9
545,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
545,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
545,mixed,10,certified_clear,972.2666414596462,194.45332799999983,0.0,0.0,50.0,244.45332799999983,10
546,mixed,10,discovery,16517.39829616858,3303.479662,248.0,1330.0,0.0,4881.479662,266
546,mixed,10,active_localization,3226.8838589085444,645.3767730000006,8.0,50.0,0.0,703.3767730000006,10
546,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
546,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
546,mixed,10,certified_clear,2063.112245343576,412.6224489999994,0.0,0.0,50.0,462.6224489999994,10
547,mixed,12,discovery,16022.104385068136,3204.4208810000005,225.0,1200.0,0.0,4629.420881000001,240
547,mixed,12,active_localization,4488.591540474372,897.7183069999999,9.0,60.0,0.0,966.7183069999999,12
547,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
547,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
547,mixed,12,certified_clear,2154.556657553885,430.911331,0.0,0.0,60.0,490.911331,12
548,mixed,16,discovery,4779.9505976428645,955.9901189999998,128.0,665.0,0.0,1748.9901189999998,133
548,mixed,16,active_localization,4302.7699272963555,860.5539870000002,10.0,70.0,0.0,940.5539870000002,14
548,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
548,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
548,mixed,16,certified_clear,4951.228554278826,990.2457109999998,0.0,0.0,80.0,1070.2457109999998,16
549,mixed,13,discovery,16162.599677053493,3232.5199380000004,253.0,1335.0,0.0,4820.519938,267
549,mixed,13,active_localization,5023.475378225283,1004.6950739999995,7.0,55.0,0.0,1066.6950739999995,11
549,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
549,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
549,mixed,13,certified_clear,3469.508482098785,693.9016950000005,0.0,0.0,65.0,758.9016950000005,13
550,mixed,10,discovery,13957.117601712998,2791.4235250000015,284.0,1495.0,0.0,4570.423525000001,299
550,mixed,10,active_localization,2815.8551720518058,563.1710369999992,6.0,35.0,0.0,604.1710369999992,7
550,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
550,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
550,mixed,10,certified_clear,3023.231868859246,604.6463729999991,0.0,0.0,50.0,654.6463729999991,10
551,mixed,13,discovery,14945.784864283693,2989.156976,237.0,1260.0,0.0,4486.156976,252
551,mixed,13,active_localization,3670.8265138071215,734.165304,8.0,50.0,0.0,792.165304,10
551,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
551,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
551,mixed,13,certified_clear,4059.9194136534284,811.983883,0.0,0.0,65.0,876.983883,13
552,mixed,14,discovery,17060.072153883615,3412.014434000001,226.0,1210.0,0.0,4848.0144340000015,242
552,mixed,14,active_localization,3746.3039467204408,749.2607889999997,9.0,55.0,0.0,813.2607889999997,11
552,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
552,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
552,mixed,14,certified_clear,5374.499002287106,1074.8998009999991,0.0,0.0,70.0,1144.8998009999991,14
553,mixed,13,discovery,15802.525185973169,3160.5050409999994,222.0,1185.0,0.0,4567.505041,237
553,mixed,13,active_localization,4734.438243156704,946.887648000001,10.0,60.0,0.0,1016.887648000001,12
553,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
553,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
553,mixed,13,certified_clear,3810.444566263814,762.0889139999994,0.0,0.0,65.0,827.0889139999994,13
554,mixed,11,discovery,16626.6722924442,3325.334462,256.0,1350.0,0.0,4931.334462,270
554,mixed,11,active_localization,4245.205614341946,849.0411229999996,7.0,65.0,0.0,921.0411229999996,13
554,mixed,11,diagnostic,714.5187045309692,142.90374099999985,0.0,5.0,0.0,147.90374099999985,1
554,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
554,mixed,11,certified_clear,4433.319148095857,886.6638300000009,0.0,0.0,55.0,941.6638300000009,11
555,mixed,15,discovery,15842.723166830236,3168.5446349999997,213.0,1135.0,0.0,4516.544634999999,227
555,mixed,15,active_localization,3600.2375033963344,720.0475019999999,8.0,60.0,0.0,788.0475019999999,12
555,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
555,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
555,mixed,15,certified_clear,4843.206155208786,968.6412300000002,0.0,0.0,75.0,1043.6412300000002,15
556,mixed,13,discovery,16552.613437170996,3310.522691,245.0,1285.0,0.0,4840.522691,257
556,mixed,13,active_localization,7699.849105810834,1539.9698199999998,10.0,85.0,0.0,1634.9698199999998,17
556,mixed,13,diagnostic,952.4763131399645,190.49526200000037,0.0,10.0,0.0,200.49526200000037,2
556,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
556,mixed,13,certified_clear,2512.451709756269,502.4903409999992,0.0,0.0,65.0,567.4903409999993,13
557,mixed,13,discovery,15187.627998168306,3037.5256020000006,247.0,1300.0,0.0,4584.525602000001,260
557,mixed,13,active_localization,4252.278069002155,850.4556139999987,9.0,55.0,0.0,914.4556139999987,11
557,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
557,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
557,mixed,13,certified_clear,3092.994791413112,618.5989570000013,0.0,0.0,65.0,683.5989570000013,13
558,mixed,16,discovery,11556.474315578926,2311.2948659999993,207.0,1080.0,0.0,3598.2948659999993,216
558,mixed,16,active_localization,10530.098220701371,2106.0196450000008,13.0,95.0,0.0,2214.0196450000008,19
558,mixed,16,diagnostic,718.9704706434534,143.79409399999986,0.0,10.0,0.0,153.79409399999986,2
558,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
558,mixed,16,certified_clear,1857.0616431102371,371.4123299999999,0.0,0.0,80.0,451.4123299999999,16
559,mixed,10,discovery,15807.674416259413,3161.534885,286.0,1500.0,0.0,4947.534885,300
559,mixed,10,active_localization,4984.049863966272,996.8099729999999,9.0,55.0,0.0,1060.809973,11
559,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
559,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
559,mixed,10,certified_clear,2410.49201481435,482.0984039999996,0.0,0.0,50.0,532.0984039999996,10
560,mixed,16,discovery,12386.730591135865,2477.3461199999992,231.0,1205.0,0.0,3913.3461199999992,241
560,mixed,16,active_localization,8486.491314134026,1697.2982620000005,13.0,110.0,0.0,1820.2982620000005,22
560,mixed,16,diagnostic,1891.0877114250975,378.2175420000003,0.0,15.0,0.0,393.2175420000003,3
560,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
560,mixed,16,certified_clear,3713.5163328279878,742.7032680000003,0.0,0.0,80.0,822.7032680000003,16
561,mixed,12,discovery,15237.67676878203,3047.5353540000015,261.0,1380.0,0.0,4688.5353540000015,276
561,mixed,12,active_localization,7698.332892013847,1539.6665769999993,9.0,100.0,0.0,1648.6665769999993,20
561,mixed,12,diagnostic,1311.3483478868059,262.2696700000006,0.0,10.0,0.0,272.2696700000006,2
561,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
561,mixed,12,certified_clear,3369.7719926771856,673.9543999999983,0.0,0.0,60.0,733.9543999999983,12
562,mixed,12,discovery,16066.613211154683,3213.3226459999996,233.0,1240.0,0.0,4686.322646,248
562,mixed,12,active_localization,4347.320214989178,869.4640420000003,9.0,60.0,0.0,938.4640420000003,12
562,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
562,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
562,mixed,12,certified_clear,2066.8081436359316,413.36162900000045,0.0,0.0,60.0,473.36162900000045,12
563,mixed,12,discovery,17095.20118668298,3419.040240000001,270.0,1415.0,0.0,5104.040240000001,283
563,mixed,12,active_localization,5851.648932216621,1170.3297859999989,11.0,70.0,0.0,1251.3297859999989,14
563,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
563,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
563,mixed,12,certified_clear,2277.019307685659,455.4038600000001,0.0,0.0,60.0,515.4038600000001,12
564,all_directional,11,discovery,18443.5075613084,3688.701516000001,268.0,1405.0,0.0,5361.701516000001,281
564,all_directional,11,active_localization,4428.795505434802,885.7590999999998,10.0,95.0,0.0,990.7590999999998,19
564,all_directional,11,diagnostic,631.812719302387,126.36254300000076,0.0,10.0,0.0,136.36254300000076,2
564,all_directional,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
564,all_directional,11,certified_clear,3529.4440091785436,705.8888019999986,0.0,0.0,55.0,760.8888019999986,11
565,mixed,15,discovery,14073.240271709927,2814.6480570000003,224.0,1185.0,0.0,4223.648057,237
565,mixed,15,active_localization,7182.37677542641,1436.4753539999995,9.0,75.0,0.0,1520.4753539999995,15
565,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
565,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
565,mixed,15,certified_clear,4176.52560331289,835.3051220000001,0.0,0.0,75.0,910.3051220000001,15
566,mixed,15,discovery,15855.865361165857,3171.1730760000005,193.0,1040.0,0.0,4404.173076000001,208
566,mixed,15,active_localization,6692.043412437008,1338.4086819999993,9.0,65.0,0.0,1412.4086819999993,13
566,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
566,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
566,mixed,15,certified_clear,3106.2544381648636,621.2508870000006,0.0,0.0,75.0,696.2508870000006,15
567,mixed,13,discovery,16662.1528048798,3332.430565999999,233.0,1235.0,0.0,4800.430565999999,247
567,mixed,13,active_localization,5781.852541487888,1156.3705089999994,9.0,65.0,0.0,1230.3705089999994,13
567,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
567,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
567,mixed,13,certified_clear,2465.5819754146646,493.1163960000009,0.0,0.0,65.0,558.1163960000009,13
568,mixed,15,discovery,17841.896144792492,3568.379232,230.0,1210.0,0.0,5008.379232,242
568,mixed,15,active_localization,7806.813248926132,1561.3626509999995,12.0,80.0,0.0,1653.3626509999995,16
568,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
568,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
568,mixed,15,certified_clear,1866.4305474402277,373.28610900000115,0.0,0.0,75.0,448.28610900000115,15
569,mixed,13,discovery,15690.050096506771,3138.0100230000003,255.0,1345.0,0.0,4738.010023,269
569,mixed,13,active_localization,6192.450486434956,1238.4900980000007,10.0,75.0,0.0,1323.4900980000007,15
569,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
569,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
569,mixed,13,certified_clear,2435.1852419673346,487.0370479999994,0.0,0.0,65.0,552.0370479999995,13
570,mixed,16,discovery,14129.602046521819,2825.9204100000006,243.0,1265.0,0.0,4333.920410000001,253
570,mixed,16,active_localization,10259.208208652994,2051.8416439999987,15.0,125.0,0.0,2191.8416439999987,25
570,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
570,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
570,mixed,16,certified_clear,2481.876763375902,496.37535200000013,0.0,0.0,80.0,576.3753520000001,16
571,mixed,12,discovery,14681.260660939379,2936.2521360000005,254.0,1335.0,0.0,4525.252136,267
571,mixed,12,active_localization,7160.854680907785,1432.1709349999996,8.0,65.0,0.0,1505.1709349999996,13
571,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
571,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
571,mixed,12,certified_clear,1935.90146885218,387.1802939999998,0.0,0.0,60.0,447.1802939999998,12
572,mixed,12,discovery,18374.690837018305,3674.9381730000005,221.0,1185.0,0.0,5080.9381730000005,237
572,mixed,12,active_localization,3917.800196081633,783.5600389999996,7.0,55.0,0.0,845.5600389999996,11
572,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
572,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
572,mixed,12,certified_clear,4929.521625569021,985.9043260000003,0.0,0.0,60.0,1045.9043260000003,12
573,mixed,13,discovery,15267.236777509417,3053.4473590000007,215.0,1150.0,0.0,4418.447359000001,230
573,mixed,13,active_localization,3846.9081800316053,769.3816350000011,6.0,40.0,0.0,815.3816350000011,8
573,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
573,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
573,mixed,13,certified_clear,4945.073704086353,989.0147399999985,0.0,0.0,65.0,1054.0147399999985,13
574,mixed,16,discovery,9616.243081639443,1923.2486189999993,147.0,765.0,0.0,2835.2486189999995,153
574,mixed,16,active_localization,8301.992333807371,1660.3984690000004,11.0,100.0,0.0,1771.3984690000004,20
574,mixed,16,diagnostic,1491.6480078843047,298.3296020000005,0.0,15.0,0.0,313.3296020000005,3
574,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
574,mixed,16,certified_clear,3107.912946210965,621.5825889999999,0.0,0.0,80.0,701.5825889999999,16
575,mixed,15,discovery,16285.218927454762,3257.0437890000007,222.0,1170.0,0.0,4649.043789,234
575,mixed,15,active_localization,5274.391623451325,1054.8783249999994,10.0,75.0,0.0,1139.8783249999994,15
575,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
575,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
575,mixed,15,certified_clear,3826.7337056216647,765.3467410000001,0.0,0.0,75.0,840.3467410000001,15
576,mixed,11,discovery,16458.123577318627,3291.6247180000005,290.0,1520.0,0.0,5101.624718000001,304
576,mixed,11,active_localization,3144.2269697459033,628.8453939999995,7.0,50.0,0.0,685.8453939999995,10
576,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
576,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
576,mixed,11,certified_clear,2630.8692660973456,526.1738530000002,0.0,0.0,55.0,581.1738530000002,11
577,mixed,11,discovery,16554.032785967484,3310.8065589999987,259.0,1360.0,0.0,4929.806558999999,272
577,mixed,11,active_localization,9308.72524482979,1861.7450510000006,10.0,85.0,0.0,1956.7450510000006,17
577,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
577,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
577,mixed,11,certified_clear,748.1767158782446,149.63534300000083,0.0,0.0,55.0,204.63534300000083,11
578,mixed,12,discovery,18483.46296197234,3696.6925929999998,275.0,1435.0,0.0,5406.692593,287
578,mixed,12,active_localization,6307.14224951271,1261.4284489999989,11.0,80.0,0.0,1352.4284489999989,16
578,mixed,12,diagnostic,603.1955517182109,120.63910999999962,0.0,10.0,0.0,130.63910999999962,2
578,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
578,mixed,12,certified_clear,2877.086696979296,575.4173410000017,0.0,0.0,60.0,635.4173410000017,12
579,mixed,11,discovery,15464.733847554264,3092.946771000001,309.0,1620.0,0.0,5021.946771000001,324
579,mixed,11,active_localization,7309.754491569149,1461.950901,10.0,85.0,0.0,1556.950901,17
579,mixed,11,diagnostic,663.8138548664143,132.7627710000006,0.0,10.0,0.0,142.7627710000006,2
579,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
579,mixed,11,certified_clear,2140.970469666857,428.19409399999904,0.0,0.0,55.0,483.19409399999904,11
580,mixed,16,discovery,10043.58099558356,2008.716203000001,199.0,1045.0,0.0,3252.716203000001,209
580,mixed,16,active_localization,8235.20072996075,1647.040146,14.0,120.0,0.0,1781.040146,24
580,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
580,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
580,mixed,16,certified_clear,2439.917952030874,487.9835919999988,0.0,0.0,80.0,567.9835919999988,16
581,mixed,16,discovery,8102.8861466182525,1620.5772300000003,153.0,810.0,0.0,2583.5772300000003,162
581,mixed,16,active_localization,9507.83953235697,1901.5679049999992,13.0,110.0,0.0,2024.5679049999992,22
581,mixed,16,diagnostic,452.7355824977709,90.54711700000007,0.0,10.0,0.0,100.54711700000007,2
581,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
581,mixed,16,certified_clear,3419.1225750073827,683.8245150000005,0.0,0.0,80.0,763.8245150000005,16
582,mixed,13,discovery,17063.486821266797,3412.697367999999,222.0,1190.0,0.0,4824.697367999999,238
582,mixed,13,active_localization,3755.4236115332747,751.0847230000002,8.0,60.0,0.0,819.0847230000002,12
582,mixed,13,diagnostic,929.2590938958338,185.8518190000001,0.0,10.0,0.0,195.8518190000001,2
582,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
582,mixed,13,certified_clear,4240.269307795936,848.0538620000004,0.0,0.0,65.0,913.0538620000004,13
583,mixed,15,discovery,15028.218741902396,3005.6437510000005,233.0,1215.0,0.0,4453.6437510000005,243
583,mixed,15,active_localization,9589.446949136642,1917.8893890000006,14.0,120.0,0.0,2051.889389000001,24
583,mixed,15,diagnostic,944.9538256155529,188.99076499999956,0.0,10.0,0.0,198.99076499999956,2
583,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
583,mixed,15,certified_clear,1868.4539048201636,373.69078199999933,0.0,0.0,75.0,448.69078199999933,15
584,mixed,14,discovery,15571.69827409324,3114.3396580000017,208.0,1105.0,0.0,4427.339658000002,221
584,mixed,14,active_localization,7402.895381365872,1480.5790749999996,11.0,75.0,0.0,1566.5790749999996,15
584,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
584,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
584,mixed,14,certified_clear,2743.0403504933934,548.6080699999984,0.0,0.0,70.0,618.6080699999984,14
585,mixed,14,discovery,15975.081846973382,3195.016372,248.0,1305.0,0.0,4748.016372,261
585,mixed,14,active_localization,5876.908565845214,1175.3817139999992,12.0,100.0,0.0,1287.3817139999992,20
585,mixed,14,diagnostic,537.7156499622487,107.54313000000002,0.0,5.0,0.0,112.54313000000002,1
585,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
585,mixed,14,certified_clear,2289.3225249308784,457.8645060000006,0.0,0.0,70.0,527.8645060000006,14
586,mixed,16,discovery,10529.768014419315,2105.953606,207.0,1080.0,0.0,3392.9536060000005,216
586,mixed,16,active_localization,5821.223024418951,1164.2446040000002,11.0,75.0,0.0,1250.2446040000002,15
586,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
586,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
586,mixed,16,certified_clear,4612.591935561346,922.5183879999995,0.0,0.0,80.0,1002.5183879999995,16
587,mixed,13,discovery,17821.61788024319,3564.32358,216.0,1145.0,0.0,4925.32358,229
587,mixed,13,active_localization,5663.267011899043,1132.653402,12.0,85.0,0.0,1229.653402,17
587,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
587,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
587,mixed,13,certified_clear,1965.579294023337,393.1158589999994,0.0,0.0,65.0,458.1158589999994,13
588,mixed,12,discovery,16688.169644161568,3337.6339329999996,253.0,1340.0,0.0,4930.633932999999,268
588,mixed,12,active_localization,4315.748035569195,863.1496070000006,8.0,65.0,0.0,936.1496070000006,13
588,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
588,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
588,mixed,12,certified_clear,2583.6733261926447,516.7346639999997,0.0,0.0,60.0,576.7346639999997,12
589,mixed,13,discovery,17279.44193243096,3455.8883889999997,263.0,1385.0,0.0,5103.888389,277
589,mixed,13,active_localization,5472.947045387821,1094.5894080000003,8.0,65.0,0.0,1167.5894080000003,13
589,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
589,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
589,mixed,13,certified_clear,2757.4774118952937,551.4954819999997,0.0,0.0,65.0,616.4954819999997,13
590,mixed,11,discovery,16468.450451293218,3293.6900919999994,253.0,1335.0,0.0,4881.690091999999,267
590,mixed,11,active_localization,3475.612597299397,695.1225199999994,7.0,45.0,0.0,747.1225199999994,9
590,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
590,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
590,mixed,11,certified_clear,3464.741367443361,692.9482720000015,0.0,0.0,55.0,747.9482720000015,11
591,mixed,15,discovery,17197.79974679867,3439.5599519999996,210.0,1115.0,0.0,4764.559952,223
591,mixed,15,active_localization,6857.274775144991,1371.4549550000008,12.0,95.0,0.0,1478.4549550000008,19
591,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
591,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
591,mixed,15,certified_clear,3689.6712886193995,737.9342589999997,0.0,0.0,75.0,812.9342589999997,15
592,mixed,14,discovery,14007.699770528496,2801.539955,230.0,1215.0,0.0,4246.539955,243
592,mixed,14,active_localization,6101.464805006023,1220.2929619999993,11.0,65.0,0.0,1296.2929619999993,13
592,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
592,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
592,mixed,14,certified_clear,3152.6580192738093,630.5316040000009,0.0,0.0,70.0,700.5316040000009,14
593,all_directional,15,discovery,16808.339097585034,3361.6678220000003,223.0,1175.0,0.0,4759.667822,235
593,all_directional,15,active_localization,7791.613813606567,1558.3227629999997,10.0,110.0,0.0,1678.3227629999997,22
593,all_directional,15,diagnostic,49.7854059176035,9.957080999999562,0.0,5.0,0.0,14.957080999999562,1
593,all_directional,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
593,all_directional,15,certified_clear,2795.9166422552676,559.1833300000001,0.0,0.0,75.0,634.1833300000001,15
594,mixed,14,discovery,13656.559318838756,2731.3118670000003,244.0,1285.0,0.0,4260.311867,257
594,mixed,14,active_localization,6806.068833770551,1361.2137650000002,11.0,90.0,0.0,1462.2137650000002,18
594,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
594,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
594,mixed,14,certified_clear,3113.857075889094,622.7714169999992,0.0,0.0,70.0,692.7714169999992,14
595,mixed,10,discovery,16484.3058895961,3296.8611830000004,284.0,1500.0,0.0,5080.861183000001,300
595,mixed,10,active_localization,9175.071351374188,1835.0142700000006,9.0,85.0,0.0,1929.0142700000006,17
595,mixed,10,diagnostic,500.0,100.0,0.0,5.0,0.0,105.0,1
595,mixed,10,optical_fallback,175.0008436079336,35.000168999999914,0.0,0.0,26.0,61.000168999999914,8
595,mixed,10,certified_clear,2034.715853950716,406.94317099999944,0.0,0.0,45.0,451.94317099999944,9
