case_id,event_index,vertex_index,x_m,y_m
568,11,1,-235.95941957147915,1283.063144316927
568,11,2,-216.75846202445854,1279.4021023208375
568,11,3,-219.46780206163683,1282.9069465388272
568,12,0,630.751458888972,-320.0538646506763
568,12,1,630.6132011479617,-321.9298526905187
568,12,2,650.8395807572681,-315.74795788303874
568,12,3,652.5151037558264,-314.228419946097
568,13,0,-722.965759720272,1577.9545133733163
568,13,1,-732.2380790182863,1574.2730424747688
568,13,2,-738.6387691457297,1541.298258914068
568,13,3,-728.0201852308855,1545.951757003638
569,0,0,896.9289084110725,-250.68019017293867
569,0,1,906.1004359891832,-253.2435151543244
569,0,2,917.5394284072565,-222.06090756491503
569,0,3,909.3855267385696,-220.08751792226306
569,1,0,-260.06558000970585,-763.2282831208521
569,1,1,-261.55451889414616,-761.8784325289379
569,1,2,-260.4569431607551,-779.0136748258948
569,1,3,-259.5882906280399,-779.7473533994288
569,2,0,-576.4967209421592,-124.0638567930524
569,2,1,-577.1786616122121,-124.21061251005375
569,2,2,-574.0764091447402,-144.7840112509795
569,2,3,-572.6900052190549,-144.4343554937017
569,3,0,12.251348154348356,550.4585702824785
569,3,1,11.687904099937935,525.1427760762024
569,3,2,27.3067700566057,542.0598904364863
569,4,0,-1008.6356286402545,869.1644952030935
569,4,1,-1008.5275723409794,869.1784046306058
569,4,2,-1001.2316118420097,877.7830280735429
569,4,3,-997.0927279248881,884.418217362681
569,4,4,-1001.9716190296964,879.0573259475123
569,5,0,-798.6321505720485,-45.631373141908554
569,5,1,-784.5208959307226,-41.26725813493851
569,5,2,-784.4614147285325,-40.69798736416262
569,6,0,-769.9252843922851,547.4536506632779
569,6,1,-775.9957448777792,532.2648857404574
569,6,2,-771.0026592119405,536.3757477684668
569,6,3,-765.3988671233211,542.29848500113
569,6,4,-760.5733368571694,555.7202831629069
569,7,0,-599.9296401693206,1110.7861661188756
569,7,1,-601.6392304281329,1111.1047177087135
569,7,2,-614.2861606550554,1106.1853249250446
569,7,3,-613.5116948721742,1104.946642311985
569,8,0,854.0407038869923,48.31990920835324
569,8,1,880.8262184272401,39.391377783402035
569,8,2,879.4751760873581,44.557772926462135
569,8,3,852.640386147202,54.561539822255234
569,9,0,1633.1333693825486,423.95454842921583
569,9,1,1635.1318400609644,425.29064076392723
569,9,2,1645.2527762610875,447.92157522073956
569,9,3,1642.508590059144,447.0602842443221
569,10,0,-542.6580270419961,-1282.3573474116547
569,10,1,-530.3676869469638,-1295.553275597249
569,10,2,-508.9799550069069,-1278.5559369426728
569,10,3,-521.4173124000955,-1264.2256782918018
569,11,0,-255.57233441303916,-753.1077293958468
569,11,1,-255.77697499119583,-753.7107539818678
569,11,2,-225.1950974779551,-748.9518316414078
569,11,3,-224.6625263930384,-747.1806115127519
569,12,0,-1501.023892371506,202.62810749423133
569,12,1,-1499.7983559925938,203.3103723789852
569,12,2,-1510.9186211406568,213.7219944477972
569,12,3,-1511.637472145774,213.28809907883047
570,0,0,1457.620037797941,86.5808021799702
570,0,1,1458.8574267729234,86.32736531324899
570,0,2,1460.7308891559992,97.88807901831724
570,0,3,1459.8901071827383,98.02975840155794
570,1,0,1569.0639987187237,-790.2678595970644
570,1,1,1570.3262255401246,-792.0176583753008
570,1,2,1593.8206323999061,-792.3928903801207
570,1,3,1591.372615858562,-789.8414597699742
570,2,0,-59.2439548638284,-1061.3175155345555
570,2,1,-59.32437342638092,-1062.758162588036
570,2,2,-40.31429163580083,-1042.6731268441906
570,3,0,888.3574680891745,-1344.1112595003565
570,3,1,892.3864749738709,-1358.2318108374777
570,3,2,920.128433882991,-1366.7372096525817
570,3,3,915.1329947079925,-1351.3032736653759
570,4,0,-751.6986374087627,-1240.8021205081104
570,4,1,-752.6156255957729,-1239.9841084668944
570,4,2,-759.8321108957072,-1256.150816417555
570,4,3,-759.3824893696598,-1256.511095609668
570,5,0,-754.8693338479404,-1074.8117222885035
570,5,1,-741.6488825781046,-1073.4839889507502
570,5,2,-739.1173265472472,-1047.1204319025985
570,5,3,-751.3307788987522,-1047.915591995681
570,6,0,-255.9425476822845,-1241.6190366081369
570,6,1,-256.89807403235267,-1240.483709463131
570,6,2,-273.8938106538627,-1258.4907907447093
570,6,3,-273.5146767816401,-1258.9747528369987
570,7,0,193.78195450287737,9.053785394783533
570,7,1,191.84702618310493,8.96338262324348
570,7,2,201.35439935964453,2.337112568917515
570,7,3,204.12843228565166,2.3693106596400444
570,8,0,594.230444124467,1212.1718993062784
570,8,1,593.4625153662587,1210.6053998605275
570,8,2,612.209733538666,1202.2762371552396
570,8,3,611.9710881749395,1203.5326201784872
570,9,0,494.97508019314233,1176.0731819311432
570,9,1,498.0697558454097,1169.1984511384987
570,9,2,511.0327151626151,1184.5353269938228
570,9,3,508.4302966645647,1190.9044135149256
570,10,0,-653.5917007151036,150.7533533253493
570,10,1,-653.8716189169825,150.39006891426027
570,10,2,-634.9697170448547,146.86462367169617
570,10,3,-635.111249142908,147.97329253530907
570,11,0,-1402.4987912118258,279.66872619490925
570,11,1,-1400.9860411627546,279.9659272574419
570,11,2,-1397.221630169937,294.9692986592417
570,11,3,-1398.1257637630704,294.8243989952256
570,12,0,-1159.6057885079274,-381.56329143863223
570,12,1,-1169.43529002646,-393.45145318513386
570,12,2,-1147.5972472438334,-405.80430769937493
570,12,3,-1137.6009596013832,-394.543238762467
570,13,0,1026.9503189182021,397.33478692509385
570,13,1,1028.2181370064145,396.5920031446788
570,13,2,1038.7856642675024,406.96038114224643
570,13,3,1038.1254297623188,407.55517201690077
570,14,0,738.8325514705101,1289.547004922607
570,14,1,730.7612011320698,1275.9775900014206
570,14,2,737.2245414995716,1258.9761357655068
570,14,3,744.1200207166447,1271.5527414527467
570,15,0,361.4115151706508,1094.6943273888564
570,15,1,368.1787377697459,1080.270797044385
570,15,2,394.37673880826554,1095.8105747465759
570,15,3,387.6066305059855,1109.0149430611737
571,0,0,921.7386983312055,552.8931948349015
571,0,1,921.8341970691946,552.2097918736637
571,0,2,941.4202621466542,552.939961076606
571,0,3,941.2776789328879,554.3091919833342
571,1,0,117.02765503905421,543.3399984994742
571,1,1,115.33528751525108,535.48261669056
571,1,2,131.80069948584634,525.504916141547
571,1,3,132.70339820657384,525.7891029814214
571,1,4,138.64235567676755,549.3200687524492
571,2,0,-1584.5561658768218,657.5337202394788
571,2,1,-1583.2631447897254,657.6056717763691
571,2,2,-1581.5401550413733,677.2010547989518
571,2,3,-1583.501184750899,677.5636251912113
571,3,0,-1648.2433913925245,-57.24341929175164
571,3,1,-1648.6183796092205,-57.54745822808451
571,3,2,-1618.873465544911,-63.13287625775859
571,3,3,-1618.8680854401186,-61.69912804651857
571,4,0,-879.1530357457649,-973.2133989619931
571,4,1,-879.9549171738006,-975.616239931025
571,4,2,-854.3075683487248,-966.5718021533725
571,4,3,-853.9329540004658,-965.3026528041273
571,5,0,-628.601638711049,-974.4647652466832
571,5,1,-629.4866939842219,-975.8367870899149
571,5,2,-622.0083355326592,-981.14450735634
571,5,3,-622.6678503689827,-978.997387806797
571,6,0,-0.21280051501996802,-812.8375321279838
571,6,1,-0.21294408914606514,-813.385944514689
571,6,2,14.24648406031058,-808.9969689197633
571,7,0,-308.224392088675,-1156.2176131289173
571,7,1,-299.9859512354334,-1165.5245657382313
571,7,2,-280.5649967770917,-1154.7438408606881
571,7,3,-288.64889014680915,-1146.2326353980982
571,8,0,-417.8183068729323,-1654.7170881587497
571,8,1,-417.6157152248179,-1654.399144202246
571,8,2,-443.8688225693959,-1644.4710664051197
571,8,3,-444.66416904416565,-1645.6276539173027
571,9,0,1203.8666897625806,-95.90117514793702
571,9,1,1229.9039325247259,-108.08959963703106
571,9,2,1236.099160031125,-101.00910893383808
571,9,3,1209.0829853832274,-89.49966399262937
571,10,0,1610.5770246554603,-705.4016550886917
571,10,1,1609.9834242516688,-704.7169879242706
571,10,2,1600.82582116588,-713.0133172053565
571,10,3,1601.5047444202667,-714.2194420924928
571,11,0,-343.9973608305867,1536.5620891777974
571,11,1,-342.74980459456157,1536.3955188266766
571,11,2,-346.7255892384232,1557.7533041635268
571,11,3,-347.18438964563154,1557.7982495142282
572,0,0,760.2636822819411,512.321819932797
572,0,1,743.7009813209477,501.1606487535165
572,0,2,758.0323954068142,473.0275959200572
572,0,3,773.9466931816833,482.95844064756017
572,1,0,1011.6658082908748,674.9881021076754
572,1,1,1011.4624390287669,664.1501177402519
572,1,2,1034.6218358961357,660.942665491023
572,1,3,1035.2480395906364,672.5615146764045
572,2,0,224.41831772268412,-35.64475400779904
572,2,1,257.46894242170896,-40.8942425484653
572,2,2,262.6223910569857,-32.31576809334263
572,2,3,229.24804655482342,-28.20904447065969
572,3,0,-109.25052025555986,-638.1359034696717
572,3,1,-109.50066296382485,-639.5969953048559
572,3,2,-87.63705356943517,-647.7518975751042
572,3,3,-87.55007281890008,-647.1089966112216
572,4,0,885.3810158990237,-893.0722980437847
572,4,1,886.2440922717489,-893.9724629970294
572,4,2,893.9879059165393,-888.7894101677847
572,4,3,893.3280296915399,-888.1478206109996
572,5,0,1038.8590209482325,-1388.7978957641153
572,5,1,1040.5889012109874,-1392.3486072323337
572,5,2,1049.0850540963384,-1369.062540049063
572,5,3,1048.0922413572982,-1366.0078836828875
572,6,0,1093.3672063819947,-847.6645478718406
572,6,1,1106.3393032175366,-849.7737019793501
572,6,2,1119.453054227714,-833.9472249814413
572,6,3,1106.0811425054542,-831.288599430815
572,7,0,469.02630755118054,-209.5600530302877
572,7,1,487.3106586399932,-217.7294659653561
572,7,2,496.9669305268079,-201.44379699665683
572,7,3,477.7239936789662,-193.64374024059265
572,8,0,-659.8197310360868,213.68839524063029
572,8,1,-640.5411725319744,207.4448653255313
572,8,2,-637.851848800861,231.59191594915305
572,8,3,-657.9061781783446,238.8732628204338
572,9,0,-687.8229991629016,1026.1500456291635
572,9,1,-687.7412817458918,1027.556603803222
572,9,2,-695.4162940066593,1035.8260251206466
572,9,3,-695.8803586662629,1034.242638916887
572,10,0,-784.8297434679382,45.23036029247692
572,10,1,-809.2549560886496,40.07202885587168
572,10,2,-810.3503826716528,32.9755239018894
572,10,3,-785.7738560811783,37.27144483449887
573,0,0,487.8541401640565,454.2155203389997
573,0,1,470.15222083779724,437.73418742446916
573,0,2,487.7470485080138,423.17071964306524
573,0,3,505.47824211996715,438.5543534012868
573,1,0,748.2730780892375,579.5344801106855
573,1,1,750.9819363548755,573.2731789520137
573,1,2,771.0886904814015,582.0095860295006
573,1,3,768.3152732650497,589.091970003273
573,2,0,-199.72179597829322,1311.0503673352043
573,2,1,-198.9419387119568,1310.5299721653782
573,2,2,-166.71047831797898,1311.3655387487022
573,2,3,-166.92505542303266,1313.0534291789315
573,3,0,-643.1064920896448,670.2738979862268
573,3,1,-642.6592677270294,669.8077810670355
573,3,2,-635.5140782871746,685.592204752768
573,4,0,-426.48815699291094,1220.9683801839508
573,4,1,-408.2373151463976,1211.469617474506
573,4,2,-400.0300745124691,1225.3722125901647
573,4,3,-418.42891557983734,1235.78389567822
573,5,0,-1268.3085277998646,857.52086401629
573,5,1,-1235.527416921696,861.177579351694
573,5,2,-1263.1113110818187,869.2462875389874
573,6,0,-1267.686860294487,674.085203150099
573,6,1,-1272.2246930776068,673.8239506740638
573,6,2,-1272.481115189308,653.8360613460684
573,6,3,-1267.2469998486354,654.3220762437699
573,7,0,-1171.0833385816309,442.69073543797447
573,7,1,-1191.6014411994968,431.0466698328238
573,7,2,-1178.83188010217,415.9279080357803
573,7,3,-1158.2776421979086,428.56554306314865
573,8,0,-228.65389249523236,266.55099827334857
573,8,1,-229.56503013873512,267.3898600727498
573,8,2,-235.49868315958471,259.4307034736178
573,8,3,-235.21922332824562,258.36052110658034
573,9,0,-312.5141129044649,-626.3956106215959
573,9,1,-316.05579988068,-633.4944809909318
573,9,2,-295.5325970521248,-648.3371591884808
573,9,3,-291.8516395279226,-640.2619026240964
573,10,0,962.5597207231139,-1367.332866520116
573,10,1,963.1203388870263,-1368.7793495215346
573,10,2,982.9621603622825,-1351.8238472391752
573,10,3,982.7312085363542,-1351.2848663622078
573,11,0,-1329.1596763924404,-287.05401561230855
573,11,1,-1316.0951346970392,-295.85123898380016
573,11,2,-1296.8908760387008,-277.93357612447215
573,11,3,-1308.762196646538,-269.31963165176614
574,0,0,893.5084082438461,145.59712749969913
574,0,1,886.4139131513579,144.44108006131273
574,0,2,908.933131638088,115.55029673803392
574,0,3,914.7434845504055,116.28895173893703
574,1,0,-15.587655376148465,198.28115961790786
574,1,1,-14.895020986031245,189.47057542486553
574,1,2,-8.319354092826272,188.24175452697207
574,1,3,-8.171636767501962,188.29243030565925
574,1,4,-8.69614480308847,200.37824561357849
574,2,0,1279.704965606564,341.7966267527549
574,2,1,1264.5247862099905,323.3126854372218
574,2,2,1276.71231906193,314.94738316957483
574,2,3,1292.9562424848666,333.369256537461
574,3,0,1157.800501664897,-49.445646480030106
574,3,1,1149.0234400495042,-46.71273643744122
574,3,2,1147.0353127212577,-51.85573250885669
574,3,3,1155.8892588022952,-54.95720776625445
574,4,0,1347.9809018331398,919.2658304341998
574,4,1,1359.7808223479274,923.1808510332568
574,4,2,1364.850628986007,950.8176380834582
574,4,3,1350.705829678822,945.5670677575204
574,5,0,817.4112940314118,1315.1431315797818
574,5,1,820.2179998398648,1330.5339870865594
574,5,2,799.6269734737327,1343.5033580626693
574,5,3,797.1981524697568,1326.9050995677262
574,6,0,1149.0590421554784,1332.2482197092274
574,6,1,1143.890153387557,1339.0002933098153
574,6,2,1135.4988320091613,1329.7540659666295
574,6,3,1140.730978823846,1322.398519282566
574,7,0,879.9036579405042,-619.1237199952194
574,7,1,878.5241208530655,-618.5357243838257
574,7,2,870.3311781617962,-645.4765147296757
574,7,3,870.8055528847267,-645.6593229372027
574,8,0,483.8058180080213,-405.5909101966012
574,8,1,482.3168803796744,-406.0281402224592
574,8,2,481.85332971636757,-410.9457348960981
574,8,3,482.9274001835418,-412.35897700998436
574,9,0,-404.2180919535092,-514.5005451070341
574,9,1,-405.303602225614,-515.8822141560815
574,9,2,-393.3798981734182,-538.5694657736739
574,9,3,-392.9260075744566,-537.9480521769509
574,10,0,-364.993432884913,-992.0301393308115
574,10,1,-365.10808466973504,-991.1815987586197
574,10,2,-375.51303536120093,-993.4188759184141
574,10,3,-375.39044150882177,-994.650370099334
574,11,0,-969.1291874179641,-1326.1032716331263
574,11,1,-968.5728019067863,-1324.7909177267209
574,11,2,-989.6570906134507,-1314.2625929306525
574,11,3,-989.9076726204585,-1314.800335285828
574,12,0,-1355.1436160118055,1120.0932104840215
574,12,1,-1353.6126093466596,1119.1169122553397
574,12,2,-1335.8018420702547,1133.5784307611252
574,12,3,-1336.7541970128527,1133.9833682101905
574,13,0,211.42223495070365,-365.47241009329804
574,13,1,211.18774895954456,-366.1750483228132
574,13,2,237.81809717190484,-361.7401546886175
574,13,3,238.47267469980227,-359.98614194050145
575,0,0,381.3981779291769,-461.60503648329046
575,0,1,398.6252763988234,-482.4549405409315
575,0,2,415.75593195073895,-468.6889222846121
575,0,3,398.2796296833461,-448.9875815561893
575,1,0,1067.0444404454424,-249.4983180781168
575,1,1,1073.558675694961,-273.38404228542004
575,1,2,1081.1748366860934,-264.4017845864704
575,1,3,1073.8594997685593,-240.86430993062353
575,2,0,1518.5009794952596,-99.89907908417949
575,2,1,1519.2278466641837,-100.0388542985835
575,2,2,1518.0413430922804,-81.04769282750796
575,2,3,1516.6361106588135,-80.82826744235395
575,3,0,1703.9051379579316,363.0661940023764
575,3,1,1703.7209875115418,362.61074898126407
575,3,2,1713.7527423818733,345.1403051788181
575,3,3,1714.752092561226,345.6228720938227
575,4,0,985.8641315094288,-499.9712394925292
575,4,1,985.4118191683184,-517.1869387807081
575,4,2,1003.4649961773694,-506.57189465432054
575,4,3,1003.3249685479327,-490.6851931365977
575,5,0,179.9244886924701,-1697.4817020749356
575,5,1,200.61371694908235,-1678.2190417882935
575,5,2,197.51464993738887,-1667.726512373396
575,5,3,177.42769466851496,-1687.7889417827914
575,6,0,-713.6490801152376,-1267.314132974515
575,6,1,-711.8959614817134,-1266.655004392608
575,6,2,-735.9501888428766,-1246.6031065611974
575,6,3,-736.5625496971718,-1246.8091292678405
575,7,0,-488.43089142244304,-385.94714270571654
575,7,1,-510.0181511788272,-403.00491150809285
575,7,2,-495.19469623471986,-420.3272486067804
575,7,3,-474.8189830291705,-403.032096749924
575,8,0,-480.7410366361206,-237.20134729021183
575,8,1,-480.1514918746115,-235.97554260315204
575,8,2,-492.8020674298844,-219.2333043087885
575,8,3,-493.69018625851345,-221.25889641196065
575,9,0,-340.5755589753424,549.3991911005359
575,9,1,-330.7652455660517,533.5736918553089
575,9,2,-318.4269070209877,542.6919234511673
575,9,3,-315.678502311053,551.5405064426253
575,9,4,-322.6201945141783,563.6687457913663
575,10,0,-1094.718338947233,1275.3335392060371
575,10,1,-1093.3942455121526,1273.3935819900414
575,10,2,-1085.6275180332084,1295.6903200664628
575,10,3,-1085.8021906903782,1298.3029041068894
575,11,0,-261.6792489173121,1562.948120969423
575,11,1,-260.74402803927075,1561.850987155304
575,11,2,-245.52753300822638,1569.0616701001165
575,11,3,-246.03443166169657,1569.700415093563
575,12,0,1337.2992340098085,1044.8977360272465
575,12,1,1340.850959205275,1046.8033517084748
575,12,2,1324.666161442489,1050.633749994595
575,12,3,1320.6869372372428,1049.4501380508348
575,13,0,-1693.2292387052237,194.6643909257403
575,13,1,-1692.5375631354984,195.44825310626427
575,13,2,-1699.43343039775,201.45648734764615
575,13,3,-1699.8941710545166,200.89587179274614
576,0,0,1181.470152516244,288.58347923573024
576,0,1,1176.6316927969817,280.9312713503755
576,0,2,1191.6606984630462,282.27125240557615
576,0,3,1197.3172191217286,290.55874011491073
576,1,0,-55.1586679668155,636.2212296087105
576,1,1,-52.839888803473706,609.4755414898473
576,1,2,-31.494810741713202,612.2004431988636
576,1,3,-32.83639039682175,638.2782522125322
576,2,0,-1050.1330062584439,1265.017048559518
576,2,1,-1052.5943671235748,1265.6405542953437
576,2,2,-1074.0597635431918,1264.3032298885953
576,2,3,-1073.0556607572205,1262.7795602521032
576,3,0,-348.2686823546114,848.0380320292387
576,3,1,-367.8840674137615,839.5354669665022
576,3,2,-359.81920821283654,827.7988299762859
576,3,3,-340.198785751666,837.1341828564052
576,4,0,-268.3259366357608,778.5688655478082
576,4,1,-271.22314124354045,778.0915739526816
576,4,2,-260.45898498331485,763.8820186388142
576,4,3,-256.7555480698263,764.3593965514267
576,5,0,-747.0588295509153,-648.1771949936069
576,5,1,-745.4817520859986,-648.9177989702537
576,5,2,-746.5686702645754,-615.8921467500685
576,5,3,-749.3542989044424,-614.4626785033059
576,6,0,-1133.5879518094018,438.1651585477852
576,6,1,-1147.563641563353,429.389724919456
576,6,2,-1141.3774422244892,411.509909882216
576,6,3,-1128.154070897656,420.4745907130311
576,7,0,-1416.5610446687704,486.2284037576104
576,7,1,-1415.952101178477,486.4171944573481
576,7,2,-1412.7952244752528,511.99869301418994
576,7,3,-1414.147936182343,513.6724354478623
576,8,0,-1528.1833817226645,-468.4710656265239
576,8,1,-1529.0406521585846,-467.2787064231699
576,8,2,-1543.0672134832457,-470.4230120234463
576,8,3,-1543.2022109071852,-471.28854637712453
576,9,0,-755.5469107493411,-994.7948389627111
576,9,1,-741.5282789241296,-995.8107743942514
576,9,2,-733.6957300305434,-965.360175987468
576,9,3,-748.9420780086004,-964.7917915923947
577,0,0,1514.2818967510748,26.668317426919774
577,0,1,1515.513355005885,26.309962978402925
577,0,2,1518.317827776297,39.39723175281323
577,0,3,1517.5304767795408,39.59668152420606
577,1,0,1328.9666691187783,877.3025586982185
577,1,1,1329.605794210111,876.2565303159298
577,1,2,1347.4402483435292,881.8608960092282
577,1,3,1347.1466010577062,882.3220963223201
577,2,0,932.5981838265961,1169.7103424376041
577,2,1,931.1371004346951,1167.8777800497407
577,2,2,930.7431341202433,1164.78310901881
577,2,3,931.6869070250362,1164.1241115306693
577,3,0,110.78224435246301,1330.3131086907283
577,3,1,135.75231258806113,1349.3386470107946
577,3,2,135.90834576142905,1350.889571536699
577,4,0,736.6386942221336,-996.6886073975817
577,4,1,735.1285426551182,-996.9943418547457
577,4,2,734.2240954254903,-998.0968063089687
577,4,3,735.599637174945,-997.8682234623839
577,5,0,439.5112711702376,-1615.6669402376817
577,5,1,439.20612039952493,-1620.84134759288
577,5,2,451.9128700749857,-1648.5888982820375
577,5,3,453.3471945985545,-1643.2785832221446
577,6,0,-785.6727372993913,-174.9708800612736
577,6,1,-797.3177340068514,-177.5642439715686
577,6,2,-792.4462250815579,-205.8999402127914
577,6,3,-775.083767656415,-201.3886827512316
577,6,4,-777.512743313569,-183.52924328761543
577,7,0,-1200.5598563447902,761.3366365384096
577,7,1,-1202.124570276763,738.7620221500522
577,7,2,-1201.3245160625327,738.9352192512758
577,8,0,-781.3931223301398,967.5661797540382
577,8,1,-781.6555486438375,966.399328648364
577,8,2,-760.2166122457519,979.6377012364029
577,9,0,-1414.3295144165024,899.2044041189243
577,9,1,-1412.8346434015618,898.7972759182306
577,9,2,-1417.2428327323557,926.0897079618461
577,9,3,-1417.749508222269,927.2116087327923
577,9,4,-1417.854358250748,927.2441555002215
577,10,0,-1689.8823160311638,-267.8668317377688
577,10,1,-1690.0113655747446,-268.4058120048679
577,10,2,-1672.8128235875602,-280.6938044619274
577,10,3,-1672.5423722841508,-279.3591291010504
578,0,0,618.5838139203862,-177.75485962281195
578,0,1,619.6188080545107,-177.27124393096216
578,0,2,615.2232290085865,-163.18032232938077
578,0,3,614.6583453530104,-163.42050856253235
578,1,0,1354.4267886332532,-563.8623868836274
578,1,1,1360.9889639835412,-574.2728679573551
578,1,2,1385.5221915047696,-568.0034639893065
578,1,3,1379.022739479232,-558.452366159282
578,2,0,290.45610971328057,-312.166588189939
578,2,1,302.64463906793435,-323.71892834328673
578,2,2,304.2239845126308,-320.6465139969237
578,2,3,311.3537353159721,-304.74871645959956
578,2,4,299.5783492554838,-292.77645039283186
578,3,0,208.7418200452614,-240.50447024232986
578,3,1,206.32200876710667,-237.22171833741547
578,3,2,204.04374431229044,-237.85161044699004
578,3,3,206.26446654722585,-241.09671561775605
578,4,0,-1055.5472035941461,-863.2761743523729
578,4,1,-1053.9531051084202,-862.5599252883065
578,4,2,-1067.7708184664214,-853.7621558404613
578,4,3,-1068.7887114109346,-854.1772394258492
578,5,0,-1156.3608828427796,123.31390696561331
578,5,1,-1156.388674437053,123.71588197906578
578,5,2,-1177.921266448039,122.00043082907419
578,5,3,-1177.8006968079524,120.84650708198579
578,6,0,-950.8225007102383,679.594843799654
578,6,1,-950.7313409167242,680.8807495969093
578,6,2,-974.5226381055224,685.5031547032819
578,6,3,-974.5380268275303,685.0721843426385
578,7,0,-1519.8555871132237,210.59795238782482
578,7,1,-1509.2158645878283,206.295984945675
578,7,2,-1490.5784569200653,219.1218900820808
578,7,3,-1501.8891862526993,224.16366592616868
578,8,0,-180.9102526762397,1691.5882702268314
578,8,1,-181.39446208786995,1690.6804734747225
578,8,2,-181.2085357575416,1689.9715124032944
578,8,3,-154.31245040314406,1684.5751731939943
578,8,4,-154.4785899404734,1685.3132934285013
578,9,0,812.5381929781365,1336.1500512612245
578,9,1,813.5329876455521,1335.4398160110986
578,9,2,822.3963402589067,1354.5561113224135
578,9,3,822.0023506800164,1354.8170356953751
578,10,0,215.05139513311164,1137.8336825396357
578,10,1,218.8333627994226,1125.0454860298514
578,10,2,242.3920385722415,1139.9357852826079
578,10,3,237.9925395263643,1153.095950689188
578,11,0,-1426.4523693727315,-48.222433781893436
578,11,1,-1394.6362263125925,-51.720917742958996
578,11,2,-1390.5460435345774,-35.38291945959524
578,11,3,-1423.1931951427853,-32.94822264613828
579,0,0,732.1488173256848,1592.9472603762601
579,0,1,731.9958234033063,1592.286937428229
579,0,2,731.98999132713,1592.0850882358386
579,0,3,758.5514401398974,1594.7854436732841
579,0,4,759.0501294880946,1596.6394569230954
579,1,0,473.66270784658116,50.828985329562414
579,1,1,445.312912689962,47.78675443774682
579,1,2,450.632514616078,32.420323933717846
579,1,3,478.70004004050816,34.439615122799346
579,2,0,-407.440938245312,-59.11242830446909
579,2,1,-409.08979097617066,-59.35164748862193
579,2,2,-399.19613540346825,-72.29435245330151
579,2,3,-398.20563323196825,-72.1149726779442
579,3,0,-1005.7252907028638,-119.25090592133373
579,3,1,-1004.4215572590797,-119.49124437848667
579,3,2,-1006.9218695382082,-104.57395929400724
579,3,3,-1008.8027272160829,-104.15853274125332
579,4,0,-711.1299322007991,-784.731647058055
579,4,1,-710.3939573521122,-786.737908978993
579,4,2,-706.6219440176676,-757.0667788352928
579,5,0,352.15225055925436,-1253.2998495668735
579,5,1,353.7185918822577,-1253.3527683563561
579,5,2,362.11892865304816,-1247.2730557788561
579,5,3,360.9350645283937,-1246.461384417328
579,6,0,-1314.7404853082357,-696.4927503388806
579,6,1,-1313.565600323886,-695.5697002647573
579,6,2,-1318.2771475986576,-681.9443390764791
579,6,3,-1319.0152101093238,-682.567277824709
579,7,0,-564.4182261163735,470.86930328799355
579,7,1,-571.8058511493924,462.8648123928414
579,7,2,-550.8940082629281,452.5862413600484
579,7,3,-542.5200343052354,461.0439399149537
579,8,0,-278.78378224963916,324.50935720687653
579,8,1,-287.0386715974151,320.78993410859084
579,8,2,-261.97829041110765,306.74107869898415
579,8,3,-258.7199180638134,314.1691411925569
579,9,0,-1238.9914795116533,414.8745839670957
579,9,1,-1226.419094425759,397.57335566371205
579,9,2,-1206.3145578431302,409.51292904138376
579,9,3,-1219.0419003690672,425.7943968675267
579,10,0,-1101.1678685321328,1224.915121949841
579,10,1,-1101.540423772023,1219.4573034447271
579,10,2,-1095.9322443570709,1214.3783559415983
579,10,3,-1095.7352771447938,1220.3315352230086
580,0,0,537.4207272494568,108.41183317037688
580,0,1,538.8964859751858,108.7095323484348
580,0,2,545.1240552892514,117.42255871878069
580,0,3,543.6481414360144,117.80439340976882
580,1,0,460.64743746164885,608.5330134271214
580,1,1,459.64930489833176,607.2144418533771
580,1,2,475.85400250043165,584.8079535338893
580,1,3,476.24583083171785,585.2894968714509
580,2,0,761.6770231656047,1128.1143073014543
580,2,1,762.6029663652561,1129.4930357120627
580,2,2,746.6319854920913,1128.7664011011263
580,2,3,746.126061591271,1127.952809287307
580,3,0,873.7194204824185,1139.6811591537148
580,3,1,874.2769636513995,1141.1249405228618
580,3,2,856.702318673226,1140.3253437155347
580,3,3,856.4169468345326,1139.5014715427194
580,4,0,-56.349345308504056,972.8435244746415
580,4,1,-55.16826812095422,952.4528120799904
580,4,2,-45.14491325729077,949.214390691199
580,4,3,-21.988895250934984,965.2513675294668
580,4,4,-22.104595193606478,970.3302733413443
580,4,5,-46.49697972907686,979.1674166886684
580,5,0,-1314.432731510343,-164.70917951785916
580,5,1,-1315.5005675771902,-166.2390329386988
580,5,2,-1300.6345293521056,-169.927644226563
580,5,3,-1299.1314317858096,-169.08086508283574
580,6,0,-1756.3780148981118,-197.63512701151626
580,6,1,-1755.6464881403722,-197.44423767906366
580,6,2,-1753.79665163025,-186.66191127668833
580,6,3,-1754.871509238674,-186.5292688149585
580,7,0,-249.92080213188618,1312.533009688806
580,7,1,-250.17526463038345,1312.4678878105276
580,7,2,-239.24971705498334,1292.91491568984
580,7,3,-238.75454362654554,1294.098956097674
580,8,0,-84.04435184977342,133.01106882403386
580,8,1,-83.49531788077887,132.50523267145417
580,8,2,-80.55759957857761,151.47079102287182
580,8,3,-81.87059891557945,151.25424935613592
580,9,0,-898.344294635873,-124.82128247492592
580,9,1,-898.1633716408343,-125.36946613539509
580,9,2,-878.4630369039513,-116.26871967971408
580,9,3,-878.8422922709836,-114.96797599669671
