case_id,event_index,channel,rho,model,adopted,baseline_bridge_us,candidate_bridge_us,saving_us,baseline_bridge_distance,candidate_bridge_distance,bridge_consumed,coalescence_prestate_pass,time_before,clear_success,clear_end_us,bridge_end_us,total_planning_wall_s,bridge_validation_s,start_x_m,start_y_m,z_x_m,z_y_m,q_x_m,q_y_m,next_x_m,next_y_m,fallback_z
62,3,19,19.033354904105806,CT,True,108334281,108010029,324252,541.6714035930382,540.0501419008425,True,True,2252.985549,True,2301060022.0,2371995578.0,0.12768140000000017,0.004195200000005173,0.0,-1865.0,85.90631671649282,-1668.905817465904,80.87419895627663,-1665.3888310691718,121.32883141390697,-1343.2412209394038,
62,4,20,9.703964164980722,CT,True,64000478,59987800,4012678,320.00239070180874,299.9389999039918,True,True,2477.753205,True,2487075010.0,2548741005.0,0.023127300000005846,0.00425899999999757,212.60932981893865,-847.7915686414915,243.89772678083028,-844.773443729747,234.20278285598081,-848.6117273373385,0.0,-999.0,
62,5,16,19.72071018083319,CT,True,381635007,381520004,115003,1908.175033991356,1907.6000213739685,True,True,2632.741005,True,2823157425.0,3025261009.0,0.02483529999999945,0.003913199999999506,0.0,-999.0,118.21656401595556,-82.2437780758837,120.44337391575895,-79.77499112154068,706.3996744155884,706.3996744155884,
62,6,5,12.092478138570002,CT,True,156391048,153214442,3176606,781.9552401340061,766.0722080116133,True,True,3461.38935,True,3472595599.0,3625603792.0,0.022642599999997515,0.0036391000000008944,-452.58843897875005,1363.378132267481,-442.3255937242402,1400.9230797659677,-445.56220822895625,1393.6034550624886,-706.3996744155884,706.3996744155884,
62,7,7,8.181959968922968,CT,True,49193375,45287869,3905506,245.96687239184513,226.43934307516216,True,True,3867.058489,True,3878313823.0,3923346358.0,0.02285140000000041,0.004275200000002144,-928.9253730365459,1418.1143096595515,-889.7408266086367,1413.1450720587754,-898.0392057191184,1423.0412487232904,-932.5,1615.1373777389526,
62,8,10,13.566318555703306,CT,True,301861950,298885153,2976797,1509.3097471336964,1494.4257615661936,True,True,4985.624674,True,5052531041.0,5294509827.0,0.02008109999999874,0.005339700000000391,-706.3996744155884,-706.3996744155884,-445.33915673279665,-526.771393215883,-450.06058678051835,-532.9055016029884,-932.5,-1615.1373777389526,
62,9,6,16.633957542778774,CT,True,411622254,409872884,1749370,2058.111271148274,2049.3644173557104,True,True,5354.509827,True,5515153913.0,5774382711.0,0.020722200000001578,0.0049124999999961005,-932.5,-1615.1373777389526,-350.4874865353901,-1090.3918103655442,-354.32450814716333,-1094.2341840789072,-1615.1373777389526,-932.5,
62,10,15,9.56951543753522,CT,True,182676793,178500712,4176081,913.3839678982926,892.5035589778358,True,True,6722.02988,True,6731504643.0,6911530592.0,0.031229700000004357,0.0050487999999973,332.58456827224524,1014.7732888346386,305.0119756040626,997.1897388081592,312.80597766890946,1004.3140872876937,932.5,1615.1373777389526,
62,11,3,18.167652606344095,CT,True,322014097,321355884,658213,1610.0704856001905,1606.7794221508605,True,True,6959.530592,True,7052354288.0,7290886476.0,0.017913999999997543,0.004855899999995472,932.5,1615.1373777389526,545.3134850092034,1404.8028981967284,547.158654737872,1404.5736398928475,1615.1373777389526,932.5,
63,0,5,3.9080189770390876,CT,True,49521420,49235097,286323,247.60709892796672,246.17548220851813,True,True,476.565985,True,484486950.0,536801082.0,0.08210340000000116,0.008048800000004519,849.8480273028306,-67.77856348399374,851.5678408870333,-97.26364274069533,854.8817811384648,-81.488495032033,934.6957960548717,-298.86993973675783,
63,1,1,8.187699529592875,CT,True,138987709,136489782,2497927,694.9385438222783,682.4489074027498,True,True,663.564069,True,678511812.0,811053851.0,0.034614799999999946,0.008447099999997931,1487.2108378652547,-554.5704596033338,1538.8236567060842,-554.5060231821317,1534.6498166642968,-539.6211123882397,1865.0,0.0,
63,2,8,3.5571663533672617,CT,True,88331214,82166959,6164255,441.6560696575578,410.83479752615983,True,True,1384.929744,True,1392590409.0,1478096703.0,0.04141609999999929,0.006791599999999676,1069.3459097370715,-566.5644970959995,1097.3199425036214,-574.3845562792702,1080.9226444805952,-573.1187094384346,706.3996744155884,-706.3996744155884,
63,3,17,17.767130568029298,CT,True,249903759,247428967,2474792,1249.5187947451648,1237.1448376465655,True,True,1659.163941,True,1790906959.0,1917592908.0,0.034014800000001344,0.006292000000001963,318.33664119371474,-630.9160026679479,-299.0898884017863,-466.65098007809866,-295.33097814634687,-472.7803957662655,0.0,-999.0,
63,4,10,8.887035955945194,CT,True,171678632,171124322,554310,858.3931576629581,855.6216116913483,True,True,2114.780957,True,2124508480.0,2296905279.0,0.03215910000000122,0.006477500000002578,84.96854868039628,-1497.7543235216308,113.52339238000292,-1489.2421557311077,108.38266479686114,-1500.9971771717387,932.5,-1615.1373777389526,
63,5,6,16.659544801572142,CT,True,354768324,353555904,1212420,1773.8416203854981,1767.7795165717475,True,True,2443.820609,True,2541410750.0,2808376513.0,0.03379329999999925,0.008165600000005213,922.5997031787218,-1330.7329932603573,849.3243237629573,-870.5022003885408,848.5254159375199,-873.7468290993636,0.0,-1865.0,
63,6,12,12.266084914527726,CT,True,92117754,89030511,3087243,460.588772107449,445.15255363111896,True,True,3398.652941,True,3404561195.0,3498683452.0,0.04355120000000312,0.00798610000000366,-1074.7986069560282,-472.98046613537764,-1084.417438467558,-465.3689669901562,-1078.2222104631683,-469.9968310418322,-706.3996744155884,-706.3996744155884,
63,7,15,13.657445643593697,CT,True,67442070,67243813,198257,337.2103522072943,336.21906916896063,True,True,3731.417095,True,3740220267.0,3809660908.0,0.03142869999999931,0.005529299999999182,-1475.926378543806,-626.4549703459779,-1479.4043528163447,-649.9277127472741,-1483.7998677538026,-643.764250881894,-1615.1373777389526,-932.5,
63,8,13,12.729785981362896,CT,True,17094690,16956295,138395,85.47345202602352,84.78147439009214,True,True,4107.381337,True,4113542678.0,4135337632.0,0.11270949999999402,0.005916200000001481,-1434.539173608697,181.55883437561238,-1423.2125186044955,187.36868267763975,-1428.814278350178,182.53011442808506,-1350.9521566612673,195.74012478191727,
63,9,19,2.9638883133757385,CT,True,66235214,59836977,6398237,331.1760721014658,299.184883552237,True,True,4172.277113,True,4179978742.0,4243114090.0,0.024686199999997882,0.006110200000001953,-1191.3111886417794,199.98533985854772,-1193.7039228485214,229.84081861672001,-1189.0369133609465,213.30065686644798,-999.0,0.0,
63,10,9,17.24688105020938,CT,True,185923827,185721643,202184,929.6191330226395,928.6082155753297,True,True,4297.11409,True,4462872237.0,4493835733.0,0.09066080000000198,0.006734600000001478,-999.0,0.0,-269.4906837167298,330.727451176165,-268.8427327814092,336.0802172341486,-169.69956110240153,411.90920058214135,
63,11,4,14.051458200138114,CT,True,186512382,185913533,598849,932.561909261115,929.5676643690379,True,True,4493.835733,True,4549210465.0,4690749266.0,0.025071199999999294,0.005678600000003087,-169.69956110240153,411.90920058214135,43.37617088720834,541.322736729346,51.3665769952765,532.6158787102435,706.3996744155884,706.3996744155884,
63,12,3,11.411525632187209,CT,True,154897574,154151247,746327,774.4878740725543,770.7562362439952,True,True,4846.240699,True,4859147284.0,5011391946.0,0.02942900000000037,0.0053508999999962725,895.8452072924613,1209.3614959066542,931.3725736989318,1212.3892740083184,933.16710286202,1196.3258449804687,1615.1373777389526,932.5,
63,13,11,17.629554358471744,CT,True,87907084,87503242,403842,439.53542120123615,437.51621195636613,True,True,5486.347812,True,5497492928.0,5584851054.0,0.02474700000000496,0.005833000000002642,-44.46139464953121,1429.8091590858885,-52.117466289678475,1457.9951107398322,-43.18633705044348,1460.508271857423,0.0,1865.0,
63,14,2,10.895257160083919,CT,True,190920985,187728919,3192066,954.6049240522352,938.6445935488202,True,True,5713.533797,True,5757400689.0,5912262716.0,0.0893870000000021,0.005043399999998144,-409.46096383294736,1401.5593437410025,-216.95891650109587,1342.7109443415575,-225.581232267758,1338.6774997035823,-758.9652010772281,819.5444550278598,
63,15,16,16.020434769510725,CT,True,157747241,156252563,1494678,788.736203497982,781.2628149814564,True,True,5912.262716,True,6073515279.0,6073515279.0,0.017738800000003607,0.0041034999999993715,-758.9652010772281,819.5444550278598,-1305.780009800259,251.12703475504185,-1301.5073147608819,257.3882125539169,,,
64,0,8,18.376579617099143,CT,True,205754786,204992932,761854,1028.773932845774,1024.9646602753462,True,True,437.8,True,589660214.0,652792932.0,0.027521499999998866,0.005690199999996537,999.0,0.0,479.5949765305538,-523.0038022331644,482.09400610296007,-521.5421878037564,706.3996744155884,-706.3996744155884,
64,1,16,8.42740009245366,CT,True,70717851,67486759,3231092,353.58925659434294,337.43379292874704,True,True,843.240126,True,863216901.0,921726885.0,0.07480370000000391,0.004025599999998519,650.0684128401919,-1033.3984195294222,698.148873383296,-1096.5251099284746,705.0849082084944,-1084.1997940549966,942.0559029285275,-971.1634804949579,
64,2,1,15.40512627303832,CT,True,271993324,271443444,549880,1359.966619788253,1357.2172156956603,True,True,921.726885,True,1019742432.0,1204170329.0,0.030276000000000636,0.0034500999999949045,942.0559029285275,-971.1634804949579,1333.2795211372495,-720.0086756338749,1329.033363169925,-713.1988650919005,1865.0,0.0,
64,3,9,7.654605116104101,CT,True,30081062,25360877,4720185,150.40531068359508,126.80438422370307,True,True,2272.017834,True,2282124887.0,2308378711.0,0.12451409999999896,0.007404499999999814,-403.1585949562716,-1754.4063301179497,-380.74819240399916,-1724.8136797213879,-390.9544409384356,-1731.9762551688177,-486.9075969559119,-1764.3556751592541,
64,4,19,19.67737137759961,CT,True,58467802,58024041,443761,292.33901015111724,290.12020696195816,True,True,2409.429198,True,2443371960.0,2478453239.0,0.028867100000006474,0.007268699999997352,-878.4029429976969,-1588.9416190274583,-963.1817335227238,-1471.1553652613711,-965.7924644308637,-1473.5936312813747,-932.5,-1615.1373777389526,
64,5,13,19.655090019668567,CT,True,238446598,238027375,419223,1192.2329896696262,1190.1368777383016,True,True,2562.453239,True,2639655788.0,2810480614.0,0.02599440000000186,0.005677599999998506,-932.5,-1615.1373777389526,-780.220170233908,-1289.1369447060333,-776.5499960629753,-1289.545918133189,0.0,-999.0,
64,6,10,17.143911867198696,CT,True,280276579,277725134,2551445,1401.382894040204,1388.6256713878383,True,True,3124.400914,True,3355618901.0,3413126048.0,0.06649070000000279,0.006462999999996555,-706.3996744155884,-706.3996744155884,8.670116238239471,176.38792798737487,0.5813346254464181,176.5172486104207,-245.76048277739605,251.61961029977456,
64,7,18,8.809193188953504,CT,True,97710144,93635199,4074945,488.5507202990774,468.17599646465703,True,True,3504.894951,True,3514528885.0,3609530150.0,0.026814500000000407,0.0051741999999990185,-676.915116347444,299.8559544270331,-684.5344352774703,330.9560170181997,-689.2255922113156,319.4846552022274,-999.0,0.0,
64,8,3,11.815308768084487,CT,True,208205414,205045380,3160034,1041.0270726434135,1025.226898586174,True,True,3805.529092,True,3816656861.0,4021574472.0,0.02334600000000364,0.005390499999997189,-1573.900886397309,232.12585338206463,-1571.0162634464405,195.4954827244535,-1564.2177946101262,203.05737411996265,-706.3996744155884,706.3996744155884,
64,9,5,17.756337771830623,CT,True,211143458,210216355,927103,1055.7172873642362,1051.08177642873,True,True,4081.574472,True,4189436374.0,4301790827.0,0.02623750000000058,0.00986830000000083,-706.3996744155884,706.3996744155884,-229.37202259601207,510.21897472526143,-229.5243195143873,513.7752545254349,0.0,999.0,
64,10,14,13.290690808803722,CT,True,69376422,68923302,453120,346.8821098610073,344.6165126394281,True,True,4492.302816,True,4502179492.0,4572226118.0,0.12470079999999939,0.006660799999998801,-336.52555793620724,1558.0930426026603,-362.9659713845151,1555.3710788466774,-357.89358980229207,1546.347551818053,-638.5253579798575,1392.0910499719803,
64,11,4,13.95006845111053,CT,True,483162864,480866654,2296210,2415.8143186799807,2404.333269565329,True,True,4572.226118,True,4683783899.0,5064092772.0,0.08547210000000405,0.005549800000004268,-638.5253579798575,1392.0910499719803,-1089.4527979988193,1097.6768969907375,-1083.6073635187088,1099.2326825228351,784.373155833703,983.7896413054301,
64,12,12,7.602687592305032,CT,True,59013744,57628138,1385606,295.06871587193433,288.14069052393234,True,True,5064.092772,True,5069092772.0,5132720910.0,0.017665200000003267,0.0043098000000014736,784.373155833703,983.7896413054301,791.4446393141933,980.997692190671,784.373155833703,983.7896413054301,706.3996744155884,706.3996744155884,
64,13,6,11.630874764552056,CT,True,180299372,176957073,3342299,901.4968556216891,884.7853643057723,True,True,5303.681369,True,5311795382.0,5491638442.0,0.022090800000000854,0.0037579999999977076,860.8435221443207,1332.432500841764,838.6776394199228,1341.445860880415,846.3003700070095,1337.993398231981,1615.1373777389526,932.5,
65,0,6,17.854638277352322,CT,True,116450253,115424465,1025788,582.2512609538526,577.1223233216265,True,True,437.8,True,497212918.0,564224465.0,0.08005490000000037,0.004754800000000614,999.0,0.0,876.3799934806029,243.55482415923802,870.8711213618741,240.00444002625048,575.0336417049688,314.4383482371135,
65,1,15,11.636383824003135,CT,True,247424233,243118062,4306171,1237.1211639826465,1215.5903094768082,True,True,564.224465,True,671281166.0,818342527.0,0.02487419999999929,0.004193099999994843,575.0336417049688,314.4383482371135,60.31363954386234,398.947018611062,71.75416189451498,398.6940317418901,706.3996744155884,706.3996744155884,
65,2,9,13.742529101091884,CT,True,105132280,102497551,2634729,525.6614017619885,512.4877569566756,True,True,1582.622749,True,1594259136.0,1696120300.0,0.025252899999998135,0.003921999999995762,-1169.7252363949324,1095.7348316845275,-1168.5719086215267,1132.1958662020488,-1177.510255388157,1127.990595254667,-1615.1373777389526,932.5,
65,3,12,16.618435503674757,CT,True,254851890,254255316,596574,1274.2594464290255,1271.2765804689286,True,True,1792.1203,True,1940764515.0,2057375616.0,0.0789662999999976,0.004411500000003343,-1615.1373777389526,932.5,-1118.614534863159,416.9920084078818,-1120.9288771762465,411.34793967634414,-1080.0403371259065,-140.19400782899362,
65,4,7,7.727590168722694,CT,True,32558740,32386353,172387,162.79370157157203,161.93176363097052,True,True,2057.375616,True,2062375616.0,2100761969.0,0.020382699999998977,0.0038806999999962954,-1080.0403371259065,-140.19400782899362,-1079.5894468829376,-132.47958318097443,-1080.0403371259065,-140.19400782899362,-999.0,0.0,
65,5,10,17.92152652001186,CT,True,234807408,234105703,701705,1174.0370426179593,1170.528513896377,True,True,2184.761969,True,2343957199.0,2429867672.0,0.08090029999999615,0.0036854000000019482,-999.0,0.0,-320.1658028806845,-370.49338207053796,-320.28680751444784,-365.72206423593417,66.0353459789971,-263.7549903794753,
65,6,1,18.047409801158835,CT,True,156639932,155463543,1176389,783.199661196513,777.3177162798921,True,True,2429.867672,True,2441229323.0,2596331215.0,0.01941810000000288,0.0025225999999989313,66.0353459789971,-263.7549903794753,38.959330062460225,-248.09089712039014,35.65132941061157,-254.3434753206336,0.0,-999.0,
65,7,8,18.701823311296973,CT,True,197152149,196395203,756946,985.7607412659584,981.9760156439834,True,True,2965.112768,True,3076896774.0,3171507971.0,0.01668260000000288,0.003236399999998696,-706.3996744155884,-706.3996744155884,-681.8661029257241,-1242.593793376977,-687.5194933308163,-1239.9857843921397,-932.5,-1615.1373777389526,
65,8,19,11.241087395525426,CT,True,23809681,22022931,1786750,119.0484050762081,110.11465503370245,True,True,6877.239473,True,6904262404.0,6904262404.0,0.022146299999995733,0.004986099999996441,-68.48268630267668,1296.8695658841164,-153.4620642148637,1380.2423916779362,-145.84790765784965,1375.2268232241763,,,
66,0,5,11.690026330402132,CT,True,63306868,62291866,1015002,316.53433912016345,311.45933064678024,True,True,575.351182,True,587250629.0,648643048.0,0.03178009999999887,0.00437440000000322,1569.918205755925,99.20850178383719,1589.3092409934998,75.37505311259355,1601.5381860797327,85.41588641549136,1865.0,0.0,
66,1,12,17.590820404994155,CT,True,272586927,272440891,146036,1362.9346320445952,1362.204453003876,True,True,756.643048,True,917241974.0,1039083939.0,0.020038200000001893,0.004471000000002334,1865.0,0.0,1237.5340833227917,456.45707682206637,1233.4002814647695,454.2658222582728,706.3996744155884,706.3996744155884,
66,2,16,15.723930010704821,CT,True,154265732,152165498,2100234,771.3286575921472,760.8274907519403,True,True,1208.980247,True,1314375289.0,1372145745.0,0.025015900000006752,0.0038230000000041287,398.8414960636618,740.8494905207791,-107.13928218647243,756.5084097516074,-102.71294381225587,761.3983275980978,0.0,999.0,
66,3,13,17.457334806358052,CT,True,131327301,130480716,846585,656.6365068077143,652.4035813453884,True,True,1722.066045,True,1815736927.0,1863546761.0,0.07555219999999707,0.007724400000000742,-706.3996744155884,706.3996744155884,-730.6777841609072,1151.055058211801,-737.4178545187766,1148.667701199475,-863.4725792255416,1315.4362875924887,
66,4,1,11.417161278349361,CT,True,36808808,33413524,3395284,184.04403650702517,167.06761663433213,True,True,1863.546761,True,1871681520.0,1907960285.0,0.08794189999999702,0.005828899999997361,-863.4725792255416,1315.4362875924887,-841.5008709292088,1325.2081069821286,-848.5193554159259,1320.1340400667873,-959.9041307110673,1217.5985743543847,
66,5,11,12.707892513142747,CT,True,64088326,61702117,2386209,320.4416314296918,308.51058501261286,True,True,1907.960285,True,1973073945.0,1980662402.0,0.09692499999999882,0.006768499999999733,-959.9041307110673,1217.5985743543847,-1180.8257375911257,1011.8629278815978,-1187.6054204072811,1021.401163096795,-1195.256573621244,1023.5318400009589,
66,6,8,8.217306422532825,CT,True,47043891,42659933,4383958,235.21945814762364,213.29966641099426,True,True,2089.66052,True,2098460345.0,2143320453.0,0.07851580000000524,0.006381600000004539,-1592.4212251431272,687.8974363900572,-1593.6603310513615,658.3132229667733,-1588.6690613054143,669.2725054316207,-1450.8228648611039,806.2072568690796,
66,7,14,5.004302643236611,CT,True,145929885,145064034,865851,729.6494265174656,725.3201679513044,True,True,2198.032572,True,2206193416.0,2354096606.0,0.020794200000004537,0.005311499999997693,-1232.9586325124071,686.551312219147,-1239.285679208749,660.7753178345954,-1227.8608374478258,671.5918390231136,-999.0,0.0,
66,8,18,7.121621999524608,CT,True,217272579,213096040,4176539,1086.362895112652,1065.4801977951013,True,True,2506.06385,True,2514134847.0,2729159890.0,0.027247400000000255,0.004049799999997106,-1387.4676679420618,-94.6671817565445,-1387.3429879468763,-68.99469574362641,-1380.9424066577667,-80.76766900645602,-416.31828551015883,-495.813777970164,
66,9,4,19.432863785379,CT,True,169506225,168371030,1135195,847.5311217027217,841.8551489296935,True,True,2729.15989,True,2783708975.0,2908530920.0,0.020476399999999728,0.0032844999999994684,-416.31828551015883,-495.813777970164,-171.5144043834824,-441.6705937597832,-174.58707032031754,-441.5568513984687,-706.3996744155884,-706.3996744155884,
66,10,20,18.626052081049707,CT,True,194929628,194299734,629894,974.6481363610534,971.4986694620412,True,True,3162.45122,True,3279077814.0,3366750954.0,0.02002280000000667,0.003680000000002792,0.0,-999.0,320.10208939703057,-544.5946534021064,325.56705731317686,-545.6585150723746,706.3996744155884,-706.3996744155884,
66,11,19,15.702075211410545,CT,True,364527430,362675092,1852338,1822.6371499643471,1813.3754610467515,True,True,4123.197578,True,4223322008.0,4496872670.0,0.01467190000000329,0.0027538999999947578,0.0,-1865.0,409.30530076611115,-1612.6782393028147,405.2530120479381,-1616.0292639667366,-932.5,-1615.1373777389526,
67,0,5,14.516726041096154,CT,True,54954690,54336395,618295,274.77345110086685,271.6819779523323,True,True,604.206705,True,614564647.0,669543100.0,0.025743099999999686,0.0034448999999980856,961.0297265342155,801.1342177572694,936.6336004537072,804.278011360035,935.9214528057292,791.7927404808248,706.3996744155884,706.3996744155884,
67,1,4,9.287029069562509,CT,True,119701916,117151769,2550147,598.5095814087608,585.7588462613356,True,True,933.11797,True,946284527.0,1061269739.0,0.02384349999999813,0.004069899999997517,1024.2412053627886,1045.7920941852021,983.8355509658643,1062.8784336064587,994.4785555969714,1073.7474354429978,932.5,1615.1373777389526,
67,2,7,9.3320053061765,CT,True,5969365,2571859,3397506,29.846825330474623,12.859293851460283,True,True,1300.77159,True,1305771590.0,1314343449.0,0.11014670000000137,0.005299900000004243,309.5706073684054,1404.715438809128,318.72472785941875,1402.9020439586293,309.5706073684054,1404.715438809128,298.9389937255523,1397.4814751855463,
67,3,17,9.509231905458316,CT,True,68775259,64765748,4009511,343.8762969394996,323.8287425800012,True,True,1399.985315,True,1409963103.0,1475751063.0,0.031433800000002066,0.004057700000004161,-54.885673918325644,1590.8357302070046,-40.79413612656717,1558.8142584874754,-42.71191453516489,1569.1272289921747,0.0,1865.0,
67,4,12,17.504250147613124,CT,True,231889499,231098618,790881,1159.4474983580492,1155.4930869620139,True,True,1679.453788,True,1857153733.0,1921552406.0,0.02246550000000269,0.004207399999998529,-167.92190647874875,1353.336870777829,-463.4141500952936,540.2688890877848,-464.76885569813277,542.4647108816956,-706.3996744155884,706.3996744155884,
67,5,8,10.721543696687156,CT,True,83941572,83838027,103545,419.70786285823385,419.19013353071625,True,True,2145.420323,True,2154011749.0,2240258350.0,0.025233700000001136,0.008688500000005206,-595.0714486447309,1366.4159657540085,-612.9880025455033,1385.8898368948094,-609.526102646309,1377.0706123112914,-932.5,1615.1373777389526,
67,6,16,16.167921086345576,CT,True,170940075,168612421,2327654,854.700371980829,843.062106535753,True,True,2394.146333,True,2510750130.0,2573758754.0,0.02830759999999799,0.00463969999999847,-1112.5362734082935,1315.64581773101,-1351.5801659714664,806.4222426710393,-1356.0854908351282,813.5811148475046,-1615.1373777389526,932.5,
67,7,9,1.4402685636469044,CT,False,121170399,121170399,0,605.8519973889303,605.8519973889303,True,True,2925.38881,,,,0.030100300000000857,,-1401.7821701174994,-347.02179983829234,-1423.5654944309345,-368.67343627590583,-1423.5654944309345,-368.67343627590583,-1865.0,0.0,True
67,8,6,17.985343787488635,CT,True,265519994,264880134,639860,1327.5999699656368,1324.4006702664942,True,True,3367.759209,True,3497786850.0,3642639343.0,0.07711049999999631,0.0036053000000038082,-999.0,0.0,-519.2619160372616,-396.1256168184792,-520.5199571352028,-402.3116041229548,-523.7030714088236,-1101.566822116497,
67,9,19,19.598773985971384,CT,True,107388022,107097368,290654,536.9401101811023,535.4868393858843,True,True,3642.639343,True,3653444503.0,3760736711.0,0.019746899999994127,0.0021340000000051873,-523.7030714088236,-1101.566822116497,-496.0732562466841,-1109.4243495862388,-495.0225168972131,-1106.0303296526492,0.0,-999.0,
67,10,13,19.682440681323726,CT,True,196181855,195936236,245619,980.9092752066085,979.6811813710779,True,True,5281.261651,True,5343131298.0,5487197887.0,0.01890740000000335,0.0062914000000020565,-1615.1373777389526,-932.5,-1338.3520347655017,-998.7600615264257,-1338.1656004188424,-996.8471266799008,-706.3996744155884,-706.3996744155884,
68,0,6,17.712613954042958,CT,True,143884528,143170905,713623,719.4226418506278,715.8545261301365,True,True,437.8,True,559885753.0,591970905.0,0.08096199999999953,0.003196700000003716,999.0,0.0,595.1954455174583,421.1584963005855,597.7261634385961,426.27003869172273,624.6096944581063,553.8950956755798,
68,1,13,4.099844539113146,CT,True,20265385,14527848,5737537,101.32692603085702,72.63923853984036,True,True,638.816524,True,648569431.0,664344372.0,0.020420100000002606,0.004849000000000103,698.9092249839919,749.4864461353338,734.4508686489557,763.1059950114818,722.4747951592657,752.5551441180176,706.3996744155884,706.3996744155884,
68,2,19,8.739097017909021,CT,True,105403227,104608964,794263,527.0161349325771,523.0448188907851,True,True,932.687471,True,948651010.0,1048296435.0,0.01705370000000528,0.0026285000000001446,559.7398468972516,1248.3971357250207,607.6646456718955,1268.5212799373187,601.1615849243922,1284.3028326122185,932.5,1615.1373777389526,
68,3,7,13.070112276715909,CT,True,21651010,18925554,2725456,108.25505090613915,94.62777134654456,True,True,2223.842743,True,2232702141.0,2253768297.0,0.023220600000001923,0.003963599999998735,726.1981215909387,-771.2318338890966,750.3460634328155,-777.2458775290427,745.4901512474215,-770.7942469803726,706.3996744155884,-706.3996744155884,
68,4,14,19.446718654326716,CT,True,219676249,218659710,1016539,1098.3812449171683,1093.2985517979632,True,True,2369.884497,True,2427162679.0,2599544207.0,0.020415700000000925,0.003923900000003755,606.9031254703381,-691.6696197460221,611.7017221146779,-429.26265205431946,607.146226915687,-430.27882057184655,0.0,-999.0,
68,5,20,16.07250909182486,CT,True,149544802,147971109,1573693,747.7240148049316,739.8555473492211,True,True,3087.386121,True,3097807022.0,3246357230.0,0.02727679999999566,0.003872399999998777,-313.9300650424059,-32.78528037894768,-282.9632014975697,-31.154246350201483,-286.9088134145958,-30.66249456252606,-999.0,0.0,
68,6,18,17.852936071529914,CT,True,156162716,155845700,317016,780.8135814672931,779.2284996824975,True,True,3324.35723,True,3434588288.0,3491202930.0,0.025556999999999164,0.003543600000000424,-999.0,0.0,-731.261054995128,453.0679892292342,-734.6101302951246,454.9037127639632,-706.3996744155884,706.3996744155884,
68,7,11,16.6421414485465,CT,True,160868900,159388459,1480441,804.3444973949385,796.9422955627175,True,True,3725.67044,True,3737741066.0,3896058899.0,0.024009999999996978,0.005979699999997479,-656.046878937618,1324.992771152252,-677.7399426431884,1356.3777694140008,-672.6136367644865,1356.2239490574098,0.0,999.0,
68,8,5,15.96433604473648,CT,True,48179417,46595218,1584199,240.89708753898037,232.97608570450043,True,True,4005.075457,True,4049707492.0,4062670675.0,0.08057260000000355,0.004652099999994164,95.61136886541496,1157.474306971505,294.1238879433462,1119.1655465178055,290.08271766873304,1119.4171315105593,256.1002032402813,1111.845044608984,
68,9,3,18.864500270962434,CT,True,167733864,166762442,971422,838.6693179863739,833.8122140397481,True,True,4062.670675,True,4091605100.0,4240433117.0,0.028332299999995314,0.004823600000001704,256.1002032402813,1111.845044608984,312.4074857894925,1216.424876891585,306.93399346370063,1220.1840673170514,0.0,1865.0,
68,10,2,11.3756688016608,CT,True,138236881,134781634,3455247,691.1844035305508,673.9081698896343,True,True,5772.966693,True,5782698280.0,5918748327.0,0.027141000000000304,0.005565199999999493,32.44420159078862,-1239.2018229643247,35.34984002146015,-1207.0486902358452,35.17216079482904,-1215.7016944977859,0.0,-1865.0,
68,11,17,15.300253714055499,CT,True,102365027,101066800,1298227,511.8251330755876,505.33399789517,True,True,6281.346817,True,6387413617.0,6387413617.0,0.01971900000000204,0.005205300000000079,664.2061591804305,-1454.714323541931,200.12088295748586,-1238.8675648428111,207.25308283657154,-1238.9451518593223,,,
69,0,4,9.476191842620938,CT,True,57936570,55078465,2858105,289.6828506122116,275.39232155574297,True,True,556.944961,True,566624897.0,623023426.0,0.03154049999999842,0.003897999999999513,813.6828894808206,462.4289540211996,836.1403931816271,479.12555831642806,823.9019504309571,483.47926758561255,706.3996744155884,706.3996744155884,
69,1,16,16.93166623372932,CT,True,114629056,113478750,1150306,573.145283146164,567.393747812753,True,True,804.447836,True,916983519.0,928926586.0,0.07419190000000242,0.0037299999999973465,994.8652343010975,531.9322053900405,1426.0367225430919,204.68132025301435,1423.2209702500859,206.95614321387885,1394.9164220551406,197.90884635423737,
69,2,10,12.577788806741752,CT,True,76423779,73841261,2582518,382.118896612422,369.20630371466325,True,True,982.321962,True,1012453328.0,1067163223.0,0.06538919999999848,0.003063099999998542,1408.5678088096467,-43.68265001252482,1299.693352347045,21.35325855686588,1307.3163135392017,30.73356554533641,1410.9858530200447,251.11726205311643,
69,3,1,11.258724956242364,CT,True,114937777,112255084,2682693,574.6888847740154,561.2754205566691,True,True,1216.570767,True,1277873353.0,1339825851.0,0.08313109999999568,0.00402859999999805,1216.002311785734,859.3260337745967,1017.7405341999229,652.9081424366593,1027.083398580332,650.6176870556476,1243.8459744314391,473.75322812401527,
69,4,18,5.401454213500857,CT,True,176747228,171481247,5265981,883.7361386218545,857.4062367117292,True,True,1614.74439,True,1664034108.0,1797225637.0,0.07049640000000323,0.0032288999999963153,981.7412936732678,778.4670158782562,841.8128621028919,588.9163787949883,846.0833589468047,603.434436613557,623.8594184043332,1199.3024133155736,
