id,scene_hash,family,total,mean_time_per_source,historical_B,revised_B,N,A_s_per_source,B_s_per_source,delta_s_per_source,delta_game_s,A_failed_clears,B_failed_clears,final_minus_old_A,final_minus_historical_B
254,8bbf9542abee4d0331058cd3d114c5d04452153847edde037297e2640648fff7,all_directional,15,513.2911350666667,513.279993,513.2911350666667,15,488.6788267333333,513.279993,24.601166266666667,369.0174939999997,0,0,24.612308333333374,0.011142066666707251
255,2df66cfb3063866b7437ec70d378d3c0ca5817ab7eb868dd528aa370511a5266,mixed,11,535.286683,535.286683,535.286683,11,564.4863123636364,535.286683,-29.199629363636404,-321.1959230000002,0,0,-29.199629363636404,0.0
256,c3c123791a86f083d604931118ac31f0a79381c1946b9ef9e643259843ea6581,mixed,12,550.58260325,550.58260325,550.58260325,12,573.1826956666666,550.58260325,-22.6000924166666,-271.20110899999963,0,0,-22.600092416666598,0.0
257,e7c746a754a8a62c8df88f3d17077bd765cb37d7f16b4c622241b37fd2b9cff9,mixed,13,484.79959915384615,484.79959915384615,484.79959915384615,13,528.0435627692308,484.79959915384615,-43.24396361538464,-562.1715270000004,0,0,-43.243963615384644,0.0
258,8c6738a0768200c4efb6637fb21d7dc9a747f2b75fe1bad4bae529394a0f6835,mixed,15,528.2114668666667,528.2114668666667,528.2114668666667,15,506.1467736,528.2114668666667,22.064693266666666,330.9703989999998,0,0,22.064693266666666,0.0
259,c09e60e7e47013c92a6441028a9673dd9123edd052924c582b814567d850a95b,mixed,14,507.12922121428574,507.12922121428574,507.12922121428574,14,534.4799245,507.12922121428574,-27.350703285714303,-382.9098459999996,0,0,-27.350703285714303,0.0
260,60c8ace8731482025fcd1b44f4d15c827d838d7046faa2f9219dbc52d84929b7,mixed,14,498.3817345000001,498.3817345000001,498.3817345000001,14,474.1970721428571,498.3817345000001,24.18466235714294,338.5852730000006,0,0,24.184662357142997,0.0
261,8ce23055606871e037221bf51297df0645e5f558ca07e2bcb78877fd8ddb1d1b,mixed,12,561.52594925,561.52594925,561.52594925,12,550.6232831666667,561.52594925,10.902666083333315,130.83199299999978,0,0,10.902666083333315,0.0
262,e9c153454fc4e81430efce7de95887ba1a046d927811e0eea1bc59dc9731abc7,mixed,12,514.2272965,514.3011554166667,514.2272965,12,569.3319745833334,514.3011554166667,-55.030819166666674,-660.3698299999996,0,0,-55.1046780833334,-0.07385891666672251
263,3e0a08034edf93df2e5ba447f19c0297a680fb2bc5f5760c1273a97d8e2a88b3,mixed,16,436.6583559375,436.658356,436.6583559375,16,482.854158375,436.658356,-46.19580237499997,-739.1328379999995,0,0,-46.19580243749999,-6.250002115848474e-08
264,8a4bede7e88435251321fc80e5de547d580b94e2e249a33b7326386674254a10,mixed,13,564.4053955384616,564.4053955384616,564.4053955384616,13,525.0770347692307,564.4053955384616,39.32836076923081,511.2686899999999,0,0,39.32836076923081,0.0
265,b6ff2cca5c501a4703b62ba78652f8e128e8a2aa17a683b5e5307816bf15f22c,mixed,16,383.3345176875,383.3345176875,383.3345176875,16,366.0449593125,383.3345176875,17.289558375000013,276.6329340000002,0,0,17.289558375000013,0.0
266,bcee5c065164e396a1d2ae0ce166f87f827a4c16690113d7472efa416057d3ae,mixed,10,633.2663668,633.2663668,633.2663668,10,707.37658,633.2663668,-74.11021319999998,-741.102132,0,0,-74.11021319999998,0.0
267,254133bcf8b8464e5270d9b9559acd4cc9e6ea953f1c14f203872cc92df950cb,mixed,13,518.2535010769232,518.2535010769232,518.2535010769232,13,508.482765,518.2535010769232,9.770736076923129,127.01956900000005,0,0,9.770736076923185,0.0
268,6c9cec0348c98cf93b506e6940ff78c530666aa89ee8252c73e10ecaa3957a7b,mixed,13,526.2190559230769,526.2190559230769,526.2190559230769,13,576.2618303846155,526.2190559230769,-50.04277446153856,-650.5560679999999,0,2,-50.042774461538556,0.0
269,b8d0040cc2683293e809b3f3e664853d78dd49dd9167b5c6cea11b58ed8c9b03,mixed,14,472.2333547142857,472.2018425714286,472.2333547142857,14,475.3171651428571,472.2018425714286,-3.1153225714285213,-43.61451599999964,0,0,-3.0838104285713825,0.03151214285713877
270,5b39e822b444f37984c86ca5630720d8fb4a4b2d3b36a5950d1fa5727d608e35,mixed,11,663.6054467272727,663.6054467272727,663.6054467272727,11,686.4513810909091,663.6054467272727,-22.84593436363639,-251.30527799999984,0,28,-22.84593436363639,0.0
271,6b3aa288677e4eec9e4439a96b9f7f7c506c906cf42ff7631f3b4c70d19aed4a,mixed,11,599.7657152727272,599.7710659090909,599.7657152727272,11,664.7994905454545,599.7710659090909,-65.02842463636364,-715.3126710000006,0,0,-65.03377527272733,-0.005350636363687045
272,86310a43b015795c6c740f9f6de907a546faa308c7d15201349a419a0b5892e9,mixed,10,606.385943,606.385943,606.385943,10,651.9928941999999,606.385943,-45.60695119999991,-456.0695119999991,0,0,-45.60695119999991,0.0
273,f1ad8c70eeb8979b56758d3b958ac1db5d62ff28ccba51e33623c0d65bb5b31c,mixed,12,528.7654509166667,528.7654509166667,528.7654509166667,12,561.2461714166667,528.7654509166667,-32.48072049999996,-389.76864599999953,0,0,-32.48072049999996,0.0
274,47fbfe7fc75b32953b87f1cd650080de8be3b5787413a46c84b0b7972018d67b,mixed,16,380.955810625,380.955810625,380.955810625,16,491.3421905625,380.955810625,-110.38637993749995,-1766.1820789999992,0,0,-110.38637993749995,0.0
275,b616cd93a5b840b735c2d52caed4512b3cc03e9a8d66ccab0f03a1900982c34d,mixed,15,452.2349786,452.2358621333333,452.2349786,15,491.1564179333333,452.2358621333333,-38.92055579999999,-583.8083369999995,0,0,-38.921439333333296,-0.0008835333333081508
276,95c01a34b0b34f7916f1c806d8af936e4e0feb9252f3ee5bd008bed846e629f6,mixed,10,637.5490313,637.5286499,637.5490313,10,727.2400775,637.5286499,-89.71142759999998,-897.1142760000002,0,0,-89.69104619999996,0.020381400000019312
277,f51ef9d0c45f0ce627bdb6ae634021220fb3926e78cc490e81e3f6fec0ccf811,mixed,12,583.98769325,583.98769325,583.98769325,12,608.3149276666667,583.98769325,-24.32723441666667,-291.92681300000004,0,0,-24.32723441666667,0.0
278,f4d90819c4f730fafeb1cf84858d9875cb66a66e904c8d6edeeef45dea449147,mixed,15,420.2903388,420.3642775333333,420.2903388,15,448.04925893333336,420.3642775333333,-27.684981400000023,-415.2747210000007,0,0,-27.75892013333339,-0.07393873333330703
279,c4ebd41ea490e4fea2dea0c8b5ba79f2c9a1ab9b36eae8376ad35eb613682171,mixed,16,389.21278225,389.2153475,389.21278225,16,348.1714766875,389.2153475,41.04387081250002,656.7019330000003,0,0,41.041305562499986,-0.002565250000031938
280,4598a51fb7221bcb3ec4e60944bff186713a74acb91afb4591e76aadca9ef0e9,mixed,13,484.1845842307693,484.1845842307693,484.1845842307693,13,528.4548630769231,484.1845842307693,-44.270278846153815,-575.5136250000005,0,0,-44.27027884615376,0.0
281,ec9b929d18bb65b161fd45b9383759d55c96e4aa794d86de6b59922c2b54f015,mixed,10,706.4900822,706.4900822,706.4900822,10,729.342742,706.4900822,-22.852659800000083,-228.5265980000004,0,0,-22.852659800000083,0.0
282,ef7ed72074dddd0383b212644a9d2dc80e3f228931b3ac23feb7434ac633a8a2,mixed,14,470.8286037142857,470.8286037142857,470.8286037142857,14,470.95651707142855,470.8286037142857,-0.1279133571428587,-1.790786999999909,0,0,-0.12791335714285879,0.0
283,a5384d777f40b242777c9900f84fad3be3e4d19508dbb649f584cd79af007a38,mixed,11,592.9350908181818,592.9350908181818,592.9350908181818,11,599.898724,592.9350908181818,-6.963633181818182,-76.59996500000034,0,0,-6.963633181818182,0.0
284,e80c119d8f04ab933af03623129a6641bce8097c74cc49e79539f0ee40406c05,mixed,12,583.34931875,583.34931875,583.34931875,12,588.55323475,583.34931875,-5.203916000000049,-62.44699200000014,0,0,-5.203916000000049,0.0
285,2d17a322d1d4c23faacfaaded3270172bc0a975fbee36ab1aea6f869c723d497,mixed,13,525.9819846153846,525.9819846153846,525.9819846153846,13,552.6687575384615,525.9819846153846,-26.686772923076887,-346.92804799999976,0,0,-26.686772923076887,0.0
286,1fe948fefbf46384371fc33ec42f88b4986e78de517f600b595125b1c1d89cf9,mixed,10,663.1029583,663.1169298,663.1029583,10,735.2344385,663.1169298,-72.11750870000003,-721.1750870000005,0,0,-72.13148020000006,-0.013971500000025117
287,b5b9aa2623739eb94f3e0b0488626d7ec8367cf9fd46a1d3aadf56d809d83898,mixed,12,573.2491261666667,573.2491261666667,573.2491261666667,12,633.82658,573.2491261666667,-60.57745383333338,-726.9294460000001,0,0,-60.57745383333338,0.0
288,404375d72894ca71a60ce27de23829cf5cd17bb556d545c14e2484453182a8ec,mixed,16,400.6401845625,400.6483246875,400.6401845625,16,391.2442646875,400.6483246875,9.404060000000015,150.46496000000025,3,0,9.395919875000004,-0.008140125000011267
289,b07df2fed65ccb32b86693257f1f409e32db4613aa0c516d2440ef184ed45e71,mixed,13,584.8264495384615,584.8264495384615,584.8264495384615,13,514.8818476923077,584.8264495384615,69.94460184615377,909.2798239999992,0,0,69.94460184615377,0.0
290,bcfee44704e6984f9b6e2431d557636ab6701abbb544d318157f55be59febf9d,all_directional,16,428.20675775,428.20675775,428.20675775,16,452.70049125,428.20675775,-24.49373350000002,-391.8997360000003,0,0,-24.49373350000002,0.0
291,172cf29694ef1dcb54f31336a27be7570889b6fa24d4e10ea323831336666307,mixed,14,446.45320028571433,446.453183,446.45320028571433,14,506.2580637857144,446.453183,-59.80488078571432,-837.2683310000002,0,0,-59.80486350000007,1.728571430703596e-05
292,5923585079005344c5c022f9ef5178cfbf47bea952143bad412c824978c4c6a9,mixed,14,508.77469871428576,508.77469871428576,508.77469871428576,14,501.3296449285714,508.77469871428576,7.445053785714379,104.23075300000072,0,0,7.445053785714379,0.0
293,2230c3f9c5e027af0aa790168732aeced63456c27e5de724c07a12f1c39379d5,mixed,15,455.0694277333333,455.0880928,455.0694277333333,15,468.6034646666667,455.0880928,-13.515371866666726,-202.7305780000006,0,0,-13.534036933333368,-0.018665066666699204
294,ba301f0531c36fbb2eed9b3230cf052811c6fd9b1e05a4619400e24101799ab8,mixed,12,611.6771293333334,611.6771293333334,611.6771293333334,12,609.98265875,611.6771293333334,1.6944705833333271,20.333647000000383,0,0,1.6944705833333273,0.0
295,898179997853b2091ad4ce9972bdeb9254481a9929463d8cb70a900cd44a72a3,mixed,13,530.9870176923076,530.9870176923076,530.9870176923076,13,590.7918413846154,530.9870176923076,-59.80482369230776,-777.462708,0,11,-59.804823692307764,0.0
296,f20a63e1c8fbef00360f8290568e0140e1920a0b0ed784b1fcf19dfe1951fd09,mixed,15,419.7761467333333,420.0285296,419.7761467333333,15,424.8391890666666,420.0285296,-4.810659466666607,-72.15989199999967,0,0,-5.063042333333328,-0.2523828666667214
297,4c86b9b085018ee7c135ff9d4a90377091551bee39c67349e83f4fb174a5427d,mixed,15,431.8370652,431.8369301333333,431.8370652,15,457.0867587333333,431.8369301333333,-25.2498286,-378.747429,0,0,-25.2496935333333,0.00013506666670082268
298,8927d96fe20d2b6d518ac0b291d7e8077366ed98613cb69ae7f765a4ca712dc0,mixed,16,352.5601179375,352.5601179375,352.5601179375,16,411.1084746875,352.5601179375,-58.54835674999998,-936.7737079999996,0,0,-58.54835674999998,0.0
299,3ca902c3a8d95e2819c224ae4e506cacd4590b30ed4d35eb5e997a8b49bc1f33,mixed,10,688.0982086,688.0982086,688.0982086,10,689.1294645,688.0982086,-1.0312559000000192,-10.312558999999965,0,0,-1.0312559000000192,0.0
300,255d31dddd2f3e11ba7814597509a23f6094dba2314b612e89877aa05cd97c42,mixed,13,483.5821517692308,483.5821517692308,483.5821517692308,13,548.5846707692308,483.5821517692308,-65.002519,-845.0327470000002,0,0,-65.002519,0.0
301,36089d82d9709238e696e5213eb4c7e40c14ddb7825e947d30124a42e21d3ec4,mixed,12,537.7886881666667,537.7886881666667,537.7886881666667,12,608.59850125,537.7886881666667,-70.80981308333332,-849.7177570000003,0,0,-70.80981308333332,0.0
302,d2675eb68c041535736660583938a8a3570f794f37f9305cfaa9d20e632c6d24,all_directional,12,620.04794675,620.04794675,620.04794675,12,620.4409421666667,620.04794675,-0.3929954166666221,-4.71594499999992,0,0,-0.3929954166666221,0.0
303,a1ed8a4cd0a39e3c8a4aca5f9642bebc2ce495737ef07582a3fdcc6461e4a8b5,mixed,11,576.9514142727273,576.9514142727273,576.9514142727273,11,624.0195313636364,576.9514142727273,-47.06811709090903,-517.749288,0,0,-47.06811709090903,0.0
304,57ebeefec6529a722d589b499cfa4a00317fe43fa1090dd7a20a6a4d96c3967f,mixed,10,661.2153286,661.2109704000001,661.2153286,10,679.4742368999999,661.2109704000001,-18.263266499999872,-182.6326649999992,0,0,-18.258908299999916,0.004358199999956014
305,b558018b23aec9a2060117c0bd1238bdd053f27616a4cf7be76cf4ee96355354,mixed,13,512.4182478461538,512.4182478461538,512.4182478461538,13,562.6319121538462,512.4182478461538,-50.2136643076924,-652.7776360000007,0,0,-50.2136643076924,0.0
306,d2d156f7863b789905b7cbc8a49a78bb448f095258d437481cd94e11df872433,mixed,15,448.88174146666665,448.88174146666665,448.88174146666665,15,480.1265608,448.88174146666665,-31.24481933333334,-468.6722899999995,0,0,-31.24481933333334,0.0
307,2d55bcbf9ed3be8e4307f4ecd395b58a6540906735135ebfd17c42e1dc393b3a,mixed,11,608.7076596363636,608.7076596363636,608.7076596363636,11,633.9265250909091,608.7076596363636,-25.218865454545494,-277.4075199999997,0,0,-25.218865454545494,0.0
308,a7df64380905ea43d3376e23aa4abeaa2b096e1d7d56589ae20a45bff1bdc64a,mixed,12,497.62641191666665,497.6547406666666,497.62641191666665,12,566.8906674166667,497.6547406666666,-69.23592675000003,-830.8311210000002,0,0,-69.26425550000005,-0.02832874999995738
309,afb09459694be9af583d91f7145f38793ff3ba7aa4c50fde07de189a24a43206,mixed,15,441.4333948666666,441.4333948666666,441.4333948666666,15,421.6441242,441.4333948666666,19.7892706666666,296.83905999999934,0,0,19.789270666666596,0.0
310,4880d4fdf2e007990efb80397c750d858fcb4fbfba915d20c0d45c15e28192ad,mixed,14,530.4098022857144,530.4098022857144,530.4098022857144,14,562.1563680714286,530.4098022857144,-31.74656578571421,-444.4519209999999,0,0,-31.74656578571421,0.0
311,15b12b559d7b8759b134a68c4bba4ead9f9689e59890e98655301ca5b0594d5a,mixed,14,522.2864365714286,522.2864365714286,522.2864365714286,14,577.9868377142857,522.2864365714286,-55.70040114285712,-779.8056159999996,0,0,-55.70040114285712,0.0
312,2943accd336389b0b767f4e49e8b104cb67ff836992d559e0034c7d478873e0a,mixed,12,553.80725,553.8072499166666,553.80725,12,590.7226439166667,553.8072499166666,-36.915394000000106,-442.9847280000004,0,0,-36.915393916666744,8.333336154464632e-08
313,43be6de2cd928b19b24b4b2cc1b4851e1b9eb81ae53eea862e155b460a27357a,mixed,16,244.69551275,244.69536775,244.69551275,16,316.100713375,244.69536775,-71.405345625,-1142.48553,0,0,-71.40520062499999,0.00014500000000339242
314,664571fc730e48828156c2856d89a9e3dc0530a25a1c7edb5805af8d281e57ff,all_directional,12,567.78242225,567.78245525,567.78242225,12,679.8059356666666,567.78245525,-112.02348041666664,-1344.2817649999995,0,0,-112.02351341666667,-3.300000003036985e-05
315,7a6de028b32cb77d1380dfacedd3c300e75e89037ea09fa811fafd2e303f5e85,mixed,10,655.1855529000001,655.1855529000001,655.1855529000001,10,711.7006297,655.1855529000001,-56.51507679999997,-565.1507679999995,0,0,-56.515076799999974,0.0
316,922922b7b2e1e4088ef95033c2e7c2d6fae2af330f827dbf97bf983de4f167b4,mixed,16,352.71916325,352.71916325,352.71916325,16,335.84160575,352.71916325,16.877557500000023,270.0409200000004,0,0,16.877557500000023,0.0
317,8089325dcdc71dab19c354943c6bcea1204f91d3ce8d3c96606b6fc66873d559,mixed,12,514.0372924166667,514.1519219166667,514.0372924166667,12,604.4628288333333,514.1519219166667,-90.31090691666668,-1083.7308830000002,0,0,-90.42553641666666,-0.11462949999997818
318,3a494a6e151c742d5bfdbe8ba36c1e694c5e4c9daf9e92aed7f8c7f31244f47b,mixed,13,506.374394,506.374394,506.374394,13,539.3655669230769,506.374394,-32.99117292307693,-428.8852480000005,5,0,-32.99117292307693,0.0
319,166460c76a0304e79eb54e158387b51ffd62fd66fedf8719b10d1a2316cfbf02,mixed,14,520.8328823571429,520.8446464285714,520.8328823571429,14,502.130413,520.8446464285714,18.714233428571447,261.9992680000005,0,0,18.702469357142945,-0.011764071428501666
320,d013b0681cd645a8a9b01e0818a59de3b1127bee6212cdbedfd49183f0c1f2da,mixed,12,538.4332372499999,538.3928975833334,538.4332372499999,12,600.701766,538.3928975833334,-62.308868416666655,-747.7064209999999,0,0,-62.26852875000009,0.04033966666656852
321,b61fb4eb7fa0167c8d37b1ffc8f626bf47aac5bb50116b120ebb7eadd244bcf7,mixed,10,670.6741678000001,670.6741678000001,670.6741678000001,10,712.3292650000001,670.6741678000001,-41.6550972,-416.550972,0,0,-41.6550972,0.0
322,86a5b303f9b7554aa97143c17e1d59a90b6afd0b1cb0f10169dc58ca262343d5,mixed,12,562.1638898333333,562.1638898333333,562.1638898333333,12,597.8008026666666,562.1638898333333,-35.63691283333333,-427.6429539999999,0,0,-35.63691283333333,0.0
323,88ab83d008d6d8e5926f1b8f0aa6e83370d9038462e483aa35e0bd4616a59cb6,mixed,14,452.4733567142857,452.4733567142857,452.4733567142857,14,464.294315,452.4733567142857,-11.820958285714312,-165.49341600000025,0,0,-11.820958285714255,0.0
324,5bffe0735296561498a233dbe1f18a9916fe1a24afd26c5de30eceb804e6efdc,all_directional,15,499.0202880666666,499.020288,499.0202880666666,15,514.743279,499.020288,-15.722991000000036,-235.84486500000003,0,0,-15.722990933333449,6.666658691756311e-08
325,2e3f95b8af4725e5cad1958d651b5da7aeeee7e61f8d9436e601a2bf482dc42d,mixed,10,642.0716288,642.0094892,642.0716288,10,705.9243137000001,642.0094892,-63.91482450000012,-639.1482450000003,0,0,-63.8526849000001,0.062139600000023165
326,0648bf3cec3939c40477931df0e04b4407c0ac3c54613b030120c69ba6a5b4bb,mixed,11,594.2802899090909,594.2802899090909,594.2802899090909,11,597.9325349090909,594.2802899090909,-3.6522449999999935,-40.1746949999997,0,0,-3.6522449999999935,0.0
327,7e3c6bb78d3f16d99128a054e6cfeeb050a8ac17bc1fca7faecebf938aff9f82,mixed,10,664.6327457,664.6327457,664.6327457,10,673.8475837,664.6327457,-9.214837999999986,-92.14837999999963,0,0,-9.214837999999986,0.0
328,e70fc550ab5a098fe6e97fb9c936af15e0dd2e65c8d66e42bca58bfc85c2525f,all_directional,14,469.743434,469.743434,469.743434,14,558.5841379285714,469.743434,-88.84070392857143,-1243.7698550000005,0,0,-88.84070392857143,0.0
329,5b5df5ad2decc4fe0d9b5e51d5b026848d35c480eb6438cfbd10a888543248df,mixed,15,431.44078406666665,431.44078406666665,431.44078406666665,15,443.6677779333333,431.44078406666665,-12.226993866666646,-183.40490799999952,0,0,-12.226993866666646,0.0
330,cc430efff444a39fe107918649250fee03f88a9271e7c3898eaf1a90d4a1cd9e,mixed,16,407.9622308125,407.962932375,407.9622308125,16,386.3991954375,407.962932375,21.563736937499986,345.0197909999997,0,0,21.563035375000027,-0.0007015624999553438
331,9933fc0fd51f6090f0dcfcb3530a3b75670377161d8c49ee2c3cce27afe89640,mixed,12,618.39244975,618.3926623333333,618.39244975,12,614.7153106666666,618.3926623333333,3.677351666666709,44.12822000000051,0,0,3.6771390833333726,-0.0002125833333366245
332,5d0f358d96614246762ee2ac577a88206920db49f795b92b2ff5e1dcc594ae9f,mixed,14,535.3217379285715,535.3217379285715,535.3217379285715,14,509.94619071428576,535.3217379285715,25.37554721428569,355.25766099999964,0,0,25.37554721428569,0.0
333,e77c7bac3c3e6fa1da8db002e40fe64ec012a1db6f4dfadf9b0c74b5ade8cc72,mixed,11,589.0012768181819,589.0012768181819,589.0012768181819,11,626.3533279090909,589.0012768181819,-37.35205109090907,-410.87256200000047,0,0,-37.35205109090907,0.0
334,9031088877c5b0c89f2e9144164daa113649916935f4dd779e13847fbfbd8d86,mixed,10,613.3547626,613.3547626,613.3547626,10,689.5090689,613.3547626,-76.15430630000003,-761.5430630000001,0,0,-76.15430630000003,0.0
335,c7eeccc7c7126527dd45aa9a64e3efc6e851c36b022d54e9364ad46cccbb2522,mixed,13,514.3106883846153,514.3143971538461,514.3106883846153,13,506.4423038461539,514.3143971538461,7.872093307692239,102.3372129999998,0,0,7.8683845384614415,-0.0037087692307977704
336,b6e08fab38f830fb676ade0ffa7b2a399a6d8e76309676fb4c5125728ab32aa9,mixed,13,492.4351486153846,492.4351486153846,492.4351486153846,13,480.9386281538461,492.4351486153846,11.496520461538466,149.45476599999984,0,0,11.496520461538523,0.0
337,52f92a7b9c7e706712b6dc81c695b51dd333bcd3826bf4705b6266bddbfd5446,mixed,10,773.2412564,773.2412564,773.2412564,10,734.1041720000001,773.2412564,39.137084399999935,391.370844,0,8,39.137084399999935,0.0
338,bb9718da5a3c0895c07b4f9757b63675ec6dfc671ce0b7f42f92c67a1222bfc8,mixed,13,442.6489834615385,442.6489834615385,442.6489834615385,13,503.9788830769231,442.6489834615385,-61.32989961538459,-797.2886950000002,0,0,-61.32989961538465,0.0
339,63671e8e9d0b06cd8f1d7bb535f0973e6a304442491981acdc51096a4ba0ab04,mixed,12,608.7938341666667,608.7938341666667,608.7938341666667,12,529.6333667499999,608.7938341666667,79.16046741666673,949.925609,0,0,79.16046741666673,0.0
340,cfb301449be2e451327efaa4eb3fb9f6e22ede0e1f6afc78c312b3a3cceeccd2,mixed,16,306.5320281875,306.5320281875,306.5320281875,16,368.550096125,306.5320281875,-62.01806793750001,-992.289087,0,0,-62.01806793750001,0.0
341,10cbc48d6e0df517bdf64e4f99376b9b248768406f07304b7db7b41aa32d01be,mixed,15,473.7137889333333,473.7230692,473.7137889333333,15,517.4295754666667,473.7230692,-43.706506266666736,-655.5975940000008,0,0,-43.715786533333414,-0.009280266666678472
342,9d570e12284b2f7cd215b81829e2dfb07aa2ba9bd2de3e8e9c91ad6f9a66e0d3,mixed,11,573.3947513636364,573.3947513636364,573.3947513636364,11,616.2452714545454,573.3947513636364,-42.85052009090907,-471.3557209999999,5,0,-42.85052009090907,0.0
343,d0a1701db561665f20d4140ffe48ef8cbfe65700103e140a623d09e4c0a21017,all_directional,14,544.7678231428571,544.7678231428571,544.7678231428571,14,568.928041,544.7678231428571,-24.160217857142925,-338.24305000000004,0,0,-24.160217857142925,0.0
344,a826af65746afce083627ef76325ac8db77e75aaf3c780c174a41f49d9357385,mixed,14,483.53546785714286,483.53546785714286,483.53546785714286,14,500.9872227142857,483.53546785714286,-17.451754857142816,-244.324568,0,0,-17.451754857142816,0.0
345,8ab4505940644e6acb910aa712867b17bc1243e69e26c62692ea0ea994da6734,mixed,11,674.4231644545454,674.3662305454545,674.4231644545454,11,674.1953539090908,674.3662305454545,0.1708766363636868,1.879643000000215,0,0,0.22781054545453117,0.05693390909084428
346,8cf31e785ed47106e94f1e6824fa76cc46e8f515beb7d3f6d17ee3f4d0e0403d,mixed,11,617.7258928181818,617.7421876363636,617.7258928181818,11,652.4931763636364,617.7421876363636,-34.750988727272784,-382.2608760000003,0,0,-34.767283545454575,-0.016294818181791015
347,a58233c5430f7cd582b2979f339cbc1375415a7f586d4bb46b703a2897a317bb,mixed,16,357.3583605625,357.595663625,357.3583605625,16,245.8325144375,357.595663625,111.76314918749998,1788.2103869999996,0,0,111.52584612500002,-0.23730306249996147
348,ad1f2f515887b9264805debe0da8f1d0e2d52a59a76a61eaf9177bcd0beb1d8b,mixed,11,659.6384604545455,659.6218842727272,659.6384604545455,11,694.9273197272728,659.6218842727272,-35.305435454545545,-388.3597900000004,0,0,-35.288859272727336,0.01657618181820908
349,11d1a674f5097bf8e2b08e2d82bf32887bcd6323d01533026c2e078c37c10921,mixed,11,560.0136883636363,560.0136883636363,560.0136883636363,11,605.7575504545455,560.0136883636363,-45.74386209090915,-503.1824830000005,0,0,-45.74386209090915,0.0
350,9f05f959a703f2ef1d986a774c2ff364ceb96a163fa185a2f70eced5701a0f76,mixed,15,440.7825556,440.7825556,440.7825556,15,403.2307049333333,440.7825556,37.55185066666667,563.27776,0,0,37.551850666666724,0.0
351,ee6251cd80b7d4496eb02e7f3ec09c451d224786d17940d08ed75f5b35f3c1ac,mixed,13,516.2320807692308,516.2320807692308,516.2320807692308,13,490.1293306153847,516.2320807692308,26.10275015384616,339.335752,0,0,26.10275015384616,0.0
352,903937b791fa94cc1f3ffcbfd43bd82aae205156d44ed54300f24f68dc615674,mixed,14,419.28948164285714,419.28948164285714,419.28948164285714,14,447.3637413571428,419.28948164285714,-28.074259714285688,-393.0396359999995,0,0,-28.074259714285688,0.0
353,19ca83d7cfe0c3734338e9cc4e6d70abeeb3b6a2fe19b51c9de2a53d0138f17f,mixed,12,487.0820286666667,487.0820286666667,487.0820286666667,12,517.2391505833333,487.0820286666667,-30.1571219166666,-361.8854629999996,0,0,-30.157121916666597,0.0
354,64b20cf4359f9dbd733905b30804b6bc5e5d6e77d41ce76820b806ec435b4de1,mixed,13,487.6912904615384,487.6912904615384,487.6912904615384,13,536.5251654615384,487.6912904615384,-48.83387500000004,-634.8403750000007,0,0,-48.833875000000035,0.0
355,0f6470bd35d6dd69fc21abcd00529182d90b61e2866428cd08234865b77a58f4,mixed,14,517.0549603571428,517.0549603571428,517.0549603571428,14,522.335544,517.0549603571428,-5.280583642857209,-73.92817100000048,0,0,-5.280583642857209,0.0
356,3a87540f74e67b1ec6bc062b59900783943492ca42f0fe1984cbb381a09711b9,mixed,13,467.8369446153847,467.8369446153847,467.8369446153847,13,517.7222307692308,467.8369446153847,-49.88528615384615,-648.5087199999998,0,0,-49.885286153846096,0.0
357,ca1bb381a04da202040073d0cdc48496515964d8d645b11a826fa03370ebd3c5,mixed,12,517.1148385833334,517.21297825,517.1148385833334,12,559.25908725,517.21297825,-42.046109,-504.5533079999996,0,0,-42.14424866666661,-0.09813966666661145
358,bfc30ff8041293349a64005c52a8be8e593d6f2e2d1803771306ef2317d652bc,all_directional,12,641.7729084166666,641.4880438333333,641.7729084166666,12,597.9941005,641.4880438333333,43.49394333333339,521.9273199999998,0,4,43.778807916666665,0.2848645833332739
359,388ded7dbefdd48cdf1d0e4728c710eb96e2f6eccf690030beb66d2960f64723,mixed,14,490.2001218571429,490.2001218571429,490.2001218571429,14,497.2742053571429,490.2001218571429,-7.074083500000029,-99.03716900000018,0,0,-7.074083499999972,0.0
360,f3111a531914867d289f1f39a82ebad3b0426d151488c724df1f1f2c8d7d089a,mixed,10,652.5809038,652.5809038,652.5809038,10,684.8661857,652.5809038,-32.28528189999997,-322.8528189999997,0,0,-32.28528189999997,0.0
361,ab7fbc4a4f1f3f18836e93d5b4bbbc1c7be9af9e6f4897aea24c913d5a4f532c,mixed,10,664.2929965000001,664.0170578,664.2929965000001,10,662.1277114000001,664.0170578,1.8893463999999085,18.893463999999767,0,0,2.1652851000000055,0.275938700000097
362,494ae0f2776607197d4acd5945f4a79525ff6b072ce089df010300f0c0370e59,mixed,10,677.5915253000001,677.6068308,677.5915253000001,10,783.37184,677.6068308,-105.7650092,-1057.650092,0,0,-105.78031469999996,-0.015305499999954009
363,a96390ee279bad85a30264d89843732a68b167d7cd1964facb90909ccdc50e97,mixed,16,381.5339128125,381.2949635625,381.5339128125,16,399.1521215625,381.2949635625,-17.85715799999997,-285.7145279999995,0,0,-17.618208750000008,0.23894924999996192
364,131786bf5ac7d67ec8b5bc50169fb33268438e71f08e4d03750ea616d39b662d,all_directional,10,682.4615722,682.4615722,682.4615722,10,722.2386084,682.4615722,-39.7770362,-397.7703620000002,0,0,-39.7770362,0.0
