id,step,phase,N,time_s,nodes,sample_group,remaining_cost,spearman,constant_prediction,top1_optimal,top3_best_recall,top3_overlap,predictor_regret,R12_regret,predictor_gain,top3_available_gain,margin,H1_pred,H1_R12,H2_pred,H2_R12,H3_pred,H3_R12
791,7,early,13,2278.116048,18,early,5148.927154,-0.7010842441774293,False,False,False,0.0,593.1706170000007,206.97766200000024,-386.19295500000044,-43.48316200000045,0.2925902515108808,True,True,False,False,False,False
791,13,middle,13,4370.87356,12,middle,3056.169642,-0.2937062937062937,False,False,False,0.0,23.823656000000483,0.0,-23.823656000000483,-23.823656000000483,0.45463092058278554,True,False,False,False,False,False
791,23,late,13,6881.75885,2,late,545.2843519999997,0.9999999999999999,False,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
792,6,early,14,2313.930653,19,early,4551.648466000001,0.02982456140350877,False,False,False,0.0,441.69196399999964,0.0,-441.69196399999964,-251.94572899999912,0.5951580039232545,True,False,False,False,False,False
792,10,middle,14,3258.199178,15,middle,3607.379941,0.05714285714285713,False,False,False,0.0,233.57124600000043,0.0,-233.57124600000043,-233.57124600000043,0.5368364361541437,True,False,False,False,False,False
792,23,late,14,6329.100974,2,late,536.478145,,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
792,24,late,14,6666.079087,1,late,199.50003199999992,,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
793,7,early,15,2244.987451,18,early,5859.198274,-0.3498452012383901,False,False,False,0.3333333333333333,717.3115829999997,523.9653980000003,-193.34618499999942,324.32476300000053,0.47364628670460085,True,False,False,False,False,False
793,11,middle,15,3557.426895,14,middle,4546.758830000001,0.4461538461538462,False,False,False,0.3333333333333333,131.06892300000027,474.1960900000008,343.12716700000055,390.35039900000083,0.15937964155079365,True,True,False,False,False,False
794,4,early,10,1267.374903,21,early,6086.866049,0.17792207792207793,False,False,False,0.0,532.9951599999995,939.0393599999998,406.0442000000003,421.9802330000002,0.8066655120149029,True,False,False,False,False,False
796,22,late,12,6123.703879,3,late,570.6653320000005,0.0,False,True,True,1.0,0.0,0.0,0.0,0.0,0.008483247111269465,False,False,False,False,False,False
796,23,late,12,6364.703879,2,late,329.6653320000005,-0.9999999999999999,False,False,True,1.0,156.01785699999982,0.0,-156.01785699999982,0.0,0.019505845980200776,False,False,False,False,False,False
798,9,middle,14,2750.097796,16,middle,4743.901107,0.16764705882352943,False,False,False,0.3333333333333333,879.7535470000003,254.16331699999955,-625.5902300000007,167.66421899999932,0.5429007990139884,True,False,False,False,False,False
798,21,late,14,6241.207542,4,late,1252.7913609999996,-0.39999999999999997,False,False,False,0.6666666666666666,85.40745100000004,0.0,-85.40745100000004,-33.92532300000039,0.12870444165342565,False,False,False,False,False,False
799,4,early,15,1517.071925,21,early,5618.372356,-0.16493506493506493,False,False,False,0.3333333333333333,471.6655330000003,570.2315340000005,98.56600100000014,403.6872890000004,0.5405608241325078,True,False,False,False,False,False
799,13,middle,15,4198.675877,12,middle,2936.7684040000004,-0.2175451988049762,False,False,False,0.0,176.83825199999956,0.0,-176.83825199999956,-176.83825199999956,0.3093062067869349,False,False,False,False,False,False
800,9,middle,10,2497.450757,16,middle,4422.649314,-0.21470588235294116,False,False,False,0.0,374.66776799999934,0.0,-374.66776799999934,-374.66776799999934,0.4545525976865106,True,False,False,False,False,False
801,9,middle,11,2653.152334,16,middle,4641.895219,-0.09999999999999999,False,False,False,0.3333333333333333,378.6359709999997,162.47379499999988,-216.16217599999982,78.11962499999936,0.4984914003890577,True,False,False,False,False,False
801,14,middle,11,4101.952192,11,middle,3193.0953610000006,-0.4272727272727273,False,False,False,0.0,391.48516199999995,22.14978500000052,-369.3353769999994,-346.9300939999994,0.3204124471947858,True,True,False,False,False,False
802,1,early,12,119.0,24,early,6743.311759,-0.01739508629945236,False,False,False,0.0,398.35753399999976,272.9711870000001,-125.38634699999966,21.086261999999806,0.00035269743586896496,True,True,False,False,False,False
802,3,early,12,1222.059764,22,early,5640.2519950000005,0.39243365330321855,False,False,False,0.3333333333333333,241.08145299999887,319.7684040000004,78.6869510000015,259.244901,0.15694729676410202,True,True,False,False,False,False
803,9,middle,13,2724.654524,16,middle,4662.982040000001,-0.014705882352941175,False,False,False,0.0,270.2865010000005,247.7341460000007,-22.552354999999807,-22.552354999999807,0.7732591047143134,True,False,False,False,False,False
803,10,middle,13,3450.936051,15,middle,3936.7005130000002,0.3321428571428571,False,True,True,0.3333333333333333,0.0,227.50037599999996,227.50037599999996,227.50037599999996,0.26877641366846305,True,False,False,False,False,False
803,22,late,13,6516.299825,3,late,871.3367390000003,-1.0,False,False,True,1.0,36.51585299999988,0.0,-36.51585299999988,0.0,0.009163645286223043,True,True,False,False,False,False
804,2,early,14,574.335073,23,early,7130.398373,-0.21936758893280633,False,False,False,0.0,876.842877,674.7059610000006,-202.13691599999947,161.3844170000002,0.6274083625702516,True,False,False,False,False,False
807,5,early,11,1968.186441,20,early,4788.186518,0.1263157894736842,False,False,False,0.3333333333333333,263.36149600000044,20.29569100000026,-243.06580500000018,-113.86000400000012,0.16269155780126476,True,False,False,False,False,False
807,16,middle,11,4756.911935,9,middle,1999.4610240000002,-0.08333333333333334,False,False,False,0.3333333333333333,493.5899439999994,0.0,-493.5899439999994,-340.08244000000013,0.39542424547036026,False,False,False,False,False,False
808,3,early,12,1324.052296,22,early,5566.265109,-0.24562394127611523,False,False,False,0.0,248.6241140000002,0.0,-248.6241140000002,-248.6241140000002,0.3996089166506914,True,False,False,False,False,False
808,14,middle,12,4423.468366,11,middle,2466.8490389999997,0.43636363636363645,False,False,False,0.3333333333333333,220.4783040000002,0.0,-220.4783040000002,-102.56661299999996,0.31063581044196686,False,False,False,False,False,False
808,22,late,12,6092.348374,3,late,797.9690309999996,0.5,False,True,True,1.0,0.0,33.74777999999969,33.74777999999969,33.74777999999969,0.007933892055179026,False,False,False,False,False,False
809,9,middle,13,2947.71395,16,middle,3648.493645,0.29705882352941176,False,False,False,0.0,351.70550000000003,87.4929830000001,-264.21251699999993,-264.21251699999993,0.42468274209376966,True,False,True,False,False,False
811,6,early,15,1967.381238,19,early,5004.17955,0.26491228070175443,False,False,False,0.3333333333333333,452.3539069999997,165.84497999999985,-286.50892699999986,-0.5044240000006539,0.454976534190794,True,False,False,False,False,False
811,16,middle,15,4784.072495,9,middle,2187.4882929999994,-0.5,False,False,False,0.3333333333333333,624.521272,0.0,-624.521272,-273.37592399999994,0.4250951865830279,True,False,False,False,False,False
811,22,late,15,6056.198564,3,late,915.3622239999995,0.5,False,False,True,1.0,47.68689400000039,0.0,-47.68689400000039,0.0,0.02031159838430474,False,False,False,False,False,False
811,23,late,15,6129.180707,2,late,842.3800809999993,0.9999999999999999,False,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
812,2,early,10,791.140232,23,early,5471.791422,-0.18972332015810275,False,False,False,0.6666666666666666,546.9044290000002,0.0,-546.9044290000002,-12.794310999999652,0.17775856979180837,False,False,False,False,False,False
812,9,middle,10,2804.009554,16,middle,3458.9221,-0.7617647058823529,False,False,False,0.0,676.4206240000003,72.62172900000041,-603.7988949999999,-543.7988949999999,0.09792303302261185,False,False,False,False,False,False
812,15,middle,10,4053.340218,10,middle,2209.591436,-0.5272727272727272,False,False,False,0.0,863.8346080000001,0.0,-863.8346080000001,-569.8265739999997,0.09443161422748969,False,False,False,False,False,False
812,23,late,10,5909.266322,2,late,353.6653319999996,-0.9999999999999999,False,False,True,1.0,156.01785699999982,0.0,-156.01785699999982,0.0,0.014327445940866435,False,False,False,False,False,False
812,24,late,10,6006.248465,1,late,256.6831890000003,,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
813,10,middle,11,3056.622644,15,middle,4181.546842,0.1714285714285714,False,False,False,0.6666666666666666,135.7884640000002,226.55663300000015,90.76816899999994,147.7541139999994,0.2956429777201103,True,False,False,False,False,False
814,8,early,12,2514.086325,17,early,4518.097731,-0.40441176470588236,False,False,False,0.0,607.2517170000001,103.2037790000004,-504.0479379999997,-75.61222100000032,0.5983110318640668,False,False,False,False,False,False
814,12,middle,12,3576.384637,13,middle,3455.799419,-0.07142857142857142,False,False,False,0.3333333333333333,643.2588669999996,0.0,-643.2588669999996,-206.93729799999983,0.6925362899431953,False,False,False,False,False,False
814,18,late,12,5302.202515,7,late,1729.981541,0.5714285714285715,False,True,True,0.6666666666666666,0.0,43.665963000000374,43.665963000000374,43.665963000000374,0.029995676698255425,True,False,False,False,False,False
814,24,late,12,6947.201913,1,late,84.98214300000018,,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
815,3,early,13,1191.283339,22,early,5305.723865,0.29531338226990406,False,False,False,0.0,393.40957400000116,62.53695200000038,-330.8726220000008,-281.7724469999994,0.16334214163099448,True,True,False,False,False,False
815,18,late,13,5094.501334,7,late,1402.50587,-0.7500000000000002,False,False,False,0.0,521.9751950000009,0.0,-521.9751950000009,-521.9751950000009,0.12836240969400037,False,False,False,False,False,False
816,19,late,14,5705.497378,6,late,1069.330664,-0.7714285714285715,False,False,False,0.0,542.18595,0.0,-542.18595,-525.3574440000002,0.28626455682334484,False,False,False,False,False,False
817,12,middle,15,3365.525708,13,middle,3364.4821089999996,-0.049450549450549455,False,False,False,0.0,122.08884200000011,115.0265730000001,-7.062269000000015,-7.062269000000015,0.35894715737581595,False,False,False,False,False,False
817,18,late,15,5148.039527,7,late,1581.9682899999998,-0.7142857142857144,False,False,False,0.3333333333333333,659.2409680000001,0.0,-659.2409680000001,-332.3346680000004,0.08581625031122919,False,False,False,False,False,False
818,5,early,10,1254.266614,20,early,5208.852444,-0.45563909774436084,False,False,False,0.0,707.001037,0.0,-707.001037,-446.384145,0.4623644311319506,False,True,False,False,False,False
818,12,middle,10,3831.200818,13,middle,2631.9182400000004,-0.7912087912087913,False,False,False,0.0,977.8931109999994,0.0,-977.8931109999994,-916.9865749999999,0.17284438377154998,False,False,False,False,False,False
819,2,early,11,1023.687845,23,early,5418.493514,-0.21739130434782608,False,False,False,0.3333333333333333,442.17440200000055,57.19568200000049,-384.97872000000007,17.188176000000567,0.41124161857696695,True,False,False,False,False,False
819,21,late,11,5606.516027,4,late,835.6653320000005,0.39999999999999997,False,True,True,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
820,0,early,12,0.0,25,early,6907.251537,0.12579342413884365,False,False,True,0.6666666666666666,160.77880499999992,160.77880499999992,0.0,160.77880499999992,0.0,True,True,False,False,False,False
820,22,late,12,5963.451588,3,late,943.7999490000002,-0.5,False,False,True,1.0,61.441937999999936,0.0,-61.441937999999936,0.0,0.017505202895714334,False,False,False,False,False,False
821,21,late,13,6141.102465,4,late,962.6555699999999,-0.39999999999999997,False,False,False,0.6666666666666666,42.66328799999974,42.66328799999974,0.0,12.137469000000237,0.0,False,False,False,False,False,False
822,18,late,14,5463.225754,7,late,2558.548927,-0.6785714285714287,False,False,False,0.3333333333333333,785.667206000001,0.0,-785.667206000001,-495.8280139999997,0.10930389594289258,True,False,False,False,False,False
824,1,early,10,119.0,24,early,7467.282441,0.4540117524157065,False,False,False,0.3333333333333333,602.3129900000004,833.1114750000006,230.79848500000026,435.8041290000001,0.0002800539298308813,True,True,False,False,False,False
824,10,middle,10,2854.395325,15,middle,4731.887116,-0.34642857142857136,False,False,False,0.0,738.4194829999997,265.5106479999995,-472.9088350000002,-165.44420499999978,0.7950687827998821,True,False,False,False,False,False
824,12,middle,10,3702.454076,13,middle,3883.8283650000003,-0.016483516483516484,False,False,False,0.0,399.41021100000034,221.69706600000063,-177.7131449999997,-81.00088499999947,0.7652508418113027,True,False,False,False,False,False
825,21,late,11,5916.195086,4,late,1221.9141840000002,-0.7999999999999999,False,False,False,0.6666666666666666,422.20060600000033,0.0,-422.20060600000033,-152.2693650000001,0.04724122649732965,False,False,False,False,False,False
826,0,early,12,0.0,25,early,6561.408716,0.46739758510304297,False,True,True,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False
826,5,early,12,2082.209373,20,early,4479.199343,0.44060150375939844,False,False,False,0.0,288.81903799999964,81.7675020000006,-207.05153599999903,-207.05153599999903,0.502943706629996,True,False,False,False,False,False
827,0,early,13,0.0,25,early,6299.521954,0.49932680285082276,False,False,True,1.0,86.1687979999997,86.1687979999997,0.0,86.1687979999997,0.0,True,True,False,False,False,False
827,16,middle,13,4564.409732,9,middle,1735.1122219999997,-0.09999999999999999,False,False,False,0.3333333333333333,576.3709450000006,0.0,-576.3709450000006,-453.061334,0.4230941250387763,False,False,False,False,False,False
827,23,late,13,5946.740396,2,late,352.7815579999997,-0.9999999999999999,False,False,True,1.0,155.9579330000006,0.0,-155.9579330000006,0.0,0.018136635094736064,False,False,False,False,False,False
828,3,early,14,1130.406751,22,early,5616.645780999999,-0.4997176736307172,False,False,False,0.0,516.3790239999998,0.0,-516.3790239999998,-516.3790239999998,0.48149650537543587,True,True,False,False,False,False
828,5,early,14,1730.270882,20,early,5016.78165,-0.2541353383458646,False,False,False,0.0,549.7535699999999,0.0,-549.7535699999999,-249.3847940000005,0.46025969307180825,True,False,False,False,False,False
828,9,middle,14,2595.308072,16,middle,4151.74446,-0.014705882352941175,False,False,True,0.3333333333333333,573.1096869999992,324.91811999999936,-248.19156699999985,324.91811999999936,0.32728520480184964,False,True,False,False,False,False
828,16,middle,14,4618.251668,9,middle,2128.800864,-0.26666666666666666,False,False,False,0.0,729.2386409999999,0.0,-729.2386409999999,-729.2386409999999,0.39942792958072393,False,False,False,False,False,False
828,21,late,14,5538.789234,4,late,1208.2632979999998,-0.39999999999999997,False,False,False,0.6666666666666666,265.42540199999985,0.0,-265.42540199999985,-142.01785700000073,0.08195669682620266,False,False,False,False,False,False
829,10,middle,15,3064.712975,15,middle,4361.971957,0.27499999999999997,False,False,False,0.3333333333333333,43.89153199999964,320.8365179999996,276.944986,297.9767689999994,0.46469524226016456,True,False,False,False,False,False
830,2,early,10,610.8844,23,early,6580.440762,-0.5256916996047432,False,False,False,0.0,831.1161769999999,67.69204600000012,-763.4241309999998,-359.8314650000002,0.36509183460067685,True,False,False,False,False,False
830,8,early,10,2068.490512,17,early,5122.834650000001,-0.3504901960784314,False,False,False,0.0,799.0815139999995,27.295651000000362,-771.7858629999992,-422.854992999999,0.23738782138975034,True,True,False,False,False,False
830,22,late,10,6163.523236,3,late,1027.801926,-0.5,False,False,True,1.0,15.245335999999952,0.0,-15.245335999999952,0.0,0.07183745884930615,True,True,False,False,False,False
831,14,middle,11,4020.548306,11,middle,2666.270027,-0.21818181818181823,False,False,False,0.3333333333333333,685.2847670000001,0.0,-685.2847670000001,-375.74754399999983,0.7776677519232588,True,False,False,False,False,False
832,23,late,12,6851.159069,2,late,501.7396749999998,0.9999999999999999,False,True,True,1.0,0.0,2.5853409999999712,2.5853409999999712,2.5853409999999712,0.0015381348913372506,False,False,False,False,False,False
833,7,early,13,2383.042135,18,early,4584.432392999999,-0.0608875128998968,False,False,False,0.3333333333333333,680.8997470000013,0.0,-680.8997470000013,-545.069891000001,0.7926186633542548,True,False,False,False,False,False
834,0,early,14,0.0,25,early,6633.128384,0.572417783237307,False,True,True,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False
834,17,late,14,5258.132388,8,late,1374.9959959999996,-0.5952380952380953,False,False,False,0.0,777.012514,0.0,-777.012514,-777.012514,0.20311863562558485,False,False,False,False,False,False
835,6,early,15,2010.14054,19,early,5077.7392899999995,-0.38245614035087716,False,False,False,0.3333333333333333,1099.554916,437.64641699999993,-661.9084990000001,224.12404999999944,0.528150576072475,False,False,False,False,False,False
837,11,middle,11,3175.361441,14,middle,3459.6415639999996,-0.1584159374450008,False,False,False,0.0,596.0988150000003,0.0,-596.0988150000003,-505.58158000000003,0.4352221028137381,True,True,False,False,False,False
838,20,late,12,5224.275521,5,late,980.5391610000006,-0.6,False,False,False,0.6666666666666666,280.2869439999995,0.0,-280.2869439999995,-131.8376099999996,0.10411903104467801,False,False,False,False,False,False
839,21,late,13,5586.988323,4,late,787.6653320000005,0.0,False,False,True,0.6666666666666666,162.52955199999997,0.0,-162.52955199999997,0.0,0.002362829614113604,False,False,False,False,False,False
840,13,middle,14,3817.72302,12,middle,2857.1754100000003,-0.16783216783216784,False,False,False,0.0,609.327276,33.81791200000043,-575.5093639999996,-575.5093639999996,0.4075833303469184,True,True,False,False,False,False
842,19,late,10,5450.531605,6,late,1688.7326439999997,-0.08571428571428573,False,False,False,0.3333333333333333,295.8642200000004,0.0,-295.8642200000004,-22.665544999999838,0.25559157244787434,False,False,False,False,False,False
843,14,middle,11,4573.461655,11,middle,2208.6756109999997,-0.5272727272727273,False,False,False,0.3333333333333333,1092.7596979999998,0.0,-1092.7596979999998,-576.4142590000001,0.3825167417450839,False,False,False,False,False,False
844,5,early,12,1526.070337,20,early,6838.443656,0.402406948352333,False,False,False,0.0,760.7026690000002,1187.5828650000003,426.88019600000007,426.88019600000007,0.7579564224999067,False,False,False,False,False,False
844,8,early,12,2240.735669,17,early,6123.778324000001,-0.17156862745098042,False,False,False,0.3333333333333333,650.217603000001,812.9025740000016,162.6849710000006,804.1597220000003,0.33418248981863685,True,False,False,False,False,False
844,17,late,12,5228.527653,8,late,3135.9863400000004,-0.6107893935757621,False,False,False,0.0,529.4465140000002,195.71610000000055,-333.73041399999966,-155.44288400000005,0.15461700246424026,False,False,False,False,False,False
845,4,early,13,1816.754995,21,early,4636.79464,-0.20909090909090908,False,False,False,0.0,405.62102499999946,0.0,-405.62102499999946,-373.5480699999998,0.650298439430881,True,False,False,False,False,False
845,8,early,13,2625.407188,17,early,3828.142447,0.32843137254901966,False,False,False,0.3333333333333333,542.7490899999993,0.0,-542.7490899999993,-542.7490899999993,0.8498928727320941,True,False,False,False,False,False
845,14,middle,13,4278.767865,11,middle,2174.7817700000005,0.5636363636363637,False,False,False,0.6666666666666666,161.04345899999953,0.0,-161.04345899999953,-161.04345899999953,0.23217789653442678,False,False,False,False,False,False
845,24,late,13,6214.866446,1,late,238.6831890000003,,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
846,15,middle,14,4498.343894,10,middle,2769.8971420000007,-0.19999999999999998,False,False,False,0.3333333333333333,45.95383800000036,91.4800950000008,45.52625700000044,45.52625700000044,0.26052804423702736,True,False,False,False,False,False
846,17,late,14,5225.07639,8,late,2043.1646460000002,-0.523809523809524,False,False,False,0.0,290.3247369999999,149.00542200000018,-141.31931499999973,-127.09724899999947,0.08142647668462322,True,True,False,False,False,False
847,4,early,15,1388.714219,21,early,6071.091023000001,0.04805194805194805,False,False,False,0.0,325.5025489999989,134.36427600000025,-191.13827299999866,-191.13827299999866,0.15135396160652226,True,True,False,False,False,False
847,17,late,15,5355.342462,8,late,2104.4627800000007,-0.9285714285714287,False,False,False,0.0,809.5023440000004,0.0,-809.5023440000004,-572.7655989999994,0.18106991827194663,True,False,False,False,False,False
847,23,late,15,6615.501969,2,late,844.3032730000004,-0.9999999999999999,False,False,True,1.0,329.30112999999983,0.0,-329.30112999999983,0.0,0.017981299448573518,False,False,False,False,False,False
848,23,late,10,6362.40648,2,late,349.9821430000002,-0.9999999999999999,False,False,True,1.0,3.6831890000003114,0.0,-3.6831890000003114,0.0,0.001146416411954454,False,False,False,False,False,False
849,5,early,11,1730.484855,20,early,5241.504119,-0.3542685470541099,False,False,False,0.0,487.0688570000002,0.0,-487.0688570000002,-470.8018339999999,0.7786270442497368,True,False,False,False,False,False
849,9,middle,11,2710.150187,16,middle,4261.838787,-0.2735294117647059,False,False,False,0.0,889.6723179999999,0.0,-889.6723179999999,-735.9534620000004,0.8975661658512866,True,False,False,False,False,False
852,11,middle,14,3279.320732,14,middle,4764.461023,-0.23956043956043957,False,False,False,0.0,602.1364039999999,37.22445299999981,-564.911951,-89.96617100000003,0.439047116165142,False,False,False,False,False,False
853,9,middle,15,3004.16659,16,middle,3889.46313,-0.5264705882352941,False,False,False,0.0,164.4218490000003,0.0,-164.4218490000003,-164.4218490000003,0.6494743535666926,True,False,False,False,False,False
853,13,middle,15,3936.698795,12,middle,2956.930925,-0.2517482517482518,False,False,False,0.0,335.2904360000002,0.0,-335.2904360000002,-335.2904360000002,0.7336444355514949,True,False,False,False,False,False
854,5,early,10,1608.328699,20,early,5906.717593,-0.4330827067669173,False,False,False,0.0,348.1887820000002,17.664190999999846,-330.5245910000003,-330.0542809999997,0.5771077997654381,True,True,False,False,False,False
854,6,early,10,1926.412824,19,early,5588.633468,-0.5771929824561403,False,False,False,0.0,659.745852,0.0,-659.745852,-659.3819039999998,0.8831220004774382,True,False,False,False,False,False
854,15,middle,10,4704.492601,10,middle,2810.553691,0.35757575757575755,False,False,False,0.3333333333333333,113.25422500000059,23.523223000000144,-89.73100200000044,0.0,0.04738325158821821,False,True,False,False,False,False
854,16,middle,10,4924.583921,9,middle,2590.4623709999996,0.0,False,False,False,0.3333333333333333,331.72260800000004,0.0,-331.72260800000004,-40.85043599999972,0.21326928794235733,False,False,False,False,False,False
854,23,late,10,6474.914585,2,late,1040.1317069999996,-0.9999999999999999,False,False,True,1.0,394.09160599999996,0.0,-394.09160599999996,0.0,0.5528423142418336,True,False,False,False,False,False
855,4,early,11,1276.767895,21,early,5521.225556,-0.1922077922077922,False,False,False,0.0,393.05556700000034,378.3663750000005,-14.68919199999982,-14.68919199999982,0.808877389727883,False,False,False,False,False,False
855,18,late,11,5373.662787,7,late,1424.330664,-0.34235623582431246,False,False,False,0.3333333333333333,388.0,0.0,-388.0,-319.2757539999993,0.1091345239401672,False,False,False,False,False,False
857,15,middle,13,4702.843987,10,middle,2821.736686,0.19999999999999998,False,False,False,0.3333333333333333,0.0035509999997884734,272.7318800000003,272.7283290000005,272.7283290000005,0.037363052148119746,False,False,False,False,False,False
858,7,early,14,2307.879332,18,early,4905.561589000001,-0.5689210876903735,False,False,False,0.0,1339.2730989999982,0.0,-1339.2730989999982,-275.71150399999897,0.29411223877906256,True,True,False,False,False,False
858,8,early,14,2679.844742,17,early,4533.596179,-0.44852941176470595,False,False,False,0.0,1407.3518119999999,0.0,-1407.3518119999999,-882.6599539999997,0.7525598650867824,True,False,False,False,False,False
858,16,middle,14,4697.87151,9,middle,2515.5694110000004,-0.25,False,False,False,0.0,592.3262319999994,0.0,-592.3262319999994,-569.5671569999995,0.620024898416695,True,True,False,False,False,False
858,22,late,14,6674.355345,3,late,539.0855760000004,0.5,False,False,True,1.0,37.826790000000074,0.0,-37.826790000000074,0.0,0.007267522783910185,False,False,False,False,False,False
859,5,early,15,1804.171207,20,early,4463.655283,-0.6631578947368421,False,False,False,0.0,647.0059519999995,0.0,-647.0059519999995,-430.86624699999993,0.47969986089613503,True,False,False,False,False,False
859,22,late,15,5903.920755,3,late,363.9057350000003,0.5,False,False,True,1.0,31.994246999999632,0.0,-31.994246999999632,0.0,0.009710787418197087,False,False,False,False,False,False
860,16,middle,10,4302.03343,9,middle,2387.5129259999994,-0.31666666666666665,False,False,False,0.0,157.6063750000003,0.0,-157.6063750000003,-157.6063750000003,0.46548407861034813,True,True,False,False,False,False
862,7,early,12,2428.92657,18,early,3868.303832,0.24458204334365324,False,False,False,0.0,542.1676129999992,0.0,-542.1676129999992,-542.1676129999992,0.4741972969037449,True,False,False,False,False,False
863,5,early,13,1696.330804,20,early,5308.260281,-0.5864661654135337,False,False,False,0.0,796.787292,176.83102700000018,-619.9562649999998,-533.2749709999998,0.8531252463923332,True,False,False,False,False,False
864,13,middle,14,4150.995289,12,middle,2425.184276,-0.6713286713286714,False,False,False,0.0,1045.3093329999992,0.0,-1045.3093329999992,-626.4485869999999,0.10120039137031323,False,False,False,False,False,False
864,16,middle,14,5011.542719,9,middle,1564.6368460000003,-0.3,False,False,False,0.0,631.1938369999998,6.494513000000552,-624.6993239999993,-542.5778369999998,0.10880951132685035,False,False,False,False,False,False
865,19,late,15,6164.81935,6,late,1430.6754420000007,-0.8285714285714287,False,False,False,0.0,218.60226299999977,0.0,-218.60226299999977,-128.71966199999952,0.09418174436777993,True,False,False,False,False,False
865,21,late,15,6490.801493,4,late,1104.6932990000005,0.19999999999999998,False,False,True,1.0,14.094905999999355,7.952948000000106,-6.141957999999249,7.952948000000106,0.0008750924391964787,True,True,False,False,False,False
866,5,early,10,1424.029784,20,early,5564.061952,-0.6496240601503759,False,False,False,0.0,835.6261879999993,34.11466199999995,-801.5115259999993,-214.06211600000006,0.4851448573442485,False,False,False,False,False,False
866,18,late,10,5410.129611,7,late,1577.962125,0.07142857142857144,False,False,False,0.6666666666666666,150.635945,43.541479000000436,-107.09446599999956,0.0,0.028822751713778905,False,False,False,False,False,False
866,22,late,10,6381.426404,3,late,606.6653320000005,0.0,False,True,True,1.0,0.0,0.0,0.0,0.0,0.0072036283085809005,False,False,False,False,False,False
867,6,early,11,1790.969782,19,early,5117.749288,-0.5736842105263157,False,False,False,0.0,734.2094390000002,0.0,-734.2094390000002,-351.5974420000002,0.8618193717986358,True,False,False,False,False,False
867,16,middle,11,4274.411913,9,middle,2634.307157,0.48333333333333334,False,False,False,0.3333333333333333,109.75864000000001,25.72542599999997,-84.03321400000004,-84.03321400000004,0.31688282573364324,False,False,False,False,False,False
867,17,late,11,4666.852747,8,late,2241.866323,0.3333333333333334,False,False,False,0.3333333333333333,238.32781400000022,16.91339500000049,-221.41441899999973,0.0,0.06345776939482839,True,False,False,False,False,False
868,3,early,12,1162.503468,22,early,5243.396317,0.09881422924901187,False,False,False,0.0,609.2507180000002,212.89803699999993,-396.3526810000003,-396.3526810000003,0.4041901538464613,True,False,False,False,False,False
868,10,middle,12,3418.120921,15,middle,2987.7788639999994,-0.807142857142857,False,False,False,0.0,958.2496520000004,0.0,-958.2496520000004,-697.4195140000002,0.4167693193572316,False,False,False,False,False,False
868,22,late,12,5835.234453,3,late,570.6653319999996,0.0,False,True,True,1.0,0.0,0.0,0.0,0.0,0.007933892055179026,False,False,False,False,False,False
869,4,early,13,1488.267485,21,early,5997.439681999999,-0.12987012987012986,False,False,True,0.3333333333333333,1011.6424980000011,262.5687619999999,-749.0737360000012,262.5687619999999,0.39598537284800783,True,True,False,False,False,False
870,7,early,14,2422.335799,18,early,4853.555472,-0.22715542521212734,False,False,False,0.0,372.6591349999999,474.83182900000065,102.17269400000077,102.17269400000077,0.6402957398854392,False,False,False,False,False,False
870,12,middle,14,3408.983274,13,middle,3866.9079970000003,-0.14285714285714285,False,False,False,0.0,185.8941050000003,136.33583100000033,-49.55827399999998,-49.55827399999998,0.4381546617097155,False,False,False,False,False,False
870,21,late,14,6347.754957,4,late,928.1363140000003,-0.9486832980505139,False,False,False,0.6666666666666666,213.02786299999934,0.0,-213.02786299999934,-196.1993569999995,0.09645124362829671,False,False,False,False,False,False
871,2,early,15,643.422013,23,early,5726.736215,-0.5731225296442688,False,False,False,0.0,1011.6466310000005,35.0070510000005,-976.63958,-145.05542400000013,0.18810809165682907,True,True,False,False,False,False
871,10,middle,15,3218.210886,15,middle,3151.9473420000004,0.08214285714285713,False,False,False,0.0,216.37679000000026,7.647280000000137,-208.72951000000012,-45.92357399999946,0.47161382299146604,True,True,False,False,False,False
871,15,middle,15,4139.675684,10,middle,2230.4825440000004,-0.006060606060606061,False,False,False,0.0,322.3741409999993,106.7177499999998,-215.65639099999953,-196.0415379999995,0.19888876289828772,False,False,False,False,False,False
872,16,middle,10,4432.380208,9,middle,2733.616981,0.03333333333333333,False,False,False,0.3333333333333333,227.66794600000048,243.63144199999988,15.963495999999395,15.963495999999395,0.08493630148022424,True,True,False,False,False,False
