id,step,group,N,node,probability,cost,gain,prediction_rank,cost_rank,hit,quick_clear,release16
144,16,late,16,2,0.5740433837136982,2026.2215960000003,60.16731299999992,1.0,2.0,True,False,False
144,16,late,16,3,0.5413744223240541,2035.4740629999997,50.91484600000058,3.0,3.0,True,False,False
144,16,late,16,4,0.5094849653355968,2397.926534,-311.53762499999993,4.0,8.0,True,False,False
144,16,late,16,5,0.5660360262979389,1773.8776829999997,312.51122600000053,2.0,1.0,True,False,False
144,16,late,16,6,0.35603121743399724,2294.2908610000004,-207.90195200000016,6.0,6.0,False,False,False
144,16,late,16,7,0.3227489804189835,2395.7741210000004,-309.38521200000014,7.0,7.0,False,False,False
144,16,late,16,8,0.09075040242087817,2664.2279120000003,-577.839003,9.0,9.0,False,False,False
145,1,early,16,0,0.8267600849166523,5939.670292,0.0,3.0,2.0,True,False,False
145,1,early,16,1,0.826635982920094,6850.158945,-910.4886530000003,4.0,18.0,True,False,False
145,1,early,16,2,0.7562443883052814,6804.457929,-864.7876370000004,11.0,16.0,True,False,False
145,1,early,16,3,0.7083702154113318,5899.075131,40.59516100000019,18.0,1.0,True,False,False
145,1,early,16,4,0.6876870896675211,6471.005691,-531.3353990000005,21.5,7.0,True,False,False
145,1,early,16,5,0.7559519928582601,7294.522235,-1354.8519430000006,12.0,22.0,True,False,False
145,1,early,16,6,0.7087441101238785,7317.048824,-1377.3785320000006,16.0,24.0,True,False,False
145,1,early,16,7,0.6876870896675211,7129.498407,-1189.8281150000003,21.5,21.0,True,False,False
145,1,early,16,8,0.7570710717853143,6666.345348,-726.675056,7.0,13.0,True,False,False
145,1,early,16,9,0.709261073529244,6680.386481,-740.7161889999998,14.0,14.0,True,False,False
145,1,early,16,10,0.687288082067769,6839.365578,-899.6952860000001,24.0,17.0,True,False,False
145,1,early,16,11,0.7563904636854261,6792.089268,-852.4189759999999,9.0,15.0,False,False,False
145,1,early,16,12,0.7089165263000516,6946.788741,-1007.1184490000005,15.0,20.0,False,False,False
145,1,early,16,13,0.6883306389183765,6648.374288,-708.7039960000002,20.0,12.0,True,False,False
145,1,early,16,14,0.827131895389484,6334.409622,-394.73933000000034,1.0,6.0,False,False,False
145,1,early,16,15,0.7562930891574835,6194.215571,-254.54527899999994,10.0,4.0,False,False,False
145,1,early,16,16,0.7083989924053034,7310.909106,-1371.2388140000003,17.0,23.0,False,False,False
145,1,early,16,17,0.6875029912697554,6592.113417,-652.4431249999998,23.0,10.0,False,False,False
145,1,early,16,18,0.7567066807881216,6855.616015,-915.9457229999998,8.0,19.0,True,False,False
145,1,early,16,19,0.7096625652478807,6119.187623,-179.517331,13.0,3.0,True,False,False
145,1,early,16,20,0.6886978266223245,6273.475537,-333.80524500000047,19.0,5.0,True,False,False
145,1,early,16,21,0.8264763017267088,6628.303141,-688.6328490000005,5.0,11.0,True,False,False
145,1,early,16,22,0.8268841042929763,6535.908879,-596.2385869999998,2.0,9.0,True,False,False
145,1,early,16,23,0.826245409627854,6487.046362,-547.3760700000003,6.0,8.0,True,False,False
145,11,N16_late,16,0,0.26830258857353295,1817.227027,0.0,11.0,1.0,False,False,False
145,11,N16_late,16,1,0.2337894618022046,1856.3264690000005,-39.099442000000636,14.0,2.0,False,False,False
145,11,N16_late,16,2,0.4541023944061098,2255.378594,-438.1515669999999,9.0,7.0,True,False,False
145,11,N16_late,16,3,0.5512728031708549,1998.3443260000004,-181.11729900000046,7.0,3.0,False,False,False
145,11,N16_late,16,4,0.7351698396088084,2315.55364,-498.3266130000002,1.0,8.0,True,False,False
145,11,N16_late,16,5,0.6322328279079337,2698.3196800000005,-881.0926530000006,2.0,10.0,False,False,False
145,11,N16_late,16,6,0.5863304755736212,2720.2670370000005,-903.0400100000006,6.0,11.0,False,False,False
145,11,N16_late,16,7,0.5901114051156832,3076.469072,-1259.242045,4.0,12.0,True,False,False
145,11,N16_late,16,8,0.632170766353266,2234.7277990000002,-417.5007720000003,3.0,5.0,True,False,False
145,11,N16_late,16,9,0.5873795628733701,2247.373957,-430.1469299999999,5.0,6.0,True,False,False
145,11,N16_late,16,10,0.45189841068936887,2525.7968820000006,-708.5698550000006,10.0,9.0,True,False,False
145,11,N16_late,16,11,0.5497239566976766,2189.676883,-372.4498560000002,8.0,4.0,True,False,False
145,11,N16_late,16,12,0.265478311481412,3106.673619,-1289.4465920000002,12.0,13.0,True,False,False
145,11,N16_late,16,13,0.2339484331128706,3242.1621780000005,-1424.9351510000006,13.0,14.0,False,False,False
146,7,middle,16,0,0.03367693390022308,3456.1538889999997,0.0,18.0,9.0,False,False,False
146,7,middle,16,1,0.06065518612547016,3429.882398,26.271490999999514,17.0,8.0,False,False,False
146,7,middle,16,2,0.06619153947328171,3427.7139520000005,28.43993699999919,16.0,7.0,False,False,False
146,7,middle,16,3,0.0713914293579665,3921.5742030000006,-465.4203140000009,13.0,11.0,False,False,False
146,7,middle,16,4,0.06793503196402895,4556.338345,-1100.1844560000004,14.0,15.0,False,False,False
146,7,middle,16,5,0.072951396323372,4574.023297,-1117.869408,11.0,16.0,False,False,False
146,7,middle,16,6,0.07163613005842218,5162.996273000001,-1706.842384000001,12.0,18.0,False,False,False
146,7,middle,16,7,0.06717034227510466,2735.805318,720.3485709999995,15.0,1.0,True,False,True
146,7,middle,16,8,0.07325727219894151,2824.7808710000004,631.3730179999993,10.0,2.0,True,False,True
146,7,middle,16,9,0.07732542134401843,4318.596917000001,-862.443028000001,9.0,14.0,False,False,False
146,7,middle,16,10,0.1800997155354357,3134.3959520000003,321.7579369999994,6.0,4.0,False,False,False
146,7,middle,16,11,0.16425534518092544,3102.048413,354.1054759999997,7.0,3.0,False,False,False
146,7,middle,16,12,0.26464380754289907,3998.3394570000005,-542.1855680000008,4.0,12.0,False,False,False
146,7,middle,16,13,0.3101275502401125,4150.051712,-693.8978230000007,1.0,13.0,False,False,False
146,7,middle,16,14,0.2869115712843727,3232.6629120000002,223.49097699999948,3.0,6.0,False,False,False
146,7,middle,16,15,0.1514391459945552,3201.0736730000003,255.08021599999938,8.0,5.0,False,False,False
146,7,middle,16,16,0.2213317835622305,3552.122242,-95.9683530000002,5.0,10.0,False,False,False
146,7,middle,16,17,0.3042547334291743,4619.247456000001,-1163.0935670000013,2.0,17.0,False,False,False
146,13,N16_late,16,0,0.04037961893764441,1655.4913419999993,0.0,12.0,3.0,False,False,False
146,13,N16_late,16,1,0.0700418591224019,1253.1096710000002,402.3816709999992,11.0,1.0,True,False,True
146,13,N16_late,16,2,0.07758371824480381,1321.5714259999995,333.91991599999983,10.0,2.0,True,False,True
146,13,N16_late,16,3,0.09097142032332572,2733.1319869999998,-1077.6406450000004,9.0,9.0,False,False,False
146,13,N16_late,16,4,0.21247113163972275,1885.7662009999995,-230.2748590000001,6.0,5.0,False,False,False
146,13,N16_late,16,5,0.19377886836027713,1853.2234939999998,-197.7321520000005,7.0,4.0,False,False,False
146,13,N16_late,16,6,0.31221131639722866,2782.1507249999995,-1126.6593830000002,4.0,10.0,False,False,False
146,13,N16_late,16,7,0.3658703810623556,2838.809827,-1183.3184850000007,1.0,12.0,False,False,False
146,13,N16_late,16,8,0.33848152424942257,2106.917146,-451.4258040000004,3.0,6.0,False,False,False
146,13,N16_late,16,9,0.17865906466512704,2827.183744,-1171.6924020000006,8.0,11.0,False,False,False
146,13,N16_late,16,10,0.26111431870669755,2510.728784,-855.2374420000006,5.0,7.0,False,False,False
146,13,N16_late,16,11,0.358941974595843,2659.202281,-1003.7109390000005,2.0,8.0,False,False,False
147,18,N16_late,16,0,0.2967720599652939,2384.6518029999997,0.0,5.0,6.0,False,False,False
147,18,N16_late,16,1,0.27771498370076897,2207.303054,177.34874899999977,6.0,1.0,False,False,False
147,18,N16_late,16,2,0.3995505240690397,2592.2187030000005,-207.56690000000071,1.0,7.0,True,False,False
147,18,N16_late,16,3,0.3601232209679879,2237.574041,147.0777619999999,3.0,2.0,True,False,True
147,18,N16_late,16,4,0.3497116097609977,2296.3938470000003,88.25795599999947,4.0,3.0,True,False,False
147,18,N16_late,16,5,0.1192669809701814,2352.5789700000005,32.072832999999264,7.0,5.0,True,False,False
147,18,N16_late,16,6,0.3665462466368393,2345.990995,38.66080799999963,2.0,4.0,False,False,False
147,21,late,16,0,0.09869362014906702,1386.8454160000001,0.0,3.0,1.0,True,False,False
147,21,late,16,1,0.1490264969117725,1472.4488530000008,-85.60343700000067,2.0,2.0,True,False,True
147,21,late,16,2,0.16276487886545932,1475.0826630000001,-88.23724700000002,1.0,3.0,True,False,False
147,21,late,16,3,0.09669119791944059,1654.1531540000005,-267.3077380000004,4.0,4.0,True,False,False
147,22,late,16,0,0.10270418516618918,1136.1622269999998,0.0,2.0,1.0,True,False,True
147,22,late,16,1,0.11262522335114489,1164.4083570000003,-28.24613000000045,1.0,2.0,True,False,False
147,22,late,16,2,0.10198384498403557,1498.8931830000001,-362.73095600000033,3.0,3.0,True,False,False
148,1,early,16,0,0.8043475890904804,5757.321153,0.0,3.0,8.0,True,False,False
148,1,early,16,1,0.8042172508253904,5776.046778,-18.725625000000036,4.0,9.0,True,False,False
148,1,early,16,2,0.7311586574012735,6096.829128,-339.50797500000044,11.0,19.0,True,False,False
148,1,early,16,3,0.6823020038075425,6105.899943,-348.5787900000005,18.0,20.0,True,False,False
148,1,early,16,4,0.6613674749486266,5401.504744,355.816409,21.5,2.0,True,False,False
148,1,early,16,5,0.7308584184853841,5241.699233,515.6219199999996,12.0,1.0,True,False,False
148,1,early,16,6,0.6826813518073496,6860.431037,-1103.1098840000004,16.0,24.0,False,False,False
148,1,early,16,7,0.6613674749486266,6517.301301,-759.9801480000006,21.5,23.0,True,False,False
148,1,early,16,8,0.7320076469154922,5961.396249,-204.07509600000049,7.0,14.0,True,False,False
148,1,early,16,9,0.6832059095938979,5963.657932,-206.3367790000002,14.0,15.0,True,False,False
148,1,early,16,10,0.6609645658662624,5722.365043,34.95611000000008,24.0,6.0,True,False,False
148,1,early,16,11,0.7313086602510217,5840.939603,-83.61844999999994,9.0,10.0,True,False,False
148,1,early,16,12,0.6828562938155387,5844.491619,-87.17046600000049,15.0,11.0,True,False,False
148,1,early,16,13,0.6620173908416789,6085.564869,-328.24371599999995,20.0,18.0,True,False,False
148,1,early,16,14,0.8047381199487486,5599.195975,158.12517800000023,1.0,4.0,True,False,False
148,1,early,16,15,0.731208666985647,5987.518801,-230.1976480000003,10.0,16.0,True,False,False
148,1,early,16,16,0.6823311993439898,5729.448236,27.87291699999969,17.0,7.0,True,False,False
148,1,early,16,17,0.661181572080789,5582.997433,174.32372000000032,23.0,3.0,True,False,False
148,1,early,16,18,0.7316333999560103,6134.649411,-377.32825800000046,8.0,21.0,True,True,False
148,1,early,16,19,0.6836133430132456,5955.141792,-197.82063900000048,13.0,13.0,True,False,False
148,1,early,16,20,0.6623882521548318,6190.464636,-433.14348299999983,19.0,22.0,False,False,False
148,1,early,16,21,0.8040495544218524,5653.02188,104.29927299999963,5.0,5.0,True,False,False
148,1,early,16,22,0.8044778466687852,5884.078625,-126.75747200000023,2.0,12.0,True,False,False
148,1,early,16,23,0.8038070904774921,6011.777138,-254.4559850000005,6.0,17.0,False,False,False
148,16,N16_late,16,0,0.008673638778220472,1396.7100119999996,0.0,9.0,3.0,False,False,False
148,16,N16_late,16,1,0.2114873837981408,1509.4074499999997,-112.69743800000015,6.0,5.0,False,False,False
148,16,N16_late,16,2,0.3000913014608234,1549.233233,-152.52322100000038,5.0,6.0,False,False,False
148,16,N16_late,16,3,0.42309926958831334,1147.1362399999998,249.57377199999974,1.0,1.0,True,False,True
148,16,N16_late,16,4,0.3917247675962815,1295.3616429999993,101.34836900000028,3.0,2.0,True,False,True
148,16,N16_late,16,5,0.35005810092961487,1414.2262469999996,-17.51623500000005,4.0,4.0,True,False,True
148,16,N16_late,16,6,0.40284694555112877,1719.0941319999993,-322.3841199999997,2.0,7.0,False,False,False
148,16,N16_late,16,7,0.19098605577689243,1743.3269169999994,-346.61690499999986,7.0,8.0,False,False,False
148,16,N16_late,16,8,0.1660441567065073,2272.2629769999994,-875.5529649999999,8.0,9.0,False,False,False
150,16,N16_late,16,0,0.020057092934632426,1634.7731220000005,0.0,9.0,3.0,False,False,False
150,16,N16_late,16,1,0.23794048099860432,1526.5707300000004,108.20239200000015,3.0,2.0,False,False,False
150,16,N16_late,16,2,0.20745483365460116,1371.96731,262.8058120000005,5.0,1.0,False,False,False
150,16,N16_late,16,3,0.30643846677534325,1828.4285520000003,-193.6554299999998,2.0,5.0,True,False,False
150,16,N16_late,16,4,0.3077244862372064,2081.2182860000003,-446.44516399999975,1.0,6.0,True,False,False
150,16,N16_late,16,5,0.2233824916182644,1744.4275750000006,-109.6544530000001,4.0,4.0,True,False,True
150,16,N16_late,16,6,0.17782012977597073,2118.0941620000003,-483.3210399999998,7.0,7.0,True,False,False
150,16,N16_late,16,7,0.19298831405571082,2123.228344,-488.4552219999996,6.0,8.0,True,False,False
150,16,N16_late,16,8,0.1058109680938466,2517.378651,-882.6055289999995,8.0,9.0,False,False,False
150,21,late,16,0,0.104814253222138,268.8949710000006,0.0,4.0,1.0,True,False,True
150,21,late,16,1,0.160253980288097,414.99419300000045,-146.09922199999983,2.0,2.0,True,False,True
150,21,late,16,2,0.17750189537528427,438.4125520000007,-169.51758100000006,1.0,3.0,True,False,True
150,21,late,16,3,0.10538286580742984,804.9101380000002,-536.0151669999996,3.0,4.0,False,False,False
151,20,late,16,0,0.01800798292026362,639.0445680000003,0.0,5.0,1.0,False,False,False
151,20,late,16,1,0.12002227791701481,703.0151530000003,-63.97058500000003,3.0,2.0,True,False,True
151,20,late,16,2,0.1636498654042513,1569.3993880000007,-930.3548200000005,2.0,3.0,False,False,False
151,20,late,16,3,0.179987004548408,1586.2278940000006,-947.1833260000003,1.0,4.0,False,False,False
151,20,late,16,4,0.10331384015594536,1586.956239,-947.9116709999998,4.0,5.0,False,False,False
153,16,late,16,0,0.2621853388658367,1522.7393899999997,0.0,3.0,5.0,False,False,False
153,16,late,16,1,0.20337482710926702,1571.8305869999995,-49.09119699999974,5.0,8.0,False,False,False
153,16,late,16,2,0.1893775933609959,1570.4783469999993,-47.73895699999957,6.0,7.0,False,False,False
153,16,late,16,3,0.29598893499308443,1775.912558,-253.17316800000026,1.0,9.0,False,False,False
153,16,late,16,4,0.2699861687413555,1374.3267379999998,148.41265199999998,2.0,1.0,True,False,True
153,16,late,16,5,0.2584232365145229,1440.9921059999997,81.74728400000004,4.0,2.0,True,False,True
153,16,late,16,6,0.1297372060857538,1507.9416349999992,14.797755000000507,7.0,4.0,True,False,True
153,16,late,16,7,0.0647856154910097,1546.9291839999996,-24.189793999999893,9.0,6.0,False,False,False
153,16,late,16,8,0.07065006915629313,1465.3509799999993,57.388410000000476,8.0,3.0,True,False,True
154,9,N16_late,16,0,8.203308082477268e-05,2615.701324,0.0,16.0,1.0,False,False,False
154,9,N16_late,16,1,0.09290878928183488,2717.8131390000003,-102.1118150000002,15.0,3.0,False,False,False
154,9,N16_late,16,2,0.09940530253589586,2699.637093,-83.93576899999971,14.0,2.0,False,False,False
154,9,N16_late,16,3,0.1782156923236915,3712.580499,-1096.879175,13.0,13.0,False,False,False
154,9,N16_late,16,4,0.3941033874128671,3564.656526,-948.9552020000001,10.0,12.0,False,False,False
154,9,N16_late,16,5,0.36550601225043877,4078.086653,-1462.3853289999997,11.0,16.0,False,False,False
154,9,N16_late,16,6,0.5391628289798147,3402.7563619999996,-787.0550379999995,8.0,11.0,False,False,False
154,9,N16_late,16,7,0.7091946884428093,3141.07894,-525.3776159999998,2.0,7.0,True,False,False
154,9,N16_late,16,8,0.6666526162868446,3158.1979260000003,-542.4966020000002,3.0,8.0,True,False,False
154,9,N16_late,16,9,0.6633244581347123,3073.4931170000004,-457.7917930000003,4.0,6.0,True,False,False
154,9,N16_late,16,10,0.6378733846774209,3293.539058,-677.8377339999997,5.0,9.0,True,True,False
154,9,N16_late,16,11,0.5954728360925856,3301.980473,-686.279149,7.0,10.0,True,False,False
154,9,N16_late,16,12,0.34516529712555377,3728.471537,-1112.7702129999998,12.0,14.0,True,False,False
154,9,N16_late,16,13,0.4868820168918758,2736.2961680000003,-120.5948440000002,9.0,4.0,True,False,False
154,9,N16_late,16,14,0.7784527877565152,2846.044784,-230.34346000000005,1.0,5.0,True,False,False
154,9,N16_late,16,15,0.636508698008717,4013.189807,-1397.488483,6.0,15.0,True,False,False
155,8,middle,16,0,0.3048689010073329,4234.348203,0.0,13.0,7.0,False,False,False
155,8,middle,16,1,0.26987127775666475,4364.009366,-129.66116300000067,14.0,8.0,False,False,False
155,8,middle,16,2,0.5043184516877582,4428.348203,-194.0,10.0,10.0,True,False,False
155,8,middle,16,3,0.6033617992106128,4584.0664,-349.71819700000015,8.0,14.0,True,False,False
155,8,middle,16,4,0.7788194957192478,3319.458098,914.8901049999995,1.0,4.0,True,False,False
155,8,middle,16,5,0.6834393918135369,4412.399837999999,-178.0516349999998,3.0,9.0,True,True,False
155,8,middle,16,6,0.6403403766394211,4455.7175529999995,-221.36934999999994,5.0,11.0,True,False,False
155,8,middle,16,7,0.6429970398577628,3664.2152509999996,570.1329519999999,4.0,6.0,True,False,False
155,8,middle,16,8,0.6838818597625516,4456.540094999999,-222.19189199999983,2.0,12.0,True,False,False
155,8,middle,16,9,0.6394511108045002,4463.779697,-229.43149400000038,6.0,13.0,True,False,False
155,8,middle,16,10,0.5155304304290707,4593.063148,-358.7149450000006,9.0,15.0,False,False,False
155,8,middle,16,11,0.612526290435585,3325.4065549999996,908.941648,7.0,5.0,True,False,False
155,8,middle,16,12,0.3745362984830861,4730.557952,-496.20974900000056,11.0,17.0,False,False,False
155,8,middle,16,13,0.3427884513499787,4721.125403999999,-486.7772009999999,12.0,16.0,False,False,False
155,8,middle,16,14,0.1654858803935988,3256.6457679999994,977.7024350000002,15.0,3.0,False,False,False
155,8,middle,16,15,0.08595717006606196,2989.9195789999994,1244.4286240000001,17.0,2.0,True,False,False
155,8,middle,16,16,0.09407529755106248,2985.0514599999997,1249.2967429999999,16.0,1.0,True,False,False
155,11,middle,16,0,0.2653850238241372,3609.682871,0.0,11.0,5.0,False,False,False
155,11,middle,16,1,0.6937614697050305,3654.457313,-44.77444199999991,1.0,7.0,True,False,False
155,11,middle,16,2,0.4497724233291839,3500.8049870000004,108.87788399999954,7.0,4.0,True,False,False
155,11,middle,16,3,0.39850915739187964,3625.985751,-16.302880000000187,8.0,6.0,False,False,False
155,11,middle,16,4,0.5792928926036548,3899.82626,-290.14338899999984,5.0,11.0,True,False,False
155,11,middle,16,5,0.681104331884892,3747.9468560000005,-138.2639850000005,2.0,9.0,True,False,False
155,11,middle,16,6,0.6379880231343058,3744.249552,-134.56668100000024,3.0,8.0,True,False,False
155,11,middle,16,7,0.5129274847412335,3966.7068150000005,-357.0239440000005,6.0,12.0,False,False,False
155,11,middle,16,8,0.6119942586833054,3768.939421,-159.25655000000006,4.0,10.0,True,False,False
155,11,middle,16,9,0.36971117220688,4208.165906,-598.4830350000002,9.0,14.0,False,False,False
155,11,middle,16,10,0.33777411661396517,4198.733358,-589.0504870000004,10.0,13.0,False,False,False
155,11,middle,16,11,0.16149635652010985,3395.5746360000003,214.1082349999997,12.0,3.0,False,False,False
155,11,middle,16,12,0.08353410760742042,3213.0853530000004,396.5975179999996,14.0,1.0,True,False,False
155,11,middle,16,13,0.09146210236450714,3219.1541400000006,390.5287309999994,13.0,2.0,True,False,False
155,14,middle,16,0,0.028442821275455832,2501.7481209999996,0.0,10.0,8.0,False,False,False
155,14,middle,16,1,0.02704576447655893,2517.878514,-16.130393000000367,11.0,9.0,False,False,False
155,14,middle,16,2,0.2919113742389766,1870.5701909999998,631.1779299999998,5.0,2.0,True,False,False
155,14,middle,16,3,0.27294608449426594,1849.7410739999996,652.0070470000001,6.0,1.0,True,False,False
155,14,middle,16,4,0.406656764214702,3230.1660629999997,-728.417942,1.0,10.0,False,False,False
155,14,middle,16,5,0.36941168437865857,2010.5138269999998,491.23429399999986,3.0,3.0,True,False,False
155,14,middle,16,6,0.37413145099743716,2280.9051600000003,220.84296099999938,2.0,7.0,False,False,False
155,14,middle,16,7,0.36195373178926116,3305.090324,-803.3422030000002,4.0,11.0,False,False,False
155,14,middle,16,8,0.1934045380543017,2199.0877279999995,302.6603930000001,7.0,6.0,False,False,False
155,14,middle,16,9,0.10063230360633257,2064.2123059999994,437.5358150000002,9.0,4.0,True,False,False
155,14,middle,16,10,0.11016624387771856,2071.6957780000002,430.0523429999994,8.0,5.0,True,True,False
155,19,N16_late,16,0,0.09446772841575857,1577.2612909999998,0.0,6.0,4.0,False,False,False
155,19,N16_late,16,1,0.1639564124056998,1736.962337,-159.70104600000013,3.0,5.0,False,False,False
155,19,N16_late,16,2,0.17770326906957246,1766.966042,-189.70475100000021,1.0,6.0,False,False,False
155,19,N16_late,16,3,0.17686504610226328,715.548726,861.7125649999998,2.0,2.0,False,False,False
155,19,N16_late,16,4,0.09807208717518856,1031.5959590000002,545.6653319999996,5.0,3.0,True,False,True
155,19,N16_late,16,5,0.10762782900251466,550.1694100000004,1027.0918809999994,4.0,1.0,True,False,True
156,13,middle,16,0,0.38457457627861225,2813.8220880000003,0.0,10.0,1.0,True,False,False
156,13,middle,16,1,0.6685880348206765,3077.2667020000004,-263.444614,5.0,3.0,True,True,False
156,13,middle,16,2,0.6306080645308898,3087.698161,-273.87607299999945,7.0,4.0,True,False,False
156,13,middle,16,3,0.6914280378997699,3422.9703910000003,-609.1483029999999,4.0,7.0,False,False,False
156,13,middle,16,4,0.7921579066255307,3684.2998709999997,-870.4777829999994,1.0,12.0,True,False,False
156,13,middle,16,5,0.5242837731912781,2974.1012779999996,-160.2791899999993,9.0,2.0,True,False,False
156,13,middle,16,6,0.662499766874122,3457.9416720000004,-644.119584,6.0,8.0,False,False,False
156,13,middle,16,7,0.36358695366428595,3176.6542400000003,-362.83215199999995,11.0,5.0,True,False,False
156,13,middle,16,8,0.32511515262316326,3494.7797939999996,-680.9577059999992,12.0,9.0,True,False,False
156,13,middle,16,9,0.5690743017635804,3286.332924,-472.5108359999995,8.0,6.0,True,False,False
156,13,middle,16,10,0.7309975808661349,3574.849509,-761.0274209999998,2.0,10.0,True,False,False
156,13,middle,16,11,0.6937738940744153,3578.4567300000003,-764.634642,3.0,11.0,True,False,False
156,15,N16_late,16,0,0.3388249488355055,1876.6626340000003,0.0,7.0,2.0,False,False,False
156,15,N16_late,16,1,0.298783609951499,1859.3379619999996,17.324672000000646,10.0,1.0,False,False,False
156,15,N16_late,16,2,0.5491739177323589,2215.563897,-338.90126299999974,6.0,3.0,False,False,False
156,15,N16_late,16,3,0.6376294587051214,2222.370686,-345.70805199999995,4.0,4.0,True,False,False
156,15,N16_late,16,4,0.6941322566923946,2461.9265349999996,-585.2639009999994,1.0,9.0,True,False,False
156,15,N16_late,16,5,0.6601557220197161,2452.879247,-576.2166129999996,2.0,8.0,True,False,False
156,15,N16_late,16,6,0.5511187352020284,2266.0560889999997,-389.39345499999945,5.0,6.0,True,False,False
156,15,N16_late,16,7,0.6389829006480591,2513.9903859999995,-637.3277519999992,3.0,10.0,False,False,False
156,15,N16_late,16,8,0.3380840996804171,2252.35847,-375.6958359999999,8.0,5.0,True,False,False
156,15,N16_late,16,9,0.30039755084261444,2281.804795,-405.14216099999976,9.0,7.0,True,False,False
156,20,N16_late,16,0,0.01720173720514362,814.8509200000008,0.0,5.0,3.0,False,False,False
156,20,N16_late,16,1,0.21118964489483094,755.4669790000007,59.38394100000005,1.0,2.0,True,False,True
156,20,N16_late,16,2,0.17959635527548323,906.4722190000002,-91.62129899999945,4.0,5.0,False,False,False
156,20,N16_late,16,3,0.19552073575747253,819.490076,-4.639155999999275,2.0,4.0,False,False,False
156,20,N16_late,16,4,0.19083709443924046,698.8533520000001,115.99756800000068,3.0,1.0,True,False,True
157,7,middle,16,0,0.09343456814625084,3954.3253969999996,0.0,18.0,12.0,False,False,False
157,7,middle,16,1,0.15839133075997802,3288.58454,665.7408569999998,17.0,6.0,False,False,False
157,7,middle,16,2,0.1718056138501285,4727.131283,-772.8058860000001,16.0,18.0,False,False,False
157,7,middle,16,3,0.1983584524801496,4544.541152,-590.2157550000002,15.0,14.0,False,False,False
157,7,middle,16,4,0.40932043220354297,4587.35251,-633.0271130000001,11.0,15.0,True,False,False
157,7,middle,16,5,0.3757514092433406,4616.2696209999995,-661.9442239999998,12.0,16.0,True,False,False
157,7,middle,16,6,0.5522979087490635,4703.891796,-749.5663990000003,9.0,17.0,True,False,False
157,7,middle,16,7,0.7163409605608861,3822.510736,131.81466099999943,2.0,11.0,True,False,False
157,7,middle,16,8,0.6753316657336643,3141.2697049999997,813.0556919999999,5.0,5.0,True,False,False
157,7,middle,16,9,0.6776271916121599,3735.731613,218.5937839999997,4.0,10.0,True,False,False
157,7,middle,16,10,0.8038232947041257,3027.502622,926.8227749999996,1.0,2.0,True,False,False
157,7,middle,16,11,0.6461368998807376,2728.6971679999997,1225.628229,7.0,1.0,True,False,False
157,7,middle,16,12,0.6411170727620414,4278.738091,-324.41269400000056,8.0,13.0,False,False,False
157,7,middle,16,13,0.3369568795567832,3079.073372,875.2520249999998,13.0,4.0,False,False,False
157,7,middle,16,14,0.29984153305895056,3060.4428209999996,893.882576,14.0,3.0,False,False,False
157,7,middle,16,15,0.542635069451977,3376.0743919999995,578.2510050000001,10.0,7.0,True,False,False
157,7,middle,16,16,0.7151701932714338,3457.517127,496.80826999999954,3.0,8.0,True,False,False
157,7,middle,16,17,0.6746052865449623,3461.710072,492.61532499999976,6.0,9.0,True,False,False
157,13,N16_late,16,0,0.35723836455543323,2668.9947329999995,0.0,10.0,3.0,False,False,False
157,13,N16_late,16,1,0.6515168891412373,3314.7754919999998,-645.7807590000002,5.0,11.0,True,False,False
157,13,N16_late,16,2,0.6103480520927849,3288.1508910000002,-619.1561580000007,7.0,10.0,True,False,False
157,13,N16_late,16,3,0.6765473172762606,3526.9137249999994,-857.9189919999999,4.0,12.0,True,False,False
157,13,N16_late,16,4,0.7890049430891622,2889.483021,-220.48828800000047,1.0,4.0,True,False,False
157,13,N16_late,16,5,0.498160980410817,2446.143057,222.85167599999932,9.0,1.0,False,False,False
157,13,N16_late,16,6,0.644878903809989,3281.5093019999995,-612.5145689999999,6.0,9.0,False,False,False
157,13,N16_late,16,7,0.33665204464239606,3226.094553,-557.0998200000004,11.0,5.0,False,False,False
157,13,N16_late,16,8,0.29928321286718695,3227.975697,-558.9809640000003,12.0,6.0,False,False,False
157,13,N16_late,16,9,0.5448751170945945,2625.9011549999996,43.09357799999998,8.0,2.0,True,False,False
157,13,N16_late,16,10,0.7203665006636099,3251.0500029999994,-582.0552699999998,2.0,7.0,True,False,False
157,13,N16_late,16,11,0.6791294017924785,3255.242948,-586.2482150000005,3.0,8.0,True,False,False
157,16,N16_late,16,0,0.0808931879532222,1774.969639,0.0,9.0,2.0,False,False,False
157,16,N16_late,16,1,0.4907970827700836,1625.4474019999998,149.52223700000013,5.0,1.0,True,False,False
157,16,N16_late,16,2,0.32527387988077683,2768.1899060000005,-993.2202670000006,6.0,5.0,True,False,False
157,16,N16_late,16,3,0.5850432349453757,1995.7560089999997,-220.7863699999998,1.0,3.0,True,False,False
157,16,N16_late,16,4,0.548803194867187,2014.1879370000006,-239.2182980000007,3.0,4.0,True,False,False
157,16,N16_late,16,5,0.5008026022594606,2939.1113860000005,-1164.1417470000006,4.0,7.0,True,False,False
157,16,N16_late,16,6,0.5674334092055673,2792.1804790000006,-1017.2108400000006,2.0,6.0,False,False,False
157,16,N16_late,16,7,0.29969806781145514,2994.360133,-1219.3904940000002,7.0,8.0,False,False,False
