seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,clearance_point,polygon_certified_count,near_certified_count,polygon_clear_travel_m,polygon_clear_mec_travel_m,same_state_clear_saving_m,polygon_zero_move_count,nccp_fallback_count,max_clearance_vertex_distance,certificate_audit_violations,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s
19,0000000000000000000000000000000000000000000000040000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,373.95774500000005,4113.535195,17257.675971926437,0.38248400000156835,cpu,0,0,11,0,0,102,97,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,cd00baecb2bd656c9009b1b0a7b9af812c1184f7ab3e000ea91abd832fe7da06,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,11,0,1816.8277149271162,1816.8277149271162,0.0,0,0,18.12187156403466,0,2164.6573130000006,1530.5123390000003,0.0,0.0,418.36554299999943,0.0
19,0000000000000000000000000000000000000000000000040000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,372.64763227272726,4099.123955,17185.619766513253,0.3795179999942775,cpu,0,0,11,0,0,102,97,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,cd00baecb2bd656c9009b1b0a7b9af812c1184f7ab3e000ea91abd832fe7da06,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,11,0,1711.0858422290523,1815.574508043682,104.4886658146295,0,0,19.998999999999995,0,2163.6810030000006,1538.2257830000003,0.0,0.0,397.2171689999991,0.0
20,0000000000000000000000000000000000000000000001000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,279.695127875,4475.122046,18985.610230895585,0.5228926000054344,cpu,0,0,16,0,0,101,93,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,92f9626f1cf2e9ebfe5660fe2e24c35444967f297e4c5aa9a14039b2a4bfbeab,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,16,0,2715.210453652526,2715.210453652526,0.0,0,0,19.82380732372087,0,1659.6811400000008,2192.3988150000005,0.0,0.0,623.0420909999993,0.0
20,0000000000000000000000000000000000000000000001000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,16,16,1.0,,278.0253446875,4448.405515,18852.027575242202,0.5396537999986322,cpu,0,0,16,0,0,101,93,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,92f9626f1cf2e9ebfe5660fe2e24c35444967f297e4c5aa9a14039b2a4bfbeab,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,16,0,2585.4493800085324,2723.2698235035627,137.82044349503107,1,0,19.998999999999995,0,1662.958489,2188.3571500000007,0.0,0.0,597.0898759999995,0.0
21,0000000000000000000000000000000000000000000040000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,293.3987736428571,4107.582831,16977.91416045629,0.4810354000001098,cpu,0,0,14,0,0,108,102,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,295c7773009cdf54b5913983d13201fef27c235866b5665a6d777ccea3c3d6df,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,14,0,2826.24681548247,2826.24681548247,0.0,0,0,18.58896014845069,0,1832.286893,1640.0465760000002,0.0,0.0,635.2493619999998,0.0
21,0000000000000000000000000000000000000000000040000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,291.9719228571429,4087.60692,16878.034610606595,0.5048021999973571,cpu,0,0,14,0,0,108,102,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,295c7773009cdf54b5913983d13201fef27c235866b5665a6d777ccea3c3d6df,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,0,2730.510651295483,2837.9050452648053,107.39439396932195,0,0,19.998999999999985,0,1832.6392719999994,1638.8655190000004,0.0,0.0,616.1021290000004,0.0
22,0000000000000000000000000000000000000000001000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,369.8622874,3698.622874,14553.114381028781,0.38099359999614535,cpu,0,0,10,0,0,124,118,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,372f563ab9533a750e42b6f566375a56c5a1a60470b79d43f1f3d17da9a85c5f,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,0,2159.9196532549527,2159.9196532549527,0.0,0,0,19.94475994187801,0,1535.5992170000006,1681.039726999999,0.0,0.0,481.9839300000005,4.547473508864641e-13
22,0000000000000000000000000000000000000000001000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,10,10,1.0,,368.4257138,3684.257138,14481.285710014914,0.37466180000046734,cpu,0,0,10,0,0,124,118,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,372f563ab9533a750e42b6f566375a56c5a1a60470b79d43f1f3d17da9a85c5f,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,0,2084.029364856441,2158.384040746532,74.3546758900905,0,0,19.998999999999995,0,1534.9118989999997,1682.5393680000002,0.0,0.0,466.8058709999999,0.0
23,0000000000000000000000000000000000000000040000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,231.3794093125,3702.070549,15300.352740302398,0.5337866999980179,cpu,0,0,16,0,0,95,87,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,b84b7faf9ce31d5f55e4bb11f732b795603ee311ff2cc87f95b8f3b74d2b13b3,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,16,0,3044.9792818587107,3044.9792818587107,0.0,0,0,19.801031017143334,0,1215.8484250000001,1797.2262670000005,0.0,0.0,688.9958569999997,0.0
23,0000000000000000000000000000000000000000040000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,16,16,1.0,,229.581791375,3673.308662,15156.543303373124,0.5432690000016009,cpu,0,0,16,0,0,95,87,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,b84b7faf9ce31d5f55e4bb11f732b795603ee311ff2cc87f95b8f3b74d2b13b3,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,16,0,2819.106049437606,2954.7465484033874,135.6404989657822,0,0,19.998999999999988,0,1211.7742130000004,1817.7132399999998,0.0,0.0,643.8212089999997,0.0
24,0000000000000000000000000000000000000001000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,281.0418925454546,3091.460818,11467.304084956913,0.3720071999996435,cpu,0,0,11,0,0,125,118,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,fe599adf567c052fa4bd2c55b040bd4b79fcd39462c4e098fa484d8cda8da143,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,11,0,2566.7870495214934,2566.7870495214934,0.0,0,0,19.871925951866608,0,1209.0025110000001,1314.1008970000007,0.0,0.0,568.3574099999992,0.0
24,0000000000000000000000000000000000000001000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,279.1315030909091,3070.446534,11362.232663465316,0.4126927999968757,cpu,0,0,11,0,0,125,118,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,fe599adf567c052fa4bd2c55b040bd4b79fcd39462c4e098fa484d8cda8da143,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,11,0,2489.8817663471395,2569.896710635271,80.01494428813119,1,0,19.99899999999999,0,1204.5334690000002,1312.9367109999996,0.0,0.0,552.9763540000005,0.0
25,0000000000000000000000000000000000000008000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,291.91677553846154,3794.918082,15469.590416542434,0.39322330000140937,cpu,0,0,13,0,0,107,101,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,d432fb90f030c0aa09acd24d3cc5c5288805abbb068b1f3fa3b9d65be5c0dd99,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,13,0,2349.1393492651764,2349.1393492651764,0.0,0,0,18.293791090043726,0,1814.7716780000003,1445.3185349999997,0.0,0.0,534.8278690000001,0.0
25,0000000000000000000000000000000000000008000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,13,13,1.0,,290.2526179230769,3773.284033,15361.420165640013,0.397869600004924,cpu,0,0,13,0,0,107,101,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,d432fb90f030c0aa09acd24d3cc5c5288805abbb068b1f3fa3b9d65be5c0dd99,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,13,0,2242.796300707556,2355.2994257942405,112.503125086685,0,0,19.998999999999995,0,1816.8887870000003,1442.8359859999996,0.0,0.0,513.55926,0.0
26,0000000000000000000000000000000000000040000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,327.59144572727274,3603.505903,14497.529517533516,0.4214451000007102,cpu,0,0,11,0,0,109,104,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,7973ee768dd1c4a3c4772990f645327abe43ad7c98a0046ecdd5f5f15b24cfc2,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,1,1662.3701113195866,1662.3701113195866,0.0,0,0,19.635753457836586,0,1322.6391800000006,1893.3927019999999,0.0,0.0,387.4740209999999,0.0
26,0000000000000000000000000000000000000040000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,325.97132863636364,3585.684615,14408.423061600477,0.3877040000006673,cpu,0,0,11,0,0,109,104,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,7973ee768dd1c4a3c4772990f645327abe43ad7c98a0046ecdd5f5f15b24cfc2,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,1,1581.4167020207815,1662.6895210300163,81.27281900923501,0,0,19.998999999999988,0,1319.2243280000002,1895.1769449999997,0.0,0.0,371.2833420000002,0.0
27,0000000000000000000000000000000000001000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,327.2631529230769,4254.420988,17712.104946571457,0.4548228999992716,cpu,0,0,13,0,0,109,102,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,66362868f2e7b16d7dcc4fcef616a065b2161d12afc5f84782b332a6b3e03e3c,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,13,0,1647.6484914682565,1647.6484914682565,0.0,0,0,18.2921174864158,0,2047.5374869999991,1812.3538040000008,0.0,0.0,394.5296969999998,0.0
27,0000000000000000000000000000000000001000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,13,13,1.0,,326.1412369230769,4239.83608,17639.180380660568,0.4930834000042523,cpu,0,0,13,0,0,109,102,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,66362868f2e7b16d7dcc4fcef616a065b2161d12afc5f84782b332a6b3e03e3c,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,13,0,1527.6509079648476,1647.8168232736348,120.1659153087868,0,0,19.998999999999995,0,2048.3880339999996,1820.9178620000007,0.0,0.0,370.5301839999998,0.0
28,0000000000000000000000000000000000040000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,335.2708835,4023.250602,16821.253011549565,0.403919100004714,cpu,0,0,12,0,0,101,94,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,6f967a0ee20c0617a10ad53fc82899174ab2f755c3542ba883689e5d33e3d9bd,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,12,0,2008.0462298917735,2008.0462298917735,0.0,0,0,19.178008680247007,0,1883.7490570000002,1677.8922979999995,0.0,0.0,461.6092470000003,0.0
28,0000000000000000000000000000000000040000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,12,12,1.0,,333.6344265833333,4003.613119,16723.065590048725,0.43412959999841405,cpu,0,0,12,0,0,101,94,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,6f967a0ee20c0617a10ad53fc82899174ab2f755c3542ba883689e5d33e3d9bd,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,12,0,1900.7775576865017,2000.1443034483952,99.36674576189328,0,0,19.999,0,1883.968727,1679.4888799999994,0.0,0.0,440.1555120000006,0.0
29,0000000000000000000000000000000001000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,296.02153423076925,3848.279945,15531.399725964095,0.4568719000017154,cpu,0,0,13,0,0,114,107,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,9e805453680454c6d7569a06494176075fb4f5878027c4df697684d722420746,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,13,0,2141.9207587265632,2141.9207587265632,0.0,0,0,19.924422899277253,0,1651.1608640000004,1703.7349279999994,0.0,0.0,493.3841530000005,0.0
29,0000000000000000000000000000000001000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,13,13,1.0,,293.6206463846154,3817.068403,15375.342003057798,0.48310940000374103,cpu,0,0,13,0,0,114,107,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,9e805453680454c6d7569a06494176075fb4f5878027c4df697684d722420746,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,13,0,2012.25814126398,2134.2976785982796,122.03953733429985,1,0,19.999,0,1648.7968680000004,1700.8199049999998,0.0,0.0,467.45162999999997,0.0
30,0000000000000000000000000000000040000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,338.3426720909091,3721.769393,15068.846980687269,0.5590918000016245,cpu,0,0,11,0,0,111,98,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,3f48a784198988ac554216f6136421bc818b39730dbd9fdc52ab8584cae947ab,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,11,0,495.156237850513,495.156237850513,0.0,0,0,12.458647301508819,0,1643.958654,1923.7794920000001,0.0,0.0,154.0312469999999,0.0
30,0000000000000000000000000000000040000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,335.69753372727274,3692.672871,14923.364360988015,0.5403390999999829,cpu,0,0,11,0,0,111,98,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,3f48a784198988ac554216f6136421bc818b39730dbd9fdc52ab8584cae947ab,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,11,0,729.6693293298755,867.1124949196085,137.44316558973307,0,0,19.998999999999995,0,1639.9291770000002,1851.8098289999998,0.0,0.0,200.9338650000002,4.547473508864641e-13
31,0000000000000000000000000000001000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,299.00917592857144,4186.128463,16940.642304239715,0.5681920999995782,cpu,1,12,17,4,0,121,114,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,062acc68a8e45abfe6cc7ca1b01dc3c8c5f3820a6669683456200f55a99bf6fa,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,13,0,3234.841794856641,3234.841794856641,0.0,0,0,19.861123791147588,0,1222.9005110000003,1886.9903920000002,0.0,364.2692000000002,711.9683599999996,0.0
31,0000000000000000000000000000001000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,297.4151987857143,4163.812783,16829.063928099247,0.6110698000047705,cpu,1,12,17,4,0,121,114,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,062acc68a8e45abfe6cc7ca1b01dc3c8c5f3820a6669683456200f55a99bf6fa,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,13,0,3106.302887707276,3233.1604392808617,126.85755157358648,0,0,19.998999999999988,0,1225.487701,1887.8678879999993,0.0,364.1966170000005,686.2605770000005,0.0
32,0000000000000000000000000000040000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,312.6564291428571,4377.190008,18765.950028115494,0.5150741999968886,cpu,0,0,14,0,0,94,84,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,84a4545a73712ff57229592bfc1ad4db607d8735c6d68f1ac6fe57e96c64886e,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,14,0,2621.9811057676475,2621.9811057676475,0.0,0,0,19.518350649639043,0,1518.6182689999998,2264.175518,0.0,0.0,594.3962209999995,0.0
32,0000000000000000000000000000040000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,311.0678628571428,4354.95008,18654.75039905212,0.5117527000038535,cpu,0,0,14,0,0,94,84,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,84a4545a73712ff57229592bfc1ad4db607d8735c6d68f1ac6fe57e96c64886e,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,0,2510.6436034685325,2628.47999189747,117.83638842893737,0,0,19.998999999999995,0,1511.82359,2270.9977719999993,0.0,0.0,572.1287180000004,0.0
33,0000000000000000000000000001000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,489.81517840000004,7347.227676,28991.13833550704,0.5200134000042453,cpu,1,308,295,281,0,107,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,45c0a3f24d29ce1e93255ad68232acb202f30a77b695c55657063cb538a12bcc,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,14,0,2460.2339619674854,2460.2339619674854,0.0,0,0,19.829706570743664,0,1616.1529309999999,1688.0499249999993,0.0,3480.978026,562.046794000001,9.094947017729282e-13
33,0000000000000000000000000001000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,490.15774880000004,7352.366232,29016.831121135314,0.5310181000022567,cpu,1,308,295,281,0,107,99,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,45c0a3f24d29ce1e93255ad68232acb202f30a77b695c55657063cb538a12bcc,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,0,2345.1969270207132,2486.3123202046645,141.11539318395154,0,0,19.998999999999995,0,1619.0130500000005,1687.7490139999995,0.0,3506.5647830000003,539.039385,0.0
34,0000000000000000000000000040000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,327.9853194285714,4591.794472,19318.972358505478,0.7047581000006176,cpu,0,0,14,0,0,112,98,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,1b3f514687ab41b9cd64006f8abf7a985b3279cc4fa6d5c4e95cb01be311c2bb,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,14,0,860.81730800482,860.81730800482,0.0,0,0,18.2197160450983,0,1710.937395,2638.693615999999,0.0,0.0,242.1634610000006,9.094947017729282e-13
34,0000000000000000000000000040000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,325.3573772857143,4555.003282,19135.01641739875,0.7014233000008971,cpu,0,0,14,0,0,112,98,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,1b3f514687ab41b9cd64006f8abf7a985b3279cc4fa6d5c4e95cb01be311c2bb,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,0,595.8089257275991,766.9450466340734,171.1361209064742,0,0,19.998999999999995,0,1708.7234699999995,2657.1180289999998,0.0,0.0,189.1617830000008,0.0
35,0000000000000000000000001000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,407.01245827272726,4477.137041,18975.685195009988,0.4554007000042475,cpu,0,0,11,0,0,106,97,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,fc3212c003519221419dc1360d44055c4b1a1ab5a8e579c5a2f46c35d2cb4a11,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,11,0,1886.7950866991746,1886.7950866991746,0.0,0,0,18.42319246173603,0,2341.9090399999995,1702.868983000001,0.0,0.0,432.3590179999991,0.0
35,0000000000000000000000001000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,406.1939987272727,4468.133986,18930.669932964924,0.4596235999997589,cpu,0,0,11,0,0,106,97,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,fc3212c003519221419dc1360d44055c4b1a1ab5a8e579c5a2f46c35d2cb4a11,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,11,0,1773.0631497235775,1889.4703804758792,116.40723075230194,0,0,19.998999999999988,0,2346.0956260000003,1712.4257319999995,0.0,0.0,409.61262800000026,0.0
36,0000000000000000000000040000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,354.75100636363635,3902.26107,15646.305341341445,0.41202500000508735,cpu,0,0,11,0,0,121,113,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,9a5605690546cd70d6cca7e8ac094576db07871c19d6ffb29f7cb2f471ce5a78,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,11,0,1328.9524126751212,1328.9524126751212,0.0,0,0,17.21792547141197,0,1908.786431,1672.6841560000007,0.0,0.0,320.7904829999995,0.0
36,0000000000000000000000040000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,352.20869536363637,3874.295649,15506.478243845282,0.4356043000007048,cpu,0,0,11,0,0,121,113,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,9a5605690546cd70d6cca7e8ac094576db07871c19d6ffb29f7cb2f471ce5a78,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,11,0,1202.5997897132747,1327.0476823220754,124.44789260880093,0,0,19.99899999999999,0,1908.3776749999997,1670.3980169999993,0.0,0.0,295.5199570000013,4.547473508864641e-13
37,0000000000000000000001000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,283.9517661333333,4259.276492,17996.38246005553,0.5244412000029115,cpu,0,0,15,0,0,99,90,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,7b23686a112f5686f4b5079ede0a8a8364856e7c8d3074ca3e45eafb4cc35fa4,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,15,0,2374.798093694252,2374.798093694252,0.0,0,0,19.825699369920574,0,1837.308,1872.0088730000004,0.0,0.0,549.9596189999995,0.0
37,0000000000000000000001000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,282.29326953333333,4234.399043,17871.99521140402,0.5497935000021243,cpu,0,0,15,0,0,99,90,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,7b23686a112f5686f4b5079ede0a8a8364856e7c8d3074ca3e45eafb4cc35fa4,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,1,1868.7954246940558,1994.678453234884,125.8830285408284,0,0,19.999,0,1836.2142339999996,1949.4257239999997,0.0,0.0,448.7590850000009,0.0
38,0000000000000000000040000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,379.30505750000003,3793.050575,15575.252881361988,0.3510865999996895,cpu,0,0,10,0,0,106,98,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,710587e3944fa75b059d55218a4bb6e0c51427f0ea9edf203196c42bcc4956a9,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,0,1441.8948972146004,1441.8948972146004,0.0,0,0,17.727615093238345,0,2028.2731250000006,1426.3984710000002,0.0,0.0,338.3789789999993,0.0
