id,step,N,confirmed,residual,planned_discovery_cost,belief_hit,R12_hit,residual_quartile
32,17,15,12,1966.1786040000006,1705.3306646574852,1.0,0.0,Q2
32,18,15,12,1709.4954150000003,1448.6474756603805,1.0,0.0,Q1_low
32,19,15,12,1612.5132720000001,1351.6653323287424,1.0,1.0,Q1_low
32,20,15,15,1183.052221,932.9377002985082,0.0,0.0,Q1_low
32,21,15,15,828.917477,619.4852370297565,0.0,0.0,Q1_low
32,22,15,15,564.8849650000002,564.8849650982178,0.0,0.0,Q1_low
32,23,15,15,289.9821430000002,289.9821433316378,0.0,0.0,Q1_low
32,24,15,15,66.98214300000018,66.98214333163783,0.0,0.0,Q1_low
33,0,15,0,6544.53044,6716.991993972456,1.0,1.0,Q4_high
33,1,15,6,6425.53044,6882.02770730918,1.0,1.0,Q4_high
33,2,15,9,5924.75029,5862.322831455867,1.0,1.0,Q4_high
33,3,15,10,5575.675374,5564.89046746146,1.0,0.0,Q4_high
33,4,15,10,4982.094718,4892.510378589677,1.0,1.0,Q3
33,5,15,12,4722.349677,4559.160511827953,1.0,0.0,Q3
33,6,15,12,4311.935101000001,4473.081383362585,1.0,1.0,Q3
33,7,15,13,4173.822512000001,4334.968793984453,1.0,0.0,Q3
33,8,15,13,4064.8403690000005,4225.986650652815,1.0,0.0,Q3
33,9,15,13,3669.8463100000004,3645.4148045450593,1.0,1.0,Q3
33,10,15,15,3501.4592130000005,3477.02770730918,0.0,0.0,Q3
33,11,15,15,3215.4641440000005,3050.260689613527,0.0,0.0,Q2
33,12,15,15,2607.2896840000003,2493.0213421626745,0.0,0.0,Q2
33,13,15,15,2342.9925520000006,2211.2197900645833,0.0,0.0,Q2
33,14,15,15,2263.451948000001,2131.679185983333,0.0,0.0,Q2
33,15,15,15,2028.4519480000008,1896.6791859833327,0.0,0.0,Q2
33,16,15,15,1793.4519480000008,1661.6791859833327,0.0,0.0,Q2
33,17,15,15,1714.4698050000006,1582.697042651695,0.0,0.0,Q2
33,18,15,15,1475.7866160000003,1344.01385365459,0.0,0.0,Q1_low
33,19,15,15,1240.7866160000003,1109.01385365459,0.0,0.0,Q1_low
33,20,15,15,914.4725510000007,914.4725516635111,0.0,0.0,Q1_low
33,21,15,15,743.3485210000008,743.3485213258475,0.0,0.0,Q1_low
33,22,15,15,516.6653320000005,516.6653323287426,0.0,0.0,Q1_low
33,23,15,15,289.9821430000002,289.98214333163776,0.0,0.0,Q1_low
33,24,15,15,66.98214300000018,66.98214333163779,0.0,0.0,Q1_low
34,0,12,0,8436.661548,6716.991993972456,1.0,1.0,Q4_high
34,1,12,1,8317.661548,6882.02770730918,1.0,1.0,Q4_high
34,2,12,3,7865.241358,6349.917892753134,1.0,1.0,Q4_high
34,3,12,5,7348.515747,5524.264933042622,1.0,1.0,Q4_high
34,4,12,6,7101.559619,5277.308804975351,1.0,0.0,Q4_high
34,5,12,6,6505.681718,4829.465899682201,1.0,0.0,Q4_high
34,6,12,6,6291.54248,4615.326661643713,1.0,0.0,Q4_high
34,7,12,6,6004.859291000001,4328.643472646609,1.0,1.0,Q4_high
34,8,12,7,5721.859291000001,4045.643472646608,1.0,0.0,Q4_high
34,9,12,7,4990.5405900000005,3695.313413345618,1.0,0.0,Q3
34,10,12,7,4747.205317,3451.978140317866,1.0,1.0,Q3
34,11,12,9,4322.141656,3173.4211523431877,1.0,0.0,Q3
34,12,12,9,3790.282988,2838.3942946280413,1.0,0.0,Q3
34,13,12,9,3446.8668340000004,2494.9781403178654,1.0,0.0,Q3
34,14,12,9,3343.884691,2391.9959969862275,1.0,0.0,Q3
34,15,12,9,3081.201502,2129.312807989123,1.0,0.0,Q2
34,16,12,9,2822.201502,1870.312807989123,1.0,0.0,Q2
34,17,12,9,2719.2193589999997,1767.3306646574852,1.0,1.0,Q2
34,18,12,10,2456.5361700000003,1504.6474756603805,1.0,1.0,Q2
34,19,12,11,2043.8724590000002,1244.5365105356839,1.0,0.0,Q2
34,20,12,11,1755.983424,956.6474756603805,1.0,0.0,Q2
34,21,12,11,1433.936307,735.6449462183548,0.0,0.0,Q1_low
34,22,12,11,1283.2735039999998,584.9821433316378,0.0,1.0,Q1_low
34,23,12,12,1036.2735039999998,337.98214333163776,0.0,0.0,Q1_low
34,24,12,12,789.2735039999998,90.98214333163779,0.0,0.0,Q1_low
35,0,16,0,5422.077598,6716.991993972456,1.0,1.0,Q4_high
35,1,16,4,5303.077598,6882.02770730918,1.0,1.0,Q4_high
35,2,16,6,4557.094593,6060.993996432687,1.0,1.0,Q3
35,3,16,10,4039.6627799999997,5454.0200839721265,1.0,1.0,Q3
35,4,16,12,3882.6525469999997,5297.009850640818,1.0,0.0,Q3
35,5,16,12,3484.497461,4926.387082017774,1.0,0.0,Q3
35,6,16,12,3305.138086,4747.02770730918,1.0,0.0,Q2
35,7,16,12,3178.1559429999998,4620.045563977543,1.0,1.0,Q2
35,8,16,13,2702.252379,4066.9193457303777,1.0,0.0,Q2
35,9,16,13,2589.695408,3954.362374980438,1.0,0.0,Q2
35,10,16,13,2050.1235469999997,3331.1558246627465,1.0,1.0,Q2
35,11,16,14,1877.6469079999997,3300.697042651695,0.0,1.0,Q2
35,12,16,15,1417.538478,2826.72248554045,0.0,1.0,Q1_low
36,0,10,0,6789.318056,6716.991993972456,1.0,1.0,Q4_high
36,1,10,6,6670.318056,6882.02770730918,1.0,1.0,Q4_high
36,2,10,8,6181.722665,6188.397062123068,1.0,0.0,Q4_high
36,3,10,8,5971.652265,5978.326661643712,1.0,0.0,Q4_high
36,4,10,8,5664.652265000001,5671.326661643713,1.0,0.0,Q4_high
36,5,10,8,5513.6701219999995,5520.344518312075,1.0,1.0,Q4_high
36,6,10,9,5202.986933,5209.66132931497,1.0,0.0,Q4_high
36,7,10,9,4895.986933,4902.66132931497,1.0,0.0,Q3
36,8,10,9,4448.233454,4376.70024341227,1.0,0.0,Q3
36,9,10,9,4080.353631,4048.6735502781653,1.0,1.0,Q3
36,10,10,10,3706.3604530000002,3500.335691333332,0.0,0.0,Q3
36,11,10,10,3420.424234,3305.3465547199885,0.0,0.0,Q3
36,12,10,10,3234.774722,3119.697042651695,0.0,0.0,Q2
36,13,10,10,3125.792579,3010.7148993200576,0.0,0.0,Q2
36,14,10,10,2857.10939,2742.0317103229527,0.0,0.0,Q2
36,15,10,10,2592.1093899999996,2477.0317103229527,0.0,0.0,Q2
36,16,10,10,2483.1272470000004,2368.049566991315,0.0,0.0,Q2
36,17,10,10,2214.444058,2099.36637799421,0.0,0.0,Q2
36,18,10,10,1416.5067070000005,1364.2831612116497,0.0,0.0,Q1_low
36,19,10,10,1216.2883080000001,1216.2883088869094,0.0,0.0,Q1_low
36,20,10,10,960.3306640000001,960.3306646574854,0.0,0.0,Q1_low
36,21,10,10,863.3485209999999,863.3485213258475,0.0,0.0,Q1_low
36,22,10,10,606.6653320000005,606.6653323287426,0.0,0.0,Q1_low
36,23,10,10,353.6653320000005,353.6653323287427,0.0,0.0,Q1_low
36,24,10,10,256.6831890000003,256.6831889971049,0.0,0.0,Q1_low
37,0,11,0,6658.293435,6716.991993972456,1.0,1.0,Q4_high
37,1,11,6,6539.293435,6882.02770730918,0.0,0.0,Q4_high
37,2,11,6,5908.654618,5863.127438283124,0.0,1.0,Q4_high
37,3,11,8,5180.5542749999995,5264.499314865577,0.0,0.0,Q4_high
37,4,11,8,4685.702025999999,4473.817390532997,1.0,0.0,Q3
37,5,11,8,4597.876628999999,4385.991993972456,1.0,0.0,Q3
37,6,11,8,4332.876628999999,4120.991993972456,1.0,0.0,Q3
37,7,11,8,4223.894485999999,4012.0098506408185,1.0,0.0,Q3
37,8,11,8,3955.2112969999994,3743.326661643713,1.0,0.0,Q3
37,9,11,8,3690.2112969999994,3478.326661643713,1.0,0.0,Q3
37,10,11,8,3581.2291539999997,3369.3445183120753,1.0,1.0,Q3
37,11,11,9,3312.545965,3100.6613293149703,1.0,0.0,Q2
37,12,11,9,3047.545965,2835.6613293149703,1.0,0.0,Q2
37,13,11,9,2735.1147089999995,2675.2655039654624,1.0,0.0,Q2
37,14,11,9,2451.8452019999995,2391.9959969862275,1.0,0.0,Q2
37,15,11,9,2192.8452019999995,2132.995996986228,1.0,0.0,Q2
37,16,11,9,2089.8630589999993,2030.01385365459,1.0,0.0,Q2
37,17,11,9,1827.17987,1767.3306646574852,1.0,1.0,Q2
37,18,11,10,1568.17987,1508.3306646574852,1.0,0.0,Q1_low
37,19,11,10,1465.1977269999998,1405.3485213258475,1.0,0.0,Q1_low
37,20,11,10,1087.4535929999993,1038.0258344735876,1.0,1.0,Q1_low
37,21,11,11,909.0930909999997,859.6653323287426,0.0,0.0,Q1_low
37,22,11,11,675.2364369999996,675.2364372262592,0.0,0.0,Q1_low
37,23,11,11,494.0,493.99999999999994,0.0,0.0,Q1_low
37,24,11,11,247.0,246.99999999999997,0.0,0.0,Q1_low
38,0,15,0,6838.160133,6716.991993972456,1.0,1.0,Q4_high
38,1,15,9,6719.160133,6882.02770730918,1.0,0.0,Q4_high
38,2,15,9,6196.74117,5899.731570701437,1.0,1.0,Q4_high
38,3,15,10,5895.822932,5473.7754187427745,1.0,1.0,Q4_high
38,4,15,12,5082.170336,4610.7821505230395,1.0,0.0,Q3
38,5,15,12,4851.208866000001,4283.137916926095,1.0,0.0,Q3
38,6,15,12,4689.062943000001,4120.991993972456,1.0,0.0,Q3
38,7,15,12,4580.0808,4012.0098506408185,1.0,0.0,Q3
38,8,15,12,4160.628718,3522.944885528806,1.0,0.0,Q3
38,9,15,12,4020.010494,3382.326661643713,1.0,0.0,Q3
38,10,15,12,3770.9945640000005,3056.7708597078445,1.0,0.0,Q3
38,11,15,12,3646.8850340000004,2932.6613293149703,1.0,0.0,Q3
38,12,15,12,3330.059196,2640.408022067577,1.0,0.0,Q3
38,13,15,12,3200.3303600000004,2510.679185983333,1.0,0.0,Q2
38,14,15,12,2949.6471710000005,2259.9959969862275,1.0,0.0,Q2
38,15,15,12,2702.6471710000005,2012.995996986228,1.0,0.0,Q2
38,16,15,12,2611.6650280000003,1922.01385365459,1.0,0.0,Q2
38,17,15,12,2360.981839,1671.3306646574852,1.0,0.0,Q2
38,18,15,12,2113.981839,1424.3306646574852,1.0,0.0,Q2
38,19,15,12,2022.9996960000008,1333.3485213258475,1.0,0.0,Q2
38,20,15,12,1772.3165070000005,1082.6653323287426,1.0,1.0,Q2
38,21,15,13,1525.3165070000005,835.6653323287426,1.0,0.0,Q1_low
38,22,15,13,1252.5170950000002,692.4499815097515,1.0,1.0,Q1_low
38,23,15,14,1042.067113,481.99999999999994,1.0,1.0,Q1_low
38,24,15,15,668.7879130000001,161.43249856708593,0.0,0.0,Q1_low
39,0,12,0,7166.864002,6716.991993972456,1.0,1.0,Q4_high
39,1,12,5,7047.864002,6882.02770730918,0.0,0.0,Q4_high
39,2,12,5,6554.025811,6084.940260466539,0.0,1.0,Q4_high
39,3,12,6,6071.214834,5527.211733985,0.0,1.0,Q4_high
39,4,12,7,5821.3119050000005,5277.308804975351,0.0,0.0,Q4_high
39,5,12,7,5526.3119050000005,4982.308804975351,0.0,0.0,Q4_high
39,6,12,7,5387.329762,4843.326661643713,0.0,0.0,Q4_high
39,7,12,7,5088.646573,4544.643472646609,0.0,0.0,Q3
39,8,12,7,4793.646573,4249.643472646609,0.0,0.0,Q3
39,9,12,7,4654.664430000001,4110.66132931497,0.0,1.0,Q3
39,10,12,8,4355.981241,3811.978140317866,0.0,0.0,Q3
39,11,12,8,3686.615643,3235.5802101715967,0.0,1.0,Q3
39,12,12,9,3281.4936110000003,3055.02887907617,1.0,0.0,Q2
39,13,12,9,2994.1234460000005,2638.9570247911565,1.0,1.0,Q2
39,14,12,10,2657.1445620000004,2301.978140317866,0.0,1.0,Q2
39,15,12,12,2392.1445620000004,2036.9781403178656,0.0,0.0,Q2
39,16,12,12,2030.217162,1985.4042304148727,0.0,0.0,Q2
39,17,12,12,1365.658848,1365.6588490385136,0.0,0.0,Q1_low
39,18,12,12,1226.3128070000002,1226.312807989123,0.0,0.0,Q1_low
39,19,12,12,1141.330664,1141.3306646574852,0.0,0.0,Q1_low
39,20,12,12,896.6474750000007,896.6474756603805,0.0,0.0,Q1_low
39,21,12,12,655.6474750000007,655.6474756603805,0.0,0.0,Q1_low
39,22,12,12,570.6653320000005,570.6653323287426,0.0,0.0,Q1_low
39,23,12,12,325.9821430000002,325.98214333163776,0.0,0.0,Q1_low
39,24,12,12,84.98214300000018,84.98214333163779,0.0,0.0,Q1_low
40,0,13,0,7288.460133,6716.991993972456,1.0,1.0,Q4_high
40,1,13,1,7169.460133,6882.02770730918,1.0,1.0,Q4_high
40,2,13,4,6583.804405999999,5984.20259307513,1.0,1.0,Q4_high
40,3,13,6,6445.928475,5846.326661643712,1.0,0.0,Q4_high
40,4,13,6,6300.9463319999995,5701.344518312075,1.0,0.0,Q4_high
40,5,13,6,5996.263143,5396.66132931497,1.0,0.0,Q4_high
40,6,13,6,5695.263143,5095.66132931497,1.0,0.0,Q4_high
40,7,13,6,5267.459303,4552.6177575710335,1.0,1.0,Q4_high
40,8,13,7,5120.502875,4405.66132931497,1.0,0.0,Q3
40,9,13,7,4825.502875,4110.66132931497,1.0,0.0,Q3
40,10,13,7,4530.502875,3815.6613293149703,1.0,0.0,Q3
40,11,13,7,4391.520731999999,3676.679185983333,1.0,0.0,Q3
40,12,13,7,4092.8375429999996,3377.9959969862275,1.0,0.0,Q3
40,13,13,7,3573.3981729999996,2881.6032687785746,1.0,1.0,Q3
40,14,13,8,3347.7909009999994,2655.9959969862275,1.0,1.0,Q3
40,15,13,10,3064.7909009999994,2372.995996986228,1.0,0.0,Q2
40,16,13,10,2372.6186099999995,2016.0533561329867,1.0,0.0,Q2
40,17,13,10,2171.8959189999996,1815.3306646574852,1.0,1.0,Q2
40,18,13,11,1906.8959189999996,1550.3306646574852,1.0,1.0,Q2
40,19,13,12,1797.9137759999994,1441.3485213258475,1.0,1.0,Q2
40,20,13,13,1219.7975989999995,1079.2207667904804,0.0,0.0,Q1_low
40,21,13,13,885.4241939999993,730.4282298716514,0.0,0.0,Q1_low
40,22,13,13,743.6612959999993,588.6653323287426,0.0,0.0,Q1_low
40,23,13,13,652.6791529999991,497.6831889971048,0.0,0.0,Q1_low
40,24,13,13,193.04165199999989,140.1023544162477,0.0,0.0,Q1_low
41,0,10,0,6700.924324,6716.991993972456,1.0,1.0,Q4_high
41,1,10,5,6581.924324,6882.02770730918,1.0,1.0,Q4_high
41,2,10,6,6032.521589999999,5929.188250515164,1.0,1.0,Q4_high
41,3,10,7,5811.325333,5707.991993972456,1.0,0.0,Q4_high
41,4,10,7,5459.937806999999,5341.582977668512,1.0,0.0,Q4_high
41,5,10,7,5256.681490999999,5138.326661643713,1.0,0.0,Q4_high
41,6,10,7,4961.681490999999,4843.326661643713,1.0,0.0,Q3
41,7,10,7,4822.699348,4704.344518312076,1.0,1.0,Q3
41,8,10,8,4524.016159,4405.66132931497,1.0,0.0,Q3
41,9,10,8,3841.9677629999996,3892.296092143212,1.0,1.0,Q3
41,10,10,9,3344.1976099999997,3345.9742442928514,1.0,0.0,Q3
41,11,10,9,2940.8673289999997,2899.1774333799012,1.0,0.0,Q2
41,12,10,9,2799.3512249999994,2757.6613293149708,1.0,0.0,Q2
41,13,10,9,2696.3690819999997,2654.679185983333,1.0,0.0,Q2
41,14,10,9,2433.685893,2391.995996986228,1.0,0.0,Q2
41,15,10,9,2174.685893,2132.995996986228,1.0,0.0,Q2
41,16,10,9,2071.7037499999997,2030.01385365459,1.0,0.0,Q2
41,17,10,9,1809.0205609999994,1767.3306646574852,1.0,0.0,Q2
41,18,10,9,1550.0205609999994,1508.3306646574854,1.0,0.0,Q1_low
41,19,10,9,1447.0384179999992,1405.3485213258475,1.0,1.0,Q1_low
41,20,10,10,1184.3552289999998,1142.6653323287426,0.0,0.0,Q1_low
41,21,10,10,925.3552289999998,883.6653323287426,0.0,0.0,Q1_low
41,22,10,10,467.9805929999993,467.9805928507685,0.0,0.0,Q1_low
41,23,10,10,349.98214299999927,349.98214333163776,0.0,0.0,Q1_low
41,24,10,10,253.0,252.99999999999997,0.0,0.0,Q1_low
42,0,12,0,7258.269283,6716.991993972456,1.0,1.0,Q4_high
42,1,12,3,7139.269283,6882.02770730918,1.0,1.0,Q4_high
42,2,12,5,6494.458175,5904.81208306542,1.0,0.0,Q4_high
42,3,12,5,6293.954897,5850.009850640818,1.0,0.0,Q4_high
42,4,12,5,6148.972753999999,5705.02770730918,1.0,0.0,Q4_high
42,5,12,5,5844.289564999999,5400.344518312075,1.0,1.0,Q4_high
42,6,12,6,5543.289564999999,5099.344518312075,1.0,0.0,Q4_high
42,7,12,6,5141.397514,4631.196259846732,1.0,0.0,Q4_high
42,8,12,6,4739.438807999999,4196.222613946005,1.0,0.0,Q3
42,9,12,6,4557.877522999999,4014.6613293149703,1.0,1.0,Q3
42,10,12,7,4268.877522999999,3725.6613293149703,1.0,0.0,Q3
42,11,12,7,4135.89538,3592.679185983333,1.0,1.0,Q3
42,12,12,8,3592.4174369999996,3076.6373918946965,1.0,0.0,Q3
42,13,12,8,3308.615649,2737.2839537744185,1.0,1.0,Q2
42,14,12,10,2930.6858569999995,2578.7012348260714,1.0,0.0,Q2
42,15,12,10,2461.20414,2209.1495333256726,1.0,0.0,Q2
42,16,12,10,2282.0684599999995,2030.01385365459,1.0,0.0,Q2
42,17,12,10,2019.3852709999992,1767.3306646574852,1.0,0.0,Q2
42,18,12,10,1760.3852709999992,1508.3306646574852,1.0,0.0,Q2
42,19,12,10,1657.403128,1405.3485213258475,1.0,1.0,Q1_low
42,20,12,11,1394.7199389999996,1142.6653323287426,1.0,1.0,Q1_low
42,21,12,12,1088.0552749999997,867.9940514551437,0.0,0.0,Q1_low
42,22,12,12,982.7444129999994,762.6831889971047,0.0,0.0,Q1_low
42,23,12,12,553.5660789999993,339.4058862153982,0.0,0.0,Q1_low
42,24,12,12,461.1601929999997,246.99999999999997,0.0,0.0,Q1_low
43,0,13,0,7156.619258,6716.991993972456,1.0,1.0,Q4_high
43,1,13,7,7037.619258,6882.02770730918,0.0,1.0,Q4_high
43,2,13,10,6308.433962,5585.237073261035,0.0,0.0,Q4_high
43,3,13,10,6167.188883,5586.0098506408185,1.0,1.0,Q4_high
43,4,13,11,5616.919255999999,4953.062425681715,1.0,0.0,Q4_high
43,5,13,11,5409.848824,4745.991993972456,1.0,0.0,Q4_high
43,6,13,11,5126.848824,4462.991993972456,1.0,0.0,Q3
43,7,13,11,4792.235855999999,4261.102277984697,1.0,0.0,Q3
43,8,13,11,4478.46024,3947.326661643713,1.0,0.0,Q3
43,9,13,11,4201.46024,3670.326661643713,1.0,0.0,Q3
43,10,13,11,4080.4780969999997,3549.3445183120757,1.0,0.0,Q3
43,11,13,11,3799.794908,3268.6613293149703,1.0,0.0,Q3
43,12,13,11,3522.794908,2991.6613293149703,1.0,0.0,Q3
43,13,13,11,3401.8127649999997,2870.679185983333,1.0,0.0,Q3
43,14,13,11,3121.129576,2589.995996986228,1.0,1.0,Q2
43,15,13,12,2844.1295759999994,2312.995996986228,1.0,0.0,Q2
43,16,13,12,2723.147433,2192.01385365459,1.0,1.0,Q2
43,17,13,13,2442.464244,1911.3306646574852,0.0,0.0,Q2
43,18,13,13,2142.870468,1595.589758725574,0.0,0.0,Q2
43,19,13,13,1787.1554929999993,1396.352736911355,0.0,0.0,Q2
43,20,13,13,1354.0243729999993,1175.8416089583807,0.0,0.0,Q1_low
43,21,13,13,1099.7908859999998,912.5633646549798,0.0,0.0,Q1_low
43,22,13,13,754.2096649999994,566.9821433316378,0.0,0.0,Q1_low
43,23,13,13,513.2096649999994,325.9821433316378,0.0,0.0,Q1_low
43,24,13,13,272.2096649999994,84.98214333163783,0.0,0.0,Q1_low
44,0,10,0,6611.375766,6716.991993972456,1.0,1.0,Q4_high
44,1,10,2,6492.375766,6882.02770730918,1.0,1.0,Q4_high
44,2,10,4,6038.142459000001,6206.3512259610225,1.0,1.0,Q4_high
44,3,10,5,5813.801084,5982.0098506408185,1.0,0.0,Q4_high
44,4,10,5,5501.851191,5507.6451835405305,1.0,1.0,Q4_high
44,5,10,6,5055.117743,4924.1548764045265,1.0,0.0,Q3
44,6,10,6,4860.289528,4729.326661643713,1.0,0.0,Q3
44,7,10,6,4571.289528,4440.326661643713,1.0,0.0,Q3
44,8,10,6,4438.307385,4307.344518312076,1.0,1.0,Q3
44,9,10,7,4145.624196000001,4014.6613293149703,1.0,1.0,Q3
44,10,10,8,3434.841346,3331.37679322971,1.0,0.0,Q3
44,11,10,8,3197.136718,3085.500209635236,1.0,0.0,Q2
44,12,10,8,2947.297838,2835.6613293149703,1.0,0.0,Q2
44,13,10,8,2838.3156950000002,2726.679185983333,1.0,0.0,Q2
44,14,10,8,2569.632506,2457.995996986228,1.0,1.0,Q2
44,15,10,9,2304.632506,2192.995996986228,1.0,0.0,Q2
44,16,10,9,2195.6503629999997,2084.01385365459,1.0,0.0,Q2
44,17,10,9,1780.7735659999998,1732.151594018674,1.0,1.0,Q2
44,18,10,10,1556.9526370000003,1508.3306646574852,0.0,0.0,Q1_low
44,19,10,10,1297.9526370000003,1249.3306646574852,0.0,0.0,Q1_low
44,20,10,10,1194.9704940000001,1146.3485213258475,0.0,0.0,Q1_low
44,21,10,10,730.4014530000004,730.4014535839635,0.0,0.0,Q1_low
44,22,10,10,606.6653320000005,606.6653323287426,0.0,0.0,Q1_low
44,23,10,10,353.6653320000005,353.6653323287427,0.0,0.0,Q1_low
44,24,10,10,256.6831890000003,256.6831889971049,0.0,0.0,Q1_low
45,0,12,0,6774.345537,6716.991993972456,1.0,1.0,Q4_high
45,1,12,3,6655.345537,6882.02770730918,1.0,1.0,Q4_high
45,2,12,7,6076.331012000001,5959.019446742963,1.0,1.0,Q4_high
45,3,12,10,5419.784988,5254.8156555648175,1.0,0.0,Q4_high
45,4,12,10,5154.410631000001,4991.603117922236,1.0,1.0,Q4_high
45,5,12,11,4537.973814,4406.688667123564,0.0,0.0,Q3
45,6,12,11,4366.2771410000005,4234.991993972456,0.0,0.0,Q3
45,7,12,11,4095.277141,3963.991993972456,0.0,0.0,Q3
45,8,12,11,3980.2949980000003,3849.0098506408185,0.0,0.0,Q3
45,9,12,11,3548.8922620000003,3373.930164637507,0.0,0.0,Q3
45,10,12,11,3388.288759,3213.326661643713,0.0,0.0,Q3
45,11,12,11,3279.3066160000003,3104.3445183120757,0.0,0.0,Q2
45,12,12,11,3010.623427,2835.6613293149703,0.0,0.0,Q2
45,13,12,11,2745.623427,2570.6613293149703,0.0,0.0,Q2
45,14,12,11,2636.6412840000003,2461.679185983333,0.0,0.0,Q2
45,15,12,11,2238.2683340000003,2042.5563514802284,0.0,0.0,Q2
45,16,12,11,2069.70798,1873.995996986228,0.0,0.0,Q2
45,17,12,11,1807.4995479999998,1603.7797337704408,0.0,1.0,Q2
45,18,12,12,1589.2190289999999,1398.9203652213632,0.0,0.0,Q1_low
45,19,12,12,1196.7917070000003,1196.7917071695983,0.0,0.0,Q1_low
45,20,12,12,896.6474749999998,896.6474756603805,0.0,0.0,Q1_low
45,21,12,12,811.6653320000005,811.6653323287426,0.0,0.0,Q1_low
45,22,12,12,566.9821430000002,566.9821433316378,0.0,0.0,Q1_low
45,23,12,12,325.9821430000002,325.98214333163776,0.0,0.0,Q1_low
45,24,12,12,84.98214300000018,84.98214333163783,0.0,0.0,Q1_low
46,0,13,0,7025.424339,6716.991993972456,1.0,1.0,Q4_high
46,1,13,5,6906.424339,6882.02770730918,1.0,1.0,Q4_high
46,2,13,6,6421.955911,5915.310242607813,1.0,1.0,Q4_high
46,3,13,8,6210.954473,5846.326661643712,1.0,1.0,Q4_high
46,4,13,10,5580.118658,5357.172180469743,1.0,1.0,Q4_high
46,5,13,11,5179.795701,4789.0187590449395,1.0,0.0,Q4_high
46,6,13,11,5058.316345,4667.539402860592,1.0,0.0,Q3
46,7,13,11,4781.316345,4390.539402860592,1.0,0.0,Q3
46,8,13,11,4383.069195,4103.300386910357,1.0,0.0,Q3
46,9,13,11,4176.326068,3896.557259528954,1.0,0.0,Q3
46,10,13,11,3734.855305,3404.3645930590524,1.0,0.0,Q3
46,11,13,11,3439.613245,3048.5923583971476,1.0,0.0,Q3
46,12,13,11,3070.682216,2679.6613293149703,1.0,0.0,Q2
46,13,13,11,2973.700073,2582.679185983333,1.0,0.0,Q2
46,14,13,11,2717.0168840000006,2325.995996986228,1.0,0.0,Q2
46,15,13,11,2464.0168840000006,2072.995996986228,0.0,0.0,Q2
46,16,13,11,2367.0347410000004,1976.01385365459,0.0,0.0,Q2
46,17,13,11,2110.351552,1719.3306646574852,1.0,0.0,Q2
46,18,13,11,1857.351552,1466.3306646574852,1.0,0.0,Q2
46,19,13,11,1562.7827310000002,1327.0310302906823,1.0,1.0,Q1_low
46,20,13,13,1460.4348900000005,1224.683188997105,0.0,0.0,Q1_low
46,21,13,13,1029.3593920000003,799.7016961459185,0.0,0.0,Q1_low
46,22,13,13,652.3051940000005,652.3051940257536,0.0,0.0,Q1_low
46,23,13,13,317.6653320000005,317.6653323287427,0.0,0.0,Q1_low
46,24,13,13,238.6831890000003,238.68318899710488,0.0,0.0,Q1_low
47,0,12,0,7790.834514,6716.991993972456,1.0,1.0,Q4_high
47,1,12,3,7671.834514,6882.02770730918,1.0,1.0,Q4_high
47,2,12,4,7177.935674,6156.8579844706455,1.0,0.0,Q4_high
47,3,12,4,7003.08754,5982.0098506408185,1.0,0.0,Q4_high
47,4,12,4,6852.105397,5831.02770730918,1.0,1.0,Q4_high
47,5,12,6,6541.422208,5520.344518312076,1.0,0.0,Q4_high
47,6,12,6,6027.899987000001,5158.179460201272,1.0,0.0,Q4_high
47,7,12,6,5716.082902,4846.362374980437,1.0,1.0,Q4_high
47,8,12,7,5417.399713000001,4547.679185983333,1.0,1.0,Q4_high
47,9,12,8,5122.399713000001,4252.679185983333,1.0,0.0,Q3
47,10,12,8,4983.41757,4113.697042651695,1.0,1.0,Q3
47,11,12,9,4684.734381,3815.01385365459,1.0,0.0,Q3
47,12,12,9,4313.822122,3484.786632852503,1.0,1.0,Q3
47,13,12,10,4138.067199,3309.031710322952,1.0,0.0,Q3
47,14,12,10,3648.089484,2954.3977445101327,1.0,0.0,Q3
47,15,12,10,3069.164702,2393.017944941912,1.0,0.0,Q2
47,16,12,10,2857.858403,2136.1322530716543,1.0,0.0,Q2
47,17,12,10,2187.711544,1856.2187974558033,1.0,1.0,Q2
47,18,12,12,1566.8454309999997,1392.5074931622903,0.0,0.0,Q1_low
47,19,12,12,1347.9854130000003,1173.6474756603805,0.0,0.0,Q1_low
47,20,12,12,1100.9854130000003,926.6474756603805,0.0,0.0,Q1_low
47,21,12,12,1010.0032700000002,835.6653323287426,0.0,0.0,Q1_low
47,22,12,12,759.3200809999998,584.9821433316378,0.0,0.0,Q1_low
47,23,12,12,400.4459770000003,400.4459777776371,0.0,0.0,Q1_low
47,24,12,12,84.98214300000018,84.98214333163783,0.0,0.0,Q1_low
48,0,13,0,7072.930614,6716.991993972456,1.0,1.0,Q4_high
48,1,13,5,6953.930614,6882.02770730918,0.0,1.0,Q4_high
48,2,13,8,6384.976946,5749.876098616075,0.0,1.0,Q4_high
48,3,13,9,6207.409652,5714.326661643713,0.0,0.0,Q4_high
48,4,13,9,5912.409652,5419.326661643713,0.0,0.0,Q4_high
48,5,13,9,5429.912124,4860.984049800541,0.0,0.0,Q4_high
48,6,13,9,5066.254645999999,4737.773166793333,0.0,1.0,Q3
48,7,13,10,4872.083895,4543.602415990244,1.0,0.0,Q3
48,8,13,10,4466.134067999999,4079.8918796962453,1.0,1.0,Q3
