seed,index,remaining,r12_m,reference_m,gap,saving_s,reference_kind,reference_wall_s,r12_wall_s
295,4,23,17388.1696969317,17308.719992759266,0.004590154800913724,15.88994083448706,multistart_2opt_relocate,0.004137000010814518,0.003106800009845756
295,5,23,17371.676901719882,17264.624762637508,0.006200664106760459,21.41042781647484,multistart_2opt_relocate,0.003838400007225573,0.0032232999947154894
295,6,23,17540.14952508194,16811.644296754603,0.04333337152915912,145.70104566546723,multistart_2opt_relocate,0.0027975999983027577,0.0049706999998306856
295,7,23,17509.405628775465,16780.90040044813,0.0434127615886381,145.70104566546723,multistart_2opt_relocate,0.0028562000079546124,0.005467000009957701
295,8,16,13022.40429223946,12853.969823264275,0.013103692578329945,33.68689379503703,exact_dp_fp64,0.03124349999416154,0.002634900010889396
295,9,16,13039.336545067898,12870.90207609271,0.013086454079084995,33.68689379503739,exact_dp_fp64,0.03071210000780411,0.002482600000803359
295,10,15,12743.803501959515,12148.923991104803,0.04896561302797447,118.97590217094258,exact_dp_fp64,0.011790799995651469,0.002087999993818812
295,11,15,12400.023530330893,11717.414859911374,0.05825591041885169,136.5217340839037,exact_dp_fp64,0.012096799997380003,0.00500040000770241
295,12,11,8580.16635432814,8580.16635432814,0.0,0.0,exact_dp_fp64,0.0005399999936344102,0.0007194999925559387
295,13,11,8560.073970098727,8560.073970098727,0.0,0.0,exact_dp_fp64,0.00041730000521056354,0.0007060000061756
295,14,9,7417.00550641001,7266.986982420348,0.02064384102415119,30.003704797932368,exact_dp_fp64,0.00010189999011345208,0.0004535999905783683
295,15,9,7403.851402791824,7253.832878802162,0.020681276574217776,30.003704797932368,exact_dp_fp64,7.71999912103638e-05,0.0005136999971000478
295,16,8,5833.52138729315,5683.502863303488,0.026395433872002105,30.003704797932368,exact_dp_fp64,4.060000355821103e-05,0.0007085999968694523
295,17,6,4726.308013153239,4576.289489163577,0.03278169450269659,30.003704797932368,exact_dp_fp64,7.700000423938036e-06,0.0003961000038543716
296,0,23,18852.703723663082,17414.109211993935,0.08261085848010635,287.7189023338295,multistart_2opt_relocate,0.0021283999958541244,0.003775999997742474
296,1,22,16382.871427109332,16382.871427109332,0.0,0.0,multistart_2opt_relocate,0.002043600004981272,0.007579199998872355
296,2,22,16016.74638767492,16016.74638767492,0.0,0.0,multistart_2opt_relocate,0.0019222999981138855,0.0027391000039642677
296,3,22,15986.764100659855,15986.764100659855,0.0,0.0,multistart_2opt_relocate,0.0019079000048805028,0.0026419000059831887
296,4,21,15749.143395061474,15749.143395061474,0.0,0.0,multistart_2opt_relocate,0.0019036000012420118,0.002386000007390976
296,5,21,15729.488768628396,15729.488768628396,0.0,0.0,multistart_2opt_relocate,0.0021972999966237694,0.0023628999915672466
296,6,21,15507.654144005895,15507.654144005895,0.0,0.0,multistart_2opt_relocate,0.0018666999967535958,0.004875700004049577
296,7,21,15095.354735498031,15095.354735498031,0.0,0.0,multistart_2opt_relocate,0.0017613999953027815,0.00259429999277927
296,8,21,15004.550080248322,15004.550080248322,0.0,0.0,multistart_2opt_relocate,0.0017359000048600137,0.002475800007232465
296,9,21,15058.258217006633,15058.258217006633,0.0,0.0,multistart_2opt_relocate,0.0016875000001164153,0.003464099994744174
296,10,19,14353.545288407055,14335.12934342153,0.0012846723977399136,3.683188997105026,multistart_2opt_relocate,0.0010511000000406057,0.0020411000004969537
296,11,19,13874.970908274867,13856.554963289344,0.0013290421056542062,3.6831889971046623,multistart_2opt_relocate,0.001044400007231161,0.0019629000016720966
296,12,19,13930.016421534589,13911.600476549065,0.0013237833430141462,3.6831889971046623,multistart_2opt_relocate,0.0010273000079905614,0.001924600001075305
296,13,14,10667.889921321823,10649.4739763363,0.0017292821247739114,3.6831889971046623,exact_dp_fp64,0.0051764999952865764,0.0014192999951774254
296,14,14,10699.35330619299,10680.937361207467,0.0017241880897465923,3.6831889971046623,exact_dp_fp64,0.0056985000119311735,0.0021428000036394224
296,15,13,10138.627304465599,10120.211359480076,0.0018197194042071298,3.6831889971046623,exact_dp_fp64,0.002579899999545887,0.0008989999914774671
296,16,13,10110.577941774252,10092.161996788727,0.0018247769894483448,3.683188997105026,exact_dp_fp64,0.0023409999994328246,0.0009016000112751499
296,17,10,7549.3241365232825,7530.908191537759,0.002445381687990397,3.6831889971046623,exact_dp_fp64,0.00021680000645574182,0.0005978999979561195
296,18,10,7561.0805606253425,7542.664615639818,0.0024415701776449804,3.683188997104844,exact_dp_fp64,0.00022479999461211264,0.0005884999991394579
296,19,1,1308.2678606898776,1308.2678606898776,0.0,0.0,exact_dp_fp64,1.4999968698248267e-06,7.189999450929463e-05
297,0,23,17238.65488494682,17220.238939961295,0.0010694360891119275,3.683188997105026,multistart_2opt_relocate,0.003796200006036088,0.011926999999559484
297,1,23,17269.406542726818,17250.990597741293,0.0010675297097394725,3.683188997105026,multistart_2opt_relocate,0.003985399991506711,0.005573700007516891
297,2,22,16817.868307037515,16722.144543223956,0.00572437127104896,19.144752762711867,multistart_2opt_relocate,0.0025708000030135736,0.002946200009319
297,3,22,16846.652600169375,16693.506090366325,0.0091740170683155,30.629301960609883,multistart_2opt_relocate,0.0020038000075146556,0.0050257000111741945
297,4,22,17078.44638635768,16837.754132174032,0.014294795629764268,48.13845083672932,multistart_2opt_relocate,0.002198100002715364,0.0028941999917151406
297,5,22,17113.881085133587,16761.75479013094,0.021007722604913247,70.42525900052934,multistart_2opt_relocate,0.0022286000021267682,0.00457819999428466
297,6,22,16952.253894115638,16619.717797476857,0.020008528465463235,66.50721932775632,multistart_2opt_relocate,0.0020124000002397224,0.00538570000207983
297,7,22,16845.18266038302,16116.677432055683,0.0452019488134916,145.70104566546723,multistart_2opt_relocate,0.002433100002235733,0.00280840000777971
297,8,21,16299.237842867748,15589.148559525936,0.04555022877807541,142.0178566683622,multistart_2opt_relocate,0.0024178000021493062,0.0026596999960020185
297,9,21,15813.4070902287,15103.317806886887,0.047015450010462125,142.01785666836258,multistart_2opt_relocate,0.0026917000068351626,0.005033499997807667
297,10,21,15823.387917096927,15113.298633755114,0.04698440099343033,142.01785666836258,multistart_2opt_relocate,0.0015546999929938465,0.004895899997791275
297,11,13,10491.191806521394,9781.102523179583,0.07259808203206314,142.0178566683622,exact_dp_fp64,0.0023455999908037484,0.0016641999973217025
297,12,13,10511.799030675202,9801.709747333389,0.07244545101276813,142.01785666836258,exact_dp_fp64,0.002136800001608208,0.0016696000093361363
297,13,13,10503.502512051244,9793.41322870943,0.07250682338821192,142.01785666836258,exact_dp_fp64,0.002285199996549636,0.002199599999585189
297,14,12,8480.058223810516,8480.058223810516,0.0,0.0,exact_dp_fp64,0.0010025000083260238,0.0013177000073483214
297,15,12,8453.785445637506,8453.785445637506,0.0,0.0,exact_dp_fp64,0.0008864999981597066,0.0013016000011703
297,16,7,4877.837868266217,4877.837868266216,1.864544755966233e-16,1.8189894035458566e-13,exact_dp_fp64,1.340000017080456e-05,0.0002936000091722235
297,17,6,3759.708209059211,3759.708209059211,0.0,0.0,exact_dp_fp64,5.900001269765198e-06,0.00023790000705048442
297,18,6,3753.0719734244417,3753.0719734244412,1.2116670133334422e-16,9.094947017729283e-14,exact_dp_fp64,2.6999914553016424e-06,0.00022309999621938914
297,19,5,3439.3900794932333,3439.3900794932333,0.0,0.0,exact_dp_fp64,2.6000052457675338e-06,0.00017220000154338777
297,20,5,3251.239235573813,3251.239235573813,0.0,0.0,exact_dp_fp64,1.0999938240274787e-06,0.00018420000560581684
297,21,5,2902.128477311174,2902.128477311174,0.0,0.0,exact_dp_fp64,1.100008375942707e-06,0.00018680001085158437
297,22,5,3073.881889191146,3073.881889191146,0.0,0.0,exact_dp_fp64,9.999930625781417e-07,0.0001795999996829778
297,23,4,2631.8012547470144,2631.8012547470144,0.0,0.0,exact_dp_fp64,1.3999961083754897e-06,0.0001314000110141933
297,24,4,2640.9213797923367,2640.9213797923367,0.0,0.0,exact_dp_fp64,7.00005330145359e-07,0.00012620000052265823
298,0,23,18454.482173929056,17484.482173929056,0.05547776538937811,194.0,multistart_2opt_relocate,0.003060900009586476,0.00967119999404531
298,1,23,17989.767514463623,17468.420207836072,0.029845131982437795,104.2694613255102,multistart_2opt_relocate,0.0037434999976539984,0.005978900007903576
298,2,23,18017.858235826297,17428.522017367744,0.03381446905659998,117.86724369171061,multistart_2opt_relocate,0.004269700002623722,0.00797840001177974
298,3,23,17911.280137373447,17201.190854031636,0.041281402512627755,142.0178566683622,multistart_2opt_relocate,0.0026935999921988696,0.006151800000225194
298,4,23,17768.98914052045,17058.89985717864,0.04162573725661417,142.0178566683622,multistart_2opt_relocate,0.0026218000130029395,0.010393200005637482
298,5,23,17683.91236775933,16973.82308441752,0.04183437519115504,142.0178566683622,multistart_2opt_relocate,0.002594599995063618,0.005558999997447245
298,6,23,17617.48684318144,16925.813504825153,0.04086499819693193,138.3346676712572,multistart_2opt_relocate,0.0033968999923672527,0.005672200000844896
298,7,23,17640.69265296735,16949.019314611065,0.04080904774000831,138.3346676712572,multistart_2opt_relocate,0.004712499998277053,0.005181399988941848
298,8,22,17599.67262662548,16889.58334328367,0.042043031430031456,142.0178566683622,multistart_2opt_relocate,0.0035580999974627048,0.004833300001337193
298,9,22,17587.80004371601,16877.7107603742,0.04207260649406149,142.0178566683622,multistart_2opt_relocate,0.0035465999972075224,0.004746000005980022
298,10,18,13795.536000573451,13777.120055587928,0.0013367049797939374,3.6831889971046623,multistart_2opt_relocate,0.0011339000047883019,0.004819900001166388
298,11,18,13515.484423890322,13497.0684789048,0.0013644403608314246,3.6831889971046623,multistart_2opt_relocate,0.0008936999947763979,0.005196400001295842
298,12,18,13509.829315812496,13491.413370826973,0.0013650122844315817,3.6831889971046623,multistart_2opt_relocate,0.0009082000033231452,0.004474200002732687
298,13,17,13594.88513109699,13083.815773482589,0.03906118570166678,102.21387152288007,multistart_2opt_relocate,0.0009063999896170571,0.0027673000004142523
298,14,17,13319.852491652815,13313.981302887922,0.00044097919557839477,1.174237752978661,multistart_2opt_relocate,0.0012022000009892508,0.0028363000019453466
298,15,16,12043.065641981859,12043.065641981857,1.51040395993932e-16,3.637978807091713e-13,exact_dp_fp64,0.028822399995988235,0.0014395000034710392
298,16,16,12003.296771415327,12003.296771415324,3.0308163468516447e-16,7.275957614183426e-13,exact_dp_fp64,0.02851580000424292,0.001485899992985651
298,17,16,12159.278031771784,12159.27803177178,2.9919365258248046e-16,7.275957614183426e-13,exact_dp_fp64,0.027074800003902055,0.0025581999943824485
298,18,16,11968.682698575076,11968.682698575074,1.5197908152101112e-16,3.637978807091713e-13,exact_dp_fp64,0.03305800000089221,0.0014121999993221834
298,19,16,11860.721198988962,11860.721198988958,3.0672492389432647e-16,7.275957614183426e-13,exact_dp_fp64,0.028818299993872643,0.0014295000000856817
298,20,16,11855.605679126507,11855.605679126504,3.0685727119761556e-16,7.275957614183426e-13,exact_dp_fp64,0.02740599999378901,0.0014032000035513192
298,21,16,11874.464153810462,11874.46415381046,1.53184967337002e-16,3.637978807091713e-13,exact_dp_fp64,0.030747400000109337,0.0013294000091264024
298,22,15,11332.495617924624,11332.495617924622,1.6051092935511563e-16,3.637978807091713e-13,exact_dp_fp64,0.013367300009122118,0.0058191000134684145
298,23,15,11490.861210549338,11490.861210549336,1.5829878807307404e-16,3.637978807091713e-13,exact_dp_fp64,0.012039699999149889,0.0017130999913206324
298,24,15,11537.064077042805,11537.064077042804,1.5766484362043194e-16,3.637978807091713e-13,exact_dp_fp64,0.012140599996200763,0.0012244999961694703
298,25,13,11334.41897326128,11250.525649817033,0.007456835889762263,16.77866468884931,exact_dp_fp64,0.0024403999996138737,0.0016543000092497095
298,26,13,11327.777416031353,11222.591104907951,0.009372729536354634,21.03726222468031,exact_dp_fp64,0.0021055999968666583,0.0008880000095814466
298,27,8,5715.192603990402,5715.192603990402,0.0,0.0,exact_dp_fp64,3.670000296551734e-05,0.0004104999970877543
298,28,8,5826.997729814609,5826.997729814609,0.0,0.0,exact_dp_fp64,3.0099996365606785e-05,0.00039110000943765044
298,29,5,3634.560490071811,3634.560490071811,0.0,0.0,exact_dp_fp64,3.7999998312443495e-06,0.0002921999985119328
298,30,5,3572.7843952847998,3572.7843952847998,0.0,0.0,exact_dp_fp64,1.5999976312741637e-06,0.00043319999531377107
299,0,23,18394.4799339991,17636.014612766332,0.043006616737759545,151.6930642465537,multistart_2opt_relocate,0.0031817999988561496,0.007874500006437302
299,1,23,17729.87595862959,17605.655100560187,0.007055736202934578,24.844171613880462,multistart_2opt_relocate,0.002407899999525398,0.00719389998994302
299,2,23,17986.477159360336,17349.131852644587,0.03673643800329969,127.46906134314995,multistart_2opt_relocate,0.0032630999921821058,0.00829330000851769
299,3,23,17369.42614783121,17351.010202845682,0.0010613759527677777,3.6831889971057534,multistart_2opt_relocate,0.004757200003950857,0.01149420000729151
299,4,23,17797.826647356047,17105.91026390787,0.04044896604585061,138.38327668963538,multistart_2opt_relocate,0.004493199987336993,0.007847700006095693
299,5,23,17375.72328006751,17121.827515953926,0.01482877711955718,50.779152822716426,multistart_2opt_relocate,0.004133199996431358,0.007240199993248098
299,6,23,17305.958366638275,17186.147420514484,0.006971367299036253,23.962189224758184,multistart_2opt_relocate,0.0036432000051718205,0.005799100006697699
299,7,23,17581.000048020614,16852.49481969328,0.04322833124244777,145.70104566546723,multistart_2opt_relocate,0.004208900005323812,0.004249699995853007
299,8,23,17563.93436381824,16835.429135490904,0.043272150799623425,145.70104566546723,multistart_2opt_relocate,0.004064199994900264,0.0030273000011220574
299,9,22,17575.309178971675,16846.80395064434,0.043242933820659385,145.70104566546723,multistart_2opt_relocate,0.0032377999887103215,0.002666300002601929
299,10,22,17603.243111115622,16874.737882788286,0.043171350772232685,145.70104566546723,multistart_2opt_relocate,0.0031602000090060756,0.002607500005979091
299,11,20,15808.956820980919,15098.867537639107,0.04702930743459203,142.0178566683622,multistart_2opt_relocate,0.002151099994080141,0.004106699998374097
299,12,20,15110.913384205702,15092.497439220177,0.0012202052748187628,3.683188997105026,multistart_2opt_relocate,0.0020385999960126355,0.004048799994052388
299,13,19,14984.37724160023,14589.211705445692,0.027086147225283963,79.03310723090763,multistart_2opt_relocate,0.0017073000053642318,0.003940999988117255
299,14,19,15425.092041877797,14436.676096892272,0.06846561759450277,197.68318899710502,multistart_2opt_relocate,0.002166600010241382,0.005688499993993901
299,15,19,14422.050803818242,14422.050803818242,0.0,0.0,multistart_2opt_relocate,0.002176499998313375,0.0020406999974511564
299,16,19,14415.629176558203,14163.402528846163,0.017808337170276498,50.445329542407855,multistart_2opt_relocate,0.002009799994993955,0.005106700002215803
299,17,19,14460.400862158116,13750.311578816305,0.05164168675535854,142.0178566683622,multistart_2opt_relocate,0.0016934000013861805,0.004960100006428547
299,18,18,14394.24541984797,13865.442516849645,0.03813819157633876,105.7605805996649,multistart_2opt_relocate,0.0013992000021971762,0.005759600011515431
299,19,18,14385.7975605862,13874.09903258992,0.03688156807835318,102.33970559925584,multistart_2opt_relocate,0.0014710999967064708,0.003661200011265464
299,20,18,14392.225618310265,13765.846846577613,0.0455023783653658,125.27575434653045,multistart_2opt_relocate,0.001564399994094856,0.0035878999915439636
299,21,18,14485.561118997222,13859.182347264568,0.04519593984967551,125.27575434653082,multistart_2opt_relocate,0.0016020000039134175,0.0029874000028939918
299,22,15,12975.159488994845,12348.780717262192,0.05072393672494693,125.27575434653045,exact_dp_fp64,0.015220300003420562,0.001350200007436797
299,23,15,12665.481050889604,12039.102279156952,0.05202869426710402,125.27575434653045,exact_dp_fp64,0.01287060001050122,0.0012370999902486801
299,24,14,11831.949149967926,11786.62213478664,0.0038456323332458475,9.06540303625734,exact_dp_fp64,0.006134200011729263,0.002641400002175942
299,25,14,11370.577457138299,11370.577457138299,0.0,0.0,exact_dp_fp64,0.006160999997518957,0.0019905999943148345
299,26,9,8427.61415825576,8427.61415825576,0.0,0.0,exact_dp_fp64,0.00013469999248627573,0.0007176999934017658
299,27,9,8451.632174679142,8451.632174679142,0.0,0.0,exact_dp_fp64,8.939999679569155e-05,0.0007640999974682927
300,0,23,18625.31784147336,17317.10179481964,0.07554474542876856,261.6432093307441,multistart_2opt_relocate,0.002229400008218363,0.008092499992926605
300,1,23,17906.184970555452,17354.62021515633,0.0317820124301783,110.31295107982442,multistart_2opt_relocate,0.002270400000270456,0.014457400000537746
300,2,23,17951.013722757314,17251.706052932284,0.04053556602920254,139.86153396500595,multistart_2opt_relocate,0.0021566999930655584,0.01563759999407921
300,3,23,17732.353764717205,17555.197889488092,0.01009136304496986,35.4311750458226,multistart_2opt_relocate,0.0021837000094819814,0.007371300001977943
300,4,23,18124.940977239614,17194.217260589037,0.054130042824566,186.14474333011532,multistart_2opt_relocate,0.0021219000045675784,0.007753999991109595
300,5,23,17947.525111503674,17342.69026512478,0.0348754914683095,120.96696927577868,multistart_2opt_relocate,0.00214830000186339,0.017372300004353747
300,6,23,17513.52507698062,17513.52507698062,0.0,0.0,multistart_2opt_relocate,0.002339300001040101,0.0030109000072116032
300,7,23,17076.849639893684,17058.43369490816,0.0010795800666635754,3.683188997105026,multistart_2opt_relocate,0.004303499998059124,0.0050967999995918944
300,8,23,17090.660532487796,17072.24458750227,0.0010787067213766674,3.683188997105026,multistart_2opt_relocate,0.0046636999904876575,0.0032159999973373488
300,9,21,15816.023922830982,15797.607977845457,0.0011657426245385773,3.683188997105026,multistart_2opt_relocate,0.0032964000129140913,0.0024458999978378415
300,10,21,15827.134039744607,15808.718094759082,0.0011649233590692212,3.683188997105026,multistart_2opt_relocate,0.003151799988700077,0.00248979999742005
300,11,21,15818.810541473693,15800.394596488168,0.0011655370296649616,3.683188997105026,multistart_2opt_relocate,0.0031786000035936013,0.005320199998095632
300,12,21,15827.221992876175,15808.80604789065,0.0011649168779562797,3.683188997105026,multistart_2opt_relocate,0.0026212999946437776,0.002365799999097362
300,13,21,15929.975039159695,15911.55909417417,0.0011573941231357969,3.683188997105026,multistart_2opt_relocate,0.002705300008528866,0.0025749999913387
300,14,20,15254.423984750398,15236.008039764873,0.001208711949840198,3.683188997105026,multistart_2opt_relocate,0.0024267999979201704,0.0020348000107333064
300,15,20,15010.902040968278,14992.486095982753,0.0012283449767853843,3.683188997105026,multistart_2opt_relocate,0.0023130000045057386,0.0020259999873815104
300,16,18,14084.63351670802,13888.573566735822,0.014116636890758589,39.2119899944395,multistart_2opt_relocate,0.0013494000013452023,0.001881200005300343
300,17,18,14079.638951982239,13910.418590665498,0.012165008566334201,33.84407226334806,multistart_2opt_relocate,0.0009955999994417652,0.0017854999896371737
300,18,18,14054.719104712749,13913.472870436544,0.01015175977928025,28.249246855240926,multistart_2opt_relocate,0.001008400009595789,0.003403000009711832
300,19,17,13168.909255474182,12914.00699182314,0.01973843314568748,50.98045273020834,multistart_2opt_relocate,0.0007332999957725406,0.003218199999537319
300,20,17,13141.832202874855,12931.573939531942,0.01625929406011068,42.051652668582754,multistart_2opt_relocate,0.0007152000034693629,0.0022647000005235896
300,21,16,12500.762516871104,12482.346571885577,0.0014753592106636281,3.6831889971053897,exact_dp_fp64,0.0271634999953676,0.0027070000069215894
300,22,16,12547.151551348923,12528.735606363396,0.0014698965293970618,3.6831889971053897,exact_dp_fp64,0.030223499998101033,0.0026591999921947718
300,23,8,6428.088548688323,6409.672603702798,0.002873149086411298,3.683188997104844,exact_dp_fp64,7.470000127796084e-05,0.00040160000207833946
300,24,8,6020.388391072199,6001.972446086674,0.0030683154831096316,3.683188997105026,exact_dp_fp64,4.630000330507755e-05,0.0004891999997198582
300,25,8,6021.85660386824,6003.440658882715,0.0030675650900749427,3.683188997105026,exact_dp_fp64,4.08000050811097e-05,0.0007040000054985285
300,26,8,6045.853089106526,6027.4371441210005,0.0030553524732294464,3.683188997105026,exact_dp_fp64,3.3499993151053786e-05,0.0007291999936569482
300,27,7,5662.218391924304,5550.58876774495,0.020111312304029027,22.325924835870865,exact_dp_fp64,2.1100000594742596e-05,0.000639899997622706
300,28,7,5675.593642204822,5539.862690627635,0.024500779018732172,27.146190315437345,exact_dp_fp64,1.4000004739500582e-05,0.0011863999970955774
300,29,7,4784.019029953108,4784.019029953108,0.0,0.0,exact_dp_fp64,1.0800009476952255e-05,0.0008669999951962382
300,30,7,5087.228646303363,5087.228646303363,0.0,0.0,exact_dp_fp64,9.60000033956021e-06,0.0011712999985320494
300,31,7,5128.401656064398,5128.401656064398,0.0,0.0,exact_dp_fp64,9.100011084228754e-06,0.000596199999563396
300,32,6,3912.6453976211187,3912.6453976211187,0.0,0.0,exact_dp_fp64,8.899995009414852e-06,0.00023550000332761556
301,0,23,18667.85025019671,17229.25573852756,0.08349719416214851,287.7189023338295,multistart_2opt_relocate,0.0021739000076195225,0.003025300000444986
301,1,23,18848.009177695927,17409.41466602678,0.0826331349598135,287.7189023338295,multistart_2opt_relocate,0.002048599999397993,0.0030165000061970204
301,2,23,17709.696286578477,17501.136279017897,0.011916940948035604,41.71200151211597,multistart_2opt_relocate,0.003540999998222105,0.005133600003318861
301,3,23,17535.27279824889,17164.00515395653,0.021630595013354445,74.25352885847242,multistart_2opt_relocate,0.00469889999658335,0.0028326999890850857
301,4,23,17464.98689753205,17100.00209915022,0.021344137636098118,72.9969596763658,multistart_2opt_relocate,0.004159099989919923,0.0031856999994488433
301,5,23,17417.09907823319,17120.03616151409,0.01735176923205914,59.41258334382,multistart_2opt_relocate,0.004134599992539734,0.003086500000790693
301,6,22,16516.726019516675,16498.31007453115,0.0011162322021062193,3.683188997105026,multistart_2opt_relocate,0.0030654000001959503,0.002587899987702258
301,7,22,16490.684574439612,16472.26862945409,0.0011179968831125005,3.683188997104298,multistart_2opt_relocate,0.00189939999836497,0.003161600005114451
301,8,22,17105.681838598906,16251.418003384682,0.05256549521009837,170.8527670428448,multistart_2opt_relocate,0.001752900003339164,0.004882100009126589
301,9,22,17139.34053398852,16252.037099070936,0.05459644409551025,177.460686983517,multistart_2opt_relocate,0.0017769999976735562,0.009233000004314817
301,10,22,17013.18683268978,16024.770887704253,0.06168050400919822,197.68318899710502,multistart_2opt_relocate,0.0016481999919051304,0.007322399993427098
301,11,21,16249.635967092543,15739.041435999243,0.03244127243514583,102.11890621866004,multistart_2opt_relocate,0.0014759999903617427,0.0063322999922093
301,12,21,15547.47238953186,15547.47238953186,0.0,0.0,multistart_2opt_relocate,0.0016239999968092889,0.004943500010995194
301,13,20,14480.606372863154,14480.606372863154,0.0,0.0,multistart_2opt_relocate,0.001640999995288439,0.002405799998086877
301,14,20,14511.153612086302,14511.153612086302,0.0,0.0,multistart_2opt_relocate,0.0015978000010363758,0.0024073999957181513
301,15,19,13637.373302978744,13637.373302978744,0.0,0.0,multistart_2opt_relocate,0.0012300000089453533,0.0039729999989503995
301,16,19,13694.456834105218,13686.0259658151,0.0006160201881229765,1.6861736580234719,multistart_2opt_relocate,0.0011946000013267621,0.002032200005487539
301,17,19,13502.648346804683,13502.648346804683,0.0,0.0,multistart_2opt_relocate,0.0011713999992934987,0.0026852000009967014
301,18,19,13233.062405992712,13233.062405992712,0.0,0.0,multistart_2opt_relocate,0.0013365000049816445,0.007496499994886108
301,19,19,13228.987873507293,13228.987873507293,0.0,0.0,multistart_2opt_relocate,0.001337299996521324,0.0047996000066632405
301,20,17,12317.12499356234,12317.12499356234,0.0,0.0,multistart_2opt_relocate,0.000825700000859797,0.004030100011732429
301,21,17,12443.965272242294,12443.965272242294,0.0,0.0,multistart_2opt_relocate,0.0008329999982379377,0.0028432999970391393
301,22,17,12470.147797111005,12470.147797111005,0.0,0.0,multistart_2opt_relocate,0.0008503999997628853,0.0020471999887377024
301,23,14,10213.07352091419,10213.073520914188,1.7810401538978013e-16,3.637978807091713e-13,exact_dp_fp64,0.006205300000146963,0.0019517000037012622
301,24,14,10214.533440862497,10214.533440862497,0.0,0.0,exact_dp_fp64,0.006905899994308129,0.0019598000071709976
301,25,9,5608.268461804408,5608.268461804408,0.0,0.0,exact_dp_fp64,9.410000347997993e-05,0.0008965000015450642
301,26,9,5602.698523362914,5602.698523362914,0.0,0.0,exact_dp_fp64,8.270000398624688e-05,0.0008527000027243048
301,27,4,3419.7392006070713,3419.7392006070713,0.0,0.0,exact_dp_fp64,2.900007530115545e-06,0.00029760001052636653
301,28,2,1520.3673998741015,1520.3673998741015,0.0,0.0,exact_dp_fp64,1.5999976312741637e-06,6.47000124445185e-05
302,0,23,18555.81357663776,17117.21906496861,0.08404370512575368,287.7189023338302,multistart_2opt_relocate,0.002393400005530566,0.0028759000124409795
302,1,23,17564.079534966753,17189.37279835432,0.021798743968616804,74.9413473224864,multistart_2opt_relocate,0.002365199994528666,0.007698100002016872
302,2,23,17204.258111727428,17185.842166741902,0.0010715765225147783,3.683188997105026,multistart_2opt_relocate,0.0021693000016966835,0.002911200004746206
302,3,23,17165.409363519993,17146.99341853447,0.0010740043187757353,3.683188997105026,multistart_2opt_relocate,0.002580200001830235,0.0028562999941641465
302,4,22,16699.035286504222,16574.4129252622,0.007518960810495811,24.924472248404346,multistart_2opt_relocate,0.0017846000118879601,0.011157500004628673
302,5,22,16724.610891811328,16561.98465938873,0.009819247859911943,32.52524648451945,multistart_2opt_relocate,0.001822400008677505,0.013809900003252551
302,6,22,16546.718838317323,16489.16412118701,0.003490456927186671,11.510943426063022,multistart_2opt_relocate,0.0019133000023430213,0.0067946999915875494
302,7,22,16095.977691017593,16095.977691017593,0.0,0.0,multistart_2opt_relocate,0.0018712000019149855,0.0028187999996589497
302,8,22,16117.860103665045,16117.860103665045,0.0,0.0,multistart_2opt_relocate,0.0018975999992107973,0.0025785000034375116
302,9,21,15669.051147194754,15668.328787404256,4.6103180517781355e-05,0.14447195809952973,multistart_2opt_relocate,0.0016297999973176047,0.0072462999960407615
302,10,21,15670.69602691347,15670.69602691347,0.0,0.0,multistart_2opt_relocate,0.0017094999930122867,0.004273200000170618
302,11,21,15068.008943516887,15068.008943516887,0.0,0.0,multistart_2opt_relocate,0.001979900000151247,0.0045778000057907775
302,12,21,15090.010393764249,15090.010393764249,0.0,0.0,multistart_2opt_relocate,0.0018791000038618222,0.004245900010573678
302,13,13,8939.48916133432,8939.48916133432,0.0,0.0,exact_dp_fp64,0.0022110999998403713,0.0017117999959737062
302,14,9,5920.521369250062,5920.521369250062,0.0,0.0,exact_dp_fp64,8.539999544154853e-05,0.0011802999943029135
302,15,9,5666.618986872017,5666.618986872017,0.0,0.0,exact_dp_fp64,7.159999222494662e-05,0.0012745999993057922
302,16,9,5674.842013239943,5674.842013239943,0.0,0.0,exact_dp_fp64,6.629999552387744e-05,0.002678099990589544
302,17,8,5857.501274021741,5857.501274021741,0.0,0.0,exact_dp_fp64,3.539999306667596e-05,0.0008632999961264431
302,18,8,5491.039187088872,5491.039187088872,0.0,0.0,exact_dp_fp64,2.8300011763349175e-05,0.0008333000005222857
302,19,8,5404.457796001938,5404.457796001938,0.0,0.0,exact_dp_fp64,2.469999890308827e-05,0.0013291000068420544
302,20,7,5166.222619592682,5166.222619592682,0.0,0.0,exact_dp_fp64,1.4299992471933365e-05,0.00043509999522939324
302,21,7,5139.634930156577,5139.634930156577,0.0,0.0,exact_dp_fp64,9.499999578110874e-06,0.0005907000013394281
302,22,7,5110.71137437951,5110.71137437951,0.0,0.0,exact_dp_fp64,6.700007361359894e-06,0.0003220999933546409
303,0,23,19003.697273909765,17565.102762240618,0.08190071707190166,287.7189023338295,multistart_2opt_relocate,0.0023985000007087365,0.005480599997099489
303,1,23,18886.959445645894,17448.364933976747,0.08244867167282877,287.7189023338295,multistart_2opt_relocate,0.00251800000842195,0.004232899998896755
303,2,22,16183.942409211217,16183.942409211217,0.0,0.0,multistart_2opt_relocate,0.0022160999942570925,0.006734199996571988
