audit,delta,directional_count,full,historical_B,historical_failed,id,revised_B,revised_failed,scene_hash,total
True,0.0,4,True,648.9170718,0,664,648.9170718,0,87546e63284a09489ecdc5678cc4c5612dcdadb0b98ea0a740a12722ffb63d9a,10
True,-0.008567133333372112,4,True,432.58695773333335,0,665,432.5783906,0,669a354add8122fc7faaaf617d47d369c7de9f942108ff470fc16239574cd9dc,15
True,0.0,5,True,534.8074396923076,24,666,534.8074396923076,24,568504bca819383f2946a98061a0e517b26b1699b4f9eaa867781c7307f0ebd2,13
True,1.8799999907059828e-05,10,True,585.9547706666667,10,667,585.9547894666666,10,0310aa118a154a2f45b18cf040d990fd9929e498532e2b7f96f9ab353a15c42b,15
True,0.0007953999999585903,9,True,444.947194,0,668,444.9479894,0,34dabf17276312a359865aed56489bf026329fae7bacda9538debd215284f793,15
True,9.090899766306393e-08,9,True,670.2751100909092,0,669,670.2751101818181,0,7c70f870132b28b037e329ee2d67039dc7524da358c80cdc51f6ef1940c8e4d9,11
True,0.014023874999963937,8,True,341.425116875,0,670,341.43914075,0,dc482f4fc14bb69715c3a2ddbd44a7f9861bed186661f21871241791ddda1efb,16
True,0.0,5,True,559.4283035,0,671,559.4283035,0,1c1eeed796f8b6c88311f470090ff142182658a6a70bce2f8cf7a10a45cb352f,12
True,0.20285806250001315,12,True,352.6568235625,0,672,352.859681625,0,4be8892a708cda9a97b2e1c390f747920bdb048908747810b9f70818dcc027da,16
True,0.0,8,True,543.9527879166667,0,673,543.9527879166667,0,910ee4a9213f089251684a2fb80d71a5f6a16b43fd8aab5eaf6c9509d64b6eae,12
True,0.0,4,True,599.5733928,0,674,599.5733928,0,6f09e0b7f82b31f26af5b7bee61262bdaf24c6f1368722e0623707715c89c892,10
True,-0.07890566666674204,3,True,510.8766024166667,0,675,510.79769674999994,0,242b16294ad9ac612b54fe3e2e01b3568fcbee357a0ee0013b1b53830441986a,12
True,0.0,3,True,423.23738853333333,0,676,423.23738853333333,0,78a2866ab695ea88dd10e4798118b8258ce9e983c03b1d6e1dee915252f3c4cc,15
True,0.0,2,True,479.8872312857143,0,677,479.8872312857143,0,c41bdbae89a092eee20ba23b71bfad4a0801d015e1bb6eb0f23bf42d6d787874,14
True,0.0,8,True,469.17814246666666,0,678,469.17814246666666,0,12259b14ac2999bc9167f4aef96299e9e6bcf9d2766cafc8324b52d886265160,15
True,0.0,13,True,323.353276375,0,679,323.353276375,0,fc8f79174f72b7bbd8564eafafd84dac7951cec2c1eb75e82882be79b38fe2da,16
True,0.0,9,True,654.2503087,0,680,654.2503087,0,ed380017a49d29d27aeee06d6b165be2c77ac2f925de63e3f92d2a0b8b6393e6,10
True,0.0,9,True,642.6500955454545,0,681,642.6500955454545,0,0f8f911377e65c0afc94c029ff32f3aaa2758b78eb3d4b7a098bba0ede2b1377,11
True,0.003462666666621317,3,True,501.67458975,0,682,501.6780524166666,0,eafc974567d6c9ab849b8adcd9857420bde9868630a67ffcf0a469a79bae1bc4,12
True,2.6699999921220297e-05,1,True,628.1820466,0,683,628.1820733,0,047cb6b9eb08d1851d9329db6f4a2125df10fd912af689189c4dce2e5e2c8d1d,10
True,0.0,3,True,435.34666300000004,0,684,435.34666300000004,0,516f6e3b4eda343e4769963115819603c6551eecc1d3ba4a4117914c2ad830b5,15
True,0.0,4,True,432.01493678571427,0,685,432.01493678571427,0,94a7a241860973759ceb21a025005c129cf028d5e211735924e8381249a6c4ad,14
True,0.0,2,True,581.7294668181818,0,686,581.7294668181818,0,153990de5742efee21c17e0c90db5f788ce92b2dcd9bc7cf02807df92c9178e7,11
True,0.0,2,True,515.9567328333334,0,687,515.9567328333334,0,cfd8dd6b8d001f614e49b38c6f0665b280875a95b7ebe55f17e39539e32d303f,12
True,0.0,9,True,534.501225,0,688,534.501225,0,36d8de54b217243f7522e70c6cd3ac052ed32de7a147500ea358d64df9ed8c2b,13
True,0.0,7,True,467.73095778571434,0,689,467.73095778571434,0,a983ab9b111a1cf193f5e02ee8e072e74099857245d399ef278ab2087b2096a5,14
True,0.0,1,True,637.5475244,0,690,637.5475244,0,7606d163e217c6812f0bf2f6514ea72b06f0f77e1db44228993df4ff6dacfeff,10
True,0.0,6,True,505.58039485714284,0,691,505.58039485714284,0,62df9b3aa4068eafae5dc759ec6bd54ec90d588f5c63a17743054de6747c83a2,14
True,-0.03747700000002396,11,True,314.1414645625,0,692,314.1039875625,0,7206e4354c708367ed53a643231569f4cf708942c4b2e68dfba47e087475d827,16
True,0.0,1,True,417.81076171428566,0,693,417.81076171428566,0,7bcc5505cc42a28f9b38e5e7bd50ab9f78493cefeb574f8dc25fa96d770aa323,14
True,-0.0807528461538709,4,True,462.6480173846154,0,694,462.56726453846153,0,0db4af6d243e424da5a6c3cc89916aef5ffa1f61e6b5b8369e3d7a87be1ac156,13
True,-0.05596663636356425,5,True,564.3822504545454,0,695,564.3262838181819,0,18c2aad7949dddc26fdb067e2fe7a98fedaf766c2c8d462d675af6723beeabba,11
True,0.0,10,True,518.3291841428571,0,696,518.3291841428571,0,10ac1b0a76d2b5647238195720d2d9c3bc9a5c23229c37ee11b4ce31a5a069a4,14
True,0.01644654545452795,4,True,595.3331468181818,0,697,595.3495933636364,0,30f7356fa5c9643f633620a538d8ee9f860202f6bd46d735ebb3d29430f1c3d4,11
True,0.0,4,True,638.4984327999999,0,698,638.4984327999999,0,39e370d898a8f3f3864d0db2c6003d438b12aa924b50c7647179c6bf9176a3c2,10
True,-0.015600700000049983,8,True,724.2223401,0,699,724.2067394,0,29a80d84e6b7631b37ba4bcd0075581b844f885894dfdf89205d1055a1dc4ecb,10
True,-0.009827937500006101,6,True,395.2237358125,0,700,395.213907875,0,1431acdd57ffcf8385663d46a3289b51da74805bddb19f0942f4154780013ae9,16
True,0.0,1,True,468.2477088571428,0,701,468.2477088571428,0,d64781294288668b3380b4fae3752b703a04e91ff78b31bef051883b66aafb9a,14
True,0.8651603750000163,12,True,431.8430733125,0,702,432.7082336875,0,1d1add951ef0a4a8fa135b40e07d3beef34a6b9a18d9fac932edff3ca4b32715,16
True,-0.3255140714285858,8,True,480.896088,0,703,480.57057392857143,0,cd5d65348ddfc2081ba1f296bd9b6fa5c4e27fac64e36b0270e4a2a3c8551b8e,14
True,0.0,3,True,472.25947330769225,0,704,472.25947330769225,0,98233fb2e14583c4f21e50dae18c1504346ef3e76b27d2d85e5c662eeed176ff,13
True,0.021727133333342863,8,True,451.0615343333333,0,705,451.08326146666667,0,f5144208a37f6c65ba12a9fda9be614c28c5e9916e9c1f613acee46b814beb4c,15
True,0.0009179999999560096,10,True,518.5656050769231,0,706,518.5665230769231,0,d03a7693bc018b0bd3a34c06c7247cd41a230bb088afaa5a36486c6d1d478649,13
True,0.0,13,True,468.20840913333336,0,707,468.20840913333336,0,61deb508c69b61deef983d0b69655f30a8b8e098cd0734b0d599f1f4aaa3e4ca,15
True,0.0,8,True,518.0878223076924,0,708,518.0878223076924,0,b657f49dd1000395afd548c6aa6496768085be62735b58d71f1f371a51cba8c1,13
True,0.0,1,True,346.5983465625,0,709,346.5983465625,0,23f9937bf5af85885376e64870559d77eb2a3b3c0253d650c70b0c3d1d4d4030,16
True,0.0,7,True,613.7408625454545,0,710,613.7408625454545,0,b8a70448853e34771a25b3d9a710a6f2e1ba3dd1a69866bd72f87e75517dd0fe,11
True,0.0,13,True,484.7983593333333,0,711,484.7983593333333,0,adb0b73edc3be7a263943f87dced7da51c8a8cd406de0baa1e729c8d106c8d5a,15
True,-0.16261810000003152,9,True,660.7347915,0,712,660.5721734,0,5a4b839c69e59c7cede629921931ae758c032d360efbf39f3df34570bb995228,10
True,0.0,8,True,535.8646730833333,0,713,535.8646730833333,0,1ab65403fb3ed94e3b662ffd9f6330ab8253accb43b0a1a535f5b857f4ce8164,12
True,0.0,10,True,509.88412961538467,0,714,509.88412961538467,0,456229d23f0f65f5cce468b1538e5bfb9225274eced87451866156707ee29d7e,13
True,0.0,4,True,423.2312608666667,0,715,423.2312608666667,0,27505f67a8131d5a2e47c9a7a4f6b42919309d7fa84c5bacb49d10fec5fd429f,15
True,0.002553999999975076,3,True,467.04898746153845,0,716,467.0515414615384,0,e2bcc15fbfdd42d6833549dd06d3468df59dfd9069452bcfca7b18dc08b901c7,13
True,0.0,9,True,512.997762,0,717,512.997762,0,d2f7b4deb791672a9a96792cd6ea63d61664a100fe162f8dcf74e0eac30e06b2,13
True,0.0,9,True,536.5455596923077,0,718,536.5455596923077,0,b5d6d420cef4eb17e733c3a2f71c09c8a5fd55d1243c44050ce9bd77e989a7c6,13
True,0.0,6,True,554.0364165,0,719,554.0364165,0,86e95067161311de7e9cbaffe745f1962cf29a4db1bef9e6caacdad59bb9dbd2,12
True,0.0,11,True,598.2670557272727,0,720,598.2670557272727,0,acf917ede7fd735110d21a9157013d441f3ec053f0a9573b96ecccc4a1a6d39d,11
True,0.0,5,True,698.8630572,0,721,698.8630572,0,d1ef3b8bfbd8e80e06f9ba62c53690ccb720346f1cb6731a16b25cdfaf665e17,10
True,-0.016724800000019968,10,True,733.7870128,0,722,733.7702879999999,0,cbd40c73538f9f397b91fde79ce1e05e624ed6ac1699ca4286957bca78eb7ed7,10
True,-0.00034373333335224743,14,True,472.2637076666667,0,723,472.2633639333333,0,a2e06ae801135c30ac50df061f28fd98be4475aadc4fa5ab7070a8d957ce34d1,15
True,0.0,3,True,577.0453380909091,0,724,577.0453380909091,0,fc39a08f2c11cc7047c0dd7a3049a848b6ffa09fc6ea5547b1a28b4f8986e05d,11
True,0.0,6,True,516.158895,0,725,516.158895,0,651b3f682b885f3a75da481aa62f23ee210e9ea74676b7df7e594fea5cb90c37,14
True,0.0,7,True,485.54167707692307,0,726,485.54167707692307,0,35230d3a1f446842ab5d89b93d2bea49e459b4f7c89767a30e4ed82b2c355b6b,13
True,0.0,14,True,434.339343875,0,727,434.339343875,0,2de9cb5d0f1931ba446b7dd1479d8c9952021bd7ccdd1337c06961c0c7430e18,16
True,-0.30840291666675057,11,True,562.5631435,0,728,562.2547405833333,0,7461aa12e4445fa93fc19eb8c034afa3e6e325247563025b1266ede1c95e48f5,12
True,0.0,6,True,468.89599623076924,0,729,468.89599623076924,0,f09b41b159e6843ebf0c2f82bd2f864f432cd8c68688f430786bc2d620a2e456,13
True,0.0,6,True,481.94757171428574,0,730,481.94757171428574,0,4dbd8fc2078822211067586f27bc97be2f22434b7b7251f7a7867549df132ab0,14
True,0.0014689230769135975,6,True,508.66217607692306,0,731,508.663645,0,227d363f1485ea7a4113e4b37824304c5f8db579417f5de693d39674187dcb57,13
True,0.0,11,True,524.2417994615384,0,732,524.2417994615384,0,93c8fcfc68959bcea56bb992aaac8018922332d81831ac0c4c3b5d6c1b88902b,13
True,0.0,4,True,601.0916997,0,733,601.0916997,0,018518a88da03eaf1aa0e680dae0f6640f53f8f2f283305ec1833577103dea8d,10
True,0.0,10,True,492.71678292857143,0,734,492.71678292857143,0,321451de3fd6a3e2e442469edfbcb62f033c0e91b17440c8b704ead862eb8b74,14
True,-0.07894257142856986,11,True,473.7986325714286,0,735,473.71969,0,b5b0826244b0211299568e1dc5e8a87da3dafe846c4a804a8e5d8d01d939fa94,14
True,0.021077000000047974,12,True,477.81828606666664,0,736,477.8393630666667,0,a0a587b2d1064b39cc8b143dac0a2394b5e8a4436c89a19d10d81800699b2a20,15
True,0.0,3,True,663.8747052,0,737,663.8747052,0,3d45630a66a011b19a2e7eb23a885411e468f1f11819b85f7bddccd0f99f98d6,10
True,0.0,2,True,612.4902288999999,0,738,612.4902288999999,0,cec3b0902add56c263f1fc54a1527dff67de36f1c6d0e9038d97da8e4060cead,10
True,-0.030011900000090463,10,True,657.0511059,0,739,657.021094,0,f62eb8dd924ed76227ae1577f3b58fbde886b98edea2e0ac824123fd02db622f,10
True,0.0,6,True,705.0591975,0,740,705.0591975,0,b8e547043f40f17572b132330600f7faf37dc75203d94e8257250a1a398a0c87,10
True,0.0,10,True,655.7650187,0,741,655.7650187,0,8c888c852cb50559aa4a65e7e72bbc2c9fee732a2eababe4342969aa4d19ed75,10
True,0.0,11,True,546.0022689166666,0,742,546.0022689166666,0,78230b24243b94d1f28bb19a74d00f532de015370afc052b96d88db5942c84db,12
True,0.0,1,True,498.71158223076924,0,743,498.71158223076924,0,3b46525057da6ca718b7c5aedfd74e8cb906dd5593dba51c6cc3d36ea39e65f8,13
True,0.0,11,True,573.177894,0,744,573.177894,0,74b58bbcc6dd3bd2ef510dfd71f059d710c0c30391f832115b75deb14301c2c1,12
True,0.0,5,True,505.3191048461539,0,745,505.3191048461539,0,345b66a9d5befcc2e76bea44932aaaaed047d162e1f86ad034c17222aa4a3d32,13
True,0.0,14,True,431.8292865,0,746,431.8292865,0,aa212ca92404075cf6ac59b101046f612d7b9461ca117a0a40b6210b52352f5e,16
True,0.0,13,True,533.0506149333333,0,747,533.0506149333333,0,b5f96e690bf429323f85154a2557b54b6185762bcb5013229db4e4200e5af7cd,15
True,-0.042671000000041204,3,True,527.0031821666666,0,748,526.9605111666666,0,e8e474dac16048e064d87a24cb9b3e142bd3ddd18bf570f4c8172805bfc2f9d8,12
True,0.010085437500038097,7,True,298.910211625,0,749,298.9202970625,0,5cdcd97fdcbbc18883bd0b60f055587df6a4fb059f57abfbda4134e5c6cd022a,16
True,0.0,11,True,480.958633,0,750,480.958633,0,2545a09f79b787e10c645d9ddcbded26fa445881cf99a75b6da1f0ceb14eb98b,14
True,0.10273128571429879,13,True,536.6091945714286,0,751,536.7119258571429,0,49354cb114d7872c60f5dde93056c5092d596c74055d635fb1b40615ad0eadbd,14
True,0.0,5,True,475.4777532857143,0,752,475.4777532857143,0,8971862052f30cdcea55896dfb62b68a9f7cb6884148ef8ba2bd3bc526e7b804,14
True,0.0,4,True,517.951367,0,753,517.951367,0,37452735d07754722970a7a8ddd9d7200220f426241d55decd04437f35694ab2,12
True,0.007070142857173778,10,True,495.18296564285714,0,754,495.1900357857143,0,7a23df77d0e629e5ab3cabc7e61cb837c2283ed1a6fc43a01b604aad19b2c354,14
True,-0.29371207692304324,8,True,495.56459661538463,0,755,495.2708845384616,0,d1e6532353e374fa329cb4c633647c4929a28d1fc09feadc582c6a5805dd58a7,13
True,0.0,14,True,515.0502450666667,0,756,515.0502450666667,0,50d5dafbbdfd0811ac540b839d6e2237cf69ebce8a0eb07b7bd30acfe46da6cf,15
True,0.0,4,True,468.1256675384615,0,757,468.1256675384615,0,406dbb7b125dcc2c72d65785fdedef9705ef2e5a00baca1793b882c3f22db6dd,13
True,0.0,2,True,516.1691256923077,0,758,516.1691256923077,0,15dbe028344b034eef709aa8706377c716ea5694eb142acaa6cdff85fdd78bbb,13
True,0.0,12,True,593.642451,0,759,593.642451,0,396762d834f223d5ecef0e422a0d0a765b7c444f628f92abd8b949a9966568aa,12
True,0.0,3,True,580.8322953636364,0,760,580.8322953636364,0,1ccbd8ea3766a594c6f6d7f91f02f9e454533c65a83ba84a43f0e0583af643bd,11
True,0.0,6,True,510.1532725,4,761,510.1532725,4,de3a6c2cfda6d7d587988feba0c7cdc2479290233503b3e74fdd037217a888d8,14
True,-0.0011541000000079293,1,True,650.4950871,0,762,650.493933,0,486618b198f16809d10dbfcf40c5be541d15c37222e99f74bb8844c6b77fd190,10
True,0.0,4,True,470.8513174285714,0,763,470.8513174285714,0,e795f247e3d24728b38912ad7c50a03b9d77aede02f8884e6ce35f81706b67cb,14
True,0.0034285833334024574,11,True,552.877179,0,764,552.8806075833334,0,f2d6a169a0fcb7483563d79e35d5c1bd839b748ee5b79fbe95581b639400d6df,12
True,0.0,1,True,663.6257942999999,0,765,663.6257942999999,0,5562c375a19056facd4e0e10495da653fd53df1a33520682d50b65b633a5a5fc,10
True,0.0,9,True,294.716909875,0,766,294.716909875,0,3a3181c8279bcb0edf7abfe43e259fca0562a6a46b5a88091829229e48b264f7,16
True,0.04050753846149746,5,True,563.3147789230769,0,767,563.3552864615384,0,257fe420e8a7f546ddb95910f8a2ff95ffb23db294f784feddf4a502f6a411ab,13
True,0.0,9,True,602.8235584545455,0,768,602.8235584545455,0,9a2546ee482afed227751ce7a15b137b4ff216b2504c6250221c34211f0cad0f,11
True,0.004309999999918546,10,True,750.4617623,0,769,750.4660723,0,1c6084f7357742ef1c4acaa36b528f523fb7154939442fafd4c785b1141517c2,10
True,-0.15200733333335847,10,True,429.76335473333336,0,770,429.6113474,0,3b655884e6286bdb957d808d0472b6215f9957f9561ec3df61b69745e89c3902,15
True,0.3464486363636752,11,True,616.7546575454545,0,771,617.1011061818182,0,7af9d44dd160e9ab7186002dcb015da8ed81bcd16e374d477307227a495530de,11
True,0.0,5,True,461.31785485714283,0,772,461.31785485714283,0,77236d2e54dc6f974fd22ea27b445d949cbe74947b99d61eaeed94a0ce1e9f33,14
True,0.0,3,True,546.0718038333333,0,773,546.0718038333333,0,aab9ae4671b5a502e62cd1ed11354a106fc64f5e5516022edc6668360a8c5f70,12
True,0.0,11,True,532.3983768571428,0,774,532.3983768571428,0,b8e6eb051d38c23f199cb150d39cd56bb410ee066181fbf20004440ba36458ff,14
True,0.0,8,True,614.2133689166667,0,775,614.2133689166667,0,2f00575dd9ef28db1faaf62873aba373cf8b91e3f6b72ae6b62e6dda48f44c82,12
True,0.303392923076899,6,True,472.0550573076923,0,776,472.3584502307692,0,9dd6024ce6d37f50c23baac394e0acfe8f20233c4e2430636d6b1234be9321dd,13
True,0.0,10,True,513.6554503846154,0,777,513.6554503846154,0,af08efa6bf88c6eaaba49a66b25544118586afc261bdc9465b845096fadca19f,13
True,0.0,1,True,614.0986809,0,778,614.0986809,0,b434bebf8cde290538520a7b25ad38dd4b2d81a39da59a21fa2bbffc5fa21de2,10
True,0.3587392000000591,10,True,739.4013239,0,779,739.7600631,0,8aedcdb8682b9132e9da3563839c7944351063dbe96edfbc97ef1bdf616a510b,10
True,0.0,8,True,543.8162804166667,0,780,543.8162804166667,0,5951490470906a2e2db0ec5ca99f14a77b815946dc0bd3e67d5034a3d2b6181a,12
True,0.0,11,True,540.7454399999999,0,781,540.7454399999999,0,b168606c1654536caede4a51ea78b4d8ae1266a3e6eec3cf03898822a26ddf76,13
True,0.0,9,True,404.978475,0,782,404.978475,0,47a79d698dc32b3a4a6bcb699d9d64aa772ccf628d80be9ead6665394dcf302d,16
True,0.0,12,True,519.1421714285714,0,783,519.1421714285714,0,eb1807d6454418c8d0ef84726cf35c1a352d4d12ec10b457155c24495373b761,14
True,0.0,7,True,544.8140771666666,0,784,544.8140771666666,0,0472bba48506490ae5c743a24469d2fe18f084616a8105c8211da33a34758cce,12
True,0.0,7,True,668.0530378000001,0,785,668.0530378000001,0,e357c8396c1d18112ccad6263a8560c9bae89d3c82e823ae6c3eb0b9c35c1cb7,10
True,0.0,3,True,226.7094995625,0,786,226.7094995625,0,193dabd51c5672ee3cbd0e403f8f1a57b280c72642d92b6f52717b6bef0d19c2,16
True,0.0,10,True,558.4737186923077,0,787,558.4737186923077,0,0d8b499c91335712f625d642d373f4b9d06b9eda06272129db4eb7f48cd04a91,13
True,0.0,2,True,590.695190090909,0,788,590.695190090909,0,f2b9ba950d6518c48a1accc1f85a27c4845b696cd41a14cf118916e77b1ae6e3,11
True,0.0,10,True,545.6777617500001,0,789,545.6777617500001,0,75d35fec78047348a31b85125c6518f14c01821104793140d63e75981207999e,12
True,0.0,2,True,493.221183,0,790,493.221183,0,5ae2312c4137a4d843de40e5b8385cc5e224f47fe3db4a7b38838ea5ce496dfc,13
True,0.0,6,True,430.4860807333333,0,791,430.4860807333333,0,888606e9572512ea8bc37fadd88fd9a2890f892d8c9018450bfe77dae5e94164,15
True,0.0,8,True,544.2955990833333,0,792,544.2955990833333,0,52c9283e4a19bdcfde28712e127ab03025717dfd823ed6f0546f36427330d822,12
True,0.0,5,True,488.7944254285714,0,793,488.7944254285714,0,3d7972d1336f5138891a0ed661d26cb313f167526212c3d3ed95d876362d650a,14
True,0.0,2,True,585.8401821,0,794,585.8401821,0,23150c4877a9d5edb52646c2c0d6b3c66ec9b056383da02ad06e9745b926b82e,10
True,-0.35043669230776686,5,True,512.7945472307692,0,795,512.4441105384615,0,f150d00783d02105fe73a66279cf7ee7acf54a3743bede0c2d483d2380ca3054,13
True,0.0677107857142687,5,True,460.75745614285717,0,796,460.82516692857143,0,9c220363a465a05e87b911fb5c34deded37c1a2e71ba067ece6cfb9821f63962,14
True,0.0,4,True,370.560007375,0,797,370.560007375,0,33c137f9c9d20ef4438baa0a1068b5ce3f4d1775949bb09bb82998495fbc1db8,16
True,0.06979685714293282,12,True,526.9200718571428,0,798,526.9898687142858,0,924ab2a706ea49016682e5293a82759305122e0abf795544f1d8d3dbc0d63680,14
True,0.0,5,True,669.6059989,0,799,669.6059989,0,98306cbce3b06217940b39d9f9cf53fa257db0a01172ed5db2d301990f820f78,10
True,0.0,5,True,712.4816423999999,0,800,712.4816423999999,0,3f376a5e59f301ed705d52ef08e940573656f5dc56b9e6aa01ba60b009ea8ba3,10
True,0.0,1,True,484.1394631538461,0,801,484.1394631538461,0,659db8245b9821aa15c380cb50d8b0cb9070b2c8e30ab6036b953dec536a2242,13
True,-0.0030090000000200234,10,True,581.836199923077,0,802,581.8331909230769,0,71c63c56b94fbb92364407978d915a8a8c1088d41a9a45dee0c00de5755ba6b0,13
True,0.008624833333328752,11,True,609.85203325,7,803,609.8606580833333,7,73765598a60e03c59f21c3269993c4db070a93ed081d5052afe5d70de3f36f5d,12
True,0.0,13,True,280.1631248125,0,804,280.1631248125,0,a0770be6628516c1e009eb1a55ccf509faddff0ae6200f0e053e53c99c7d988e,16
True,0.0,1,True,658.5511983,0,805,658.5511983,0,b3f2f84f4fba3d0a6a47aad022f2bda874b2ced554adbff7143df1b7b8bb5a8f,10
True,0.0,6,True,645.9078643,0,806,645.9078643,0,5ce0ffdda71aa42d11cb9d880a0549d1b5d0c3479dbb04b559a7edddae99b8a3,10
True,0.0,2,True,548.8288455,0,807,548.8288455,0,1901b48b8e3b6eadd0c1339f730c45b36a13bcb04d2fa7d3d4918c0cd137db61,12
True,0.0,2,True,303.9383894375,0,808,303.9383894375,0,be421417ed4d8e4ce8619120161467f84230e78bad3a8de3a1c7af45c72911a0,16
True,-0.007246333333341681,14,True,431.1111988,0,809,431.10395246666667,0,34276eb27deac9b7e6eb346dcc915db423b1cd9aa6a9b54ff2a3d09efa2fad6c,15
True,0.0,9,True,576.4803830833333,0,810,576.4803830833333,0,1d9acafa289349b040f7265023e11f05d7669bc154e500acd3af8cc44cb3d68e,12
True,0.0,4,True,595.4901493636363,0,811,595.4901493636363,0,fedc43cb717259bad3733422eaca038e5c5adfbfeb3bf7f7bf4faf7296fee41b,11
True,0.00019450000002052548,9,True,497.4789937857143,0,812,497.4791882857143,0,14dda7df8d1798137c350434dd42c665669c740299cc5a7edfd5b5c85073b542,14
True,0.01796236363634307,1,True,559.3689669090909,0,813,559.3869292727272,0,6b030b5c637f829ca00475ac8c8ce9ec8a3e1efc14b611cca793644a0a30247d,11
True,0.0,7,True,599.1359244545455,0,814,599.1359244545455,0,6343934fc31878596c0c62aa4e0ddc43f2c004027c0fb1a1edc4c5e447d8bc9e,11
True,0.0,2,True,413.8217742,0,815,413.8217742,0,5435513b740d81532c93c6d81a52566c6233334c37f6cebc3f85a677c4b727f6,15
True,0.0,4,True,539.6613912500001,0,816,539.6613912500001,0,a0ff0c627d2817dac5b1b489338dd1fe8faa2f45cd4248ef7cd1f591f38143e8,12
True,0.0,10,True,537.6807264166666,0,817,537.6807264166666,0,88f722f79af2c9573c9b27298eee1966f2cf78bd4c3052e194a46470cdceb807,12
True,0.0,8,True,484.9616343571429,0,818,484.9616343571429,0,5ad4454602c62bc3c56017d2032b1b9b5748ce52487b31f112c47d66116ddc54,14
True,0.0,8,True,556.0172644166666,0,819,556.0172644166666,0,ed218133cf139395b9faabb13a1307be7f98f73ee77bf639cb633898dc12b2ba,12
True,0.0,2,True,626.7398683,0,820,626.7398683,0,b2f5d17c6d68e4855d471b712da9c8cd721196afb977a516056e164c99fe372e,10
True,0.0,8,True,544.0071993571429,0,821,544.0071993571429,0,98e465c78a966f72be6f52048a54d82533f8332bd9b7e7cceb8fdc6bc7080833,14
True,0.0,10,True,619.3285875,0,822,619.3285875,0,105955b6692b267cfaf7de9574df858da92daf70cc8f1c04ff1ddc3d285f68be,12
True,0.0,4,True,503.07261869230774,0,823,503.07261869230774,0,07327e9ec588777d8e56f5ab2ba61ee1e135ab35ea76c607ad8bd144f2d1d1f9,13
True,0.0,5,True,428.7762180666667,0,824,428.7762180666667,0,6a3aff1219a19377c31264537d6f406c74f877afd4aa8e201d7a9670435f8316,15
True,0.0,13,True,415.73778473333334,0,825,415.73778473333334,0,56fe7a13281f20544f11a37108e51a7997f0a606e84d83f17f1d1e9d8c22eb43,15
True,0.0,9,True,519.4646671428571,0,826,519.4646671428571,0,2c15bb5b16ee3d67fbdc8c472776e412baf16dfc06ef22318dd9256de5ad3165,14
True,0.0,4,True,517.6556946153846,0,827,517.6556946153846,0,da966ae50fac2ac7d03347d698b07e6aa9c58769dae82f608952f7c3264ec05c,13
True,0.0,2,True,455.11338407692307,0,828,455.11338407692307,0,fe66f4eb4aaab59c2763afd749e6f1f6a32124dfb9620753fdb5adac4ec52708,13
True,-0.0752458181818838,11,True,611.8113674545455,0,829,611.7361216363636,0,bbfeae38f9d35a80d5af64a7af9815d64c0febf00e7ba59e5ed7c69d47865677,11
True,0.00796906666664654,7,True,469.4127194,0,830,469.42068846666666,0,119ed7ebc8fb6fbaf99d0c0756a1e4420d2fbda615b24692ab6465ad839e7ecc,15
True,0.0,11,True,320.0813436875,0,831,320.0813436875,0,7f56d5c080efb6410dce2c9fcf80b2bce50b34bb0dcd347cd3fafd30252cd7f2,16
True,-9.090911134990165e-08,6,True,553.8977076363636,0,832,553.8977075454545,0,6a140ce2a70a379eec4f4380d6ca6057ea226ab2bb3ef4eef10ecae70a7cad2c,11
True,1.9999998812636477e-07,14,True,470.1686840666667,0,833,470.1686842666667,0,ace1968abca3419eacfed0b1c530c470d664181d4ab6a6d09e7835c4c497ea83,15
True,0.0,13,True,400.0028469375,0,834,400.0028469375,0,76d2d9cbe7a9fd8a593f857b844d10ff2e16cd6c7ec190148ffdf8a3a7416bb5,16
True,0.0,10,True,603.574843,0,835,603.574843,0,f36a4c7435e917f6e6db35f9990497462a43ad043b7c7df5eb93dd141106a704,11
True,0.0,10,True,598.51673,0,836,598.51673,0,6bc78839b0c158794f00cfb3edded6d073a5b8cd043ecbfd4e4f2d262be004a1,11
True,0.0,10,True,446.02644273333334,0,837,446.02644273333334,0,c047c4e341d613a59bbf332cfbad05778db10f11dda1101cc9774a3f31d70c67,15
True,0.2299968666666814,9,True,508.44616486666666,0,838,508.67616173333334,0,2b3082240b28bd05922716edd7fd4f9ea1dd836c96cac0574e5ede44b5ddcd28,15
True,0.0,4,True,557.8704864545455,0,839,557.8704864545455,0,fd362eb039f78864f40f13d6a5192849d812512cdb7880da02bd95f94808b489,11
True,0.016681818181837116,3,True,591.7971175454545,0,840,591.8137993636363,0,909b333ce06076876d0da47579723b1f5c3a629a954b85b593d0287939ebd76d,11
True,0.0,9,True,683.8465765,0,841,683.8465765,0,abc41650f3ae5fe6ec9ac81e38f3c62730f2e02be4e89c37f3b828f7148e58ca,10
True,0.0,4,True,596.6779712727273,0,842,596.6779712727273,0,a23de589e65eef065aafec4596f501643b7675d0486ec72c39c7bb61c485f5b0,11
True,0.0,2,True,647.5573594,0,843,647.5573594,0,09aea9616fd889366fd5c4147a52fceb2ef9229dde192c37d051d6c6eedafa9c,10
True,0.0,10,True,544.7834868461539,0,844,544.7834868461539,0,d22b1d3de7830fd387f7433a92657340b8a27aab40b97f9a22bf11e198420c62,13
