seed,time_s,channel,current_channel,nodes,scan_credit_s,next_action,next_channel,next_path
270,1675.930256,10,20,18,108,active_localization,19,/measure
270,1873.296859,10,19,18,108,certified_clear,19,/clear
270,1873.296859,19,19,18,107,certified_clear,19,/clear
270,1884.702032,10,19,18,108,discovery,1,/measure
270,2076.071216,10,20,17,102,certified_clear,10,/clear
270,2397.796001,14,14,17,101,certified_clear,14,/clear
270,2473.531526,7,7,17,101,certified_clear,7,/clear
270,2611.202674,15,15,17,101,certified_clear,15,/clear
270,2776.42179,5,20,16,96,active_localization,2,/measure
270,2840.280271,2,2,16,95,certified_clear,2,/clear
270,2840.280271,5,2,16,96,certified_clear,2,/clear
270,2852.405771,5,2,16,96,certified_clear,5,/clear
270,3094.125124,17,17,16,95,certified_clear,17,/clear
270,4330.65973,11,11,10,59,certified_clear,11,/clear
270,4486.004372,1,20,9,54,active_localization,20,/measure
270,4592.064558,1,20,9,54,certified_clear,20,/clear
270,4592.064558,20,20,9,53,certified_clear,20,/clear
270,4603.076023,1,20,9,54,certified_clear,1,/clear
270,4716.830381,3,3,9,53,certified_clear,3,/clear
270,5051.721745,6,6,8,47,certified_clear,6,/clear
270,5925.273922,18,18,3,17,certified_clear,18,/clear
271,464.750962,17,17,23,137,certified_clear,17,/clear
271,604.687572,19,19,23,137,certified_clear,19,/clear
271,1067.291923,6,6,22,131,certified_clear,6,/clear
271,1359.015625,10,10,21,125,certified_clear,10,/clear
271,2483.085929,18,18,17,101,certified_clear,18,/clear
271,2866.789057,16,16,16,95,certified_clear,16,/clear
271,3825.810479,8,8,14,83,certified_clear,8,/clear
271,4191.463643,3,3,13,77,certified_clear,3,/clear
271,4574.954008,7,7,12,71,certified_clear,7,/clear
272,583.436555,9,9,23,137,certified_clear,9,/clear
272,759.974516,11,11,23,137,certified_clear,11,/clear
272,1026.813731,16,16,22,131,certified_clear,16,/clear
272,1323.069932,5,20,21,126,active_localization,6,/measure
272,1420.524516,5,6,21,126,certified_clear,6,/clear
272,1420.524516,6,6,21,125,certified_clear,6,/clear
272,1432.24992,5,6,21,126,discovery,1,/measure
272,1673.19686,5,20,20,120,discovery,20,/measure
272,1962.19686,5,19,19,114,discovery,19,/measure
272,2095.179003,5,20,18,108,active_localization,2,/measure
272,2273.788672,5,2,18,108,certified_clear,2,/clear
272,2273.788672,2,2,18,107,certified_clear,2,/clear
272,2279.854022,5,2,18,108,certified_clear,5,/clear
272,3005.47368,14,14,17,101,certified_clear,14,/clear
272,3055.558295,17,17,17,101,certified_clear,17,/clear
272,3292.1486,19,19,17,101,certified_clear,19,/clear
272,4169.566837,4,4,15,89,certified_clear,4,/clear
272,4225.112428,7,7,15,89,certified_clear,7,/clear
272,4628.656345,3,3,13,77,certified_clear,3,/clear
273,907.584505,20,20,22,131,certified_clear,20,/clear
273,1105.968273,4,19,21,126,certified_clear,4,/clear
273,1105.968273,6,19,21,126,certified_clear,4,/clear
273,1241.585193,6,19,21,126,certified_clear,6,/clear
273,1581.720906,10,10,21,125,certified_clear,10,/clear
273,1825.263782,18,18,21,125,certified_clear,18,/clear
273,2084.277571,11,11,20,119,certified_clear,11,/clear
273,4512.939355,2,2,11,65,certified_clear,2,/clear
273,5658.086736,1,1,6,35,certified_clear,1,/clear
273,6443.642733,14,19,3,18,certified_clear,14,/clear
274,473.433071,19,19,23,137,certified_clear,19,/clear
274,678.137539,17,17,23,137,certified_clear,17,/clear
274,850.636562,18,20,22,132,certified_clear,18,/clear
274,2816.670346,5,5,15,89,certified_clear,5,/clear
274,3424.557681,2,2,14,83,certified_clear,2,/clear
274,3572.305746,13,20,13,78,certified_clear,13,/clear
274,3767.127148,20,20,13,77,certified_clear,20,/clear
274,3960.352498,6,6,13,77,certified_clear,6,/clear
274,4845.757312,14,16,8,48,certified_clear,14,/clear
274,5498.984482,11,16,6,36,certified_clear,11,/clear
275,432.0,7,19,23,138,active_localization,16,/measure
275,432.0,12,19,23,138,active_localization,16,/measure
275,481.48006,7,16,23,138,certified_clear,16,/clear
275,481.48006,12,16,23,138,certified_clear,16,/clear
275,481.48006,16,16,23,137,certified_clear,16,/clear
275,493.531403,7,16,23,138,active_localization,4,/measure
275,493.531403,12,16,23,138,active_localization,4,/measure
275,504.636119,4,4,23,137,certified_clear,4,/clear
275,504.636119,7,4,23,138,certified_clear,4,/clear
275,504.636119,12,4,23,138,certified_clear,4,/clear
275,519.069707,7,4,23,138,certified_clear,7,/clear
275,519.069707,12,4,23,138,certified_clear,7,/clear
275,621.328981,12,4,23,138,certified_clear,12,/clear
275,1205.172911,1,1,21,125,certified_clear,1,/clear
275,1644.081188,19,19,20,119,certified_clear,19,/clear
275,3218.159103,6,6,15,89,certified_clear,6,/clear
275,3921.30599,17,17,12,71,certified_clear,17,/clear
275,5216.11066,8,8,7,41,certified_clear,8,/clear
275,6122.773952,9,9,3,17,certified_clear,9,/clear
275,6554.137912,2,2,3,17,certified_clear,2,/clear
276,432.0,9,19,23,138,active_localization,6,/measure
276,540.276546,6,6,23,137,certified_clear,6,/clear
276,540.276546,9,6,23,138,certified_clear,6,/clear
276,551.529298,9,6,23,138,certified_clear,9,/clear
276,848.342601,20,20,23,137,certified_clear,20,/clear
276,869.837985,10,10,23,137,certified_clear,10,/clear
276,909.781589,15,15,23,137,certified_clear,15,/clear
276,1064.812552,7,19,22,132,certified_clear,7,/clear
276,1170.547729,8,8,22,131,certified_clear,8,/clear
276,1511.865545,12,12,21,125,certified_clear,12,/clear
276,3345.774922,17,17,13,77,certified_clear,17,/clear
276,3642.972868,1,1,12,71,certified_clear,1,/clear
276,3665.493746,16,16,12,71,certified_clear,16,/clear
276,5587.458101,3,19,3,18,certified_clear,3,/clear
276,5867.255096,13,18,2,12,discovery,18,/measure
276,5952.237239,13,19,1,6,certified_clear,13,/clear
277,432.0,2,19,23,138,certified_clear,2,/clear
277,590.277039,11,11,23,137,certified_clear,11,/clear
277,840.122784,7,7,23,137,certified_clear,7,/clear
277,929.299908,6,6,23,137,certified_clear,6,/clear
277,1279.469229,3,3,22,131,certified_clear,3,/clear
277,3052.048179,19,19,14,83,certified_clear,19,/clear
277,3103.412002,18,18,14,83,certified_clear,18,/clear
277,4239.813687,16,16,10,59,certified_clear,16,/clear
277,5121.638284,8,8,7,41,certified_clear,8,/clear
277,5553.069412,20,20,5,29,certified_clear,20,/clear
278,432.0,13,19,23,138,certified_clear,13,/clear
278,669.662698,12,12,23,137,certified_clear,12,/clear
278,879.058269,16,16,23,137,certified_clear,16,/clear
278,1089.65268,9,20,22,132,certified_clear,9,/clear
278,1272.211246,15,15,22,131,certified_clear,15,/clear
278,1665.908297,18,18,20,119,certified_clear,18,/clear
278,1893.048801,8,8,19,113,certified_clear,8,/clear
278,2493.753346,17,17,17,101,certified_clear,17,/clear
278,2582.352787,5,5,17,101,certified_clear,5,/clear
278,3002.747293,4,4,16,95,certified_clear,4,/clear
278,3307.779391,10,10,15,89,certified_clear,10,/clear
278,5041.801126,6,6,7,41,certified_clear,6,/clear
278,5930.5349,19,19,3,17,certified_clear,19,/clear
279,550.580823,1,1,23,137,certified_clear,1,/clear
279,1130.536343,17,17,21,125,certified_clear,17,/clear
279,2576.721882,8,8,16,95,certified_clear,8,/clear
279,2790.156714,20,20,15,89,certified_clear,20,/clear
279,4374.382158,3,19,10,60,certified_clear,3,/clear
279,4733.844447,11,11,10,59,certified_clear,11,/clear
279,5270.714597,2,2,8,47,certified_clear,2,/clear
279,5486.542792,12,12,7,41,certified_clear,12,/clear
279,5847.12184,18,19,6,36,certified_clear,18,/clear
279,6082.089979,7,7,6,35,certified_clear,7,/clear
279,6624.454171,10,19,3,18,certified_clear,10,/clear
279,7157.620823,14,14,1,5,certified_clear,14,/clear
280,592.38728,9,9,23,137,certified_clear,9,/clear
280,760.328771,19,20,22,132,certified_clear,19,/clear
280,1045.373918,5,5,22,131,certified_clear,5,/clear
280,1806.39411,10,10,19,113,certified_clear,10,/clear
280,3908.467988,15,15,12,71,certified_clear,15,/clear
280,4662.334903,6,6,9,53,certified_clear,6,/clear
280,5036.301801,18,18,8,47,certified_clear,18,/clear
280,5900.119948,8,14,4,24,active_localization,3,/measure
280,5900.119948,20,14,4,24,active_localization,3,/measure
280,6000.906675,8,3,4,24,certified_clear,3,/clear
280,6000.906675,20,3,4,24,certified_clear,3,/clear
280,6000.906675,3,3,4,23,certified_clear,3,/clear
280,6012.456634,8,3,4,24,certified_clear,20,/clear
280,6012.456634,20,3,4,24,certified_clear,20,/clear
280,6159.752021,8,3,4,24,certified_clear,8,/clear
280,6394.490358,1,14,3,18,certified_clear,1,/clear
280,6927.272868,2,13,2,12,certified_clear,2,/clear
281,432.0,18,19,23,138,active_localization,16,/measure
281,450.087873,16,16,23,137,certified_clear,16,/clear
281,450.087873,18,16,23,138,certified_clear,16,/clear
281,475.685053,18,16,23,138,certified_clear,18,/clear
281,756.363471,12,12,23,137,certified_clear,12,/clear
281,894.506451,7,7,23,137,certified_clear,7,/clear
281,1170.419017,19,19,22,131,certified_clear,19,/clear
281,1610.393273,9,9,21,125,certified_clear,9,/clear
281,1930.417098,3,3,20,119,certified_clear,3,/clear
281,1995.576849,2,2,20,119,certified_clear,2,/clear
281,2111.114644,11,20,19,114,certified_clear,11,/clear
281,2375.115121,1,17,18,108,certified_clear,1,/clear
281,2882.088066,17,20,17,102,discovery,20,/measure
281,2979.070209,17,17,16,95,certified_clear,17,/clear
281,4887.449492,8,15,8,48,certified_clear,8,/clear
281,4887.449492,10,15,8,48,certified_clear,8,/clear
281,4928.758484,10,15,8,48,discovery,15,/measure
281,5040.156747,10,20,7,42,active_localization,6,/measure
281,5154.206283,10,6,7,42,certified_clear,6,/clear
281,5154.206283,6,6,7,41,certified_clear,6,/clear
281,5166.651065,10,6,7,42,discovery,4,/measure
281,5300.066312,10,20,6,36,discovery,20,/measure
281,5535.066312,10,15,5,30,discovery,15,/measure
281,5614.048455,10,20,4,24,discovery,20,/measure
281,5852.731644,10,15,3,18,active_localization,14,/measure
281,5916.287999,14,14,3,17,certified_clear,14,/clear
281,5916.287999,10,14,3,18,certified_clear,14,/clear
281,6015.219864,10,14,3,18,discovery,4,/measure
281,6095.259932,10,20,2,12,discovery,20,/measure
281,6168.242075,10,15,1,6,discovery,15,/measure
282,555.87217,11,11,23,137,certified_clear,11,/clear
282,1639.835326,12,12,19,113,certified_clear,12,/clear
282,1683.581958,16,16,19,113,certified_clear,16,/clear
282,2932.594744,6,6,15,89,certified_clear,6,/clear
282,3261.122424,4,4,14,83,certified_clear,4,/clear
282,3998.473602,18,18,11,65,certified_clear,18,/clear
282,4237.887876,13,13,11,65,certified_clear,13,/clear
282,4529.421604,9,9,10,59,certified_clear,9,/clear
282,5296.548266,14,14,7,41,certified_clear,14,/clear
282,6115.319418,8,8,4,23,certified_clear,8,/clear
282,6214.814653,5,5,4,23,certified_clear,5,/clear
282,6237.860963,7,7,4,23,certified_clear,7,/clear
282,7021.791993,10,10,1,5,certified_clear,10,/clear
283,609.258118,14,14,23,137,certified_clear,14,/clear
283,1022.306931,19,19,21,125,certified_clear,19,/clear
283,1652.69243,9,18,19,114,certified_clear,9,/clear
283,1904.903872,7,7,19,113,certified_clear,7,/clear
283,2310.440632,6,6,18,107,certified_clear,6,/clear
283,2523.984709,10,10,18,107,certified_clear,10,/clear
283,3130.825201,11,11,15,89,certified_clear,11,/clear
283,5005.3085,15,15,7,41,certified_clear,15,/clear
283,7083.332745,8,18,1,6,certified_clear,8,/clear
284,959.53311,3,3,22,131,certified_clear,3,/clear
284,1235.540951,20,20,21,125,certified_clear,20,/clear
284,1386.882521,15,15,21,125,certified_clear,15,/clear
284,1612.738273,7,7,20,119,certified_clear,7,/clear
284,1835.347474,6,6,20,119,certified_clear,6,/clear
284,2011.521088,13,19,19,114,active_localization,16,/measure
284,2077.417944,13,16,19,114,certified_clear,16,/clear
284,2077.417944,16,16,19,113,certified_clear,16,/clear
284,2089.354262,13,16,19,114,certified_clear,13,/clear
284,2351.884365,17,17,19,113,certified_clear,17,/clear
284,2779.104073,1,1,18,107,certified_clear,1,/clear
284,3760.158699,18,18,13,77,certified_clear,18,/clear
284,5320.186007,8,8,6,35,certified_clear,8,/clear
284,5350.671408,2,2,6,35,certified_clear,2,/clear
284,5744.452074,11,11,4,23,certified_clear,11,/clear
285,510.020306,19,19,23,137,certified_clear,19,/clear
285,764.589896,5,5,23,137,certified_clear,5,/clear
285,1065.045342,10,10,22,131,certified_clear,10,/clear
285,3067.959136,8,18,14,84,certified_clear,17,/clear
285,3067.959136,17,18,14,84,certified_clear,17,/clear
285,3199.691496,8,18,14,84,certified_clear,8,/clear
285,3473.434636,4,4,14,83,certified_clear,4,/clear
285,3815.236258,7,7,13,77,certified_clear,7,/clear
285,3860.691112,13,13,13,77,certified_clear,13,/clear
285,4044.654732,15,15,13,77,certified_clear,15,/clear
285,4938.525084,2,2,10,59,certified_clear,2,/clear
285,5586.713935,14,14,8,47,certified_clear,14,/clear
285,7023.912349,6,6,2,11,certified_clear,6,/clear
286,432.0,3,19,23,138,active_localization,17,/measure
286,432.0,18,19,23,138,active_localization,17,/measure
286,478.606682,3,17,23,138,certified_clear,17,/clear
286,478.606682,17,17,23,137,certified_clear,17,/clear
286,478.606682,18,17,23,138,certified_clear,17,/clear
286,490.991684,3,17,23,138,certified_clear,18,/clear
286,490.991684,18,17,23,138,certified_clear,18,/clear
286,591.063669,3,17,23,138,certified_clear,3,/clear
286,2138.090622,5,19,17,102,certified_clear,2,/clear
286,2138.090622,2,19,17,102,certified_clear,2,/clear
286,2237.262523,5,19,17,102,certified_clear,5,/clear
286,2792.676595,8,8,15,89,certified_clear,8,/clear
286,3416.310184,7,7,14,83,certified_clear,7,/clear
286,3542.229839,11,11,14,83,certified_clear,11,/clear
286,4133.272288,13,13,11,65,certified_clear,13,/clear
286,4167.023643,4,4,11,65,certified_clear,4,/clear
286,4452.475139,12,16,9,54,certified_clear,12,/clear
286,5650.063509,10,10,7,41,certified_clear,10,/clear
287,432.0,2,19,23,138,certified_clear,2,/clear
287,679.585726,3,3,23,137,certified_clear,3,/clear
287,715.284387,14,14,23,137,certified_clear,14,/clear
287,1091.652038,15,15,22,131,certified_clear,15,/clear
287,2173.995173,7,7,18,107,certified_clear,7,/clear
287,2606.477322,16,16,16,95,certified_clear,16,/clear
287,2685.282965,9,9,16,95,certified_clear,9,/clear
287,2790.00671,5,20,15,90,certified_clear,18,/clear
287,2790.00671,13,20,15,90,certified_clear,18,/clear
287,2790.00671,18,20,15,90,certified_clear,18,/clear
287,2884.133401,5,20,15,90,active_localization,8,/measure
287,2884.133401,13,20,15,90,active_localization,8,/measure
287,2903.786665,5,8,15,90,certified_clear,8,/clear
287,2903.786665,13,8,15,90,certified_clear,8,/clear
287,2903.786665,8,8,15,89,certified_clear,8,/clear
287,2973.372773,5,8,15,90,active_localization,1,/measure
287,2973.372773,13,8,15,90,active_localization,1,/measure
287,3017.864829,1,1,15,89,certified_clear,1,/clear
287,3017.864829,5,1,15,90,certified_clear,1,/clear
287,3017.864829,13,1,15,90,certified_clear,1,/clear
287,3092.398867,5,1,15,90,certified_clear,5,/clear
287,3092.398867,13,1,15,90,certified_clear,5,/clear
287,3187.404155,13,1,15,90,certified_clear,13,/clear
288,432.0,19,19,23,137,certified_clear,19,/clear
288,673.297204,15,15,23,137,certified_clear,15,/clear
288,1515.132658,14,14,22,131,certified_clear,14,/clear
288,1851.264079,9,9,21,125,certified_clear,9,/clear
288,1978.379853,2,20,20,120,discovery,20,/measure
288,1978.379853,7,20,20,120,discovery,20,/measure
288,2105.361996,2,18,19,114,certified_clear,7,/clear
288,2105.361996,7,18,19,114,certified_clear,7,/clear
288,2291.64926,2,18,19,114,certified_clear,2,/clear
288,2437.847918,18,18,19,113,certified_clear,18,/clear
288,3058.333378,16,17,17,102,certified_clear,16,/clear
288,3058.333378,10,17,17,102,certified_clear,16,/clear
288,3117.376958,10,17,17,102,certified_clear,10,/clear
288,4002.479141,13,17,13,78,active_localization,4,/measure
288,4049.892071,13,4,13,78,active_localization,4,/measure
288,4100.869813,13,4,13,78,certified_clear,4,/clear
288,4100.869813,4,4,13,77,certified_clear,4,/clear
288,4125.884444,13,4,13,78,certified_clear,13,/clear
288,5637.049628,5,5,7,41,certified_clear,5,/clear
288,5775.675131,3,20,6,36,discovery,20,/measure
288,5854.657274,3,17,5,30,certified_clear,3,/clear
289,515.323322,16,16,23,137,certified_clear,16,/clear
289,890.913044,20,20,22,131,certified_clear,20,/clear
289,938.925241,14,14,22,131,certified_clear,14,/clear
289,1118.396081,2,2,22,131,certified_clear,2,/clear
289,1242.399583,12,12,22,131,certified_clear,12,/clear
289,1916.573243,19,19,20,119,certified_clear,19,/clear
289,2284.533156,18,18,19,113,certified_clear,18,/clear
289,3098.073935,10,15,15,90,certified_clear,10,/clear
289,4073.822366,9,9,11,65,certified_clear,9,/clear
289,4390.360053,8,8,11,65,certified_clear,8,/clear
289,5347.667579,1,1,7,41,certified_clear,1,/clear
290,432.0,10,19,23,138,active_localization,4,/measure
290,483.181769,4,4,23,137,certified_clear,4,/clear
290,483.181769,10,4,23,138,certified_clear,4,/clear
290,493.635762,10,4,23,138,certified_clear,10,/clear
290,833.887702,18,20,22,132,certified_clear,18,/clear
290,1449.946595,20,20,20,119,certified_clear,20,/clear
290,2616.434604,13,13,16,95,certified_clear,13,/clear
290,3345.480547,19,19,13,77,certified_clear,19,/clear
290,3736.228738,17,17,12,71,certified_clear,17,/clear
290,4744.814735,3,3,8,47,certified_clear,3,/clear
290,4854.137074,1,1,8,47,certified_clear,1,/clear
290,5041.017584,12,16,7,42,certified_clear,12,/clear
290,5409.279262,11,11,7,41,certified_clear,11,/clear
290,5501.862623,8,16,6,36,discovery,16,/measure
290,5580.844766,8,14,5,30,certified_clear,8,/clear
291,1232.990999,7,7,22,131,certified_clear,7,/clear
291,2234.745106,16,16,18,107,certified_clear,16,/clear
291,3022.412184,5,20,15,90,certified_clear,5,/clear
291,3747.230723,13,13,13,77,certified_clear,13,/clear
291,4160.416316,10,20,12,72,certified_clear,10,/clear
291,4710.334107,17,20,10,60,certified_clear,17,/clear
291,4710.334107,18,20,10,60,certified_clear,17,/clear
291,4805.554822,18,20,10,60,certified_clear,18,/clear
291,5636.065784,20,20,7,41,certified_clear,20,/clear
291,5873.044095,14,14,7,41,certified_clear,14,/clear
291,6031.424654,12,12,7,41,certified_clear,12,/clear
291,6390.848896,3,3,5,29,certified_clear,3,/clear
292,752.255459,12,20,22,132,certified_clear,12,/clear
292,1072.636918,10,20,21,126,certified_clear,10,/clear
292,1276.988815,2,2,21,125,certified_clear,2,/clear
292,1627.921479,16,20,20,120,certified_clear,16,/clear
292,1756.808194,9,9,20,119,certified_clear,9,/clear
292,1905.429955,11,11,20,119,certified_clear,11,/clear
292,1972.11284,7,7,20,119,certified_clear,7,/clear
292,2100.315769,20,20,19,113,certified_clear,13,/clear
292,2100.315769,13,20,19,114,certified_clear,13,/clear
292,2213.166511,20,20,19,113,discovery,20,/measure
292,2370.444135,20,19,18,108,discovery,19,/measure
292,2473.426278,20,20,17,101,discovery,20,/measure
292,2736.109467,20,19,16,96,discovery,19,/measure
292,2995.109467,20,20,15,89,discovery,20,/measure
292,3098.09161,20,19,14,84,discovery,19,/measure
292,3360.774799,20,20,13,77,discovery,20,/measure
292,3619.774799,20,19,12,72,discovery,19,/measure
292,3619.774799,8,19,12,72,discovery,19,/measure
292,3722.756942,20,20,11,65,certified_clear,8,/clear
292,3722.756942,8,20,11,66,certified_clear,8,/clear
292,3864.306948,20,20,11,65,discovery,20,/measure
292,3997.864805,20,19,10,60,active_localization,15,/measure
292,4078.732045,20,15,10,60,active_localization,15,/measure
292,4201.725695,20,15,10,60,active_localization,15,/measure
292,4208.492217,20,15,10,60,certified_clear,15,/clear
292,4208.492217,15,15,10,59,certified_clear,15,/clear
292,4218.976234,20,15,10,60,discovery,1,/measure
292,4313.696148,20,20,9,53,discovery,20,/measure
292,4404.678291,20,19,8,48,discovery,19,/measure
292,4655.36148,20,20,7,41,discovery,20,/measure
292,4902.36148,20,19,6,36,discovery,19,/measure
292,4993.343623,20,20,5,29,discovery,20,/measure
292,5244.026812,20,19,4,24,discovery,19,/measure
292,5491.026812,20,20,3,17,certified_clear,20,/clear
292,5745.142957,19,19,3,17,certified_clear,19,/clear
292,6164.248875,6,6,1,5,certified_clear,6,/clear
293,432.0,4,19,23,138,certified_clear,4,/clear
293,432.0,14,19,23,138,certified_clear,4,/clear
293,504.760092,14,19,23,138,active_localization,13,/measure
293,601.257993,14,13,23,138,active_localization,13,/measure
293,616.901706,13,13,23,137,certified_clear,13,/clear
293,616.901706,14,13,23,138,certified_clear,13,/clear
293,627.779786,14,13,23,138,discovery,1,/measure
293,814.735284,14,20,22,132,active_localization,17,/measure
293,971.513884,14,17,22,132,certified_clear,17,/clear
293,971.513884,17,17,22,131,certified_clear,17,/clear
293,982.507458,14,17,22,132,discovery,1,/measure
293,1155.526186,14,20,21,126,discovery,20,/measure
293,1294.508329,14,19,20,120,active_localization,7,/measure
293,1477.438598,14,7,20,120,certified_clear,7,/clear
293,1477.438598,7,7,20,119,certified_clear,7,/clear
293,1488.413633,14,7,20,120,certified_clear,14,/clear
293,1790.656207,10,10,20,119,certified_clear,10,/clear
293,2045.219004,1,20,19,114,certified_clear,1,/clear
293,2441.482458,3,20,17,102,certified_clear,19,/clear
293,2441.482458,19,20,17,102,certified_clear,19,/clear
293,2496.438842,3,20,17,102,certified_clear,3,/clear
293,3897.763895,15,15,13,77,certified_clear,15,/clear
293,3916.795365,20,20,13,77,certified_clear,20,/clear
293,4332.827327,5,16,11,66,certified_clear,5,/clear
293,4627.576796,2,2,11,65,certified_clear,2,/clear
293,4933.990055,8,8,11,65,certified_clear,8,/clear
293,6023.017771,6,6,6,35,certified_clear,6,/clear
294,432.0,18,19,23,138,certified_clear,18,/clear
294,930.155202,11,11,22,131,certified_clear,11,/clear
294,1360.935545,12,12,21,125,certified_clear,12,/clear
294,1479.663607,8,20,20,120,certified_clear,10,/clear
294,1479.663607,10,20,20,120,certified_clear,10,/clear
294,1611.48629,8,20,20,120,certified_clear,8,/clear
294,2496.538429,3,19,17,102,discovery,19,/measure
294,2623.520572,3,20,16,96,active_localization,20,/measure
294,2786.332158,3,20,16,96,certified_clear,20,/clear
294,2786.332158,20,20,16,95,certified_clear,20,/clear
294,2805.96565,3,20,16,96,discovery,1,/measure
294,2962.675674,3,19,15,90,certified_clear,3,/clear
294,3586.694187,14,19,13,78,certified_clear,14,/clear
294,3900.76306,13,13,13,77,certified_clear,13,/clear
294,4105.976018,4,4,13,77,certified_clear,4,/clear
294,4756.450545,1,1,10,59,certified_clear,1,/clear
294,5189.293843,19,19,9,53,discovery,19,/measure
294,5280.275986,19,17,8,48,certified_clear,19,/clear
294,6549.304415,2,16,3,18,certified_clear,2,/clear
295,484.345312,6,6,23,137,certified_clear,6,/clear
295,617.74126,20,20,23,137,certified_clear,20,/clear
295,747.578912,3,3,23,137,certified_clear,3,/clear
295,2426.817358,17,17,16,95,certified_clear,17,/clear
295,4522.518989,19,19,11,65,certified_clear,19,/clear
295,5352.655583,9,16,8,48,certified_clear,9,/clear
295,5773.405286,14,16,6,36,certified_clear,14,/clear
296,432.0,11,19,23,138,certified_clear,11,/clear
296,1067.103687,4,4,22,131,certified_clear,4,/clear
296,1239.859455,3,3,21,125,certified_clear,3,/clear
296,1466.0095,6,6,21,125,certified_clear,6,/clear
296,1932.159434,14,14,19,113,certified_clear,14,/clear
296,3133.228914,1,1,14,83,certified_clear,1,/clear
296,3478.265173,10,10,13,77,certified_clear,10,/clear
296,4276.941512,5,5,10,59,certified_clear,5,/clear
296,6245.243292,18,20,1,6,certified_clear,18,/clear
297,582.867939,6,6,23,137,certified_clear,6,/clear
297,1800.129525,8,8,21,125,certified_clear,8,/clear
297,3792.15451,14,14,13,77,certified_clear,14,/clear
297,4203.489516,18,18,12,71,certified_clear,18,/clear
297,5271.749164,20,20,7,41,certified_clear,20,/clear
297,5726.987733,4,4,6,35,certified_clear,4,/clear
297,5895.167203,16,19,5,30,certified_clear,16,/clear
297,6143.323409,2,2,5,29,certified_clear,2,/clear
297,6458.212732,11,11,4,23,certified_clear,11,/clear
297,7118.758495,9,19,1,6,discovery,19,/measure
298,432.0,6,19,23,138,active_localization,8,/measure
298,495.900173,6,8,23,138,certified_clear,8,/clear
298,495.900173,8,8,23,137,certified_clear,8,/clear
298,506.751884,6,8,23,138,active_localization,18,/measure
298,526.91504,6,18,23,138,active_localization,18,/measure
298,577.584075,6,18,23,138,active_localization,18,/measure
298,612.096668,6,18,23,138,active_localization,18,/measure
298,635.608218,6,18,23,138,active_localization,18,/measure
298,662.279635,6,18,23,138,certified_clear,18,/clear
298,662.279635,18,18,23,137,certified_clear,18,/clear
298,675.021789,6,18,23,138,discovery,1,/measure
298,818.833658,6,20,22,132,active_localization,11,/measure
298,870.043673,6,11,22,132,certified_clear,11,/clear
298,870.043673,11,11,22,131,certified_clear,11,/clear
298,881.173896,6,11,22,132,discovery,1,/measure
298,1046.389386,6,20,21,126,discovery,20,/measure
298,1345.072575,6,19,20,120,discovery,19,/measure
298,1640.072575,6,20,19,114,discovery,20,/measure
298,1779.054718,6,19,18,108,certified_clear,6,/clear
298,2105.353239,16,16,18,107,certified_clear,16,/clear
298,2214.973322,3,20,17,102,certified_clear,20,/clear
298,2214.973322,20,20,17,101,certified_clear,20,/clear
298,2297.502337,3,20,17,102,certified_clear,3,/clear
298,2731.42535,19,19,16,95,certified_clear,19,/clear
298,2894.161575,2,2,16,95,certified_clear,2,/clear
298,3134.317155,5,5,16,95,certified_clear,5,/clear
298,3474.784013,12,12,15,89,certified_clear,12,/clear
298,3810.423383,4,4,13,77,certified_clear,4,/clear
298,4987.322471,9,15,9,54,discovery,15,/measure
298,4987.322471,14,15,9,54,discovery,15,/measure
298,5072.304614,9,17,8,48,certified_clear,14,/clear
298,5072.304614,14,17,8,48,certified_clear,14,/clear
298,5216.46308,9,17,8,48,certified_clear,9,/clear
298,5901.86363,7,7,5,29,certified_clear,7,/clear
299,432.0,12,19,23,138,active_localization,7,/measure
299,466.239924,7,7,23,137,certified_clear,7,/clear
299,466.239924,12,7,23,138,certified_clear,7,/clear
299,477.507435,12,7,23,138,certified_clear,12,/clear
299,726.307626,13,13,23,137,certified_clear,13,/clear
299,872.709564,15,15,23,137,certified_clear,15,/clear
299,1021.524628,16,16,22,131,certified_clear,16,/clear
299,1718.530658,11,11,20,119,certified_clear,11,/clear
299,1911.829201,3,20,19,114,certified_clear,3,/clear
299,2175.263013,6,6,19,113,certified_clear,6,/clear
299,2250.825501,4,4,19,113,certified_clear,4,/clear
299,2441.768755,14,20,18,108,active_localization,5,/measure
299,2600.108672,14,5,18,108,certified_clear,5,/clear
299,2600.108672,5,5,18,107,certified_clear,5,/clear
299,2606.840008,14,5,18,108,active_localization,18,/measure
299,2638.669096,14,18,18,108,certified_clear,18,/clear
299,2638.669096,18,18,18,107,certified_clear,18,/clear
299,2689.53531,14,18,18,108,discovery,1,/measure
299,2785.045118,14,20,17,102,discovery,20,/measure
299,2876.027261,14,19,16,96,discovery,19,/measure
299,3126.71045,14,20,15,90,certified_clear,9,/clear
299,3126.71045,9,20,15,90,certified_clear,9,/clear
299,3312.837253,14,20,15,90,certified_clear,14,/clear
299,3715.75843,2,2,14,83,certified_clear,2,/clear
299,4821.311163,10,10,9,53,certified_clear,10,/clear
300,432.0,10,19,23,138,certified_clear,10,/clear
300,1060.845048,3,3,23,137,certified_clear,3,/clear
300,1389.008678,7,7,23,137,certified_clear,7,/clear
300,1904.787929,15,15,21,125,certified_clear,15,/clear
