cohort,method,id,N,baseline_s,candidate_s,delta_s,improvement_pct,distance_delta_m,measure_delta,post_known16_s,baseline_post_known16_s,trace_path
development,R12,98,10,709.9732808,709.9732808,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0098.json.gz
development,R12,99,11,619.2283662727273,619.2283662727273,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0099.json.gz
development,R12,100,12,567.4968668333333,567.4968668333333,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0100.json.gz
development,R12,101,13,578.9538986153847,578.9538986153847,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0101.json.gz
development,R12,102,14,454.22734164285714,454.22734164285714,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0102.json.gz
development,R12,103,15,452.6860997333333,452.6860997333333,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0103.json.gz
development,R12,104,16,348.4087389375,348.4087389375,0.0,0.0,0.0,0,1819.854202,1819.854202,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0104.json.gz
development,R12,105,10,748.1025681,748.1025681,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0105.json.gz
development,R12,106,11,601.3445331818182,601.3445331818182,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0106.json.gz
development,R12,107,12,568.1325690833334,568.1325690833334,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0107.json.gz
development,R12,108,13,536.247563076923,536.247563076923,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0108.json.gz
development,R12,109,14,491.9280616428572,491.9280616428572,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0109.json.gz
development,R12,110,15,457.2272845333334,457.2272845333334,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0110.json.gz
development,R12,111,16,386.061190875,386.061190875,0.0,0.0,0.0,0,1453.883917,1453.883917,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0111.json.gz
development,R12,112,10,723.9099521,723.9099521,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0112.json.gz
development,R12,113,11,638.3127077272727,638.3127077272727,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0113.json.gz
development,R12,114,12,497.57263166666667,497.57263166666667,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0114.json.gz
development,R12,115,13,538.0284827692308,538.0284827692308,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0115.json.gz
development,R12,116,14,451.6526656428572,451.6526656428572,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0116.json.gz
development,R12,117,15,448.1244064,448.1244064,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0117.json.gz
development,R12,118,16,410.750250625,410.750250625,0.0,0.0,0.0,0,733.2894339999993,733.2894339999993,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0118.json.gz
development,R12,119,10,715.1283581,715.1283581,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0119.json.gz
development,R12,120,11,581.5762854545454,581.5762854545454,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0120.json.gz
development,R12,121,12,639.3757073333334,639.3757073333334,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0121.json.gz
development,R12,122,13,570.8517064615385,570.8517064615385,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0122.json.gz
development,R12,123,14,505.5664333571429,505.5664333571429,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0123.json.gz
development,R12,124,15,424.07664953333335,424.07664953333335,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0124.json.gz
development,R12,125,16,385.5901103125,385.5901103125,0.0,0.0,0.0,0,100.25754199999938,100.25754199999938,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0125.json.gz
development,R12,126,10,624.0944336,624.0944336,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0126.json.gz
development,R12,127,11,659.2247986363636,659.2247986363636,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\R12_0127.json.gz
