cohort,method,id,time_s,channel,current_channel,nodes,credit_s,action
development,B-lite,13,3915.274709,3,18,10,60,explore
development,B-lite,13,4174.274709,3,16,9,54,explore
development,B-lite,13,4174.274709,18,16,9,54,explore
development,B-lite,13,4277.256852,3,18,8,48,local
development,B-lite,13,4277.256852,18,18,8,47,local
development,B-lite,13,4446.313751,3,18,8,48,explore
development,B-lite,13,4558.107966,3,12,0,0,local
development,B-lite,13,4839.420825,1,1,0,0,local
development,B-lite,13,4862.751336,12,12,0,0,local
development,B-lite,13,5113.816371,5,5,0,0,local
development,B-lite,14,674.670595,5,5,23,137,local
development,B-lite,14,1212.742496,16,16,21,125,local
development,B-lite,14,1258.951058,1,1,21,125,local
development,B-lite,14,1617.352506,19,19,20,119,local
development,B-lite,14,4529.347792,10,10,10,59,local
development,B-lite,14,4550.18619,7,7,10,59,local
development,B-lite,14,4724.326613,17,20,9,54,explore
development,B-lite,14,4845.308756,17,18,8,48,local
development,B-lite,14,5141.309584,8,20,7,42,local
development,B-lite,14,6029.730767,3,18,4,24,explore
development,B-lite,14,6294.730767,3,20,3,18,local
development,B-lite,14,6294.730767,12,20,3,18,local
development,B-lite,14,6405.783586,3,20,3,18,explore
development,B-lite,14,6568.285009,3,18,2,12,explore
development,B-lite,14,6671.267152,3,20,1,6,explore
development,B-lite,14,6933.950341,3,18,0,0,local
development,B-lite,15,642.008358,10,10,23,137,local
development,B-lite,15,934.360386,9,19,21,126,local
development,B-lite,15,2685.703135,4,4,15,89,local
development,B-lite,15,2821.042916,11,11,15,89,explore
development,B-lite,15,2966.865726,8,20,14,84,local
development,B-lite,15,2966.865726,11,20,14,84,local
development,B-lite,15,3028.750192,8,20,14,84,explore
development,B-lite,15,3270.069603,8,19,13,78,local
development,B-lite,15,3359.138147,8,19,13,78,local
development,B-lite,15,3493.62435,8,19,13,78,local
development,B-lite,15,3493.62435,19,19,13,77,local
development,B-lite,15,3503.557668,8,19,13,78,explore
development,B-lite,15,3614.395132,8,20,12,72,explore
development,B-lite,15,3741.377275,8,18,11,66,local
development,B-lite,15,3927.589432,8,13,11,66,local
development,B-lite,15,3927.589432,13,13,11,65,local
development,B-lite,15,3948.717076,8,13,11,66,explore
development,B-lite,15,4084.434237,8,20,10,60,explore
development,B-lite,15,4361.434237,8,18,9,54,local
development,B-lite,15,4522.866089,2,2,9,53,local
development,B-lite,15,4522.866089,8,2,9,54,local
development,B-lite,15,4530.090178,8,2,9,54,explore
development,B-lite,15,4649.978948,8,20,8,48,local
development,B-lite,15,4822.310797,8,20,8,48,local
development,B-lite,15,4822.310797,20,20,8,47,local
development,B-lite,15,5114.189857,20,20,8,47,explore
development,B-lite,15,5280.828371,14,18,7,42,local
development,B-lite,15,5280.828371,20,18,7,42,local
development,B-lite,15,5423.999358,20,18,7,42,local
development,B-lite,15,6572.569258,12,17,2,12,local
development,B-lite,16,537.41436,5,5,23,137,local
development,B-lite,16,950.423577,14,14,22,131,local
development,B-lite,16,1296.571756,16,16,21,125,local
development,B-lite,16,1426.940961,13,20,20,120,local
development,B-lite,16,1731.596255,17,19,19,114,local
development,B-lite,16,1837.299735,12,12,19,113,local
development,B-lite,16,1837.299735,17,12,19,114,local
development,B-lite,16,1927.173887,12,12,19,113,explore
development,B-lite,16,2042.387863,12,20,18,108,local
development,B-lite,16,2593.895248,19,19,16,95,local
development,B-lite,16,3045.53521,10,10,15,89,local
development,B-lite,17,590.572516,8,8,23,137,local
development,B-lite,17,1011.795029,7,7,22,131,local
development,B-lite,17,1113.943578,11,11,22,131,local
development,B-lite,17,3542.884965,14,14,13,77,local
development,B-lite,17,5309.515874,18,18,7,41,local
development,B-lite,17,5592.074611,9,9,6,35,explore
development,B-lite,17,5908.664721,9,20,5,30,local
development,B-lite,17,5921.513668,9,10,5,30,local
development,B-lite,17,5921.513668,10,10,5,29,local
development,B-lite,17,5933.445281,9,10,5,30,explore
development,B-lite,17,6061.014352,9,20,4,24,local
development,B-lite,17,6218.238106,5,5,4,23,local
development,B-lite,17,6218.238106,9,5,4,24,local
development,B-lite,17,6277.990173,9,5,4,24,explore
development,B-lite,17,6584.342665,9,20,3,18,local
development,B-lite,17,6617.605219,9,13,3,18,local
development,B-lite,17,6617.605219,13,13,3,17,local
development,B-lite,17,6644.836469,9,13,3,18,local
development,B-lite,17,6691.049969,9,4,3,18,local
development,B-lite,17,6784.713323,9,4,3,18,local
development,B-lite,17,6849.76029,9,4,3,18,local
development,B-lite,17,6849.76029,4,4,3,17,local
development,B-lite,17,6860.142938,9,4,3,18,explore
development,B-lite,17,6991.845486,9,20,2,12,explore
development,B-lite,17,7094.827629,9,19,1,6,local
development,B-lite,17,7252.832677,15,15,1,5,local
development,B-lite,17,7252.832677,9,15,1,6,local
development,B-lite,17,7262.560013,9,15,1,6,local
development,B-lite,17,7289.191273,9,6,1,6,explore
development,B-lite,17,7289.191273,6,6,1,5,explore
development,B-lite,17,7440.964838,9,20,0,0,local
development,B-lite,17,7440.964838,6,20,0,0,local
development,B-lite,17,7588.591429,9,20,0,0,local
development,B-lite,17,8249.186168,9,19,0,0,local
development,B-lite,18,471.499601,14,14,23,137,local
development,B-lite,18,701.868562,17,17,23,137,local
development,B-lite,18,836.204768,1,1,23,137,local
development,B-lite,18,1027.231855,5,20,22,132,explore
development,B-lite,18,1166.213998,5,19,21,126,explore
development,B-lite,18,1464.897187,5,20,20,120,explore
development,B-lite,18,1759.897187,5,19,19,114,explore
development,B-lite,18,1898.87933,5,20,18,108,explore
development,B-lite,18,2197.562519,5,19,17,102,local
development,B-lite,18,2303.558424,5,2,17,102,local
development,B-lite,18,2471.808057,5,2,17,102,explore
development,B-lite,18,2649.834838,5,20,16,96,local
development,B-lite,18,2666.564109,19,19,16,95,explore
development,B-lite,18,2666.564109,5,19,16,96,explore
development,B-lite,18,2950.686073,10,20,15,90,explore
development,B-lite,18,2950.686073,19,20,15,90,explore
development,B-lite,18,2950.686073,5,20,15,90,explore
development,B-lite,18,3239.686073,10,19,14,84,explore
development,B-lite,18,3239.686073,13,19,14,84,explore
development,B-lite,18,3239.686073,19,19,14,83,explore
development,B-lite,18,3239.686073,5,19,14,84,explore
development,B-lite,18,3372.668216,10,20,13,78,explore
development,B-lite,18,3372.668216,13,20,13,78,explore
development,B-lite,18,3372.668216,19,20,13,78,explore
development,B-lite,18,3372.668216,5,20,13,78,explore
development,B-lite,18,3665.351405,10,19,12,72,explore
development,B-lite,18,3665.351405,13,19,12,72,explore
development,B-lite,18,3665.351405,19,19,12,71,explore
development,B-lite,18,3665.351405,5,19,12,72,explore
development,B-lite,18,3954.351405,10,20,11,66,local
development,B-lite,18,3954.351405,13,20,11,66,local
development,B-lite,18,3954.351405,19,20,11,66,local
development,B-lite,18,3954.351405,5,20,11,66,local
development,B-lite,18,4025.867486,10,18,11,66,local
development,B-lite,18,4025.867486,13,18,11,66,local
development,B-lite,18,4025.867486,19,18,11,66,local
development,B-lite,18,4025.867486,5,18,11,66,local
development,B-lite,18,4025.867486,18,18,11,65,local
development,B-lite,18,4036.433451,10,18,11,66,explore
development,B-lite,18,4036.433451,13,18,11,66,explore
development,B-lite,18,4036.433451,19,18,11,66,explore
development,B-lite,18,4036.433451,5,18,11,66,explore
development,B-lite,18,4232.238094,10,20,10,60,explore
development,B-lite,18,4232.238094,13,20,10,60,explore
development,B-lite,18,4232.238094,19,20,10,60,explore
development,B-lite,18,4232.238094,5,20,10,60,explore
development,B-lite,18,4518.921283,10,19,9,54,local
development,B-lite,18,4518.921283,13,19,9,54,local
development,B-lite,18,4518.921283,19,19,9,53,local
development,B-lite,18,4518.921283,5,19,9,54,local
development,B-lite,18,4783.430424,10,16,9,54,local
development,B-lite,18,4783.430424,13,16,9,54,local
development,B-lite,18,4783.430424,16,16,9,53,local
development,B-lite,18,4783.430424,19,16,9,54,local
development,B-lite,18,4783.430424,5,16,9,54,local
development,B-lite,18,4795.233057,10,16,9,54,local
development,B-lite,18,4795.233057,13,16,9,54,local
development,B-lite,18,4795.233057,19,16,9,54,local
development,B-lite,18,4795.233057,5,16,9,54,local
development,B-lite,18,4819.745982,10,8,9,54,local
development,B-lite,18,4819.745982,13,8,9,54,local
development,B-lite,18,4819.745982,19,8,9,54,local
development,B-lite,18,4819.745982,5,8,9,54,local
development,B-lite,18,4864.011734,8,8,9,53,local
development,B-lite,18,4864.011734,10,8,9,54,local
development,B-lite,18,4864.011734,13,8,9,54,local
development,B-lite,18,4864.011734,19,8,9,54,local
development,B-lite,18,4864.011734,5,8,9,54,local
development,B-lite,18,4874.628588,10,8,9,54,explore
development,B-lite,18,4874.628588,13,8,9,54,explore
development,B-lite,18,4874.628588,19,8,9,54,explore
development,B-lite,18,4874.628588,5,8,9,54,explore
development,B-lite,18,5026.494568,7,20,8,48,explore
development,B-lite,18,5026.494568,10,20,8,48,explore
development,B-lite,18,5026.494568,13,20,8,48,explore
development,B-lite,18,5026.494568,19,20,8,48,explore
development,B-lite,18,5026.494568,5,20,8,48,explore
development,B-lite,18,5297.494568,7,19,7,42,explore
development,B-lite,18,5297.494568,10,19,7,42,explore
development,B-lite,18,5297.494568,13,19,7,42,explore
development,B-lite,18,5297.494568,19,19,7,41,explore
development,B-lite,18,5297.494568,5,19,7,42,explore
development,B-lite,18,5568.494568,7,20,6,36,explore
development,B-lite,18,5568.494568,10,20,6,36,explore
development,B-lite,18,5568.494568,13,20,6,36,explore
development,B-lite,18,5568.494568,19,20,6,36,explore
development,B-lite,18,5568.494568,5,20,6,36,explore
development,B-lite,18,5568.494568,9,20,6,36,explore
development,B-lite,18,5683.476711,7,19,5,30,explore
development,B-lite,18,5683.476711,10,19,5,30,explore
development,B-lite,18,5683.476711,13,19,5,30,explore
development,B-lite,18,5683.476711,19,19,5,29,explore
development,B-lite,18,5683.476711,5,19,5,30,explore
development,B-lite,18,5683.476711,9,19,5,30,explore
development,B-lite,18,5958.1599,7,20,4,24,local
development,B-lite,18,5958.1599,10,20,4,24,local
development,B-lite,18,5958.1599,13,20,4,24,local
development,B-lite,18,5958.1599,19,20,4,24,local
development,B-lite,18,5958.1599,5,20,4,24,local
development,B-lite,18,5958.1599,3,20,4,24,local
development,B-lite,18,5958.1599,9,20,4,24,local
development,B-lite,18,6076.405557,7,20,4,24,explore
development,B-lite,18,6076.405557,10,20,4,24,explore
development,B-lite,18,6076.405557,13,20,4,24,explore
development,B-lite,18,6076.405557,19,20,4,24,explore
development,B-lite,18,6076.405557,5,20,4,24,explore
development,B-lite,18,6076.405557,9,20,4,24,explore
development,B-lite,18,6255.147834,7,19,3,18,explore
development,B-lite,18,6255.147834,10,19,3,18,explore
development,B-lite,18,6255.147834,13,19,3,18,explore
development,B-lite,18,6255.147834,19,19,3,17,explore
development,B-lite,18,6255.147834,5,19,3,18,explore
development,B-lite,18,6255.147834,9,19,3,18,explore
development,B-lite,18,6364.129977,7,20,2,12,explore
development,B-lite,18,6364.129977,10,20,2,12,explore
development,B-lite,18,6364.129977,13,20,2,12,explore
development,B-lite,18,6364.129977,19,20,2,12,explore
development,B-lite,18,6364.129977,5,20,2,12,explore
development,B-lite,18,6364.129977,9,20,2,12,explore
development,B-lite,18,6632.813166,7,19,1,6,explore
development,B-lite,18,6632.813166,10,19,1,6,explore
development,B-lite,18,6632.813166,13,19,1,6,explore
development,B-lite,18,6632.813166,19,19,1,5,explore
development,B-lite,18,6632.813166,5,19,1,6,explore
development,B-lite,18,6632.813166,9,19,1,6,explore
development,B-lite,18,6897.813166,7,20,0,0,local
development,B-lite,18,6897.813166,10,20,0,0,local
development,B-lite,18,6897.813166,13,20,0,0,local
development,B-lite,18,6897.813166,19,20,0,0,local
development,B-lite,18,6897.813166,5,20,0,0,local
development,B-lite,18,6897.813166,9,20,0,0,local
development,B-lite,18,7038.170054,10,20,0,0,local
development,B-lite,18,7038.170054,13,20,0,0,local
development,B-lite,18,7038.170054,19,20,0,0,local
development,B-lite,18,7038.170054,5,20,0,0,local
development,B-lite,18,7038.170054,9,20,0,0,local
development,B-lite,18,7197.480833,10,20,0,0,local
development,B-lite,18,7197.480833,13,20,0,0,local
development,B-lite,18,7197.480833,19,20,0,0,local
development,B-lite,18,7197.480833,5,20,0,0,local
development,B-lite,18,7528.561075,13,20,0,0,local
development,B-lite,18,7528.561075,19,20,0,0,local
development,B-lite,18,7528.561075,5,20,0,0,local
development,B-lite,18,7548.877253,13,20,0,0,local
development,B-lite,18,7548.877253,5,20,0,0,local
development,B-lite,18,7639.455892,5,20,0,0,local
development,B-lite,19,624.451657,10,10,23,137,local
development,B-lite,19,1106.942386,19,19,21,125,local
development,B-lite,19,1146.569426,8,8,21,125,local
development,B-lite,19,1580.472853,7,7,20,119,local
development,B-lite,19,2059.524092,20,20,19,113,local
development,B-lite,19,2341.924405,2,2,19,113,local
development,B-lite,19,2427.052109,12,12,19,113,local
development,B-lite,19,2696.158251,9,9,18,107,explore
development,B-lite,19,2927.98963,9,18,17,102,explore
development,B-lite,19,3036.971773,9,17,16,96,explore
development,B-lite,19,3305.654962,9,18,15,90,local
development,B-lite,19,3305.654962,11,18,15,90,local
development,B-lite,19,3400.947228,9,18,15,90,explore
development,B-lite,19,3590.294489,5,17,14,84,explore
development,B-lite,19,3590.294489,9,17,14,84,explore
development,B-lite,19,3693.276632,5,18,13,78,explore
development,B-lite,19,3693.276632,9,18,13,78,explore
development,B-lite,19,3955.959821,5,17,12,72,explore
development,B-lite,19,3955.959821,9,17,12,72,explore
development,B-lite,19,3955.959821,17,17,12,71,explore
development,B-lite,19,4218.64301,5,18,11,66,explore
development,B-lite,19,4218.64301,9,18,11,66,explore
development,B-lite,19,4218.64301,17,18,11,66,explore
development,B-lite,19,4321.625153,4,17,10,60,local
development,B-lite,19,4321.625153,5,17,10,60,local
development,B-lite,19,4321.625153,9,17,10,60,local
development,B-lite,19,4321.625153,17,17,10,59,local
development,B-lite,19,4415.221737,5,17,10,60,explore
development,B-lite,19,4415.221737,9,17,10,60,explore
development,B-lite,19,4415.221737,17,17,10,59,explore
development,B-lite,19,4595.238619,5,18,9,54,explore
development,B-lite,19,4595.238619,9,18,9,54,explore
development,B-lite,19,4595.238619,17,18,9,54,explore
development,B-lite,19,4990.256476,5,17,8,48,explore
development,B-lite,19,4990.256476,9,17,8,48,explore
development,B-lite,19,4990.256476,17,17,8,47,explore
development,B-lite,19,5243.256476,5,18,7,42,explore
development,B-lite,19,5243.256476,9,18,7,42,explore
development,B-lite,19,5243.256476,17,18,7,42,explore
development,B-lite,19,5340.238619,5,17,6,36,explore
development,B-lite,19,5340.238619,9,17,6,36,explore
development,B-lite,19,5340.238619,17,17,6,35,explore
development,B-lite,19,5596.921808,5,18,5,30,local
development,B-lite,19,5596.921808,9,18,5,30,local
development,B-lite,19,5596.921808,17,18,5,30,local
development,B-lite,19,5813.434528,18,18,5,29,local
development,B-lite,19,5813.434528,5,18,5,30,local
development,B-lite,19,5813.434528,9,18,5,30,local
development,B-lite,19,5813.434528,17,18,5,30,local
development,B-lite,19,5821.481498,5,18,5,30,explore
development,B-lite,19,5821.481498,9,18,5,30,explore
development,B-lite,19,5821.481498,17,18,5,30,explore
development,B-lite,19,5961.397224,5,17,4,24,explore
development,B-lite,19,5961.397224,9,17,4,24,explore
development,B-lite,19,5961.397224,17,17,4,23,explore
development,B-lite,19,6052.379367,5,16,3,18,explore
development,B-lite,19,6052.379367,9,16,3,18,explore
development,B-lite,19,6052.379367,17,16,3,18,explore
development,B-lite,19,6303.062556,5,17,2,12,explore
development,B-lite,19,6303.062556,9,17,2,12,explore
development,B-lite,19,6303.062556,17,17,2,11,explore
development,B-lite,19,6550.062556,5,16,1,6,local
development,B-lite,19,6550.062556,9,16,1,6,local
development,B-lite,19,6550.062556,17,16,1,6,local
development,B-lite,19,6690.123619,5,13,1,6,explore
development,B-lite,19,6690.123619,9,13,1,6,explore
development,B-lite,19,6690.123619,17,13,1,6,explore
development,B-lite,19,6931.334407,5,17,0,0,local
development,B-lite,19,6931.334407,9,17,0,0,local
development,B-lite,19,6931.334407,17,17,0,0,local
development,B-lite,19,7370.673881,5,17,0,0,local
development,B-lite,19,7370.673881,17,17,0,0,local
development,B-lite,19,7489.8773,17,17,0,0,local
development,B-lite,20,432.0,13,19,23,138,local
development,B-lite,20,582.883884,10,10,23,137,local
development,B-lite,20,693.261127,9,9,23,137,local
development,B-lite,20,752.446688,16,16,23,137,local
development,B-lite,20,952.134199,18,20,22,132,local
development,B-lite,20,1155.914682,6,6,22,131,local
development,B-lite,20,1836.721724,11,11,19,113,local
development,B-lite,20,2262.907166,20,19,17,102,explore
development,B-lite,20,2377.889309,20,20,16,95,explore
development,B-lite,20,2652.572498,20,19,15,90,local
development,B-lite,20,2652.572498,1,19,15,90,local
development,B-lite,20,2827.08412,20,19,15,90,explore
development,B-lite,20,2973.472774,20,20,14,83,explore
development,B-lite,20,2973.472774,12,20,14,84,explore
development,B-lite,20,3082.454917,20,19,13,78,explore
development,B-lite,20,3082.454917,12,19,13,78,explore
development,B-lite,20,3351.138106,20,20,12,71,explore
development,B-lite,20,3351.138106,12,20,12,72,explore
development,B-lite,20,3616.138106,20,19,11,66,explore
development,B-lite,20,3616.138106,12,19,11,66,explore
development,B-lite,20,3725.120249,20,20,10,59,local
development,B-lite,20,3725.120249,12,20,10,60,local
development,B-lite,20,3954.388846,2,2,10,59,local
development,B-lite,20,3954.388846,20,2,10,60,local
development,B-lite,20,3954.388846,12,2,10,60,local
development,B-lite,20,3967.160928,20,2,10,60,explore
development,B-lite,20,3967.160928,12,2,10,60,explore
development,B-lite,20,4180.15646,20,20,9,53,explore
development,B-lite,20,4180.15646,12,20,9,54,explore
development,B-lite,20,4427.15646,20,15,0,0,local
development,B-lite,20,4427.15646,12,15,0,0,local
development,B-lite,20,4444.302798,20,19,0,0,local
development,B-lite,20,4444.302798,12,19,0,0,local
development,B-lite,20,4476.034203,20,19,0,0,local
development,B-lite,20,4476.034203,12,19,0,0,local
development,B-lite,20,4476.034203,19,19,0,0,local
development,B-lite,20,4520.018474,20,19,0,0,local
development,B-lite,20,4520.018474,12,19,0,0,local
development,B-lite,20,4724.495267,20,8,0,0,local
development,B-lite,20,4724.495267,8,8,0,0,local
development,B-lite,20,4724.495267,12,8,0,0,local
development,B-lite,20,4731.914392,20,8,0,0,local
development,B-lite,20,4731.914392,12,8,0,0,local
development,B-lite,20,4771.869498,20,4,0,0,local
development,B-lite,20,4771.869498,12,4,0,0,local
development,B-lite,20,4855.238032,20,4,0,0,local
development,B-lite,20,4855.238032,12,4,0,0,local
development,B-lite,20,4855.238032,4,4,0,0,local
development,B-lite,20,4867.585858,20,4,0,0,local
development,B-lite,20,4867.585858,12,4,0,0,local
development,B-lite,20,4889.08552,20,15,0,0,local
development,B-lite,20,4889.08552,12,15,0,0,local
development,B-lite,20,4954.75647,20,15,0,0,local
development,B-lite,20,4954.75647,12,15,0,0,local
development,B-lite,20,4954.75647,15,15,0,0,local
development,B-lite,20,4965.651617,20,15,0,0,local
development,B-lite,20,4965.651617,12,15,0,0,local
development,B-lite,20,5277.400179,20,14,0,0,local
development,B-lite,20,5277.400179,12,14,0,0,local
development,B-lite,20,5636.135303,20,14,0,0,local
development,B-lite,21,855.487017,4,4,22,131,explore
development,B-lite,21,1114.646261,4,20,21,126,explore
development,B-lite,21,1427.646261,4,19,20,120,explore
development,B-lite,21,1584.628404,4,20,19,114,explore
development,B-lite,21,1901.311593,4,19,18,108,explore
development,B-lite,21,2214.311593,4,20,17,102,explore
development,B-lite,21,2371.293736,4,19,16,96,explore
development,B-lite,21,2687.976925,4,20,15,90,local
development,B-lite,21,2784.211787,4,8,15,90,local
development,B-lite,21,2784.211787,8,8,15,89,local
development,B-lite,21,2795.823659,4,8,15,90,explore
development,B-lite,21,3024.944372,4,20,14,84,explore
development,B-lite,21,3331.944372,4,19,13,78,local
development,B-lite,21,3402.495352,3,3,13,77,explore
development,B-lite,21,3402.495352,4,3,13,78,explore
development,B-lite,21,3772.897034,3,20,12,72,explore
development,B-lite,21,3772.897034,4,20,12,72,explore
development,B-lite,21,3923.879177,3,19,11,66,explore
development,B-lite,21,3923.879177,4,19,11,66,explore
development,B-lite,21,4234.562366,3,20,10,60,explore
development,B-lite,21,4234.562366,4,20,10,60,explore
development,B-lite,21,4541.562366,3,19,9,54,explore
development,B-lite,21,4541.562366,4,19,9,54,explore
development,B-lite,21,4541.562366,11,19,9,54,explore
development,B-lite,21,4692.544509,3,20,8,48,explore
development,B-lite,21,4692.544509,4,20,8,48,explore
development,B-lite,21,4692.544509,11,20,8,48,explore
development,B-lite,21,5003.227698,3,19,7,42,local
development,B-lite,21,5003.227698,4,19,7,42,local
development,B-lite,21,5003.227698,11,19,7,42,local
development,B-lite,21,5065.785117,3,1,7,42,local
development,B-lite,21,5065.785117,4,1,7,42,local
development,B-lite,21,5065.785117,11,1,7,42,local
development,B-lite,21,5065.785117,1,1,7,41,local
development,B-lite,21,5084.503844,3,1,7,42,explore
development,B-lite,21,5084.503844,4,1,7,42,explore
development,B-lite,21,5084.503844,11,1,7,42,explore
development,B-lite,21,5343.782873,3,20,6,36,local
development,B-lite,21,5343.782873,4,20,6,36,local
development,B-lite,21,5343.782873,11,20,6,36,local
development,B-lite,21,5343.782873,14,20,6,36,local
development,B-lite,21,5404.250499,4,20,6,36,explore
development,B-lite,21,5404.250499,11,20,6,36,explore
development,B-lite,21,5404.250499,14,20,6,36,explore
development,B-lite,21,5680.006842,4,19,5,30,local
development,B-lite,21,5680.006842,15,19,5,30,local
development,B-lite,21,5680.006842,11,19,5,30,local
development,B-lite,21,5680.006842,14,19,5,30,local
development,B-lite,21,5776.816886,4,19,5,30,explore
development,B-lite,21,5776.816886,11,19,5,30,explore
development,B-lite,21,5776.816886,14,19,5,30,explore
development,B-lite,21,6055.828847,4,20,4,24,explore
development,B-lite,21,6055.828847,11,20,4,24,explore
development,B-lite,21,6055.828847,14,20,4,24,explore
development,B-lite,21,6188.81099,4,19,3,18,local
development,B-lite,21,6188.81099,11,19,3,18,local
development,B-lite,21,6188.81099,14,19,3,18,local
development,B-lite,21,6243.440859,4,2,3,18,explore
development,B-lite,21,6243.440859,11,2,3,18,explore
development,B-lite,21,6243.440859,14,2,3,18,explore
development,B-lite,21,6243.440859,2,2,3,17,explore
development,B-lite,21,6576.372295,4,20,2,12,local
development,B-lite,21,6576.372295,11,20,2,12,local
development,B-lite,21,6576.372295,14,20,2,12,local
development,B-lite,21,6576.372295,2,20,2,12,local
development,B-lite,21,6666.255955,4,7,2,12,local
development,B-lite,21,6666.255955,11,7,2,12,local
development,B-lite,21,6666.255955,14,7,2,12,local
development,B-lite,21,6666.255955,2,7,2,12,local
development,B-lite,21,6666.255955,7,7,2,11,local
development,B-lite,21,6676.977655,4,7,2,12,local
development,B-lite,21,6676.977655,11,7,2,12,local
development,B-lite,21,6676.977655,14,7,2,12,local
development,B-lite,21,6676.977655,2,7,2,12,local
development,B-lite,21,6735.262524,4,6,2,12,explore
development,B-lite,21,6735.262524,11,6,2,12,explore
development,B-lite,21,6735.262524,14,6,2,12,explore
development,B-lite,21,6735.262524,2,6,2,12,explore
development,B-lite,21,6735.262524,6,6,2,11,explore
development,B-lite,21,6931.3152,4,20,1,6,explore
development,B-lite,21,6931.3152,11,20,1,6,explore
development,B-lite,21,6931.3152,14,20,1,6,explore
development,B-lite,21,6931.3152,2,20,1,6,explore
development,B-lite,21,6931.3152,6,20,1,6,explore
development,B-lite,21,7058.297343,4,19,0,0,local
development,B-lite,21,7058.297343,11,19,0,0,local
development,B-lite,21,7058.297343,14,19,0,0,local
development,B-lite,21,7058.297343,2,19,0,0,local
development,B-lite,21,7058.297343,6,19,0,0,local
development,B-lite,21,7206.486267,11,19,0,0,local
development,B-lite,21,7206.486267,14,19,0,0,local
development,B-lite,21,7206.486267,2,19,0,0,local
development,B-lite,21,7206.486267,6,19,0,0,local
development,B-lite,21,7351.624444,11,19,0,0,local
development,B-lite,21,7351.624444,14,19,0,0,local
development,B-lite,21,7351.624444,2,19,0,0,local
development,B-lite,21,7663.714843,11,19,0,0,local
development,B-lite,21,7663.714843,14,19,0,0,local
development,B-lite,21,7920.654798,11,19,0,0,local
development,B-lite,22,562.698087,14,14,23,137,local
development,B-lite,22,610.898012,17,17,23,137,local
development,B-lite,22,1005.004327,13,13,22,131,local
development,B-lite,22,2296.824407,9,9,17,101,local
development,B-lite,22,2469.737083,5,20,16,96,local
development,B-lite,22,3199.930664,8,8,14,83,local
development,B-lite,22,3230.315981,10,10,14,83,local
development,B-lite,22,4047.409549,16,16,12,71,local
development,B-lite,22,4453.837404,18,18,10,59,local
development,B-lite,22,6998.735144,3,3,0,0,local
development,B-lite,23,2532.39042,14,14,16,95,local
development,B-lite,23,2778.439223,1,1,15,89,local
development,B-lite,23,2814.245974,18,18,15,89,local
development,B-lite,23,3305.91546,7,7,14,83,local
development,B-lite,23,3377.033377,17,17,14,83,local
development,B-lite,23,5886.308851,16,20,6,36,explore
development,B-lite,23,6001.290994,16,19,5,30,local
development,B-lite,23,6471.209422,9,9,4,23,local
development,B-lite,23,7220.851899,5,19,0,0,local
development,B-lite,23,7480.600695,19,19,0,0,local
development,B-lite,24,515.50576,8,8,23,137,local
development,B-lite,24,919.667315,9,20,22,132,local
development,B-lite,24,1162.172443,17,17,22,131,local
development,B-lite,24,1429.506249,18,19,20,120,explore
development,B-lite,24,1728.189438,18,20,19,114,local
development,B-lite,24,2165.363853,2,19,18,108,explore
development,B-lite,24,2454.363853,2,20,17,102,explore
development,B-lite,24,2743.363853,2,19,16,96,explore
development,B-lite,24,2876.345996,2,20,15,90,explore
development,B-lite,24,3169.029185,2,19,14,84,local
development,B-lite,24,3383.033427,2,10,14,84,local
development,B-lite,24,3383.033427,10,10,14,83,local
development,B-lite,24,3393.913171,2,10,14,84,explore
development,B-lite,24,3506.665713,2,20,13,78,explore
development,B-lite,24,3633.647856,2,19,12,72,explore
development,B-lite,24,3920.331045,2,20,11,66,explore
development,B-lite,24,4203.331045,2,19,10,60,local
development,B-lite,24,4249.869207,2,19,10,60,local
development,B-lite,24,4354.505161,2,19,10,60,local
development,B-lite,24,4354.505161,19,19,10,59,local
development,B-lite,24,4368.009088,2,19,10,60,explore
development,B-lite,24,4619.444828,2,20,9,54,explore
development,B-lite,24,4740.426971,2,16,8,48,local
development,B-lite,24,4921.555293,2,20,8,48,local
development,B-lite,24,4921.555293,20,20,8,47,local
development,B-lite,24,4933.502762,2,20,8,48,explore
development,B-lite,24,5084.115487,2,16,7,42,local
development,B-lite,24,5261.086442,2,1,7,42,local
development,B-lite,24,5261.086442,1,1,7,41,local
development,B-lite,24,5270.346503,2,1,7,42,explore
development,B-lite,24,5414.330297,2,16,6,36,explore
development,B-lite,24,5523.31244,2,15,5,30,local
development,B-lite,24,5650.061075,2,4,5,30,local
development,B-lite,24,5650.061075,4,4,5,29,local
development,B-lite,24,5662.678789,2,4,5,30,local
development,B-lite,24,5808.94611,2,11,5,30,local
development,B-lite,24,5808.94611,11,11,5,29,local
development,B-lite,24,5821.06206,2,11,5,30,local
development,B-lite,24,5863.75226,2,6,5,30,explore
development,B-lite,24,6057.792523,2,16,4,24,explore
development,B-lite,24,6304.792523,2,15,3,18,local
development,B-lite,24,6304.792523,15,15,3,17,local
development,B-lite,24,6358.269347,2,15,3,18,explore
development,B-lite,24,6554.969803,2,16,2,12,explore
development,B-lite,24,6639.951946,2,14,1,6,explore
development,B-lite,24,6884.635135,2,16,0,0,local
development,B-lite,25,557.958857,2,2,23,137,local
development,B-lite,25,1398.99947,9,9,20,119,local
development,B-lite,25,1752.422328,20,20,19,113,explore
development,B-lite,25,1897.404471,20,19,18,108,explore
development,B-lite,25,2202.08766,20,20,17,101,local
