cohort,method,id,time_s,channel,current_channel,nodes,credit_s,action
regression,D,489,1508.30705,16,16,20,119,local
regression,D,489,1519.403172,1,16,20,120,local
regression,D,489,1519.403172,5,16,20,120,local
regression,D,489,1667.630824,5,16,20,120,local
regression,D,489,1961.268992,6,6,20,119,local
regression,D,489,2301.244821,20,20,19,113,local
regression,D,489,2906.990856,7,7,17,101,local
regression,D,489,5041.003097,14,18,7,42,local
regression,D,490,432.0,4,19,23,138,local
regression,D,490,432.0,18,19,23,138,local
regression,D,490,528.533275,18,19,23,138,local
regression,D,490,822.753036,8,8,23,137,local
regression,D,490,1067.439812,19,19,22,131,local
regression,D,490,1696.686746,6,6,20,119,local
regression,D,490,3177.389924,13,13,15,89,local
regression,D,490,4081.985889,16,16,11,65,local
regression,D,490,4881.347977,15,15,8,47,local
regression,D,490,5860.454026,20,20,6,35,local
regression,D,490,5895.99939,5,5,6,35,local
regression,D,490,6738.55401,2,14,2,12,explore
regression,D,490,6823.536153,2,17,1,6,local
regression,D,490,7217.297608,10,10,1,5,local
regression,D,491,432.0,2,19,23,138,local
regression,D,491,758.473876,11,11,23,137,local
regression,D,491,962.258767,9,20,22,132,local
regression,D,491,1020.47675,9,15,22,132,local
regression,D,491,1020.47675,15,15,22,131,local
regression,D,491,1032.954276,9,15,22,132,local
regression,D,491,2813.15802,4,20,15,90,local
regression,D,491,3851.297108,5,5,12,71,local
regression,D,491,4984.567165,7,7,8,47,local
regression,D,491,5198.213154,1,20,7,42,local
regression,D,491,5319.682397,10,10,7,41,local
regression,D,491,5461.075408,6,6,7,41,local
regression,D,491,5767.410544,16,20,6,36,local
regression,D,491,6334.79433,19,19,5,29,local
regression,D,491,6704.368669,12,18,3,18,local
regression,D,491,6995.43377,17,17,2,11,local
regression,D,492,432.0,10,19,23,138,local
regression,D,492,466.890462,10,11,23,138,local
regression,D,492,466.890462,11,11,23,137,local
regression,D,492,502.166949,10,11,23,138,local
regression,D,492,519.308353,10,3,23,138,local
regression,D,492,629.742196,10,3,23,138,local
regression,D,492,629.742196,3,3,23,137,local
regression,D,492,646.66191,10,3,23,138,explore
regression,D,492,847.948277,10,20,22,132,explore
regression,D,492,1148.948277,10,19,21,126,explore
regression,D,492,1293.93042,10,20,20,120,explore
regression,D,492,1598.613609,10,19,19,114,explore
regression,D,492,1899.613609,10,20,18,108,explore
regression,D,492,2044.595752,10,19,17,102,local
regression,D,492,2213.242112,10,19,17,102,local
regression,D,492,2213.242112,19,19,17,101,local
regression,D,492,2224.215308,10,19,17,102,local
regression,D,492,2859.349197,15,18,15,90,local
regression,D,492,3092.447524,9,9,15,89,local
regression,D,492,3255.557966,4,4,15,89,local
regression,D,492,4036.083113,14,14,13,77,local
regression,D,492,4285.65376,6,20,12,72,local
regression,D,493,541.673571,12,12,23,137,local
regression,D,493,1458.333645,4,4,20,119,local
regression,D,493,1695.111211,13,13,19,113,local
regression,D,493,2585.631011,14,14,16,95,local
regression,D,493,3217.288605,17,17,15,89,local
regression,D,493,4341.23066,15,15,11,65,local
regression,D,493,4687.149251,19,19,10,59,local
regression,D,493,4935.815675,16,16,9,53,local
regression,D,493,6469.943812,6,6,3,17,local
regression,D,493,7101.073327,7,20,0,0,local
regression,D,494,432.0,5,19,23,138,local
regression,D,494,863.109694,9,9,23,137,local
regression,D,494,1173.243327,6,6,22,131,local
regression,D,494,1590.55435,12,12,21,125,local
regression,D,494,2018.218675,1,1,20,119,local
regression,D,494,2054.920487,16,16,20,119,local
regression,D,494,2421.475919,20,20,19,113,local
regression,D,494,2978.088137,19,19,16,95,local
regression,D,494,3831.623666,7,7,13,77,local
regression,D,494,5397.63671,3,3,6,35,local
regression,D,495,432.0,4,19,23,138,local
regression,D,495,432.0,16,19,23,138,local
regression,D,495,432.0,18,19,23,138,local
regression,D,495,539.866056,4,19,23,138,local
regression,D,495,539.866056,18,19,23,138,local
regression,D,495,704.950927,4,19,23,138,local
regression,D,495,1079.368237,17,17,22,131,local
regression,D,495,1861.20674,8,8,19,113,local
regression,D,495,2708.464767,19,19,18,107,local
regression,D,495,3187.215239,13,13,16,95,local
regression,D,495,4354.802334,3,20,11,66,local
regression,D,495,4611.718136,10,10,11,65,local
regression,D,495,4763.536645,7,7,0,0,local
regression,D,495,4864.037184,14,14,0,0,local
regression,D,495,5019.358069,15,15,0,0,local
regression,D,495,5084.749177,20,20,0,0,local
regression,D,495,5209.833468,11,11,0,0,local
regression,D,495,5513.413954,5,5,0,0,local
regression,D,496,432.0,18,19,23,138,local
regression,D,496,468.731522,14,14,23,137,local
regression,D,496,571.581572,4,4,23,137,local
regression,D,496,719.232558,13,13,23,137,local
regression,D,496,1291.338363,17,17,21,125,local
regression,D,496,1905.389142,20,20,19,113,local
regression,D,496,2222.613069,16,16,18,107,local
regression,D,496,2888.494162,9,9,15,89,local
regression,D,496,4211.299273,10,19,10,60,local
regression,D,496,4458.299026,12,12,10,59,local
regression,D,496,5305.359212,5,5,6,35,local
regression,D,497,475.106542,10,10,23,137,local
regression,D,497,547.763344,18,18,23,137,local
regression,D,497,743.585734,3,3,23,137,local
regression,D,497,870.695339,2,20,22,132,local
regression,D,497,984.959362,12,12,22,131,local
regression,D,497,1230.07118,9,9,22,131,local
regression,D,497,1253.585863,13,13,22,131,local
regression,D,497,1876.846073,5,5,21,125,local
regression,D,497,2512.70702,4,4,18,107,local
regression,D,497,3708.105143,20,20,13,77,local
regression,D,497,5074.76085,15,15,7,41,local
regression,D,497,5367.603392,7,7,6,35,local
regression,D,498,582.431518,15,15,23,137,local
regression,D,498,1083.298316,7,19,21,126,local
regression,D,498,3792.513905,16,16,13,77,local
regression,D,498,5019.431344,14,14,9,53,local
regression,D,498,5133.850834,19,19,9,53,local
regression,D,498,5290.552299,6,20,8,48,local
regression,D,498,5355.63352,6,5,8,48,local
regression,D,498,5453.579974,5,5,8,47,local
regression,D,498,5453.579974,6,5,8,48,local
regression,D,498,5465.732398,6,5,8,48,local
regression,D,498,6283.190811,1,20,5,30,explore
regression,D,498,6392.172954,3,18,4,24,local
regression,D,498,6392.172954,1,18,4,24,local
regression,D,498,6564.049974,3,18,4,24,local
regression,D,498,6853.984863,2,20,3,18,local
regression,D,498,7493.361985,8,8,1,5,local
regression,D,498,8131.063127,10,10,0,0,local
regression,D,499,560.602712,13,13,23,137,local
regression,D,499,632.734398,19,19,23,137,local
regression,D,499,1125.805429,5,5,22,131,local
regression,D,499,1494.679928,8,8,21,125,local
regression,D,499,1610.749522,18,20,20,120,local
regression,D,499,1966.407703,1,1,19,113,local
regression,D,499,3131.441421,11,11,15,89,local
regression,D,499,3351.843112,4,4,14,83,local
regression,D,499,3785.769298,20,20,13,77,local
regression,D,499,3978.533263,12,12,13,77,explore
regression,D,499,4065.401144,12,17,12,72,local
regression,D,499,6784.060385,2,2,0,0,local
regression,D,500,432.0,10,19,23,138,local
regression,D,500,432.0,19,19,23,137,local
regression,D,500,479.551318,19,19,23,137,local
regression,D,500,817.420271,1,1,23,137,local
regression,D,500,1174.592098,3,3,22,131,local
regression,D,500,1393.370854,17,17,21,125,local
regression,D,500,1726.859653,13,13,20,119,local
regression,D,500,1968.123162,9,20,19,114,local
regression,D,500,4182.691884,11,11,13,77,local
regression,D,500,6610.892403,14,14,3,17,local
regression,D,501,432.0,2,19,23,138,local
regression,D,501,432.0,10,19,23,138,local
regression,D,501,512.776867,2,19,23,138,local
regression,D,501,630.010477,15,15,23,137,local
regression,D,501,897.439107,9,20,22,132,local
regression,D,501,897.439107,16,20,22,132,local
regression,D,501,1015.38929,9,20,22,132,local
regression,D,501,1058.537499,9,17,22,132,local
regression,D,501,1058.537499,17,17,22,131,local
regression,D,501,1131.466718,9,17,22,132,local
regression,D,501,1596.234634,14,14,21,125,local
regression,D,501,1665.280209,3,3,21,125,local
regression,D,501,4089.981889,11,11,10,59,local
regression,D,501,4386.740416,6,6,9,53,local
regression,D,501,4557.474208,19,20,8,48,local
regression,D,501,5005.101096,1,1,7,41,local
regression,D,502,571.417539,6,6,23,137,local
regression,D,502,671.028349,14,14,23,137,local
regression,D,502,1151.702513,2,2,22,131,local
regression,D,502,1481.763925,18,18,21,125,local
regression,D,502,1681.953451,7,20,20,120,local
regression,D,502,2212.917175,12,12,18,107,local
regression,D,502,2308.064542,15,15,18,107,local
regression,D,502,3296.735034,8,8,15,89,local
regression,D,502,4247.624851,11,11,11,65,local
regression,D,502,4577.559975,9,9,10,59,local
regression,D,502,4615.439014,10,10,10,59,local
regression,D,502,4739.593493,1,20,9,54,local
regression,D,502,6679.661118,13,13,1,5,local
regression,D,503,432.0,13,19,23,138,local
regression,D,503,502.427786,17,17,23,137,local
regression,D,503,679.193889,19,19,23,137,local
regression,D,503,826.551991,18,18,23,137,local
regression,D,503,1163.751541,15,15,22,131,local
regression,D,503,1762.663896,2,20,19,114,local
regression,D,503,1998.640921,3,3,19,113,local
regression,D,503,2385.940071,8,8,17,101,local
regression,D,503,2997.063277,10,10,15,89,local
regression,D,503,3050.683626,5,5,15,89,local
regression,D,503,3226.082489,11,20,14,84,local
regression,D,503,3331.671522,11,9,14,84,local
regression,D,503,3331.671522,9,9,14,83,local
regression,D,503,3343.068467,11,9,14,84,explore
regression,D,503,3527.541289,11,20,13,78,explore
regression,D,503,3618.523432,11,16,12,72,explore
regression,D,503,3869.206621,11,20,11,66,explore
regression,D,503,4116.206621,6,16,10,60,explore
regression,D,503,4116.206621,11,16,10,60,explore
regression,D,503,4207.188764,6,20,9,54,local
regression,D,503,4207.188764,11,20,9,54,local
regression,D,503,4360.917179,11,20,9,54,explore
regression,D,503,4467.140082,11,7,0,0,local
regression,D,503,4746.548543,20,20,0,0,local
regression,D,503,5442.055291,7,7,0,0,local
regression,D,504,432.0,6,19,23,138,local
regression,D,504,790.325581,9,9,23,137,local
regression,D,504,1244.447291,1,1,22,131,local
regression,D,504,2276.354537,2,2,18,107,local
regression,D,504,2468.360203,14,20,17,102,local
regression,D,504,3449.359818,11,11,14,83,local
regression,D,504,4361.300533,19,19,10,59,local
regression,D,504,4789.406361,7,7,10,59,local
regression,D,504,4903.845026,10,20,9,54,explore
regression,D,504,5012.827169,10,18,8,48,local
regression,D,504,5485.779872,5,5,7,41,local
regression,D,505,432.0,13,19,23,138,local
regression,D,505,432.0,15,19,23,138,local
regression,D,505,502.051819,13,19,23,138,local
regression,D,505,533.380077,8,8,23,137,local
regression,D,505,533.380077,13,8,23,138,local
regression,D,505,592.513043,13,8,23,138,local
regression,D,505,1027.30915,19,19,23,137,local
regression,D,505,1430.977886,1,1,22,131,local
regression,D,505,1819.803077,10,10,21,125,local
regression,D,505,2360.335694,9,9,20,119,local
regression,D,505,2895.792735,11,11,18,107,local
regression,D,505,3075.531829,18,18,18,107,local
regression,D,505,3944.188376,6,17,14,84,local
regression,D,505,4133.792333,4,4,14,83,local
regression,D,505,4934.325588,14,17,10,60,local
regression,D,505,5659.273258,7,20,7,42,local
regression,D,505,7077.701185,3,17,0,0,local
regression,D,506,432.0,18,19,23,138,local
regression,D,506,493.52494,16,16,23,137,local
regression,D,506,660.940311,8,8,23,137,local
regression,D,506,1247.890785,15,20,20,120,local
regression,D,506,1846.266863,1,1,18,107,local
regression,D,506,2301.298538,9,19,16,96,local
regression,D,506,2479.065514,9,17,16,96,local
regression,D,506,3090.067827,20,20,15,89,local
regression,D,506,3119.489598,7,7,15,89,local
regression,D,507,486.78063,16,16,23,137,local
regression,D,507,614.875681,20,20,23,137,local
regression,D,507,1022.969734,6,6,22,131,local
regression,D,507,1489.418364,3,3,20,119,local
regression,D,507,1979.27506,9,18,18,108,local
regression,D,507,2221.857001,11,11,18,107,local
regression,D,507,2452.628388,8,8,17,101,local
regression,D,507,3328.093986,10,18,13,78,explore
regression,D,507,3443.076129,10,19,12,72,local
regression,D,507,4866.062023,7,7,7,41,local
regression,D,507,5020.504109,17,17,7,41,local
regression,D,507,5221.737502,5,19,6,36,local
regression,D,508,432.0,6,19,23,138,local
regression,D,508,666.254659,7,7,23,137,local
regression,D,508,1015.700458,15,15,22,131,local
regression,D,508,1112.423846,17,17,22,131,local
regression,D,508,1433.304952,11,11,21,125,local
regression,D,508,1590.935794,5,20,20,120,explore
regression,D,508,1717.917937,5,19,19,114,local
regression,D,508,1843.624166,5,12,19,114,local
regression,D,508,1843.624166,12,12,19,113,local
regression,D,508,1855.745649,5,12,19,114,local
regression,D,508,2640.009487,19,19,16,95,local
regression,D,508,2762.195804,14,14,16,95,local
regression,D,508,2993.547477,10,10,16,95,local
regression,D,508,3074.370624,4,4,16,95,local
regression,D,508,3292.815229,3,3,16,95,local
regression,D,508,4433.93013,9,9,11,65,local
regression,D,508,6184.4722,13,13,3,17,local
regression,D,508,6601.864975,2,2,0,0,local
regression,D,509,432.0,14,19,23,138,local
regression,D,509,491.47592,4,4,23,137,local
regression,D,509,491.47592,14,4,23,138,local
regression,D,509,503.031974,14,4,23,138,local
regression,D,509,674.789038,8,8,23,137,local
regression,D,509,793.870831,13,13,23,137,local
regression,D,509,1542.862968,3,3,20,119,local
regression,D,509,2643.668559,1,19,16,96,local
regression,D,509,3175.341187,12,12,15,89,local
regression,D,509,3324.517438,20,20,14,83,local
regression,D,509,4201.404613,6,18,10,60,local
regression,D,509,4246.983902,6,17,10,60,local
regression,D,509,4312.29029,6,17,10,60,local
regression,D,509,4312.29029,17,17,10,59,local
regression,D,509,4323.690232,6,17,10,60,local
regression,D,509,4453.765709,6,2,10,60,local
regression,D,509,4453.765709,2,2,10,59,local
regression,D,509,4464.795564,6,2,10,60,local
regression,D,509,4713.631223,18,19,9,54,local
regression,D,509,4968.328936,5,16,8,48,local
regression,D,509,5757.996777,9,10,0,0,local
regression,D,509,5943.091648,10,10,0,0,local
regression,D,509,6149.589742,11,11,0,0,local
regression,D,510,515.707466,2,2,23,137,local
regression,D,510,675.118135,16,16,23,137,local
regression,D,510,798.178712,20,20,23,137,local
regression,D,510,961.457177,8,8,23,137,local
regression,D,510,1449.950857,9,9,22,131,local
regression,D,510,1966.419657,12,12,21,125,local
regression,D,510,2121.303422,13,19,20,120,local
regression,D,510,2121.303422,17,19,20,120,local
regression,D,510,2214.408867,13,19,20,120,local
regression,D,510,2258.178924,3,3,20,119,local
regression,D,510,3436.628635,19,19,15,89,local
regression,D,510,4007.129213,18,18,14,83,local
regression,D,510,5138.750281,4,4,8,47,local
regression,D,510,5402.759128,7,14,6,36,local
regression,D,510,5526.180198,1,1,6,35,local
regression,D,511,432.0,15,19,23,138,local
regression,D,511,432.0,17,19,23,138,local
regression,D,511,478.342801,15,19,23,138,local
regression,D,511,1118.658515,18,18,22,131,local
regression,D,511,1312.968092,6,20,21,126,local
regression,D,511,1312.968092,13,20,21,126,local
regression,D,511,1343.487711,6,20,21,126,local
regression,D,511,3063.743646,2,2,14,83,local
regression,D,511,3426.759799,8,8,13,77,local
regression,D,511,4090.02019,3,3,11,65,local
regression,D,511,6262.480053,14,14,2,11,local
regression,D,511,7161.652178,20,20,0,0,local
regression,D,512,432.0,20,19,23,138,local
regression,D,512,745.728589,11,11,23,137,local
regression,D,512,1048.80122,3,3,22,131,local
regression,D,512,1275.233617,6,6,22,131,local
regression,D,512,2972.656476,1,19,15,90,local
regression,D,512,3021.284586,12,12,15,89,local
regression,D,512,3450.129172,5,5,14,83,local
regression,D,512,4191.821937,19,19,12,71,local
regression,D,512,4496.722964,7,7,11,65,local
regression,D,512,4712.482517,17,17,10,59,local
regression,D,512,5697.085867,10,15,6,36,local
regression,D,512,5790.987089,4,4,6,35,local
regression,D,512,5790.987089,10,4,6,36,local
regression,D,512,5798.259233,10,4,6,36,local
regression,D,512,6032.351929,8,15,4,24,local
regression,D,512,6152.427522,8,2,4,24,local
regression,D,512,6152.427522,2,2,4,23,local
regression,D,512,6163.597082,8,2,4,24,local
regression,D,513,432.0,13,19,23,138,local
regression,D,513,460.35778,13,10,23,138,local
regression,D,513,483.513098,10,10,23,137,local
regression,D,513,483.513098,13,10,23,138,local
regression,D,513,519.716065,13,10,23,138,local
regression,D,513,751.324989,11,11,23,137,local
regression,D,513,1153.870835,7,7,22,131,local
regression,D,513,1237.866457,18,18,22,131,local
regression,D,513,1378.53021,16,20,21,126,local
regression,D,513,1746.027509,1,1,20,119,local
regression,D,513,2020.816294,14,14,19,113,local
regression,D,513,2069.984476,5,5,19,113,local
regression,D,513,3992.297799,9,9,11,65,local
regression,D,513,4692.210187,3,19,7,42,explore
regression,D,513,4692.210187,20,19,7,42,explore
regression,D,513,4789.19233,3,20,6,36,local
regression,D,513,4789.19233,20,20,6,35,local
regression,D,513,4958.749637,3,20,6,36,local
regression,D,513,5304.767735,17,17,6,35,local
regression,D,513,6824.344303,8,8,0,0,local
regression,D,514,609.678435,2,2,23,137,local
regression,D,514,1054.064545,11,11,22,131,local
regression,D,514,2025.849286,7,7,18,107,local
regression,D,514,2074.534283,16,16,18,107,local
regression,D,514,2952.20636,3,3,15,89,local
regression,D,514,3201.738584,8,20,14,84,local
regression,D,514,4271.918067,4,4,10,59,local
regression,D,514,4298.41593,1,1,10,59,local
regression,D,514,5414.903867,15,20,6,36,explore
regression,D,514,5517.88601,15,19,5,30,local
regression,D,514,6059.330383,13,13,4,23,local
regression,D,515,432.0,18,19,23,138,local
regression,D,515,627.932823,15,15,23,137,local
regression,D,515,1200.829316,5,5,22,131,local
regression,D,515,1397.36529,11,11,22,131,local
regression,D,515,1556.670133,4,20,21,126,local
regression,D,515,1848.365123,8,8,21,125,local
regression,D,515,2597.209449,13,13,18,107,local
regression,D,515,4204.479443,7,7,12,71,local
regression,D,515,4517.651533,2,2,11,65,local
regression,D,515,4945.994939,19,19,9,53,explore
regression,D,515,5048.977082,19,20,8,48,local
regression,D,515,5383.524344,10,17,7,42,local
regression,D,515,6413.790293,14,14,2,11,local
regression,D,515,6905.963921,20,20,1,5,local
regression,D,516,610.310231,16,16,23,137,local
regression,D,516,1033.749472,19,19,22,131,local
regression,D,516,1849.006055,13,13,19,113,local
regression,D,516,2642.65076,2,2,16,95,local
regression,D,516,4458.511526,20,20,11,65,local
regression,D,516,4757.423251,9,9,10,59,local
regression,D,516,5223.114369,5,5,8,47,local
regression,D,516,5601.95379,18,18,7,41,local
regression,D,516,6781.992174,6,6,2,11,local
regression,D,517,1402.279443,13,13,20,119,local
regression,D,517,1923.310179,7,7,19,113,local
regression,D,517,2408.257028,6,6,17,101,local
regression,D,517,2474.8184,16,16,17,101,local
regression,D,517,4119.294749,5,5,12,71,local
regression,D,517,4960.612347,1,1,9,53,local
regression,D,517,5418.099568,20,20,7,41,local
regression,D,517,5673.842445,10,19,6,36,local
regression,D,517,5920.120591,18,18,6,35,local
regression,D,517,6438.828038,9,19,4,24,local
regression,D,517,6742.896864,19,19,4,23,local
regression,D,517,7766.198437,14,14,1,5,local
regression,D,517,7989.410721,12,12,1,5,local
regression,D,518,557.11867,18,18,23,137,local
regression,D,518,1481.761681,12,12,20,119,local
regression,D,518,3165.517607,10,10,14,83,local
regression,D,518,3513.119467,7,7,13,77,local
regression,D,518,3614.275642,16,16,13,77,local
regression,D,518,4204.125361,19,20,10,60,local
regression,D,518,4706.869955,11,11,9,53,local
regression,D,518,4814.540193,6,6,9,53,local
regression,D,518,5559.970025,13,13,6,35,local
regression,R12,0,432.0,13,19,23,138,local
regression,R12,0,527.833413,2,2,23,137,local
regression,R12,0,527.833413,13,2,23,138,local
regression,R12,0,546.425004,13,2,23,138,local
regression,R12,0,742.333757,13,17,23,138,local
regression,R12,0,742.333757,17,17,23,137,local
regression,R12,0,749.03261,13,17,23,138,local
regression,R12,0,791.614656,13,15,23,138,local
regression,R12,0,839.321116,13,15,23,138,local
regression,R12,0,839.321116,15,15,23,137,local
regression,R12,0,852.27753,13,15,23,138,explore
regression,R12,0,1037.102107,13,20,22,132,local
regression,R12,0,1329.009485,6,6,22,131,local
regression,R12,0,2215.401644,18,18,20,119,local
regression,R12,0,2457.979338,12,12,19,113,local
regression,R12,0,3339.430185,5,5,15,89,local
regression,R12,0,4040.584652,8,8,12,71,local
regression,R12,0,5181.233067,11,11,6,35,local
regression,R12,0,6115.114425,7,7,3,17,local
regression,R12,0,6631.603168,10,10,1,5,local
regression,R12,0,6839.428213,9,9,1,5,local
regression,R12,1,432.0,1,19,23,138,local
regression,R12,1,506.4029,1,10,23,138,local
regression,R12,1,506.4029,10,10,23,137,local
regression,R12,1,517.800882,1,10,23,138,local
regression,R12,1,733.358565,17,17,23,137,local
regression,R12,1,1066.335958,19,19,22,131,local
regression,R12,1,1563.208683,3,18,20,120,local
regression,R12,1,2319.581565,2,2,18,107,local
regression,R12,1,2785.129517,6,6,16,95,local
regression,R12,1,2964.270967,12,12,15,89,local
regression,R12,1,3052.938037,18,18,15,89,local
regression,R12,1,4471.107956,15,15,9,53,local
regression,R12,1,4838.878271,20,20,8,47,local
regression,R12,1,4955.561796,5,16,7,42,explore
regression,R12,1,5046.543939,5,14,6,36,local
regression,R12,1,5409.478174,7,7,5,29,local
regression,R12,1,6216.947318,11,11,2,11,local
regression,R12,2,543.861921,12,12,23,137,local
regression,R12,2,702.298274,10,10,23,137,local
regression,R12,2,825.413168,8,8,23,137,local
regression,R12,2,1026.095203,1,20,22,132,explore
regression,R12,2,1165.077346,1,19,21,126,local
regression,R12,2,1889.605723,9,9,19,113,local
regression,R12,2,2998.581149,14,14,15,89,local
regression,R12,2,3036.129417,20,20,15,89,local
regression,R12,2,3338.716033,11,11,14,83,local
regression,R12,2,4068.646794,6,6,11,65,local
regression,R12,2,5652.136661,2,2,4,23,local
regression,R12,2,6046.705266,5,5,3,17,local
regression,R12,2,6165.008286,13,19,2,12,local
regression,R12,2,6165.008286,18,19,2,12,local
regression,R12,2,6251.880466,18,19,2,12,local
regression,R12,3,602.555698,8,8,23,137,local
regression,R12,3,1156.004837,13,13,21,125,local
regression,R12,3,1606.111718,18,18,20,119,local
regression,R12,3,2338.338171,14,14,17,101,local
regression,R12,3,2781.29127,15,15,16,95,local
regression,R12,3,3169.215882,1,1,15,89,local
regression,R12,3,3306.069186,7,7,15,89,local
regression,R12,3,3426.471462,12,12,15,89,local
regression,R12,3,3516.630308,2,20,14,84,local
regression,R12,4,450.300816,8,8,23,137,local
regression,R12,4,607.646228,18,18,23,137,local
regression,R12,4,757.656319,4,4,23,137,local
regression,R12,4,1335.206426,17,17,21,125,local
regression,R12,4,2742.92722,14,14,16,95,local
regression,R12,4,2867.148999,11,20,15,90,local
regression,R12,4,3293.178671,3,3,14,83,local
regression,R12,4,3446.687329,16,20,13,78,local
regression,R12,4,3446.687329,1,20,13,78,local
regression,R12,4,3446.687329,15,20,13,78,local
regression,R12,4,3596.182964,16,20,13,78,local
regression,R12,4,3596.182964,1,20,13,78,local
regression,R12,4,3639.263831,16,20,13,78,explore
regression,R12,4,3810.303697,16,19,12,72,explore
regression,R12,4,3913.28584,16,20,11,66,explore
regression,R12,4,4175.969029,16,19,10,60,local
regression,R12,4,4693.262733,10,20,9,54,local
regression,R12,5,499.421092,5,5,23,137,local
regression,R12,5,1083.69011,10,10,21,125,local
regression,R12,5,1395.684701,18,18,20,119,local
regression,R12,5,1996.444424,13,13,19,113,local
regression,R12,5,2271.271282,7,20,18,108,local
regression,R12,5,2450.853709,2,2,18,107,local
regression,R12,5,2482.412257,19,19,18,107,local
regression,R12,5,2827.347287,17,20,17,102,local
regression,R12,5,2827.347287,16,20,17,102,local
regression,R12,5,2910.497162,17,20,17,102,local
regression,R12,5,3631.900946,4,4,16,95,local
regression,R12,5,4883.504732,3,15,10,60,local
regression,R12,5,5698.431354,6,6,7,41,local
regression,R12,5,6479.481735,9,15,3,18,local
regression,R12,6,556.971662,6,6,23,137,local
regression,R12,6,713.345323,18,18,23,137,local
regression,R12,6,1040.022914,2,2,22,131,local
regression,R12,6,1256.373497,14,14,22,131,local
regression,R12,6,2035.348073,7,7,19,113,local
regression,R12,6,3837.59283,4,4,11,65,local
regression,R12,6,4958.673537,13,20,6,36,local
regression,R12,6,5024.739941,13,16,6,36,local
regression,R12,6,5124.13328,13,16,6,36,local
regression,R12,6,5124.13328,16,16,6,35,local
regression,R12,6,5134.963565,13,16,6,36,local
regression,R12,6,5371.730898,10,10,6,35,local
regression,R12,6,6146.636305,17,19,2,12,local
regression,R12,6,6358.898624,20,20,2,11,local
regression,R12,7,603.304884,13,13,23,137,local
regression,R12,7,1206.931538,6,6,21,125,local
regression,R12,7,1648.304871,3,3,20,119,local
regression,R12,7,5254.369391,15,15,13,77,local
regression,R12,7,6816.801844,5,5,7,41,local
regression,R12,7,6975.819883,20,20,7,41,local
regression,R12,7,7108.387992,14,19,6,36,local
regression,R12,7,8392.27634,1,19,0,0,local
regression,R12,8,561.246561,9,9,23,137,local
regression,R12,8,717.613445,3,3,23,137,local
regression,R12,8,942.5703,12,20,22,132,local
regression,R12,8,1243.499582,11,19,21,126,local
regression,R12,8,1243.499582,18,19,21,126,local
regression,R12,8,1348.18203,11,19,21,126,local
regression,R12,8,1799.104298,6,6,20,119,local
regression,R12,8,1960.313401,7,20,19,114,local
regression,R12,8,2169.745437,8,8,19,113,local
regression,R12,8,2723.743125,2,19,17,102,local
regression,R12,8,4633.331178,4,20,8,48,explore
regression,R12,8,4633.331178,16,20,8,48,explore
regression,R12,8,4730.313321,4,19,7,42,local
regression,R12,8,4730.313321,16,19,7,42,local
regression,R12,8,4877.350273,16,19,7,42,local
regression,R12,8,5279.507899,5,5,6,35,local
regression,R12,8,5360.315134,15,15,6,35,local
regression,R12,8,5402.345219,10,10,6,35,local
regression,R12,8,5704.811799,13,13,0,0,local
regression,R12,9,751.002689,5,20,22,132,local
regression,R12,9,751.002689,6,20,22,132,local
regression,R12,9,848.19183,5,10,22,132,local
regression,R12,9,848.19183,6,10,22,132,local
regression,R12,9,848.19183,10,10,22,131,local
regression,R12,9,859.184149,5,10,22,132,local
regression,R12,9,859.184149,6,10,22,132,local
regression,R12,9,967.75283,5,10,22,132,local
regression,R12,9,990.103798,5,20,22,132,local
regression,R12,9,990.103798,20,20,22,131,local
regression,R12,9,1082.635746,5,20,22,132,local
regression,R12,9,1497.06401,16,16,21,125,local
regression,R12,9,1732.156498,1,1,21,125,local
regression,R12,9,3098.504135,12,12,15,89,local
regression,R12,9,3375.923882,15,15,13,77,local
regression,R12,9,3862.924431,11,11,12,71,local
regression,R12,9,4842.622486,19,19,0,0,local
regression,R12,9,6187.108694,9,9,0,0,local
regression,R12,10,432.0,16,19,23,138,local
regression,R12,10,1064.326903,6,6,22,131,local
regression,R12,10,1501.168514,8,8,21,125,local
regression,R12,10,2857.42378,9,9,16,95,local
regression,R12,10,3168.887999,12,12,16,95,local
regression,R12,10,3747.114464,15,15,14,83,local
regression,R12,10,4004.377086,17,17,13,77,local
regression,R12,10,4094.904896,1,1,13,77,local
regression,R12,10,4305.669779,4,4,13,77,local
regression,R12,10,4736.878169,5,5,11,65,local
regression,R12,10,5869.012665,14,14,6,35,local
regression,R12,10,6810.186949,2,2,2,11,local
regression,R12,11,432.0,19,19,23,137,local
regression,R12,11,484.345973,19,2,23,138,local
regression,R12,11,513.66559,19,2,23,138,local
regression,R12,11,552.377711,19,2,23,138,local
regression,R12,11,578.454254,19,2,23,138,local
regression,R12,11,597.824707,19,2,23,138,local
regression,R12,11,597.824707,2,2,23,137,local
regression,R12,11,625.229927,19,2,23,138,explore
regression,R12,11,831.692116,19,20,22,132,explore
regression,R12,11,982.674259,19,19,21,125,local
regression,R12,11,1137.4264,19,18,21,126,local
regression,R12,11,1158.834999,19,18,21,126,local
regression,R12,11,1158.834999,18,18,21,125,local
regression,R12,11,1170.318598,19,18,21,126,local
regression,R12,11,1197.833581,19,16,21,126,local
regression,R12,11,1368.407772,19,16,21,126,local
