id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks,research_hash,official_calls,formal_test_count,route_compute_ms_p95,decision_compute_ms_p95,support_visits,route_refresh_count
105,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,10,10,7352.57245,735.257245,735.257245,26157.86226238778,349,326,10,0,1.414992699996219,coverage_exhausted,user_exit,0,1,4,0c2270d8e58841afc0f4a68937a377aad19542aaa51f18c1321413830ba21ef3,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5542.03734,1000.5770690000002,198.1773479999997,0.0,611.7806930000003,5.0,4758.2792,475.82792,7074.676753,2214.4476109999996,0.0,99,0,25,338,3534.0373399999994,1690.0,318.0,47.0,235.0,41.0,41.0,205.0,38.0,250.0,1250.0,239.0,True,False,True,,,,,78,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.078345000831177,13.277860003290696,0,44
106,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,11,11,7051.239183,641.0217439090909,641.0217439090909,23726.195931186885,379,356,11,0,1.4617646999977296,coverage_exhausted,user_exit,0,0,10,cbd7fa0944c6d7ba3c709a41a5163c61c2ead8e9734020f29509efdb421f9393,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5178.968255,704.5715860000004,0.0,0.0,1167.6993419999994,47.0,4860.221156,441.83828690909087,6611.498784,1329.1366770000004,0.0,88,0,25,371,2972.9682549999998,1855.0,351.0,70.0,350.0,70.0,76.0,380.0,75.0,225.0,1125.0,206.0,True,False,True,,,,,100,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.15414000378222,23.119285010761814,0,42
107,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,12,12,7524.011707,627.0009755833333,627.0009755833333,27085.058548839832,345,322,12,0,1.65965810000489,coverage_exhausted,user_exit,0,0,2,a3dba0e4e019d63b88075da39f1aa2fc2f17488044e766d55ee3d202f48680d4,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5249.253915,1035.478063000001,0.0,0.0,1239.2797289999987,83.0,5963.94291,496.99524249999996,6883.287682,801.9536350000008,0.0,44,0,25,334,3265.2539150000002,1670.0,314.0,31.0,155.0,30.0,103.0,515.0,103.0,200.0,1000.0,181.0,True,False,True,,,,,66,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.452660005830694,18.995289996382766,0,47
108,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,13,13,7404.144621,569.5495862307693,569.5495862307693,25690.723110153554,371,346,13,0,1.8957556000095792,coverage_exhausted,user_exit,0,0,8,59b8145d0b0fe49b32eb4a18c3dbda6e691360f2c7ccfb7ee0c612fd6f29fc22,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5386.222777,730.3231820000003,0.0,0.0,1287.5986620000006,23.0,5971.542295,459.34940730769233,6626.207627,654.6653319999996,0.0,38,0,25,361,3242.2227769999995,1805.0,339.0,105.0,525.0,84.0,81.0,405.0,81.0,175.0,875.0,174.0,True,False,True,,,,,141,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.470504996716045,31.45374999512569,0,42
109,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,14,14,7628.417586,544.8869704285714,544.8869704285714,27167.087936773805,358,335,14,0,1.7925534999958472,coverage_exhausted,user_exit,0,3,12,020b6b1784bca7e03225bfb9966e5981b2406cdade620e91ef3b7ca7e67ede4e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5129.673795000001,486.64341000000013,228.20489299999986,0.0,1783.8954879999992,23.0,5147.378619,367.66990135714286,6397.67288,1008.3906640000005,0.0,60,0,25,349,3054.6737950000006,1745.0,330.0,102.0,510.0,99.0,97.0,485.0,95.0,150.0,750.0,136.0,True,False,True,,,,,139,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.966099998971908,24.568080002791245,0,40
110,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,15,15,7354.147853,490.2765235333334,490.2765235333334,26245.73926695385,342,320,15,0,2.2695307999965735,coverage_exhausted,user_exit,0,0,7,cff511ddfb4450a962388f75518e2421c6eff15604f47bd51df23e0d08a5e58f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,4780.429517999999,1163.6278390000004,0.0,0.0,1410.0904960000003,5.0,3739.190832,249.2793888,6508.565617,2363.8772400000003,0.0,122,0,25,328,2830.4295179999995,1640.0,310.0,130.0,650.0,121.0,73.0,365.0,70.0,125.0,625.0,119.0,True,False,True,,,,,174,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.459650006145239,20.59834000756381,0,51
111,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,16,16,6317.777864,394.8611165,394.8611165,22748.88932481322,285,263,16,0,2.7994138000067323,public_max_cleared,user_exit,0,1,12,182d9abc638f28a68cd770f48dbea277c38ab4c4fd1f2d0c389ead20fe7d2df9,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,3440.89936,2408.8006940000014,111.99590099999932,0.0,356.08190899999886,23.0,5723.382001,357.7113750625,5723.382001,0.0,0.0,0,0,20,258,1903.89936,1290.0,247.0,64.0,320.0,63.0,116.0,580.0,112.0,78.0,390.0,72.0,True,True,True,5723.382001,14.0,2.0,594.3958629999997,123,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.075760008359794,18.076925003697387,0,55
112,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,10,10,8262.017631,826.2017631000001,826.2017631000001,28010.088165933343,439,415,10,0,2.37065349999466,coverage_exhausted,user_exit,0,2,7,8813f79c4749859ad3c78c965dc46e91aa8240e672b1cf26fa4691e4459c9021,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5982.845378,875.2876579999997,382.7512510000006,0.0,1021.1333440000008,59.0,5266.887973,526.6887973,6914.076104,1452.6657299999997,0.0,81,0,25,427,3441.8453779999995,2135.0,406.0,114.0,570.0,103.0,63.0,315.0,60.0,250.0,1250.0,243.0,True,False,True,,,,,146,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.189780003565831,23.455960003775544,0,39
113,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,11,11,7364.50007,669.5000063636363,669.5000063636363,26227.500353050065,348,324,11,0,1.9077704000083031,coverage_exhausted,user_exit,0,1,9,09554b414ce3682e0d07a0053b3aff78b23520aa49a3c8c224c86cf145058f1f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5203.539731999999,1046.1728710000002,268.541731,0.0,846.2457360000005,35.0,3365.118396,305.91985418181815,6843.794239,2895.6728539999995,0.0,148,0,25,334,3217.5397319999993,1670.0,316.0,54.0,270.0,53.0,55.0,275.0,50.0,225.0,1125.0,213.0,True,False,True,,,,,90,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.173485001927473,15.726219999487505,0,48
114,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,12,12,7227.097212,602.258101,602.258101,25745.486060310046,340,318,12,0,1.636444699994172,coverage_exhausted,user_exit,0,0,1,0cd704a86936d95f5ae3bbf1eed35b89f6d9e3f79a321535c77c18d32b40ebba,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5403.191907999999,695.5236390000001,0.0,0.0,1128.3816650000008,5.0,5453.34711,454.4455925,6750.673262,1213.3021470000003,0.0,56,0,25,332,3432.191907999999,1660.0,311.0,80.0,400.0,78.0,52.0,260.0,51.0,200.0,1000.0,182.0,True,False,True,,,,,112,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,15.265429999271872,36.07228000473695,0,43
115,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,13,13,6994.370276,538.0284827692308,538.0284827692308,25221.851384750502,318,295,13,0,1.4755917000002228,coverage_exhausted,user_exit,0,3,3,6835f82f63618804e354624dea884826bc545e9e441192e1050ae3b52d3d781d,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,4750.134608000001,686.7299619999997,705.8071959999997,0.0,851.6985099999997,17.0,3722.276687,286.32897592307694,6238.859271,2255.3892180000003,0.0,124,0,25,308,2922.1346080000003,1540.0,288.0,64.0,320.0,62.0,69.0,345.0,66.0,175.0,875.0,160.0,True,False,True,,,,,100,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.152319997723678,13.683039994793939,0,43
116,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,14,14,6643.866955,474.5619253571429,474.5619253571429,23734.334798266744,308,287,14,0,2.074966799991671,coverage_exhausted,user_exit,0,0,2,3902cfe8d68a94b825594947875efa02d10142d276dadd8b75a0b2d7963ddf84,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,4547.4447279999995,1335.25218,0.0,0.0,761.1700470000007,5.0,3840.131147,274.29508192857145,6643.866955,2097.3426699999995,393.9503510000004,121,18,25,294,2801.4447279999995,1470.0,276.0,91.0,455.0,85.0,53.0,265.0,52.0,150.0,750.0,139.0,True,False,True,,,,,133,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.986460004118271,25.43404000753071,0,53
117,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,15,15,7887.066182,525.8044121333334,525.8044121333334,27480.330920449098,391,361,15,0,2.7483408999978565,coverage_exhausted,user_exit,0,5,13,b7c3731439d1f814594276a7da271344b534c80811b78547fd5ae3e712af3fb2,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5405.031638999997,1036.9896760000029,233.67414800000006,0.0,1211.3707189999986,23.0,6298.035089,419.8690059333333,6980.080907,512.2525909999995,0.0,36,0,25,372,3194.031638999998,1860.0,351.0,159.0,795.0,153.0,88.0,440.0,79.0,125.0,625.0,119.0,True,False,True,,,,,208,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.714825004513838,35.28097000162233,0,48
118,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,16,16,7242.215795,452.6384871875,452.6384871875,26331.078970766383,320,296,16,0,2.190785300001153,public_max_cleared,user_exit,0,0,7,e6eebe76550e82232d6daba143d5d9d00f65ac3543b6f4d5bd7153e7cbd4ce5e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,4519.951431,1383.1270209999998,0.0,0.0,1339.1373430000003,11.0,6550.18121,409.386325625,6550.18121,0.0,0.0,0,0,24,306,2703.951431,1530.0,286.0,113.0,565.0,103.0,101.0,505.0,99.0,92.0,460.0,84.0,True,True,True,6550.18121,13.0,3.0,692.0345850000003,159,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.108319995400956,19.01604499362292,0,50
119,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,10,10,7317.417827,731.7417827,731.7417827,24872.089148604457,386,363,10,0,1.5012353000056464,coverage_exhausted,user_exit,0,3,4,a8fc4f51d1a39a02860066858d4cb35b23fc8f97355a92bbdfcfc4cb177c5e5b,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5078.103322999999,1127.2432629999994,422.746576,0.0,689.3246650000013,5.0,6068.589559,606.8589559,7062.06387,715.4434589999992,0.0,53,0,25,375,2846.1033229999994,1875.0,357.0,85.0,425.0,85.0,40.0,200.0,39.0,250.0,1250.0,233.0,True,False,True,,,,,116,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.387454999116015,12.145339994458482,0,42
120,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,11,11,6866.839922,624.2581747272727,624.2581747272727,23384.19961959001,360,335,11,0,1.7949470000021392,coverage_exhausted,user_exit,0,0,1,129c37dee563e53bec0e41b260e7b86e74c820bf1b3596c67c2bae7b71cdf9f9,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,4999.1423570000015,1164.7099009999997,0.0,0.0,702.9876639999986,5.0,4462.05545,405.6414045454545,6866.839922,1832.2716550000014,1260.5390130000005,108,63,25,345,2948.1423570000015,1725.0,326.0,44.0,220.0,42.0,76.0,380.0,70.0,225.0,1125.0,214.0,True,False,True,,,,,80,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.730954997095967,14.12490499424166,0,50
121,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,12,12,8362.380794,696.8650661666667,696.8650661666667,31466.903975417823,339,314,12,0,2.147575599999982,coverage_exhausted,user_exit,0,2,2,3383677a793f7f56d625b5bd7f341db16810b82d6ba8d94bdbf25938c4f3e9ad,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5789.559114000001,1334.1161079999997,218.46062600000005,0.0,1020.2449460000006,11.0,5372.347206,447.6956005,7679.959613,2184.767049,0.0,72,0,25,322,3875.5591140000006,1610.0,304.0,83.0,415.0,82.0,39.0,195.0,33.0,200.0,1000.0,189.0,True,False,True,,,,,124,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.994549993483815,19.405919998098387,0,51
122,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,13,13,7703.987635,592.6144334615385,592.6144334615385,28464.938187482287,329,301,13,0,1.855725599991274,coverage_exhausted,user_exit,0,2,7,352ccafe4ffb15cc6a3365b134763354050fa7da822fd0417e2e95931d7fe262,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5220.114598000001,1111.3032360000002,356.44213200000013,0.0,1016.1276689999993,35.0,6041.535198,464.7334767692307,7042.151923,792.6394640000008,0.0,46,0,25,311,3374.114598000001,1555.0,291.0,67.0,335.0,65.0,69.0,345.0,62.0,175.0,875.0,164.0,True,False,True,,,,,111,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.483929998328673,17.989835001208117,0,52
123,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,14,14,6883.66028,491.69002,491.69002,24988.3014085212,307,281,14,0,1.8966672999958973,coverage_exhausted,user_exit,0,5,5,b70c397e44cbec329561541a15a27ee84bdc3714f07624f28002d26c24a912f0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,4993.968557,665.6341300000001,169.8385589999998,0.0,1054.2190340000006,41.0,2266.450186,161.889299,6335.649117,3639.8011839999995,0.0,183,0,25,295,3244.9685569999997,1475.0,274.0,112.0,560.0,101.0,33.0,165.0,32.0,150.0,750.0,141.0,True,False,True,,,,,152,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.029349989665205,25.76720000433852,0,43
124,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,15,15,7879.824261,525.3216174,525.3216174,29724.12131330973,314,290,15,0,1.792106099994271,coverage_exhausted,user_exit,0,1,3,e48191d244168f1ef388c4ccf7058ddbce8c06b4625e2006a9b1aa2ebb835ab9,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5050.607323999999,1017.6123179999998,240.5472060000002,0.0,1571.0574130000005,5.0,5889.927384,392.6618256,6745.528591,696.8389650000008,0.0,31,0,25,302,3258.6073239999996,1510.0,282.0,89.0,445.0,76.0,88.0,440.0,81.0,125.0,625.0,125.0,True,False,True,,,,,131,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,15.03373000159626,24.410749996604864,0,47
125,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,16,16,6220.434089,388.7771305625,388.7771305625,23417.17044641059,246,227,16,0,2.4907394999900134,public_max_cleared,user_exit,0,3,15,b389a7131ba3ef59550928851fc9ba10e7076a3422d835648c8b6eff9503c2bd,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,3475.3767120000007,1452.7430190000007,300.87414399999943,0.0,991.4402139999995,17.0,4887.591141,305.4744463125,4887.591141,0.0,0.0,0,0,16,222,2151.3767120000007,1110.0,214.0,72.0,360.0,71.0,89.0,445.0,87.0,61.0,305.0,56.0,True,True,True,4887.591141,10.0,6.0,1332.8429480000004,128,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.043275000090944,20.11188000033144,0,42
126,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,10,10,7523.260774,752.3260774,752.3260774,24286.30387712682,440,416,10,0,1.498677099996712,coverage_exhausted,user_exit,0,0,1,e574c0ee97f70f80a3682103984af69bc0ee5f2ed23c785285248a739bbcadbe,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5884.589508,422.8313400000007,0.0,0.0,1215.839926,53.0,5334.187494,533.4187494,6775.96065,1244.951854,0.0,81,0,25,435,3297.5895079999996,2175.0,412.0,151.0,755.0,141.0,34.0,170.0,34.0,250.0,1250.0,237.0,True,False,True,,,,,176,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.188225002319086,32.95803999862982,0,36
127,development,native_strict_mixed_N_stratified,B-lite,FULL_CLEAR,,11,11,7382.875145,671.1704677272727,671.1704677272727,24974.375737199316,393,368,11,0,1.2941998000023887,coverage_exhausted,user_exit,0,1,4,522aeaeb7991f00a15fe3d58a82baaf9571c7d6c0cceef062f19d8e9f4ded932,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,2fc1cb8592ce2ee443a8a958af3232d93b692c4d97d56df53fec1d4bb0c10e9d,0,core,5626.167882999999,263.84959300000014,224.67132199999924,0.0,1268.1863470000008,11.0,5957.978613,541.6344193636364,6377.643945,419.6653319999996,0.0,31,0,25,388,3322.167883,1940.0,364.0,71.0,355.0,60.0,92.0,460.0,92.0,225.0,1125.0,212.0,True,False,True,,,,,98,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,14.710340007150073,18.209764995845035,0,35
0,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,10,10,7437.616928,743.7616928,743.7616928,26108.08463682446,365,341,10,0,0.9953163000027416,coverage_exhausted,user_exit,0,2,7,5ca4e5d5b5b357cfa2de319d08d344edcb68f83a1e184d6594c19aa7d41356d0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5513.774751,945.8615240000017,223.30539,0.0,754.6752629999995,53.0,6535.289921,653.5289921,7437.616928,760.8351990000001,368.8530559999999,37,10,25,352,3420.774750999999,1760.0,333.0,27.0,135.0,26.0,75.0,375.0,74.0,250.0,1250.0,233.0,True,False,True,,,,,60,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.37709999884828,1.761524999892572,0,46
1,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,11,11,7592.537866,690.230715090909,690.230715090909,27257.689356557148,352,326,11,0,1.6916920000076061,coverage_exhausted,user_exit,0,3,8,72ad836b15df6782b9be129feeafb8d0f7eb7f7282aa8260efe297efac923231,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5527.628074,980.2365600000002,415.3673749999998,0.0,669.3058569999995,23.0,3703.732458,336.7029507272727,7592.537866,2776.429172,2390.91245,126,90,25,338,3518.628074,1690.0,319.0,52.0,260.0,49.0,61.0,305.0,60.0,225.0,1125.0,210.0,True,False,True,,,,,88,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.323149989882946,9.073450007417705,0,47
2,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,12,12,7139.006527,594.9172105833333,594.9172105833333,25635.032642477683,329,307,12,0,1.062327000006917,coverage_exhausted,user_exit,0,2,4,dd71e9e82b09cf682481a425e20e13f660343cf8dfd5e81213af1a921fa11d91,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5351.255539,1033.6286450000005,131.70805699999983,0.0,622.4142859999997,17.0,5339.116063,444.92633858333335,7139.006527,1512.7561369999994,257.4415889999991,63,8,25,316,3472.2555389999998,1580.0,299.0,46.0,230.0,46.0,70.0,350.0,69.0,200.0,1000.0,184.0,True,False,True,,,,,83,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,5.1717100039240895,2.7509949970408343,0,48
3,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,13,13,7272.271716,559.4055166153846,559.4055166153846,25221.358595228434,364,343,13,0,0.9641230999986874,coverage_exhausted,user_exit,0,0,3,b3d31e6f53cde2340e0d3719da87d91736f816449d2e83c6edf867268be76ba2,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5571.266409999999,817.5941879999999,0.0,0.0,883.4111180000008,47.0,7005.761565,538.9047357692308,7035.761565,30.0,0.0,5,0,25,356,3455.2664099999993,1780.0,336.0,90.0,450.0,77.0,91.0,455.0,87.0,175.0,875.0,172.0,True,False,True,,,,,124,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,5.05579000237048,2.9618000007758383,0,42
4,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,14,14,6950.077242,496.43408871428574,496.43408871428574,25660.386209656906,295,273,14,0,1.2947410000051605,coverage_exhausted,user_exit,0,6,5,75a30ac5d7d468ce92198bb84fc945627b80c1353ab9b27b07f18534d6076f0c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4976.180841,885.2468999999995,561.2393800000004,0.0,527.4101209999994,17.0,4293.481724,306.67726600000003,6950.077242,2047.0243320000009,560.6660790000005,76,12,25,281,3308.180841000001,1405.0,263.0,90.0,450.0,87.0,41.0,205.0,37.0,150.0,750.0,139.0,True,False,True,,,,,132,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,6.878609998966565,4.311040003085508,0,47
5,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,15,15,6861.400472,457.42669813333333,457.42669813333333,25517.002372629246,284,263,15,0,1.4364911000011489,coverage_exhausted,user_exit,0,0,4,7bc2efcf7ca9f0f9fc27db5666c65c7d517e967913e0cbdf989100980fe1181d,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5067.466449000001,1064.4549840000018,0.0,0.0,729.4790389999978,47.0,3955.822695,263.721513,6861.400472,2218.299110000001,345.23513300000013,76,5,25,270,3464.466449000001,1350.0,253.0,74.0,370.0,64.0,71.0,355.0,71.0,125.0,625.0,118.0,True,False,True,,,,,118,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.833870002330489,3.3292300075117884,0,54
