mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d5b6206359b62p+9,0x1.59be65d91a028p+7",939.4228634059948,172.87187078897955,legacy_213,63,True,True,True,6777721715087236511268287269787/77371252455336267181195264,44.80368509923426,136.58816192643138,136.5962124602366,0.008050533805203486,196.03926298015284,175.79601452246195,175.80406505626715,False,0.0,0.0329457000043476,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b2c27052cac27p+9,-0x1.83467eaf87900p+2",869.519052838329,-6.051177665153091,legacy_213,64,True,True,True,8425221865360574745456892285011/38685626227668133590597632,115.57186879536607,140.24948146379828,140.25884412611845,0.009362662320171466,178.90802166662698,176.03108579712367,176.04044845944384,False,0.0,0.024393600004259497,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.555cb068deb21p+9,0x1.66be59b8824f6p+9",682.7241335952168,717.4871130596428,legacy_213,65,True,True,True,738895460948343747325573536775/38685626227668133590597632,9.596042011138252,135.88490825706282,135.89373814638563,0.008829889322811368,203.08079159777205,176.50106657661723,176.50989646594005,False,0.0,0.015317699988372624,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.5d1e4d64a9d4bp+9,0x1.65eef6d3dcb84p+9",698.2367368535282,715.8669075801595,global_boundary,66,True,True,True,1158238100096405208446843/38685626227668133590597632,1.4969876701798057e-05,135.64569926468414,135.65260444553272,0.00690518084857672,204.99999700602433,176.645698665889,176.65260384673758,False,0.0,0.021774099994217977,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.6e37c09a8b8d2p+8,0x1.7ed899ce963f0p+9",366.2177826491071,765.6921938165306,legacy_213,67,True,True,True,8026506100845942908157544940843/77371252455336267181195264,53.289991546038095,141.712801977743,141.7197124062879,0.00691042854489865,174.75276139138356,176.66335425601972,176.67026468456461,False,0.0,0.018075899992254563,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.e15cb068deb21p+9,0x1.d106991df6c23p+7",962.7241335952168,232.5128869403571,legacy_213,68,True,True,True,23644654750346860713978013575663/1237940039285380274899124224,9.596042011138138,136.33846356742404,136.34843896532863,0.009975397904582906,203.08079159777205,176.95462188697846,176.96459728488304,False,0.0,0.014960600004997104,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a71be04d45c69p+9,-0x1.06c4ce74b1f84p+6",846.2177826491071,-65.69219381653062,legacy_213,69,True,True,True,31329320028981930788807284221507/309485009821345068724781056,51.96545036842451,142.06777922017193,142.07384839963697,0.006069179465043817,174.75276139138356,177.01833149844865,177.0244006779137,False,0.0,0.03887649999524001,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.e489e27e36d8bp+9,0x1.ed83d3f1a1279p+7",969.0772245185666,246.75747637836665,global_boundary,70,True,True,True,99989368280604598438446135/1237940039285380274899124224,4.038538509121281e-05,136.1057350656497,136.11572005188694,0.00998498623724231,204.99999192292267,177.10573345023423,177.11571843647147,False,0.0,0.023007399999187328,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.39632fa895f25p+8,0x1.8483cd7222053p+9",313.3874459615784,777.0297072092166,global_boundary,71,True,True,True,51319627754336485131043875/309485009821345068724781056,8.291133372040349e-05,142.67283557342174,142.68212251770373,0.009286944281996057,172.56931188877778,177.18669795117728,177.19598489545928,False,0.0,0.017361799997161143,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9f7991db959dep+9,-0x1.d1425ac1669eap+6",830.9497637253332,-116.31479932965127,global_boundary,72,True,True,True,169388242219217558843243055/1237940039285380274899124224,6.841536855972663e-05,142.76275137625888,142.77198465968726,0.009233283428386585,172.81020736275659,177.3247928488102,177.3340261322386,False,0.0,0.020228199995472096,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c184e0a59584ep+8,0x1.68b4802c27df2p+9",449.519052838329,721.4101615137754,legacy_213,73,True,True,True,19795000127864759595076803357039/77371252455336267181195264,137.3554498959902,147.95637509851306,147.96532599322668,0.008950894713620983,175.0,182.95637509851306,182.96532599322668,False,0.0,0.01797630000510253,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.8237c09a8b8d2p+8,0x1.6d868cfd5f0f1p+9",386.2177826491071,731.051177665153,legacy_213,74,True,True,True,5518317409648925072243992062095/38685626227668133590597632,74.06542440852354,149.0594531468769,149.06866800692583,0.00921486004892813,170.3602128687551,183.13149572062792,183.14071058067685,False,0.0,0.02081929999985732,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a8c27052cac27p+9,0x1.c96ffa7b04190p+4",849.519052838329,28.589838486224437,legacy_213,75,True,True,True,78452610948975744255788702648603/309485009821345068724781056,135.99424639583503,148.35302286620598,148.3613623091084,0.008339442902411065,175.0,183.35302286620598,183.3613623091084,False,0.0,0.021335900004487485,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.006900584fbe6p+9,0x1.63e2735af0af4p+9",512.820323027551,711.7691453623979,legacy_213,76,True,True,True,17826336565709271574857005989155/77371252455336267181195264,122.73151202154611,147.2675365579393,147.27753029662344,0.009993738684130449,180.45369759569047,183.3582760770774,183.36826981576155,False,0.0,0.02454810000199359,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9d1be04d45c69p+9,-0x1.f0d19fabe1e40p+4",826.2177826491071,-31.05117766515309,legacy_213,77,True,True,True,5421313510812672588140812344475/38685626227668133590597632,72.71237995424303,149.44145102378485,149.45139821299762,0.009947189212766716,170.36021286875513,183.51349359753587,183.52344078674864,False,0.0,0.016434100005426444,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b46900584fbe6p+9,0x1.60ec65287a85cp+6",872.820323027551,88.23085463760202,legacy_213,78,True,True,True,71305346262837075665547048031127/309485009821345068724781056,122.73151202154611,147.68310087854113,147.69309292314173,0.009992044600608097,180.45369759569047,183.77384039767924,183.78383244227985,False,0.0,0.014544100005878136,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.42eaa08f81956p+8,0x1.725899ce963f0p+9",322.9165124598852,740.6921938165306,legacy_213,79,True,True,True,1643825240597183906150555312835/77371252455336267181195264,10.68000286692586,150.48416270139637,150.49367275283308,0.009510051436706135,166.60445538412608,183.80505377822158,183.8145638296583,False,0.0,0.04173489999084268,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.91755047c0cabp+9,-0x1.6ac4ce74b1f84p+6",802.9165124598852,-90.69219381653062,legacy_213,80,True,True,True,5750628143491989978208613941347/309485009821345068724781056,9.334204527507154,150.8511576116142,150.85970596789562,0.008548356281409042,166.60445538412608,184.17204868843942,184.18059704472086,False,0.0,0.027880499997991137,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.200f905dd4ba4p+9,0x1.5f106689b97f5p+9",576.1215932167729,702.1281292110203,legacy_213,81,True,True,True,846731644058073150021943280239/4835703278458516698824704,91.75994362723532,147.1306220591501,147.13832653419516,0.007704475045045456,186.64801127455263,184.46022431406064,184.46792878910568,False,0.0,0.019302799992146902,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c00f905dd4ba4p+9,0x1.27be65d91a028p+7",896.1215932167729,147.87187078897955,legacy_213,82,True,True,True,13547706304929166840848087356895/77371252455336267181195264,91.75994362723532,147.57334079997963,147.58253280706862,0.009192007088984155,186.64801127455263,184.90294305489016,184.91213506197914,False,0.0,0.03620180000143591,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.3fb6206359b62p+9,0x1.5a3e59b8824f6p+9",639.4228634059948,692.4871130596428,legacy_213,83,True,True,True,8634631774015312438096569399987/77371252455336267181195264,57.45026656414427,147.75438551422667,147.7640948839785,0.009709369751817576,193.50994668717084,186.45637485166083,186.46608422141264,False,0.0,0.027392999996664003,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cbb6206359b62p+9,0x1.9f06991df6c23p+7",919.4228634059948,207.5128869403571,legacy_213,84,True,True,True,138154108384244912937506624934975/1237940039285380274899124224,57.45026656414416,148.2287031046307,148.2376702171904,0.008967112559702173,193.50994668717084,186.93069244206487,186.9396595546246,False,0.0,0.020073399995453656,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.3824f48036036p+8,0x1.6b9787f789128p+9",312.1443557865017,727.1838368815706,global_boundary,85,True,True,True,11482056711221840617027907/77371252455336267181195264,7.420105509936548e-05,154.57821528997272,154.58791212895062,0.009696838977902189,163.26944512080314,187.23210431413335,187.24180115311125,False,0.0,0.01718420001270715,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.899488c77c1b9p+9,-0x1.71dfa27b17eabp+6",787.1604241710658,-92.468393252692,global_boundary,86,True,True,True,665025564453093494264534103/4951760157141521099596496896,6.715042388805159e-05,154.67564753453397,154.68506202739627,0.009414492862305224,163.51459707319154,187.37856694917227,187.38798144203457,False,0.0,0.025406499989912845,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.5f5cb068deb21p+9,0x1.556c4ce74b1f8p+9",702.7241335952168,682.8460969082653,legacy_213,87,True,True,True,1543556486483836656442082057995/38685626227668133590597632,20.153073179283183,149.47406379364995,149.483624280092,0.009560486442040883,200.96938536414305,189.66794086647855,189.67750135292061,False,0.0,0.022585300001082942,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d75cb068deb21p+9,0x1.0b27663169c0fp+8",942.7241335952168,267.15390309173466,legacy_213,88,True,True,True,12348451891870693492360191020307/309485009821345068724781056,20.153073179283183,149.9861432190537,149.99574402336404,0.009600804310338162,200.96938536414305,190.18002029188233,190.18962109619264,False,0.0,0.021533200007979758,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.6e86a12071a82p+9,0x1.54161e40da210p+9",733.0517921977009,680.1727982583125,global_boundary,89,True,True,True,2666615115472228027972395/77371252455336267181195264,1.723259640584729e-05,149.8410253712807,149.85013564868223,0.009110277401532585,204.9999965534804,190.84102468197676,190.8501349593783,False,0.0,0.02903419999347534,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.56eaa08f81956p+8,0x1.61068cfd5f0f1p+9",342.9165124598852,706.051177665153,legacy_213,90,True,True,True,2326976979524545439299101914971/38685626227668133590597632,30.541875635541942,158.54865052983422,158.55859827498782,0.009947745153596088,161.98407562552325,190.94546565493886,190.95541340009248,False,0.0,0.04289729999436531,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9637c09a8b8d2p+8,0x1.5c34802c27df2p+9",406.2177826491071,696.4101615137754,legacy_213,91,True,True,True,13799175529892680909341274974479/77371252455336267181195264,93.5509741609103,157.9551116207952,157.9643411902696,0.009229569474399568,166.24515496597098,191.2041426139894,191.2133721834638,False,0.0,0.0200089999998454,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.87755047c0cabp+9,-0x1.c068cfd5f0f20p+5",782.9165124598852,-56.05117766515309,legacy_213,92,True,True,True,2223977025126430008806211114975/38685626227668133590597632,29.16966399162891,158.94238096273543,158.9509459858647,0.00856502312927887,161.98407562552325,191.3391960878401,191.34776111096937,False,0.0,0.03513099999690894,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ddc94f9d0c891p+9,0x1.26c15829d70ccp+8",955.5727421103676,294.7552515172981,global_boundary,93,True,True,True,2949339692535426747250855/38685626227668133590597632,3.811932276676089e-05,150.37258005232425,150.38169101293033,0.009110960606079743,204.99999237613514,191.3725785275513,191.38168948815735,False,0.0,0.02328029999625869,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.931be04d45c69p+9,0x1.cb7fd3d820c80p+1",806.2177826491071,3.589838486224437,legacy_213,94,True,True,True,54421344112592527173181923568475/309485009821345068724781056,92.17008570707264,158.3663220880397,158.37441033742613,0.008088249386418056,166.245154965971,191.6153530812339,191.62344133062032,False,0.0,0.021848999997018836,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d584e0a59584ep+8,0x1.5762735af0af4p+9",469.519052838329,686.7691453623979,legacy_213,95,True,True,True,22309952830602514863317329314123/77371252455336267181195264,156.40612970872257,157.87810471271868,157.88753463920548,0.009429926486802742,171.38509548634457,192.1551238099876,192.1645537364744,False,0.0,0.016913300001760945,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9ec27052cac27p+9,0x1.f9d8ca50f50b8p+5",829.519052838329,63.23085463760202,legacy_213,96,True,True,True,88513094943638612092034901011475/309485009821345068724781056,155.01552365970588,158.31320666611396,158.32113602226792,0.007929356153965728,171.38509548634457,192.59022576338288,192.59815511953684,False,0.0,0.025710200003231876,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.0a6900584fbe6p+9,0x1.52906689b97f5p+9",532.820323027551,677.1281292110203,legacy_213,97,True,True,True,4982708658123605477248811275211/19342813113834066795298816,138.3736308584779,158.49693746942532,158.50492213427108,0.007984664845764655,177.32527382830415,193.96199223508614,193.9699768999319,False,0.0,0.0160191000031773,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.aa6900584fbe6p+9,0x1.eb7ccbb234050p+6",852.820323027551,122.87187078897955,legacy_213,98,True,True,True,19930834632494416326390844866075/77371252455336267181195264,138.37363085847778,158.95601130163996,158.96306704895846,0.007055747318503336,177.32527382830415,194.42106606730079,194.4281218146193,False,0.0,0.023582299996633083,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.2a0f905dd4ba4p+9,0x1.4dbe59b8824f6p+9",596.1215932167729,667.4871130596428,legacy_213,99,True,True,True,15404616363857244526894973928695/77371252455336267181195264,105.06983512678335,160.06757373861208,160.07504019098448,0.00746645237239818,183.98603297464302,196.8647803335407,196.8722467859131,False,0.0,0.04085289999784436,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b60f905dd4ba4p+9,0x1.6d06991df6c23p+7",876.1215932167729,182.5128869403571,legacy_213,100,True,True,True,246473861821715800673689472546943/1237940039285380274899124224,105.06983512678335,160.5598531175868,160.5673875839779,0.007534466391092565,183.98603297464302,197.35705971251542,197.36459417890651,False,0.0,0.037510699999984354,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.39632e35d3c01p+8,0x1.52ab425202718p+9",313.387423862645,677.3379614364558,global_boundary,101,True,True,True,41636876113603160399495087/309485009821345068724781056,6.726800347678363e-05,168.78377039847805,168.79319424051326,0.009423842035204189,154.26464972499804,199.63670034347766,199.64612418551286,False,0.0,0.01570499999797903,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.744e9ce8bca0dp+9,-0x1.09e02a6075959p+6",744.6141634865795,-66.46891165464093,global_boundary,102,True,True,True,652735677019732629891779135/4951760157141521099596496896,6.590946225060179e-05,168.8895919969029,168.89933963561538,0.009747638712468643,154.5149984023504,199.792591677373,199.80233931608547,False,0.0,0.016401099986978807,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.6aeaa08f81956p+8,0x1.4fb4802c27df2p+9",362.9165124598852,671.4101615137754,legacy_213,103,True,True,True,7416494669643921379568704013991/77371252455336267181195264,49.13510262229158,168.27432535253388,168.2823199646126,0.007994612078732644,157.64337522473747,199.80300039748138,199.81099500956012,False,0.0,0.03200829999695998,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.7d755047c0cabp+9,-0x1.56900584fbe70p+4",762.9165124598852,-21.410161513775563,legacy_213,104,True,True,True,28842652227102586714426974176635/309485009821345068724781056,47.73723988118343,168.69906203536684,168.70704168644338,0.007979651076539085,157.64337522473753,200.22773708031434,200.23571673139088,False,0.0,0.03848190000280738,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.49b6206359b62p+9,0x1.48ec4ce74b1f8p+9",659.4228634059948,657.8460969082653,legacy_213,105,True,True,True,10243953825086298784095167774907/77371252455336267181195264,68.54951822439705,163.0042941950698,163.0139479197005,0.009653724630709348,191.29009635512028,201.26231346609387,201.27196719072458,False,0.0,0.028122100004111417,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.aa37c09a8b8d2p+8,0x1.4ae2735af0af4p+9",426.2177826491071,661.7691453623979,legacy_213,106,True,True,True,16314128232630436353503661375723/77371252455336267181195264,111.66175664136699,168.8391686111473,168.8478157237394,0.008647112592086614,162.42934923323543,201.3250384577944,201.33368557038648,False,0.0,0.026891000001342036,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.891be04d45c69p+9,0x1.31d8ca50f50b8p+5",786.2177826491071,38.23085463760202,legacy_213,107,True,True,True,64481828107255396064959284596307/309485009821345068724781056,110.25398214991492,169.2886119992034,169.29458072923967,0.005968730036272518,162.42934923323543,201.7744818458505,201.78045057588676,False,0.0,0.018047800011117943,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c1b6206359b62p+9,0x1.e44ecc62d381ep+7",899.4228634059948,242.15390309173466,legacy_213,108,True,True,True,40975815300345205756593971861415/309485009821345068724781056,68.54951822439705,163.5369025403165,163.54656953061232,0.009666990295812639,191.29009635512028,201.79492181134057,201.80458880163638,False,0.0,0.02765640000870917,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.e984e0a59584ep+8,0x1.46106689b97f5p+9",489.519052838329,652.1281292110203,legacy_213,109,True,True,True,12288658762741596779255157533595/38685626227668133590597632,173.95786054107168,170.24122325413077,170.24793697658015,0.0067137224493762915,168.0828010551695,203.8577834651647,203.86449718761406,False,0.0,0.013951400003861636,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.94c27052cac27p+9,0x1.877ccbb234050p+6",809.519052838329,97.87187078897955,legacy_213,110,True,True,True,12197903363359143783602310516431/38685626227668133590597632,172.53907146557015,170.7168373521,170.72629674509173,0.009459392991743698,168.0828010551695,204.3333975631339,204.34285695612564,False,0.0,0.03183089999947697,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.146900584fbe6p+9,0x1.413e59b8824f6p+9",552.820323027551,642.4871130596428,legacy_213,111,True,True,True,21787744691422495771656335879475/77371252455336267181195264,152.4151959833149,172.79149306950183,172.7981986474533,0.006705577951464647,174.51696080333673,207.69488523016918,207.70159080812064,False,0.0,0.01689020000048913,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.695cb068deb21p+9,0x1.441a401613ef9p+9",722.7241335952168,648.2050807568877,legacy_213,112,True,True,True,4448847016181595281806810241559/77371252455336267181195264,29.175608052618486,168.00363871060998,168.01225599764697,0.008617287036997823,199.164878389476,207.83661438850518,207.84523167554218,False,0.0,0.017799699999159202,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a06900584fbe6p+9,0x1.3b06991df6c23p+7",832.820323027551,157.5128869403571,legacy_213,113,True,True,True,348603915062759794905279638912063/1237940039285380274899124224,152.4151959833148,173.3001001744933,173.3099201310326,0.00981995653930312,174.51696080333676,208.20349233516066,208.21331229169996,False,0.0,0.02409909998823423,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cd5cb068deb21p+9,0x1.2dcb7fd3d820cp+8",922.7241335952168,301.7949192431122,legacy_213,114,True,True,True,2224423508090796556046506713015/38685626227668133590597632,29.175608052618486,168.59182938713846,168.59880433958895,0.006974952450491401,199.164878389476,208.42480506503367,208.43178001748416,False,0.0,0.030462999988230877,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.3f9d8084779d8p+8,0x1.4334802c27df2p+9",319.6152422706632,646.4101615137754,legacy_213,115,True,True,True,40434846694903971562723522779/4835703278458516698824704,4.189641706009638,178.90017521348065,178.90895964055477,0.00878442707411864,149.22205101855957,208.74458541719258,208.75336984426667,False,0.0,0.03133200001320802,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.67cec0423bcecp+9,-0x1.734802c27df38p+5",719.6152422706632,-46.41016151377556,legacy_213,116,True,True,True,1716535292505882942079986962303/309485009821345068724781056,2.777068387860595,179.33777196843405,179.3465784128032,0.008806444369156452,149.22205101855957,209.18218217214599,209.19098861651514,False,0.0,0.0313295000087237,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.7eeaa08f81956p+8,0x1.3e62735af0af4p+9",382.9165124598852,636.7691453623979,legacy_213,117,True,True,True,9931447372381676999652950859395/77371252455336267181195264,66.38388443965528,180.1320481321982,180.14121630856638,0.009168176368177683,153.6068639060794,210.85342091341408,210.86258908978226,False,0.0,0.03209019999485463,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.73755047c0cabp+9,0x1.a7632943d42e0p+3",742.9165124598852,13.230854637602022,legacy_213,118,True,True,True,38903136221765456661735497869427/309485009821345068724781056,64.96139796044429,180.5943480207867,180.6027214600516,0.00837343926491485,153.6068639060794,211.31572080200257,211.3240942412675,False,0.0,0.03172850000555627,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.340f905dd4ba4p+9,0x1.3c6c4ce74b1f8p+9",616.1215932167729,632.8460969082653,legacy_213,119,True,True,True,17013938414928231048815432747775/77371252455336267181195264,116.76730132993669,176.98672604671452,176.9937470056331,0.007020958918587894,181.64653973401235,213.316033993517,213.3230549524356,False,0.0,0.022061800002120435,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ac0f905dd4ba4p+9,0x1.b24ecc62d381ep+7",856.1215932167729,217.15390309173466,legacy_213,120,True,True,True,68055753659712928306366195318967/309485009821345068724781056,116.7673013299368,177.5397689808526,177.54680469343558,0.007035712582961651,181.64653973401235,213.8690769276551,213.87611264023803,False,0.0,0.021068800007924438,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be37c09a8b8d2p+8,0x1.39906689b97f5p+9",446.2177826491071,627.1281292110203,legacy_213,121,True,True,True,9290746463755557392406928231275/38685626227668133590597632,128.312078331718,182.34250806666876,182.35087873742833,0.008370670759575205,158.93505123915085,214.12951831449894,214.1378889852585,False,0.0,0.032310200011124834,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.7f1be04d45c69p+9,0x1.237ccbb234050p+6",766.2177826491071,72.87187078897955,legacy_213,122,True,True,True,9193995008811241802208091020055/38685626227668133590597632,126.87870299994188,182.83532000859097,182.84343653640119,0.008116527810216212,158.93505123915085,214.62233025642115,214.63044678423137,False,0.0,0.02470520000497345,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.3d1d1248a60f1p+8,0x1.39ced9549e1aap+9",317.11356023840113,627.6160074016564,global_boundary,123,True,True,True,38456005762592794204883423/309485009821345068724781056,6.212902997049241e-05,186.00663199266313,186.0164593700532,0.009827377390081438,145.63610671998427,215.13385333666,215.14368071405008,False,0.0,0.017020299987052567,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.5fb55856cae32p+9,-0x1.330c463d3b31ep+5",703.4167583933506,-38.38099334561251,global_boundary,124,True,True,True,640765431383675488791182511/4951760157141521099596496896,6.470077619269432e-05,186.1233728887338,186.13268032443628,0.009307435702481826,145.89261678864585,215.30189624646297,215.31120368216546,False,0.0,0.03610409999964759,SAFE
M1,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.fd84e0a59584ep+8,0x1.34be59b8824f6p+9",509.519052838329,617.4871130596428,legacy_213,125,True,True,True,26597094212506795782226152487199/77371252455336267181195264,189.91320568055755,185.9028013704851,185.91030136183218,0.007499991347089008,165.11246047700348,218.9252934658858,218.9327934572329,False,0.0,0.018915400010882877,SAFE
