id,cohort,family,total,comparison,delta_s_per_source,delta_percent,delta_total_s,baseline_s_per_source,valid
162,evaluation,strict_mixed_stratified,16,R12-R0,-100.81780693749994,-17.26465341712411,-1613.084910999999,583.9550004375,True
162,evaluation,strict_mixed_stratified,16,R12-R1,-58.434405124999955,-10.789783894384323,-934.9504819999993,541.571598625,True
162,evaluation,strict_mixed_stratified,16,R12-R2,-54.09386056249997,-10.069012234763115,-865.5017689999995,537.2310540625,True
163,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,939.8160109,True
163,evaluation,strict_mixed_stratified,10,R2-R0,-234.17787800000008,-24.917417375741802,-2341.7787800000006,939.8160109,True
163,evaluation,strict_mixed_stratified,10,R12-R0,-234.17787800000008,-24.917417375741802,-2341.7787800000006,939.8160109,True
163,evaluation,strict_mixed_stratified,10,R12-R1,-234.17787800000008,-24.917417375741802,-2341.7787800000006,939.8160109,True
163,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,705.6381329,True
164,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,803.5296197272728,True
164,evaluation,strict_mixed_stratified,11,R2-R0,-169.6713585454546,-21.115756579457894,-1866.3849440000013,803.5296197272728,True
164,evaluation,strict_mixed_stratified,11,R12-R0,-169.6713585454546,-21.115756579457894,-1866.3849440000013,803.5296197272728,True
164,evaluation,strict_mixed_stratified,11,R12-R1,-169.6713585454546,-21.115756579457894,-1866.3849440000013,803.5296197272728,True
164,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,633.8582611818182,True
165,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,702.4214696666667,True
165,evaluation,strict_mixed_stratified,12,R2-R0,-113.91190741666674,-16.217030990058362,-1366.942889,702.4214696666667,True
165,evaluation,strict_mixed_stratified,12,R12-R0,-113.91190741666674,-16.217030990058362,-1366.942889,702.4214696666667,True
165,evaluation,strict_mixed_stratified,12,R12-R1,-113.91190741666674,-16.217030990058362,-1366.942889,702.4214696666667,True
165,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,588.5095622499999,True
166,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,685.6251429230769,True
166,evaluation,strict_mixed_stratified,13,R2-R0,-156.0181708461538,-22.75560814193451,-2028.2362209999992,685.6251429230769,True
166,evaluation,strict_mixed_stratified,13,R12-R0,-156.0181708461538,-22.75560814193451,-2028.2362209999992,685.6251429230769,True
166,evaluation,strict_mixed_stratified,13,R12-R1,-156.0181708461538,-22.75560814193451,-2028.2362209999992,685.6251429230769,True
166,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,529.6069720769231,True
167,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,660.443521,True
167,evaluation,strict_mixed_stratified,14,R2-R0,-143.56501207142867,-21.737666811244054,-2009.9101690000007,660.443521,True
167,evaluation,strict_mixed_stratified,14,R12-R0,-143.56501207142867,-21.737666811244054,-2009.9101690000007,660.443521,True
167,evaluation,strict_mixed_stratified,14,R12-R1,-143.56501207142867,-21.737666811244054,-2009.9101690000007,660.443521,True
167,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,516.8785089285714,True
168,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,523.8464095333334,True
168,evaluation,strict_mixed_stratified,15,R2-R0,-93.38772840000007,-17.827310963760194,-1400.8159260000002,523.8464095333334,True
168,evaluation,strict_mixed_stratified,15,R12-R0,-93.38772840000007,-17.827310963760194,-1400.8159260000002,523.8464095333334,True
168,evaluation,strict_mixed_stratified,15,R12-R1,-93.38772840000007,-17.827310963760194,-1400.8159260000002,523.8464095333334,True
168,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,430.4586811333333,True
169,evaluation,strict_mixed_stratified,16,R1-R0,-145.31905574999996,-36.53669599482134,-2325.1048919999994,397.7345290625,True
169,evaluation,strict_mixed_stratified,16,R2-R0,-28.22919274999998,-7.097496115446404,-451.6670839999997,397.7345290625,True
169,evaluation,strict_mixed_stratified,16,R12-R0,-139.35335362499995,-35.03677539726554,-2229.6536579999993,397.7345290625,True
169,evaluation,strict_mixed_stratified,16,R12-R1,5.965702125000007,2.3634454919545442,95.45123400000011,252.4154733125,True
169,evaluation,strict_mixed_stratified,16,R12-R2,-111.12416087499997,-30.073763476319453,-1777.9865739999996,369.5053363125,True
170,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,887.9106026,True
170,evaluation,strict_mixed_stratified,10,R2-R0,-199.76932209999995,-22.49881029858534,-1997.6932209999995,887.9106026,True
170,evaluation,strict_mixed_stratified,10,R12-R0,-199.76932209999995,-22.49881029858534,-1997.6932209999995,887.9106026,True
170,evaluation,strict_mixed_stratified,10,R12-R1,-199.76932209999995,-22.49881029858534,-1997.6932209999995,887.9106026,True
170,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,688.1412805,True
171,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,782.3143678181818,True
171,evaluation,strict_mixed_stratified,11,R2-R0,-106.20001327272735,-13.575107097791324,-1168.2001460000001,782.3143678181818,True
171,evaluation,strict_mixed_stratified,11,R12-R0,-106.20001327272735,-13.575107097791324,-1168.2001460000001,782.3143678181818,True
171,evaluation,strict_mixed_stratified,11,R12-R1,-106.20001327272735,-13.575107097791324,-1168.2001460000001,782.3143678181818,True
171,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,676.1143545454545,True
172,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,751.4388606666666,True
172,evaluation,strict_mixed_stratified,12,R2-R0,-216.1233229999999,-28.761265129176063,-2593.4798759999994,751.4388606666666,True
172,evaluation,strict_mixed_stratified,12,R12-R0,-216.1233229999999,-28.761265129176063,-2593.4798759999994,751.4388606666666,True
172,evaluation,strict_mixed_stratified,12,R12-R1,-216.1233229999999,-28.761265129176063,-2593.4798759999994,751.4388606666666,True
172,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,535.3155376666667,True
173,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,684.1101606923077,True
173,evaluation,strict_mixed_stratified,13,R2-R0,-145.84223084615383,-21.318530147040065,-1895.949001,684.1101606923077,True
173,evaluation,strict_mixed_stratified,13,R12-R0,-145.84223084615383,-21.318530147040065,-1895.949001,684.1101606923077,True
173,evaluation,strict_mixed_stratified,13,R12-R1,-145.84223084615383,-21.318530147040065,-1895.949001,684.1101606923077,True
173,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,538.2679298461538,True
174,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,647.8698912142856,True
174,evaluation,strict_mixed_stratified,14,R2-R0,-183.51477749999992,-28.325869127216723,-2569.2068849999996,647.8698912142856,True
174,evaluation,strict_mixed_stratified,14,R12-R0,-183.51477749999992,-28.325869127216723,-2569.2068849999996,647.8698912142856,True
174,evaluation,strict_mixed_stratified,14,R12-R1,-183.51477749999992,-28.325869127216723,-2569.2068849999996,647.8698912142856,True
174,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,464.3551137142857,True
175,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,569.9558896,True
175,evaluation,strict_mixed_stratified,15,R2-R0,-63.52764293333331,-11.146063071287422,-952.9146439999995,569.9558896,True
175,evaluation,strict_mixed_stratified,15,R12-R0,-63.52764293333331,-11.146063071287422,-952.9146439999995,569.9558896,True
175,evaluation,strict_mixed_stratified,15,R12-R1,-63.52764293333331,-11.146063071287422,-952.9146439999995,569.9558896,True
175,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,506.42824666666667,True
176,evaluation,strict_mixed_stratified,16,R1-R0,-1.139591312499988,-0.3555406209780922,-18.233460999999807,320.52351975,True
176,evaluation,strict_mixed_stratified,16,R2-R0,41.521798437500024,12.954368674687569,664.3487750000004,320.52351975,True
176,evaluation,strict_mixed_stratified,16,R12-R0,-92.7520260625,-28.937666145325046,-1484.032417,320.52351975,True
176,evaluation,strict_mixed_stratified,16,R12-R1,-91.61243475,-28.68410918426272,-1465.798956,319.3839284375,True
176,evaluation,strict_mixed_stratified,16,R12-R2,-134.27382450000002,-37.08757378004839,-2148.3811920000003,362.0453181875,True
177,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,970.7002391,True
177,evaluation,strict_mixed_stratified,10,R2-R0,-288.841454,-29.755988755890687,-2888.4145399999998,970.7002391,True
177,evaluation,strict_mixed_stratified,10,R12-R0,-288.841454,-29.755988755890687,-2888.4145399999998,970.7002391,True
177,evaluation,strict_mixed_stratified,10,R12-R1,-288.841454,-29.755988755890687,-2888.4145399999998,970.7002391,True
177,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,681.8587851,True
178,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,867.5823631818181,True
178,evaluation,strict_mixed_stratified,11,R2-R0,-237.20495409090904,-27.340914725487373,-2609.254494999999,867.5823631818181,True
178,evaluation,strict_mixed_stratified,11,R12-R0,-237.20495409090904,-27.340914725487373,-2609.254494999999,867.5823631818181,True
178,evaluation,strict_mixed_stratified,11,R12-R1,-237.20495409090904,-27.340914725487373,-2609.254494999999,867.5823631818181,True
178,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,630.377409090909,True
179,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,735.1782650833334,True
179,evaluation,strict_mixed_stratified,12,R2-R0,-170.62583733333338,-23.208770639321433,-2047.510048,735.1782650833334,True
179,evaluation,strict_mixed_stratified,12,R12-R0,-170.62583733333338,-23.208770639321433,-2047.510048,735.1782650833334,True
179,evaluation,strict_mixed_stratified,12,R12-R1,-170.62583733333338,-23.208770639321433,-2047.510048,735.1782650833334,True
179,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,564.55242775,True
180,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,667.6185223846153,True
180,evaluation,strict_mixed_stratified,13,R2-R0,-202.21592138461529,-30.28914186837354,-2628.8069779999996,667.6185223846153,True
180,evaluation,strict_mixed_stratified,13,R12-R0,-202.21592138461529,-30.28914186837354,-2628.8069779999996,667.6185223846153,True
180,evaluation,strict_mixed_stratified,13,R12-R1,-202.21592138461529,-30.28914186837354,-2628.8069779999996,667.6185223846153,True
180,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,465.402601,True
181,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,727.4033894285714,True
181,evaluation,strict_mixed_stratified,14,R2-R0,-244.42013814285707,-33.60173209185442,-3421.881933999999,727.4033894285714,True
181,evaluation,strict_mixed_stratified,14,R12-R0,-244.42013814285707,-33.60173209185442,-3421.881933999999,727.4033894285714,True
181,evaluation,strict_mixed_stratified,14,R12-R1,-244.42013814285707,-33.60173209185442,-3421.881933999999,727.4033894285714,True
181,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,482.9832512857143,True
182,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,537.4535903333333,True
182,evaluation,strict_mixed_stratified,15,R2-R0,-95.3013885333333,-17.73202193592689,-1429.5208279999997,537.4535903333333,True
182,evaluation,strict_mixed_stratified,15,R12-R0,-95.3013885333333,-17.73202193592689,-1429.5208279999997,537.4535903333333,True
182,evaluation,strict_mixed_stratified,15,R12-R1,-95.3013885333333,-17.73202193592689,-1429.5208279999997,537.4535903333333,True
182,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,442.1522018,True
183,evaluation,strict_mixed_stratified,16,R1-R0,-1.9904882499999985,-0.43448960093895245,-31.847811999999976,458.1210334375,True
183,evaluation,strict_mixed_stratified,16,R2-R0,-176.29855837499997,-38.482965309876306,-2820.7769339999995,458.1210334375,True
183,evaluation,strict_mixed_stratified,16,R12-R0,-186.49729606249997,-40.70917562180502,-2983.9567369999995,458.1210334375,True
183,evaluation,strict_mixed_stratified,16,R12-R1,-184.50680781249997,-40.4504389717324,-2952.1089249999995,456.1305451875,True
183,evaluation,strict_mixed_stratified,16,R12-R2,-10.1987376875,-3.618851791447157,-163.179803,281.8224750625,True
184,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,918.8426810000001,True
184,evaluation,strict_mixed_stratified,10,R2-R0,-215.00878620000015,-23.399956341383767,-2150.087862000001,918.8426810000001,True
184,evaluation,strict_mixed_stratified,10,R12-R0,-215.00878620000015,-23.399956341383767,-2150.087862000001,918.8426810000001,True
184,evaluation,strict_mixed_stratified,10,R12-R1,-215.00878620000015,-23.399956341383767,-2150.087862000001,918.8426810000001,True
184,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,703.8338947999999,True
185,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,791.7476555454546,True
185,evaluation,strict_mixed_stratified,11,R2-R0,-220.39693218181822,-27.836764736610597,-2424.3662540000005,791.7476555454546,True
185,evaluation,strict_mixed_stratified,11,R12-R0,-220.39693218181822,-27.836764736610597,-2424.3662540000005,791.7476555454546,True
185,evaluation,strict_mixed_stratified,11,R12-R1,-220.39693218181822,-27.836764736610597,-2424.3662540000005,791.7476555454546,True
185,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,571.3507233636363,True
186,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,798.9226236666667,True
186,evaluation,strict_mixed_stratified,12,R2-R0,-228.8792814166667,-28.648491685743227,-2746.551377,798.9226236666667,True
186,evaluation,strict_mixed_stratified,12,R12-R0,-228.8792814166667,-28.648491685743227,-2746.551377,798.9226236666667,True
186,evaluation,strict_mixed_stratified,12,R12-R1,-228.8792814166667,-28.648491685743227,-2746.551377,798.9226236666667,True
186,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,570.04334225,True
187,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,737.1738386923078,True
187,evaluation,strict_mixed_stratified,13,R2-R0,-138.50063876923082,-18.788056697036453,-1800.508304,737.1738386923078,True
187,evaluation,strict_mixed_stratified,13,R12-R0,-138.50063876923082,-18.788056697036453,-1800.508304,737.1738386923078,True
187,evaluation,strict_mixed_stratified,13,R12-R1,-138.50063876923082,-18.788056697036453,-1800.508304,737.1738386923078,True
187,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,598.6731999230769,True
188,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,642.4848657857143,True
188,evaluation,strict_mixed_stratified,14,R2-R0,-190.13439335714287,-29.593598772886537,-2661.881506999999,642.4848657857143,True
188,evaluation,strict_mixed_stratified,14,R12-R0,-190.13439335714287,-29.593598772886537,-2661.881506999999,642.4848657857143,True
188,evaluation,strict_mixed_stratified,14,R12-R1,-190.13439335714287,-29.593598772886537,-2661.881506999999,642.4848657857143,True
188,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,452.35047242857144,True
189,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,622.0292259333334,True
189,evaluation,strict_mixed_stratified,15,R2-R0,-159.7455268666667,-25.681353898922364,-2396.182903000001,622.0292259333334,True
189,evaluation,strict_mixed_stratified,15,R12-R0,-159.7455268666667,-25.681353898922364,-2396.182903000001,622.0292259333334,True
189,evaluation,strict_mixed_stratified,15,R12-R1,-159.7455268666667,-25.681353898922364,-2396.182903000001,622.0292259333334,True
189,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,462.28369906666666,True
190,evaluation,strict_mixed_stratified,16,R1-R0,-10.673283437500004,-2.836213953103614,-170.77253500000006,376.32151925,True
190,evaluation,strict_mixed_stratified,16,R2-R0,22.146249875000024,5.884927845512789,354.3399980000004,376.32151925,True
190,evaluation,strict_mixed_stratified,16,R12-R0,-3.1508636249999995,-0.8372796834152874,-50.41381799999999,376.32151925,True
190,evaluation,strict_mixed_stratified,16,R12-R1,7.522419812500004,2.057283223528914,120.35871700000007,365.6482358125,True
190,evaluation,strict_mixed_stratified,16,R12-R2,-25.297113500000023,-6.348597166478545,-404.75381600000037,398.467769125,True
191,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,921.0813597,True
191,evaluation,strict_mixed_stratified,10,R2-R0,-241.39126569999996,-26.207377139693946,-2413.912657,921.0813597,True
191,evaluation,strict_mixed_stratified,10,R12-R0,-241.39126569999996,-26.207377139693946,-2413.912657,921.0813597,True
191,evaluation,strict_mixed_stratified,10,R12-R1,-241.39126569999996,-26.207377139693946,-2413.912657,921.0813597,True
191,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,679.690094,True
192,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,803.5415370909091,True
192,evaluation,strict_mixed_stratified,11,R2-R0,-136.4342344545454,-16.979114103856194,-1500.7765790000003,803.5415370909091,True
192,evaluation,strict_mixed_stratified,11,R12-R0,-136.4342344545454,-16.979114103856194,-1500.7765790000003,803.5415370909091,True
192,evaluation,strict_mixed_stratified,11,R12-R1,-136.4342344545454,-16.979114103856194,-1500.7765790000003,803.5415370909091,True
192,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,667.1073026363637,True
193,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,773.7825313333333,True
193,evaluation,strict_mixed_stratified,12,R2-R0,-197.74102824999989,-25.555116617748528,-2372.892338999999,773.7825313333333,True
193,evaluation,strict_mixed_stratified,12,R12-R0,-197.74102824999989,-25.555116617748528,-2372.892338999999,773.7825313333333,True
193,evaluation,strict_mixed_stratified,12,R12-R1,-197.74102824999989,-25.555116617748528,-2372.892338999999,773.7825313333333,True
193,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,576.0415030833334,True
194,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,672.559036923077,True
194,evaluation,strict_mixed_stratified,13,R2-R0,-120.2024345384616,-17.872398992418802,-1562.6316490000008,672.559036923077,True
194,evaluation,strict_mixed_stratified,13,R12-R0,-120.2024345384616,-17.872398992418802,-1562.6316490000008,672.559036923077,True
194,evaluation,strict_mixed_stratified,13,R12-R1,-120.2024345384616,-17.872398992418802,-1562.6316490000008,672.559036923077,True
194,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,552.3566023846154,True
195,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,678.3299216428571,True
195,evaluation,strict_mixed_stratified,14,R2-R0,-196.883446,-29.024732614354548,-2756.3682440000002,678.3299216428571,True
195,evaluation,strict_mixed_stratified,14,R12-R0,-196.883446,-29.024732614354548,-2756.3682440000002,678.3299216428571,True
195,evaluation,strict_mixed_stratified,14,R12-R1,-196.883446,-29.024732614354548,-2756.3682440000002,678.3299216428571,True
195,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,481.44647564285714,True
196,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,678.8195588666666,True
196,evaluation,strict_mixed_stratified,15,R2-R0,-127.36211299999991,-18.762292767851186,-1910.4316949999993,678.8195588666666,True
196,evaluation,strict_mixed_stratified,15,R12-R0,-127.36211299999991,-18.762292767851186,-1910.4316949999993,678.8195588666666,True
196,evaluation,strict_mixed_stratified,15,R12-R1,-127.36211299999991,-18.762292767851186,-1910.4316949999993,678.8195588666666,True
196,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,551.4574458666667,True
197,evaluation,strict_mixed_stratified,16,R1-R0,-4.263780562500017,-1.0518299321756146,-68.22048900000027,405.3678671875,True
197,evaluation,strict_mixed_stratified,16,R2-R0,16.117693374999988,3.9760658600857637,257.8830939999998,405.3678671875,True
197,evaluation,strict_mixed_stratified,16,R12-R0,-39.54712543749997,-9.755860944747191,-632.7540069999995,405.3678671875,True
197,evaluation,strict_mixed_stratified,16,R12-R1,-35.283344874999955,-8.796555819683544,-564.5335179999993,401.104086625,True
197,evaluation,strict_mixed_stratified,16,R12-R2,-55.66481881249996,-13.206815136967355,-890.6371009999993,421.4855605625,True
198,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,937.8823196999999,True
198,evaluation,strict_mixed_stratified,10,R2-R0,-230.11934299999984,-24.53605726074547,-2301.1934299999994,937.8823196999999,True
198,evaluation,strict_mixed_stratified,10,R12-R0,-230.11934299999984,-24.53605726074547,-2301.1934299999994,937.8823196999999,True
198,evaluation,strict_mixed_stratified,10,R12-R1,-230.11934299999984,-24.53605726074547,-2301.1934299999994,937.8823196999999,True
198,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,707.7629767000001,True
199,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,873.388435,True
199,evaluation,strict_mixed_stratified,11,R2-R0,-107.07566145454541,-12.259798408544924,-1177.8322759999992,873.388435,True
199,evaluation,strict_mixed_stratified,11,R12-R0,-107.07566145454541,-12.259798408544924,-1177.8322759999992,873.388435,True
199,evaluation,strict_mixed_stratified,11,R12-R1,-107.07566145454541,-12.259798408544924,-1177.8322759999992,873.388435,True
199,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,766.3127735454545,True
200,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,750.6650925,True
200,evaluation,strict_mixed_stratified,12,R2-R0,-200.23513475000004,-26.67436340794014,-2402.8216170000005,750.6650925,True
200,evaluation,strict_mixed_stratified,12,R12-R0,-200.23513475000004,-26.67436340794014,-2402.8216170000005,750.6650925,True
200,evaluation,strict_mixed_stratified,12,R12-R1,-200.23513475000004,-26.67436340794014,-2402.8216170000005,750.6650925,True
200,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,550.42995775,True
201,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,672.2917056923077,True
201,evaluation,strict_mixed_stratified,13,R2-R0,-127.83581061538462,-19.01493199053271,-1661.865538,672.2917056923077,True
201,evaluation,strict_mixed_stratified,13,R12-R0,-127.83581061538462,-19.01493199053271,-1661.865538,672.2917056923077,True
201,evaluation,strict_mixed_stratified,13,R12-R1,-127.83581061538462,-19.01493199053271,-1661.865538,672.2917056923077,True
201,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,544.4558950769231,True
202,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,657.2807777142858,True
202,evaluation,strict_mixed_stratified,14,R2-R0,-128.74923007142866,-19.588162994688215,-1802.4892210000007,657.2807777142858,True
202,evaluation,strict_mixed_stratified,14,R12-R0,-128.74923007142866,-19.588162994688215,-1802.4892210000007,657.2807777142858,True
202,evaluation,strict_mixed_stratified,14,R12-R1,-128.74923007142866,-19.588162994688215,-1802.4892210000007,657.2807777142858,True
202,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,528.5315476428572,True
203,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,540.5074368,True
203,evaluation,strict_mixed_stratified,15,R2-R0,-86.51719366666674,-16.006661106992325,-1297.7579050000004,540.5074368,True
203,evaluation,strict_mixed_stratified,15,R12-R0,-86.51719366666674,-16.006661106992325,-1297.7579050000004,540.5074368,True
203,evaluation,strict_mixed_stratified,15,R12-R1,-86.51719366666674,-16.006661106992325,-1297.7579050000004,540.5074368,True
203,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,453.9902431333333,True
204,evaluation,strict_mixed_stratified,16,R1-R0,-31.695937125,-7.50946781003301,-507.134994,422.0796723125,True
204,evaluation,strict_mixed_stratified,16,R2-R0,-26.100012062500014,-6.183669523695054,-417.6001930000002,422.0796723125,True
204,evaluation,strict_mixed_stratified,16,R12-R0,-57.57749256250003,-13.64138013258092,-921.2398810000004,422.0796723125,True
204,evaluation,strict_mixed_stratified,16,R12-R1,-25.881555437500026,-6.6297729912003645,-414.1048870000004,390.3837351875,True
204,evaluation,strict_mixed_stratified,16,R12-R2,-31.477480500000013,-7.949267010362816,-503.6396880000002,395.97966025,True
205,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,926.3380655000001,True
205,evaluation,strict_mixed_stratified,10,R2-R0,-238.7211228000001,-25.770410575878472,-2387.211228000001,926.3380655000001,True
205,evaluation,strict_mixed_stratified,10,R12-R0,-238.7211228000001,-25.770410575878472,-2387.211228000001,926.3380655000001,True
205,evaluation,strict_mixed_stratified,10,R12-R1,-238.7211228000001,-25.770410575878472,-2387.211228000001,926.3380655000001,True
205,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,687.6169427,True
206,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,814.8418320000001,True
206,evaluation,strict_mixed_stratified,11,R2-R0,-207.66448354545457,-25.48525068181018,-2284.309319000001,814.8418320000001,True
206,evaluation,strict_mixed_stratified,11,R12-R0,-207.66448354545457,-25.48525068181018,-2284.309319000001,814.8418320000001,True
206,evaluation,strict_mixed_stratified,11,R12-R1,-207.66448354545457,-25.48525068181018,-2284.309319000001,814.8418320000001,True
206,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,607.1773484545455,True
207,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,778.0852233333334,True
207,evaluation,strict_mixed_stratified,12,R2-R0,-142.99138025000002,-18.37734170524688,-1715.8965630000002,778.0852233333334,True
207,evaluation,strict_mixed_stratified,12,R12-R0,-142.99138025000002,-18.37734170524688,-1715.8965630000002,778.0852233333334,True
207,evaluation,strict_mixed_stratified,12,R12-R1,-142.99138025000002,-18.37734170524688,-1715.8965630000002,778.0852233333334,True
207,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,635.0938430833334,True
208,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,717.327475,True
208,evaluation,strict_mixed_stratified,13,R2-R0,-115.32785953846155,-16.077435140548822,-1499.2621740000004,717.327475,True
208,evaluation,strict_mixed_stratified,13,R12-R0,-115.32785953846155,-16.077435140548822,-1499.2621740000004,717.327475,True
208,evaluation,strict_mixed_stratified,13,R12-R1,-115.32785953846155,-16.077435140548822,-1499.2621740000004,717.327475,True
208,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,601.9996154615385,True
209,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,595.1935675714286,True
209,evaluation,strict_mixed_stratified,14,R2-R0,-154.73884171428574,-25.99807023212086,-2166.3437840000006,595.1935675714286,True
209,evaluation,strict_mixed_stratified,14,R12-R0,-154.73884171428574,-25.99807023212086,-2166.3437840000006,595.1935675714286,True
209,evaluation,strict_mixed_stratified,14,R12-R1,-154.73884171428574,-25.99807023212086,-2166.3437840000006,595.1935675714286,True
209,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,440.4547258571429,True
210,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,584.416309,True
210,evaluation,strict_mixed_stratified,15,R2-R0,-138.2207263333333,-23.651072737830336,-2073.3108949999987,584.416309,True
210,evaluation,strict_mixed_stratified,15,R12-R0,-138.2207263333333,-23.651072737830336,-2073.3108949999987,584.416309,True
210,evaluation,strict_mixed_stratified,15,R12-R1,-138.2207263333333,-23.651072737830336,-2073.3108949999987,584.416309,True
210,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,446.19558266666667,True
211,evaluation,strict_mixed_stratified,16,R1-R0,-63.02312881250003,-11.658391009117015,-1008.3700610000005,540.5817043125,True
