id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks
42,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,15,15,9147.854575,609.8569716666666,609.8569716666666,33179.27287076958,411,382,15,0,2.409938000011607,coverage_exhausted,user_exit,0,5,9,6dac59c9645a1f9ca6fc2755ffdb0bbacdab16a673616e4de7619d0affad2c20,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,6854.782531999998,1090.6291250000008,305.5416050000001,0.0,896.9013130000001,17.0,7806.496677,520.4331118,9147.854575,990.3845359999996,803.3845359999996,33,25,37,397,4497.782531999998,1985.0,372.0,107.0,535.0,100.0,105.0,525.0,94.0,185.0,925.0,178.0,True,False,True,,,,,151
42,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,15,15,7097.152004,473.1434669333333,473.1434669333333,27210.760014170588,267,245,15,0,1.6551571000018157,coverage_exhausted,user_exit,0,1,9,6dac59c9645a1f9ca6fc2755ffdb0bbacdab16a673616e4de7619d0affad2c20,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,4863.4976,1019.9474879999999,49.55136500000003,0.0,1164.1555510000003,17.0,3706.815364,247.12102426666667,7097.152004,2722.928389999999,449.31636999999955,97,15,25,255,3351.4975999999997,1275.0,237.0,72.0,360.0,61.0,58.0,290.0,56.0,125.0,625.0,120.0,True,False,False,,,,,114
42,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,15,15,7097.152004,473.1434669333333,473.1434669333333,27210.760014170588,267,245,15,0,1.6507354999921517,coverage_exhausted,user_exit,0,1,9,6dac59c9645a1f9ca6fc2755ffdb0bbacdab16a673616e4de7619d0affad2c20,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,4863.4976,1019.9474879999999,49.55136500000003,0.0,1164.1555510000003,17.0,3706.815364,247.12102426666667,7097.152004,2722.928389999999,449.31636999999955,97,15,25,255,3351.4975999999997,1275.0,237.0,72.0,360.0,61.0,58.0,290.0,56.0,125.0,625.0,120.0,True,False,True,,,,,114
43,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,16,16,8149.345677,509.3341048125,509.3341048125,29281.72840421639,374,343,16,0,2.40940910000063,public_max_cleared,user_exit,0,2,14,c37fcabc379d456677c4c582d2eab61972fade4f0b183b5f2a7ed69bf0686d5b,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,6161.951259999998,1042.5092840000002,334.0710810000005,0.0,610.8140520000011,5.0,7796.11464,487.257165,7995.11464,199.0,0,10,0,33,358,4038.9512599999985,1790.0,333.0,114.0,570.0,100.0,112.0,560.0,111.0,132.0,660.0,122.0,True,True,False,7796.11464,14,2,353.23103700000047,162
43,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,16,16,8155.570202,509.723137625,509.723137625,29392.851032106762,368,336,23,7,2.746684199999436,public_max_cleared,user_exit,1,3,14,c37fcabc379d456677c4c582d2eab61972fade4f0b183b5f2a7ed69bf0686d5b,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,5962.951259999998,1115.108855,446.16007500000114,154.2230669999999,477.12694500000043,5.0,7796.11464,487.257165,7796.11464,0,0,0,0,32,348,3898.9512599999985,1740.0,324.0,112.0,560.0,98.0,112.0,560.0,111.0,124.0,620.0,115.0,True,True,True,7796.11464,14,2,359.4555620000001,171
43,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,16,16,6641.388321,415.0867700625,415.0867700625,23721.94161066153,306,287,16,0,2.166417399988859,public_max_cleared,user_exit,0,2,14,c37fcabc379d456677c4c582d2eab61972fade4f0b183b5f2a7ed69bf0686d5b,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,4248.756948999998,1553.873473000001,312.3563100000001,0.0,526.4015890000012,5.0,5962.601679,372.6626049375,6343.88685,182.88452099999904,0,16,0,24,289,2528.756948999998,1445.0,275.0,80.0,400.0,72.0,113.0,565.0,112.0,96.0,480.0,91.0,True,True,False,5962.601679,13,3,678.786642,129
43,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,16,16,6501.107797,406.3192373125,406.3192373125,23445.538990647947,292,272,16,0,2.2224459999997634,public_max_cleared,user_exit,0,4,14,c37fcabc379d456677c4c582d2eab61972fade4f0b183b5f2a7ed69bf0686d5b,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,4065.8724279999988,1316.645648000001,514.6351210000003,0.0,603.9545999999993,5.0,5962.601679,372.6626049375,5962.601679,0,0,0,0,22,273,2440.8724279999988,1365.0,260.0,75.0,375.0,68.0,113.0,565.0,112.0,85.0,425.0,80.0,True,True,True,5962.601679,13,3,538.5061179999993,126
44,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,10,10,9196.014915,919.6014915,919.6014915,30660.074569764405,508,474,10,0,1.9376602999982424,coverage_exhausted,user_exit,0,0,3,0497361a714532ffe7365ea28efe88c402785fd43660ee7161f23b7fedc15dfc,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7646.627966999998,1198.1920680000005,0.0,0.0,351.1948800000008,23.0,7991.250089,799.1250089,9196.014915,1130.8627579999984,907.8627579999993,54,40,37,497,4694.6279669999985,2485.0,467.0,41.0,205.0,39.0,86.0,430.0,85.0,370.0,1850.0,343.0,True,False,False,,,,,71
44,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,10,10,9196.014915,919.6014915,919.6014915,30660.074569764405,508,474,10,0,1.8791663000010885,coverage_exhausted,user_exit,0,0,3,0497361a714532ffe7365ea28efe88c402785fd43660ee7161f23b7fedc15dfc,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7646.627966999998,1198.1920680000005,0.0,0.0,351.1948800000008,23.0,7991.250089,799.1250089,9196.014915,1130.8627579999984,907.8627579999993,54,40,37,497,4694.6279669999985,2485.0,467.0,41.0,205.0,39.0,86.0,430.0,85.0,370.0,1850.0,343.0,True,False,True,,,,,71
44,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,10,10,6857.548956,685.7548955999999,685.7548955999999,23242.744806781735,364,339,10,0,1.6785359000059543,coverage_exhausted,user_exit,0,0,3,0497361a714532ffe7365ea28efe88c402785fd43660ee7161f23b7fedc15dfc,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,5182.821757999999,1272.1184830000009,0.0,0.0,402.60871499999985,23.0,6211.408038,621.1408038,6857.548956,462.99469899999986,197.99469899999986,32,20,25,350,3100.821757999999,1750.0,332.0,24.0,120.0,24.0,76.0,380.0,76.0,250.0,1250.0,232.0,True,False,False,,,,,58
44,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,10,10,6857.548956,685.7548955999999,685.7548955999999,23242.744806781735,364,339,10,0,1.7241815000015777,coverage_exhausted,user_exit,0,0,3,0497361a714532ffe7365ea28efe88c402785fd43660ee7161f23b7fedc15dfc,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,5182.821757999999,1272.1184830000009,0.0,0.0,402.60871499999985,23.0,6211.408038,621.1408038,6857.548956,462.99469899999986,197.99469899999986,32,20,25,350,3100.821757999999,1750.0,332.0,24.0,120.0,24.0,76.0,380.0,76.0,250.0,1250.0,232.0,True,False,True,,,,,58
45,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,11,11,9270.521224,842.7746567272727,842.7746567272727,32997.60611084319,442,406,11,0,2.2037792000046466,coverage_exhausted,user_exit,0,0,9,c62959999fc58bbaf14aa3a626accb4662b1291e87979a0422c49cfb25c15f53,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7919.615951,586.2638680000003,0.0,0.0,764.6414049999998,53.0,4298.208809,390.74625536363635,9270.521224,4594.567224,3706.3187340000004,209,162,37,432,5359.615951,2160.0,400.0,38.0,190.0,37.0,61.0,305.0,58.0,333.0,1665.0,305.0,True,False,False,,,,,70
45,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,11,11,9270.521224,842.7746567272727,842.7746567272727,32997.60611084319,442,406,11,0,2.212062100006733,coverage_exhausted,user_exit,0,0,9,c62959999fc58bbaf14aa3a626accb4662b1291e87979a0422c49cfb25c15f53,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7919.615951,586.2638680000003,0.0,0.0,764.6414049999998,53.0,4298.208809,390.74625536363635,9270.521224,4594.567224,3706.3187340000004,209,162,37,432,5359.615951,2160.0,400.0,38.0,190.0,37.0,61.0,305.0,58.0,333.0,1665.0,305.0,True,False,True,,,,,70
45,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,11,11,7129.348671,648.1226064545455,648.1226064545455,24086.743361354514,380,357,11,0,1.778595600000699,coverage_exhausted,user_exit,0,0,9,c62959999fc58bbaf14aa3a626accb4662b1291e87979a0422c49cfb25c15f53,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,5230.231991999999,1412.9292940000016,0.0,0.0,486.1873849999987,53.0,5775.09613,525.0087390909091,7129.348671,727.6411419999995,548.4292159999995,42,27,25,367,3046.2319919999995,1835.0,349.0,41.0,205.0,34.0,101.0,505.0,98.0,225.0,1125.0,217.0,True,False,False,,,,,76
45,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,11,11,7129.348671,648.1226064545455,648.1226064545455,24086.743361354514,380,357,11,0,1.7587464000098407,coverage_exhausted,user_exit,0,0,9,c62959999fc58bbaf14aa3a626accb4662b1291e87979a0422c49cfb25c15f53,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,5230.231991999999,1412.9292940000016,0.0,0.0,486.1873849999987,53.0,5775.09613,525.0087390909091,7129.348671,727.6411419999995,548.4292159999995,42,27,25,367,3046.2319919999995,1835.0,349.0,41.0,205.0,34.0,101.0,505.0,98.0,225.0,1125.0,217.0,True,False,True,,,,,76
46,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,12,12,8219.472423,684.9560352499999,684.9560352499999,28902.362113370713,402,369,12,0,1.934355699995649,coverage_exhausted,user_exit,0,0,2,271a40a8e7171ab84de666614f95df2bfe535292da0aa0b871a98a91ca6bf98f,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7098.329519999999,641.4123099999997,0.0,0.0,479.73059300000017,5.0,2889.257421,240.77145174999998,8219.472423,4970.674572999999,3450.924778999999,230,144,37,390,4788.329519999999,1950.0,360.0,55.0,275.0,48.0,39.0,195.0,38.0,296.0,1480.0,274.0,True,False,False,,,,,91
46,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,12,12,8219.472423,684.9560352499999,684.9560352499999,28902.362113370713,402,369,12,0,1.8532763999974122,coverage_exhausted,user_exit,0,0,2,271a40a8e7171ab84de666614f95df2bfe535292da0aa0b871a98a91ca6bf98f,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7098.329519999999,641.4123099999997,0.0,0.0,479.73059300000017,5.0,2889.257421,240.77145174999998,8219.472423,4970.674572999999,3450.924778999999,230,144,37,390,4788.329519999999,1950.0,360.0,55.0,275.0,48.0,39.0,195.0,38.0,296.0,1480.0,274.0,True,False,True,,,,,91
46,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,12,12,6672.83892,556.06991,556.06991,23474.19460218536,323,303,12,0,1.1006775999994716,coverage_exhausted,user_exit,0,0,2,271a40a8e7171ab84de666614f95df2bfe535292da0aa0b871a98a91ca6bf98f,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,5011.674397000001,790.2046880000007,0.0,0.0,870.9598349999991,5.0,5818.711501,484.8926250833333,6672.83892,761.8750640000007,408.20973200000026,28,8,25,317,3128.674397,1585.0,298.0,73.0,365.0,70.0,44.0,220.0,43.0,200.0,1000.0,185.0,True,False,False,,,,,103
46,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,12,12,6672.83892,556.06991,556.06991,23474.19460218536,323,303,12,0,1.1458072000095854,coverage_exhausted,user_exit,0,0,2,271a40a8e7171ab84de666614f95df2bfe535292da0aa0b871a98a91ca6bf98f,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,5011.674397000001,790.2046880000007,0.0,0.0,870.9598349999991,5.0,5818.711501,484.8926250833333,6672.83892,761.8750640000007,408.20973200000026,28,8,25,317,3128.674397,1585.0,298.0,73.0,365.0,70.0,44.0,220.0,43.0,200.0,1000.0,185.0,True,False,True,,,,,103
47,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,13,13,8960.006893,689.2312994615385,689.2312994615385,30895.03445611792,458,426,13,0,2.3165669000009075,coverage_exhausted,user_exit,0,0,5,4089ad24e99915b7afcd9061c598f5dccd0950c15230c8f3b5789366d2531e83,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7602.765238,916.0297559999991,0.0,0.0,441.2118990000002,29.0,6876.49589,528.9612223076923,8960.006893,1809.2119189999994,869.1584079999993,81,35,37,446,4956.765238,2230.0,416.0,89.0,445.0,86.0,98.0,490.0,86.0,259.0,1295.0,244.0,True,False,False,,,,,126
47,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,13,13,8960.006893,689.2312994615385,689.2312994615385,30895.03445611792,458,426,13,0,2.396558399996138,coverage_exhausted,user_exit,0,0,5,4089ad24e99915b7afcd9061c598f5dccd0950c15230c8f3b5789366d2531e83,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7602.765238,916.0297559999991,0.0,0.0,441.2118990000002,29.0,6876.49589,528.9612223076923,8960.006893,1809.2119189999994,869.1584079999993,81,35,37,446,4956.765238,2230.0,416.0,89.0,445.0,86.0,98.0,490.0,86.0,259.0,1295.0,244.0,True,False,True,,,,,126
47,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,13,13,6913.641365,531.8185665384616,531.8185665384616,24398.206828766033,332,309,13,0,2.058784699998796,coverage_exhausted,user_exit,0,0,5,4089ad24e99915b7afcd9061c598f5dccd0950c15230c8f3b5789366d2531e83,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,4993.060050000002,1557.079122,0.0,0.0,363.5021929999989,29.0,6045.944219,465.0726322307692,6913.641365,706.9106050000009,579.9284620000008,36,21,25,315,3120.0600500000014,1575.0,298.0,26.0,130.0,26.0,114.0,570.0,105.0,175.0,875.0,167.0,True,False,False,,,,,69
47,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,13,13,6913.641365,531.8185665384616,531.8185665384616,24398.206828766033,332,309,13,0,2.070110200002091,coverage_exhausted,user_exit,0,0,5,4089ad24e99915b7afcd9061c598f5dccd0950c15230c8f3b5789366d2531e83,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,4993.060050000002,1557.079122,0.0,0.0,363.5021929999989,29.0,6045.944219,465.0726322307692,6913.641365,706.9106050000009,579.9284620000008,36,21,25,315,3120.0600500000014,1575.0,298.0,26.0,130.0,26.0,114.0,570.0,105.0,175.0,875.0,167.0,True,False,True,,,,,69
48,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,14,14,8863.007609,633.0719720714286,633.0719720714286,33210.0380565582,365,326,14,0,2.8628914000000805,coverage_exhausted,user_exit,0,3,12,e106153867d42d1366f3700875667a9993fa2f71696b8e4521226c9c3f7d4fe4,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,6882.924269,1189.6485049999994,175.746537,0.0,614.6882980000005,5.0,3656.20489,261.15749214285717,8863.007609,4539.826726,4243.480714,155,138,37,343,4853.924269,1715.0,314.0,38.0,190.0,38.0,83.0,415.0,81.0,222.0,1110.0,195.0,True,False,False,,,,,88
48,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,14,14,8863.007609,633.0719720714286,633.0719720714286,33210.0380565582,365,326,14,0,2.9076868999982253,coverage_exhausted,user_exit,0,3,12,e106153867d42d1366f3700875667a9993fa2f71696b8e4521226c9c3f7d4fe4,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,6882.924269,1189.6485049999994,175.746537,0.0,614.6882980000005,5.0,3656.20489,261.15749214285717,8863.007609,4539.826726,4243.480714,155,138,37,343,4853.924269,1715.0,314.0,38.0,190.0,38.0,83.0,415.0,81.0,222.0,1110.0,195.0,True,False,True,,,,,88
48,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,14,14,6883.812984,491.70092742857145,491.70092742857145,25994.0649157491,273,250,14,0,1.7837243999965722,coverage_exhausted,user_exit,0,2,12,e106153867d42d1366f3700875667a9993fa2f71696b8e4521226c9c3f7d4fe4,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,4315.623367,1694.6677630000015,249.5931810000002,0.0,623.9286729999985,5.0,4706.519766,336.1799832857143,6883.812984,1995.7506999999996,1916.7685570000003,73,66,25,257,2791.623367,1285.0,239.0,44.0,220.0,43.0,63.0,315.0,61.0,150.0,750.0,135.0,True,False,False,,,,,88
48,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,14,14,6883.812984,491.70092742857145,491.70092742857145,25994.0649157491,273,250,14,0,1.7521986999927321,coverage_exhausted,user_exit,0,2,12,e106153867d42d1366f3700875667a9993fa2f71696b8e4521226c9c3f7d4fe4,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,4315.623367,1694.6677630000015,249.5931810000002,0.0,623.9286729999985,5.0,4706.519766,336.1799832857143,6883.812984,1995.7506999999996,1916.7685570000003,73,66,25,257,2791.623367,1285.0,239.0,44.0,220.0,43.0,63.0,315.0,61.0,150.0,750.0,135.0,True,False,True,,,,,88
49,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,15,15,9431.242402,628.7494934666666,628.7494934666666,34841.21199669365,403,373,15,0,2.6912578999908874,coverage_exhausted,user_exit,0,2,6,f40846b6715234704d147a662de733cb191751b732b9cc5b8d70b038183b4f9d,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7248.479599999998,967.259559000002,239.91026300000067,0.0,975.5929799999992,23.0,7020.032751,468.0021834,9431.242402,1957.81286,321.80165900000065,73,10,37,391,4931.479599999998,1955.0,362.0,93.0,465.0,87.0,113.0,565.0,106.0,185.0,925.0,169.0,True,False,False,,,,,134
49,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,15,15,9431.242402,628.7494934666666,628.7494934666666,34841.21199669365,403,373,15,0,2.5763846000045305,coverage_exhausted,user_exit,0,2,6,f40846b6715234704d147a662de733cb191751b732b9cc5b8d70b038183b4f9d,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7248.479599999998,967.259559000002,239.91026300000067,0.0,975.5929799999992,23.0,7020.032751,468.0021834,9431.242402,1957.81286,321.80165900000065,73,10,37,391,4931.479599999998,1955.0,362.0,93.0,465.0,87.0,113.0,565.0,106.0,185.0,925.0,169.0,True,False,True,,,,,134
49,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,15,15,8131.524075,542.1016050000001,542.1016050000001,32297.620373594786,270,247,15,0,2.1510733000031905,coverage_exhausted,user_exit,0,3,6,f40846b6715234704d147a662de733cb191751b732b9cc5b8d70b038183b4f9d,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,5225.906318,1206.6783870000004,654.2123799999999,0.0,1044.7269899999997,23.0,7064.51783,470.9678553333333,7599.183162,534.6653320000005,0,18,0,25,254,3719.9063180000003,1270.0,236.0,35.0,175.0,33.0,94.0,470.0,88.0,125.0,625.0,115.0,True,False,False,,,,,81
49,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,15,15,8131.524075,542.1016050000001,542.1016050000001,32297.620373594786,270,247,15,0,2.150491599997622,coverage_exhausted,user_exit,0,3,6,f40846b6715234704d147a662de733cb191751b732b9cc5b8d70b038183b4f9d,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,5225.906318,1206.6783870000004,654.2123799999999,0.0,1044.7269899999997,23.0,7064.51783,470.9678553333333,7599.183162,534.6653320000005,0,18,0,25,254,3719.9063180000003,1270.0,236.0,35.0,175.0,33.0,94.0,470.0,88.0,125.0,625.0,115.0,True,False,True,,,,,81
50,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,16,16,7994.639307,499.6649566875,499.6649566875,29263.19652975213,349,317,16,0,2.81143780000275,public_max_cleared,user_exit,0,0,9,8eccae53b43a9a3caa1699ecdfd188d1ecc88f98cd80de7feef51cf113636a9d,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,6339.087359000001,726.0322340000002,0.0,0.0,929.5197139999996,17.0,4245.688791,265.3555494375,7844.361837,3270.3929990000006,0,122,0,32,335,4356.087359000001,1675.0,308.0,104.0,520.0,93.0,103.0,515.0,95.0,128.0,640.0,120.0,True,True,False,4245.688791,10,6,3748.950516000001,150
50,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,16,16,5572.852452,348.30327825,348.30327825,20574.262265081397,233,213,16,0,2.8100999999878695,public_max_cleared,user_exit,0,0,9,8eccae53b43a9a3caa1699ecdfd188d1ecc88f98cd80de7feef51cf113636a9d,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,3068.69436,1656.578058000001,0.0,0.0,847.5800339999992,17.0,4245.688791,265.3555494375,4245.688791,0,0,0,0,15,213,1802.69436,1065.0,201.0,50.0,250.0,46.0,103.0,515.0,95.0,60.0,300.0,60.0,True,True,True,4245.688791,10,6,1327.1636610000005,102
50,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,16,16,7143.559969,446.4724980625,446.4724980625,25407.799846941092,334,312,16,0,2.233274199999869,public_max_cleared,user_exit,0,0,9,8eccae53b43a9a3caa1699ecdfd188d1ecc88f98cd80de7feef51cf113636a9d,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,5093.270771000002,1192.1863809999995,0.0,0.0,858.1028169999986,17.0,4868.274449,304.2671530625,6975.633961,1490.239727000001,0,57,0,25,320,3190.270771000002,1600.0,303.0,126.0,630.0,122.0,94.0,470.0,87.0,100.0,500.0,94.0,True,True,False,4868.274449,9,7,2275.2855200000004,172
50,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,16,16,8323.387321,520.2117075625,520.2117075625,29006.93661731884,288,261,263,247,2.99638060000143,public_max_cleared,user_exit,1,12,9,8eccae53b43a9a3caa1699ecdfd188d1ecc88f98cd80de7feef51cf113636a9d,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,3603.0310440000007,990.1661190000013,1169.2621069999987,1850.2810290000007,710.6470219999987,17.0,4868.274449,304.2671530625,4868.274449,0,0,0,0,18,263,2038.0310440000007,1315.0,250.0,101.0,505.0,97.0,94.0,470.0,87.0,68.0,340.0,66.0,True,True,True,4868.274449,9,7,3455.1128720000006,405
