audit,certified_clears,clear_attempts,cleared,completion_reason,device,discovery_nodes,distance_m,execution_backend,localization_observations,mean_time_per_source_s,measures,mixed,optical_fallbacks,policy,problem,runtime_s,seed,status,total,variant,virtual_time_s,wall_s
True,14,287,15,coverage_exhausted,cpu,7,126760.98582720716,LOCAL_DEV,41,1791.9464777333335,107,False,1,P3,3,0.6613058000075398,390,FULL_CLEAR,15,A,26879.197166,0.6619846999965375
True,15,15,15,coverage_exhausted,cpu,7,16576.20795686227,LOCAL_DEV,42,268.81610620000004,108,False,0,P3,3,0.59383459998935,390,FULL_CLEAR,15,D,4032.241593,0.59414800000377
True,13,106,14,coverage_exhausted,cpu,7,18593.933989599413,LOCAL_DEV,34,332.5561990714286,100,False,1,P3,3,0.5935054000001401,391,FULL_CLEAR,14,A,4655.786787,0.5941919999895617
True,14,14,14,coverage_exhausted,cpu,7,13054.04423329304,LOCAL_DEV,36,236.9863462857143,107,False,0,P3,3,0.6758220000047004,391,FULL_CLEAR,14,D,3317.808848,0.6761344999977155
True,10,10,10,coverage_exhausted,cpu,7,13195.031899658876,LOCAL_DEV,28,334.90063810000004,111,False,0,P3,3,0.40464420001080725,392,FULL_CLEAR,10,A,3349.006381,0.4049349999986589
True,10,10,10,coverage_exhausted,cpu,7,11526.509378703458,LOCAL_DEV,28,305.2301877,117,False,0,P3,3,0.4771792999963509,392,FULL_CLEAR,10,D,3052.301877,0.47746080000069924
True,12,12,12,coverage_exhausted,cpu,7,16352.058483223567,LOCAL_DEV,30,325.8676415,98,False,0,P3,3,0.6112167999963276,393,FULL_CLEAR,12,A,3910.411698,0.611477600003127
True,12,12,12,coverage_exhausted,cpu,7,13263.293007938895,LOCAL_DEV,35,282.6382165833333,114,False,0,P3,3,0.6579542999970727,393,FULL_CLEAR,12,D,3391.658599,0.6582548000005772
True,12,12,12,coverage_exhausted,cpu,7,19895.769721931436,LOCAL_DEV,32,396.8461623333333,122,False,0,P3,3,0.6998730000050273,394,FULL_CLEAR,12,A,4762.153948,0.700200399995083
True,12,12,12,coverage_exhausted,cpu,7,15780.128963751209,LOCAL_DEV,33,327.33548275,120,False,0,P3,3,0.5882048999919789,394,FULL_CLEAR,12,D,3928.025793,0.5887723999912851
True,11,11,11,coverage_exhausted,cpu,7,12267.79053149796,LOCAL_DEV,33,293.0507369090909,120,False,0,P3,3,0.5996424999902956,395,FULL_CLEAR,11,A,3223.558106,0.599967199988896
True,11,11,11,coverage_exhausted,cpu,7,12267.79053149796,LOCAL_DEV,33,293.0507369090909,120,False,0,P3,3,0.5261532000004081,395,FULL_CLEAR,11,D,3223.558106,0.5264712000061991
True,12,90,13,coverage_exhausted,cpu,7,20739.13593208932,LOCAL_DEV,32,390.7559365384616,107,False,1,P3,3,0.48919529998966027,396,FULL_CLEAR,13,A,5079.827175,0.48958229999698233
True,13,13,13,coverage_exhausted,cpu,7,15467.445330036042,LOCAL_DEV,37,295.65300492307694,115,False,0,P3,3,0.5064956999995047,396,FULL_CLEAR,13,D,3843.489064,0.506836900007329
True,11,11,11,coverage_exhausted,cpu,7,13786.178243307766,LOCAL_DEV,29,320.3850589090909,120,False,0,P3,3,0.5369895999901928,397,FULL_CLEAR,11,A,3524.235648,0.5373079999990296
True,11,11,11,coverage_exhausted,cpu,7,12446.74116228508,LOCAL_DEV,30,291.2134756363636,111,False,0,P3,3,0.5169624999980442,397,FULL_CLEAR,11,D,3203.348232,0.5174899999983609
True,14,14,14,coverage_exhausted,cpu,7,16630.712365021656,LOCAL_DEV,36,284.7958907142857,100,False,0,P3,3,0.6400075999990804,398,FULL_CLEAR,14,A,3987.14247,0.64037529999041
True,14,14,14,coverage_exhausted,cpu,7,15593.906208797613,LOCAL_DEV,39,274.1272315,109,False,0,P3,3,0.5868502000084845,398,FULL_CLEAR,14,D,3837.781241,0.5872703000059118
True,11,11,11,coverage_exhausted,cpu,7,12992.60882593583,LOCAL_DEV,32,301.9565240909091,112,False,0,P3,3,0.5100188999931561,399,FULL_CLEAR,11,A,3321.521765,0.5105290999927092
True,11,11,11,coverage_exhausted,cpu,7,13631.140038676045,LOCAL_DEV,34,318.38436409090906,121,False,0,P3,3,0.6039429999946151,399,FULL_CLEAR,11,D,3502.228005,0.6045340000127908
True,14,14,14,coverage_exhausted,cpu,7,14338.83210769747,LOCAL_DEV,41,260.05474442857144,119,False,0,P3,3,0.895657700006268,400,FULL_CLEAR,14,A,3640.766422,0.8959686000016518
True,14,14,14,coverage_exhausted,cpu,7,13746.798607667597,LOCAL_DEV,41,255.02569471428572,126,False,0,P3,3,0.6788326000096276,400,FULL_CLEAR,14,D,3570.359726,0.6791584000020521
True,14,64,15,coverage_exhausted,cpu,7,20929.21427865117,LOCAL_DEV,42,342.05619033333335,122,False,1,P3,3,0.791668000005302,401,FULL_CLEAR,15,A,5130.842855,0.7920837000128813
True,15,15,15,coverage_exhausted,cpu,7,18932.058561430844,LOCAL_DEV,39,299.42744753333335,106,False,0,P3,3,0.5586495000025025,401,FULL_CLEAR,15,D,4491.411713,0.55894800000533
True,10,10,10,coverage_exhausted,cpu,7,12503.519271513733,LOCAL_DEV,25,320.9703854,111,False,0,P3,3,0.46033420000458136,402,FULL_CLEAR,10,A,3209.703854,0.46062299999175593
True,10,10,10,coverage_exhausted,cpu,7,12534.53282097746,LOCAL_DEV,25,330.0906566,125,False,0,P3,3,0.36389860000053886,402,FULL_CLEAR,10,D,3300.906566,0.3644517999928212
True,11,11,11,coverage_exhausted,cpu,7,17065.457963952416,LOCAL_DEV,30,366.00832654545457,95,False,0,P3,3,0.6794060000102036,403,FULL_CLEAR,11,A,4026.091592,0.6797381000069436
True,11,11,11,coverage_exhausted,cpu,7,12372.249807774835,LOCAL_DEV,33,292.94999645454544,116,False,0,P3,3,0.4834419999970123,403,FULL_CLEAR,11,D,3222.449961,0.4837939999997616
True,16,16,16,coverage_exhausted,cpu,7,21756.037147687268,LOCAL_DEV,42,307.7004643125,84,False,0,P3,3,0.9236755000019912,404,FULL_CLEAR,16,A,4923.207429,0.9240921999880811
True,16,16,16,coverage_exhausted,cpu,7,17906.646784455355,LOCAL_DEV,52,272.083084625,117,False,0,P3,3,0.9434342999884393,404,FULL_CLEAR,16,D,4353.329354,0.9439092000102391
True,14,14,14,coverage_exhausted,cpu,7,16339.5142400925,LOCAL_DEV,43,280.6359177142857,100,False,0,P3,3,0.8313863000075798,405,FULL_CLEAR,14,A,3928.902848,0.8316793999983929
True,14,14,14,coverage_exhausted,cpu,7,15076.577457038222,LOCAL_DEV,46,267.59396371428574,111,False,0,P3,3,0.6459601999958977,405,FULL_CLEAR,14,D,3746.315492,0.6462863000051584
True,13,13,13,coverage_exhausted,cpu,7,19260.087784246094,LOCAL_DEV,34,349.23211961538465,105,False,0,P3,3,0.715981000001193,406,FULL_CLEAR,13,A,4540.017555,0.716290200012736
True,13,13,13,coverage_exhausted,cpu,7,15245.128144404302,LOCAL_DEV,34,289.1558173846154,108,False,0,P3,3,0.4503058999980567,406,FULL_CLEAR,13,D,3759.025626,0.45060779999766964
True,13,13,13,coverage_exhausted,cpu,7,19999.375355021304,LOCAL_DEV,34,358.6826977692308,101,False,0,P3,3,0.7546684999979334,407,FULL_CLEAR,13,A,4662.875071,0.7551475999935064
True,13,13,13,coverage_exhausted,cpu,7,14631.194863584033,LOCAL_DEV,37,279.4799209230769,108,False,0,P3,3,0.7001454999990528,407,FULL_CLEAR,13,D,3633.238972,0.7004496000008658
True,14,31,16,coverage_exhausted,cpu,7,16964.309749333333,LOCAL_DEV,44,257.4288715625,101,False,2,P3,3,0.6171857999870554,408,FULL_CLEAR,16,A,4118.861945,0.6175100000109524
True,16,16,16,coverage_exhausted,cpu,7,15498.571121120325,LOCAL_DEV,49,238.3571389375,107,False,0,P3,3,0.8229237000050489,408,FULL_CLEAR,16,D,3813.714223,0.8232201999926474
True,12,12,12,coverage_exhausted,cpu,7,17515.780614026793,LOCAL_DEV,30,350.8463434166667,109,False,0,P3,3,0.5343705999985104,409,FULL_CLEAR,12,A,4210.156121,0.5346621000062441
True,12,12,12,coverage_exhausted,cpu,7,12586.037617234175,LOCAL_DEV,35,271.600627,115,False,0,P3,3,0.7538917000056244,409,FULL_CLEAR,12,D,3259.207524,0.7541928999999072
True,11,11,11,coverage_exhausted,cpu,7,15134.781631758817,LOCAL_DEV,29,339.54148436363636,110,False,0,P3,3,0.5286771999963094,410,FULL_CLEAR,11,A,3734.956328,0.5289684000017587
True,11,11,11,coverage_exhausted,cpu,7,14250.86411294845,LOCAL_DEV,29,325.83389290909093,114,False,0,P3,3,0.4456459999928484,410,FULL_CLEAR,11,D,3584.172822,0.44599019999441225
True,13,13,13,coverage_exhausted,cpu,7,18579.408098267206,LOCAL_DEV,34,339.52935538461537,107,False,0,P3,3,0.5926141999952961,411,FULL_CLEAR,13,A,4413.88162,0.5928984999918612
True,13,13,13,coverage_exhausted,cpu,7,15051.249815904874,LOCAL_DEV,35,293.48076615384616,124,False,0,P3,3,0.629351299998234,411,FULL_CLEAR,13,D,3815.24996,0.6297107999998843
True,15,15,15,coverage_exhausted,cpu,7,20090.630310492787,LOCAL_DEV,40,315.00840413333333,107,False,0,P3,3,0.8009814000106417,412,FULL_CLEAR,15,A,4725.126062,0.8012892999977339
True,15,15,15,coverage_exhausted,cpu,7,18615.212970828426,LOCAL_DEV,40,296.8028395333333,110,False,0,P3,3,0.7138639000040712,412,FULL_CLEAR,15,D,4452.042593,0.714439899995341
True,12,12,12,coverage_exhausted,cpu,7,13795.642700087998,LOCAL_DEV,33,292.5107116666667,116,False,0,P3,3,0.6184462000092026,413,FULL_CLEAR,12,A,3510.12854,0.6187620999990031
True,12,12,12,coverage_exhausted,cpu,7,14582.247115356655,LOCAL_DEV,36,308.3707850833333,122,False,0,P3,3,0.7133475999871735,413,FULL_CLEAR,12,D,3700.449421,0.7136812000098871
True,10,10,10,coverage_exhausted,cpu,7,14821.001172108881,LOCAL_DEV,26,368.32002339999997,113,False,0,P3,3,0.48455559999274556,414,FULL_CLEAR,10,A,3683.200234,0.4848669000057271
True,10,10,10,coverage_exhausted,cpu,7,12471.826730342087,LOCAL_DEV,26,325.1365348,119,False,0,P3,3,0.550833600005717,414,FULL_CLEAR,10,D,3251.365348,0.5511372000037227
True,11,11,11,coverage_exhausted,cpu,7,16862.353598736263,LOCAL_DEV,28,375.31551981818177,118,False,0,P3,3,0.5660446999972919,415,FULL_CLEAR,11,A,4128.470718,0.5663600999978371
True,11,11,11,coverage_exhausted,cpu,7,15534.416978499263,LOCAL_DEV,31,352.8075811818182,121,False,0,P3,3,0.6213206999964314,415,FULL_CLEAR,11,D,3880.883393,0.6216304000117816
True,15,15,15,coverage_exhausted,cpu,7,19673.663716134917,LOCAL_DEV,37,300.4488496,84,False,0,P3,3,0.6631379999889759,416,FULL_CLEAR,15,A,4506.732744,0.6633880000008503
True,15,15,15,coverage_exhausted,cpu,7,16956.800273628494,LOCAL_DEV,42,274.42400373333334,109,False,0,P3,3,0.56608459999552,416,FULL_CLEAR,15,D,4116.360056,0.5665832999948179
True,15,15,15,coverage_exhausted,cpu,7,19814.30870084273,LOCAL_DEV,42,313.6574492666667,113,False,0,P3,3,0.893424199995934,417,FULL_CLEAR,15,A,4704.861739,0.8939366999984486
True,15,15,15,coverage_exhausted,cpu,7,15432.22222353169,LOCAL_DEV,41,258.0962962,119,False,0,P3,3,0.609245200001169,417,FULL_CLEAR,15,D,3871.444443,0.6095796000008704
True,15,15,15,coverage_exhausted,cpu,7,21155.92599878607,LOCAL_DEV,36,323.81234659999996,93,False,0,P3,3,0.7594295000017155,418,FULL_CLEAR,15,A,4857.185199,0.7598766000010073
True,15,15,15,coverage_exhausted,cpu,7,16184.894416278481,LOCAL_DEV,44,266.665259,116,False,0,P3,3,0.8309531999984756,418,FULL_CLEAR,15,D,3999.978885,0.8314019999961602
True,15,15,15,coverage_exhausted,cpu,7,18899.880222458116,LOCAL_DEV,39,294.39840286666663,95,False,0,P3,3,0.7379658999998355,419,FULL_CLEAR,15,A,4415.976043,0.7382415000029141
True,15,15,15,coverage_exhausted,cpu,7,15271.024015092371,LOCAL_DEV,43,253.08032020000002,112,False,0,P3,3,0.6911412999907043,419,FULL_CLEAR,15,D,3796.204803,0.6914515000098618
True,10,29,13,coverage_exhausted,cpu,7,17379.20147308884,LOCAL_DEV,30,329.6800227692308,117,False,3,P3,3,0.4230872000043746,420,FULL_CLEAR,13,A,4285.840296,0.42363900000054855
True,13,13,13,coverage_exhausted,cpu,7,14962.814242914836,LOCAL_DEV,34,290.2740653076923,120,False,0,P3,3,0.5196591999992961,420,FULL_CLEAR,13,D,3773.562849,0.5199909999937518
True,15,15,15,coverage_exhausted,cpu,7,17863.247124047935,LOCAL_DEV,41,283.70996173333333,103,False,0,P3,3,0.8023418999946443,421,FULL_CLEAR,15,A,4255.649426,0.8026277999888407
True,15,15,15,coverage_exhausted,cpu,7,17086.37890097682,LOCAL_DEV,41,286.1517187333333,135,False,0,P3,3,0.6754270999954315,421,FULL_CLEAR,15,D,4292.275781,0.6757884000107879
True,13,13,13,coverage_exhausted,cpu,7,15045.578850617363,LOCAL_DEV,34,283.85505930769233,104,False,0,P3,3,0.7064301000064006,422,FULL_CLEAR,13,A,3690.115771,0.7069173999916529
True,13,13,13,coverage_exhausted,cpu,7,12875.951573863626,LOCAL_DEV,40,253.32233176923077,110,False,0,P3,3,0.7134021999954712,422,FULL_CLEAR,13,D,3293.190313,0.7137071000033757
True,12,12,12,coverage_exhausted,cpu,7,16352.458178742681,LOCAL_DEV,35,330.7909696666667,108,False,0,P3,3,0.7957163000100991,423,FULL_CLEAR,12,A,3969.491636,0.7961929000011878
True,12,12,12,coverage_exhausted,cpu,7,14855.7376007949,LOCAL_DEV,35,310.01229341666664,116,False,0,P3,3,0.6360062000021571,423,FULL_CLEAR,12,D,3720.147521,0.6365271000104258
True,12,12,12,coverage_exhausted,cpu,7,17204.400028273423,LOCAL_DEV,33,343.4900005,105,False,0,P3,3,0.6147526999993715,424,FULL_CLEAR,12,A,4121.880006,0.615052499997546
True,12,12,12,coverage_exhausted,cpu,7,16323.013563848037,LOCAL_DEV,36,338.46689275,124,False,0,P3,3,0.609205100001418,424,FULL_CLEAR,12,D,4061.602713,0.6097440000012284
True,14,14,14,coverage_exhausted,cpu,7,15045.148341541666,LOCAL_DEV,35,268.07354757142855,113,False,0,P3,3,0.6194162000028882,425,FULL_CLEAR,14,A,3753.029666,0.6197099999990314
True,14,14,14,coverage_exhausted,cpu,7,12950.973805518011,LOCAL_DEV,38,242.01391157142857,122,False,0,P3,3,0.6781685000023572,425,FULL_CLEAR,14,D,3388.194762,0.6786874000099488
True,16,16,16,coverage_exhausted,cpu,7,16674.07905947001,LOCAL_DEV,43,250.42598825,100,False,0,P3,3,0.7082661000022199,426,FULL_CLEAR,16,A,4006.815812,0.7085744999931194
True,16,16,16,coverage_exhausted,cpu,7,15720.284407267804,LOCAL_DEV,47,247.128555,123,False,0,P3,3,0.8793626000115182,426,FULL_CLEAR,16,D,3954.05688,0.8799176000029547
True,13,13,13,coverage_exhausted,cpu,7,19090.61500799721,LOCAL_DEV,36,343.70176915384616,99,False,0,P3,3,0.661672299989732,427,FULL_CLEAR,13,A,4468.122999,0.6621567000111099
True,13,13,13,coverage_exhausted,cpu,7,14950.027558689864,LOCAL_DEV,40,290.61580861538465,122,False,0,P3,3,0.7089026000030572,427,FULL_CLEAR,13,D,3778.005512,0.7092149999953108
True,11,11,11,coverage_exhausted,cpu,7,17194.443027827296,LOCAL_DEV,27,374.3535094545454,105,False,0,P3,3,0.5101010999933351,428,FULL_CLEAR,11,A,4117.888604,0.5105641999980435
True,11,11,11,coverage_exhausted,cpu,7,13368.907489981557,LOCAL_DEV,31,313.0710451818182,120,False,0,P3,3,0.5744779999949969,428,FULL_CLEAR,11,D,3443.781497,0.5747900999995181
True,11,11,11,coverage_exhausted,cpu,7,16129.364740520534,LOCAL_DEV,28,359.44299518181816,113,False,0,P3,3,0.5156294000043999,429,FULL_CLEAR,11,A,3953.872947,0.5161355000018375
True,11,11,11,coverage_exhausted,cpu,7,12606.514658455764,LOCAL_DEV,30,302.48208445454543,126,False,0,P3,3,0.460371999986819,429,FULL_CLEAR,11,D,3327.302929,0.4609610000043176
True,14,14,14,coverage_exhausted,cpu,7,16044.824764681662,LOCAL_DEV,42,275.3546397857143,98,False,0,P3,3,0.8138777999993181,430,FULL_CLEAR,14,A,3854.964957,0.8143807000014931
True,14,14,14,coverage_exhausted,cpu,7,14679.135264006378,LOCAL_DEV,41,258.3447893571429,103,False,0,P3,3,0.6604302999912761,430,FULL_CLEAR,14,D,3616.827051,0.6607084999996005
True,14,14,14,coverage_exhausted,cpu,7,18054.60949401492,LOCAL_DEV,34,300.92299264285714,90,False,0,P3,3,0.6544658999919193,431,FULL_CLEAR,14,A,4212.921897,0.6547101000032853
True,14,14,14,coverage_exhausted,cpu,7,11847.531200268662,LOCAL_DEV,37,225.3933027142857,120,False,0,P3,3,0.6106661000085296,431,FULL_CLEAR,14,D,3155.506238,0.6111923999997089
True,13,13,13,coverage_exhausted,cpu,7,14807.140626076065,LOCAL_DEV,39,291.64831746153845,129,False,0,P3,3,0.7453775000030873,432,FULL_CLEAR,13,A,3791.428127,0.7457264000113355
True,13,13,13,coverage_exhausted,cpu,7,14807.140626076065,LOCAL_DEV,39,291.64831746153845,129,False,0,P3,3,0.7053831999946851,432,FULL_CLEAR,13,D,3791.428127,0.7059536000015214
True,13,21,14,coverage_exhausted,cpu,7,15733.400964716653,LOCAL_DEV,39,277.97715664285715,110,False,1,P3,3,0.6091762999858474,433,FULL_CLEAR,14,A,3891.680193,0.6096891000051983
True,14,14,14,coverage_exhausted,cpu,7,15566.931620990581,LOCAL_DEV,41,274.88473757142856,112,False,0,P3,3,0.6217311000073096,433,FULL_CLEAR,14,D,3848.386326,0.6222738000069512
True,12,12,12,coverage_exhausted,cpu,7,17052.882846421624,LOCAL_DEV,34,340.79804741666663,104,False,0,P3,3,0.47725789999822155,434,FULL_CLEAR,12,A,4089.576569,0.4777310000063153
True,12,12,12,coverage_exhausted,cpu,7,15308.65391647113,LOCAL_DEV,33,314.3108985,109,False,0,P3,3,0.5169691999908537,434,FULL_CLEAR,12,D,3771.730782,0.5172590000001946
True,14,14,14,coverage_exhausted,cpu,7,17428.051035711862,LOCAL_DEV,37,295.11501464285715,97,False,0,P3,3,0.5937245999957668,435,FULL_CLEAR,14,A,4131.610205,0.594006300001638
True,14,14,14,coverage_exhausted,cpu,7,15159.897378171132,LOCAL_DEV,37,264.141391,100,False,0,P3,3,0.566121199997724,435,FULL_CLEAR,14,D,3697.979474,0.566669699997874
True,12,12,12,coverage_exhausted,cpu,7,15705.572850314544,LOCAL_DEV,33,320.75954758333336,109,False,0,P3,3,0.5770462000073167,436,FULL_CLEAR,12,A,3849.114571,0.5773354999982985
True,12,12,12,coverage_exhausted,cpu,7,12471.31107478071,LOCAL_DEV,29,271.68851816666665,118,False,0,P3,3,0.40925630000128876,436,FULL_CLEAR,12,D,3260.262218,0.4095632999960799
True,15,15,15,coverage_exhausted,cpu,7,20648.883447210574,LOCAL_DEV,38,320.6517790666667,102,False,0,P3,3,0.6425583999953233,437,FULL_CLEAR,15,A,4809.776686,0.642842200002633
True,15,15,15,coverage_exhausted,cpu,7,17822.10903564577,LOCAL_DEV,41,290.6281204,121,False,0,P3,3,0.7126523000042653,437,FULL_CLEAR,15,D,4359.421806,0.7129752000037115
True,11,11,11,coverage_exhausted,cpu,7,16081.79101971939,LOCAL_DEV,26,356.759837,110,False,0,P3,3,0.5205968999944162,438,FULL_CLEAR,11,A,3924.358207,0.5209284000011394
True,11,11,11,coverage_exhausted,cpu,7,13361.381149301376,LOCAL_DEV,29,308.8432939090909,113,False,0,P3,3,0.5344702000002144,438,FULL_CLEAR,11,D,3397.276233,0.5350352000095882
True,12,12,12,coverage_exhausted,cpu,7,14518.087763023384,LOCAL_DEV,33,299.71812925,107,False,0,P3,3,0.6363438999978825,439,FULL_CLEAR,12,A,3596.617551,0.6366474000096787
True,12,12,12,coverage_exhausted,cpu,7,12827.420346989029,LOCAL_DEV,34,277.29033875,118,False,0,P3,3,0.5322559000051115,439,FULL_CLEAR,12,D,3327.484065,0.5325664000120014
True,16,16,16,coverage_exhausted,cpu,7,19612.51952642146,LOCAL_DEV,46,283.5939941875,91,False,0,P3,3,0.9624341000017012,440,FULL_CLEAR,16,A,4537.503907,0.9629367000015918
True,16,16,16,coverage_exhausted,cpu,7,15973.179822786933,LOCAL_DEV,47,244.7272479375,108,False,0,P3,3,0.7568980999931227,440,FULL_CLEAR,16,D,3915.635967,0.7572006999980658
True,14,14,14,coverage_exhausted,cpu,7,13427.117963409064,LOCAL_DEV,38,241.88739942857143,106,False,0,P3,3,0.4668299999902956,441,FULL_CLEAR,14,A,3386.423592,0.4671216999995522
True,14,14,14,coverage_exhausted,cpu,7,16951.8210612229,LOCAL_DEV,39,296.02601507142856,115,False,0,P3,3,0.6932121999998344,441,FULL_CLEAR,14,D,4144.364211,0.6935075999936089
True,10,10,10,coverage_exhausted,cpu,7,14621.921060417166,LOCAL_DEV,26,363.8384215,112,False,0,P3,3,0.5627739000046859,442,FULL_CLEAR,10,A,3638.384215,0.5632632000051672
True,10,10,10,coverage_exhausted,cpu,7,13321.727530654398,LOCAL_DEV,28,340.4345508,116,False,0,P3,3,0.4739742999954615,442,FULL_CLEAR,10,D,3404.345508,0.47453269999823533
True,12,12,12,coverage_exhausted,cpu,7,14537.078316580402,LOCAL_DEV,32,297.8679719166667,102,False,0,P3,3,0.5919821999996202,443,FULL_CLEAR,12,A,3574.415663,0.5922771999903489
True,12,12,12,coverage_exhausted,cpu,7,12451.976705624546,LOCAL_DEV,36,268.61627841666666,113,False,0,P3,3,0.5606032999930903,443,FULL_CLEAR,12,D,3223.395341,0.5609010999905877
True,12,131,13,coverage_exhausted,cpu,7,21994.627288712905,LOCAL_DEV,29,419.99426538461535,108,False,1,P3,3,0.5129107000102522,444,FULL_CLEAR,13,A,5459.92545,0.5133631000062451
True,13,13,13,coverage_exhausted,cpu,7,18286.92091232054,LOCAL_DEV,33,337.41416799999996,111,False,0,P3,3,0.4701056000048993,444,FULL_CLEAR,13,D,4386.384184,0.47040339998784475
True,11,11,11,coverage_exhausted,cpu,7,14325.92054518779,LOCAL_DEV,26,326.01673754545453,112,False,0,P3,3,0.42810790000658017,445,FULL_CLEAR,11,A,3586.184113,0.4286595000012312
True,11,11,11,coverage_exhausted,cpu,7,12031.315811587758,LOCAL_DEV,28,287.933015,119,False,0,P3,3,0.40375279998988844,445,FULL_CLEAR,11,D,3167.263165,0.40405500000633765
True,16,16,16,coverage_exhausted,cpu,7,22116.828780099106,LOCAL_DEV,43,315.33536,92,False,0,P3,3,0.8185171999939485,446,FULL_CLEAR,16,A,5045.36576,0.818794999999227
True,16,16,16,coverage_exhausted,cpu,7,18370.639006117282,LOCAL_DEV,47,278.9454875625,119,False,0,P3,3,0.8038740000047255,446,FULL_CLEAR,16,D,4463.127801,0.8042025000031572
True,14,14,14,coverage_exhausted,cpu,7,16374.074851021527,LOCAL_DEV,40,284.2010692142857,107,False,0,P3,3,0.7300179000012577,447,FULL_CLEAR,14,A,3978.814969,0.7303086000028998
True,14,14,14,coverage_exhausted,cpu,7,17518.180399773195,LOCAL_DEV,39,301.5454343571428,109,False,0,P3,3,0.6545343999896431,447,FULL_CLEAR,14,D,4221.636081,0.6550776000076439
True,16,16,16,coverage_exhausted,cpu,7,18683.90361201867,LOCAL_DEV,44,275.7987951875,101,False,0,P3,3,0.7731850999989547,448,FULL_CLEAR,16,A,4412.780723,0.7734758000005968
True,16,16,16,coverage_exhausted,cpu,7,14198.45258580728,LOCAL_DEV,48,224.85565725,114,False,0,P3,3,0.6802202999970177,448,FULL_CLEAR,16,D,3597.690516,0.6805416999995941
True,13,18,14,coverage_exhausted,cpu,7,17013.798014230128,LOCAL_DEV,38,297.41140007142855,114,False,1,P3,3,0.6380672000086633,449,FULL_CLEAR,14,A,4163.759601,0.6383710999944014
True,14,14,14,coverage_exhausted,cpu,7,14857.014862040673,LOCAL_DEV,39,263.67164085714285,109,False,0,P3,3,0.6024268000037409,449,FULL_CLEAR,14,D,3691.402972,0.6027543999953195
True,12,12,12,coverage_exhausted,cpu,7,16080.319956479805,LOCAL_DEV,35,330.42199941666667,116,False,0,P3,3,0.5967501000122866,450,FULL_CLEAR,12,A,3965.063993,0.5970594999962486
True,12,12,12,coverage_exhausted,cpu,7,14775.640563757634,LOCAL_DEV,36,310.67734275000004,120,False,0,P3,3,0.6027272999926936,450,FULL_CLEAR,12,D,3728.128113,0.6030608000000939
True,10,10,10,coverage_exhausted,cpu,7,14366.250979642156,LOCAL_DEV,27,366.8250197,125,False,0,P3,3,0.4656284999946365,451,FULL_CLEAR,10,A,3668.250197,0.4659552000084659
True,10,10,10,coverage_exhausted,cpu,7,14366.250979642156,LOCAL_DEV,27,366.8250197,125,False,0,P3,3,0.5171301999944262,451,FULL_CLEAR,10,D,3668.250197,0.517446599988034
True,10,10,10,coverage_exhausted,cpu,7,13965.028861502504,LOCAL_DEV,29,350.0005771,111,False,0,P3,3,0.6550684999965597,452,FULL_CLEAR,10,A,3500.005771,0.6555885999987368
True,10,10,10,coverage_exhausted,cpu,7,13614.962535922445,LOCAL_DEV,28,343.8992509,112,False,0,P3,3,0.5477890000038315,452,FULL_CLEAR,10,D,3438.992509,0.5480861999967601
True,12,12,12,coverage_exhausted,cpu,7,15122.987405286163,LOCAL_DEV,33,314.9664568333333,117,False,0,P3,3,0.5527288999874145,453,FULL_CLEAR,12,A,3779.597482,0.553064000006998
True,12,12,12,coverage_exhausted,cpu,7,13122.08789950287,LOCAL_DEV,34,283.11813191666664,120,False,0,P3,3,0.5414108999975724,453,FULL_CLEAR,12,D,3397.417583,0.541939699993236
True,14,14,14,coverage_exhausted,cpu,7,18681.161473679946,LOCAL_DEV,38,314.44516414285715,101,False,0,P3,3,0.7352635999995982,454,FULL_CLEAR,14,A,4402.232298,0.7355686000082642
True,14,14,14,coverage_exhausted,cpu,7,16720.67961976594,LOCAL_DEV,40,291.43828007142855,112,False,0,P3,3,0.5766850999934832,454,FULL_CLEAR,14,D,4080.135921,0.5769960000034189
True,10,10,10,coverage_exhausted,cpu,7,15292.808040499209,LOCAL_DEV,29,384.456161,124,False,0,P3,3,0.49219999999331776,455,FULL_CLEAR,10,A,3844.56161,0.49252770000020973
True,10,10,10,coverage_exhausted,cpu,7,15484.442820875161,LOCAL_DEV,29,387.4888562,123,False,0,P3,3,0.6387875999935204,455,FULL_CLEAR,10,D,3874.888562,0.6391408999916166
True,16,16,16,coverage_exhausted,cpu,7,19978.878232911986,LOCAL_DEV,39,291.8609779375,100,False,0,P3,3,0.7126552999980049,456,FULL_CLEAR,16,A,4669.775647,0.7129341999971075
True,16,16,16,coverage_exhausted,cpu,7,16326.395011494362,LOCAL_DEV,42,252.767437625,117,False,0,P3,3,0.6336694000056013,456,FULL_CLEAR,16,D,4044.279002,0.6339755999943009
True,10,10,10,coverage_exhausted,cpu,7,16146.281967878298,LOCAL_DEV,28,390.4256395,106,False,0,P3,3,0.6882970000006026,457,FULL_CLEAR,10,A,3904.256395,0.6887998000020161
True,10,10,10,coverage_exhausted,cpu,7,10486.461536574105,LOCAL_DEV,32,284.9292306,118,False,0,P3,3,0.4916036000067834,457,FULL_CLEAR,10,D,2849.292306,0.49189360000309534
True,14,23,15,coverage_exhausted,cpu,7,15872.146846597367,LOCAL_DEV,36,255.42862466666665,94,False,1,P3,3,0.5369309000088833,458,FULL_CLEAR,15,A,3831.42937,0.5372233999951277
