path,stage,position,channel,response,rng_before,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,actions
/measure,discovery,"[-970.0, 0.0]",19.0,"{'accepted': True, 'virtual_time_s': 846.282608, 'measure_result': 'no_signal'}",c14d8fffc5c6f623ee567b1e6ba53dd696b1aca22baf982eb6d2b20e43e1c1ff,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,active_localization,"[-883.8571904351815, 786.7773782426251]",12.0,"{'accepted': True, 'virtual_time_s': 1010.578436, 'measure_result': 'direction', 'svd_deg': 345.37}",c14d8fffc5c6f623ee567b1e6ba53dd696b1aca22baf982eb6d2b20e43e1c1ff,791.479138419996,158.29582800000003,1.0,5.0,0.0,164.29582800000003,1.0
/clear,certified_clear,"[-860.7613430655044, 780.4952004650761]",12.0,"{'accepted': True, 'virtual_time_s': 1020.365435, 'clear_result': 'success'}",5e77758499b6f2eb256f86e1fac0b1ee549270417e5ad48e84b838ac157e1743,23.934993698602625,4.786999000000037,0.0,0.0,5.0,9.786999000000037,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",1.0,"{'accepted': True, 'virtual_time_s': 1102.455572, 'measure_result': 'no_signal'}",b8965ee58d7881a43556e697430eaa74aaa17fcdca4992fdededf785f965b5f1,380.4506839135898,76.09013700000003,1.0,5.0,0.0,82.09013700000003,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",2.0,"{'accepted': True, 'virtual_time_s': 1108.455572, 'measure_result': 'direction', 'svd_deg': 17.78}",b8965ee58d7881a43556e697430eaa74aaa17fcdca4992fdededf785f965b5f1,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",3.0,"{'accepted': True, 'virtual_time_s': 1114.455572, 'measure_result': 'no_signal'}",f7ab31e8d8cbf93e49f8b689f8639ab7c3bfd049016b0a2c0596d483c60d9191,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",4.0,"{'accepted': True, 'virtual_time_s': 1120.455572, 'measure_result': 'no_signal'}",f7ab31e8d8cbf93e49f8b689f8639ab7c3bfd049016b0a2c0596d483c60d9191,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",5.0,"{'accepted': True, 'virtual_time_s': 1126.455572, 'measure_result': 'no_signal'}",f7ab31e8d8cbf93e49f8b689f8639ab7c3bfd049016b0a2c0596d483c60d9191,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",6.0,"{'accepted': True, 'virtual_time_s': 1132.455572, 'measure_result': 'no_signal'}",f7ab31e8d8cbf93e49f8b689f8639ab7c3bfd049016b0a2c0596d483c60d9191,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",7.0,"{'accepted': True, 'virtual_time_s': 1138.455572, 'measure_result': 'no_signal'}",f7ab31e8d8cbf93e49f8b689f8639ab7c3bfd049016b0a2c0596d483c60d9191,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",8.0,"{'accepted': True, 'virtual_time_s': 1144.455572, 'measure_result': 'direction', 'svd_deg': 54.57}",f7ab31e8d8cbf93e49f8b689f8639ab7c3bfd049016b0a2c0596d483c60d9191,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",9.0,"{'accepted': True, 'virtual_time_s': 1150.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
