id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks,research_hash,official_calls,formal_test_count,route_compute_ms_p95,decision_compute_ms_p95,support_visits,route_refresh_count
463,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6408.073328,400.504583,400.504583,24740.366635690792,233,215,16,0,1.598700499991537,public_max_cleared,user_exit,0,1,12,4c69b6d224491003f164a664518fcd1cfa87a8df46adf146b940d425f33ea123,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4042.582732,1595.1187290000005,91.0064510000002,0.0,679.3654160000006,5.0,6026.919788,376.68248675,6026.919788,0.0,0.0,0,0,21,214,2770.5827319999994,1070.0,202.0,62.0,310.0,62.0,71.0,355.0,70.0,81.0,405.0,70.0,True,True,True,6026.919788,14.0,2.0,381.15354000000025,113,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.100530004157914,1.9101699916063808,0,52
472,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,7264.362295,454.0226434375,454.0226434375,27451.81147437024,286,264,16,0,1.7294750000000931,public_max_cleared,user_exit,0,6,12,45995802b8597428f35c654e1eb25bb3dc6f8cf157b7432dfe8df6e17d8dca77,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3390.323725999999,1856.821807000001,1123.8709499999995,0.0,893.3458120000001,29.0,5230.107224,326.8817015,5230.107224,0.0,0.0,0,0,19,263,1824.3237259999992,1315.0,251.0,61.0,305.0,56.0,128.0,640.0,127.0,74.0,370.0,68.0,True,True,True,5230.107224,10.0,6.0,2034.255071,115,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.991185003309509,1.6586999990977347,0,40
475,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,4792.635831,299.5397394375,299.5397394375,18138.179151800505,183,170,16,0,1.686418199999025,public_max_cleared,user_exit,0,1,2,ee1391258f46b576a5649a7aed29c24d52cd3e4f79dd24b7c54cae136ef8ff86,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2333.932287,1689.3275939999996,91.4522420000003,0.0,677.9237079999998,5.0,3908.729693,244.2956058125,3908.729693,0.0,0.0,0,0,11,165,1350.932287,825.0,158.0,46.0,230.0,44.0,77.0,385.0,76.0,42.0,210.0,38.0,True,True,True,3908.729693,13.0,3.0,883.9061379999994,96,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,17.011819998151623,2.258584999799496,0,35
482,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5833.438193,364.5898870625,364.5898870625,21347.19098295294,252,224,16,0,1.7323634999920614,public_max_cleared,user_exit,0,1,5,b7f66323cc29cbf47a66a83b3cc099f148fdbfe74a550d905ee9a84eb68d06a2,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3443.9474590000004,1251.6146639999984,149.25034400000004,0.0,988.625726000001,17.0,5352.146579,334.5091611875,5352.146579,0.0,0.0,0,0,19,230,2077.9474590000004,1150.0,216.0,64.0,320.0,63.0,93.0,465.0,90.0,73.0,365.0,63.0,True,True,True,5352.146579,14.0,2.0,481.29161399999975,118,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.563989997899624,1.9770750041061549,0,52
485,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,5661.937824,353.871114,353.871114,20614.689126933645,246,229,16,0,1.4305957000033231,public_max_cleared,user_exit,0,1,1,4f625d3fe7d4d287200921e83e83dacf0b7766c302fc0208de28b802edaaa147,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,2842.233631,2207.1062009999987,89.75296299999991,0.0,522.8450290000011,11.0,3789.779785,236.8612365625,3789.779785,0.0,0.0,0,0,13,229,1478.233631,1145.0,219.0,99.0,495.0,93.0,81.0,405.0,78.0,49.0,245.0,48.0,True,True,True,3789.779785,8.0,8.0,1872.1580389999997,147,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.173470008885486,2.9484700098691974,0,28
495,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6925.570798,432.848174875,432.848174875,26142.85401151785,274,247,16,0,1.9306219999998573,public_max_cleared,user_exit,0,1,4,c66d8796618c3f75fde3a1e56f636e5094e00c24ae1de56da483012201b7168c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4408.533309,1264.6140650000004,198.0243990000008,0.0,1054.3990249999993,11.0,6647.882836,415.49267725,6647.882836,0.0,0.0,0,0,22,257,2882.5333089999995,1285.0,241.0,102.0,510.0,95.0,68.0,340.0,65.0,87.0,435.0,81.0,True,True,True,6647.882836,15.0,1.0,277.687962,151,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.80020000215154,3.816250003728779,0,51
503,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6079.677657,379.9798535625,379.9798535625,21318.38828500319,292,276,16,0,2.217006599996239,public_max_cleared,user_exit,0,3,1,ef0af2877f9863be4ee377781b4ca52a600e71138cd33ea82516614b00606292,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3372.784438,1819.4944670000004,434.4631679999993,0.0,452.9355840000002,5.0,5133.306768,320.831673,5133.306768,0.0,0.0,0,0,18,271,1756.784438,1355.0,261.0,93.0,465.0,84.0,107.0,535.0,106.0,71.0,355.0,71.0,True,True,True,5133.306768,11.0,5.0,946.3708889999998,146,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,19.045140004891422,3.119755002990132,0,42
508,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6400.824522,400.051532625,400.051532625,24399.122605951656,243,226,16,0,1.976524600002449,public_max_cleared,user_exit,0,9,14,d97ba59848c0f95771e8a8d05829eb4915ead2ec68350e86d5de6083c3a99117,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3244.1237160000005,1194.8906189999998,1306.431039,0.0,655.3791479999994,23.0,6112.873832,382.0546145,6112.873832,0.0,0.0,0,0,17,219,1938.1237160000007,1095.0,211.0,78.0,390.0,77.0,76.0,380.0,76.0,65.0,325.0,58.0,True,True,True,6112.873832,14.0,2.0,287.95068999999967,134,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.748154990869804,2.1314150057150982,0,42
509,regression,sha256_new_design,A1,FULL_CLEAR,,16,16,6869.221126,429.326320375,429.326320375,26686.105628911315,245,227,16,0,1.735851499994169,public_max_cleared,user_exit,0,6,6,489ad78492cd93d73d3eaaec13a9a9dfe7d96842f4d3a06959cfba255d1fe5f5,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3428.777214,1558.6984270000005,1001.1816579999996,0.0,880.5638270000003,5.0,4770.556768,298.159798,4770.556768,0.0,0.0,0,0,16,223,2100.777214,1115.0,213.0,84.0,420.0,81.0,75.0,375.0,72.0,64.0,320.0,60.0,True,True,True,4770.556768,9.0,7.0,2098.664358,138,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.554009995918022,2.4998950022563804,0,32
8,regression,one_bit,D,FULL_CLEAR,,16,16,5771.72437,360.732773125,360.732773125,20893.621862643264,256,233,16,0,1.5983165000070585,public_max_cleared,user_exit,0,2,1,81394eba99b59e2bf6cfa4b6879d0f8e44435c15ccdb7de1eebbd2b7688d14c3,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3715.020326,933.5815400000004,82.78750800000034,0.0,1040.3349959999991,17.0,5574.743847,348.4214904375,5574.743847,0.0,0.0,0,0,21,242,2280.020326,1210.0,225.0,106.0,530.0,106.0,54.0,270.0,54.0,82.0,410.0,65.0,True,True,True,5574.743847,15.0,1.0,196.98052300000015,152,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.827040002506687,3.950500002247281,0,47
9,regression,one_bit,D,FULL_CLEAR,,16,16,6138.100649,383.6312905625,383.6312905625,22945.5032531534,246,227,20,4,3.2017326000059256,public_max_cleared,user_exit,1,4,7,e15f3147c2ebb1f87a34330d86bf19343c6feacb65007199e04de3980c99859e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3159.396283,1564.676721000001,390.8961239999999,141.38528899999983,881.7462319999997,29.0,4699.054106,293.690881625,4699.054106,0.0,0.0,0,0,17,224,1826.396283,1120.0,213.0,63.0,315.0,60.0,95.0,475.0,87.0,66.0,330.0,66.0,True,True,True,4699.054106,10.0,6.0,1439.0465430000004,120,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.453205005294876,168.3958950015949,1,40
11,regression,one_bit,D,FULL_CLEAR,,16,16,7146.944285,446.6840178125,446.6840178125,25949.721468332715,318,287,16,0,3.442884400006733,public_max_cleared,user_exit,0,5,14,159d1e8bd6652d79bbaaa7aaa78124b4a30e6a799dc478f68b9f150b78be1f06,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,4324.697638999998,1391.0554690000013,642.7721139999994,0.0,788.4190630000002,71.0,6360.731608,397.5457255,6360.731608,0.0,0.0,0,0,21,290,2598.6976389999986,1450.0,276.0,88.0,440.0,77.0,120.0,600.0,118.0,82.0,410.0,81.0,True,True,True,6360.731608,14.0,2.0,786.2126769999995,148,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.42619999902672,7.331264999811307,0,56
24,regression,one_bit,D,FULL_CLEAR,,16,16,6956.317076,434.76981725,434.76981725,26956.58538802856,249,228,20,4,2.8078830000013117,public_max_cleared,user_exit,1,7,14,70c44197e57572fcc99fb03dd07be503774847a0e399d6365ed710b57302ef66,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3708.798166,1387.1947700000007,855.4586939999992,110.31681300000037,894.5486329999999,5.0,5815.010399,363.4381499375,5815.010399,0.0,0.0,0,0,19,225,2370.798166,1125.0,213.0,62.0,310.0,61.0,91.0,455.0,84.0,72.0,360.0,68.0,True,True,True,5815.010399,13.0,3.0,1141.3066770000005,122,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.347289995523164,37.87171500953231,1,47
30,regression,one_bit,D,FULL_CLEAR,,16,16,5191.661049,324.4788155625,324.4788155625,19913.305233900588,191,174,16,0,3.032441599993035,public_max_cleared,user_exit,0,5,2,ec0be67107a0d46c697e45dccd77b8acdd5a932984554f2c778debfdf2ef6d30,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,2915.2479189999995,1300.494268,422.7710040000002,0.0,553.1478580000003,5.0,4006.191103,250.3869439375,4006.191103,0.0,0.0,0,0,15,169,1912.247919,845.0,158.0,63.0,315.0,62.0,50.0,250.0,44.0,56.0,280.0,52.0,True,True,True,4006.191103,11.0,5.0,1185.4699460000002,117,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.34997999863117,149.62629499859756,1,40
38,regression,one_bit,D,FULL_CLEAR,,16,16,6310.048603,394.3780376875,394.3780376875,23130.24302053877,270,254,16,0,2.477765699994052,public_max_cleared,user_exit,0,1,8,9e5b6cd7717e218a6291d30bba290030c0c6c64bf663ef7ae7edf15755954a54,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3780.721724000001,1733.0255599999978,146.59594500000003,0.0,649.7053740000014,35.0,5509.955588,344.37222425,5509.955588,0.0,0.0,0,0,21,252,2280.721724000001,1260.0,240.0,60.0,300.0,56.0,110.0,550.0,107.0,82.0,410.0,77.0,True,True,True,5509.955588,13.0,3.0,800.0930150000004,110,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.863279995101037,75.150755001232,2,47
44,regression,one_bit,D,FULL_CLEAR,,16,16,5150.440238,321.902514875,321.902514875,19302.20118386807,204,190,16,0,3.0224128999980167,public_max_cleared,user_exit,0,4,4,a789da407697e6f1ef32eba4c78a9dfa14d88448733ee9d1914fa883acf3bd0b,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,2324.430889,1606.6572690000007,419.28896899999927,0.0,800.0631110000002,5.0,3302.356951,206.3973094375,3302.356951,0.0,0.0,0,0,12,186,1217.4308889999998,930.0,177.0,70.0,350.0,64.0,68.0,340.0,65.0,48.0,240.0,48.0,True,True,True,3302.356951,9.0,7.0,1848.083287,119,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.881339995830782,148.93510000547394,1,28
50,regression,one_bit,D,FULL_CLEAR,,16,16,5961.898705,372.6186690625,372.6186690625,21944.4935330234,252,233,16,0,3.5449468000006163,public_max_cleared,user_exit,0,7,6,4bbba566f854c3be94d7b9ff1a468364f13e3cbd4c4b985203a5272e1554e29a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3145.414717999999,1555.9304200000004,583.6915389999995,0.0,676.8620280000008,41.0,4822.717276,301.41982975,4822.717276,0.0,0.0,0,0,16,231,1770.414717999999,1155.0,220.0,90.0,450.0,80.0,77.0,385.0,76.0,64.0,320.0,64.0,True,True,True,4822.717276,11.0,5.0,1139.1814289999993,143,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.99300000909715,159.97989999959827,1,35
75,regression,one_bit,D,FULL_CLEAR,,16,16,7370.024112,460.626507,460.626507,28070.12056250433,283,261,16,0,2.786030400005984,public_max_cleared,user_exit,0,9,15,e54691b7a810ca6d787ca7606879e1b485dde7581529cf3d554151f329a0063e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,4129.311637000001,1146.869454,1290.3456979999978,0.0,803.4973230000013,23.0,6013.686203,375.8553876875,6013.686203,0.0,0.0,0,0,22,262,2571.3116370000007,1310.0,248.0,94.0,470.0,86.0,82.0,410.0,80.0,86.0,430.0,82.0,True,True,True,6013.686203,12.0,4.0,1356.337909,147,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.332840002549347,90.17200999951451,1,43
78,regression,one_bit,D,FULL_CLEAR,,16,16,6584.278268,411.51739175,411.51739175,24901.3913181128,258,225,19,3,3.3739556999935303,public_max_cleared,user_exit,1,9,8,7da8a58d4bd4e7af97deddc6cb6eca4e4c753ad7611b2764a0b7378086a22416,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3668.223553000002,1212.8011489999992,1022.8361,32.700098000000025,647.7173679999988,5.0,5753.633995,359.6021246875,5753.633995,0.0,0.0,0,0,20,229,2309.223553000002,1145.0,214.0,84.0,420.0,71.0,68.0,340.0,67.0,77.0,385.0,76.0,True,True,True,5753.633995,13.0,3.0,830.6442729999999,148,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,17.39159999851836,89.98057500139112,0,51
96,regression,one_bit,D,FULL_CLEAR,,16,16,5542.366999,346.3979374375,346.3979374375,21181.8350050966,206,196,16,0,1.9925527000013967,public_max_cleared,user_exit,0,1,4,06a0f6d120d6a355a4cf9e27456a7cfa0bd7f4b79f8c97eeb27eb98c69734172,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3080.472682,1146.842221,256.8777620000001,0.0,1058.174334,5.0,4528.637398,283.039837375,4528.637398,0.0,0.0,0,0,16,196,1914.472682,980.0,186.0,75.0,375.0,74.0,60.0,300.0,58.0,61.0,305.0,54.0,True,True,True,4528.637398,12.0,4.0,1013.729601,114,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.803854995057918,128.23119500171737,0,32
103,regression,one_bit,D,FULL_CLEAR,,16,16,5745.031754,359.064484625,359.064484625,22005.158765004195,214,194,16,0,3.093317799997749,public_max_cleared,user_exit,0,4,7,db9419ab16a5d3d859259d729a61b97f1ad8d1476d26df8804fb875b0f1dd77c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,2910.675939,1488.0680599999998,486.28689699999904,0.0,860.0008580000009,11.0,4707.236089,294.2022555625,4707.236089,0.0,0.0,0,0,16,192,1769.6759389999995,960.0,181.0,76.0,380.0,72.0,55.0,275.0,55.0,61.0,305.0,54.0,True,True,True,4707.236089,11.0,5.0,1037.7956649999996,129,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.2912600004347,152.2020800010067,0,40
110,regression,one_bit,D,FULL_CLEAR,,16,16,6530.120593,408.1325370625,408.1325370625,25780.60296369401,219,199,16,0,2.797488299998804,public_max_cleared,user_exit,0,3,9,76155e18db4530aa5707a5572d3377571426fdb73ea57d17073abccc408cf359,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3110.300582,2041.65771,516.422459000001,0.0,861.7398419999989,17.0,4580.147818,286.259238625,4580.147818,0.0,0.0,0,0,14,195,1948.300582,975.0,187.0,63.0,315.0,57.0,76.0,380.0,74.0,56.0,280.0,56.0,True,True,True,4580.147818,11.0,5.0,1949.9727749999995,118,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.472735004936105,104.25899500696676,2,42
122,regression,one_bit,D,FULL_CLEAR,,16,16,5171.369896,323.2106185,323.2106185,21081.84946280394,148,135,16,0,2.8348931999935303,public_max_cleared,user_exit,0,5,10,9c3df4fcc0268595e7337dc53eebf5db541e3fc95f51c35398b823795906685c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,1621.4634939999996,2094.014337000001,685.9040839999998,0.0,769.9879809999993,17.0,2611.290852,163.20567825,2611.290852,0.0,0.0,0,0,8,124,881.4634939999996,620.0,120.0,49.0,245.0,49.0,43.0,215.0,42.0,32.0,160.0,29.0,True,True,True,2611.290852,8.0,8.0,2560.079044,105,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.651300002791686,123.04314999782946,3,26
142,regression,one_bit,D,FULL_CLEAR,,16,16,5860.053709,366.2533568125,366.2533568125,22220.26853972454,225,211,16,0,2.273914900011732,public_max_cleared,user_exit,0,1,8,6db625d706dbc48aea31f22a67d62dc56c4d135dc9b02fbe2b384ebc64e5f094,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3041.1641400000003,2034.523387000001,39.7047819999998,0.0,744.6613999999985,5.0,4516.800516,282.30003225,4516.800516,0.0,0.0,0,0,14,205,1819.1641400000003,1025.0,197.0,84.0,420.0,84.0,65.0,325.0,57.0,56.0,280.0,56.0,True,True,True,4516.800516,11.0,5.0,1343.2531929999996,136,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,6.593024998437613,94.41094000358126,1,36
155,regression,one_bit,D,FULL_CLEAR,,16,16,4894.35409,305.897130625,305.897130625,19326.77045096645,160,149,16,0,1.8771352999901865,public_max_cleared,user_exit,0,1,3,880e3422b814078122390f8bf4f81b87fa3ddbac1f2c913b7bfc76952e15df83,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,2022.53087,1247.548400000001,625.9000899999992,0.0,998.3747299999995,17.0,3499.448344,218.7155215,3499.448344,0.0,0.0,0,0,11,145,1158.53087,725.0,139.0,45.0,225.0,43.0,59.0,295.0,58.0,41.0,205.0,38.0,True,True,True,3499.448344,12.0,4.0,1394.905746,92,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,6.441900004574563,101.64189999341032,1,31
161,regression,one_bit,D,FULL_CLEAR,,16,16,5193.058731,324.5661706875,324.5661706875,18535.293669074443,237,221,16,0,2.775711800000863,public_max_cleared,user_exit,0,5,1,1c492ef2495b1bf5ac3bde98b97013d5a685c10d450b2af2fd3d1880c733e9f0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,2615.421298,1502.116223,543.5384329999988,0.0,531.9827770000016,5.0,4147.954637,259.2471648125,4147.954637,0.0,0.0,0,0,15,215,1333.4212979999998,1075.0,207.0,93.0,465.0,91.0,66.0,330.0,64.0,56.0,280.0,52.0,True,True,True,4147.954637,11.0,5.0,1045.1040940000005,147,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.727090004889764,134.02165500010594,0,39
191,regression,one_bit,D,FULL_CLEAR,,16,16,8061.296946,503.831059125,503.831059125,29616.48472711224,347,323,16,0,2.493817599999602,public_max_cleared,user_exit,0,8,13,0f257b6cf70289d242d1cabd9c1a598f8a4fbccf52a1b32782cb78e9e413f406,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,4788.132078999999,975.625215,1154.3949479999992,0.0,1143.144704000002,5.0,6762.719623,422.6699764375,6762.719623,0.0,0.0,0,0,22,326,2848.132078999999,1630.0,310.0,114.0,570.0,110.0,125.0,625.0,124.0,87.0,435.0,76.0,True,True,True,6762.719623,12.0,4.0,1298.5773230000004,167,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.618825002486119,43.44624999794178,0,46
194,regression,one_bit,D,FULL_CLEAR,,16,16,7143.377267,446.4610791875,446.4610791875,27841.886345296974,253,230,16,0,2.0828503999946406,public_max_cleared,user_exit,0,4,12,7665ef9713d81fce71d32c44ab50d750cdaae96a00c211c819c8a16a6e3e975a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3858.317712,1614.6434269999993,902.7551030000004,0.0,767.6610250000002,5.0,6141.982696,383.8739185,6141.982696,0.0,0.0,0,0,20,231,2486.317712,1155.0,217.0,60.0,300.0,57.0,91.0,455.0,86.0,80.0,400.0,74.0,True,True,True,6141.982696,13.0,3.0,1001.3945709999998,114,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.354669997468587,49.95853999716908,0,48
201,regression,one_bit,D,FULL_CLEAR,,16,16,6160.078226,385.004889125,385.004889125,23455.39113368021,235,214,16,0,2.3311060999985784,public_max_cleared,user_exit,0,4,9,10011cc15e087c41bf580e7f79f5dc330e0eb220d31e1773de92221f72cc10b1,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,3393.3436270000007,1593.3626629999994,288.3526619999993,0.0,885.0192740000003,17.0,5390.312216,336.8945135,5390.312216,0.0,0.0,0,0,18,211,2138.3436270000007,1055.0,200.0,52.0,260.0,47.0,89.0,445.0,88.0,70.0,350.0,65.0,True,True,True,5390.312216,13.0,3.0,769.7660099999994,108,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.769950007874286,85.66726000208291,1,46
203,regression,one_bit,D,FULL_CLEAR,,16,16,7748.184443,484.2615276875,484.2615276875,30360.922227499235,270,246,16,0,1.8559061999985715,public_max_cleared,user_exit,0,3,3,5466fd3bf0680dad981c0230c68149bb3c5cd80413460a13615c373a7eba53f6,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9125d7cd752f0f283f9e669f4060757ed2a719944e0b8f4b4c6012f4ec87a0f1,0,core,4530.357051,1424.6043609999997,697.2083650000004,0.0,1096.0146660000005,11.0,6390.915812,399.43223825,6390.915812,0.0,0.0,0,0,23,251,3041.357051,1255.0,234.0,67.0,335.0,67.0,96.0,480.0,84.0,88.0,440.0,83.0,True,True,True,6390.915812,13.0,3.0,1357.268631,118,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.545969997998323,38.9250800028094,2,47
