id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks,known16_enabled_from_config
34,development,native_unconditioned,B10,FULL_CLEAR,,15,15,7451.135953,496.74239686666664,496.74239686666664,27365.679765472727,321,298,15,0,3.7727663999976357,coverage_exhausted,user_exit,0,3,11,f41779585d27841e4e2a91c3783d01f6c95e5eacaf8678450813aa86f97336d7,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,a0868ebb5f0363a0e5d025a273288729cb52ceff1d7ac8db67d31ab8860c18aa,0,core,4904.123526,1169.3978589999992,278.39434100000017,0.0,1099.2202270000002,11.0,3093.514444,206.23429626666666,7204.296789,2671.4715670000005,0.0,145,0,25,307,3079.1235260000003,1535.0,290.0,128.0,640.0,124.0,54.0,270.0,52.0,125.0,625.0,114.0,True,False,False,,,,,172,True
34,development,native_unconditioned,B20,FULL_CLEAR,,15,15,7451.135953,496.74239686666664,496.74239686666664,27365.679765472727,321,298,15,0,3.6829679000074975,coverage_exhausted,user_exit,0,3,11,f41779585d27841e4e2a91c3783d01f6c95e5eacaf8678450813aa86f97336d7,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,311ff6e9fed6297eced9c9daf6f639d648122c47783d057efac191fd36809056,0,core,4904.123526,1169.3978589999992,278.39434100000017,0.0,1099.2202270000002,11.0,3093.514444,206.23429626666666,7204.296789,2671.4715670000005,0.0,145,0,25,307,3079.1235260000003,1535.0,290.0,128.0,640.0,124.0,54.0,270.0,52.0,125.0,625.0,114.0,True,False,False,,,,,172,True
36,development,native_unconditioned,R12,FULL_CLEAR,,12,12,7015.471022,584.6225851666667,584.6225851666667,25182.355124509126,324,299,12,0,1.5064218000043184,coverage_exhausted,user_exit,0,1,8,0ca39fd171ffd027aad6e5539fa0f4230645e84d5a3c00f3578dbf5e5f2b8d39,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,4815.528610000001,1185.6400040000003,304.30948399999943,0.0,709.992923999999,5.0,2530.44787,210.87065583333333,6686.424998,3292.852261000001,0.0,200,0,25,312,2963.528610000001,1560.0,292.0,83.0,415.0,75.0,29.0,145.0,25.0,200.0,1000.0,192.0,True,False,True,,,,,119,True
35,development,native_unconditioned,B0,FULL_CLEAR,,14,14,6886.163528,491.86882342857143,491.86882342857143,25290.817663882288,297,273,14,0,3.764684900001157,coverage_exhausted,user_exit,0,0,7,86617c78f502f07d23bfd8ed6b3210ac91a6cdbb4b478c710f728b076a85a6aa,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,db4f254ad6fd9043e87e7f9e49963251cc86825d0c856ee4bcff015984699234,0,core,4818.503632999999,1307.517916,0.0,0.0,760.1419790000007,5.0,5855.185873,418.22756235714286,6886.163528,730.362936999999,639.3807939999997,21,12,25,282,3145.5036329999994,1410.0,263.0,41.0,205.0,35.0,91.0,455.0,90.0,150.0,750.0,138.0,True,False,False,,,,,84,True
35,development,native_unconditioned,B5,FULL_CLEAR,,14,14,6886.163528,491.86882342857143,491.86882342857143,25290.817663882288,297,273,14,0,3.7414520000020275,coverage_exhausted,user_exit,0,0,7,86617c78f502f07d23bfd8ed6b3210ac91a6cdbb4b478c710f728b076a85a6aa,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9966523b1b3691c7156983fa1992fd8ea2e92376dc259da99d4d71096bdc82a6,0,core,4818.503632999999,1307.517916,0.0,0.0,760.1419790000007,5.0,5855.185873,418.22756235714286,6886.163528,730.362936999999,639.3807939999997,21,12,25,282,3145.5036329999994,1410.0,263.0,41.0,205.0,35.0,91.0,455.0,90.0,150.0,750.0,138.0,True,False,False,,,,,84,True
35,development,native_unconditioned,B10,FULL_CLEAR,,14,14,6886.163528,491.86882342857143,491.86882342857143,25290.817663882288,297,273,14,0,3.8001483000116423,coverage_exhausted,user_exit,0,0,7,86617c78f502f07d23bfd8ed6b3210ac91a6cdbb4b478c710f728b076a85a6aa,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,a0868ebb5f0363a0e5d025a273288729cb52ceff1d7ac8db67d31ab8860c18aa,0,core,4818.503632999999,1307.517916,0.0,0.0,760.1419790000007,5.0,5855.185873,418.22756235714286,6886.163528,730.362936999999,639.3807939999997,21,12,25,282,3145.5036329999994,1410.0,263.0,41.0,205.0,35.0,91.0,455.0,90.0,150.0,750.0,138.0,True,False,False,,,,,84,True
37,development,native_unconditioned,R12,FULL_CLEAR,,12,12,6558.796772,546.5663976666666,546.5663976666666,24308.983871201464,277,252,12,0,1.349388500006171,coverage_exhausted,user_exit,0,0,11,1b49e233d052ba7e82f1e46fbef60724bb84480780785703ce7495bc356ca550,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,4936.710677,1064.4324729999998,0.0,0.0,557.6536219999992,5.0,2986.67614,248.88967833333334,6558.796772,3104.2014480000003,2791.112425,142,112,25,263,3377.7106770000005,1315.0,244.0,23.0,115.0,23.0,40.0,200.0,39.0,200.0,1000.0,182.0,True,False,True,,,,,61,True
35,development,native_unconditioned,B20,FULL_CLEAR,,14,14,7269.302523,519.2358945,519.2358945,27591.512619081495,284,261,14,0,3.7490400000096997,coverage_exhausted,user_exit,0,1,7,86617c78f502f07d23bfd8ed6b3210ac91a6cdbb4b478c710f728b076a85a6aa,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,311ff6e9fed6297eced9c9daf6f639d648122c47783d057efac191fd36809056,0,core,5115.438109000001,1243.8867679999992,192.68756200000007,0.0,717.2900840000002,5.0,5687.543124,406.25308028571425,7269.302523,1172.2194800000007,669.6441750000004,48,18,25,268,3525.4381090000006,1340.0,250.0,45.0,225.0,42.0,73.0,365.0,72.0,150.0,750.0,136.0,True,False,False,,,,,89,True
36,development,native_unconditioned,B0,FULL_CLEAR,,12,12,7297.775501,608.1479584166667,608.1479584166667,26563.877514774635,325,300,12,0,3.3369932000059634,coverage_exhausted,user_exit,0,1,8,0ca39fd171ffd027aad6e5539fa0f4230645e84d5a3c00f3578dbf5e5f2b8d39,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,db4f254ad6fd9043e87e7f9e49963251cc86825d0c856ee4bcff015984699234,0,core,5306.220461000001,873.3372749999994,304.30948400000034,0.0,813.9082809999993,5.0,2672.465727,222.70547724999997,6968.729477,3641.526255000001,0.0,203,0,25,315,3437.220461000001,1575.0,294.0,86.0,430.0,77.0,29.0,145.0,25.0,200.0,1000.0,192.0,True,False,False,,,,,120,True
36,development,native_unconditioned,B5,FULL_CLEAR,,12,12,7297.775501,608.1479584166667,608.1479584166667,26563.877514774635,325,300,12,0,3.2061469000036595,coverage_exhausted,user_exit,0,1,8,0ca39fd171ffd027aad6e5539fa0f4230645e84d5a3c00f3578dbf5e5f2b8d39,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9966523b1b3691c7156983fa1992fd8ea2e92376dc259da99d4d71096bdc82a6,0,core,5306.220461000001,873.3372749999994,304.30948400000034,0.0,813.9082809999993,5.0,2672.465727,222.70547724999997,6968.729477,3641.526255000001,0.0,203,0,25,315,3437.220461000001,1575.0,294.0,86.0,430.0,77.0,29.0,145.0,25.0,200.0,1000.0,192.0,True,False,False,,,,,120,True
36,development,native_unconditioned,B20,FULL_CLEAR,,12,12,7021.260182,585.1050151666667,585.1050151666667,25991.300918207962,298,273,12,0,3.128931500003091,coverage_exhausted,user_exit,0,0,8,0ca39fd171ffd027aad6e5539fa0f4230645e84d5a3c00f3578dbf5e5f2b8d39,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,311ff6e9fed6297eced9c9daf6f639d648122c47783d057efac191fd36809056,0,core,5150.678277,965.2649200000001,0.0,0.0,905.3169849999997,5.0,6394.425735,532.86881125,7021.260182,520.8983160000007,179.23298400000022,26,8,25,287,3448.678277,1435.0,267.0,33.0,165.0,32.0,54.0,270.0,43.0,200.0,1000.0,192.0,True,False,False,,,,,68,True
36,development,native_unconditioned,B10,FULL_CLEAR,,12,12,7297.775501,608.1479584166667,608.1479584166667,26563.877514774635,325,300,12,0,3.3800953999889316,coverage_exhausted,user_exit,0,1,8,0ca39fd171ffd027aad6e5539fa0f4230645e84d5a3c00f3578dbf5e5f2b8d39,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,a0868ebb5f0363a0e5d025a273288729cb52ceff1d7ac8db67d31ab8860c18aa,0,core,5306.220461000001,873.3372749999994,304.30948400000034,0.0,813.9082809999993,5.0,2672.465727,222.70547724999997,6968.729477,3641.526255000001,0.0,203,0,25,315,3437.220461000001,1575.0,294.0,86.0,430.0,77.0,29.0,145.0,25.0,200.0,1000.0,192.0,True,False,False,,,,,120,True
38,development,native_unconditioned,R12,FULL_CLEAR,,10,10,7132.006874,713.2006874,713.2006874,24025.03436329733,380,359,16,6,1.0404968000075314,coverage_exhausted,user_exit,1,3,8,6e983aeb9975e686e7d12982e5dd57c260799a9b1ff909df1fba06dd11fc8585,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,5321.200193,392.3845860000006,515.9017629999998,448.24613899999986,454.27419300000054,59.0,3636.573439,363.6573439,7132.006874,2507.1289629999987,196.03187199999957,151,10,25,373,3102.2001929999988,1865.0,354.0,59.0,295.0,52.0,64.0,320.0,63.0,250.0,1250.0,239.0,True,False,True,,,,,92,True
37,development,native_unconditioned,B0,FULL_CLEAR,,12,12,6470.275563,539.18963025,539.18963025,23866.377826394135,277,252,12,0,3.457107399997767,coverage_exhausted,user_exit,0,0,11,1b49e233d052ba7e82f1e46fbef60724bb84480780785703ce7495bc356ca550,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,db4f254ad6fd9043e87e7f9e49963251cc86825d0c856ee4bcff015984699234,0,core,4848.1894680000005,1064.4324729999998,0.0,0.0,557.6536219999992,5.0,2986.67614,248.88967833333334,6470.275563,3015.6802390000007,2702.5912160000003,142,112,25,263,3289.189468000001,1315.0,244.0,23.0,115.0,23.0,40.0,200.0,39.0,200.0,1000.0,182.0,True,False,False,,,,,61,True
37,development,native_unconditioned,B5,FULL_CLEAR,,12,12,6470.275563,539.18963025,539.18963025,23866.377826394135,277,252,12,0,3.3550720999919577,coverage_exhausted,user_exit,0,0,11,1b49e233d052ba7e82f1e46fbef60724bb84480780785703ce7495bc356ca550,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9966523b1b3691c7156983fa1992fd8ea2e92376dc259da99d4d71096bdc82a6,0,core,4848.1894680000005,1064.4324729999998,0.0,0.0,557.6536219999992,5.0,2986.67614,248.88967833333334,6470.275563,3015.6802390000007,2702.5912160000003,142,112,25,263,3289.189468000001,1315.0,244.0,23.0,115.0,23.0,40.0,200.0,39.0,200.0,1000.0,182.0,True,False,False,,,,,61,True
37,development,native_unconditioned,B10,FULL_CLEAR,,12,12,6470.275563,539.18963025,539.18963025,23866.377826394135,277,252,12,0,3.449178999988362,coverage_exhausted,user_exit,0,0,11,1b49e233d052ba7e82f1e46fbef60724bb84480780785703ce7495bc356ca550,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,a0868ebb5f0363a0e5d025a273288729cb52ceff1d7ac8db67d31ab8860c18aa,0,core,4848.1894680000005,1064.4324729999998,0.0,0.0,557.6536219999992,5.0,2986.67614,248.88967833333334,6470.275563,3015.6802390000007,2702.5912160000003,142,112,25,263,3289.189468000001,1315.0,244.0,23.0,115.0,23.0,40.0,200.0,39.0,200.0,1000.0,182.0,True,False,False,,,,,61,True
37,development,native_unconditioned,B20,FULL_CLEAR,,12,12,6470.275563,539.18963025,539.18963025,23866.377826394135,277,252,12,0,3.435045199992601,coverage_exhausted,user_exit,0,0,11,1b49e233d052ba7e82f1e46fbef60724bb84480780785703ce7495bc356ca550,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,311ff6e9fed6297eced9c9daf6f639d648122c47783d057efac191fd36809056,0,core,4848.1894680000005,1064.4324729999998,0.0,0.0,557.6536219999992,5.0,2986.67614,248.88967833333334,6470.275563,3015.6802390000007,2702.5912160000003,142,112,25,263,3289.189468000001,1315.0,244.0,23.0,115.0,23.0,40.0,200.0,39.0,200.0,1000.0,182.0,True,False,False,,,,,61,True
39,development,native_unconditioned,R12,FULL_CLEAR,,11,11,6748.223322,613.4748474545454,613.4748474545454,23946.116620174053,321,299,11,0,1.0332612000056542,coverage_exhausted,user_exit,0,0,3,f647d6b3d6e464c68b51ae7eef0afb3a409666ecb2ad5884762dbe5dc7bc60bd,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,5077.957967,945.1933279999996,0.0,0.0,725.0720269999998,5.0,4953.407473,450.3097702727273,6748.223322,1677.175236,1580.1930929999999,82,72,25,312,3224.9579670000003,1560.0,293.0,43.0,215.0,42.0,44.0,220.0,39.0,225.0,1125.0,212.0,True,False,True,,,,,74,True
38,development,native_unconditioned,B0,FULL_CLEAR,,10,10,7496.753666,749.6753666,749.6753666,26378.768331419295,366,341,10,0,3.3123994000052335,coverage_exhausted,user_exit,0,2,8,6e983aeb9975e686e7d12982e5dd57c260799a9b1ff909df1fba06dd11fc8585,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,db4f254ad6fd9043e87e7f9e49963251cc86825d0c856ee4bcff015984699234,0,core,6039.896678,598.6680899999998,295.44886499999984,0.0,562.7400329999999,59.0,6308.79907,630.879907,7496.753666,1025.6896969999998,414.78310799999963,51,20,25,354,3933.896678,1770.0,336.0,33.0,165.0,29.0,71.0,355.0,67.0,250.0,1250.0,240.0,True,False,False,,,,,65,True
38,development,native_unconditioned,B5,FULL_CLEAR,,10,10,7496.753666,749.6753666,749.6753666,26378.768331419295,366,341,10,0,3.126896600006148,coverage_exhausted,user_exit,0,2,8,6e983aeb9975e686e7d12982e5dd57c260799a9b1ff909df1fba06dd11fc8585,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9966523b1b3691c7156983fa1992fd8ea2e92376dc259da99d4d71096bdc82a6,0,core,6039.896678,598.6680899999998,295.44886499999984,0.0,562.7400329999999,59.0,6308.79907,630.879907,7496.753666,1025.6896969999998,414.78310799999963,51,20,25,354,3933.896678,1770.0,336.0,33.0,165.0,29.0,71.0,355.0,67.0,250.0,1250.0,240.0,True,False,False,,,,,65,True
38,development,native_unconditioned,B10,FULL_CLEAR,,10,10,7496.753666,749.6753666,749.6753666,26378.768331419295,366,341,10,0,3.0979592999938177,coverage_exhausted,user_exit,0,2,8,6e983aeb9975e686e7d12982e5dd57c260799a9b1ff909df1fba06dd11fc8585,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,a0868ebb5f0363a0e5d025a273288729cb52ceff1d7ac8db67d31ab8860c18aa,0,core,6039.896678,598.6680899999998,295.44886499999984,0.0,562.7400329999999,59.0,6308.79907,630.879907,7496.753666,1025.6896969999998,414.78310799999963,51,20,25,354,3933.896678,1770.0,336.0,33.0,165.0,29.0,71.0,355.0,67.0,250.0,1250.0,240.0,True,False,False,,,,,65,True
38,development,native_unconditioned,B20,FULL_CLEAR,,10,10,7496.753666,749.6753666,749.6753666,26378.768331419295,366,341,10,0,3.271095600008266,coverage_exhausted,user_exit,0,2,8,6e983aeb9975e686e7d12982e5dd57c260799a9b1ff909df1fba06dd11fc8585,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,311ff6e9fed6297eced9c9daf6f639d648122c47783d057efac191fd36809056,0,core,6039.896678,598.6680899999998,295.44886499999984,0.0,562.7400329999999,59.0,6308.79907,630.879907,7496.753666,1025.6896969999998,414.78310799999963,51,20,25,354,3933.896678,1770.0,336.0,33.0,165.0,29.0,71.0,355.0,67.0,250.0,1250.0,240.0,True,False,False,,,,,65,True
39,development,native_unconditioned,B0,FULL_CLEAR,,11,11,7575.915116,688.719556,688.719556,27884.575576631767,328,304,11,0,3.05699569999706,coverage_exhausted,user_exit,0,3,3,f647d6b3d6e464c68b51ae7eef0afb3a409666ecb2ad5884762dbe5dc7bc60bd,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,db4f254ad6fd9043e87e7f9e49963251cc86825d0c856ee4bcff015984699234,0,core,5752.413231,393.4934050000003,433.353742,0.0,996.654738,5.0,5402.040102,491.09455472727274,7575.915116,1599.612529,1265.82964,81,54,25,321,3847.413231,1605.0,300.0,44.0,220.0,44.0,52.0,260.0,45.0,225.0,1125.0,211.0,True,False,False,,,,,73,True
40,development,native_unconditioned,R12,FULL_CLEAR,,15,15,6317.838206,421.18921373333336,421.18921373333336,23314.19102515769,267,245,15,0,1.5595156000053976,coverage_exhausted,user_exit,0,0,4,06aa45e5efab1d27b8160b7abd3d2481c76e2c551bf3a0a66a7efbcaf297fb55,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,4151.729778,907.3790660000005,0.0,0.0,1258.729362,11.0,4107.133194,273.8088796,6317.838206,1528.859324,1103.667875,68,35,25,255,2640.729778,1275.0,236.0,68.0,340.0,66.0,62.0,310.0,58.0,125.0,625.0,112.0,True,False,True,,,,,110,True
39,development,native_unconditioned,B10,FULL_CLEAR,,11,11,7575.915116,688.719556,688.719556,27884.575576631767,328,304,11,0,2.988452799996594,coverage_exhausted,user_exit,0,3,3,f647d6b3d6e464c68b51ae7eef0afb3a409666ecb2ad5884762dbe5dc7bc60bd,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,a0868ebb5f0363a0e5d025a273288729cb52ceff1d7ac8db67d31ab8860c18aa,0,core,5752.413231,393.4934050000003,433.353742,0.0,996.654738,5.0,5402.040102,491.09455472727274,7575.915116,1599.612529,1265.82964,81,54,25,321,3847.413231,1605.0,300.0,44.0,220.0,44.0,52.0,260.0,45.0,225.0,1125.0,211.0,True,False,False,,,,,73,True
39,development,native_unconditioned,B5,FULL_CLEAR,,11,11,7575.915116,688.719556,688.719556,27884.575576631767,328,304,11,0,3.0819806000072276,coverage_exhausted,user_exit,0,3,3,f647d6b3d6e464c68b51ae7eef0afb3a409666ecb2ad5884762dbe5dc7bc60bd,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9966523b1b3691c7156983fa1992fd8ea2e92376dc259da99d4d71096bdc82a6,0,core,5752.413231,393.4934050000003,433.353742,0.0,996.654738,5.0,5402.040102,491.09455472727274,7575.915116,1599.612529,1265.82964,81,54,25,321,3847.413231,1605.0,300.0,44.0,220.0,44.0,52.0,260.0,45.0,225.0,1125.0,211.0,True,False,False,,,,,73,True
39,development,native_unconditioned,B20,FULL_CLEAR,,11,11,7575.915116,688.719556,688.719556,27884.575576631767,328,304,11,0,2.977511599994614,coverage_exhausted,user_exit,0,3,3,f647d6b3d6e464c68b51ae7eef0afb3a409666ecb2ad5884762dbe5dc7bc60bd,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,311ff6e9fed6297eced9c9daf6f639d648122c47783d057efac191fd36809056,0,core,5752.413231,393.4934050000003,433.353742,0.0,996.654738,5.0,5402.040102,491.09455472727274,7575.915116,1599.612529,1265.82964,81,54,25,321,3847.413231,1605.0,300.0,44.0,220.0,44.0,52.0,260.0,45.0,225.0,1125.0,211.0,True,False,False,,,,,73,True
40,development,native_unconditioned,B0,FULL_CLEAR,,15,15,7022.746283,468.1830855333334,468.1830855333334,27003.731426397248,261,242,15,0,3.3357414999918547,coverage_exhausted,user_exit,0,0,4,06aa45e5efab1d27b8160b7abd3d2481c76e2c551bf3a0a66a7efbcaf297fb55,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,db4f254ad6fd9043e87e7f9e49963251cc86825d0c856ee4bcff015984699234,0,core,4473.521108,1016.2093479999995,0.0,0.0,1533.015827000001,11.0,5683.080295,378.87201966666663,7022.746283,963.1106100000006,643.1284670000005,35,20,25,250,2990.521108,1250.0,233.0,64.0,320.0,61.0,61.0,305.0,59.0,125.0,625.0,113.0,True,False,False,,,,,105,True
41,development,native_unconditioned,R12,FULL_CLEAR,,16,16,3537.646096,221.102881,221.102881,13868.230479663269,115,109,16,0,1.7511478999949759,public_max_cleared,user_exit,0,2,1,8b0b35551121aa733bdc2d1c59701806354e972b7239caf217abb9b08569d66e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,1099.1229039999994,1454.5132270000004,478.0689809999999,0.0,505.9409840000002,5.0,2490.3632,155.6477,2490.3632,0.0,0.0,0,0,7,98,514.1229039999995,490.0,95.0,36.0,180.0,35.0,34.0,170.0,32.0,28.0,140.0,28.0,True,True,True,2490.3632,11.0,5.0,1047.2828960000002,85,True
40,development,native_unconditioned,B5,FULL_CLEAR,,15,15,7022.746283,468.1830855333334,468.1830855333334,27003.731426397248,261,242,15,0,3.4035226000123657,coverage_exhausted,user_exit,0,0,4,06aa45e5efab1d27b8160b7abd3d2481c76e2c551bf3a0a66a7efbcaf297fb55,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9966523b1b3691c7156983fa1992fd8ea2e92376dc259da99d4d71096bdc82a6,0,core,4473.521108,1016.2093479999995,0.0,0.0,1533.015827000001,11.0,5683.080295,378.87201966666663,7022.746283,963.1106100000006,643.1284670000005,35,20,25,250,2990.521108,1250.0,233.0,64.0,320.0,61.0,61.0,305.0,59.0,125.0,625.0,113.0,True,False,False,,,,,105,True
40,development,native_unconditioned,B10,FULL_CLEAR,,15,15,7022.746283,468.1830855333334,468.1830855333334,27003.731426397248,261,242,15,0,3.464027200010605,coverage_exhausted,user_exit,0,0,4,06aa45e5efab1d27b8160b7abd3d2481c76e2c551bf3a0a66a7efbcaf297fb55,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,a0868ebb5f0363a0e5d025a273288729cb52ceff1d7ac8db67d31ab8860c18aa,0,core,4473.521108,1016.2093479999995,0.0,0.0,1533.015827000001,11.0,5683.080295,378.87201966666663,7022.746283,963.1106100000006,643.1284670000005,35,20,25,250,2990.521108,1250.0,233.0,64.0,320.0,61.0,61.0,305.0,59.0,125.0,625.0,113.0,True,False,False,,,,,105,True
40,development,native_unconditioned,B20,FULL_CLEAR,,15,15,6406.825978,427.12173186666666,427.12173186666666,23904.129885438248,262,241,15,0,3.6470575999992434,coverage_exhausted,user_exit,0,0,4,06aa45e5efab1d27b8160b7abd3d2481c76e2c551bf3a0a66a7efbcaf297fb55,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,311ff6e9fed6297eced9c9daf6f639d648122c47783d057efac191fd36809056,0,core,4144.531542000001,1128.8913440000006,0.0,0.0,1133.403091999999,11.0,4417.423076,294.49487173333335,6406.825978,1456.7301889999999,1055.53874,59,30,25,249,2668.531542,1245.0,231.0,57.0,285.0,55.0,67.0,335.0,63.0,125.0,625.0,113.0,True,False,False,,,,,100,True
42,development,native_unconditioned,R12,FULL_CLEAR,,15,15,6855.949882,457.06332546666664,457.06332546666664,25704.74942311674,277,255,15,0,1.6512551000050735,coverage_exhausted,user_exit,0,1,7,a2474ac8c7ec7ccfe9e9c7ef5c5b668958c87a3b47dbd51fedfdb52adf121a28,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,f4f34db6344c0505716325c50d6ad76e327d6a7b904ff57f371e2f512518b98a,0,core,4576.7111129999985,1325.1217680000002,180.43711299999995,0.0,773.6798880000008,23.0,2352.087034,156.8058022666667,6710.101693,3356.104503999999,0.0,156,0,25,261,3027.711112999999,1305.0,244.0,87.0,435.0,86.0,49.0,245.0,46.0,125.0,625.0,112.0,True,False,True,,,,,133,True
41,development,native_unconditioned,B0,FULL_CLEAR,,16,16,5630.341547,351.8963466875,351.8963466875,21381.707751571794,216,194,16,0,4.120495800001663,public_max_cleared,user_exit,0,4,1,8b0b35551121aa733bdc2d1c59701806354e972b7239caf217abb9b08569d66e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,db4f254ad6fd9043e87e7f9e49963251cc86825d0c856ee4bcff015984699234,0,core,3579.3347269999995,918.3922020000002,439.17819899999995,0.0,693.4364190000002,5.0,4861.822166,303.863885375,4861.822166,0.0,0.0,0,0,20,197,2413.3347269999995,985.0,181.0,71.0,355.0,69.0,47.0,235.0,46.0,79.0,395.0,66.0,True,True,False,4861.822166,12.0,4.0,768.5193810000001,122,True
41,development,native_unconditioned,B5,FULL_CLEAR,,16,16,5630.341547,351.8963466875,351.8963466875,21381.707751571794,216,194,16,0,4.061843499992392,public_max_cleared,user_exit,0,4,1,8b0b35551121aa733bdc2d1c59701806354e972b7239caf217abb9b08569d66e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,9966523b1b3691c7156983fa1992fd8ea2e92376dc259da99d4d71096bdc82a6,0,core,3579.3347269999995,918.3922020000002,439.17819899999995,0.0,693.4364190000002,5.0,4861.822166,303.863885375,4861.822166,0.0,0.0,0,0,20,197,2413.3347269999995,985.0,181.0,71.0,355.0,69.0,47.0,235.0,46.0,79.0,395.0,66.0,True,True,False,4861.822166,12.0,4.0,768.5193810000001,122,True
41,development,native_unconditioned,B10,FULL_CLEAR,,16,16,5630.341547,351.8963466875,351.8963466875,21381.707751571794,216,194,16,0,3.94351289999031,public_max_cleared,user_exit,0,4,1,8b0b35551121aa733bdc2d1c59701806354e972b7239caf217abb9b08569d66e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,a0868ebb5f0363a0e5d025a273288729cb52ceff1d7ac8db67d31ab8860c18aa,0,core,3579.3347269999995,918.3922020000002,439.17819899999995,0.0,693.4364190000002,5.0,4861.822166,303.863885375,4861.822166,0.0,0.0,0,0,20,197,2413.3347269999995,985.0,181.0,71.0,355.0,69.0,47.0,235.0,46.0,79.0,395.0,66.0,True,True,False,4861.822166,12.0,4.0,768.5193810000001,122,True
