certified_clears,clear_attempts,clear_rate,cleared,distance_m,error,evidence,localization_observations,mean_time_per_source_s,measure_count,mixed,optical_fallbacks,policy,runtime_s,seed,stress,switch_count,total,use_negative,virtual_time_s
10,17,1.0,11,38743.53927500582,,synthetic_local,41,1059.8825322728333,648,True,1,P4,0.5251548999999969,60,random,597,11,True,11658.707855001165
10,17,1.0,11,38743.53927500582,,synthetic_local,41,1059.8825322728333,648,True,1,P4,0.4999037000000044,60,random,597,11,False,11658.707855001165
12,12,1.0,12,26552.490540027942,,synthetic_local,36,511.95817566713225,134,False,0,P1,0.034200600000005466,61,edge,103,12,True,6143.498108005587
12,12,1.0,12,27103.610512563282,,synthetic_local,31,519.0601752093879,129,False,0,P2,0.6441288999999983,61,edge,103,12,True,6228.722102512655
12,12,1.0,12,16073.972408195337,,synthetic_local,30,336.23287346992225,128,False,0,P3,0.6340962000000019,61,edge,120,12,True,4034.794481639067
6,811,1.0,12,265106.7630510334,,synthetic_local,24,4894.446050850572,555,True,6,P1,0.07610890000000126,61,edge,480,12,True,58733.35261020686
10,116,1.0,12,49773.10031248645,,synthetic_local,36,1149.1350052081082,586,True,2,P4,0.7315856000000025,61,edge,533,12,True,13789.620062497297
8,132,1.0,12,52941.64978554871,,synthetic_local,33,1205.5274964258126,585,True,4,P4,0.6316801000000041,61,edge,533,12,False,14466.329957109752
13,13,1.0,13,32762.418391167757,,synthetic_local,37,552.4218214025808,99,False,0,P1,0.06329900000000066,62,bias,69,13,True,7181.483678233551
13,13,1.0,13,34244.57846027221,,synthetic_local,36,574.8396686195723,98,False,0,P2,1.1981298999999979,62,bias,69,13,True,7472.91569205444
11,22,1.0,13,14988.778253868315,,synthetic_local,37,287.519665444128,109,False,2,P3,0.9183688999999973,62,bias,103,13,True,3737.755650773664
9,476,1.0,13,217640.04931714555,,synthetic_local,30,3703.7699894945617,540,True,4,P1,0.12026130000000279,62,bias,467,13,True,48149.0098634293
12,16,1.0,13,41685.790315613696,,synthetic_local,58,905.0121587017492,569,True,1,P4,1.0208080000000024,62,bias,509,13,True,11765.158063122739
10,18,1.0,13,41644.86729140052,,synthetic_local,55,905.2287275600078,570,True,3,P4,0.9446379000000036,62,bias,509,13,False,11767.973458280101
13,13,1.0,13,26364.463884188954,,synthetic_local,39,448.760982833676,88,False,0,P1,0.0585998000000032,63,cluster,56,13,True,5833.892776837788
13,13,1.0,13,29367.58935094823,,synthetic_local,39,494.96291309151127,88,False,0,P2,1.2489995999999977,63,cluster,56,13,True,6434.517870189647
13,13,1.0,13,12477.266030700943,,synthetic_local,39,236.72716970309145,88,False,0,P3,0.9788984999999997,63,cluster,77,13,True,3077.4532061401887
8,435,1.0,13,126729.08792066919,,synthetic_local,28,2232.4475064718345,403,True,5,P1,0.11974219999999747,63,cluster,330,13,True,29021.817584133845
2,87,1.0,13,48934.92392548931,,synthetic_local,37,1047.306521930605,598,True,11,P4,0.9101254000000054,63,cluster,551,13,True,13614.984785097866
2,83,1.0,13,47544.424568668386,,synthetic_local,37,1024.9911472102829,598,True,11,P4,0.6708844999999997,63,cluster,551,13,False,13324.884913733678
13,13,1.0,13,27959.653488972144,,synthetic_local,38,483.53313059957145,110,False,0,P1,0.05955159999999893,64,random,79,13,True,6285.930697794429
13,13,1.0,13,29285.10574878468,,synthetic_local,34,502.38624228899494,106,False,0,P2,1.033974900000004,64,random,79,13,True,6531.021149756934
13,13,1.0,13,14385.803655259806,,synthetic_local,35,277.5508254655355,112,False,0,P3,0.9036007999999995,64,random,106,13,True,3608.160731051962
6,578,1.0,13,221607.5992606906,,synthetic_local,26,3804.116911702938,575,True,7,P1,0.1067222000000001,64,random,497,13,True,49453.5198521382
11,264,1.0,13,104737.87202855798,,synthetic_local,48,1946.8134158239702,599,True,2,P4,0.8373066000000051,64,random,548,13,True,25308.574405711614
10,400,1.0,13,129342.11445214706,,synthetic_local,46,2356.3402223407247,598,True,3,P4,0.8140491999999995,64,random,548,13,False,30632.42289042942
11,11,1.0,11,23517.544430580805,,synthetic_local,33,496.13717146510584,121,False,0,P1,0.05041800000000052,65,edge,94,11,True,5457.508886116164
11,11,1.0,11,24028.29888922762,,synthetic_local,27,502.69634344050206,115,False,0,P2,0.7647553999999985,65,edge,94,11,True,5529.6597778455225
11,11,1.0,11,16980.856402024394,,synthetic_local,27,375.6519345822617,115,False,0,P3,0.7535317999999975,65,edge,106,11,True,4132.171280404878
5,420,1.0,11,122581.22229387761,,synthetic_local,22,2709.476768979592,680,True,6,P1,0.09738580000000496,65,edge,606,11,True,29804.244458775513
9,161,1.0,11,53252.27809800672,,synthetic_local,34,1383.9505108728497,686,True,2,P4,0.7885559999999998,65,edge,638,11,True,15223.455619601347
9,35,1.0,11,38684.84016581526,,synthetic_local,32,1084.269821196641,685,True,2,P4,0.6835181000000006,65,edge,638,11,False,11926.968033163052
16,16,1.0,16,35920.74724674129,,synthetic_local,48,488.38434058426617,98,False,0,P1,0.06669550000000157,66,bias,60,16,True,7814.149449348259
16,16,1.0,16,37709.474688189905,,synthetic_local,41,508.5559336023739,91,False,0,P2,1.3247293000000013,66,bias,60,16,True,8136.894937637982
16,16,1.0,16,19682.97002883444,,synthetic_local,45,287.8496253604305,100,False,0,P3,1.2840678000000025,66,bias,89,16,True,4605.594005766888
10,446,1.0,16,150403.62846499897,,synthetic_local,35,2125.6078558124896,440,True,6,P1,0.10818890000000181,66,bias,359,16,True,34009.72569299983
14,27,1.0,16,41467.86436294788,,synthetic_local,56,708.3483045368486,496,True,2,P4,0.9607845999999967,66,bias,447,16,True,11333.572872589577
13,52,1.0,16,42904.623277567465,,synthetic_local,54,730.9952909695934,496,True,3,P4,0.8821635999999984,66,bias,447,16,False,11695.924655513494
15,15,1.0,15,29568.171626483974,,synthetic_local,45,428.8422883531195,80,False,0,P1,0.06355270000000246,67,cluster,44,15,True,6432.634325296793
15,15,1.0,15,32681.508110422226,,synthetic_local,45,470.35344147229625,80,False,0,P2,1.334249100000001,67,cluster,44,15,True,7055.301622084444
15,15,1.0,15,12755.061344635573,,synthetic_local,45,206.33415126180768,80,False,0,P3,1.022211800000001,67,cluster,69,15,True,3095.012268927115
10,476,1.0,15,170879.63709922633,,synthetic_local,36,2516.328494656358,365,True,5,P1,0.10812999999999562,67,cluster,286,15,True,37744.92741984537
5,23,1.0,15,35567.11285259379,,synthetic_local,44,707.6948380345841,575,True,10,P4,0.9428289999999961,67,cluster,528,15,True,10615.422570518762
5,23,1.0,15,35558.96207825624,,synthetic_local,45,707.9194943767501,576,True,10,P4,0.7385327000000004,67,cluster,528,15,False,10618.79241565125
13,13,1.0,13,28857.908930584923,,synthetic_local,35,490.1216758551528,94,False,0,P1,0.049373699999996745,68,random,65,13,True,6371.581786116986
13,13,1.0,13,31006.15118754157,,synthetic_local,34,522.7869413467931,93,False,0,P2,0.9339171999999962,68,random,65,13,True,6796.230237508311
12,16,1.0,13,18286.221880095614,,synthetic_local,37,333.2495673860865,102,False,1,P3,0.9877783000000022,68,random,91,13,True,4332.2443760191245
8,334,1.0,13,162499.09749608638,,synthetic_local,30,2798.063038401332,487,True,5,P1,0.07904359999999855,68,random,412,13,True,36374.819499217316
13,13,1.0,13,38739.023441731544,,synthetic_local,46,855.8311298727932,560,True,0,P4,0.8870292000000006,68,random,513,13,True,11125.804688346312
11,17,1.0,13,38773.95372459759,,synthetic_local,44,857.2915957630399,560,True,2,P4,0.8035818000000035,68,random,513,13,False,11144.790744919519
10,10,1.0,10,22984.873473449235,,synthetic_local,27,543.997469468985,136,False,0,P1,0.041130499999994186,69,edge,113,10,True,5439.9746946898495
10,10,1.0,10,23510.12845130216,,synthetic_local,23,552.5025690260431,132,False,0,P2,0.5576401000000004,69,edge,113,10,True,5525.0256902604315
10,10,1.0,10,16098.35781440385,,synthetic_local,24,405.96715628807704,133,False,0,P3,0.6164164999999997,69,edge,125,10,True,4059.6715628807706
4,906,1.0,10,280434.5688651928,,synthetic_local,19,6246.291377303868,618,True,6,P1,0.10424799999999834,69,edge,548,10,True,62462.91377303868
7,471,1.0,10,131734.54906767275,,synthetic_local,23,3166.590981353456,655,True,3,P4,0.6559567999999985,69,edge,611,10,True,31665.90981353456
6,437,1.0,10,126790.6175647593,,synthetic_local,22,3057.5123512951877,655,True,4,P4,0.5999793000000011,69,edge,611,10,False,30575.123512951875
14,14,1.0,14,30692.13875296795,,synthetic_local,37,478.6734107566849,87,False,0,P1,0.058510399999995855,70,bias,58,14,True,6701.427750593589
14,14,1.0,14,32813.71246053254,,synthetic_local,36,508.62446372189345,86,False,0,P2,1.0106686000000025,70,bias,58,14,True,7120.7424921065085
14,14,1.0,14,15264.328018061251,,synthetic_local,40,262.41897168658926,93,False,0,P3,0.886989800000002,70,bias,86,14,True,3673.8656036122497
7,194,1.0,14,74523.29423051595,,synthetic_local,25,1284.4042032930847,424,True,7,P1,0.09460349999999806,70,bias,347,14,True,17981.658846103186
13,17,1.0,14,41091.215411590485,,synthetic_local,47,807.5173630227213,510,True,1,P4,0.9013332000000034,70,bias,458,14,True,11305.243082318098
13,17,1.0,14,41091.215411590485,,synthetic_local,47,807.5173630227213,510,True,1,P4,0.7517589999999998,70,bias,458,14,False,11305.243082318098
16,16,1.0,16,31144.670348843436,,synthetic_local,48,420.43337936054303,76,False,0,P1,0.07224579999999747,71,cluster,38,16,True,6726.9340697686885
16,16,1.0,16,34435.94673576121,,synthetic_local,48,461.5743341970152,76,False,0,P2,1.4764545000000027,71,cluster,38,16,True,7385.1893471522435
16,16,1.0,16,12647.741919962784,,synthetic_local,48,190.90927399953475,76,False,0,P3,1.072189899999998,71,cluster,65,16,True,3054.548383992556
8,928,1.0,16,286781.72864729096,,synthetic_local,32,3890.1466080911387,359,True,8,P1,0.11272950000000037,71,cluster,275,16,True,62242.34572945822
5,25,1.0,16,35454.38446760429,,synthetic_local,38,663.8048058450539,578,True,11,P4,1.0029207999999983,71,cluster,533,16,True,10620.876893520863
5,25,1.0,16,35454.38446760429,,synthetic_local,38,663.8048058450539,578,True,11,P4,0.7573693000000006,71,cluster,533,16,False,10620.876893520863
16,16,1.0,16,34127.31471292941,,synthetic_local,44,465.4664339116175,96,False,0,P1,0.06901700000000233,72,random,62,16,True,7447.46294258588
16,16,1.0,16,36198.261208819335,,synthetic_local,43,491.0407651102418,95,False,0,P2,1.1557716999999954,72,random,62,16,True,7856.652241763869
15,23,1.0,16,17624.422015644395,,synthetic_local,43,266.68027519555494,108,False,1,P3,0.8789093999999977,72,random,101,16,True,4266.884403128879
10,442,1.0,16,220497.01588828067,,synthetic_local,33,2979.4001986035123,382,True,6,P1,0.1268244999999979,72,random,303,16,True,47670.4031776562
14,24,1.0,16,44868.31446748327,,synthetic_local,56,722.9789308435409,425,True,2,P4,0.9140121000000008,72,random,365,16,True,11567.662893496654
14,160,1.0,16,83846.12845977416,,synthetic_local,55,1235.0766057471772,423,True,2,P4,0.8994175999999996,72,random,365,16,False,19761.225691954834
15,15,1.0,15,32510.49486338252,,synthetic_local,45,484.8065981784335,122,False,0,P1,0.05567880000000258,73,edge,85,15,True,7272.098972676502
15,15,1.0,15,33299.10725987743,,synthetic_local,38,492.9880967983661,115,False,0,P2,1.1416855000000012,73,edge,85,15,True,7394.821451975491
15,15,1.0,15,17861.66641250695,,synthetic_local,36,287.822218833426,113,False,0,P3,1.032673299999999,73,edge,105,15,True,4317.33328250139
5,1358,1.0,15,470538.05467516265,,synthetic_local,23,6785.640729002155,609,True,10,P1,0.14266190000000023,73,edge,528,15,True,101784.61093503232
11,134,1.0,15,46552.28079145174,,synthetic_local,42,909.0304105526886,657,True,4,P4,0.8120344000000017,73,edge,608,15,True,13635.45615829033
10,241,1.0,15,55465.12945832207,,synthetic_local,40,1048.9350594442924,656,True,5,P4,0.7515518999999955,73,edge,608,15,False,15734.025891664387
11,11,1.0,11,26310.242019308676,,synthetic_local,29,538.9134912601578,106,False,0,P1,0.04772519999999503,74,bias,81,11,True,5928.048403861736
11,11,1.0,11,27716.30216192015,,synthetic_local,28,564.0236756712756,105,False,0,P2,0.7297258999999983,74,bias,81,11,True,6204.260432384031
11,11,1.0,11,15774.89041424631,,synthetic_local,29,351.17982571356924,110,False,0,P3,0.6632248000000018,74,bias,103,11,True,3862.9780828492617
7,654,1.0,11,263115.0557895056,,synthetic_local,26,5241.455559809208,520,True,4,P1,0.10805650000000355,74,bias,449,11,True,57656.01115790129
9,17,1.0,11,39021.68116178613,,synthetic_local,43,1033.394202941566,591,True,2,P4,0.8118873999999963,74,bias,535,11,True,11367.336232357226
8,363,1.0,11,168363.3516158063,,synthetic_local,41,3474.515483923759,582,True,3,P4,0.6914556999999988,74,bias,526,11,False,38219.67032316135
14,14,1.0,14,27963.90167562517,,synthetic_local,42,438.0557382232167,84,False,0,P1,0.0439402999999956,75,cluster,50,14,True,6132.780335125033
14,14,1.0,14,30883.565548500275,,synthetic_local,42,479.7652221214326,84,False,0,P2,1.2835371999999978,75,cluster,50,14,True,6716.7131097000565
14,14,1.0,14,11686.846163693313,,synthetic_local,42,207.24065948133304,84,False,0,P3,0.8757303999999948,75,cluster,74,14,True,2901.3692327386625
7,937,1.0,14,307322.56626053323,,synthetic_local,30,4776.465232293345,441,True,7,P1,0.13306830000000502,75,cluster,362,14,True,66870.51325210683
5,24,1.0,14,35811.144671873524,,synthetic_local,41,779.6592095981932,617,True,9,P4,0.8563899000000035,75,cluster,568,14,True,10915.228934374705
4,28,1.0,14,35954.76510269384,,synthetic_local,40,782.5680728956264,617,True,10,P4,0.6568815000000043,75,cluster,568,14,False,10955.95302053877
13,13,1.0,13,31002.273349249353,,synthetic_local,37,524.3426669115285,97,False,0,P1,0.05444710000000441,76,random,66,13,True,6816.45466984987
13,13,1.0,13,32431.229287373244,,synthetic_local,35,545.5573736518959,95,False,0,P2,0.9679015999999976,76,random,66,13,True,7092.245857474646
13,13,1.0,13,17197.54154566099,,synthetic_local,35,314.6544853178615,99,False,0,P3,0.9352541000000016,76,random,91,13,True,4090.508309132199
10,189,1.0,13,79402.24749700975,,synthetic_local,32,1497.4191922616874,511,True,3,P1,0.10898209999999864,76,random,438,13,True,19466.449499401937
11,29,1.0,13,41178.911930668946,,synthetic_local,46,891.4447989333682,549,True,2,P4,0.8301092999999966,76,random,495,13,True,11588.782386133787
11,77,1.0,13,46536.70340158461,,synthetic_local,45,984.5646677166862,548,True,2,P4,0.7276916,76,random,495,13,False,12799.340680316922
10,10,1.0,10,24649.740392394226,,synthetic_local,30,576.2948078478845,135,False,0,P1,0.04672930000000264,77,edge,108,10,True,5762.948078478845
10,10,1.0,10,25129.7208464711,,synthetic_local,24,582.8944169294219,129,False,0,P2,0.6387731000000016,77,edge,108,10,True,5828.944169294219
10,10,1.0,10,14167.53848037707,,synthetic_local,25,365.65076960754146,130,False,0,P3,0.6904339000000022,77,edge,123,10,True,3656.5076960754145
3,1151,1.0,10,341247.29849699925,,synthetic_local,15,7565.445969939993,667,True,7,P1,0.11001470000000069,77,edge,597,10,True,75654.45969939993
8,65,1.0,10,40197.315231852204,,synthetic_local,29,1234.846304637044,691,True,2,P4,0.7241345999999993,77,edge,639,10,True,12348.463046370442
6,71,1.0,10,40375.177150533345,,synthetic_local,25,1240.203543010667,691,True,4,P4,0.588977799999995,77,edge,639,10,False,12402.03543010667
15,15,1.0,15,35629.86499646076,,synthetic_local,46,520.4648666194768,107,False,0,P1,0.052217499999997585,78,bias,71,15,True,7806.972999292151
15,15,1.0,15,36912.522005090985,,synthetic_local,44,536.900293401213,105,False,0,P2,1.2706146000000018,78,bias,71,15,True,8053.504401018196
15,15,1.0,15,20308.70200380747,,synthetic_local,46,318.11602671743304,108,False,0,P3,1.2028461999999962,78,bias,95,15,True,4771.740400761496
5,409,1.0,15,106350.55020274922,,synthetic_local,27,1674.2073360366555,445,True,10,P1,0.10200679999999807,78,bias,361,15,True,25113.110040549833
10,188,1.0,15,67495.73073277043,,synthetic_local,46,1123.543076436939,469,True,5,P4,0.8242415000000065,78,bias,415,15,True,16853.146146554085
10,194,1.0,15,69860.30626566734,,synthetic_local,47,1156.7374168755643,470,True,5,P4,0.7918394000000006,78,bias,417,15,False,17351.061253133466
10,10,1.0,10,22674.716611976255,,synthetic_local,30,515.794332239525,100,False,0,P1,0.03183469999999744,79,cluster,73,10,True,5157.94332239525
10,10,1.0,10,24885.253086386947,,synthetic_local,30,560.005061727739,100,False,0,P2,0.877384499999998,79,cluster,73,10,True,5600.050617277389
10,10,1.0,10,12287.797576179652,,synthetic_local,30,309.65595152359305,100,False,0,P3,0.7406351999999998,79,cluster,89,10,True,3096.5595152359306
4,491,1.0,10,131052.75868996682,,synthetic_local,18,3066.855173799337,506,True,6,P1,0.07981439999999651,79,cluster,435,10,True,30668.55173799337
2,19,1.0,10,33468.403710031234,,synthetic_local,28,1069.768074200625,662,True,8,P4,0.741572699999999,79,cluster,617,10,True,10697.68074200625
2,19,1.0,10,33468.403710031234,,synthetic_local,28,1069.768074200625,662,True,8,P4,0.592604399999999,79,cluster,617,10,False,10697.68074200625
16,16,1.0,16,36265.60894476734,,synthetic_local,45,490.2576118095916,91,False,0,P1,0.07592830000000106,80,random,56,16,True,7844.1217889534655
16,16,1.0,16,38729.062255718854,,synthetic_local,43,520.4257781964858,89,False,0,P2,1.2117885999999984,80,random,56,16,True,8326.812451143773
14,38,1.0,16,19808.83960610205,,synthetic_local,41,293.42299507627587,99,False,2,P3,0.8665643000000003,80,random,92,16,True,4694.767921220414
11,312,1.0,16,159728.74623774618,,synthetic_local,37,2179.9843279718257,341,True,5,P1,0.10965209999999814,80,random,261,16,True,34879.74924754921
11,289,1.0,16,111374.88842751487,,synthetic_local,43,1578.5611053439368,355,True,5,P4,0.7831618999999961,80,random,308,16,True,25256.97768550299
11,289,1.0,16,111374.88842751487,,synthetic_local,43,1578.5611053439368,355,True,5,P4,0.724886699999999,80,random,308,16,False,25256.97768550299
10,10,1.0,10,24793.719889683027,,synthetic_local,29,572.7743977936606,124,False,0,P1,0.04729579999999345,81,edge,99,10,True,5727.743977936606
10,10,1.0,10,25403.04358235263,,synthetic_local,26,583.4608716470526,121,False,0,P2,0.7435019999999994,81,edge,99,10,True,5834.608716470526
8,23,1.0,10,15598.223270001381,,synthetic_local,27,397.86446540002777,130,False,2,P3,0.7505181000000007,81,edge,120,10,True,3978.6446540002776
3,1080,1.0,10,363776.0506372769,,synthetic_local,16,8006.22101274553,686,True,7,P1,0.10422160000000247,81,edge,617,10,True,80062.2101274553
8,157,1.0,10,58041.59741650202,,synthetic_local,27,1615.7319483300405,684,True,2,P4,0.6144570000000016,81,edge,638,10,True,16157.319483300405
7,176,1.0,10,64336.58220000303,,synthetic_local,26,1747.8316440000604,685,True,3,P4,0.5515410000000003,81,edge,638,10,False,17478.316440000603
15,15,1.0,15,35130.371859428575,,synthetic_local,43,509.07162479238116,95,False,0,P1,0.063905400000003,82,bias,60,15,True,7636.0743718857175
15,15,1.0,15,36939.7891604567,,synthetic_local,39,531.8638554727559,91,False,0,P2,1.1703510999999978,82,bias,60,15,True,7977.957832091338
15,15,1.0,15,19344.231089467816,,synthetic_local,42,299.8564145262375,94,False,0,P3,1.119199199999997,82,bias,84,15,True,4497.846217893562
7,158,1.0,15,75794.7373036963,,synthetic_local,31,1265.72983071595,568,True,8,P1,0.1226553999999993,82,bias,483,15,True,18985.947460739248
13,184,1.0,15,77811.5908140934,,synthetic_local,57,1316.0212108545784,608,True,2,P4,0.8968305000000001,82,bias,556,15,True,19740.318162818676
12,199,1.0,15,78382.23579811699,,synthetic_local,56,1326.6298106415597,608,True,3,P4,0.8710313999999997,82,bias,556,15,False,19899.447159623396
15,15,1.0,15,29572.902484067286,,synthetic_local,45,428.9053664542305,80,False,0,P1,0.07497460000000444,83,cluster,44,15,True,6433.580496813457
15,15,1.0,15,32581.01550915654,,synthetic_local,45,469.0135401220871,80,False,0,P2,1.3335006000000007,83,cluster,44,15,True,7035.203101831306
15,15,1.0,15,11693.116030587087,,synthetic_local,45,192.1748804078278,80,False,0,P3,0.9907605000000004,83,cluster,69,15,True,2882.623206117417
8,644,1.0,15,164650.90614182298,,synthetic_local,29,2446.8787485576386,315,True,7,P1,0.12001980000000145,83,cluster,236,15,True,36703.18122836458
4,17,1.0,15,33657.60965551908,,synthetic_local,37,668.3681287402544,543,True,11,P4,0.9048700000000025,83,cluster,498,15,True,10025.521931103816
4,17,1.0,15,33657.60965551908,,synthetic_local,37,668.3681287402544,543,True,11,P4,0.6516877000000036,83,cluster,498,15,False,10025.521931103816
14,14,1.0,14,34403.4979896589,,synthetic_local,39,533.2642569951272,91,False,0,P1,0.052987099999995735,84,random,60,14,True,7465.699597931781
14,14,1.0,14,35857.74284727138,,synthetic_local,37,553.3248978181624,89,False,0,P2,0.994032500000003,84,random,60,14,True,7746.548569454274
11,27,1.0,14,16308.178532783571,,synthetic_local,40,286.8311218969082,109,False,3,P3,0.8221929999999986,84,random,100,14,True,4015.635706556715
8,246,1.0,14,100875.32601353696,,synthetic_local,35,1687.4332287648133,461,True,6,P1,0.08238740000000178,84,random,378,14,True,23624.065202707385
13,52,1.0,14,43486.4149592239,,synthetic_local,55,832.5202137031985,472,True,1,P4,0.9497822000000014,84,random,414,14,True,11655.282991844779
12,202,1.0,14,88646.35812870863,,synthetic_local,53,1509.447973267267,471,True,2,P4,0.8912200999999982,84,random,414,14,False,21132.271625741738
14,14,1.0,14,27038.720175988463,,synthetic_local,39,443.55314537126384,127,False,0,P1,0.04991760000000056,85,edge,97,14,True,6209.744035197694
14,14,1.0,14,27823.07748757317,,synthetic_local,35,453.3296783939023,123,False,0,P2,1.0055332000000021,85,edge,97,14,True,6346.615497514633
14,14,1.0,14,18147.040345937636,,synthetic_local,34,315.8862906562521,122,False,0,P3,1.024778100000006,85,edge,113,14,True,4422.408069187529
8,692,1.0,14,248014.1001877156,,synthetic_local,30,3923.1300026816575,549,True,6,P1,0.1352221,85,edge,472,14,True,54923.820037543206
12,29,1.0,14,40646.257302317805,,synthetic_local,49,833.5179614616825,580,True,2,P4,0.8977379000000028,85,edge,525,14,True,11669.251460463554
10,203,1.0,14,80789.51249362377,,synthetic_local,45,1443.564464194626,578,True,4,P4,0.7437567999999999,85,edge,525,14,False,20209.902498724765
16,16,1.0,16,32496.550464779524,,synthetic_local,43,444.831880809744,95,False,0,P1,0.043502699999997674,86,bias,63,16,True,7117.310092955904
16,16,1.0,16,34602.18691173365,,synthetic_local,40,470.2148363966705,92,False,0,P2,1.115149300000006,86,bias,63,16,True,7523.437382346728
16,16,1.0,16,14906.016844216636,,synthetic_local,42,226.82521055270797,96,False,0,P3,0.9884522999999916,86,bias,88,16,True,3629.2033688433276
7,700,1.0,16,224913.1744458545,,synthetic_local,33,3088.9146805731903,399,True,9,P1,0.13491069999999894,86,bias,313,16,True,49422.634889171044
13,134,1.0,16,62583.5764905405,,synthetic_local,68,977.6697061317562,458,True,3,P4,1.0563136000000029,86,bias,402,16,True,15642.7152981081
13,134,1.0,16,62583.5764905405,,synthetic_local,68,977.6697061317562,458,True,3,P4,0.8862920999999986,86,bias,402,16,False,15642.7152981081
14,14,1.0,14,28004.86056794572,,synthetic_local,42,438.6408652563674,84,False,0,P1,0.05889290000000358,87,cluster,50,14,True,6140.972113589144
14,14,1.0,14,31108.104375213992,,synthetic_local,42,482.97291964591403,84,False,0,P2,1.3546745000000016,87,cluster,50,14,True,6761.620875042797
14,14,1.0,14,12611.903342937378,,synthetic_local,42,220.38433347053402,84,False,0,P3,1.061608299999989,87,cluster,73,14,True,3085.380668587476
9,434,1.0,14,155680.2486124071,,synthetic_local,32,2479.789265891536,388,True,5,P1,0.1262832999999972,87,cluster,311,14,True,34717.049722481504
5,22,1.0,14,35568.704862075334,,synthetic_local,44,767.7672123153621,598,True,9,P4,0.9805547000000132,87,cluster,551,14,True,10748.74097241507
4,27,1.0,14,35855.93207789824,,synthetic_local,43,772.9418868271177,598,True,10,P4,0.7861508999999955,87,cluster,551,14,False,10821.186415579648
13,13,1.0,13,28877.4736846993,,synthetic_local,38,498.5765182261432,112,False,0,P1,0.0475952000000035,88,random,81,13,True,6481.4947369398615
13,13,1.0,13,30065.160262180332,,synthetic_local,35,515.6947732643129,109,False,0,P2,1.0420164000000085,88,random,81,13,True,6704.032052436068
11,23,1.0,13,16811.603074593902,,synthetic_local,36,320.10158576298306,119,False,2,P3,1.0833415999999971,88,random,109,13,True,4161.32061491878
7,226,1.0,13,77303.83616485065,,synthetic_local,28,1462.2128640746253,487,True,6,P1,0.11238299999999413,88,random,409,13,True,19008.767232970127
11,21,1.0,13,42368.25186578992,,synthetic_local,50,891.5884902429219,514,True,2,P4,1.0307387999999946,88,random,458,13,True,11590.650373157985
10,24,1.0,13,42373.13736568099,,synthetic_local,47,891.9713440873998,513,True,3,P4,0.8887212000000062,88,random,458,13,False,11595.627473136197
16,16,1.0,16,34603.88657667028,,synthetic_local,48,483.17358220837826,128,False,0,P1,0.08314239999999984,89,edge,90,16,True,7730.777315334052
16,16,1.0,16,35362.107589303705,,synthetic_local,39,489.8388448662964,119,False,0,P2,1.252194799999998,89,edge,90,16,True,7837.421517860743
16,16,1.0,16,19847.86223843625,,synthetic_local,43,298.34827798045313,123,False,0,P3,1.5683866000000108,89,edge,109,16,True,4773.57244768725
6,1618,1.0,16,466853.16784172994,,synthetic_local,27,6333.039598021631,526,True,10,P1,0.17589680000000385,89,edge,442,16,True,101328.6335683461
12,327,1.0,16,77144.12319217705,,synthetic_local,45,1230.0515399022158,549,True,4,P4,0.9955841000000021,89,edge,494,16,True,19680.824638435453
11,524,1.0,16,117925.93516852111,,synthetic_local,43,1776.3241896065158,548,True,5,P4,0.9714787999999999,89,edge,492,16,False,28421.187033704253
14,14,1.0,14,30985.595267626366,,synthetic_local,41,489.36564668037664,103,False,0,P1,0.06375029999999526,90,bias,69,14,True,6851.119053525273
14,14,1.0,14,32905.21467786833,,synthetic_local,37,515.3602096838333,99,False,0,P2,1.2091616000000016,90,bias,69,14,True,7215.042935573667
14,14,1.0,14,20889.620724517936,,synthetic_local,42,346.9945817788278,104,False,0,P3,1.4110780000000034,90,bias,90,14,True,4857.924144903589
10,411,1.0,14,147698.55777467633,,synthetic_local,32,2386.765111066805,448,True,4,P1,0.1247998999999993,90,bias,374,14,True,33414.71155493527
12,118,1.0,14,47988.55466047627,,synthetic_local,59,915.4079237210905,483,True,2,P4,1.0007449000000008,90,bias,421,14,True,12815.710932095266
12,118,1.0,14,47988.55466047627,,synthetic_local,59,915.4079237210905,483,True,2,P4,0.992337500000005,90,bias,421,14,False,12815.710932095266
15,15,1.0,15,29588.622341528117,,synthetic_local,45,429.1149645537082,80,False,0,P1,0.08020530000000292,91,cluster,44,15,True,6436.724468305623
15,15,1.0,15,32606.722846594075,,synthetic_local,45,469.3563046212544,80,False,0,P2,1.4784863000000001,91,cluster,44,15,True,7040.344569318816
15,15,1.0,15,12441.909664109142,,synthetic_local,45,202.15879552145518,80,False,0,P3,1.140718800000002,91,cluster,69,15,True,3032.381932821828
11,416,1.0,15,167763.965828575,,synthetic_local,37,2470.4528777143346,384,True,4,P1,0.15054609999999968,91,cluster,306,15,True,37056.79316571502
5,21,1.0,15,35258.021208546736,,synthetic_local,45,706.3069494472899,583,True,10,P4,1.0161872999999986,91,cluster,535,15,True,10594.604241709349
4,21,1.0,15,35217.5701256292,,synthetic_local,43,705.7676016750561,583,True,11,P4,0.8138909000000041,91,cluster,535,15,False,10586.514025125842
13,13,1.0,13,28022.91607895406,,synthetic_local,41,481.12178583006244,103,False,0,P1,0.06214570000000208,92,random,70,13,True,6254.583215790812
13,13,1.0,13,29515.8254929307,,synthetic_local,34,501.39731527585695,96,False,0,P2,1.0600127000000015,92,random,70,13,True,6518.165098586141
