cohort,seed,seed_hex,source_seed,derivation_index,contrast,reference,candidate,valid_pair,reference_status,candidate_status,mean_time_per_source_delta,virtual_time_s_delta,last_source_first_seen_s_delta,last_source_first_seen_per_source_s_delta,detect_count_delta,switch_count_delta,discovery_measures_delta,discovery_travel_s_delta,discovery_measure_s_delta,discovery_switch_s_delta,final_discovery_measure_s_delta,post_last_seen_discovery_s_delta,post_all_cleared_discovery_s_delta,distance_delta,stage_discovery_s_delta,stage_active_localization_s_delta,stage_diagnostic_s_delta,stage_optical_fallback_s_delta,stage_certified_clear_s_delta,comparison,last_discovery_comparison
holdout128,95,8da03061ea839709725b4c5942d9de28e57ab14bd99d2d33fd11fe74c1fc0074,,127,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,96,3f88bea3a05c031e8d44e58abdb772ce8c8bc83409a48cd8365f9e428f353cd3,,128,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-73.27107399999989,-805.9818139999988,-6424.057411,-584.0052191818181,-48,-47,-48,-456.75915599999735,-240.0,-47.0,-805.9818139999988,5253.63071,4576.6206090000005,-2594.909075226562,-743.7591559999964,-67.23791100000074,213.1611240000002,0.0,-208.14587100000028,win,win
holdout128,96,3f88bea3a05c031e8d44e58abdb772ce8c8bc83409a48cd8365f9e428f353cd3,,128,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-26.192202090909177,-288.1142230000005,4772.972442,433.9065856363636,-6,-4,-3,-164.57637599999907,-15.0,-2.0,-288.1142230000005,-4681.466138,-3349.466138,-1270.571111111385,-181.5763760000009,21.12978700000076,-213.1611240000002,0.0,85.49348999999847,win,loss
holdout128,97,53b714638d7099cc491d4f6bad57c1eaa17feb173fed0449b701be8dc101b2e4,,129,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-74.66787587500005,-1194.6860140000008,-5068.0150490000005,-316.75094056250003,-96,-90,-94,-690.9589050000013,-470.0,-92.0,-1268.2976319999998,3606.8369539999994,-879.9575179999993,-3123.4300836956536,-1252.9589050000031,-212.02215499999943,341.2479439999988,0.0,-70.95289799999819,win,win
holdout128,97,53b714638d7099cc491d4f6bad57c1eaa17feb173fed0449b701be8dc101b2e4,,129,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-4.267961499999956,-68.28738399999929,1876.0705670000007,117.25441043750004,0,1,2,224.6079660000014,10.0,3.0,5.324233999999706,-1611.8460939999995,1229.6843989999998,-346.4369264869165,237.6079660000014,119.65553799999907,-480.0610710000001,0.0,54.510183000000325,win,loss
holdout128,98,1eb97fe8d79f10ef3bb12172858c536397eb7994fb481476ca006f5f6725ff2f,,130,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-57.95069757142869,-811.3097660000003,-370.83814800000073,-26.48843914285726,-51,-49,-52,-689.3233250000012,-260.0,-51.0,-811.3097660000003,-504.8943340000005,-691.8943340000005,-2536.5488189121897,-1000.3233250000012,559.6712430000007,-268.7943580000001,0.0,-101.86332599999969,win,win
holdout128,98,1eb97fe8d79f10ef3bb12172858c536397eb7994fb481476ca006f5f6725ff2f,,130,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,31.748656500000152,444.48119100000076,-984.6227459999991,-70.33019614285706,-4,-9,-5,483.33918300000187,-25.0,-8.0,246.70833400000083,1270.6623130000007,-191.61011999999937,2367.4059461854995,450.33918300000187,-160.72254500000145,0.0,0.0,154.86455300000034,loss,win
holdout128,99,3c2ba0d4ec428f4d17a5080d92644681ed831289e39e70c85d9d3bc64c09d201,,131,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-86.93921818750005,-1391.0274910000007,-2699.61791,-168.726119375,-63,-63,-61,-1081.3906100000013,-305.0,-61.0,-1391.0274910000007,1159.4592470000007,-133.74622400000044,-5065.137456028693,-1447.3906100000013,-212.94923500000095,-153.54546200000004,0.0,422.8578160000011,win,win
holdout128,99,3c2ba0d4ec428f4d17a5080d92644681ed831289e39e70c85d9d3bc64c09d201,,131,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,9.571433312499948,153.14293299999918,1903.0895570000002,118.94309731250002,45,45,46,19.052801000002546,230.0,45.0,153.14293299999918,-1618.719802999999,-313.060254,-584.2853301420546,294.05280100000255,-163.54218999999898,153.54546199999913,0.0,-130.91314000000375,loss,loss
holdout128,100,654c9610755f3f8aab2f5473e1b63a57cc23905c7ba3ccd4460077761af264c8,,132,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-71.58161846666655,-1073.7242769999993,-644.8436350000002,-42.98957566666667,-13,-11,-11,-994.1173739999986,-55.0,-10.0,-1073.7242769999993,-365.59987999999885,-371.59987999999885,-4988.621395210386,-1059.1173740000004,34.579801000000884,0.0,0.0,-49.18670400000099,win,win
holdout128,100,654c9610755f3f8aab2f5473e1b63a57cc23905c7ba3ccd4460077761af264c8,,132,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,29.658654266666645,444.8798139999999,-2636.8769970000003,-175.79179980000004,-6,-7,-6,645.9848350000002,-30.0,-7.0,444.8798139999999,2830.743074000001,608.6444369999999,2409.3990745845804,608.9848350000002,-105.2389570000015,0.0,0.0,-58.86606399999914,loss,win
holdout128,101,65b0e7cfd84fed746afbba343a46fbce850f373da90b04dda27250ad7c34f03c,,133,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-177.89739787500002,-2846.3583660000004,-4221.495714,-263.843482125,-107,-105,-110,-609.1658889999999,-550.0,-107.0,-2209.290580000001,2057.944162,4020.5569079999996,-10401.791836789998,-1266.165888999999,675.4859459999975,-1003.2431579999993,-491.261477,-761.1737879999993,win,win
holdout128,101,65b0e7cfd84fed746afbba343a46fbce850f373da90b04dda27250ad7c34f03c,,133,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,102,22108a49f2f5adebf42001437e833cdcd50b9e7ea11a34327b3e175fc8700c22,,134,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-72.77624018181814,-800.5386419999995,-3832.12471,-348.3749736363637,-15,-14,-13,-406.4067809999997,-65.0,-12.0,-800.5386419999995,2918.4713550000006,1643.3677370000014,-3557.6932065804795,-483.4067809999997,-420.5794919999996,0.0,0.0,103.44763099999955,win,win
holdout128,102,22108a49f2f5adebf42001437e833cdcd50b9e7ea11a34327b3e175fc8700c22,,134,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,8.645950181818193,95.10545199999979,-324.14381300000014,-29.467619363636402,10,12,13,86.63121199999932,65.0,13.0,95.10545199999979,396.46080599999914,-162.59260200000062,165.52726246060047,164.6312119999984,-161.47525300000098,0.0,0.0,91.94949300000144,loss,win
holdout128,103,a936de2fbf9ab2ade2c5472ff41478ee0264442b2fe8680dd8b44515d2e1f793,,135,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-110.0362972142857,-1540.5081609999997,-412.45851800000037,-29.461322714285757,29,38,39,-1114.0516169999992,195.0,41.0,-1540.5081609999997,-1077.2553599999983,-516.2553599999992,-8617.540797723857,-878.0516169999992,-304.6327210000003,-507.53960200000074,0.0,149.71577900000023,win,win
holdout128,103,a936de2fbf9ab2ade2c5472ff41478ee0264442b2fe8680dd8b44515d2e1f793,,135,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-30.14429485714288,-422.0201280000001,-4828.521111999999,-344.8943651428571,-88,-85,-89,1.4645609999988665,-445.0,-87.0,-422.0201280000001,4167.308729999999,1303.9718249999996,514.8993619167086,-530.5354390000011,316.002648,0.0,0.0,-207.48733699999957,win,win
holdout128,104,8be05a939b4ee8acc84a115fc1b3ba835b47b37b92b9f552aa365bbe67ff39e9,,136,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-93.8055930833334,-1125.6671170000009,-256.8571540000012,-21.404762833333393,-50,-48,-50,-764.2619710000008,-250.0,-48.0,-1125.6671170000009,-868.8099629999997,-862.8099629999997,-4138.335587791058,-1062.2619710000035,-120.59196100000077,-161.7458900000006,0.0,218.9327050000021,win,win
holdout128,104,8be05a939b4ee8acc84a115fc1b3ba835b47b37b92b9f552aa365bbe67ff39e9,,136,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,20.247148500000094,242.96578200000113,-4309.720714,-359.14339283333334,34,31,34,-59.428781000002346,170.0,33.0,242.96578200000113,4211.684298,-26.845621000000392,209.82891057429515,143.57121899999947,129.47347800000261,0.0,0.0,-30.07891500000028,loss,win
holdout128,105,f63f204da17fa22609586534f40c9adbdde3f407af08c0c8842c9ce9ca4fdb24,,137,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-2.1324809999999843,-31.987214999999196,-1527.825385000001,-101.85502566666673,2,0,2,-488.98457999999755,10.0,1.0,-31.987214999999196,1472.8450510000011,1309.8450510000002,-209.93607468486152,-477.98457999999664,176.49586100000192,117.80551699999978,0.0,151.69598699999653,win,win
holdout128,105,f63f204da17fa22609586534f40c9adbdde3f407af08c0c8842c9ce9ca4fdb24,,137,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-24.12095199999999,-361.8142800000005,827.5733719999998,55.17155813333329,-60,-58,-58,34.39368399999694,-290.0,-57.0,-361.8142800000005,-1156.9976220000017,-2043.9976220000008,-19.07141606512596,-312.60631600000306,25.33932399999867,-117.80551699999978,0.0,43.258229000003666,win,loss
holdout128,106,041f7bdb9c98f8d85f8262d3b12ed01869a203c0e7d9e612b640b49b96e50a38,,138,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-124.7037563076924,-1621.1488320000008,-1952.0280390000007,-150.15600300000006,-57,-52,-51,-918.6380599999993,-255.0,-50.0,-1621.1488320000008,335.2529890000005,659.1221949999999,-6360.744175352251,-1223.6380599999975,-258.3770150000014,-324.0556309999997,-46.80867599999965,231.73054999999943,win,win
holdout128,106,041f7bdb9c98f8d85f8262d3b12ed01869a203c0e7d9e612b640b49b96e50a38,,138,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,107,bdac39e5b834b9389d659de4a4cdc211529d20cafa392bd4360dace8cbe9ec63,,139,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-54.316004437500055,-869.0560710000009,-1553.6311569999998,-97.10194731249999,-75,-69,-73,-31.640034000002743,-365.0,-70.0,-869.0560710000009,687.6234979999972,326.63291599999866,-2125.280341587022,-466.64003400000365,-496.7813409999992,-79.54826700000012,0.0,173.91357100000113,win,win
holdout128,107,bdac39e5b834b9389d659de4a4cdc211529d20cafa392bd4360dace8cbe9ec63,,139,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-14.393637000000012,-230.2981920000002,-4909.096554,-306.818534625,2,0,2,-248.09363600000142,10.0,1.0,-230.2981920000002,4301.032432,35.50218899999891,-1201.4909564866466,-237.0936359999996,280.9876159999999,-84.64107999999987,0.0,-189.5510919999993,win,win
holdout128,108,91f7bc467a93a1e41ad4f77138cb19bffee71a540c8034fbefb31bdffd880697,,140,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-95.5647019999999,-1051.211722,-6329.790272,-575.4354792727272,-13,-7,-7,-756.1906649999992,-35.0,-3.0,-1051.211722,4404.114466,1466.3756140000005,-4896.058611606299,-794.1906649999983,-331.89829199999895,-240.48832100000004,0.0,315.3655559999986,win,win
holdout128,108,91f7bc467a93a1e41ad4f77138cb19bffee71a540c8034fbefb31bdffd880697,,140,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,7.335641090909121,80.69205200000033,0.0,0.0,-7,-8,-10,25.386272000000645,-50.0,-10.0,80.69205200000033,-34.613727999998446,420.29014300000017,618.4602578488775,-34.613728000000265,73.61754099999848,156.31394700000055,0.0,-114.62570799999958,loss,tie
holdout128,109,f5879cbb74896fec5dea5ca52fe9fd6158e79edc89909163c8c0db140d798b8d,,141,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-81.11325276923071,-1054.4722860000002,137.72043800000029,10.593879846153868,28,27,26,-1008.0072750000008,130.0,27.0,-1054.4722860000002,-909.6695510000009,216.77767400000084,-6107.361447289906,-851.0072749999999,293.39525699999604,-433.05790899999965,0.0,-63.80235899999525,win,loss
holdout128,109,f5879cbb74896fec5dea5ca52fe9fd6158e79edc89909163c8c0db140d798b8d,,141,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-26.60202123076931,-345.8262759999998,-121.73633300000074,-9.364333307692391,-21,-22,-21,-92.33482600000116,-105.0,-21.0,-345.8262759999998,-146.3000200000006,-490.3000200000006,-1094.131370447365,-218.33482600000207,-31.898192999997264,0.0,0.0,-95.59325700000136,win,win
holdout128,110,8e0d477cc9cf81d74ac27791a2862420dd5f428b0de5e02cc5f1173b9e508462,,142,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-104.82780986666671,-1572.4171480000005,-3.191120999999839,-0.21274139999997033,-91,-85,-83,-941.5629559999998,-415.0,-82.0,-1572.4171480000005,-906.568287,-1915.3918629999998,-5162.085745884004,-1438.5629559999998,-413.47112700000093,-61.38028099999883,0.0,340.997216,win,win
holdout128,110,8e0d477cc9cf81d74ac27791a2862420dd5f428b0de5e02cc5f1173b9e508462,,142,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,15.073719866666693,226.1057980000005,1888.0872849999996,125.87248566666665,-3,-5,-3,139.4782320000004,-15.0,-3.0,226.1057980000005,-1513.7619889999996,-1044.6493449999998,1230.528997514346,121.47823199999948,335.0931750000011,-161.16300800000045,0.0,-69.30260100000032,loss,loss
holdout128,111,d201ece30b4df8fea39faa29a7a023e1f1d06e02388b7ab3867eb9f54abc3817,,143,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-106.82714807142861,-1495.5800729999992,-5783.446591999999,-413.103328,-83,-78,-80,-998.1169949999985,-400.0,-78.0,-1495.5800729999992,3836.140590000002,3086.800381000002,-5012.900359327898,-1476.1169949999985,51.53759000000116,-201.78925600000002,0.0,130.78858799999807,win,win
holdout128,111,d201ece30b4df8fea39faa29a7a023e1f1d06e02388b7ab3867eb9f54abc3817,,143,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,112,c72b082ef96683f9f01d539d90fa8b5e747e9b2c628a3acbe09042595130ad9b,,144,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-58.3519858333334,-700.2238300000008,1403.3197320000008,116.94331100000011,-23,-21,-26,-457.4568199999985,-130.0,-25.0,-700.2238300000008,-2041.4636460000002,-2240.463646,-2821.119139943992,-612.4568199999994,87.21151999999984,0.0,0.0,-174.97853000000157,win,loss
holdout128,112,c72b082ef96683f9f01d539d90fa8b5e747e9b2c628a3acbe09042595130ad9b,,144,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,113,9e67c5ec293e154d8d4267695bfb8a697a1d5f0ee4f1a2e66ee33517a961d91d,,145,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-36.84004300000004,-442.080516,-21.57190399999945,-1.7976586666666208,75,78,77,-250.82649100000253,385.0,80.0,-442.080516,-318.2686500000018,1367.3063970000003,-4475.402580041678,214.17350899999656,-113.14921500000173,-264.83811200000014,0.0,-278.2666979999967,win,win
holdout128,113,9e67c5ec293e154d8d4267695bfb8a697a1d5f0ee4f1a2e66ee33517a961d91d,,145,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-46.19363816666669,-554.3236580000012,-3405.446326,-283.78719383333333,-67,-67,-68,-194.89737500000047,-340.0,-68.0,-554.3236580000012,2743.840746,2114.673400999999,-761.6182991518217,-602.8973750000005,-66.16272599999957,128.110905,0.0,-13.374462000001131,win,win
holdout128,114,25433c9b14efb17c31d1fc69287be6f37720574ac75f445bd97de6b3af73d126,,146,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-88.96371187499994,-1423.419389999999,-6075.222956,-379.70143475,-70,-63,-56,-676.2623750000002,-280.0,-57.0,-1423.419389999999,4015.757735,-140.19118099999923,-5052.096957099937,-1013.2623750000002,-809.4488210000006,-25.247745000000123,0.0,424.53955100000167,win,win
holdout128,114,25433c9b14efb17c31d1fc69287be6f37720574ac75f445bd97de6b3af73d126,,146,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-27.807116500000006,-444.9138640000001,-94.67641000000003,-5.917275625000002,-49,-47,-50,-26.916737999999896,-250.0,-49.0,-444.9138640000001,-329.6749639999998,2282.0,-764.569320026967,-325.9167379999999,65.76341300000115,0.0,0.0,-184.7605390000016,win,win
holdout128,115,4ff5bebbde425481dcef35e0ea2298815be1fc190e3cf5c8b6a01a23d5d71504,,147,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-65.20944181818186,-717.30386,-1447.4441779999997,-131.58583436363642,-18,-17,-18,-622.3320049999993,-90.0,-17.0,-717.30386,739.181325999999,-419.0768310000003,-3051.5192949662014,-729.3320049999984,-182.90614999999912,0.0,0.0,194.93429499999843,win,win
holdout128,115,4ff5bebbde425481dcef35e0ea2298815be1fc190e3cf5c8b6a01a23d5d71504,,147,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,116,ef5077e6f6b40eba2eb98c50cd66decd74388b81a71e77001486cfafac65f7d0,,148,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-112.817227,-1466.6239509999996,-5886.434514,-452.80265492307683,-98,-91,-93,-604.474686999999,-465.0,-91.0,-1466.6239509999996,4339.030387999999,-358.89692099999957,-4428.11973196904,-1160.474687,-182.51595400000429,-139.32423799999924,0.0,15.690928000003396,win,win
holdout128,116,ef5077e6f6b40eba2eb98c50cd66decd74388b81a71e77001486cfafac65f7d0,,148,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,117,5fa830372a2d3371c4e144099b30c3aea23d088559ad44e84b536fa10af7dcf6,,149,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-116.61306030000014,-1166.1306029999996,-1322.6395929999999,-132.2639593,-43,-44,-40,-840.6855729999979,-200.0,-42.0,-1166.1306029999996,213.55703000000085,-395.44296999999915,-4535.65300098039,-1082.6855729999988,-370.7360260000012,0.0,0.0,287.2909959999993,win,win
holdout128,117,5fa830372a2d3371c4e144099b30c3aea23d088559ad44e84b536fa10af7dcf6,,149,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,118,57dc4f25e446df7a5bdcd19ecbb9eae582e89393e88624cd3c98e202550f5394,,150,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-16.98069620000001,-169.80696200000057,1231.209428,123.1209428,48,47,52,-429.2598800000005,260.0,50.0,-169.80696200000057,-1298.127531,-6258.370715000001,-2284.0348088543324,-119.25987999999779,-388.55019300000026,0.0,0.0,338.003111,win,loss
holdout128,118,57dc4f25e446df7a5bdcd19ecbb9eae582e89393e88624cd3c98e202550f5394,,150,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,4.624397799999997,46.243978000000425,324.60435099999995,32.460435099999984,-9,-8,-8,115.38152499999978,-40.0,-8.0,46.243978000000425,-428.27707999999984,4255.917626,496.21987929497845,67.38152499999887,-22.397825999999895,0.0,0.0,1.260279000000537,loss,loss
holdout128,119,1767d6fd3c875ec15a37a5d2adb05a7088984bd360e91b42e29db5eb93140d91,,151,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-66.00765769230759,-858.099549999999,-6127.447185999999,-471.34209123076926,-100,-100,-99,-618.8168559999976,-495.0,-99.0,-858.099549999999,4954.047300000001,4277.244732000001,-1290.497755900229,-1212.8168559999976,127.18842699999982,0.0,0.0,227.52887899999922,win,win
holdout128,119,1767d6fd3c875ec15a37a5d2adb05a7088984bd360e91b42e29db5eb93140d91,,151,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,35.27129069230773,458.5267789999998,3535.253464,271.9425741538462,58,59,58,139.49630099999922,290.0,58.0,458.5267789999998,-2935.6919419999995,-2221.974556,547.6338990519289,487.49630100000104,69.22575700000061,0.0,0.0,-98.19527900000048,loss,loss
holdout128,120,c7607d0259e036b9a70bb2a5f229d581c536ce094b061a75dfc8d5239141fa00,,152,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-29.29090587500002,-468.65449400000034,-129.44091799999933,-8.090057374999958,20,21,20,-607.2015760000004,100.0,20.0,-468.65449400000034,-692.4054760000008,-270.12182700000085,-2948.2724666333816,-487.2015760000004,82.44670900000096,0.0,0.0,-63.899627000001374,win,win
holdout128,120,c7607d0259e036b9a70bb2a5f229d581c536ce094b061a75dfc8d5239141fa00,,152,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-29.17783393749994,-466.84534299999905,-3817.778713,-238.6111695625,-93,-92,-97,153.91779599999973,-485.0,-95.0,-466.84534299999905,3404.9676010000003,3205.121827000001,450.7732668986864,-426.0822040000003,0.6574280000008912,0.0,0.0,-41.42056699999989,win,win
holdout128,121,5c7661e9d5b1f41e16a3c10739dfd4e5bdfc5346fee9eefe220a8d42b186fb19,,153,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-102.68373300000007,-1026.8373300000003,-2048.014376,-204.80143759999999,-29,-29,-37,-813.8892499999993,-185.0,-33.0,-1026.8373300000003,940.9853540000004,2758.321401,-4264.186637859857,-1031.8892500000002,471.6374759999992,0.0,0.0,-466.5855559999995,win,win
holdout128,121,5c7661e9d5b1f41e16a3c10739dfd4e5bdfc5346fee9eefe220a8d42b186fb19,,153,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,22.154477399999905,221.54477399999996,-669.6597340000008,-66.96597340000005,22,21,23,362.41985699999805,115.0,22.0,221.54477399999996,855.4906279999996,-56.009470000000874,452.7238504233974,499.41985699999714,-356.9694149999989,0.0,0.0,79.09433200000058,loss,win
holdout128,122,4706c917cd232d08b0dc6e7bac90dbb1a217df5fb57b046032ad3333c432714c,,154,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-60.480292384615495,-786.2438010000005,417.83088099999986,32.14083700000003,87,93,92,-883.0853530000022,460.0,94.0,-786.2438010000005,-893.097052000001,-1065.739367000001,-6571.219012897745,-329.0853529999986,-288.24940900000036,-216.98893899999985,0.0,48.07990000000109,win,loss
holdout128,122,4706c917cd232d08b0dc6e7bac90dbb1a217df5fb57b046032ad3333c432714c,,154,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-39.221142923076854,-509.8748579999992,-2735.2687509999996,-210.40528853846155,-73,-74,-71,-73.57268499999645,-355.0,-73.0,-509.8748579999992,2085.8615930000024,-976.8903889999983,-354.3742849076589,-501.5726849999992,-104.2700479999994,0.0,0.0,95.96787499999755,win,win
holdout128,123,d3530719e649493b4fc8ed7210d838681545efc3683d15ddaaff07d84464563d,,155,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-82.84951920000003,-1242.7427879999996,-4195.631923,-279.7087948666666,-29,-24,-28,-1036.4926349999969,-140.0,-24.0,-1242.7427879999996,2676.2545610000025,-774.7277949999989,-5368.713951235237,-1200.4926349999978,-300.16072400000076,127.3271020000002,0.0,130.58346899999788,win,win
holdout128,123,d3530719e649493b4fc8ed7210d838681545efc3683d15ddaaff07d84464563d,,155,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,47.68009380000012,715.2014070000005,3621.010686999999,241.40071246666662,-12,-10,-8,636.9008509999976,-40.0,-9.0,715.2014070000005,-2653.196505000001,108.05031899999994,3926.0070534327315,587.9008509999976,117.2301640000021,-22.975540999998884,0.0,33.04593299999942,loss,loss
holdout128,124,3d4a4a0962e06697353fc1a26dab28e95a3d84c7e37ec0ab97402265d01e0d5b,,156,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-128.31860619999998,-1924.7790929999992,-4589.668325,-305.97788833333334,-58,-55,-57,-1031.9023740000002,-285.0,-55.0,-1924.7790929999992,2511.9436209999985,-677.265558000001,-7898.895448873271,-1371.9023739999993,-0.969696999999087,-322.1433879999986,0.0,-229.76363400000082,win,win
holdout128,124,3d4a4a0962e06697353fc1a26dab28e95a3d84c7e37ec0ab97402265d01e0d5b,,156,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,17.403132000000028,261.04697999999917,2738.6888280000003,182.57925519999998,28,26,27,57.746055000001434,135.0,25.0,261.04697999999917,-2179.985140999999,1921.0326690000002,475.2349021732516,217.74605500000143,209.5104499999975,-130.50475600000118,0.0,-35.70476899999858,loss,loss
holdout128,125,e8cce836c01673dbbd41e36860376c25732043fa6e74b704c15dadba20b523af,,157,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-41.395166124999946,-662.3226579999991,-3565.2536600000003,-222.82835375000002,-34,-28,-30,-230.1802869999974,-150.0,-28.0,-662.3226579999991,2318.4776850000026,3900.739700000002,-2321.613283744955,-408.1802869999974,-622.9545909999993,390.4406259999996,0.0,-21.628406000002087,win,win
holdout128,125,e8cce836c01673dbbd41e36860376c25732043fa6e74b704c15dadba20b523af,,157,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-10.313583125000036,-165.01733000000058,0.0,0.0,44,47,47,-179.325493000003,235.0,49.0,-165.01733000000058,104.6745069999979,-3924.4411320000017,-2160.086652168451,104.67450699999699,0.0,-390.4406259999996,0.0,120.74878900000112,win,tie
holdout128,126,ab7c09a0a7028e352f5cd18d0e616dd048f1489241bd5ab3b748d715c5235dc5,,158,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-14.92661853333334,-223.89927800000078,2228.5977969999994,148.57318646666664,21,25,25,-294.6508700000004,125.0,26.0,-223.89927800000078,-2006.6691610000007,-2114.916986,-1769.4963884322133,-143.6508699999995,-76.08338400000025,-280.8839419999995,0.0,276.7189179999996,win,loss
holdout128,126,ab7c09a0a7028e352f5cd18d0e616dd048f1489241bd5ab3b748d715c5235dc5,,158,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-64.68936633333328,-970.3404949999986,-5294.674279999999,-352.9782853333333,-41,-41,-41,-498.5906560000003,-205.0,-40.0,-970.3404949999986,4328.816179999999,534.927087,-3621.7024686164877,-743.5906560000003,-98.74891799999955,98.23018299999967,0.0,-226.23110399999837,win,win
