cohort,problem,seed,seed_hex,baseline,candidate,baseline_s_per_source,candidate_s_per_source,delta_s_per_source,comparison,total_time_delta_s,distance_delta_m,certificate_travel_delta_m,discovery_delta_s,active_localization_delta_s,diagnostic_delta_s,optical_fallback_delta_s,certified_clear_delta_s
holdout256,4,73,992eb6038dffa7fbfc3d8083d601f2193871e46c0066fe89013f0df7930ea9e8,nccp,segment_entry,877.1255157692308,877.0737680000001,-0.051747769230701124,win,-0.6727209999990009,-3.3636236675374676,2.431076488275721,-0.4752210000024206,-0.6837169999989783,0.0,0.0,0.486217000000579
holdout256,4,74,a35a00012c397e93e88b4df2e00b964afca41815e859a4fe6541816a5d213c88,mec_center,nccp,771.8174624285714,769.6325835,-2.184878928571379,win,-30.58830499999931,-152.94152450452384,-132.52965435473538,-6.6545420000020385,2.5721690000004855,0.0,0.0,-26.505931999998893
holdout256,4,74,a35a00012c397e93e88b4df2e00b964afca41815e859a4fe6541816a5d213c88,mec_center,segment_entry,771.8174624285714,769.5562216428572,-2.2612407857142216,win,-31.65737099999933,-158.28686405492044,-133.0318661162098,-6.812734000001001,1.7617369999998118,0.0,0.0,-26.606373999998482
holdout256,4,74,a35a00012c397e93e88b4df2e00b964afca41815e859a4fe6541816a5d213c88,nccp,segment_entry,769.6325835,769.5562216428572,-0.07636185714284238,win,-1.0690660000000207,-5.345339550396602,-0.5022117614744275,-0.15819199999896227,-0.8104320000006737,0.0,0.0,-0.10044199999958892
holdout256,4,75,fdb36405e3dc49320e513c6bbed07b514921209270936d146e20aebbad5929c3,mec_center,nccp,821.2782768571429,820.680376,-0.5979008571429176,win,-8.37061200000062,-41.853077444997325,-45.36308661160729,-1.318345000003319,-3.4537579999974923,5.474107000000004,0.0,-9.072615999999357
holdout256,4,75,fdb36405e3dc49320e513c6bbed07b514921209270936d146e20aebbad5929c3,mec_center,segment_entry,821.2782768571429,821.1164066428572,-0.16187021428572734,win,-2.266182999999728,-11.330920854597935,-27.666321526876345,-0.20906700000159617,-2.1475499999979775,5.623698000000331,0.0,-5.533264000000145
holdout256,4,75,fdb36405e3dc49320e513c6bbed07b514921209270936d146e20aebbad5929c3,nccp,segment_entry,820.680376,821.1164066428572,0.4360306428571903,loss,6.104429000000891,30.52215659039939,17.69676508473094,1.1092780000017228,1.3062079999995149,0.14959100000032777,0.0,3.5393519999992122
holdout256,4,76,c1af15f21637f403af53b80e0368eb1842b62d4127a56fb131dbda8926a87a2b,mec_center,nccp,982.4046725833333,979.8457481666666,-2.5589244166667413,win,-30.707093000000896,-153.53548101558408,-104.80528499413958,-9.18578499999603,-0.5602520000011282,0.0,0.0,-20.961056000003055
holdout256,4,76,c1af15f21637f403af53b80e0368eb1842b62d4127a56fb131dbda8926a87a2b,mec_center,segment_entry,982.4046725833333,979.9322496666667,-2.4724229166665737,win,-29.669074999999793,-148.34539720044995,-102.96756512327966,-8.670538999997007,-0.4050239999985479,0.0,0.0,-20.593512000002193
holdout256,4,76,c1af15f21637f403af53b80e0368eb1842b62d4127a56fb131dbda8926a87a2b,nccp,segment_entry,979.8457481666666,979.9322496666667,0.08650150000016765,loss,1.0380180000011023,5.19008381513413,1.837719870859928,0.5152459999990242,0.1552280000025803,0.0,0.0,0.36754400000086207
holdout256,4,77,fe99833dd181b6678f78ade75bb68aecb1b0f2819babce2f6955b41e4822e7f2,mec_center,nccp,1146.911658,1144.7052631000001,-2.20639489999985,win,-22.06394899999941,-110.31974923840608,-94.39774701148121,-4.7183399999994435,1.5339390000013964,0.0,0.0,-18.879548000002046
holdout256,4,77,fe99833dd181b6678f78ade75bb68aecb1b0f2819babce2f6955b41e4822e7f2,mec_center,segment_entry,1146.911658,1144.8837365,-2.0279215000000477,win,-20.279215000000477,-101.39607425285794,-92.32128576122341,-3.3189880000027188,1.504029999999375,0.0,0.0,-18.464256999998724
holdout256,4,77,fe99833dd181b6678f78ade75bb68aecb1b0f2819babce2f6955b41e4822e7f2,nccp,segment_entry,1144.7052631000001,1144.8837365,0.1784733999998025,loss,1.7847339999989345,8.923674985548132,2.0764612502578075,1.3993519999967248,-0.029909000002021457,0.0,0.0,0.41529100000332164
holdout256,4,78,10edde161693f4a97e9a0fe7440803ff0b79b06d3982dd876dabc4309a40a034,mec_center,nccp,777.1550172142857,774.4538587857143,-2.701158428571489,win,-37.816217999999935,-189.08107855373964,-127.22575845429856,-13.63371200000256,1.2626480000012634,0.0,0.0,-25.44515399999875
holdout256,4,78,10edde161693f4a97e9a0fe7440803ff0b79b06d3982dd876dabc4309a40a034,mec_center,segment_entry,777.1550172142857,774.5438623571429,-2.6111548571428784,win,-36.55616799999916,-182.78084130898787,-123.49176926335349,-12.950206999999864,1.0923930000003566,1.0231815394945443e-12,0.0,-24.69835400000079
holdout256,4,78,10edde161693f4a97e9a0fe7440803ff0b79b06d3982dd876dabc4309a40a034,nccp,segment_entry,774.4538587857143,774.5438623571429,0.09000357142861048,loss,1.2600500000007742,6.30023724475177,3.733989190945067,0.6835050000026968,-0.17025500000090688,1.0231815394945443e-12,0.0,0.7467999999979611
holdout256,4,79,c40329926ca69c3ceaad25eaaaee8a3650a885cf98f56c9edc175558ed18612b,mec_center,nccp,719.617705625,715.7261798125,-3.8915258124999355,win,-62.26441299999897,-311.3220702074468,-169.00730304662807,-6.114328999999998,-1.0994909999992615,-21.249133999999685,0.0,-33.80145900000173
holdout256,4,79,c40329926ca69c3ceaad25eaaaee8a3650a885cf98f56c9edc175558ed18612b,mec_center,segment_entry,719.617705625,715.791233125,-3.8264725000000226,win,-61.22356000000036,-306.1177978052874,-168.041978624198,-5.402688999998645,-0.9468670000026123,-21.265606999999363,0.0,-33.60839699999991
holdout256,4,79,c40329926ca69c3ceaad25eaaaee8a3650a885cf98f56c9edc175558ed18612b,nccp,segment_entry,715.7261798125,715.791233125,0.06505331249991286,loss,1.0408529999986058,5.204272402159404,0.9653244224300579,0.7116400000013527,0.15262399999664922,-0.016472999999677995,0.0,0.1930620000018166
holdout256,4,80,d631c8f20ef0adbdf0474fb1800aab47ec3d3e2d4ba40d00825f3716c1333a67,mec_center,nccp,1100.1918216363638,1098.5997141818182,-1.5921074545456122,win,-17.513182000000597,-87.5659027526126,-90.25788519838034,0.6232999999992899,2.2229430000006687,-2.3078469999991285,0.0,-18.05157800000177
holdout256,4,80,d631c8f20ef0adbdf0474fb1800aab47ec3d3e2d4ba40d00825f3716c1333a67,mec_center,segment_entry,1100.1918216363638,1098.4505359090908,-1.7412857272729525,win,-19.154143000001568,-95.77069811016554,-92.68620613128496,0.4083969999974215,1.3084770000023127,-2.333773999999721,0.0,-18.537243000002945
holdout256,4,80,d631c8f20ef0adbdf0474fb1800aab47ec3d3e2d4ba40d00825f3716c1333a67,nccp,segment_entry,1098.5997141818182,1098.4505359090908,-0.1491782727273403,win,-1.6409610000009707,-8.204795357552939,-2.428320932904626,-0.21490300000186835,-0.914465999998356,-0.02592700000059267,0.0,-0.48566500000117685
holdout256,4,81,9fb72247d0050ed570c53c37dfd7d7fabb4a2e3e66067f01e6edf0bf6f6d206c,mec_center,nccp,779.6235064,780.0719898000001,0.4484834000001001,loss,6.727251000000251,33.63626059134549,-21.747629108830097,3.6363729999975476,7.625902000000451,-0.18549800000005234,0.0,-4.349525999997468
holdout256,4,81,9fb72247d0050ed570c53c37dfd7d7fabb4a2e3e66067f01e6edf0bf6f6d206c,mec_center,segment_entry,779.6235064,780.0828096,0.4593032000000221,loss,6.889547999999195,34.44774058132316,-21.163218588321342,3.9683309999963967,7.337021000000732,-0.1831600000000435,0.0,-4.232643999998913
holdout256,4,81,9fb72247d0050ed570c53c37dfd7d7fabb4a2e3e66067f01e6edf0bf6f6d206c,nccp,segment_entry,780.0719898000001,780.0828096,0.010819799999921997,loss,0.16229699999894365,0.8114799899776699,0.5844105205087544,0.3319579999988491,-0.2888809999997193,0.002338000000008833,0.0,0.11688199999855442
holdout256,4,82,233c608b82afb0ea5569fb5162c78cbd84a0366a571dd265a631cc9e042a0cb9,mec_center,nccp,1062.4273405454546,1059.6829236363637,-2.744416909090887,win,-30.188586000000214,-150.94293029032997,-106.72189929290016,-5.04317600000104,-3.8010299999978088,-1.8189894035458565e-12,0.0,-21.34438000000091
holdout256,4,82,233c608b82afb0ea5569fb5162c78cbd84a0366a571dd265a631cc9e042a0cb9,mec_center,segment_entry,1062.4273405454546,1059.7558968181818,-2.6714437272728446,win,-29.385881000000154,-146.92941167597746,-103.35832594229919,-5.523401000000376,-3.190814999997201,0.0,0.0,-20.67166500000178
holdout256,4,82,233c608b82afb0ea5569fb5162c78cbd84a0366a571dd265a631cc9e042a0cb9,nccp,segment_entry,1059.6829236363637,1059.7558968181818,0.07297318181804258,loss,0.80270500000006,4.013518614352506,3.363573350600973,-0.48022499999933643,0.6102150000006077,1.8189894035458565e-12,0.0,0.6727149999991298
holdout256,4,83,7da16da42f4ec541bcfeb1505b2ba4d9a349a79823adfa76bf674f2a9d21e6ec,mec_center,nccp,911.018137,909.1699493333334,-1.848187666666604,win,-22.178251999999702,-110.8912662549701,-98.26227725757008,-3.4626570000018546,0.9368610000014996,1.8189894035458565e-12,0.0,-19.652456000000484
holdout256,4,83,7da16da42f4ec541bcfeb1505b2ba4d9a349a79823adfa76bf674f2a9d21e6ec,mec_center,segment_entry,911.018137,909.3101449166667,-1.7079920833333517,win,-20.495904999999766,-102.47952895575872,-97.9473434757092,-2.2770430000018678,1.3706050000005234,1.8189894035458565e-12,0.0,-19.58946700000058
holdout256,4,83,7da16da42f4ec541bcfeb1505b2ba4d9a349a79823adfa76bf674f2a9d21e6ec,nccp,segment_entry,909.1699493333334,909.3101449166667,0.14019558333325222,loss,1.682346999999936,8.411737299211381,0.31493378186087284,1.1856139999999868,0.4337439999990238,0.0,0.0,0.06298899999990226
holdout256,4,84,5e34a9ceed3463600bb07f13e3b012dd45c83a40494c7c4f53230bab4b7c2a30,mec_center,nccp,696.99413775,695.1349789375,-1.8591588125000271,win,-29.746541000000434,-148.73271717400348,-142.3515825147233,2.3280519999989338,-3.604276999999911,0.0,0.0,-28.470315999999002
holdout256,4,84,5e34a9ceed3463600bb07f13e3b012dd45c83a40494c7c4f53230bab4b7c2a30,mec_center,segment_entry,696.99413775,695.140122875,-1.8540148750000753,win,-29.664238000001205,-148.32119348319247,-141.28696082990814,2.3025179999985994,-3.7093640000007326,0.0,0.0,-28.257391999998845
holdout256,4,84,5e34a9ceed3463600bb07f13e3b012dd45c83a40494c7c4f53230bab4b7c2a30,nccp,segment_entry,695.1349789375,695.140122875,0.0051439374999517895,loss,0.08230299999922863,0.41152369081100915,1.0646216848151653,-0.025534000000334345,-0.10508700000082172,0.0,0.0,0.21292400000015732
holdout256,4,85,9de63496816cd6324cf7605678ee4c57ae5c5bf9427165d3955bc1473751b390,mec_center,nccp,1170.5412805,1168.7354686,-1.8058118999999806,win,-18.05811899999935,-90.29060202342953,-69.86842813205044,-4.725311999998667,0.6408780000006118,1.8189894035458565e-12,0.0,-13.973685000000842
holdout256,4,85,9de63496816cd6324cf7605678ee4c57ae5c5bf9427165d3955bc1473751b390,mec_center,segment_entry,1170.5412805,1168.8291615,-1.7121190000000297,win,-17.121189999999842,-85.60595488186664,-67.21787392885085,-4.307914000000892,0.6302980000004936,0.0,0.0,-13.443573999999046
holdout256,4,85,9de63496816cd6324cf7605678ee4c57ae5c5bf9427165d3955bc1473751b390,nccp,segment_entry,1168.7354686,1168.8291615,0.0936928999999509,loss,0.936928999999509,4.684647141562891,2.65055420319959,0.4173979999977746,-0.010580000000118162,-1.8189894035458565e-12,0.0,0.5301110000017957
holdout256,4,86,c275364eda477b5522f81f30841d8ea13363acd435865e1a6d076cb725861737,mec_center,nccp,827.7326942857143,825.6533916428572,-2.079302642857101,win,-29.11023699999896,-145.5511886121967,-114.96083610004894,-3.8346920000003593,-2.283377999999402,-9.094947017729282e-13,0.0,-22.99216699999829
holdout256,4,86,c275364eda477b5522f81f30841d8ea13363acd435865e1a6d076cb725861737,mec_center,segment_entry,827.7326942857143,825.8429277857142,-1.8897665000000643,win,-26.456731000000218,-132.28364438709104,-111.99783511841338,-2.9143399999975372,-1.142823000001954,0.0,0.0,-22.399567999999363
holdout256,4,86,c275364eda477b5522f81f30841d8ea13363acd435865e1a6d076cb725861737,nccp,segment_entry,825.6533916428572,825.8429277857142,0.1895361428570368,loss,2.6535059999987425,13.267544225105667,2.9630009816355596,0.920352000002822,1.1405549999974482,9.094947017729282e-13,0.0,0.592598999998927
holdout256,4,87,9ab582d7d5893ad2c7ec247f6769faa33aa6249ba76c5c9cebe38df613425038,mec_center,nccp,850.2892909999999,847.8924610769232,-2.39682992307678,win,-31.15878899999916,-155.79393718324718,-117.71042739171298,-6.150438000000577,-1.466265999999223,0.0,0.0,-23.54208500000061
holdout256,4,87,9ab582d7d5893ad2c7ec247f6769faa33aa6249ba76c5c9cebe38df613425038,mec_center,segment_entry,850.2892909999999,847.9433067692308,-2.3459842307690906,win,-30.497794999999314,-152.4889841166878,-115.72959756334376,-5.956689999999071,-1.3951890000005278,0.0,0.0,-23.145915999999374
holdout256,4,87,9ab582d7d5893ad2c7ec247f6769faa33aa6249ba76c5c9cebe38df613425038,nccp,segment_entry,847.8924610769232,847.9433067692308,0.050845692307689205,loss,0.660993999999846,3.304953066559392,1.9808298283692238,0.19374800000150572,0.0710769999986951,0.0,0.0,0.3961690000012368
holdout256,4,88,abe8339294bc4ae82a680dd77f10b3f523d9129d82c67e59c718255f54a5db6d,mec_center,nccp,753.948197,752.5312428125,-1.416954187500096,win,-22.671267000001535,-113.35633485364087,-115.64968855136476,1.4696589999985008,-1.0109880000006797,0.0,0.0,-23.129938000000607
holdout256,4,88,abe8339294bc4ae82a680dd77f10b3f523d9129d82c67e59c718255f54a5db6d,mec_center,segment_entry,753.948197,752.52692025,-1.421276750000061,win,-22.740428000000975,-113.7021395303309,-108.83153944961214,-0.13051999999879627,-0.8435980000012933,-1.8189894035458565e-12,0.0,-21.76630999999952
holdout256,4,88,abe8339294bc4ae82a680dd77f10b3f523d9129d82c67e59c718255f54a5db6d,nccp,segment_entry,752.5312428125,752.52692025,-0.004322562499964988,win,-0.06916099999943981,-0.34580467669002246,6.818149101752624,-1.600178999997297,0.16738999999938642,-1.8189894035458565e-12,0.0,1.3636280000010856
holdout256,4,89,7395006f7d82677be5b7f5c27491cb8863753258fe2ae76ce3f6b4bd2284e91b,mec_center,nccp,687.8423469375,686.2210356875,-1.6213112499999625,win,-25.9409799999994,-129.70489904015994,-129.5423144927954,-1.4979099999982282,1.4653920000025664,0.0,0.0,-25.908462000004988
holdout256,4,89,7395006f7d82677be5b7f5c27491cb8863753258fe2ae76ce3f6b4bd2284e91b,mec_center,segment_entry,687.8423469375,686.1863849375,-1.655962000000045,win,-26.49539200000072,-132.47697201582923,-123.39614440802916,-3.1908860000003187,1.3747210000005907,0.0,0.0,-24.679227000002697
holdout256,4,89,7395006f7d82677be5b7f5c27491cb8863753258fe2ae76ce3f6b4bd2284e91b,nccp,segment_entry,686.2210356875,686.1863849375,-0.03465075000008255,win,-0.5544120000013208,-2.772072975669289,6.146170084766254,-1.6929760000020906,-0.0906710000019757,0.0,0.0,1.2292350000022907
holdout256,4,90,7550d5f8695e8696534d432cab6b853edaff9fd3b87cd6a0357ea6822fc11eb3,mec_center,nccp,1084.570606727273,1084.0088773636364,-0.5617293636364593,win,-6.179023000000598,-30.89510611332662,-66.18269096913582,4.692797000001519,0.5890489999999318,1.775669999999991,0.0,-13.236539000001699
holdout256,4,90,7550d5f8695e8696534d432cab6b853edaff9fd3b87cd6a0357ea6822fc11eb3,mec_center,segment_entry,1084.570606727273,1084.0562725454545,-0.5143341818184126,win,-5.65767600000072,-28.288380446712836,-65.32897312738032,5.000779000001785,0.5775019999998676,1.8298380000003363,0.0,-13.065795000001572
holdout256,4,90,7550d5f8695e8696534d432cab6b853edaff9fd3b87cd6a0357ea6822fc11eb3,nccp,segment_entry,1084.0088773636364,1084.0562725454545,0.047395181818046694,loss,0.5213469999998779,2.6067256666137837,0.8537178417554969,0.30798200000026554,-0.011547000000064145,0.05416800000034527,0.0,0.17074400000012702
holdout256,4,91,558bd19405a8b93de51fd42bf50cb2d3d99bc38542b8ce3cc70ae3775103d0f1,mec_center,nccp,782.4808409333333,780.1732489333333,-2.3075919999999996,win,-34.61388000000079,-173.0694040385497,-147.97578609540187,-4.990620000004128,-0.8185029999999642,0.7904019999996308,0.0,-29.595158999997466
holdout256,4,91,558bd19405a8b93de51fd42bf50cb2d3d99bc38542b8ce3cc70ae3775103d0f1,mec_center,segment_entry,782.4808409333333,780.3834038,-2.097437133333301,win,-31.46155700000054,-157.30779274951783,-139.6212401108919,-3.099818000002415,-0.6618249999989985,0.22433600000022125,0.0,-27.924249999999574
holdout256,4,91,558bd19405a8b93de51fd42bf50cb2d3d99bc38542b8ce3cc70ae3775103d0f1,nccp,segment_entry,780.1732489333333,780.3834038,0.21015486666669858,loss,3.1523230000002513,15.761611289031862,8.354545984509969,1.8908020000017132,0.15667800000096577,-0.5660659999994095,0.0,1.6709089999978914
holdout256,4,92,a228354cacde955f63f453e7a45fa70176ad00f6f0062bfc63da827b73b3477c,mec_center,nccp,1196.1822747,1194.0095284000001,-2.1727462999999716,win,-21.72746299999926,-108.63731239256595,-75.90995834728619,-3.550502999998571,-2.235058000001345,-0.7599109999991924,0.0,-15.181990999998675
holdout256,4,92,a228354cacde955f63f453e7a45fa70176ad00f6f0062bfc63da827b73b3477c,mec_center,segment_entry,1196.1822747,1194.1079786,-2.0742961000000832,win,-20.742960999999923,-103.71481048558053,-72.57730493183021,-3.306979000002684,-2.216495999999779,-0.70402600000034,0.0,-14.515459999998143
holdout256,4,92,a228354cacde955f63f453e7a45fa70176ad00f6f0062bfc63da827b73b3477c,nccp,segment_entry,1194.0095284000001,1194.1079786,0.09845019999988835,loss,0.9845019999993383,4.922501906985417,3.3326534154559795,0.2435239999958867,0.018562000001566048,0.055884999998852436,0.0,0.666531000000532
holdout256,4,93,24b8f0901f89502318021e2f7521cb8b08b75ac713ca0a998f4ed65f5e01cde4,mec_center,nccp,693.143231625,700.7172133125,7.573981687500009,loss,121.18370700000014,630.9185315467912,-134.0546987122052,243.77286200000162,-96.79559299999823,1.017377000000124,0.0,-26.810939000002577
holdout256,4,93,24b8f0901f89502318021e2f7521cb8b08b75ac713ca0a998f4ed65f5e01cde4,mec_center,segment_entry,693.143231625,700.691250125,7.548018500000012,loss,120.76829600000019,628.8414947285273,-128.92660316069214,243.1232080000027,-96.77663699999812,0.2070480000002135,0.0,-25.78532300000427
holdout256,4,93,24b8f0901f89502318021e2f7521cb8b08b75ac713ca0a998f4ed65f5e01cde4,nccp,segment_entry,700.7172133125,700.691250125,-0.02596318749999682,win,-0.4154109999999491,-2.0770368182638776,5.12809555151307,-0.6496539999989182,0.018956000000116546,-0.8103289999999106,0.0,1.0256159999983083
holdout256,4,94,60a2b8ebfd41f7a2d0055ae4eec7213a9d447d5d6e982fd99b8f460e0ee3106c,mec_center,nccp,1025.3822244545454,1023.2600311818182,-2.122193272727145,win,-23.34412599999996,-116.72063923117821,-104.42554039109473,1.2026390000009997,-3.6616590000000997,0.0,0.0,-20.88510600000052
holdout256,4,94,60a2b8ebfd41f7a2d0055ae4eec7213a9d447d5d6e982fd99b8f460e0ee3106c,mec_center,segment_entry,1025.3822244545454,1023.394482,-1.987742454545355,win,-21.86516699999993,-109.32582324394025,-101.78684175042167,2.168883000002097,-3.676682000001165,0.0,0.0,-20.35736800000018
holdout256,4,94,60a2b8ebfd41f7a2d0055ae4eec7213a9d447d5d6e982fd99b8f460e0ee3106c,nccp,segment_entry,1023.2600311818182,1023.394482,0.13445081818179005,loss,1.4789590000000317,7.394815987237962,2.6386986406730557,0.9662440000010974,-0.015023000001065157,0.0,0.0,0.5277380000003404
holdout256,4,95,70e7bca1b08b1a843ce5f34d9ae99029404526f51c206ccd303263e47559c306,mec_center,nccp,734.3122802666666,732.3742700666667,-1.9380101999998942,win,-29.070152999998754,-145.35074900722975,-143.09613691977074,-2.0240629999989324,1.5731389999998555,1.8189894035458565e-12,0.0,-28.619229000002292
holdout256,4,95,70e7bca1b08b1a843ce5f34d9ae99029404526f51c206ccd303263e47559c306,mec_center,segment_entry,734.3122802666666,732.4749958666667,-1.8372843999998167,win,-27.559265999998388,-137.79631720489851,-140.7874130342393,-1.5455939999974362,2.1438129999994544,1.3642420526593924e-12,0.0,-28.15748500000177
holdout256,4,95,70e7bca1b08b1a843ce5f34d9ae99029404526f51c206ccd303263e47559c306,nccp,segment_entry,732.3742700666667,732.4749958666667,0.10072580000007747,loss,1.5108870000003662,7.554431802331237,2.3087238855314354,0.47846900000149617,0.5706739999995989,-4.547473508864641e-13,0.0,0.46174400000052174
holdout256,4,96,b957ddf2c0ee3b67c87b506645bb063b275937df6ae2cc0b60b30c0d98b59cdb,mec_center,nccp,965.4797709166668,963.1822350833332,-2.2975358333335407,win,-27.57043000000158,-112.85216945540742,182.06427495666867,0.8389989999977843,-64.82228799999962,0.0,0.0,36.41285900000082
holdout256,4,96,b957ddf2c0ee3b67c87b506645bb063b275937df6ae2cc0b60b30c0d98b59cdb,mec_center,segment_entry,965.4797709166668,963.3297012500001,-2.1500696666666954,win,-25.800836000000345,-104.0041889398708,185.13632633248085,0.9849939999967319,-63.8130979999994,0.0,0.0,37.027268000002266
holdout256,4,96,b957ddf2c0ee3b67c87b506645bb063b275937df6ae2cc0b60b30c0d98b59cdb,nccp,segment_entry,963.1822350833332,963.3297012500001,0.1474661666668453,loss,1.7695940000012342,8.84798051553662,3.0720513758121797,0.1459949999989476,1.009190000000217,0.0,0.0,0.6144090000014444
holdout256,4,97,64acf9c7f2fc679c4edb309a33f207f03c621c46679875176ce21d9c28233caf,mec_center,nccp,842.9065243076923,840.5996829999999,-2.306841307692366,win,-29.988937000000078,-149.94469843378465,-120.900413300134,-2.963382999996611,-2.8454730000012205,0.0,0.0,-24.18008100000111
holdout256,4,97,64acf9c7f2fc679c4edb309a33f207f03c621c46679875176ce21d9c28233caf,mec_center,segment_entry,842.9065243076923,840.5818989230769,-2.3246253846153877,win,-30.2201299999997,-151.10065654385835,-119.10133150656884,-3.0283649999983027,-3.371501000001217,0.0,0.0,-23.820264000000407
holdout256,4,97,64acf9c7f2fc679c4edb309a33f207f03c621c46679875176ce21d9c28233caf,nccp,segment_entry,840.5996829999999,840.5818989230769,-0.01778407692302153,win,-0.23119299999962095,-1.1559581100736978,1.7990817935651648,-0.06498200000169163,-0.5260279999999966,0.0,0.0,0.35981700000070305
holdout256,4,98,503dd1b72315ec0b6c026d223c9777a3c704f5d4450442b21afe0fe28eafbe95,mec_center,nccp,994.1997627272726,992.283369,-1.9163937272726344,win,-21.080330999999205,-105.40164867741987,-123.61439984067147,3.6474010000001726,-0.00485299999900235,0.0,0.0,-24.722879000001626
holdout256,4,98,503dd1b72315ec0b6c026d223c9777a3c704f5d4450442b21afe0fe28eafbe95,mec_center,segment_entry,994.1997627272726,992.2929260000001,-1.9068367272725482,win,-20.975203999998485,-104.87602244297887,-119.66506804464416,4.105382000001555,-1.1475739999998495,0.0,0.0,-23.933012000000645
holdout256,4,98,503dd1b72315ec0b6c026d223c9777a3c704f5d4450442b21afe0fe28eafbe95,nccp,segment_entry,992.283369,992.2929260000001,0.009557000000086191,loss,0.10512700000072073,0.5256262344410061,3.949331796027309,0.4579810000013822,-1.1427210000008472,0.0,0.0,0.7898670000009815
holdout256,4,99,3fa26aef7c37318e52a8f97ca30897900ad8ceda061fe065eba35b789d54ce43,mec_center,nccp,1069.3066957272729,1067.3503604545456,-1.9563352727273013,win,-21.519688000000315,-107.5984409359371,-95.58551549640833,-5.975941000000603,3.57335600000215,0.0,0.0,-19.11710300000209
holdout256,4,99,3fa26aef7c37318e52a8f97ca30897900ad8ceda061fe065eba35b789d54ce43,mec_center,segment_entry,1069.3066957272729,1067.4122315454545,-1.894464181818421,win,-20.839106000001266,-104.19551589257026,-90.45036599521382,-5.6139340000027005,2.864902999999458,0.0,0.0,-18.090074999998933
holdout256,4,99,3fa26aef7c37318e52a8f97ca30897900ad8ceda061fe065eba35b789d54ce43,nccp,segment_entry,1067.3503604545456,1067.4122315454545,0.06187109090888043,loss,0.680581999999049,3.4029250433668494,5.135149501194519,0.3620069999979023,-0.7084530000026916,0.0,0.0,1.0270280000031562
holdout256,4,100,4b7530281342c984cf2f2870c6085ca61ccb525f31bdd1978e8c97b3d794fadc,mec_center,nccp,660.580111125,658.5184161875,-2.0616949375000786,win,-32.98711900000126,-164.9355832930305,-154.3595688854648,0.5171799999980067,-2.6323829999998907,0.0,0.0,-30.871915999999374
holdout256,4,100,4b7530281342c984cf2f2870c6085ca61ccb525f31bdd1978e8c97b3d794fadc,mec_center,segment_entry,660.580111125,658.6972664375,-1.8828446874999827,win,-30.125514999999723,-150.62759008285502,-149.75345755343233,2.5284969999993336,-2.7033230000004096,0.0,0.0,-29.95068899999876
holdout256,4,100,4b7530281342c984cf2f2870c6085ca61ccb525f31bdd1978e8c97b3d794fadc,nccp,segment_entry,658.5184161875,658.6972664375,0.1788502500000959,loss,2.8616040000015346,14.307993210175482,4.606111332032469,2.011317000001327,-0.07094000000051892,0.0,0.0,0.9212270000006129
holdout256,4,101,e4ee5dd85ac684dce3892cd5fc995514b4b70dc40b40f204ce0757e3ddc82bdd,mec_center,nccp,1068.753692818182,1066.5242361818182,-2.229456636363693,win,-24.524022999999943,-122.62011581190745,-118.2771854669013,0.024805000000924338,-0.8933919999999489,0.0,0.0,-23.65543600000035
holdout256,4,101,e4ee5dd85ac684dce3892cd5fc995514b4b70dc40b40f204ce0757e3ddc82bdd,mec_center,segment_entry,1068.753692818182,1066.5859438181817,-2.1677490000001853,win,-23.84523900000022,-119.2262041427457,-115.35692765031138,0.10716099999808648,-0.8810160000004998,0.0,0.0,-23.071383999998204
holdout256,4,101,e4ee5dd85ac684dce3892cd5fc995514b4b70dc40b40f204ce0757e3ddc82bdd,nccp,segment_entry,1066.5242361818182,1066.5859438181817,0.061707636363507845,loss,0.6787839999997232,3.393911669161753,2.920257816589924,0.08235599999716214,0.01237599999944905,0.0,0.0,0.5840520000021456
holdout256,4,102,c1e4f6d102afb1c0d5837af210daec003b35fd7792e0cebc8440fd7ab71bf8db,mec_center,nccp,694.9494074375,693.5404164375,-1.4089910000000145,win,-22.543856000000233,-112.71929905357683,-205.4171219376508,-1.195025999999416,19.73233800000048,0.002253999999993539,0.0,-41.08342200000129
holdout256,4,102,c1e4f6d102afb1c0d5837af210daec003b35fd7792e0cebc8440fd7ab71bf8db,mec_center,segment_entry,694.9494074375,693.6759880625,-1.2734193750000031,win,-20.37471000000005,-101.87353811124922,-199.72201729582275,0.656539999996312,18.910858000000644,0.002295999999887499,0.0,-39.9444039999986
holdout256,4,102,c1e4f6d102afb1c0d5837af210daec003b35fd7792e0cebc8440fd7ab71bf8db,nccp,segment_entry,693.5404164375,693.6759880625,0.1355716250000114,loss,2.1691460000001825,10.845760942327615,5.695104641828038,1.851565999995728,-0.8214799999998377,4.1999999893960194e-05,0.0,1.139018000002693
holdout256,4,103,c9659305a2874ab01d672e4b86a3d1f306aaaf71520af3b5087c91814048f8e0,mec_center,nccp,745.3333966428571,747.1191997857143,1.7858031428571621,loss,25.001244000000952,180.0062401404648,-593.8667597527601,109.23883799999749,34.53576100000191,0.0,0.0,-118.77335500000117
holdout256,4,103,c9659305a2874ab01d672e4b86a3d1f306aaaf71520af3b5087c91814048f8e0,mec_center,segment_entry,745.3333966428571,744.1421278571428,-1.1912687857143283,win,-16.677762999999686,-83.38880452886951,-82.54383850538625,-2.0275390000024345,1.8585450000010724,0.0,0.0,-16.508768999999575
