seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,clearance_point,polygon_certified_count,near_certified_count,polygon_clear_travel_m,polygon_clear_mec_travel_m,same_state_clear_saving_m,polygon_zero_move_count,nccp_fallback_count,max_clearance_vertex_distance,certificate_audit_violations,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s
0,0000000000000000000000000000000000000000000000000000000000000000,byte_pattern,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,755.3364340666667,11330.046511,41515.23254489037,1.8314010000030976,cpu,0,0,15,0,6,500,452,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,64d715059fd8d58ef3cd16ff06b767341474d33d91638db817b4118a9cf3ae66,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,12,recovered_practice_engine_local,grid_v1,mec_center,15,0,1939.7753349141053,1939.7753349141053,0.0,0,0,17.793891763650482,0,9056.785202000003,1263.5705249999987,546.735716,0.0,462.9550679999995,0.0
0,0000000000000000000000000000000000000000000000000000000000000000,byte_pattern,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,771.9857112666667,11579.785669,42738.92832316222,1.8409949999986566,cpu,0,0,15,0,7,501,452,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,64d715059fd8d58ef3cd16ff06b767341474d33d91638db817b4118a9cf3ae66,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,12,recovered_practice_engine_local,grid_v1,nccp,15,0,1849.4069236543198,1985.1441881578262,135.73726450350605,1,0,19.998999999999995,0,9051.603907,1267.4203249999998,815.8800520000004,0.0,444.88138500000014,0.0
1,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,byte_pattern,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,756.1142978571428,10585.60017,37823.00084624861,1.0895976000028895,cpu,0,0,14,0,0,498,461,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,c42c26155be3407e68f839a18d92edcd9551ba42e3acc4068f96e1583f130e96,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,4,recovered_practice_engine_local,grid_v1,mec_center,13,1,3034.3864570851447,3034.3864570851447,0.0,0,0,18.43714014766126,0,8826.517917999998,1082.2049610000006,0.0,0.0,676.8772909999998,1.8189894035458565e-12
1,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,byte_pattern,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,754.858523,10568.019322,37735.096613667636,1.096482000000833,cpu,0,0,14,0,0,498,461,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,c42c26155be3407e68f839a18d92edcd9551ba42e3acc4068f96e1583f130e96,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,4,recovered_practice_engine_local,grid_v1,nccp,13,1,2912.385080923601,3015.6082003093443,103.22311938574408,0,0,19.998999999999995,0,8831.657309999999,1083.8849959999989,0.0,0.0,652.4770160000016,0.0
2,000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f,byte_pattern,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,845.024532,10985.318916,39151.59458097416,1.019380599995202,cpu,0,0,13,0,0,522,480,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,251c4c9adcfb0bbdbea393349ba9878e8d9aa180c52db877c382fae94d4545f5,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,3,recovered_practice_engine_local,grid_v1,mec_center,13,0,3184.0151922103564,3184.0151922103564,0.0,0,0,19.904506133391266,0,9153.276306,1130.2395729999994,0.0,0.0,701.8030369999999,1.8189894035458565e-12
2,000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f,byte_pattern,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,13,13,1.0,,843.1854793846154,10961.411232,39032.05615415341,1.0314004000028945,cpu,0,0,13,0,0,522,480,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,251c4c9adcfb0bbdbea393349ba9878e8d9aa180c52db877c382fae94d4545f5,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,3,recovered_practice_engine_local,grid_v1,nccp,13,0,3079.377474445088,3177.3225094641757,97.94503501908737,1,0,19.998999999999988,0,9152.611505,1127.924232,0.0,0.0,680.8754950000007,0.0
3,1f1e1d1c1b1a191817161514131211100f0e0d0c0b0a09080706050403020100,byte_pattern,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,1002.8143435000001,12033.772122,44363.86060129402,1.4909474000014598,cpu,0,0,12,0,0,526,471,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,899a1c2ab7b84464f32ba71366100d7f16923333cf3055d22582e10e734b86fb,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,9,recovered_practice_engine_local,grid_v1,mec_center,12,0,1502.9228199519243,1502.9228199519243,0.0,0,0,16.185644333861692,0,10081.684589,1591.5029680000011,0.0,0.0,360.584564999999,0.0
3,1f1e1d1c1b1a191817161514131211100f0e0d0c0b0a09080706050403020100,byte_pattern,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,12,12,1.0,,1000.5729850833333,12006.875821,44229.379097582896,1.4995501000012155,cpu,0,0,12,0,0,526,471,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,899a1c2ab7b84464f32ba71366100d7f16923333cf3055d22582e10e734b86fb,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,9,recovered_practice_engine_local,grid_v1,nccp,12,0,1373.4893980255613,1502.576630866561,129.08723284099943,0,0,19.998999999999985,0,10081.295771999998,1590.8821689999993,0.0,0.0,334.697880000002,1.8189894035458565e-12
4,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,byte_pattern,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1040.9426024545455,11450.368627,41581.84312948173,1.0079168000011123,cpu,1,15,15,5,5,519,472,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,0ba3d587e9197f09f3310d3e633fd1d0ae24fe643d6b3ef24e6827e4bb58e362,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,2,recovered_practice_engine_local,grid_v1,mec_center,10,0,864.9745517509268,864.9745517509268,0.0,0,0,13.088831289604958,0,9279.636867000001,1047.7111839999993,858.3579239999999,41.66774099999975,222.99491100000085,1.8189894035458565e-12
4,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,byte_pattern,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,1039.188603090909,11431.074634,41485.373160220035,1.030191300000297,cpu,1,15,15,5,5,519,472,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,0ba3d587e9197f09f3310d3e633fd1d0ae24fe643d6b3ef24e6827e4bb58e362,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,2,recovered_practice_engine_local,grid_v1,nccp,10,0,771.9070397966847,872.5741887010157,100.66714890433096,1,0,19.998999999999995,0,9278.469271,1047.6224779999998,858.9337339999997,41.667741000000206,204.38141000000059,1.8189894035458565e-12
5,5555555555555555555555555555555555555555555555555555555555555555,byte_pattern,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,916.3122949230769,11912.059834,42285.29918378449,1.4157561999963946,cpu,0,0,13,0,4,572,530,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,a79c8923d199554195d161b8b3dfa2a8b0ad3a9ab817f5bcf7e98c54b38c89c8,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,5,recovered_practice_engine_local,grid_v1,mec_center,13,0,1879.7057164898688,1879.7057164898688,0.0,0,0,19.608265817234077,0,9636.42021,1495.0826070000007,339.61587599999984,0.0,440.9411410000001,0.0
5,5555555555555555555555555555555555555555555555555555555555555555,byte_pattern,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,13,13,1.0,,914.2283376153846,11884.968389,42149.841947241075,1.4288730999978725,cpu,0,0,13,0,4,572,530,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,a79c8923d199554195d161b8b3dfa2a8b0ad3a9ab817f5bcf7e98c54b38c89c8,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,5,recovered_practice_engine_local,grid_v1,nccp,13,0,1765.8576046812682,1880.0489319755616,114.19132729429313,2,0,19.999,0,9628.786667999999,1498.3943240000015,339.61587600000075,0.0,418.171520999998,0.0
6,0000000000000000000000000000000000000000000000000000000000000001,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,987.966284909091,10867.629134,39363.145673125146,0.8029303000002983,cpu,0,0,11,0,0,497,455,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,ff05d590c52c9bf6f094a6d61792a77225f7e59afc9d5ca64fc41bf3960bfe31,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,6,recovered_practice_engine_local,grid_v1,mec_center,11,0,2415.716036644038,2415.716036644038,0.0,0,0,19.626938146384905,0,9099.458743,1230.0271849999995,0.0,0.0,538.1432060000005,1.8189894035458565e-12
6,0000000000000000000000000000000000000000000000000000000000000001,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,985.5698120909091,10841.267933,39231.33966737666,0.8089830000026268,cpu,0,0,11,0,0,497,455,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,ff05d590c52c9bf6f094a6d61792a77225f7e59afc9d5ca64fc41bf3960bfe31,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,6,recovered_practice_engine_local,grid_v1,nccp,11,0,2316.3654128591347,2408.4700816954523,92.10466883631803,0,0,19.999,0,9093.59556,1229.39929,0.0,0.0,518.2730830000003,0.0
7,0000000000000000000000000000000000000000000000000000000000000002,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1203.8154547,12038.154547,44435.77272625138,1.1508118999990984,cpu,0,0,10,0,6,526,471,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,b481d5f702fe44a026fdf81caaea5c483491c929f6b20dcd90b65267e6b9c9a2,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,10,recovered_practice_engine_local,grid_v1,mec_center,10,0,1134.1911032384166,1134.1911032384166,0.0,0,0,19.76586849547002,0,9610.819313,1301.054376,849.4426370000001,0.0,276.8382210000002,0.0
7,0000000000000000000000000000000000000000000000000000000000000002,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,10,10,1.0,,1201.5469679,12015.469679,44322.34838897067,1.1829314999995404,cpu,0,0,10,0,6,526,471,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,b481d5f702fe44a026fdf81caaea5c483491c929f6b20dcd90b65267e6b9c9a2,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,10,recovered_practice_engine_local,grid_v1,nccp,10,0,1037.3502279595757,1132.696718628482,95.34649066890609,0,0,19.999,0,9609.017093999999,1299.700839,849.2817000000001,0.0,257.4700460000005,0.0
8,0000000000000000000000000000000000000000000000000000000000000004,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,704.05320025,11264.851204,44259.25601600824,1.4315856999965035,cpu,0,0,16,0,0,396,353,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,81394eba99b59e2bf6cfa4b6879d0f8e44435c15ccdb7de1eebbd2b7688d14c3,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,1,recovered_practice_engine_local,grid_v1,mec_center,16,0,3847.226855610481,3847.226855610481,0.0,0,0,19.810376987387,0,9376.929212,1038.4766219999992,0.0,0.0,849.4453700000015,1.8189894035458565e-12
8,0000000000000000000000000000000000000000000000000000000000000004,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,16,16,1.0,,701.954316875,11231.26907,44091.345339539985,1.4173035000058007,cpu,0,0,16,0,0,396,353,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,81394eba99b59e2bf6cfa4b6879d0f8e44435c15ccdb7de1eebbd2b7688d14c3,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,1,recovered_practice_engine_local,grid_v1,nccp,16,0,3692.438176947564,3845.8706082391873,153.4324312916222,0,0,19.999,0,9378.533326999997,1034.248107,0.0,0.0,818.487636000002,1.8189894035458565e-12
9,0000000000000000000000000000000000000000000000000000000000000040,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,783.1293859333333,11746.940789,44494.70394909525,1.2145988999982364,cpu,0,0,15,0,3,470,423,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,ecc933cb78e9caf12be55ae9703292498ae62da25d9613c0c9d002116496728e,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,4,recovered_practice_engine_local,grid_v1,mec_center,14,1,3640.838318096671,3640.838318096671,0.0,0,0,19.937835104224867,0,9210.642820000001,1397.2112410000007,335.91906500000186,0.0,803.167662999997,0.0
9,0000000000000000000000000000000000000000000000000000000000000040,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,781.5789619999999,11723.68443,44403.4221558107,1.1950555000003078,cpu,0,0,15,0,3,469,423,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,ecc933cb78e9caf12be55ae9703292498ae62da25d9613c0c9d002116496728e,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,4,recovered_practice_engine_local,grid_v1,nccp,14,1,3723.93769095444,3805.9738937093525,82.03620275491177,0,0,19.998999999999995,0,9209.794553,1358.9899620000006,335.11237699999947,0.0,819.7875380000005,0.0
10,0000000000000000000000000000000000000000000000000000000000001000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1230.6912058,12306.912058,40809.560280923404,1.3518405000068014,cpu,0,0,10,0,0,689,650,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,e620aa7bd800e017192f35392cb628809955f1e7ab2b912b0f497101f3a1bb5e,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,8,recovered_practice_engine_local,grid_v1,mec_center,10,0,1453.1480958996844,1453.1480958996844,0.0,0,0,19.95005891625809,0,10693.993312999999,1272.2891249999989,0.0,0.0,340.629620000002,0.0
10,0000000000000000000000000000000000000000000000000000000000001000,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,10,10,1.0,,1228.4564131,12284.564131,40697.8206464733,1.3604641999991145,cpu,0,0,10,0,0,689,650,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,e620aa7bd800e017192f35392cb628809955f1e7ab2b912b0f497101f3a1bb5e,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,8,recovered_practice_engine_local,grid_v1,nccp,10,0,1383.3279970688454,1453.1533062900344,69.82530922118904,0,0,19.99899999999999,0,10685.32762,1272.5709119999988,0.0,0.0,326.6655990000004,0.0
11,0000000000000000000000000000000000000000000000000000000000040000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,748.23777,11971.80432,44969.02160553907,1.5707327999989502,cpu,0,0,16,0,4,491,443,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,70c44197e57572fcc99fb03dd07be503774847a0e399d6365ed710b57302ef66,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,14,recovered_practice_engine_local,grid_v1,mec_center,16,0,3068.090508416669,3068.090508416669,0.0,0,0,18.346654821034026,0,9234.705511999999,1678.5341110000013,364.9465960000001,0.0,693.6181009999987,1.8189894035458565e-12
11,0000000000000000000000000000000000000000000000000000000000040000,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,16,16,1.0,,745.80285475,11932.845676,44774.228388248295,1.5767964000042411,cpu,0,0,16,0,4,491,443,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,70c44197e57572fcc99fb03dd07be503774847a0e399d6365ed710b57302ef66,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,14,recovered_practice_engine_local,grid_v1,nccp,16,0,2926.5418195578554,3068.6452673828994,142.10344782504407,0,0,19.999,0,9228.293132000003,1676.7438449999977,362.50033700000085,0.0,665.3083620000008,1.8189894035458565e-12
12,0000000000000000000000000000000000000000000000000000000001000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,662.2763275625,10596.421241,39332.106200731985,1.3751508999994257,cpu,0,0,16,0,0,449,405,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,ec0be67107a0d46c697e45dccd77b8acdd5a932984554f2c778debfdf2ef6d30,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,2,recovered_practice_engine_local,grid_v1,mec_center,16,0,2313.444378325966,2313.444378325966,0.0,0,0,19.166721514878667,0,8925.719555,1128.0128100000015,0.0,0.0,542.6888759999995,1.8189894035458565e-12
12,0000000000000000000000000000000000000000000000000000000001000000,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,16,16,1.0,,660.401574875,10566.425198,39182.12597780499,1.3893915000007837,cpu,0,0,16,0,0,449,405,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,ec0be67107a0d46c697e45dccd77b8acdd5a932984554f2c778debfdf2ef6d30,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,2,recovered_practice_engine_local,grid_v1,nccp,16,0,2163.250391222703,2308.9695595418434,145.71916831914092,1,0,19.998999999999995,0,8923.635457000002,1130.139660999998,0.0,0.0,512.6500800000008,0.0
13,0000000000000000000000000000000000000000000000000000000040000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,796.4166929285714,11149.833701,43819.168503964305,1.2106054999967455,cpu,0,0,14,0,0,394,346,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,3047cf65b313f1af1bfac5d3c5354f3bfd284a504982cb2b353f54b73cde36a3,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,4,recovered_practice_engine_local,grid_v1,mec_center,14,0,3000.457540906257,3000.457540906257,0.0,0,0,19.020774570444765,0,8907.19254,1572.5496510000003,0.0,0.0,670.0915099999991,0.0
13,0000000000000000000000000000000000000000000000000000000040000000,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,794.572448857143,11124.014284,43690.07141708596,1.209441599996353,cpu,0,0,14,0,0,394,346,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,3047cf65b313f1af1bfac5d3c5354f3bfd284a504982cb2b353f54b73cde36a3,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,4,recovered_practice_engine_local,grid_v1,nccp,14,0,2868.324346719298,2990.888864148542,122.56451742924396,0,0,19.998999999999995,0,8904.597438,1575.7519760000005,0.0,0.0,643.6648700000004,0.0
14,0000000000000000000000000000000000000000000000000000001000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,926.7426691538462,12047.654699,44848.273491199136,1.331335199996829,cpu,0,0,13,0,0,510,463,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,3c09e8f0367dab1612603b29707a29c3bde0145cbb2947d884ec5561cdc7c805,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,1,recovered_practice_engine_local,grid_v1,mec_center,13,0,1547.5770400752797,1547.5770400752797,0.0,0,0,19.13993145313859,0,10063.95591,1609.183382000002,0.0,0.0,374.51540699999805,1.8189894035458565e-12
14,0000000000000000000000000000000000000000000000000000001000000000,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,13,13,1.0,,924.6001206153846,12019.801568,44709.007828662914,1.330005700001493,cpu,0,0,13,0,0,510,463,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,3c09e8f0367dab1612603b29707a29c3bde0145cbb2947d884ec5561cdc7c805,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,1,recovered_practice_engine_local,grid_v1,nccp,13,0,1430.6032877054854,1550.3293990483605,119.72611134287513,1,0,19.998999999999985,0,10059.989311000001,1608.6915979999994,0.0,0.0,351.1206589999994,0.0
15,0000000000000000000000000000000000000000000000000000040000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,781.6907917857143,10943.671085,42528.35541113921,0.985933500000101,cpu,0,0,14,0,1,402,358,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,77afa6d0e8d096d62276f5618785ae9066f42768a7b15268484f089162217558,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,5,recovered_practice_engine_local,grid_v1,mec_center,13,1,3031.3653491811147,3031.3653491811147,0.0,0,0,17.49239020515194,0,8473.791463000001,1672.7001209999999,120.90642999999977,0.0,676.2730709999998,0.0
15,0000000000000000000000000000000000000000000000000000040000000000,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,780.3248812857144,10924.548338,42432.74168847564,0.9966581999979098,cpu,0,0,14,0,1,402,358,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,77afa6d0e8d096d62276f5618785ae9066f42768a7b15268484f089162217558,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,5,recovered_practice_engine_local,grid_v1,nccp,13,1,2943.172275103973,3028.849241581527,85.67696647755427,0,0,19.99899999999999,0,8470.818535999999,1674.669149000001,120.42619799999989,0.0,658.6344549999997,1.8189894035458565e-12
16,0000000000000000000000000000000000000000000000000001000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1144.4486235454547,12588.934859,44139.67429776821,1.142703999998048,cpu,0,0,11,0,6,625,581,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,1ef3870d307bf677ed7c1e48d20592d8ab0395b2f7334087966bff04853a1a52,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,9,recovered_practice_engine_local,grid_v1,mec_center,11,0,2013.050140938592,2013.050140938592,0.0,0,0,19.357401584000407,0,10529.666828000001,1049.719154,551.9388479999998,0.0,457.6100290000004,0.0
16,0000000000000000000000000000000000000000000000000001000000000000,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,1145.1747431818183,12596.922175,44179.610866814015,1.1567865000033635,cpu,0,0,11,0,6,625,581,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,1ef3870d307bf677ed7c1e48d20592d8ab0395b2f7334087966bff04853a1a52,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,9,recovered_practice_engine_local,grid_v1,nccp,11,0,1889.5307326858094,1971.7116139355778,82.18088124976828,0,0,19.998999999999995,0,10535.200948000002,1077.6181819999986,551.1968990000005,0.0,432.90614599999947,0.0
17,0000000000000000000000000000000000000000000000000040000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,745.6814755333332,11185.222133,43681.110671762115,1.2322859999985667,cpu,0,0,15,0,0,403,359,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,e96b01de39a3c237d9674b114566da2ff4ea23649c587564688bcab4b5bda4fa,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,5,recovered_practice_engine_local,grid_v1,mec_center,14,1,4431.631051975272,4431.631051975272,0.0,0,0,19.896180416623878,0,8605.446866999999,1618.4490569999991,0.0,0.0,961.3262090000007,0.0
17,0000000000000000000000000000000000000000000000000040000000000000,one_bit,4,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,743.8080903333333,11157.121355,43540.60677906375,1.2552541999975801,cpu,0,0,15,0,0,403,359,2bb2bec8100fb608e61b78d1fc3a58e8ae43a7c0a3b90f60455a9e3f20d649e4,e96b01de39a3c237d9674b114566da2ff4ea23649c587564688bcab4b5bda4fa,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,5,recovered_practice_engine_local,grid_v1,nccp,14,1,4322.92474303408,4446.705609140337,123.78086610625743,0,0,19.99899999999999,0,8603.225815,1614.3105910000008,0.0,0.0,939.5849489999991,0.0
18,0000000000000000000000000000000000000000000000001000000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,1019.4013132499999,12232.815759,45184.07880632691,1.4429606999983662,cpu,0,0,12,0,2,531,481,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,de96f09632cec05fd367103c10e5a56b16b9f33893ef3940ed423b7b47b0ee8a,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,10,recovered_practice_engine_local,grid_v1,mec_center,12,0,1031.7865752745968,1031.7865752745968,0.0,0,0,17.287154787368685,0,10076.159617,1700.5258149999981,189.773013,0.0,266.3573140000019,1.8189894035458565e-12
