time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
6.192000000000000000e+04,1.217295999999999830e-02,3.305478388598158679e-01,7.927410057670604138e-01,3.225329713866484371e-01
6.198000000000000000e+04,1.217226098765432016e-02,3.301070036121820372e-01,7.928620936610789594e-01,3.225429428274794730e-01
6.204000000000000000e+04,1.217155160493827055e-02,3.296676974838425034e-01,7.929811857799239361e-01,3.225530496153756199e-01
6.210000000000000000e+04,1.217083333333333385e-02,3.292298627769451036e-01,7.930985058526726084e-01,3.225632703706926008e-01
6.216000000000000000e+04,1.217010765432098747e-02,3.287934431465886487e-01,7.932142769778030011e-01,3.225735837961380414e-01
6.222000000000000000e+04,1.216937604938271578e-02,3.283583835368563131e-01,7.933287216628372995e-01,3.225839686758758540e-01
6.228000000000000000e+04,1.216863999999999967e-02,3.279246301229117311e-01,7.934420618600924735e-01,3.225944038745961473e-01
6.234000000000000000e+04,1.216790098765432003e-02,3.274921302582644023e-01,7.935545189991766168e-01,3.226048683365561054e-01
6.240000000000000000e+04,1.216716049382715950e-02,3.270608324264853151e-01,7.936663140167422581e-01,3.226153410845993830e-01
6.246000000000000000e+04,1.216641999999999897e-02,3.266306861967823716e-01,7.937776673839236352e-01,3.226258012191572933e-01
6.252000000000000000e+04,1.216568098765431934e-02,3.262016421829541657e-01,7.938887991317924442e-01,3.226362279172377279e-01
6.258000000000000000e+04,1.216494493827160323e-02,3.257736520053128304e-01,7.939999288751231621e-01,3.226466004314020863e-01
6.264000000000000000e+04,1.216421333333333327e-02,3.253466682552383915e-01,7.941112758347074196e-01,3.226568980887382643e-01
6.270000000000000000e+04,1.216348765432098689e-02,3.249206444620746925e-01,7.942230588584107132e-01,3.226671002898277574e-01
6.276000000000000000e+04,1.216276938271604845e-02,3.244955350621189227e-01,7.943354964411605268e-01,3.226771865077134316e-01
6.282000000000000000e+04,1.216205999999999884e-02,3.240712953694934173e-01,7.944488067439894330e-01,3.226871362868657944e-01
6.288000000000000000e+04,1.216136098765432071e-02,3.236478815487167648e-01,7.945632076122781662e-01,3.226969292421546509e-01
6.294000000000000000e+04,1.216067382716049319e-02,3.232252505888122407e-01,7.946789165933026977e-01,3.227065450578229244e-01
6.300000000000000000e+04,1.215999999999999893e-02,3.228033602788151768e-01,7.947961509531750179e-01,3.227159634864690818e-01
6.306000000000000000e+04,1.215932617283950468e-02,3.223826890687868651e-01,7.949128845002192412e-01,3.227253723890967096e-01
6.312000000000000000e+04,1.215863901234567716e-02,3.219636881888349178e-01,7.950271079661055396e-01,3.227349560578401944e-01
6.318000000000000000e+04,1.215793999999999903e-02,3.215462807614810625e-01,7.951390599212088128e-01,3.227446934676784784e-01
6.324000000000000000e+04,1.215723061728394942e-02,3.211303956482213229e-01,7.952489750315108186e-01,3.227545636609976953e-01
6.330000000000000000e+04,1.215651234567901272e-02,3.207159659571698906e-01,7.953570851743113623e-01,3.227645457494657255e-01
6.336000000000000000e+04,1.215578666666666460e-02,3.203029281328153566e-01,7.954636201130650397e-01,3.227746189192653437e-01
6.342000000000000000e+04,1.215505506172839464e-02,3.198912213695149775e-01,7.955688079275607949e-01,3.227847624330307807e-01
6.348000000000000000e+04,1.215431901234567853e-02,3.194807872069350685e-01,7.956728753075067440e-01,3.227949556301532019e-01
6.354000000000000000e+04,1.215357999999999890e-02,3.190715692353153221e-01,7.957760477642930041e-01,3.228051779263695353e-01
6.360000000000000000e+04,1.215283950617283837e-02,3.186635128715076259e-01,7.958785497904328210e-01,3.228154088130276156e-01
6.366000000000000000e+04,1.215209901234567784e-02,3.182565651830774334e-01,7.959806049837749864e-01,3.228256278561936199e-01
6.372000000000000000e+04,1.215135999999999994e-02,3.178506747464435733e-01,7.960824361469900357e-01,3.228358146956802899e-01
6.378000000000000000e+04,1.215062395061728209e-02,3.174457915299568889e-01,7.961842653691142413e-01,3.228459490440342416e-01
6.384000000000000000e+04,1.214989234567901213e-02,3.170418667957629055e-01,7.962863140937344042e-01,3.228560106855024592e-01
6.390000000000000000e+04,1.214916666666666749e-02,3.166388530161563519e-01,7.963888031769745801e-01,3.228659794749899614e-01
6.396000000000000000e+04,1.214844839506172731e-02,3.162367038013316201e-01,7.964919529375864560e-01,3.228758353370134726e-01
6.402000000000000000e+04,1.214773901234567771e-02,3.158353738362578711e-01,7.965959832008000507e-01,3.228855582646579792e-01
6.408000000000000000e+04,1.214703999999999957e-02,3.154348188249682106e-01,7.967011133371880716e-01,3.228951283185380050e-01
6.414000000000000000e+04,1.214635283950617380e-02,3.150349954409507047e-01,7.968075622975092642e-01,3.229045256257643826e-01
6.420000000000000000e+04,1.214567901234567780e-02,3.146358612826261059e-01,7.969155486442622838e-01,3.229137303789200164e-01
6.426000000000000000e+04,1.214501999999999943e-02,3.142373748331047656e-01,7.970252905805373933e-01,3.229227228350461387e-01
6.432000000000000000e+04,1.214437728395061783e-02,3.138394954235835810e-01,7.971370059766248461e-01,3.229314833146391117e-01
6.438000000000000000e+04,1.214375234567901217e-02,3.134421831998598362e-01,7.972509123947615350e-01,3.229399922006586099e-01
6.444000000000000000e+04,1.214314666666666508e-02,3.130453990915407214e-01,7.973672271123147803e-01,3.229482299375492915e-01
6.450000000000000000e+04,1.214256172839506091e-02,3.126491047835956438e-01,7.974861671436518362e-01,3.229561770302754042e-01
6.456000000000000000e+04,1.214199901234567884e-02,3.122532626899611197e-01,7.976079492609084998e-01,3.229638140433703786e-01
6.462000000000000000e+04,1.214145999999999802e-02,3.118578359289543300e-01,7.977327900138235783e-01,3.229711215999997442e-01
6.468000000000000000e+04,1.214094617283950454e-02,3.114627883002879516e-01,7.978609057487914269e-01,3.229780803810414769e-01
6.474000000000000000e+04,1.214045901234567931e-02,3.110680842635105137e-01,7.979925126272491287e-01,3.229846711241808888e-01
6.480000000000000000e+04,1.213999999999999975e-02,3.106736889177217353e-01,7.981278266435062330e-01,3.229908746230219507e-01
6.486000000000000000e+04,1.213956283950617249e-02,3.102798317885195889e-01,7.982658835921987439e-01,3.229967773868271941e-01
6.492000000000000000e+04,1.213913975308641979e-02,3.098867783750654525e-01,7.984055034823472896e-01,3.230024841409991354e-01
6.498000000000000000e+04,1.213872999999999862e-02,3.094945490121054354e-01,7.985465777766852513e-01,3.230080052775893273e-01
6.504000000000000000e+04,1.213833283950617285e-02,3.091031645964300578e-01,7.986889973412254484e-01,3.230133511523382017e-01
6.510000000000000000e+04,1.213794753086419598e-02,3.087126461327047711e-01,7.988326527908219399e-01,3.230185320840348040e-01
6.516000000000000000e+04,1.213757333333333362e-02,3.083230144854832155e-01,7.989774346783695691e-01,3.230235583569940894e-01
6.522000000000000000e+04,1.213720950617283925e-02,3.079342902459608622e-01,7.991232335967534128e-01,3.230284402223703721e-01
