time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
1.690800000000000000e+05,1.200000000000000025e-02,1.240434784216674080e-01,8.864625684554207075e-01,1.560877111110554145e-04
1.691400000000000000e+05,1.200000000000000025e-02,1.240181773009229466e-01,8.864796749725194491e-01,1.560877454698021921e-04
1.692000000000000000e+05,1.200000000000000025e-02,1.239928966729382243e-01,8.864967684813329640e-01,1.560877797844883758e-04
1.692600000000000000e+05,1.200000000000000025e-02,1.239676365116733070e-01,8.865138489974628833e-01,1.560878140552880613e-04
1.693200000000000000e+05,1.200000000000000025e-02,1.239423967911328917e-01,8.865309165364856359e-01,1.560878482822013029e-04
1.693800000000000000e+05,1.200000000000000025e-02,1.239171774853656260e-01,8.865479711139530039e-01,1.560878824652281005e-04
1.694400000000000000e+05,1.200000000000000025e-02,1.238919785684645392e-01,8.865650127453912344e-01,1.560879166045425770e-04
1.695000000000000000e+05,1.200000000000000025e-02,1.238668000145666942e-01,8.865820414463013721e-01,1.560879507003188824e-04
1.695600000000000000e+05,1.200000000000000025e-02,1.238416417978531053e-01,8.865990572321605923e-01,1.560879847523828667e-04
1.696200000000000000e+05,1.200000000000000025e-02,1.238165038925488071e-01,8.866160601184203127e-01,1.560880187609087070e-04
1.696800000000000000e+05,1.200000000000000025e-02,1.237913862729224657e-01,8.866330501205076375e-01,1.560880527260705532e-04
1.697400000000000000e+05,1.200000000000000025e-02,1.237662889132866151e-01,8.866500272538243577e-01,1.560880866478683783e-04
1.698000000000000000e+05,1.200000000000000025e-02,1.237412117879973239e-01,8.866669915337481722e-01,1.560881205263022094e-04
1.698600000000000000e+05,1.200000000000000025e-02,1.237161548714543202e-01,8.866839429756320223e-01,1.560881543615461964e-04
1.699200000000000000e+05,1.200000000000000025e-02,1.236911181381005476e-01,8.867008815948037581e-01,1.560881881537744622e-04
1.699800000000000000e+05,1.200000000000000025e-02,1.236661015624225257e-01,8.867178074065670268e-01,1.560882219028128840e-04
1.700400000000000000e+05,1.200000000000000025e-02,1.236411051189498511e-01,8.867347204262010507e-01,1.560882556088356117e-04
1.701000000000000000e+05,1.200000000000000025e-02,1.236161287822553911e-01,8.867516206689604052e-01,1.560882892720167952e-04
1.701600000000000000e+05,1.200000000000000025e-02,1.235911725269550204e-01,8.867685081500754629e-01,1.560883228923564076e-04
1.702200000000000000e+05,1.200000000000000025e-02,1.235662363277076764e-01,8.867853828847515052e-01,1.560883564696803529e-04
1.702800000000000000e+05,1.200000000000000025e-02,1.235413201592151511e-01,8.868022448881706099e-01,1.560883900045110270e-04
1.703400000000000000e+05,1.200000000000000025e-02,1.235164239962219523e-01,8.868190941754898748e-01,1.560884234968484840e-04
1.704000000000000000e+05,1.200000000000000025e-02,1.234915478135154288e-01,8.868359307618428611e-01,1.560884569465185198e-04
