time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
6.744000000000000000e+04,2.000000000000000042e-02,5.689206813297122967e-01,1.883318794949621289e+00,1.560064514320697688e-04
6.750000000000000000e+04,2.000000000000000042e-02,5.684208180624219509e-01,1.883774675191301595e+00,1.560077641891188035e-04
6.756000000000000000e+04,2.000000000000000042e-02,5.679217289391559342e-01,1.884230140895833072e+00,1.560090745266653328e-04
6.762000000000000000e+04,2.000000000000000042e-02,5.674234125353585512e-01,1.884685192329848213e+00,1.560103824489760991e-04
6.768000000000000000e+04,2.000000000000000042e-02,5.669258674292182443e-01,1.885139829760433372e+00,1.560116879608402943e-04
6.774000000000000000e+04,2.000000000000000042e-02,5.664290922016599339e-01,1.885594053455129426e+00,1.560129910668729605e-04
6.780000000000000000e+04,2.000000000000000042e-02,5.659330854363414653e-01,1.886047863681927783e+00,1.560142917717762011e-04
6.786000000000000000e+04,2.000000000000000042e-02,5.654378457196469476e-01,1.886501260709271710e+00,1.560155900801651126e-04
6.792000000000000000e+04,2.000000000000000042e-02,5.649433716406823125e-01,1.886954244806050562e+00,1.560168859963934713e-04
6.798000000000000000e+04,2.000000000000000042e-02,5.644496617912709846e-01,1.887406816241597340e+00,1.560181795255117078e-04
6.804000000000000000e+04,2.000000000000000042e-02,5.639567147659461099e-01,1.887858975285689578e+00,1.560194706718736528e-04
6.810000000000000000e+04,2.000000000000000042e-02,5.634645291619477803e-01,1.888310722208545123e+00,1.560207594400072598e-04
6.816000000000000000e+04,2.000000000000000042e-02,5.629731035792169269e-01,1.888762057280819029e+00,1.560220458345275708e-04
6.822000000000000000e+04,2.000000000000000042e-02,5.624824366203904358e-01,1.889212980773602890e+00,1.560233298599625665e-04
6.828000000000000000e+04,2.000000000000000042e-02,5.619925268907960403e-01,1.889663492958420621e+00,1.560246115209272891e-04
6.834000000000000000e+04,2.000000000000000042e-02,5.615033729984466593e-01,1.890113594107232231e+00,1.560258908221238690e-04
6.840000000000000000e+04,2.000000000000000042e-02,5.610149735540357341e-01,1.890563284492420504e+00,1.560271677679060827e-04
6.846000000000000000e+04,2.000000000000000042e-02,5.605273271709321214e-01,1.891012564386799655e+00,1.560284423628019381e-04
6.852000000000000000e+04,2.000000000000000042e-02,5.600404324651750976e-01,1.891461434063606672e+00,1.560297146115135656e-04
6.858000000000000000e+04,2.000000000000000042e-02,5.595542880554684739e-01,1.891909893796501763e+00,1.560309845183947418e-04
6.864000000000000000e+04,2.000000000000000042e-02,5.590688925631768225e-01,1.892357943859566127e+00,1.560322520879734473e-04
