time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
1.046400000000000000e+05,1.201951407407407350e-02,1.729122575396882522e-01,8.577235967845399101e-01,1.560059738951926212e-04
1.047000000000000000e+05,1.201925925925925905e-02,1.728300324847623082e-01,8.577379852582387443e-01,1.560062026443255381e-04
1.047600000000000000e+05,1.201896000000000041e-02,1.727479290077462981e-01,8.577459592938122546e-01,1.560064283524052330e-04
1.048200000000000000e+05,1.201862074074074027e-02,1.726659462600198536e-01,8.577481531283395189e-01,1.560066509502930549e-04
1.048800000000000000e+05,1.201824592592592653e-02,1.725840834468037044e-01,8.577452011098548601e-01,1.560068704486123692e-04
1.049400000000000000e+05,1.201784000000000012e-02,1.725023398297060306e-01,8.577377376748184235e-01,1.560070868985640000e-04
1.050000000000000000e+05,1.201740740740740720e-02,1.724207147280608643e-01,8.577263973288833387e-01,1.560073003736404018e-04
1.050600000000000000e+05,1.201695259259259220e-02,1.723392075196240047e-01,8.577118146305062751e-01,1.560075109588280359e-04
1.051200000000000000e+05,1.201647999999999952e-02,1.722578176409105266e-01,8.576946241771863377e-01,1.560077187462536479e-04
1.051800000000000000e+05,1.201599407407407359e-02,1.721765445873221778e-01,8.576754605942139564e-01,1.560079238323977872e-04
1.052400000000000000e+05,1.201549925925925882e-02,1.720953879131432995e-01,8.576549585258753661e-01,1.560081263165274837e-04
1.053000000000000000e+05,1.201499999999999790e-02,1.720143472314517585e-01,8.576337526290678248e-01,1.560083262994770633e-04
1.053600000000000000e+05,1.201450074074074045e-02,1.719334222139698443e-01,8.576124775693164670e-01,1.560085238831258598e-04
1.054200000000000000e+05,1.201400592592592569e-02,1.718526125908720892e-01,8.575917680191670334e-01,1.560087191703980530e-04
1.054800000000000000e+05,1.201351999999999975e-02,1.717719181505620862e-01,8.575722586589602514e-01,1.560089122640436995e-04
1.055400000000000000e+05,1.201304740740740708e-02,1.716913387394221890e-01,8.575545841799695479e-01,1.560091032678577558e-04
1.056000000000000000e+05,1.201259259259259207e-02,1.716108742615448102e-01,8.575393792899087542e-01,1.560092922847644559e-04
1.056600000000000000e+05,1.201215999999999916e-02,1.715305246784456505e-01,8.575272787207984804e-01,1.560094794187329062e-04
1.057200000000000000e+05,1.201175407407407275e-02,1.714502900087631898e-01,8.575189172391967096e-01,1.560096647726873134e-04
1.057800000000000000e+05,1.201137925925925901e-02,1.713701703279454924e-01,8.575149296587861736e-01,1.560098484499002113e-04
1.058400000000000000e+05,1.201104000000000060e-02,1.712901657679257172e-01,8.575159508553203969e-01,1.560100305531216024e-04
1.059000000000000000e+05,1.201074074074074023e-02,1.712102765167880791e-01,8.575226157839284102e-01,1.560102111854498434e-04
1.059600000000000000e+05,1.201048592592592577e-02,1.711305028184226806e-01,8.575355594987766894e-01,1.560103904492867453e-04
