seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s,validation_errors,valid_full_clear
47,0000000000000000000000000000000000000000000000000000020000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,3552.2082251818183,39074.290477,170311.45231246235,1.295249099999637,cpu,2,430,332,323,0,672,634,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,43b4ba57f9adf81dd44efa680d7cad25e697ddae783253bdda07a17807da16cf,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v1,10237.299469000009,851.0766749999952,0.0,27505.493692,480.42064100000243,7.275957614183426e-12,[],True
47,0000000000000000000000000000000000000000000000000000020000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1277.5985213636363,14053.583735,45192.918664812794,1.3775306000006822,cpu,2,430,333,324,0,672,634,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,43b4ba57f9adf81dd44efa680d7cad25e697ddae783253bdda07a17807da16cf,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v1,10237.299468999998,851.0766750000025,0.0,2484.7869500000006,480.4206410000006,0.0,[],True
47,0000000000000000000000000000000000000000000000000000020000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1083.1225463636363,11914.34801,39236.74004381397,1.6489428999993834,cpu,0,0,11,0,3,675,637,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,43b4ba57f9adf81dd44efa680d7cad25e697ddae783253bdda07a17807da16cf,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v1,10240.501113999999,851.0766750000016,253.48998399999982,0.0,569.2802369999999,1.8189894035458565e-12,[],True
48,0000000000000000000000000000000000000000000000000000040000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,1149.7726147142857,16096.816606,65444.083031717535,1.5216817000000447,cpu,1,390,206,193,0,401,357,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,77afa6d0e8d096d62276f5618785ae9066f42768a7b15268484f089162217558,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,8473.791463,1671.3416229999984,0.0,5395.940197999999,555.7433220000032,1.8189894035458565e-12,[],True
48,0000000000000000000000000000000000000000000000000000040000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,865.1761004285714,12112.465406,45537.32701681298,1.4389626000011049,cpu,1,390,205,192,0,401,357,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,77afa6d0e8d096d62276f5618785ae9066f42768a7b15268484f089162217558,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,8473.791463000001,1668.0528780000009,0.0,1414.8777429999998,555.7433219999987,0.0,[],True
48,0000000000000000000000000000000000000000000000000000040000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,781.6907917857143,10943.671085,42528.35541113921,1.5924061999994592,cpu,0,0,14,0,1,402,358,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,77afa6d0e8d096d62276f5618785ae9066f42768a7b15268484f089162217558,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,8473.791463000001,1672.7001209999999,120.90642999999977,0.0,676.2730709999998,0.0,[],True
49,0000000000000000000000000000000000000000000000000000080000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1211.3847581,12113.847581,42684.23790069299,1.8386485999999422,cpu,0,0,10,0,0,596,547,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,827106b0faf2288118eb7c5947452bb73ce6e92e671acf213181f9824ec44290,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,3,recovered_practice_engine_local,grid_v1,9927.181144000002,2039.588685999999,0.0,0.0,147.0777510000001,1.8189894035458565e-12,[],True
49,0000000000000000000000000000000000000000000000000000080000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1211.3847581,12113.847581,42684.23790069299,1.7658463000007032,cpu,0,0,10,0,0,596,547,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,827106b0faf2288118eb7c5947452bb73ce6e92e671acf213181f9824ec44290,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,3,recovered_practice_engine_local,grid_v1,9927.181144000002,2039.588685999999,0.0,0.0,147.0777510000001,1.8189894035458565e-12,[],True
49,0000000000000000000000000000000000000000000000000000080000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1211.3847581,12113.847581,42684.23790069299,1.9016668000003847,cpu,0,0,10,0,0,596,547,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,827106b0faf2288118eb7c5947452bb73ce6e92e671acf213181f9824ec44290,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,3,recovered_practice_engine_local,grid_v1,9927.181144000002,2039.588685999999,0.0,0.0,147.0777510000001,1.8189894035458565e-12,[],True
50,0000000000000000000000000000000000000000000000000000100000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,1498.78997525,23980.639604,103938.19801690255,1.8351615999999922,cpu,6,1269,290,280,0,390,341,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,4bbba566f854c3be94d7b9ff1a468364f13e3cbd4c4b985203a5272e1554e29a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,8621.254900999998,1454.3436049999996,0.0,13605.846071,299.19502700000305,0.0,[],True
50,0000000000000000000000000000000000000000000000000000100000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,985.2774953125,15764.439925,57322.19962276949,1.7089620999995532,cpu,6,1269,659,649,0,390,341,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,4bbba566f854c3be94d7b9ff1a468364f13e3cbd4c4b985203a5272e1554e29a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,8622.663683000002,1454.3436050000005,0.0,5388.23761,299.1950269999985,0.0,[],True
50,0000000000000000000000000000000000000000000000000000100000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,719.8597269375,11517.755631,45478.77815129734,2.0605297999991308,cpu,0,0,16,0,9,399,347,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,4bbba566f854c3be94d7b9ff1a468364f13e3cbd4c4b985203a5272e1554e29a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,8621.499273,1453.0949499999992,914.8538029999986,0.0,528.3076050000028,0.0,[],True
51,0000000000000000000000000000000000000000000000000000200000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1967.9110035454544,21647.021039,88080.10518010503,1.1755609000010736,cpu,1,390,206,196,0,572,531,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,9b92835446ca67ef7f12dca02b2c311420790bc178f380640333ba867084e804,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9594.318498999994,1577.2931940000012,0.0,10331.925298,143.48404800000424,0.0,[],True
51,0000000000000000000000000000000000000000000000000000200000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1158.7201452727274,12745.921598,45019.607984157155,1.0812034999999014,cpu,1,390,156,146,0,549,507,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,9b92835446ca67ef7f12dca02b2c311420790bc178f380640333ba867084e804,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9759.781406000002,1675.2176799999988,0.0,1162.964811,147.95770100000107,0.0,[],True
51,0000000000000000000000000000000000000000000000000000200000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1072.6653434545456,11799.318778,42381.593888017,1.2284536000006483,cpu,1,8,13,3,2,551,507,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,9b92835446ca67ef7f12dca02b2c311420790bc178f380640333ba867084e804,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9759.781406000002,1674.8689369999997,191.790704,24.920029999999997,147.95770099999925,1.8189894035458565e-12,[],True
52,0000000000000000000000000000000000000000000000000000400000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,852.6946557142857,11937.72518,43293.62591236577,1.609264600001552,cpu,0,0,14,0,0,542,499,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,9d0ea7068f3ce042f72c44c668a2afd7b7e80d3b00abe190bca4b472cae48987,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9774.384777999998,1091.984457,0.0,0.0,1071.3559450000016,0.0,[],True
52,0000000000000000000000000000000000000000000000000000400000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,852.6946557142857,11937.72518,43293.62591236577,1.6707045000002836,cpu,0,0,14,0,0,542,499,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,9d0ea7068f3ce042f72c44c668a2afd7b7e80d3b00abe190bca4b472cae48987,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9774.384777999998,1091.984457,0.0,0.0,1071.3559450000016,0.0,[],True
52,0000000000000000000000000000000000000000000000000000400000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,852.6946557142857,11937.72518,43293.62591236577,1.6215255999995861,cpu,0,0,14,0,0,542,499,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,9d0ea7068f3ce042f72c44c668a2afd7b7e80d3b00abe190bca4b472cae48987,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9774.384777999998,1091.984457,0.0,0.0,1071.3559450000016,0.0,[],True
53,0000000000000000000000000000000000000000000000000000800000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,863.7706446923077,11229.018381,42825.091910307245,1.8096839999998338,cpu,0,0,13,0,0,441,394,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,25b03c53be9d2c357d81bae8288c6e3f3d4963045786acf849fcb02328c7f0bc,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9047.447045,1490.2302610000004,0.0,0.0,691.3410749999996,1.8189894035458565e-12,[],True
53,0000000000000000000000000000000000000000000000000000800000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,863.7706446923077,11229.018381,42825.091910307245,1.7782685000001948,cpu,0,0,13,0,0,441,394,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,25b03c53be9d2c357d81bae8288c6e3f3d4963045786acf849fcb02328c7f0bc,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9047.447045,1490.2302610000004,0.0,0.0,691.3410749999996,1.8189894035458565e-12,[],True
53,0000000000000000000000000000000000000000000000000000800000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,863.7706446923077,11229.018381,42825.091910307245,1.769698599999174,cpu,0,0,13,0,0,441,394,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,25b03c53be9d2c357d81bae8288c6e3f3d4963045786acf849fcb02328c7f0bc,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9047.447045,1490.2302610000004,0.0,0.0,691.3410749999996,1.8189894035458565e-12,[],True
54,0000000000000000000000000000000000000000000000000001000000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1818.2215477272728,20000.437025,76592.18526496732,1.4478976000009425,cpu,3,885,329,321,0,619,578,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,1ef3870d307bf677ed7c1e48d20592d8ab0395b2f7334087966bff04853a1a52,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,10533.494462999999,1049.719153999998,0.0,8091.880221000001,325.3431869999995,0.0,[],True
54,0000000000000000000000000000000000000000000000000001000000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1328.6826747272726,14615.509422,49442.54711822219,1.4523511999996117,cpu,3,885,344,336,0,619,578,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,1ef3870d307bf677ed7c1e48d20592d8ab0395b2f7334087966bff04853a1a52,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,10529.494602999997,1049.719153999998,0.0,2710.952478000001,325.3431870000013,0.0,[],True
54,0000000000000000000000000000000000000000000000000001000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1144.4486235454547,12588.934859,44139.67429776821,1.818476099999316,cpu,0,0,11,0,6,625,581,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,1ef3870d307bf677ed7c1e48d20592d8ab0395b2f7334087966bff04853a1a52,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,10529.666828000001,1049.719154,551.9388479999998,0.0,457.6100290000004,0.0,[],True
55,0000000000000000000000000000000000000000000000000002000000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,934.3665955833334,11212.399147,40681.99572699937,1.4700647999998182,cpu,1,24,20,9,0,506,462,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,6217e778e4f8feb07a245a47163d881b514aac7749e5778bcea2febdaf594bdf,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9091.425683000001,1438.2242920000008,0.0,181.40954500000043,501.33962699999927,1.8189894035458565e-12,[],True
55,0000000000000000000000000000000000000000000000000002000000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,932.6695205,11192.034246,40565.171222409575,1.3854168000016216,cpu,1,24,21,10,0,506,462,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,6217e778e4f8feb07a245a47163d881b514aac7749e5778bcea2febdaf594bdf,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9087.426662999998,1438.2242920000008,0.0,165.04366400000072,501.3396270000011,1.8189894035458565e-12,[],True
55,0000000000000000000000000000000000000000000000000002000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,931.0216945833334,11172.260335,40576.30166486319,1.402130999998917,cpu,0,0,12,0,1,507,462,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,6217e778e4f8feb07a245a47163d881b514aac7749e5778bcea2febdaf594bdf,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9089.119821,1438.2242920000008,118.8880420000005,0.0,526.028180000001,1.8189894035458565e-12,[],True
56,0000000000000000000000000000000000000000000000000004000000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,1373.1068222,20596.602333,84033.01170724939,1.8399830999987898,cpu,2,780,408,395,0,430,386,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,aa4ad242731e4032b4bd35f7dc3fef03574463a466f6c85a52626eaf700d8297,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9391.352149000006,1296.3751839999977,0.0,9304.587479,604.2875209999961,0.0,[],True
56,0000000000000000000000000000000000000000000000000004000000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,936.1489262,14042.233893,51771.169477269155,1.8572741000007227,cpu,2,780,374,361,0,430,386,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,aa4ad242731e4032b4bd35f7dc3fef03574463a466f6c85a52626eaf700d8297,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9389.000407000001,1296.3751840000014,0.0,2752.5707810000004,604.287520999997,0.0,[],True
56,0000000000000000000000000000000000000000000000000004000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,778.0155552,11670.233328,45186.16664663719,1.9644270999997389,cpu,0,0,15,0,4,434,388,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,aa4ad242731e4032b4bd35f7dc3fef03574463a466f6c85a52626eaf700d8297,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9392.628496000001,1296.3751840000014,326.9439419999999,0.0,654.2857059999978,1.8189894035458565e-12,[],True
57,0000000000000000000000000000000000000000000000000008000000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,1249.1340143333334,14989.608172,55013.040727581414,1.3090967999996792,cpu,1,390,254,243,0,540,501,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,b454adb9c8170ea739fa01d82b9358059cacbb571276f5147596a112adbb6230,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10115.607852,1247.3342120000007,0.0,3271.080744,355.585364,1.8189894035458565e-12,[],True
57,0000000000000000000000000000000000000000000000000008000000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,1126.8510254166665,13522.212305,47691.06151370641,1.4106041000013647,cpu,1,390,253,242,0,540,501,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,b454adb9c8170ea739fa01d82b9358059cacbb571276f5147596a112adbb6230,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10115.461047000003,1247.334211999997,0.0,1803.8316820000002,355.585364,0.0,[],True
57,0000000000000000000000000000000000000000000000000008000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,1003.6317755833334,12043.581307,43857.90652708051,1.5428778999994393,cpu,0,0,12,0,2,542,502,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,b454adb9c8170ea739fa01d82b9358059cacbb571276f5147596a112adbb6230,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10116.610595000002,1247.3342120000007,299.10720100000003,0.0,380.5292989999987,1.8189894035458565e-12,[],True
58,0000000000000000000000000000000000000000000000000010000000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1705.4835704000002,17054.835704,62619.178516087,1.3562939999992523,cpu,2,292,154,146,0,682,639,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,984726f77222d6d264acfee3051b77142e0b1625c028b689f7850402e8c417c4,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10259.873992000004,906.265273,0.0,5506.769827,381.92661199999725,0.0,[],True
58,0000000000000000000000000000000000000000000000000010000000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1289.7876091,12897.876091,41339.380451877565,1.2832880000005389,cpu,2,292,187,179,0,682,639,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,984726f77222d6d264acfee3051b77142e0b1625c028b689f7850402e8c417c4,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10259.873991999997,907.7931540000018,0.0,1348.282333,381.9266120000009,0.0,[],True
58,0000000000000000000000000000000000000000000000000010000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1172.940349,11729.40349,38102.01744400159,1.3307657999994262,cpu,0,0,10,0,2,684,639,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,984726f77222d6d264acfee3051b77142e0b1625c028b689f7850402e8c417c4,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,10262.434592000003,907.1362099999988,96.40563999999995,0.0,463.4270479999984,0.0,[],True
59,0000000000000000000000000000000000000000000000000020000000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,773.5442394285714,10829.619352,42143.096764090864,1.4545130000005884,cpu,0,0,14,0,0,396,351,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,8a1d383db9dfcdfb441835b435d0ef731234c80f9980b37b4a88f90b8c516318,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8659.164424,1581.658093,0.0,0.0,588.7968349999992,0.0,[],True
59,0000000000000000000000000000000000000000000000000020000000000000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,773.5442394285714,10829.619352,42143.096764090864,1.432229100000768,cpu,0,0,14,0,0,396,351,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,8a1d383db9dfcdfb441835b435d0ef731234c80f9980b37b4a88f90b8c516318,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8659.164424,1581.658093,0.0,0.0,588.7968349999992,0.0,[],True
59,0000000000000000000000000000000000000000000000000020000000000000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,773.5442394285714,10829.619352,42143.096764090864,1.4658548999996128,cpu,0,0,14,0,0,396,351,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,8a1d383db9dfcdfb441835b435d0ef731234c80f9980b37b4a88f90b8c516318,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8659.164424,1581.658093,0.0,0.0,588.7968349999992,0.0,[],True
60,0000000000000000000000000000000000000000000000000040000000000000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,745.6814755333332,11185.222133,43681.110671762115,1.4215125999999145,cpu,0,0,15,0,0,403,359,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,e96b01de39a3c237d9674b114566da2ff4ea23649c587564688bcab4b5bda4fa,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,8605.446866999999,1618.4490569999991,0.0,0.0,961.3262090000007,0.0,[],True
